stimulus_presentation_id,stimulus_block,start_time,stop_time,color,size,Speed,stimulus_name,x_position,y_position,frame,temporal_frequency,Dir,phase,contrast,spatial_frequency,orientation,coherence,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
944,0.0,304.42691,304.67712,null,"[20.0, 20.0]",null,gabors,20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,143,,,0,,False,3,train,0
945,0.0,304.67712,304.92732,null,"[20.0, 20.0]",null,gabors,20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020758,10,,,0,,False,3,train,0
946,0.0,304.92732,305.17753,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,123,,,0,,False,6,train,2
947,0.0,305.17753,305.42774,null,"[20.0, 20.0]",null,gabors,20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,145,,,0,,False,2,test,2
948,0.0,305.42774,305.67795,null,"[20.0, 20.0]",null,gabors,0.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020758,187,,,0,,False,3,train,1
949,0.0,305.67795,305.92815,null,"[20.0, 20.0]",null,gabors,10.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,196,,,0,,False,2,test,2
950,0.0,305.92815,306.17836,null,"[20.0, 20.0]",null,gabors,0.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,23,,,0,,False,6,train,0
951,0.0,306.17836,306.42856,null,"[20.0, 20.0]",null,gabors,-40.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,228,,,0,,False,3,train,2
952,0.0,306.42856,306.67877,null,"[20.0, 20.0]",null,gabors,0.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,16,,,0,,False,7,train,2
953,0.0,306.67877,306.92898,null,"[20.0, 20.0]",null,gabors,0.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,77,,,0,,False,2,test,0
954,0.0,306.92898,307.1792,null,"[20.0, 20.0]",null,gabors,30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,164,,,0,,False,2,test,0
955,0.0,307.1792,307.42941,null,"[20.0, 20.0]",null,gabors,30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,116,,,0,,False,2,test,0
956,0.0,307.42941,307.67963,null,"[20.0, 20.0]",null,gabors,30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021508,49,,,0,,False,2,test,2
957,0.0,307.67963,307.92984,null,"[20.0, 20.0]",null,gabors,20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,10,,,0,,False,4,train,0
958,0.0,307.92984,308.18006,null,"[20.0, 20.0]",null,gabors,0.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021492,217,,,0,,False,1,train,2
959,0.0,308.18006,308.43027,null,"[20.0, 20.0]",null,gabors,40.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,81,,,0,,False,5,test,0
960,0.0,308.43027,308.68049,null,"[20.0, 20.0]",null,gabors,-10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021492,8,,,0,,False,5,test,1
961,0.0,308.68049,308.93069,null,"[20.0, 20.0]",null,gabors,-30.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020008,212,,,0,,False,4,train,2
962,0.0,308.93069,309.18089,null,"[20.0, 20.0]",null,gabors,20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020008,50,,,0,,False,8,test,1
963,0.0,309.18089,309.43109,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020008,161,,,0,,False,1,train,0
964,0.0,309.43109,309.68129,null,"[20.0, 20.0]",null,gabors,-30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020008,98,,,0,,False,3,train,0
965,0.0,309.68129,309.93149,null,"[20.0, 20.0]",null,gabors,0.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,206,,,0,,False,4,train,1
966,0.0,309.93149,310.1817,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,96,,,0,,False,5,test,2
967,0.0,310.1817,310.43191,null,"[20.0, 20.0]",null,gabors,20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,208,,,0,,False,2,test,0
968,0.0,310.43191,310.68212,null,"[20.0, 20.0]",null,gabors,-20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,1,,,0,,False,3,train,0
969,0.0,310.68212,310.93233,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,29,,,0,,False,5,test,0
970,0.0,310.93233,311.18254,null,"[20.0, 20.0]",null,gabors,-10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,172,,,0,,False,3,train,2
971,0.0,311.18254,311.43275,null,"[20.0, 20.0]",null,gabors,10.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,196,,,0,,False,3,train,2
972,0.0,311.43275,311.68297,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,17,,,0,,False,5,test,2
973,0.0,311.68297,311.93317,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,29,,,0,,False,6,train,0
974,0.0,311.93317,312.18338,null,"[20.0, 20.0]",null,gabors,-40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,94,,,0,,False,2,test,0
975,0.0,312.18338,312.43358,null,"[20.0, 20.0]",null,gabors,40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020492,5,,,0,,False,2,test,1
976,0.0,312.43358,312.68379,null,"[20.0, 20.0]",null,gabors,20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,10,,,0,,False,5,test,0
977,0.0,312.68379,312.934,null,"[20.0, 20.0]",null,gabors,10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021008,125,,,0,,False,4,train,1
978,0.0,312.934,313.18421,null,"[20.0, 20.0]",null,gabors,-30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021008,129,,,0,,False,8,test,2
979,0.0,313.18421,313.43442,null,"[20.0, 20.0]",null,gabors,40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,153,,,0,,False,4,train,0
980,0.0,313.43442,313.68463,null,"[20.0, 20.0]",null,gabors,10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021008,13,,,0,,False,7,train,2
981,0.0,313.68463,313.93484,null,"[20.0, 20.0]",null,gabors,40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,153,,,0,,False,5,test,0
982,0.0,313.93484,314.18505,null,"[20.0, 20.0]",null,gabors,20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,78,,,0,,False,6,train,2
983,0.0,314.18505,314.43526,null,"[20.0, 20.0]",null,gabors,10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020992,190,,,0,,False,3,train,1
984,0.0,314.43526,314.68547,null,"[20.0, 20.0]",null,gabors,-30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,30,,,0,,False,2,test,0
985,0.0,314.68547,314.93568,null,"[20.0, 20.0]",null,gabors,20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,186,,,0,,False,3,train,1
986,0.0,314.93568,315.18589,null,"[20.0, 20.0]",null,gabors,30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,144,,,0,,False,3,train,0
987,0.0,315.18589,315.4361,null,"[20.0, 20.0]",null,gabors,-20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,92,,,0,,False,4,train,2
988,0.0,315.4361,315.68632,null,"[20.0, 20.0]",null,gabors,-30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,82,,,0,,False,4,train,2
989,0.0,315.68632,315.93652,null,"[20.0, 20.0]",null,gabors,-10.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,69,,,0,,False,5,test,2
990,0.0,315.93652,316.18673,null,"[20.0, 20.0]",null,gabors,10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,183,,,0,,False,3,train,2
991,0.0,316.18673,316.43694,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,133,,,0,,False,1,train,1
992,0.0,316.43694,316.68715,null,"[20.0, 20.0]",null,gabors,-30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,82,,,0,,False,5,test,2
993,0.0,316.68715,316.93735,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020758,133,,,0,,False,2,test,1
994,0.0,316.93735,317.18756,null,"[20.0, 20.0]",null,gabors,-40.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020758,233,,,0,,False,2,test,0
995,0.0,317.18756,317.43777,null,"[20.0, 20.0]",null,gabors,10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,197,,,0,,False,2,test,2
996,0.0,317.43777,317.68798,null,"[20.0, 20.0]",null,gabors,10.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020758,11,,,0,,False,6,train,0
997,0.0,317.68798,317.93818,null,"[20.0, 20.0]",null,gabors,20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,229,,,0,,False,4,train,2
998,0.0,317.93818,318.18839,null,"[20.0, 20.0]",null,gabors,30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,112,,,0,,False,3,train,2
999,0.0,318.18839,318.4386,null,"[20.0, 20.0]",null,gabors,30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,188,,,0,,False,5,test,0
1000,0.0,318.4386,318.68881,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,17,,,0,,False,6,train,2
1001,0.0,318.68881,318.93901,null,"[20.0, 20.0]",null,gabors,10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020758,194,,,0,,False,2,test,1
1002,0.0,318.93901,319.18922,null,"[20.0, 20.0]",null,gabors,0.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020758,83,,,0,,False,5,test,1
1003,0.0,319.18922,319.43943,null,"[20.0, 20.0]",null,gabors,10.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020758,54,,,0,,False,6,train,1
1004,0.0,319.43943,319.68964,null,"[20.0, 20.0]",null,gabors,20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,21,,,0,,False,4,train,2
1005,0.0,319.68964,319.93984,null,"[20.0, 20.0]",null,gabors,-20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,178,,,0,,False,1,train,1
1006,0.0,319.93984,320.19005,null,"[20.0, 20.0]",null,gabors,-10.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,175,,,0,,False,5,test,1
1007,0.0,320.19005,320.44026,null,"[20.0, 20.0]",null,gabors,-30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,101,,,0,,False,4,train,2
1008,0.0,320.44026,320.69047,null,"[20.0, 20.0]",null,gabors,-10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,72,,,0,,False,3,train,0
1009,0.0,320.69047,320.94068,null,"[20.0, 20.0]",null,gabors,30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021508,112,,,0,,False,4,train,2
1010,0.0,320.94068,321.1909,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021508,17,,,0,,False,7,train,2
1011,0.0,321.1909,321.44111,null,"[20.0, 20.0]",null,gabors,-20.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,146,,,0,,False,3,train,1
1012,0.0,321.44111,321.69133,null,"[20.0, 20.0]",null,gabors,20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,143,,,0,,False,4,train,0
1013,0.0,321.69133,321.94154,null,"[20.0, 20.0]",null,gabors,20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,21,,,0,,False,5,test,2
1014,0.0,321.94154,322.19175,null,"[20.0, 20.0]",null,gabors,-20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,193,,,0,,False,4,train,0
1015,0.0,322.19175,322.44196,null,"[20.0, 20.0]",null,gabors,30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,232,,,0,,False,3,train,2
1016,0.0,322.44196,322.69218,null,"[20.0, 20.0]",null,gabors,40.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,63,,,0,,False,5,test,2
1017,0.0,322.69218,322.94238,null,"[20.0, 20.0]",null,gabors,-20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,199,,,0,,False,2,test,1
1018,0.0,322.94238,323.19258,null,"[20.0, 20.0]",null,gabors,20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020258,143,,,0,,False,5,test,0
1019,0.0,323.19258,323.44278,null,"[20.0, 20.0]",null,gabors,-20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,178,,,0,,False,2,test,1
1020,0.0,323.44278,323.69299,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,3,,,0,,False,4,train,1
1021,0.0,323.69299,323.9432,null,"[20.0, 20.0]",null,gabors,10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021742,238,,,0,,False,2,test,0
1022,0.0,323.9432,324.19342,null,"[20.0, 20.0]",null,gabors,30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021742,51,,,0,,False,4,train,2
1023,0.0,324.19342,324.44364,null,"[20.0, 20.0]",null,gabors,0.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021742,60,,,0,,False,4,train,1
1024,0.0,324.44364,324.69386,null,"[20.0, 20.0]",null,gabors,10.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021742,100,,,0,,False,3,train,0
1025,0.0,324.69386,324.94406,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,226,,,0,,False,3,train,2
1026,0.0,324.94406,325.19427,null,"[20.0, 20.0]",null,gabors,20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,109,,,0,,False,2,test,2
1027,0.0,325.19427,325.44447,null,"[20.0, 20.0]",null,gabors,-10.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,26,,,0,,False,2,test,2
1028,0.0,325.44447,325.69468,null,"[20.0, 20.0]",null,gabors,-40.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,241,,,0,,False,1,train,2
1029,0.0,325.69468,325.94488,null,"[20.0, 20.0]",null,gabors,20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,240,,,0,,False,3,train,2
1030,0.0,325.94488,326.19509,null,"[20.0, 20.0]",null,gabors,30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,157,,,0,,False,5,test,1
1031,0.0,326.19509,326.4453,null,"[20.0, 20.0]",null,gabors,-20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,165,,,0,,False,4,train,0
1032,0.0,326.4453,326.69551,null,"[20.0, 20.0]",null,gabors,-30.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,169,,,0,,False,3,train,0
1033,0.0,326.69551,326.94572,null,"[20.0, 20.0]",null,gabors,10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021008,183,,,0,,False,4,train,2
1034,0.0,326.94572,327.19593,null,"[20.0, 20.0]",null,gabors,10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021008,125,,,0,,False,5,test,1
1035,0.0,327.19593,327.44614,null,"[20.0, 20.0]",null,gabors,10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,15,,,0,,False,5,test,0
1036,0.0,327.44614,327.69635,null,"[20.0, 20.0]",null,gabors,30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021008,112,,,0,,False,5,test,2
1037,0.0,327.69635,327.94655,null,"[20.0, 20.0]",null,gabors,20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020242,78,,,0,,False,7,train,2
1038,0.0,327.94655,328.19675,null,"[20.0, 20.0]",null,gabors,20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020242,219,,,0,,False,1,train,0
1039,0.0,328.19675,328.44695,null,"[20.0, 20.0]",null,gabors,30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020242,86,,,0,,False,4,train,2
1040,0.0,328.44695,328.69716,null,"[20.0, 20.0]",null,gabors,40.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020242,4,,,0,,False,2,test,0
1041,0.0,328.69716,328.94737,null,"[20.0, 20.0]",null,gabors,-30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,46,,,0,,False,2,test,1
1042,0.0,328.94737,329.19759,null,"[20.0, 20.0]",null,gabors,10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,125,,,0,,False,6,train,1
1043,0.0,329.19759,329.4478,null,"[20.0, 20.0]",null,gabors,-10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,72,,,0,,False,4,train,0
1044,0.0,329.4478,329.69802,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,3,,,0,,False,5,test,1
1045,0.0,329.69802,329.94822,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,39,,,0,,False,5,test,0
1046,0.0,329.94822,330.19843,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,227,,,0,,False,2,test,1
1047,0.0,330.19843,330.44864,null,"[20.0, 20.0]",null,gabors,30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,6,,,0,,False,6,train,1
1048,0.0,330.44864,330.69885,null,"[20.0, 20.0]",null,gabors,30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,164,,,0,,False,3,train,0
1049,0.0,330.69885,330.94906,null,"[20.0, 20.0]",null,gabors,-40.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,130,,,0,,False,4,train,0
1050,0.0,330.94906,331.19927,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021008,95,,,0,,False,4,train,1
1051,0.0,331.19927,331.44948,null,"[20.0, 20.0]",null,gabors,0.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021008,168,,,0,,False,4,train,2
1052,0.0,331.44948,331.69969,null,"[20.0, 20.0]",null,gabors,-20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,193,,,0,,False,5,test,0
1053,0.0,331.69969,331.9499,null,"[20.0, 20.0]",null,gabors,30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,232,,,0,,False,4,train,2
1054,0.0,331.9499,332.20011,null,"[20.0, 20.0]",null,gabors,10.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,211,,,0,,False,3,train,1
1055,0.0,332.20011,332.45032,null,"[20.0, 20.0]",null,gabors,-20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,1,,,0,,False,4,train,0
1056,0.0,332.45032,332.70054,null,"[20.0, 20.0]",null,gabors,-40.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,243,,,0,,False,0,train,2
1057,0.0,332.70054,332.95074,null,"[20.0, 20.0]",null,gabors,0.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,206,,,0,,False,5,test,1
1058,0.0,332.95074,333.20095,null,"[20.0, 20.0]",null,gabors,-20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,108,,,0,,False,3,train,1
1059,0.0,333.20095,333.45115,null,"[20.0, 20.0]",null,gabors,-10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,31,,,0,,False,3,train,1
1060,0.0,333.45115,333.70136,null,"[20.0, 20.0]",null,gabors,40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,159,,,0,,False,4,train,1
1061,0.0,333.70136,333.95157,null,"[20.0, 20.0]",null,gabors,0.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,204,,,0,,False,2,test,0
1062,0.0,333.95157,334.20179,null,"[20.0, 20.0]",null,gabors,-20.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021492,170,,,0,,False,5,test,2
1063,0.0,334.20179,334.452,null,"[20.0, 20.0]",null,gabors,30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021492,171,,,0,,False,2,test,2
1064,0.0,334.452,334.70222,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021492,3,,,0,,False,6,train,1
1065,0.0,334.70222,334.95242,null,"[20.0, 20.0]",null,gabors,0.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020508,91,,,0,,False,4,train,0
1066,0.0,334.95242,335.20263,null,"[20.0, 20.0]",null,gabors,0.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,141,,,0,,False,1,train,2
1067,0.0,335.20263,335.45283,null,"[20.0, 20.0]",null,gabors,0.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020508,23,,,0,,False,7,train,0
1068,0.0,335.45283,335.70304,null,"[20.0, 20.0]",null,gabors,-20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,199,,,0,,False,3,train,1
1069,0.0,335.70304,335.95325,null,"[20.0, 20.0]",null,gabors,-10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,43,,,0,,False,4,train,0
1070,0.0,335.95325,336.20346,null,"[20.0, 20.0]",null,gabors,-10.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020992,175,,,0,,False,6,train,1
1071,0.0,336.20346,336.45367,null,"[20.0, 20.0]",null,gabors,0.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,23,,,0,,False,8,test,0
1072,0.0,336.45367,336.70388,null,"[20.0, 20.0]",null,gabors,-10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,72,,,0,,False,5,test,0
1073,0.0,336.70388,336.95408,null,"[20.0, 20.0]",null,gabors,-20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,92,,,0,,False,5,test,2
