stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,phase,size,spatial_frequency,orientation,y_position,color,stimulus_name,x_position,frame,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1876,0.0,554.0681,554.3183,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-30.0,null,4.0,0.25020674,116,-0.67899967,-3.7817157,7,0.18849369,True,8,test,0
1877,0.0,554.3183,554.56852,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,0.0,null,4.0,0.25021576,242,-0.42950903,-3.9480681,8,0.20907844,True,6,train,0
1878,0.0,554.56852,554.81874,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,-40.0,null,4.0,0.25021576,238,-0.43625109,-3.5188713,7,0.12793263,True,11,test,1
1879,0.0,554.81874,555.06895,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,40.0,null,4.0,0.25021576,141,-0.63855764,-3.4868118,8,0.12779489,True,7,train,0
1880,0.0,555.06895,555.31917,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,30.0,null,4.0,0.25021576,11,-0.58144643,-3.3465307,7,0.085858822,True,6,train,0
1881,0.0,555.31917,555.56937,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,-10.0,null,4.0,0.25020174,138,-0.50549472,-3.1693734,8,0.093283727,True,8,test,2
1882,0.0,555.56937,555.81957,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,-10.0,null,4.0,0.25020174,153,-0.43249099,-3.2247425,7,0.10316292,True,2,test,2
1883,0.0,555.81957,556.06977,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,-30.0,null,4.0,0.25020174,234,-0.49609999,-3.1217226,8,0.085814524,True,8,test,2
1884,0.0,556.06977,556.31997,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,20.0,null,4.0,0.25020174,28,-0.35952523,-3.2271945,7,0.14276956,True,7,train,0
1885,0.0,556.31997,556.57019,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,30.0,null,4.0,0.25021826,64,-0.090359741,-3.082947,8,0.12067867,True,7,train,1
1886,0.0,556.57019,556.82041,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,0.0,null,4.0,0.25021826,148,-0.18142218,-3.0218495,7,0.083956155,True,7,train,0
1887,0.0,556.82041,557.07063,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,30.0,null,4.0,0.25021826,175,-0.45745872,-2.9992978,8,0.19177485,True,8,test,1
1888,0.0,557.07063,557.32085,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,-10.0,null,4.0,0.25021826,65,-0.50168658,-3.0022049,7,0.15190443,True,11,test,0
1889,0.0,557.32085,557.57105,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,30.0,null,4.0,0.25020174,215,-0.14772585,-2.752388,8,0.17294145,True,7,train,2
1890,0.0,557.57105,557.82125,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,30.0,null,4.0,0.25020174,169,-0.13068675,-3.1385639,7,0.1034938,True,6,train,0
1891,0.0,557.82125,558.07145,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,40.0,null,4.0,0.25020174,19,-0.11427962,-3.0625508,8,0.077571697,True,8,test,2
1892,0.0,558.07145,558.32165,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,30.0,null,4.0,0.25020174,53,-0.17169329,-3.0813953,7,0.11937066,True,8,test,1
1893,0.0,558.32165,558.57187,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,0.0,null,4.0,0.25022076,179,-0.10101935,-2.9258779,8,0.14332312,True,7,train,1
1894,0.0,558.57187,558.8221,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,-10.0,null,4.0,0.25022076,67,-0.039386327,-2.8932552,7,0.12350265,True,8,test,0
1895,0.0,558.8221,559.07232,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,40.0,null,4.0,0.25022076,79,-0.027617246,-2.8267378,8,0.093695371,True,9,train,2
1896,0.0,559.07232,559.32254,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,-20.0,null,4.0,0.25022076,208,0.033134625,-2.6273335,7,0.044763142,True,7,train,1
1897,0.0,559.32254,559.57273,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,-40.0,null,4.0,0.25019424,36,-0.07408838,-2.667134,8,0.08888699,True,2,test,1
1898,0.0,559.57273,559.82293,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-30.0,null,4.0,0.25019424,108,-0.18757823,-2.8537475,7,0.062405428,True,5,test,1
1899,0.0,559.82293,560.07312,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,40.0,null,4.0,0.25019424,133,-0.021562048,-2.8033476,7,0.092158255,True,4,train,0
1900,0.0,560.07312,560.32331,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-10.0,null,4.0,0.25019424,171,-0.063006383,-2.6238365,7,0.05780165,True,8,test,1
1901,0.0,560.32331,560.57353,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,-40.0,null,4.0,0.25021576,109,-0.15186394,-2.6400343,7,0.14662485,True,10,train,1
1902,0.0,560.57353,560.82375,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,10.0,null,4.0,0.25021576,52,0.081521504,-2.60226,7,0.15194349,True,8,test,2
1903,0.0,560.82375,561.07396,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,20.0,null,4.0,0.25021576,180,-0.074249614,-2.5596056,7,0.14993097,True,8,test,1
1904,0.0,561.07396,561.32418,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,20.0,null,4.0,0.25021576,145,-0.10996797,-2.4994347,8,0.22261625,True,9,train,0
1905,0.0,561.32418,561.57438,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,40.0,null,4.0,0.25020424,75,-0.23468226,-2.5746465,7,0.10394575,True,6,train,2
1906,0.0,561.57438,561.82459,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,30.0,null,4.0,0.25020424,42,-0.31052496,-2.5370911,8,0.082607811,True,9,train,0
1907,0.0,561.82459,562.07479,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,10.0,null,4.0,0.25020424,199,-0.19550876,-2.5767398,7,0.10321053,True,7,train,1
1908,0.0,562.07479,562.32499,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,-30.0,null,4.0,0.25020424,16,-0.15436258,-2.5222377,8,0.10599994,True,7,train,0
1909,0.0,562.32499,562.57521,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,40.0,null,4.0,0.25021576,178,-0.15276263,-2.3248098,7,0.13561617,True,9,train,1
1910,0.0,562.57521,562.82543,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,-40.0,null,4.0,0.25021576,91,-0.096818135,-2.4265518,8,0.088933534,True,9,train,1
1911,0.0,562.82543,563.07564,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,-40.0,null,4.0,0.25021576,157,-0.074229694,-2.3910959,7,0.07801912,True,11,test,1
1912,0.0,563.07564,563.32586,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,10.0,null,4.0,0.25021576,202,-0.1400709,-2.523594,8,0.096375278,True,5,test,1
1913,0.0,563.32586,563.57606,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,0.0,null,4.0,0.25020174,206,-0.24201584,-2.4179895,7,0.12671284,True,7,train,0
1914,0.0,563.57606,563.82626,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,10.0,null,4.0,0.25020174,114,-0.3015963,-2.4929803,8,0.16302476,True,8,test,0
1915,0.0,563.82626,564.07646,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,20.0,null,4.0,0.25020174,210,-0.28059258,-2.1798186,7,0.19080313,True,6,train,2
1916,0.0,564.07646,564.32666,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,-20.0,null,4.0,0.25020174,77,-0.34648304,-2.1899648,8,0.094605805,True,6,train,1
1917,0.0,564.32666,564.57687,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-20.0,null,4.0,0.25020576,104,-0.23683367,-2.4027749,7,0.099436606,True,10,train,1
1918,0.0,564.57687,564.82708,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,20.0,null,4.0,0.25020576,210,-0.22347316,-2.4312703,8,0.1332057,True,7,train,2
1919,0.0,564.82708,565.07728,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,-20.0,null,4.0,0.25020576,107,-0.19459728,-2.2993955,7,0.092322699,True,8,test,1
1920,0.0,565.07728,565.32749,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,-30.0,null,4.0,0.25020576,164,-0.3882188,-2.2651836,8,0.12946349,True,4,train,0
1921,0.0,565.32749,565.5777,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,-40.0,null,4.0,0.25021424,200,-0.35984923,-2.1777626,7,0.1026606,True,10,train,0
1922,0.0,565.5777,565.82792,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,0.0,null,gabors,0.0,null,4.0,0.25021424,139,-0.24497872,-2.0389312,8,0.090670582,True,7,train,0
1923,0.0,565.82792,566.07813,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,-40.0,null,4.0,0.25021424,117,-0.22798436,-2.1508127,7,0.076104861,True,11,test,2
1924,0.0,566.07813,566.32834,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,0.0,null,gabors,-40.0,null,4.0,0.25021424,239,-0.26625361,-2.15298,8,0.10501124,True,9,train,0
1925,0.0,566.32834,566.57856,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,40.0,null,4.0,0.25022076,110,-0.23008084,-2.1278885,7,0.10469643,True,9,train,0
1926,0.0,566.57856,566.82879,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,-20.0,null,4.0,0.25022076,177,-0.22810331,-2.0421907,8,0.10379357,True,6,train,1
1927,0.0,566.82879,567.07901,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,0.0,null,4.0,0.25022076,183,-0.1277179,-2.0076343,7,0.14349093,True,5,test,2
1928,0.0,567.07901,567.32923,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,0.0,null,4.0,0.25022076,66,-0.31148477,-2.3556309,8,0.14239844,True,8,test,2
1929,0.0,567.32923,567.57943,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,-30.0,null,4.0,0.25019924,162,-0.19483716,-1.8952818,7,0.17297256,True,8,test,2
1930,0.0,567.57943,567.82963,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-40.0,null,4.0,0.25019924,233,-0.22454651,-1.9265312,8,0.15157683,True,3,train,0
1931,0.0,567.82963,568.07982,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,-20.0,null,4.0,0.25019924,132,-0.15420152,-2.0966322,7,0.10910404,True,9,train,0
1932,0.0,568.07982,568.33002,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,40.0,null,4.0,0.25019924,39,-0.15118086,-2.1715329,8,0.098538774,True,9,train,1
1933,0.0,568.33002,568.58023,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,10.0,null,4.0,0.25020826,119,-0.22721708,-1.935043,7,0.077869875,True,8,test,0
1934,0.0,568.58023,568.83044,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,20.0,null,4.0,0.25020826,173,-0.16314762,-1.85803,8,0.067603883,True,11,test,2
1935,0.0,568.83044,569.08065,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,30.0,null,4.0,0.25020826,115,-0.28841089,-1.8488168,7,0.048356014,True,10,train,2
1936,0.0,569.08065,569.33086,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,30.0,null,4.0,0.25020826,64,-0.39584547,-1.8488583,8,0.10144225,True,8,test,1
1937,0.0,569.33086,569.58106,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,-10.0,null,4.0,0.25020424,136,-0.47049208,-1.8701791,7,0.08169281,True,10,train,0
1938,0.0,569.58106,569.83127,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,20.0,null,4.0,0.25020424,96,-0.37925842,-1.7694847,8,0.087202926,True,10,train,1
1939,0.0,569.83127,570.08147,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,-40.0,null,4.0,0.25020424,105,-0.3208886,-1.95588,7,0.16278197,True,8,test,1
1940,0.0,570.08147,570.33167,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,30.0,null,4.0,0.25020424,175,-0.32948372,-1.9759457,8,0.079415093,True,9,train,1
1941,0.0,570.33167,570.58189,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,-20.0,null,4.0,0.25022076,106,-0.5202743,-1.87276,7,0.091648933,True,9,train,0
1942,0.0,570.58189,570.83212,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,-40.0,null,4.0,0.25022076,105,-0.35236511,-1.8856469,8,0.11742755,True,9,train,1
1943,0.0,570.83212,571.08234,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-30.0,null,4.0,0.25022076,108,-0.3216872,-2.0859112,7,0.098576102,True,6,train,1
1944,0.0,571.08234,571.33256,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,10.0,null,4.0,0.25022076,144,-0.25931186,-1.8515568,8,0.084786637,True,8,test,1
1945,0.0,571.33256,571.58276,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,10.0,null,4.0,0.25019924,137,-0.30046507,-1.8994018,7,0.072010053,True,6,train,0
1946,0.0,571.58276,571.83296,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-40.0,null,4.0,0.25019924,195,-0.2591247,-1.8850164,8,0.081362185,True,7,train,1
1947,0.0,571.83296,572.08315,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,20.0,null,4.0,0.25019924,180,-0.17446626,-1.913698,7,0.1230572,True,9,train,1
1948,0.0,572.08315,572.33335,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-30.0,null,4.0,0.25019924,108,-0.25958146,-1.9495433,8,0.23003939,True,7,train,1
1949,0.0,572.33335,572.58358,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,0.0,null,4.0,0.25022326,204,-0.34455058,-2.0137031,7,0.13243753,True,12,train,1
1950,0.0,572.58358,572.8338,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,30.0,null,4.0,0.25022326,232,-0.45010151,-1.641663,8,0.13660294,True,5,test,1
1951,0.0,572.8338,573.08402,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,-30.0,null,4.0,0.25022326,73,-0.23362923,-1.3157078,7,0.15062454,True,10,train,0
1952,0.0,573.08402,573.33425,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,-40.0,null,4.0,0.25022326,36,-0.10258791,-1.485394,8,0.14917716,True,3,train,1
1953,0.0,573.33425,573.58444,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,0.0,null,4.0,0.25019674,227,-0.23729721,-1.5036222,7,0.14449139,True,7,train,2
1954,0.0,573.58444,573.83464,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,-10.0,null,4.0,0.25019674,32,-0.23146292,-1.6034696,8,0.087527736,True,7,train,2
1955,0.0,573.83464,574.08484,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,-40.0,null,4.0,0.25019674,112,-0.24041178,-1.6943442,7,0.10292559,True,5,test,0
1956,0.0,574.08484,574.33503,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,-30.0,null,4.0,0.25019674,101,-0.24080501,-1.6601831,8,0.09152636,True,7,train,2
1957,0.0,574.33503,574.58524,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,0.0,null,4.0,0.25021076,179,-0.41716298,-1.4767027,7,0.094418557,True,8,test,1
1958,0.0,574.58524,574.83546,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,40.0,null,4.0,0.25021076,235,-0.45998942,-1.6359576,8,0.11864181,True,2,test,1
1959,0.0,574.83546,575.08567,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,-20.0,null,4.0,0.25021076,208,-0.34195866,-1.8976288,7,0.093161887,True,8,test,1
1960,0.0,575.08567,575.33588,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,30.0,null,4.0,0.25021076,203,-0.30965277,-1.8910897,8,0.11635791,True,7,train,0
1961,0.0,575.33588,575.58609,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,10.0,null,4.0,0.25020924,137,-0.48440407,-1.8651213,7,0.14796826,True,7,train,0
1962,0.0,575.58609,575.8363,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,30.0,null,4.0,0.25020924,146,-0.34531927,-1.6046667,8,0.26211705,True,8,test,0
1963,0.0,575.8363,576.0865,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,-10.0,null,4.0,0.25020924,32,-0.13302943,-1.5738327,7,0.16735993,True,8,test,2
1964,0.0,576.0865,576.33671,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,-30.0,null,4.0,0.25020924,101,-0.23874545,-1.5285817,8,0.093937827,True,8,test,2
1965,0.0,576.33671,576.58692,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-40.0,null,4.0,0.25020826,195,-0.10879399,-1.7957054,7,0.10231669,True,8,test,1
1966,0.0,576.58692,576.83713,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-40.0,null,4.0,0.25020826,233,-0.20546909,-1.6609151,8,0.066609453,True,4,train,0
1967,0.0,576.83713,577.08734,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,40.0,null,4.0,0.25020826,147,-0.12188327,-1.7344616,7,0.098977095,True,8,test,2
1968,0.0,577.08734,577.33755,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,30.0,null,4.0,0.25020826,10,-0.18787033,-1.6838834,8,0.11671859,True,10,train,2
1969,0.0,577.33755,577.58776,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,20.0,null,4.0,0.25021174,237,-0.10791357,-1.6465408,7,0.13126364,True,5,test,0
1970,0.0,577.58776,577.83797,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-20.0,null,4.0,0.25021174,35,-0.08151233,-1.7243542,8,0.082827111,True,9,train,0
1971,0.0,577.83797,578.08818,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,0.0,null,4.0,0.25021174,227,-0.17586538,-1.6682495,7,0.1044095,True,8,test,2
1972,0.0,578.08818,578.33839,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-20.0,null,4.0,0.25021174,104,-0.24044377,-1.5109827,8,0.10825748,True,11,test,1
1973,0.0,578.33839,578.5886,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,0.0,null,gabors,-30.0,null,4.0,0.25020576,186,0.003484592,-1.422757,7,0.12452066,True,6,train,0
1974,0.0,578.5886,578.83881,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,40.0,null,4.0,0.25020576,126,-0.083524433,-1.3648672,8,0.14052162,True,8,test,1
1975,0.0,578.83881,579.08901,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,0.0,null,4.0,0.25020576,168,-0.11174012,-1.4115709,7,0.055469957,True,4,train,1
1976,0.0,579.08901,579.33922,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,20.0,null,4.0,0.25020576,189,-0.11030477,-1.4334671,8,0.084296202,True,8,test,2
1977,0.0,579.33922,579.58943,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,40.0,null,4.0,0.25021174,130,-0.17114881,-1.4757609,7,0.086447305,True,7,train,0
1978,0.0,579.58943,579.83964,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,20.0,null,4.0,0.25021174,49,-0.12246149,-1.4937494,7,0.071040437,True,8,test,1
1979,0.0,579.83964,580.08985,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,-20.0,null,4.0,0.25021174,205,-0.17263243,-1.4657176,7,0.12434622,True,7,train,1
