stimulus_presentation_id,stimulus_block,start_time,stop_time,color,Dir,Speed,phase,frame,coherence,x_position,stimulus_name,orientation,y_position,temporal_frequency,size,spatial_frequency,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1802,0.0,525.96616,526.21637,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,166,,,0,,False,7,train,2
1803,0.0,526.21637,526.46657,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,37,,,0,,False,8,test,0
1804,0.0,526.46657,526.71678,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,23,,,0,,False,6,train,2
1805,0.0,526.71678,526.96699,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,75,,,0,,False,7,train,0
1806,0.0,526.96699,527.2172,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,223,,,0,,False,6,train,1
1807,0.0,527.2172,527.4674,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,241,,,0,,False,3,train,1
1808,0.0,527.4674,527.71761,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,59,,,0,,False,4,train,0
1809,0.0,527.71761,527.96782,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,127,,,0,,False,7,train,2
1810,0.0,527.96782,528.21803,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,99,,,0,,False,5,test,1
1811,0.0,528.21803,528.46824,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,203,,,0,,False,3,train,0
1812,0.0,528.46824,528.71845,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,114,,,0,,False,6,train,2
1813,0.0,528.71845,528.96866,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,3,,,0,,False,7,train,0
1814,0.0,528.96866,529.21888,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,54,,,0,,False,6,train,0
1815,0.0,529.21888,529.46909,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,8,,,0,,False,6,train,0
1816,0.0,529.46909,529.7193,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,141,,,0,,False,7,train,1
1817,0.0,529.7193,529.96951,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,74,,,0,,False,8,test,1
1818,0.0,529.96951,530.21972,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,148,,,0,,False,9,train,2
1819,0.0,530.21972,530.46992,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,241,,,0,,False,4,train,1
1820,0.0,530.46992,530.72013,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,130,,,0,,False,8,test,1
1821,0.0,530.72013,530.97034,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,164,,,0,,False,9,train,2
1822,0.0,530.97034,531.22056,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,187,,,0,,False,4,train,2
1823,0.0,531.22056,531.47078,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,201,,,0,,False,7,train,2
1824,0.0,531.47078,531.72099,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,95,,,0,,False,9,train,0
1825,0.0,531.72099,531.97119,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019569,60,,,0,,False,11,test,0
1826,0.0,531.97119,532.22139,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019569,6,,,0,,False,7,train,1
1827,0.0,532.22139,532.47158,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019569,158,,,0,,False,4,train,2
1828,0.0,532.47158,532.72178,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019569,207,,,0,,False,7,train,0
1829,0.0,532.72178,532.972,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,89,,,0,,False,6,train,2
1830,0.0,532.972,533.22222,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,40,,,0,,False,9,train,0
1831,0.0,533.22222,533.47243,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,208,,,0,,False,5,test,2
1832,0.0,533.47243,533.72265,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,14,,,0,,False,8,test,1
1833,0.0,533.72265,533.97285,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,98,,,0,,False,8,test,2
1834,0.0,533.97285,534.22306,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,111,,,0,,False,7,train,1
1835,0.0,534.22306,534.47326,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,96,,,0,,False,7,train,1
1836,0.0,534.47326,534.72346,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,150,,,0,,False,7,train,2
1837,0.0,534.72346,534.97367,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,33,,,0,,False,5,test,0
1838,0.0,534.97367,535.22389,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,216,,,0,,False,7,train,0
1839,0.0,535.22389,535.47411,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,35,,,0,,False,8,test,0
1840,0.0,535.47411,535.72432,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,141,,,0,,False,8,test,1
1841,0.0,535.72432,535.97453,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,71,,,0,,False,10,train,0
1842,0.0,535.97453,536.22473,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,237,,,0,,False,8,test,2
1843,0.0,536.22473,536.47493,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,132,,,0,,False,5,test,0
1844,0.0,536.47493,536.72514,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,12,,,0,,False,9,train,2
1845,0.0,536.72514,536.97534,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020681,89,,,0,,False,7,train,2
1846,0.0,536.97534,537.22555,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020681,191,,,0,,False,5,test,2
1847,0.0,537.22555,537.47576,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020681,195,,,0,,False,4,train,1
1848,0.0,537.47576,537.72596,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020681,22,,,0,,False,3,train,0
1849,0.0,537.72596,537.97617,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,94,,,0,,False,10,train,1
1850,0.0,537.97617,538.22639,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,158,,,0,,False,5,test,2
1851,0.0,538.22639,538.4766,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,226,,,0,,False,5,test,0
1852,0.0,538.4766,538.72681,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,243,,,0,,False,3,train,0
1853,0.0,538.72681,538.97703,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,128,,,0,,False,8,test,1
1854,0.0,538.97703,539.22725,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,96,,,0,,False,8,test,1
1855,0.0,539.22725,539.47746,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,234,,,0,,False,6,train,0
1856,0.0,539.47746,539.72768,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,179,,,0,,False,5,test,2
1857,0.0,539.72768,539.97788,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,200,,,0,,False,8,test,1
1858,0.0,539.97788,540.22809,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,138,,,0,,False,6,train,0
1859,0.0,540.22809,540.47829,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,9,,,0,,False,8,test,1
1860,0.0,540.47829,540.72849,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,69,,,0,,False,8,test,0
1861,0.0,540.72849,540.9787,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,33,,,0,,False,6,train,0
1862,0.0,540.9787,541.22892,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,217,,,0,,False,5,test,2
1863,0.0,541.22892,541.47914,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,212,,,0,,False,7,train,1
1864,0.0,541.47914,541.72935,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,13,,,0,,False,9,train,0
1865,0.0,541.72935,541.97955,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,30,,,0,,False,5,test,2
1866,0.0,541.97955,542.22976,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,220,,,0,,False,5,test,0
1867,0.0,542.22976,542.47996,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,234,,,0,,False,7,train,0
1868,0.0,542.47996,542.73016,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,91,,,0,,False,7,train,2
1869,0.0,542.73016,542.98038,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,110,,,0,,False,7,train,2
1870,0.0,542.98038,543.2306,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,11,,,0,,False,7,train,2
1871,0.0,543.2306,543.48081,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,217,,,0,,False,6,train,2
1872,0.0,543.48081,543.73103,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,155,,,0,,False,7,train,1
1873,0.0,543.73103,543.98123,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,220,,,0,,False,6,train,0
1874,0.0,543.98123,544.23144,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,146,,,0,,False,6,train,0
1875,0.0,544.23144,544.48164,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,203,,,0,,False,4,train,0
1876,0.0,544.48164,544.73184,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,167,,,0,,False,6,train,0
1877,0.0,544.73184,544.98205,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,129,,,0,,False,5,test,1
1878,0.0,544.98205,545.23227,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,223,,,0,,False,7,train,1
1879,0.0,545.23227,545.48248,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,7,,,0,,False,10,train,1
1880,0.0,545.48248,545.73269,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,137,,,0,,False,8,test,2
1881,0.0,545.73269,545.98289,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,170,,,0,,False,7,train,2
1882,0.0,545.98289,546.2331,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,221,,,0,,False,6,train,1
1883,0.0,546.2331,546.4833,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,215,,,0,,False,9,train,1
1884,0.0,546.4833,546.7335,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,54,,,0,,False,7,train,0
1885,0.0,546.7335,546.98371,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,139,,,0,,False,9,train,0
1886,0.0,546.98371,547.23393,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,169,,,0,,False,7,train,2
1887,0.0,547.23393,547.48414,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,104,,,0,,False,9,train,0
1888,0.0,547.48414,547.73435,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,56,,,0,,False,7,train,1
1889,0.0,547.73435,547.98456,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,147,,,0,,False,10,train,2
1890,0.0,547.98456,548.23476,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,174,,,0,,False,7,train,1
1891,0.0,548.23476,548.48496,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,46,,,0,,False,8,test,1
1892,0.0,548.48496,548.73517,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,194,,,0,,False,9,train,2
1893,0.0,548.73517,548.98539,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,209,,,0,,False,5,test,1
1894,0.0,548.98539,549.23561,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,141,,,0,,False,9,train,1
1895,0.0,549.23561,549.48583,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,125,,,0,,False,5,test,2
1896,0.0,549.48583,549.73605,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,101,,,0,,False,10,train,1
1897,0.0,549.73605,549.98625,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,86,,,0,,False,9,train,1
1898,0.0,549.98625,550.23646,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,25,,,0,,False,10,train,2
1899,0.0,550.23646,550.48666,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,82,,,0,,False,6,train,0
1900,0.0,550.48666,550.73686,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,192,,,0,,False,11,test,1
1901,0.0,550.73686,550.98706,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020431,146,,,0,,False,7,train,0
1902,0.0,550.98706,551.23727,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020431,157,,,0,,False,5,test,1
1903,0.0,551.23727,551.48747,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020431,140,,,0,,False,9,train,2
1904,0.0,551.48747,551.73767,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020431,34,,,0,,False,8,test,2
1905,0.0,551.73767,551.98788,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,105,,,0,,False,9,train,1
1906,0.0,551.98788,552.2381,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,59,,,0,,False,5,test,0
1907,0.0,552.2381,552.48831,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,175,,,0,,False,7,train,2
1908,0.0,552.48831,552.73852,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,211,,,0,,False,10,train,1
1909,0.0,552.73852,552.98873,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,227,,,0,,False,5,test,0
1910,0.0,552.98873,553.23895,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,98,,,0,,False,9,train,2
1911,0.0,553.23895,553.48917,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,171,,,0,,False,6,train,1
1912,0.0,553.48917,553.73938,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,56,,,0,,False,8,test,1
1913,0.0,553.73938,553.98959,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,187,,,0,,False,5,test,2
1914,0.0,553.98959,554.23979,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,85,,,0,,False,7,train,2
1915,0.0,554.23979,554.48999,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,209,,,0,,False,6,train,1
1916,0.0,554.48999,554.7402,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,103,,,0,,False,8,test,1
1917,0.0,554.7402,554.99041,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,26,,,0,,False,4,train,1
1918,0.0,554.99041,555.24063,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,85,,,0,,False,8,test,2
1919,0.0,555.24063,555.49084,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,66,,,0,,False,7,train,2
1920,0.0,555.49084,555.74105,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,236,,,0,,False,7,train,1
1921,0.0,555.74105,555.99126,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,118,,,0,,False,6,train,0
1922,0.0,555.99126,556.24146,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,230,,,0,,False,7,train,0
1923,0.0,556.24146,556.49166,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,35,,,0,,False,9,train,0
1924,0.0,556.49166,556.74187,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,175,,,0,,False,8,test,2
1925,0.0,556.74187,556.99208,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,207,,,0,,False,8,test,0
1926,0.0,556.99208,557.24229,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,51,,,0,,False,10,train,2
1927,0.0,557.24229,557.4925,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,23,,,0,,False,7,train,2
1928,0.0,557.4925,557.74271,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,103,,,0,,False,9,train,1
1929,0.0,557.74271,557.99292,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,170,,,0,,False,8,test,2
1930,0.0,557.99292,558.24313,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,174,,,0,,False,8,test,1
