stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,spatial_frequency,temporal_frequency,Speed,x_position,contrast,phase,coherence,y_position,size,Dir,color,frame,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2031,0.0,579.24592,579.49613,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,153,,,0,,False,8,test,2
2032,0.0,579.49613,579.74633,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,101,,,0,,False,10,train,0
2033,0.0,579.74633,579.99655,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,24,,,0,,False,9,train,1
2034,0.0,579.99655,580.24676,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,201,,,0,,False,9,train,1
2035,0.0,580.24676,580.49697,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,91,,,0,,False,8,test,0
2036,0.0,580.49697,580.74719,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,90,,,0,,False,8,test,2
2037,0.0,580.74719,580.9974,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,185,,,0,,False,6,train,0
2038,0.0,580.9974,581.24761,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,69,,,0,,False,8,test,0
2039,0.0,581.24761,581.49781,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,2,,,0,,False,8,test,2
2040,0.0,581.49781,581.74802,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,165,,,0,,False,10,train,1
2041,0.0,581.74802,581.99823,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,233,,,0,,False,7,train,0
2042,0.0,581.99823,582.24845,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,112,,,0,,False,8,test,1
2043,0.0,582.24845,582.49866,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,115,,,0,,False,5,test,1
2044,0.0,582.49866,582.74887,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,82,,,0,,False,8,test,0
2045,0.0,582.74887,582.99908,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,95,,,0,,False,8,test,0
2046,0.0,582.99908,583.24929,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,107,,,0,,False,7,train,2
2047,0.0,583.24929,583.49949,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,30,,,0,,False,8,test,0
2048,0.0,583.49949,583.7497,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,164,,,0,,False,5,test,2
2049,0.0,583.7497,583.99991,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,115,,,0,,False,6,train,1
2050,0.0,583.99991,584.25012,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,91,,,0,,False,9,train,0
2051,0.0,584.25012,584.50033,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,113,,,0,,False,9,train,1
2052,0.0,584.50033,584.75054,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,11,,,0,,False,10,train,2
2053,0.0,584.75054,585.00074,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,210,,,0,,False,11,test,0
2054,0.0,585.00074,585.25094,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,24,,,0,,False,10,train,1
2055,0.0,585.25094,585.50113,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,92,,,0,,False,8,test,1
2056,0.0,585.50113,585.75133,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,235,,,0,,False,5,test,2
2057,0.0,585.75133,586.00155,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,200,,,0,,False,7,train,1
2058,0.0,586.00155,586.25177,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,126,,,0,,False,7,train,1
2059,0.0,586.25177,586.50198,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,195,,,0,,False,7,train,1
2060,0.0,586.50198,586.7522,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,187,,,0,,False,9,train,0
2061,0.0,586.7522,587.00241,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,187,,,0,,False,10,train,0
2062,0.0,587.00241,587.25262,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,205,,,0,,False,7,train,1
2063,0.0,587.25262,587.50283,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,208,,,0,,False,7,train,2
2064,0.0,587.50283,587.75304,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,148,,,0,,False,7,train,1
2065,0.0,587.75304,588.00325,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,44,,,0,,False,9,train,2
2066,0.0,588.00325,588.25346,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,119,,,0,,False,8,test,1
2067,0.0,588.25346,588.50367,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,52,,,0,,False,11,test,2
2068,0.0,588.50367,588.75388,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,161,,,0,,False,7,train,2
2069,0.0,588.75388,589.00409,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,95,,,0,,False,9,train,0
2070,0.0,589.00409,589.2543,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,231,,,0,,False,5,test,2
2071,0.0,589.2543,589.5045,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,153,,,0,,False,9,train,2
2072,0.0,589.5045,589.75471,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,26,,,0,,False,9,train,0
2073,0.0,589.75471,590.00492,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,19,,,0,,False,8,test,1
2074,0.0,590.00492,590.25514,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,21,,,0,,False,8,test,2
2075,0.0,590.25514,590.50535,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,140,,,0,,False,9,train,0
2076,0.0,590.50535,590.75556,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,33,,,0,,False,8,test,2
2077,0.0,590.75556,591.00577,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,213,,,0,,False,8,test,0
2078,0.0,591.00577,591.25598,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,136,,,0,,False,7,train,0
2079,0.0,591.25598,591.50618,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,41,,,0,,False,8,test,2
2080,0.0,591.50618,591.75639,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,80,,,0,,False,8,test,0
2081,0.0,591.75639,592.0066,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,28,,,0,,False,9,train,1
2082,0.0,592.0066,592.25681,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,218,,,0,,False,6,train,0
2083,0.0,592.25681,592.50701,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,168,,,0,,False,9,train,1
2084,0.0,592.50701,592.75722,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,19,,,0,,False,9,train,1
2085,0.0,592.75722,593.00742,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,31,,,0,,False,8,test,1
2086,0.0,593.00742,593.25763,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,203,,,0,,False,6,train,1
2087,0.0,593.25763,593.50783,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,105,,,0,,False,8,test,2
2088,0.0,593.50783,593.75803,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,141,,,0,,False,7,train,1
2089,0.0,593.75803,594.00825,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,223,,,0,,False,5,test,1
2090,0.0,594.00825,594.25846,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,233,,,0,,False,8,test,0
2091,0.0,594.25846,594.50867,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,180,,,0,,False,7,train,2
2092,0.0,594.50867,594.75889,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,237,,,0,,False,5,test,0
2093,0.0,594.75889,595.0091,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,163,,,0,,False,9,train,1
2094,0.0,595.0091,595.25932,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,217,,,0,,False,11,test,1
2095,0.0,595.25932,595.50953,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,64,,,0,,False,9,train,2
2096,0.0,595.50953,595.75974,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,128,,,0,,False,5,test,0
2097,0.0,595.75974,596.00995,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,53,,,0,,False,10,train,1
2098,0.0,596.00995,596.26016,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,90,,,0,,False,9,train,2
2099,0.0,596.26016,596.51036,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,241,,,0,,False,3,train,0
2100,0.0,596.51036,596.76057,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,3,,,0,,False,7,train,2
2101,0.0,596.76057,597.01077,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,76,,,0,,False,5,test,2
2102,0.0,597.01077,597.26098,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,238,,,0,,False,6,train,2
2103,0.0,597.26098,597.51119,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,79,,,0,,False,5,test,0
2104,0.0,597.51119,597.76139,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,125,,,0,,False,5,test,0
2105,0.0,597.76139,598.01161,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,72,,,0,,False,10,train,1
2106,0.0,598.01161,598.26182,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,150,,,0,,False,6,train,2
2107,0.0,598.26182,598.51203,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,125,,,0,,False,6,train,0
2108,0.0,598.51203,598.76225,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,16,,,0,,False,7,train,1
2109,0.0,598.76225,599.01245,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,198,,,0,,False,8,test,0
2110,0.0,599.01245,599.26265,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,109,,,0,,False,6,train,0
2111,0.0,599.26265,599.51284,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,179,,,0,,False,9,train,2
2112,0.0,599.51284,599.76304,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,110,,,0,,False,9,train,2
2113,0.0,599.76304,600.01326,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25022051,2,,,0,,False,9,train,2
2114,0.0,600.01326,600.26349,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25022051,166,,,0,,False,9,train,1
2115,0.0,600.26349,600.51371,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022051,203,,,0,,False,7,train,1
2116,0.0,600.51371,600.76393,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25022051,104,,,0,,False,8,test,0
2117,0.0,600.76393,601.01412,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25019699,217,,,0,,False,12,train,1
2118,0.0,601.01412,601.26432,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25019699,232,,,0,,False,10,train,1
2119,0.0,601.26432,601.51452,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019699,115,,,0,,False,7,train,1
2120,0.0,601.51452,601.76471,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25019699,33,,,0,,False,9,train,2
2121,0.0,601.76471,602.01493,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021801,218,,,0,,False,7,train,0
2122,0.0,602.01493,602.26515,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021801,180,,,0,,False,8,test,2
2123,0.0,602.26515,602.51537,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021801,227,,,0,,False,7,train,1
2124,0.0,602.51537,602.76559,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021801,228,,,0,,False,7,train,1
2125,0.0,602.76559,603.01581,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,83,,,0,,False,9,train,0
2126,0.0,603.01581,603.26603,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,93,,,0,,False,9,train,1
2127,0.0,603.26603,603.51625,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,224,,,0,,False,8,test,0
2128,0.0,603.51625,603.76647,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,63,,,0,,False,11,test,1
2129,0.0,603.76647,604.01667,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25019801,227,,,0,,False,8,test,1
2130,0.0,604.01667,604.26687,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25019801,213,,,0,,False,9,train,0
2131,0.0,604.26687,604.51707,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25019801,120,,,0,,False,7,train,0
2132,0.0,604.51707,604.76727,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25019801,70,,,0,,False,7,train,1
2133,0.0,604.76727,605.01747,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,125,,,0,,False,7,train,0
2134,0.0,605.01747,605.26768,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,110,,,0,,False,10,train,2
2135,0.0,605.26768,605.51789,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,64,,,0,,False,10,train,2
2136,0.0,605.51789,605.76809,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,81,,,0,,False,10,train,1
2137,0.0,605.76809,606.0183,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,138,,,0,,False,8,test,1
2138,0.0,606.0183,606.26852,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,209,,,0,,False,9,train,0
2139,0.0,606.26852,606.51873,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,186,,,0,,False,5,test,0
2140,0.0,606.51873,606.76894,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,103,,,0,,False,11,test,0
2141,0.0,606.76894,607.01914,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,223,,,0,,False,6,train,1
2142,0.0,607.01914,607.26935,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,101,,,0,,False,11,test,0
2143,0.0,607.26935,607.51955,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,201,,,0,,False,10,train,1
2144,0.0,607.51955,607.76975,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,95,,,0,,False,10,train,0
2145,0.0,607.76975,608.01997,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,84,,,0,,False,10,train,2
2146,0.0,608.01997,608.27019,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,80,,,0,,False,9,train,0
2147,0.0,608.27019,608.5204,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,240,,,0,,False,7,train,2
2148,0.0,608.5204,608.77062,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,229,,,0,,False,7,train,1
2149,0.0,608.77062,609.02083,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,3,,,0,,False,8,test,2
2150,0.0,609.02083,609.27104,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,76,,,0,,False,6,train,2
2151,0.0,609.27104,609.52124,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,173,,,0,,False,9,train,0
2152,0.0,609.52124,609.77145,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,221,,,0,,False,4,train,1
2153,0.0,609.77145,610.02166,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,218,,,0,,False,8,test,0
2154,0.0,610.02166,610.27187,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,101,,,0,,False,12,train,0
2155,0.0,610.27187,610.52208,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,221,,,0,,False,5,test,1
2156,0.0,610.52208,610.77229,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,95,,,0,,False,11,test,0
2157,0.0,610.77229,611.02249,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,161,,,0,,False,8,test,2
2158,0.0,611.02249,611.27269,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,191,,,0,,False,6,train,2
2159,0.0,611.27269,611.52289,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,138,,,0,,False,9,train,1
