stimulus_presentation_id,color,contrast,frame,orientation,phase,size,spatial_frequency,start_time,stimulus_block,stimulus_name,stop_time,temporal_frequency,x_position,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
398,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,194.16952,0.0,gabors,194.41974,4.0,10.0,40.0,0.25021676,112,1.4218199,0.93847748,8,1.1583798,True,3,train,0
399,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,194.41974,0.0,gabors,194.66996,4.0,30.0,-30.0,0.25021676,207,1.9704289,1.9722483,4,0.13196735,True,0,train,1
400,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,194.66996,0.0,gabors,194.92017,4.0,20.0,-20.0,0.25021676,201,1.9882658,1.6218386,5,0.18801116,True,1,train,1
401,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,194.92017,0.0,gabors,195.17037,4.0,0.0,-30.0,0.25020074,117,,,2,,False,1,train,1
402,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,195.17037,0.0,gabors,195.42058,4.0,30.0,20.0,0.25020074,25,1.9480054,1.6252583,8,0.33091729,True,4,train,0
403,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,195.42058,0.0,gabors,195.67078,4.0,-30.0,-30.0,0.25020074,205,1.6602105,1.7480261,7,0.16031403,True,1,train,1
404,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,195.67078,0.0,gabors,195.92098,4.0,30.0,-20.0,0.25020074,160,,,2,,False,2,test,1
405,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,195.92098,0.0,gabors,196.17119,4.0,10.0,20.0,0.25021676,79,1.5190188,1.1871989,7,0.42057022,True,2,test,1
406,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,196.17119,0.0,gabors,196.42141,4.0,40.0,-40.0,0.25021676,127,1.5589702,1.7711039,8,0.13372966,True,3,train,1
407,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,196.42141,0.0,gabors,196.67163,4.0,40.0,40.0,0.25021676,208,1.309795,1.486098,5,0.35212683,True,0,train,1
408,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,196.67163,0.0,gabors,196.92184,4.0,-10.0,-40.0,0.25021676,81,1.7583628,0.69601964,3,0.29210956,True,2,test,0
409,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,196.92184,0.0,gabors,197.17205,4.0,-40.0,10.0,0.25020324,69,1.4485574,1.7627763,7,0.34964031,True,2,test,0
410,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,197.17205,0.0,gabors,197.42225,4.0,30.0,30.0,0.25020324,56,1.5118749,1.6725089,6,0.51959966,True,3,train,1
411,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,197.42225,0.0,gabors,197.67245,4.0,40.0,-40.0,0.25020324,127,1.4835953,0.68647627,3,0.54043677,True,4,train,1
412,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,197.67245,0.0,gabors,197.92266,4.0,40.0,-10.0,0.25020324,209,1.3085305,1.6852879,8,0.24068222,True,0,train,0
413,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,197.92266,0.0,gabors,198.17288,4.0,-30.0,-20.0,0.25021926,99,1.2879641,1.9082267,5,0.1805471,True,2,test,1
414,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,198.17288,0.0,gabors,198.4231,4.0,-10.0,30.0,0.25021926,42,,,1,,False,1,train,0
415,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,198.4231,0.0,gabors,198.67331,4.0,-30.0,30.0,0.25021926,143,,,1,,False,1,train,2
416,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,198.67331,0.0,gabors,198.92353,4.0,-40.0,10.0,0.25021926,69,1.3193127,1.5866028,8,0.29575829,True,3,train,0
417,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,198.92353,0.0,gabors,199.17373,4.0,-30.0,-30.0,0.25019574,205,1.1239877,1.7403057,7,0.43302017,True,2,test,1
418,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,199.17373,0.0,gabors,199.42393,4.0,10.0,-30.0,0.25019574,136,1.3825214,0.27805358,7,0.37938289,True,2,test,0
419,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,199.42393,0.0,gabors,199.67412,4.0,-30.0,-20.0,0.25019574,210,1.5868631,1.2497138,5,0.27253422,True,0,train,2
420,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,199.67412,0.0,gabors,199.92432,4.0,-20.0,40.0,0.25019574,76,1.505167,0.22335443,6,0.61483333,True,2,test,0
421,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,199.92432,0.0,gabors,200.17454,4.0,40.0,20.0,0.25021926,1,1.3173427,1.3398486,7,0.22157369,True,5,test,2
422,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,200.17454,0.0,gabors,200.42476,4.0,10.0,40.0,0.25021926,211,1.3334035,1.5552041,7,0.52040137,True,0,train,2
423,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,200.42476,0.0,gabors,200.67497,4.0,20.0,-30.0,0.25021926,36,1.4041225,0.1632307,6,0.38627496,True,2,test,0
424,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,200.67497,0.0,gabors,200.92519,4.0,20.0,0.0,0.25021926,212,1.6883346,1.0614431,4,0.40093921,True,0,train,0
425,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,200.92519,0.0,gabors,201.17539,4.0,-20.0,10.0,0.25020074,37,1.0894208,0.30807958,5,0.52208782,True,2,test,1
426,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,201.17539,0.0,gabors,201.4256,4.0,-40.0,0.0,0.25020074,166,1.0719003,0.35590129,7,0.53279641,True,1,train,1
427,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,201.4256,0.0,gabors,201.6758,4.0,-40.0,0.0,0.25020074,166,1.0789984,1.1805381,8,0.4149112,True,2,test,1
428,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,201.6758,0.0,gabors,201.926,4.0,20.0,30.0,0.25020074,97,0.76562103,0.29171574,7,0.69687664,True,3,train,1
429,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,201.926,0.0,gabors,202.17621,4.0,-40.0,0.0,0.25021426,166,0.98517272,0.75175142,5,0.37518096,True,3,train,1
430,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,202.17621,0.0,gabors,202.42643,4.0,-30.0,40.0,0.25021426,13,1.0424355,0.47377132,3,0.31738074,True,3,train,2
431,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,202.42643,0.0,gabors,202.67664,4.0,30.0,0.0,0.25021426,179,,,1,,False,1,train,2
432,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,202.67664,0.0,gabors,202.92685,4.0,-40.0,10.0,0.25021426,213,,,0,,False,0,train,1
433,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,202.92685,0.0,gabors,203.17706,4.0,20.0,-10.0,0.25020324,86,-1.5878894,-0.012332354,8,0.47228132,True,2,test,2
434,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,203.17706,0.0,gabors,203.42726,4.0,0.0,40.0,0.25020324,214,,,2,,False,0,train,2
435,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,203.42726,0.0,gabors,203.67746,4.0,-30.0,40.0,0.25020324,125,-0.63748022,-0.38661156,5,0.49068564,True,1,train,0
436,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,203.67746,0.0,gabors,203.92767,4.0,-10.0,30.0,0.25020324,158,-0.71271127,0.0098835153,7,0.52410301,True,2,test,2
437,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,203.92767,0.0,gabors,204.17789,4.0,30.0,40.0,0.25021926,28,0.47704545,1.2518032,5,0.20653181,True,2,test,0
438,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,204.17789,0.0,gabors,204.42811,4.0,-30.0,20.0,0.25021926,164,-0.12748446,0.46665259,7,0.6762754,True,1,train,0
439,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,204.42811,0.0,gabors,204.67832,4.0,0.0,20.0,0.25021926,109,-0.24058714,-0.10289567,8,0.47249003,True,4,train,1
440,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,204.67832,0.0,gabors,204.92854,4.0,-30.0,-10.0,0.25021926,46,-0.14403585,0.62335766,7,0.23837966,True,1,train,0
441,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,204.92854,0.0,gabors,205.17874,4.0,10.0,-30.0,0.25019824,136,-0.58452753,-0.16763484,8,0.51002529,True,3,train,0
442,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,205.17874,0.0,gabors,205.42894,4.0,30.0,-40.0,0.25019824,178,-0.36393199,0.25251749,7,0.24089632,True,1,train,1
443,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,205.42894,0.0,gabors,205.67914,4.0,30.0,-30.0,0.25019824,207,-0.5093623,0.4974723,8,0.21052997,True,1,train,1
444,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,205.67914,0.0,gabors,205.92934,4.0,30.0,20.0,0.25019824,64,-0.72276779,-0.048366821,7,0.55370356,True,3,train,1
445,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,205.92934,0.0,gabors,206.17955,4.0,-20.0,30.0,0.25021676,215,-0.4782718,0.72726356,3,0.20897454,True,0,train,2
446,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,206.17955,0.0,gabors,206.42977,4.0,-20.0,10.0,0.25021676,37,,,0,,False,3,train,1
447,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,206.42977,0.0,gabors,206.67999,4.0,-30.0,20.0,0.25021676,171,-0.27571493,1.9781684,4,0.27945485,True,1,train,2
448,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,206.67999,0.0,gabors,206.9302,4.0,40.0,-10.0,0.25021676,121,,,0,,False,2,test,2
449,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,206.9302,0.0,gabors,207.18041,4.0,-10.0,-30.0,0.25020324,131,,,0,,False,1,train,0
450,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,207.18041,0.0,gabors,207.43061,4.0,20.0,10.0,0.25020324,91,0.27908329,-0.022426744,3,0.47411595,True,3,train,0
451,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,207.43061,0.0,gabors,207.68081,4.0,40.0,-20.0,0.25020324,216,0.36718415,-0.41169225,5,0.26095327,True,0,train,0
452,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,207.68081,0.0,gabors,207.93102,4.0,30.0,0.0,0.25020324,95,0.16808734,0.38001293,7,0.43670374,True,2,test,1
453,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,207.93102,0.0,gabors,208.18123,4.0,40.0,-30.0,0.25021176,217,-0.42291177,0.015275054,8,0.64254908,True,0,train,0
454,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,208.18123,0.0,gabors,208.43144,4.0,40.0,0.0,0.25021176,34,-0.20598755,-0.62549989,7,0.4734633,True,2,test,1
455,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,208.43144,0.0,gabors,208.68165,4.0,-40.0,0.0,0.25021176,132,-0.11543171,0.82389183,8,0.2347015,True,2,test,0
456,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,208.68165,0.0,gabors,208.93186,4.0,40.0,30.0,0.25021176,55,-0.22920517,0.38664008,7,0.36113109,True,3,train,2
457,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,208.93186,0.0,gabors,209.18207,4.0,-20.0,40.0,0.25020324,218,0.006338226,-0.10084331,8,0.32552175,True,0,train,2
458,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,209.18207,0.0,gabors,209.43227,4.0,10.0,-20.0,0.25020324,65,0.13806137,0.076869092,7,0.9009771,True,2,test,2
459,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,209.43227,0.0,gabors,209.68247,4.0,10.0,-30.0,0.25020324,38,1.694349,2.2269392,8,0.24677517,True,3,train,2
460,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,209.68247,0.0,gabors,209.93268,4.0,-10.0,30.0,0.25020324,42,1.7422428,3.2543582,7,0.2618249,True,2,test,0
461,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,209.93268,0.0,gabors,210.1829,4.0,20.0,-40.0,0.25022426,139,1.2613394,3.7220975,8,0.29918128,True,2,test,0
462,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,210.1829,0.0,gabors,210.43313,4.0,40.0,40.0,0.25022426,144,1.0438022,4.0104432,7,0.3886691,True,2,test,2
463,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,210.43313,0.0,gabors,210.68335,4.0,-30.0,40.0,0.25022426,13,1.4032724,3.2751713,8,0.47612699,True,4,train,2
464,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,210.68335,0.0,gabors,210.93357,4.0,10.0,0.0,0.25022426,203,,,2,,False,2,test,2
465,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,210.93357,0.0,gabors,211.18377,4.0,20.0,-20.0,0.25019574,219,1.7491758,2.6802437,7,0.33467719,True,0,train,0
466,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,211.18377,0.0,gabors,211.43397,4.0,-30.0,-40.0,0.25019574,45,,,1,,False,3,train,0
467,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,211.43397,0.0,gabors,211.68416,4.0,40.0,30.0,0.25019574,134,,,1,,False,2,test,0
468,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,211.68416,0.0,gabors,211.93436,4.0,30.0,30.0,0.25019574,220,,,0,,False,0,train,2
469,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,211.93436,0.0,gabors,212.18458,4.0,-10.0,-10.0,0.25021926,15,,,1,,False,2,test,0
470,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,212.18458,0.0,gabors,212.4348,4.0,10.0,40.0,0.25021926,211,0.93499969,1.9231639,4,0.43798598,True,1,train,2
471,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,212.4348,0.0,gabors,212.68501,4.0,-20.0,20.0,0.25021926,183,1.0954531,2.7504463,8,0.1672328,True,2,test,2
472,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,212.68501,0.0,gabors,212.93523,4.0,-20.0,0.0,0.25021926,194,1.2202128,3.1482863,4,0.14057161,True,2,test,2
473,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,212.93523,0.0,gabors,213.18543,4.0,10.0,-10.0,0.25019824,155,0.9067889,3.0950488,5,0.19686772,True,1,train,2
474,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,213.18543,0.0,gabors,213.43563,4.0,-40.0,-40.0,0.25019824,94,0.97856812,3.1786454,7,0.17417309,True,1,train,2
475,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,213.43563,0.0,gabors,213.68583,4.0,30.0,30.0,0.25019824,181,0.71352915,1.4019935,5,0.2707115,True,1,train,0
476,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,213.68583,0.0,gabors,213.93603,4.0,20.0,-20.0,0.25019824,85,0.99609226,2.4554615,7,0.4266218,True,1,train,2
477,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,213.93603,0.0,gabors,214.18624,4.0,0.0,-10.0,0.25021676,197,0.97306657,1.6262277,8,0.50391261,True,1,train,0
478,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,214.18624,0.0,gabors,214.43646,4.0,0.0,-20.0,0.25021676,199,1.0533849,2.2833406,5,0.22916936,True,3,train,2
479,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,214.43646,0.0,gabors,214.68668,4.0,0.0,-10.0,0.25021676,197,0.75670761,1.2445805,7,0.4148945,True,2,test,0
480,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,214.68668,0.0,gabors,214.93689,4.0,-40.0,-40.0,0.25021676,94,0.91233714,1.9837759,7,0.42037267,True,2,test,2
481,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,214.93689,0.0,gabors,215.18709,4.0,30.0,-10.0,0.25020074,51,0.48192178,0.92930229,8,0.32432011,True,2,test,0
482,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,215.18709,0.0,gabors,215.4373,4.0,-40.0,40.0,0.25020074,16,0.64804727,2.5304505,7,0.39197245,True,2,test,1
483,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,215.4373,0.0,gabors,215.6875,4.0,-10.0,-20.0,0.25020074,221,0.32067317,2.7805227,8,0.14102938,True,0,train,2
484,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,215.6875,0.0,gabors,215.9377,4.0,10.0,0.0,0.25020074,11,-0.17510187,1.7295928,7,0.63334813,True,2,test,0
485,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,215.9377,0.0,gabors,216.18791,4.0,-30.0,-30.0,0.25021176,24,-0.34187228,1.1663331,8,0.59789122,True,3,train,0
486,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,216.18791,0.0,gabors,216.43812,4.0,30.0,20.0,0.25021176,64,-0.16630947,1.1277272,7,0.4207068,True,4,train,1
487,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,216.43812,0.0,gabors,216.68833,4.0,-40.0,-30.0,0.25021176,150,0.21052053,2.1879844,8,0.59421749,True,1,train,0
488,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,216.68833,0.0,gabors,216.93854,4.0,10.0,-20.0,0.25021176,65,0.065875775,1.1916221,7,0.57207131,True,3,train,2
489,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,216.93854,0.0,gabors,217.18875,4.0,0.0,30.0,0.25020324,169,0.71399807,2.6537453,8,0.34229152,True,2,test,2
490,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,217.18875,0.0,gabors,217.43895,4.0,30.0,0.0,0.25020324,179,0.37302383,0.93026048,7,0.50962868,True,2,test,2
491,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,217.43895,0.0,gabors,217.68915,4.0,-30.0,0.0,0.25020324,222,0.4792649,2.3531798,5,0.73000879,True,0,train,1
492,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,217.68915,0.0,gabors,217.93936,4.0,30.0,-40.0,0.25020324,178,0.53388075,0.7827285,7,0.48199613,True,2,test,1
493,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,217.93936,0.0,gabors,218.18958,4.0,-30.0,40.0,0.25021926,186,0.70866978,2.2152361,8,0.47100498,True,1,train,1
494,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,218.18958,0.0,gabors,218.4398,4.0,-10.0,-10.0,0.25021926,52,0.12557224,1.1279476,3,0.3475361,True,6,train,1
495,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,218.4398,0.0,gabors,218.69001,4.0,40.0,-40.0,0.25021926,127,-0.064773424,0.3398223,8,0.16542116,True,5,test,1
496,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,218.69001,0.0,gabors,218.94023,4.0,10.0,-30.0,0.25021926,157,-0.40060651,0.066566714,7,0.17756226,True,1,train,1
497,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,218.94023,0.0,gabors,219.19043,4.0,40.0,0.0,0.25020074,34,-0.80499705,0.18999979,7,0.17257592,True,3,train,1
498,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,219.19043,0.0,gabors,219.44064,4.0,30.0,10.0,0.25020074,190,-0.5614631,0.14288448,7,0.19947427,True,1,train,0
499,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,219.44064,0.0,gabors,219.69084,4.0,0.0,-30.0,0.25020074,117,-0.85954489,0.19323189,7,0.10982135,True,2,test,1
500,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,219.69084,0.0,gabors,219.94104,4.0,-10.0,-30.0,0.25020074,200,-0.8908801,0.092620683,7,0.14634097,True,1,train,2
501,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,219.94104,0.0,gabors,220.19126,4.0,40.0,40.0,0.25021926,208,0.69953318,0.46430796,3,0.29676314,True,1,train,1
502,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,220.19126,0.0,gabors,220.44148,4.0,-40.0,-20.0,0.25021926,123,,,2,,False,5,test,2
503,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,220.44148,0.0,gabors,220.69169,4.0,0.0,-20.0,0.25021926,199,,,1,,False,4,train,2
504,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,220.69169,0.0,gabors,220.94191,4.0,0.0,-40.0,0.25021926,223,,,0,,False,0,train,2
505,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,220.94191,0.0,gabors,221.19211,4.0,-30.0,-10.0,0.25019824,32,,,0,,False,1,train,1
506,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,221.19211,0.0,gabors,221.44231,4.0,40.0,30.0,0.25019824,134,,,0,,False,3,train,0
507,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,221.44231,0.0,gabors,221.69251,4.0,30.0,-10.0,0.25019824,51,0.81328704,0.52910427,3,0.061487185,True,3,train,0
508,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,221.69251,0.0,gabors,221.94271,4.0,-20.0,0.0,0.25019824,194,,,1,,False,3,train,2
509,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,221.94271,0.0,gabors,222.19292,4.0,-20.0,-20.0,0.25021426,18,,,0,,False,1,train,2
510,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,222.19292,0.0,gabors,222.44314,4.0,20.0,20.0,0.25021426,103,1.4441994,4.4507064,7,0.60094426,True,1,train,1
511,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,222.44314,0.0,gabors,222.69335,4.0,-10.0,20.0,0.25021426,224,1.6993828,4.976046,7,0.36281713,True,0,train,1
512,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,222.69335,0.0,gabors,222.94356,4.0,30.0,-40.0,0.25021426,10,2.2607448,4.8761172,8,0.49425534,True,2,test,0
513,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,222.94356,0.0,gabors,223.19377,4.0,-30.0,-30.0,0.25020574,205,2.57015,4.4298672,7,0.28809544,True,3,train,1
514,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,223.19377,0.0,gabors,223.44398,4.0,-30.0,10.0,0.25020574,225,2.1979412,4.8680504,8,0.31878843,True,0,train,1
515,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,223.44398,0.0,gabors,223.69418,4.0,0.0,0.0,0.25020574,41,,,0,,False,3,train,1
516,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,223.69418,0.0,gabors,223.94439,4.0,40.0,10.0,0.25020574,58,1.6342033,0.13157358,7,0.2688103,True,2,test,2
517,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,223.94439,0.0,gabors,224.1946,4.0,20.0,-10.0,0.25021676,68,,,0,,False,1,train,0
518,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,224.1946,0.0,gabors,224.44482,4.0,20.0,0.0,0.25021676,212,,,1,,False,1,train,0
519,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,224.44482,0.0,gabors,224.69504,4.0,0.0,-20.0,0.25021676,199,,,2,,False,5,test,2
520,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,224.69504,0.0,gabors,224.94525,4.0,30.0,-40.0,0.25021676,10,,,0,,False,3,train,0
521,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,224.94525,0.0,gabors,225.19545,4.0,20.0,20.0,0.25020074,103,,,0,,False,2,test,1
522,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,225.19545,0.0,gabors,225.44566,4.0,0.0,0.0,0.25020074,54,,,0,,False,3,train,2
