stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,orientation,coherence,stimulus_name,contrast,frame,x_position,size,Speed,spatial_frequency,color,Dir,phase,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
508,0.0,195.38668,195.63689,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020973,225,,,0,,False,0,train,1
509,0.0,195.63689,195.8871,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021027,173,,,0,,False,3,train,1
510,0.0,195.8871,196.13731,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021027,210,,,0,,False,1,train,2
511,0.0,196.13731,196.38752,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021027,138,,,0,,False,2,test,1
512,0.0,196.38752,196.63773,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021027,22,,,0,,False,3,train,1
513,0.0,196.63773,196.88794,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020973,110,,,0,,False,2,test,0
514,0.0,196.88794,197.13815,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020973,11,,,0,,False,4,train,2
515,0.0,197.13815,197.38836,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020973,165,,,0,,False,3,train,2
516,0.0,197.38836,197.63857,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020973,83,,,0,,False,2,test,0
517,0.0,197.63857,197.88878,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021027,48,,,0,,False,1,train,1
518,0.0,197.88878,198.13899,4.0,0.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021027,178,,,0,,False,2,test,0
519,0.0,198.13899,198.3892,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021027,120,,,0,,False,1,train,0
520,0.0,198.3892,198.63941,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021027,206,,,0,,False,1,train,0
521,0.0,198.63941,198.88962,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020723,162,,,0,,False,2,test,2
522,0.0,198.88962,199.13982,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020723,55,,,0,,False,3,train,1
523,0.0,199.13982,199.39003,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020723,65,,,0,,False,3,train,2
524,0.0,199.39003,199.64024,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020723,191,,,0,,False,2,test,1
525,0.0,199.64024,199.89045,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020777,86,,,0,,False,1,train,0
526,0.0,199.89045,200.14065,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020777,218,,,0,,False,1,train,0
527,0.0,200.14065,200.39086,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020777,141,,,0,,False,1,train,1
528,0.0,200.39086,200.64107,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020777,154,,,0,,False,3,train,1
529,0.0,200.64107,200.89128,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020723,128,,,0,,False,1,train,2
530,0.0,200.89128,201.14148,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020723,219,,,0,,False,2,test,2
531,0.0,201.14148,201.39169,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020723,116,,,0,,False,3,train,1
532,0.0,201.39169,201.6419,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020723,73,,,0,,False,1,train,1
533,0.0,201.6419,201.89211,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,22,,,0,,False,4,train,1
534,0.0,201.89211,202.14232,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021277,126,,,0,,False,3,train,1
535,0.0,202.14232,202.39254,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,226,,,0,,False,0,train,0
536,0.0,202.39254,202.64275,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021277,119,,,0,,False,2,test,2
537,0.0,202.64275,202.89296,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020723,147,,,0,,False,1,train,2
538,0.0,202.89296,203.14316,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020723,95,,,0,,False,1,train,1
539,0.0,203.14316,203.39337,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020723,184,,,0,,False,2,test,1
540,0.0,203.39337,203.64358,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020723,173,,,0,,False,4,train,1
541,0.0,203.64358,203.89379,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021277,192,,,0,,False,1,train,2
542,0.0,203.89379,204.144,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,160,,,0,,False,1,train,1
543,0.0,204.144,204.39422,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021277,161,,,0,,False,1,train,1
544,0.0,204.39422,204.64443,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021277,36,,,0,,False,3,train,1
545,0.0,204.64443,204.89464,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020473,217,,,0,,False,2,test,0
546,0.0,204.89464,205.14484,4.0,0.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020473,6,,,0,,False,3,train,0
547,0.0,205.14484,205.39504,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020473,189,,,0,,False,1,train,1
548,0.0,205.39504,205.64525,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020473,75,,,0,,False,2,test,0
549,0.0,205.64525,205.89546,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021027,227,,,0,,False,0,train,2
550,0.0,205.89546,206.14567,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021027,35,,,0,,False,3,train,2
551,0.0,206.14567,206.39588,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021027,135,,,0,,False,2,test,2
552,0.0,206.39588,206.64609,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021027,228,,,0,,False,0,train,0
553,0.0,206.64609,206.8963,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020723,202,,,0,,False,2,test,0
554,0.0,206.8963,207.1465,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020723,147,,,0,,False,2,test,2
555,0.0,207.1465,207.39671,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020723,69,,,0,,False,3,train,1
556,0.0,207.39671,207.64692,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,44,,,0,,False,2,test,0
557,0.0,207.64692,207.89713,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021527,86,,,0,,False,2,test,0
558,0.0,207.89713,208.14735,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021527,22,,,0,,False,5,test,1
559,0.0,208.14735,208.39757,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021527,100,,,0,,False,5,test,2
560,0.0,208.39757,208.64778,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021527,103,,,0,,False,1,train,1
561,0.0,208.64778,208.89799,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020473,3,,,0,,False,3,train,1
562,0.0,208.89799,209.14819,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020473,15,,,0,,False,5,test,2
563,0.0,209.14819,209.39839,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020473,56,,,0,,False,2,test,1
564,0.0,209.39839,209.6486,4.0,0.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020473,229,,,0,,False,0,train,0
565,0.0,209.6486,209.8988,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020527,96,,,0,,False,3,train,1
566,0.0,209.8988,210.14901,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020527,226,,,0,,False,1,train,0
567,0.0,210.14901,210.39922,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020527,188,,,0,,False,2,test,2
568,0.0,210.39922,210.64942,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020527,190,,,0,,False,2,test,0
569,0.0,210.64942,210.89963,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020973,153,,,0,,False,1,train,2
570,0.0,210.89963,211.14984,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020973,132,,,0,,False,2,test,1
571,0.0,211.14984,211.40005,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020973,78,,,0,,False,2,test,0
572,0.0,211.40005,211.65026,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020973,76,,,0,,False,1,train,2
573,0.0,211.65026,211.90047,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021277,125,,,0,,False,2,test,0
574,0.0,211.90047,212.15068,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021277,56,,,0,,False,3,train,1
575,0.0,212.15068,212.4009,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021277,179,,,0,,False,1,train,1
576,0.0,212.4009,212.65111,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,182,,,0,,False,2,test,1
577,0.0,212.65111,212.90132,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020973,18,,,0,,False,2,test,1
578,0.0,212.90132,213.15153,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020973,145,,,0,,False,3,train,2
579,0.0,213.15153,213.40174,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020973,213,,,0,,False,1,train,1
580,0.0,213.40174,213.65195,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020973,113,,,0,,False,5,test,0
581,0.0,213.65195,213.90215,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020527,230,,,0,,False,0,train,2
582,0.0,213.90215,214.15236,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020527,64,,,0,,False,3,train,1
583,0.0,214.15236,214.40257,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020527,212,,,0,,False,1,train,2
584,0.0,214.40257,214.65277,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020527,225,,,0,,False,1,train,1
585,0.0,214.65277,214.90298,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020973,108,,,0,,False,3,train,2
586,0.0,214.90298,215.15319,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020973,76,,,0,,False,2,test,2
587,0.0,215.15319,215.4034,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020973,25,,,0,,False,3,train,0
588,0.0,215.4034,215.65361,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020973,231,,,0,,False,0,train,0
589,0.0,215.65361,215.90382,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021277,224,,,0,,False,1,train,2
590,0.0,215.90382,216.15403,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021277,80,,,0,,False,2,test,2
591,0.0,216.15403,216.40425,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021277,196,,,0,,False,2,test,1
592,0.0,216.40425,216.65446,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021277,70,,,0,,False,4,train,0
593,0.0,216.65446,216.90467,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020473,146,,,0,,False,2,test,1
594,0.0,216.90467,217.15487,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020473,15,,,0,,False,6,train,2
595,0.0,217.15487,217.40507,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020473,149,,,0,,False,5,test,2
596,0.0,217.40507,217.65528,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020473,51,,,0,,False,2,test,0
597,0.0,217.65528,217.90549,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021277,201,,,0,,False,2,test,1
598,0.0,217.90549,218.1557,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021277,232,,,0,,False,0,train,0
599,0.0,218.1557,218.40592,4.0,0.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021277,14,,,0,,False,2,test,0
600,0.0,218.40592,218.65613,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021277,84,,,0,,False,2,test,0
601,0.0,218.65613,218.90634,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,210,,,0,,False,2,test,2
602,0.0,218.90634,219.15654,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020723,51,,,0,,False,3,train,0
603,0.0,219.15654,219.40675,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020723,233,,,0,,False,0,train,0
604,0.0,219.40675,219.65696,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020723,7,,,0,,False,3,train,0
605,0.0,219.65696,219.90717,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021027,234,,,0,,False,0,train,2
606,0.0,219.90717,220.15738,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021027,180,,,0,,False,1,train,2
607,0.0,220.15738,220.40759,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021027,175,,,0,,False,3,train,1
608,0.0,220.40759,220.6578,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021027,76,,,0,,False,3,train,2
609,0.0,220.6578,220.90801,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020723,166,,,0,,False,3,train,0
610,0.0,220.90801,221.15821,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020723,16,,,0,,False,3,train,1
611,0.0,221.15821,221.40842,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,44,,,0,,False,3,train,0
612,0.0,221.40842,221.65863,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020723,34,,,0,,False,3,train,2
613,0.0,221.65863,221.90884,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021277,63,,,0,,False,1,train,1
614,0.0,221.90884,222.15905,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021277,12,,,0,,False,3,train,1
615,0.0,222.15905,222.40927,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021277,64,,,0,,False,4,train,1
616,0.0,222.40927,222.65948,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021277,69,,,0,,False,4,train,1
617,0.0,222.65948,222.90969,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020473,213,,,0,,False,2,test,1
618,0.0,222.90969,223.15989,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020473,144,,,0,,False,2,test,2
619,0.0,223.15989,223.41009,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020473,126,,,0,,False,4,train,1
620,0.0,223.41009,223.6603,4.0,0.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020473,109,,,0,,False,2,test,0
621,0.0,223.6603,223.9105,4.0,0.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020027,54,,,0,,False,6,train,0
622,0.0,223.9105,224.1607,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020027,87,,,0,,False,2,test,0
623,0.0,224.1607,224.4109,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020027,110,,,0,,False,3,train,0
624,0.0,224.4109,224.6611,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020027,38,,,0,,False,3,train,0
625,0.0,224.6611,224.91132,4.0,0.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021973,178,,,0,,False,3,train,0
626,0.0,224.91132,225.16154,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021973,117,,,0,,False,3,train,2
627,0.0,225.16154,225.41176,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021973,35,,,0,,False,4,train,2
628,0.0,225.41176,225.66198,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021973,116,,,0,,False,4,train,1
629,0.0,225.66198,225.91219,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021027,57,,,0,,False,4,train,1
630,0.0,225.91219,226.1624,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021027,102,,,0,,False,1,train,2
631,0.0,226.1624,226.41261,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021027,26,,,0,,False,3,train,2
632,0.0,226.41261,226.66282,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021027,170,,,0,,False,3,train,2
633,0.0,226.66282,226.91303,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020723,208,,,0,,False,2,test,2
634,0.0,226.91303,227.16323,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020723,215,,,0,,False,1,train,2
635,0.0,227.16323,227.41344,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,185,,,0,,False,1,train,0
636,0.0,227.41344,227.66365,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020723,179,,,0,,False,2,test,1
637,0.0,227.66365,227.91386,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021027,27,,,0,,False,3,train,2
