stimulus_presentation_id,stimulus_block,start_time,stop_time,frame,temporal_frequency,phase,color,y_position,orientation,stimulus_name,x_position,size,spatial_frequency,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
518,0.0,214.16029,214.4105,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021302,116,,,0,,False,4,train,1
519,0.0,214.4105,214.66071,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021302,33,,,0,,False,2,test,1
520,0.0,214.66071,214.91093,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021302,160,,,0,,False,1,train,0
521,0.0,214.91093,215.16113,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,179,,,0,,False,1,train,0
522,0.0,215.16113,215.41133,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,189,,,0,,False,2,test,0
523,0.0,215.41133,215.66154,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020448,106,,,0,,False,4,train,2
524,0.0,215.66154,215.91174,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,124,,,0,,False,1,train,1
525,0.0,215.91174,216.16196,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,132,,,0,,False,2,test,2
526,0.0,216.16196,216.41218,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022052,126,,,0,,False,3,train,0
527,0.0,216.41218,216.6624,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022052,223,,,0,,False,1,train,1
528,0.0,216.6624,216.91263,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,133,,,0,,False,2,test,1
529,0.0,216.91263,217.16282,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019448,19,,,0,,False,4,train,1
530,0.0,217.16282,217.41301,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019448,40,,,0,,False,4,train,1
531,0.0,217.41301,217.66321,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,227,,,0,,False,0,train,2
532,0.0,217.66321,217.9134,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,100,,,0,,False,1,train,1
533,0.0,217.9134,218.16363,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,228,,,0,,False,0,train,0
534,0.0,218.16363,218.41385,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,139,,,0,,False,2,test,2
535,0.0,218.41385,218.66407,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,199,,,0,,False,2,test,2
536,0.0,218.66407,218.9143,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,164,,,0,,False,2,test,1
537,0.0,218.9143,219.16449,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019948,139,,,0,,False,3,train,2
538,0.0,219.16449,219.41469,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,89,,,0,,False,4,train,2
539,0.0,219.41469,219.66489,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019948,143,,,0,,False,1,train,2
540,0.0,219.66489,219.91509,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,115,,,0,,False,1,train,2
541,0.0,219.91509,220.16531,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022052,153,,,0,,False,2,test,1
542,0.0,220.16531,220.41553,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,163,,,0,,False,1,train,2
543,0.0,220.41553,220.66575,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,33,,,0,,False,3,train,1
544,0.0,220.66575,220.91598,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,135,,,0,,False,2,test,2
545,0.0,220.91598,221.16617,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,229,,,0,,False,0,train,1
546,0.0,221.16617,221.41636,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,36,,,0,,False,4,train,1
547,0.0,221.41636,221.66656,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,103,,,0,,False,5,test,1
548,0.0,221.66656,221.91675,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019448,54,,,0,,False,3,train,2
549,0.0,221.91675,222.16698,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022802,153,,,0,,False,3,train,1
550,0.0,222.16698,222.41721,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25022802,211,,,0,,False,1,train,0
551,0.0,222.41721,222.66744,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022802,105,,,0,,False,2,test,2
552,0.0,222.66744,222.91767,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022802,227,,,0,,False,1,train,2
553,0.0,222.91767,223.16786,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019198,95,,,0,,False,3,train,0
554,0.0,223.16786,223.41805,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019198,4,,,0,,False,3,train,2
555,0.0,223.41805,223.66824,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019198,195,,,0,,False,1,train,0
556,0.0,223.66824,223.91843,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019198,145,,,0,,False,4,train,0
557,0.0,223.91843,224.16866,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,175,,,0,,False,3,train,2
558,0.0,224.16866,224.41888,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,55,,,0,,False,1,train,1
559,0.0,224.41888,224.6691,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,222,,,0,,False,1,train,0
560,0.0,224.6691,224.91933,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022302,19,,,0,,False,5,test,1
561,0.0,224.91933,225.16952,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,188,,,0,,False,2,test,0
562,0.0,225.16952,225.41971,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,6,,,0,,False,3,train,2
563,0.0,225.41971,225.66991,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019448,146,,,0,,False,3,train,1
564,0.0,225.66991,225.9201,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,230,,,0,,False,0,train,1
565,0.0,225.9201,226.17033,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022802,55,,,0,,False,2,test,1
566,0.0,226.17033,226.42056,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25022802,57,,,0,,False,2,test,2
567,0.0,226.42056,226.67079,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022802,80,,,0,,False,3,train,2
568,0.0,226.67079,226.92102,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022802,168,,,0,,False,5,test,1
569,0.0,226.92102,227.1712,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25018948,231,,,0,,False,0,train,1
570,0.0,227.1712,227.42139,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25018948,58,,,0,,False,2,test,2
571,0.0,227.42139,227.67158,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25018948,83,,,0,,False,2,test,2
572,0.0,227.67158,227.92177,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25018948,167,,,0,,False,1,train,1
573,0.0,227.92177,228.17199,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,127,,,0,,False,2,test,1
574,0.0,228.17199,228.4222,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021552,232,,,0,,False,0,train,2
575,0.0,228.4222,228.67242,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,191,,,0,,False,2,test,1
576,0.0,228.67242,228.92264,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,24,,,0,,False,1,train,0
577,0.0,228.92264,229.17284,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,25,,,0,,False,3,train,0
578,0.0,229.17284,229.42304,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,227,,,0,,False,2,test,2
579,0.0,229.42304,229.67324,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020198,35,,,0,,False,3,train,1
580,0.0,229.67324,229.92344,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,127,,,0,,False,3,train,1
581,0.0,229.92344,230.17367,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,53,,,0,,False,1,train,1
582,0.0,230.17367,230.42389,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,35,,,0,,False,4,train,1
583,0.0,230.42389,230.67411,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,128,,,0,,False,4,train,1
584,0.0,230.67411,230.92434,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,30,,,0,,False,1,train,0
585,0.0,230.92434,231.17453,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,155,,,0,,False,1,train,0
586,0.0,231.17453,231.42473,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,223,,,0,,False,2,test,1
587,0.0,231.42473,231.67493,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019698,208,,,0,,False,1,train,2
588,0.0,231.67493,231.92512,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019698,131,,,0,,False,2,test,0
589,0.0,231.92512,232.17535,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,83,,,0,,False,3,train,2
590,0.0,232.17535,232.42557,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,82,,,0,,False,2,test,1
591,0.0,232.42557,232.67579,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,48,,,0,,False,3,train,1
592,0.0,232.67579,232.92602,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022302,33,,,0,,False,4,train,1
593,0.0,232.92602,233.17621,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,104,,,0,,False,3,train,1
594,0.0,233.17621,233.4264,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,163,,,0,,False,2,test,2
595,0.0,233.4264,233.6766,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,159,,,0,,False,2,test,0
596,0.0,233.6766,233.92679,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,60,,,0,,False,2,test,1
597,0.0,233.92679,234.17701,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,97,,,0,,False,6,train,1
598,0.0,234.17701,234.42722,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021552,94,,,0,,False,1,train,0
599,0.0,234.42722,234.67744,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021552,56,,,0,,False,2,test,0
600,0.0,234.67744,234.92766,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,180,,,0,,False,3,train,2
601,0.0,234.92766,235.17786,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,224,,,0,,False,1,train,1
