stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,frame,temporal_frequency,spatial_frequency,contrast,y_position,x_position,stimulus_name,color,size,phase,Dir,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1079,0.0,345.08448,345.33469,null,null,4.0,0.08,0.8,0.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,182,,,0,,False,3,train,0
1080,0.0,345.33469,345.58491,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,160,,,0,,False,3,train,2
1081,0.0,345.58491,345.83511,null,null,4.0,0.08,0.8,20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,29,,,0,,False,5,test,2
1082,0.0,345.83511,346.08532,null,null,4.0,0.08,0.8,0.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,173,,,0,,False,5,test,1
1083,0.0,346.08532,346.33553,null,null,4.0,0.08,0.8,20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,153,,,0,,False,3,train,0
1084,0.0,346.33553,346.58573,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,223,,,0,,False,4,train,2
1085,0.0,346.58573,346.83595,null,null,4.0,0.08,0.8,-10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,228,,,0,,False,2,test,1
1086,0.0,346.83595,347.08616,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,178,,,0,,False,5,test,1
1087,0.0,347.08616,347.33637,null,null,4.0,0.08,0.8,-20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,99,,,0,,False,3,train,2
1088,0.0,347.33637,347.58659,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,232,,,0,,False,4,train,0
1089,0.0,347.58659,347.83679,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,67,,,0,,False,5,test,2
1090,0.0,347.83679,348.087,null,null,4.0,0.08,0.8,-10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,103,,,0,,False,6,train,2
1091,0.0,348.087,348.33721,null,null,4.0,0.08,0.8,-40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,197,,,0,,False,3,train,2
1092,0.0,348.33721,348.58741,null,null,4.0,0.08,0.8,10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,7,,,0,,False,6,train,0
1093,0.0,348.58741,348.83762,null,null,4.0,0.08,0.8,40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,14,,,0,,False,5,test,0
1094,0.0,348.83762,349.08784,null,null,4.0,0.08,0.8,-10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,149,,,0,,False,8,test,2
1095,0.0,349.08784,349.33805,null,null,4.0,0.08,0.8,-10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,192,,,0,,False,7,train,1
1096,0.0,349.33805,349.58826,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,23,,,0,,False,5,test,0
1097,0.0,349.58826,349.83847,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,139,,,0,,False,4,train,0
1098,0.0,349.83847,350.08868,null,null,4.0,0.08,0.8,-10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,237,,,0,,False,1,train,1
1099,0.0,350.08868,350.33888,null,null,4.0,0.08,0.8,10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,58,,,0,,False,6,train,0
1100,0.0,350.33888,350.58909,null,null,4.0,0.08,0.8,-10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,183,,,0,,False,4,train,2
1101,0.0,350.58909,350.8393,null,null,4.0,0.08,0.8,-20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,12,,,0,,False,7,train,1
1102,0.0,350.8393,351.08951,null,null,4.0,0.08,0.8,10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,75,,,0,,False,7,train,2
1103,0.0,351.08951,351.33972,null,null,4.0,0.08,0.8,30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,143,,,0,,False,3,train,0
1104,0.0,351.33972,351.58993,null,null,4.0,0.08,0.8,-40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,37,,,0,,False,4,train,1
1105,0.0,351.58993,351.84013,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,49,,,0,,False,6,train,1
1106,0.0,351.84013,352.09034,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,223,,,0,,False,5,test,2
1107,0.0,352.09034,352.34054,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,212,,,0,,False,4,train,2
1108,0.0,352.34054,352.59074,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,134,,,0,,False,6,train,0
1109,0.0,352.59074,352.84095,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,47,,,0,,False,5,test,2
1110,0.0,352.84095,353.09116,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,181,,,0,,False,3,train,1
1111,0.0,353.09116,353.34137,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,231,,,0,,False,2,test,2
1112,0.0,353.34137,353.59158,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,22,,,0,,False,4,train,1
1113,0.0,353.59158,353.84179,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021062,115,,,0,,False,5,test,0
1114,0.0,353.84179,354.092,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,93,,,0,,False,3,train,2
1115,0.0,354.092,354.34221,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021062,23,,,0,,False,6,train,0
1116,0.0,354.34221,354.59242,null,null,4.0,0.08,0.8,10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,194,,,0,,False,3,train,1
1117,0.0,354.59242,354.84263,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,36,,,0,,False,4,train,2
1118,0.0,354.84263,355.09284,null,null,4.0,0.08,0.8,-20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,218,,,0,,False,5,test,1
1119,0.0,355.09284,355.34305,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,31,,,0,,False,6,train,0
1120,0.0,355.34305,355.59326,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,239,,,0,,False,2,test,0
1121,0.0,355.59326,355.84347,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,190,,,0,,False,4,train,2
1122,0.0,355.84347,356.09368,null,null,4.0,0.08,0.8,30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,24,,,0,,False,6,train,0
1123,0.0,356.09368,356.34388,null,null,4.0,0.08,0.8,-40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,68,,,0,,False,6,train,0
1124,0.0,356.34388,356.59409,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,235,,,0,,False,3,train,1
1125,0.0,356.59409,356.8443,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,207,,,0,,False,3,train,0
1126,0.0,356.8443,357.09451,null,null,4.0,0.08,0.8,-30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,225,,,0,,False,3,train,2
1127,0.0,357.09451,357.34472,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,231,,,0,,False,3,train,2
1128,0.0,357.34472,357.59493,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,116,,,0,,False,6,train,0
1129,0.0,357.59493,357.84514,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,110,,,0,,False,1,train,1
1130,0.0,357.84514,358.09535,null,null,4.0,0.08,0.8,-30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,41,,,0,,False,5,test,1
1131,0.0,358.09535,358.34555,null,null,4.0,0.08,0.8,20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,60,,,0,,False,2,test,0
1132,0.0,358.34555,358.59576,null,null,4.0,0.08,0.8,20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,54,,,0,,False,3,train,2
1133,0.0,358.59576,358.84597,null,null,4.0,0.08,0.8,20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,125,,,0,,False,4,train,0
1134,0.0,358.84597,359.09618,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,121,,,0,,False,4,train,2
1135,0.0,359.09618,359.34639,null,null,4.0,0.08,0.8,-40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,241,,,0,,False,4,train,0
1136,0.0,359.34639,359.5966,null,null,4.0,0.08,0.8,-40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,138,,,0,,False,6,train,0
1137,0.0,359.5966,359.84681,null,null,4.0,0.08,0.8,-40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,142,,,0,,False,6,train,1
1138,0.0,359.84681,360.09702,null,null,4.0,0.08,0.8,-20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,199,,,0,,False,3,train,1
1139,0.0,360.09702,360.34722,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,198,,,0,,False,2,test,1
1140,0.0,360.34722,360.59743,null,null,4.0,0.08,0.8,40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,195,,,0,,False,5,test,1
1141,0.0,360.59743,360.84764,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,49,,,0,,False,7,train,1
1142,0.0,360.84764,361.09785,null,null,4.0,0.08,0.8,0.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,90,,,0,,False,5,test,1
1143,0.0,361.09785,361.34805,null,null,4.0,0.08,0.8,0.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,64,,,0,,False,8,test,0
1144,0.0,361.34805,361.59826,null,null,4.0,0.08,0.8,-40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,68,,,0,,False,7,train,0
1145,0.0,361.59826,361.84847,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,108,,,0,,False,5,test,1
1146,0.0,361.84847,362.09868,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021062,66,,,0,,False,5,test,0
1147,0.0,362.09868,362.34889,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,163,,,0,,False,2,test,1
1148,0.0,362.34889,362.5991,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,221,,,0,,False,2,test,1
1149,0.0,362.5991,362.84932,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,4,,,0,,False,12,train,1
1150,0.0,362.84932,363.09954,null,null,4.0,0.08,0.8,10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,95,,,0,,False,4,train,2
1151,0.0,363.09954,363.34975,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,236,,,0,,False,4,train,2
1152,0.0,363.34975,363.59997,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,226,,,0,,False,3,train,0
1153,0.0,363.59997,363.85017,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020062,242,,,0,,False,2,test,2
1154,0.0,363.85017,364.10037,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,110,,,0,,False,2,test,1
1155,0.0,364.10037,364.35057,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020062,139,,,0,,False,5,test,0
1156,0.0,364.35057,364.60077,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,158,,,0,,False,5,test,1
1157,0.0,364.60077,364.85098,null,null,4.0,0.08,0.8,40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,165,,,0,,False,2,test,2
1158,0.0,364.85098,365.1012,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,26,,,0,,False,3,train,0
1159,0.0,365.1012,365.35141,null,null,4.0,0.08,0.8,20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,171,,,0,,False,5,test,1
1160,0.0,365.35141,365.60162,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,161,,,0,,False,2,test,1
1161,0.0,365.60162,365.85183,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,22,,,0,,False,5,test,1
1162,0.0,365.85183,366.10204,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,233,,,0,,False,3,train,2
1163,0.0,366.10204,366.35224,null,null,4.0,0.08,0.8,-30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,238,,,0,,False,2,test,2
1164,0.0,366.35224,366.60245,null,null,4.0,0.08,0.8,0.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,204,,,0,,False,3,train,1
1165,0.0,366.60245,366.85266,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,18,,,0,,False,5,test,2
1166,0.0,366.85266,367.10288,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,140,,,0,,False,2,test,0
1167,0.0,367.10288,367.35309,null,null,4.0,0.08,0.8,-40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,200,,,0,,False,3,train,0
1168,0.0,367.35309,367.6033,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,67,,,0,,False,6,train,2
1169,0.0,367.6033,367.85351,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,163,,,0,,False,3,train,1
1170,0.0,367.85351,368.10372,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,121,,,0,,False,5,test,2
1171,0.0,368.10372,368.35392,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,66,,,0,,False,6,train,0
1172,0.0,368.35392,368.60413,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,121,,,0,,False,6,train,2
1173,0.0,368.60413,368.85434,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,121,,,0,,False,7,train,2
1174,0.0,368.85434,369.10455,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,188,,,0,,False,7,train,0
1175,0.0,369.10455,369.35476,null,null,4.0,0.08,0.8,-20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,62,,,0,,False,3,train,0
1176,0.0,369.35476,369.60497,null,null,4.0,0.08,0.8,10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,16,,,0,,False,5,test,0
1177,0.0,369.60497,369.85518,null,null,4.0,0.08,0.8,0.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,64,,,0,,False,9,train,0
1178,0.0,369.85518,370.10539,null,null,4.0,0.08,0.8,-40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,15,,,0,,False,6,train,0
1179,0.0,370.10539,370.35559,null,null,4.0,0.08,0.8,20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,27,,,0,,False,1,train,1
1180,0.0,370.35559,370.6058,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,198,,,0,,False,3,train,1
1181,0.0,370.6058,370.85601,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,133,,,0,,False,5,test,0
1182,0.0,370.85601,371.10623,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,144,,,0,,False,3,train,1
1183,0.0,371.10623,371.35644,null,null,4.0,0.08,0.8,-30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,41,,,0,,False,6,train,1
1184,0.0,371.35644,371.60665,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,134,,,0,,False,7,train,0
1185,0.0,371.60665,371.85685,null,null,4.0,0.08,0.8,-40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,138,,,0,,False,7,train,0
1186,0.0,371.85685,372.10706,null,null,4.0,0.08,0.8,-30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,238,,,0,,False,3,train,2
1187,0.0,372.10706,372.35726,null,null,4.0,0.08,0.8,0.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,191,,,0,,False,2,test,2
1188,0.0,372.35726,372.60746,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,11,,,0,,False,4,train,2
1189,0.0,372.60746,372.85768,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,214,,,0,,False,4,train,2
1190,0.0,372.85768,373.10789,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,156,,,0,,False,5,test,1
1191,0.0,373.10789,373.3581,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,133,,,0,,False,6,train,0
1192,0.0,373.3581,373.60832,null,null,4.0,0.08,0.8,20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,114,,,0,,False,6,train,0
1193,0.0,373.60832,373.85852,null,null,4.0,0.08,0.8,20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,171,,,0,,False,6,train,1
1194,0.0,373.85852,374.10873,null,null,4.0,0.08,0.8,10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,6,,,0,,False,4,train,1
1195,0.0,374.10873,374.35894,null,null,4.0,0.08,0.8,30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,32,,,0,,False,5,test,0
1196,0.0,374.35894,374.60914,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,236,,,0,,False,5,test,2
1197,0.0,374.60914,374.85936,null,null,4.0,0.08,0.8,10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,127,,,0,,False,3,train,2
1198,0.0,374.85936,375.10958,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,85,,,0,,False,5,test,0
1199,0.0,375.10958,375.3598,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,34,,,0,,False,3,train,2
1200,0.0,375.3598,375.61002,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,121,,,0,,False,8,test,2
1201,0.0,375.61002,375.86022,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020062,1,,,0,,False,8,test,0
1202,0.0,375.86022,376.11042,null,null,4.0,0.08,0.8,10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,164,,,0,,False,6,train,1
1203,0.0,376.11042,376.36062,null,null,4.0,0.08,0.8,30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020062,17,,,0,,False,3,train,0
1204,0.0,376.36062,376.61082,null,null,4.0,0.08,0.8,10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020062,127,,,0,,False,4,train,2
1205,0.0,376.61082,376.86103,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,219,,,0,,False,1,train,1
1206,0.0,376.86103,377.11124,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,219,,,0,,False,2,test,1
1207,0.0,377.11124,377.36145,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,226,,,0,,False,4,train,0
1208,0.0,377.36145,377.61166,null,null,4.0,0.08,0.8,-10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,92,,,0,,False,6,train,2
