stimulus_presentation_id,stimulus_block,start_time,stop_time,stimulus_name,contrast,coherence,x_position,size,temporal_frequency,orientation,phase,Dir,spatial_frequency,y_position,frame,color,Speed,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
853,0.0,281.749,281.99921,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021048,82,,,0,,False,3,train,1
854,0.0,281.99921,282.24943,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,130,,,0,,False,4,train,2
855,0.0,282.24943,282.49964,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021048,185,,,0,,False,6,train,0
856,0.0,282.49964,282.74985,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,54,,,0,,False,5,test,1
857,0.0,282.74985,283.00005,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020702,153,,,0,,False,4,train,2
858,0.0,283.00005,283.25026,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020702,202,,,0,,False,2,test,1
859,0.0,283.25026,283.50047,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020702,201,,,0,,False,3,train,0
860,0.0,283.50047,283.75067,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020702,127,,,0,,False,2,test,1
861,0.0,283.75067,284.00088,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,159,,,0,,False,3,train,0
862,0.0,284.00088,284.2511,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021048,25,,,0,,False,2,test,2
863,0.0,284.2511,284.50131,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021048,138,,,0,,False,1,train,0
864,0.0,284.50131,284.75152,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021048,163,,,0,,False,3,train,2
865,0.0,284.75152,285.00172,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020702,209,,,0,,False,5,test,1
866,0.0,285.00172,285.25193,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020702,195,,,0,,False,3,train,0
867,0.0,285.25193,285.50214,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020702,190,,,0,,False,2,test,2
868,0.0,285.50214,285.75234,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020702,167,,,0,,False,3,train,1
869,0.0,285.75234,286.00255,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020548,123,,,0,,False,2,test,1
870,0.0,286.00255,286.25276,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020548,63,,,0,,False,3,train,0
871,0.0,286.25276,286.50296,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020548,57,,,0,,False,2,test,1
872,0.0,286.50296,286.75317,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020548,12,,,0,,False,5,test,2
873,0.0,286.75317,287.00338,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021452,224,,,0,,False,4,train,2
874,0.0,287.00338,287.2536,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021452,198,,,0,,False,2,test,0
875,0.0,287.2536,287.50381,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021452,94,,,0,,False,6,train,1
876,0.0,287.50381,287.75402,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021452,20,,,0,,False,1,train,1
877,0.0,287.75402,288.00424,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021798,55,,,0,,False,6,train,2
878,0.0,288.00424,288.25446,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021798,135,,,0,,False,1,train,2
879,0.0,288.25446,288.50468,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021798,83,,,0,,False,2,test,0
880,0.0,288.50468,288.7549,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021798,212,,,0,,False,3,train,2
881,0.0,288.7549,289.00509,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25019702,221,,,0,,False,2,test,2
882,0.0,289.00509,289.25529,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25019702,100,,,0,,False,4,train,2
883,0.0,289.25529,289.50549,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25019702,122,,,0,,False,4,train,1
884,0.0,289.50549,289.75568,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25019702,38,,,0,,False,3,train,1
885,0.0,289.75568,290.00589,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020798,42,,,0,,False,3,train,0
886,0.0,290.00589,290.2561,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020798,46,,,0,,False,4,train,1
887,0.0,290.2561,290.50631,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020798,88,,,0,,False,3,train,0
888,0.0,290.50631,290.75652,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020798,234,,,0,,False,4,train,0
889,0.0,290.75652,291.00673,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021452,237,,,0,,False,1,train,2
890,0.0,291.00673,291.25695,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021452,190,,,0,,False,3,train,2
891,0.0,291.25695,291.50716,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021452,191,,,0,,False,5,test,1
892,0.0,291.50716,291.75737,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021452,102,,,0,,False,6,train,0
893,0.0,291.75737,292.00758,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020548,3,,,0,,False,4,train,2
894,0.0,292.00758,292.25779,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,52,,,0,,False,1,train,2
895,0.0,292.25779,292.50799,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020548,176,,,0,,False,2,test,1
896,0.0,292.50799,292.7582,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020548,193,,,0,,False,3,train,1
897,0.0,292.7582,293.00841,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020952,65,,,0,,False,4,train,2
898,0.0,293.00841,293.25862,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020952,238,,,0,,False,2,test,1
899,0.0,293.25862,293.50882,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,212,,,0,,False,4,train,2
900,0.0,293.50882,293.75903,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,198,,,0,,False,3,train,0
901,0.0,293.75903,294.00925,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021548,80,,,0,,False,4,train,0
902,0.0,294.00925,294.25947,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021548,177,,,0,,False,5,test,2
903,0.0,294.25947,294.50968,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021548,129,,,0,,False,3,train,0
904,0.0,294.50968,294.7599,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021548,214,,,0,,False,3,train,0
905,0.0,294.7599,295.0101,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020452,161,,,0,,False,2,test,0
906,0.0,295.0101,295.26031,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020452,235,,,0,,False,3,train,1
907,0.0,295.26031,295.51051,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020452,112,,,0,,False,4,train,2
908,0.0,295.51051,295.76071,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020452,63,,,0,,False,4,train,0
909,0.0,295.76071,296.01092,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020298,74,,,0,,False,4,train,0
910,0.0,296.01092,296.26112,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020298,114,,,0,,False,3,train,2
911,0.0,296.26112,296.51132,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020298,121,,,0,,False,4,train,0
912,0.0,296.51132,296.76153,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020298,174,,,0,,False,5,test,2
913,0.0,296.76153,297.01174,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021452,235,,,0,,False,4,train,1
914,0.0,297.01174,297.26196,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021452,217,,,0,,False,2,test,0
915,0.0,297.26196,297.51217,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021452,9,,,0,,False,1,train,1
916,0.0,297.51217,297.76238,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021452,131,,,0,,False,3,train,0
917,0.0,297.76238,298.01259,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021048,240,,,0,,False,0,train,2
918,0.0,298.01259,298.26281,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,150,,,0,,False,1,train,2
919,0.0,298.26281,298.51302,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021048,156,,,0,,False,1,train,2
920,0.0,298.51302,298.76323,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,81,,,0,,False,4,train,1
921,0.0,298.76323,299.01343,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020702,224,,,0,,False,5,test,2
922,0.0,299.01343,299.26364,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020702,151,,,0,,False,3,train,1
923,0.0,299.26364,299.51385,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020702,153,,,0,,False,5,test,2
924,0.0,299.51385,299.76405,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020702,157,,,0,,False,3,train,2
925,0.0,299.76405,300.01427,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021548,150,,,0,,False,2,test,2
926,0.0,300.01427,300.26449,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021548,168,,,0,,False,3,train,0
927,0.0,300.26449,300.5147,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021548,240,,,0,,False,1,train,2
928,0.0,300.5147,300.76492,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021548,219,,,0,,False,3,train,0
929,0.0,300.76492,301.01512,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020202,1,,,0,,False,3,train,2
930,0.0,301.01512,301.26532,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020202,184,,,0,,False,5,test,1
931,0.0,301.26532,301.51552,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020202,72,,,0,,False,3,train,2
932,0.0,301.51552,301.76572,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020202,124,,,0,,False,3,train,2
933,0.0,301.76572,302.01594,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021548,177,,,0,,False,6,train,2
934,0.0,302.01594,302.26616,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021548,1,,,0,,False,4,train,2
935,0.0,302.26616,302.51637,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021548,225,,,0,,False,1,train,1
936,0.0,302.51637,302.76659,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021548,64,,,0,,False,5,test,2
937,0.0,302.76659,303.01679,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020202,223,,,0,,False,3,train,2
938,0.0,303.01679,303.26699,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020202,160,,,0,,False,4,train,0
939,0.0,303.26699,303.51719,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020202,22,,,0,,False,3,train,0
940,0.0,303.51719,303.76739,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020202,57,,,0,,False,3,train,1
941,0.0,303.76739,304.0176,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,150,,,0,,False,3,train,2
942,0.0,304.0176,304.26782,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021048,216,,,0,,False,4,train,1
943,0.0,304.26782,304.51803,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021048,114,,,0,,False,4,train,2
944,0.0,304.51803,304.76824,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021048,241,,,0,,False,0,train,1
945,0.0,304.76824,305.01845,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,136,,,0,,False,3,train,1
946,0.0,305.01845,305.26866,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020952,181,,,0,,False,4,train,1
947,0.0,305.26866,305.51886,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,10,,,0,,False,6,train,2
948,0.0,305.51886,305.76907,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,161,,,0,,False,3,train,0
949,0.0,305.76907,306.01929,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021548,10,,,0,,False,7,train,2
950,0.0,306.01929,306.26951,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021548,91,,,0,,False,2,test,2
951,0.0,306.26951,306.51972,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021548,222,,,0,,False,1,train,1
952,0.0,306.51972,306.76994,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021548,179,,,0,,False,5,test,1
953,0.0,306.76994,307.02014,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020202,24,,,0,,False,8,test,2
954,0.0,307.02014,307.27034,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020202,104,,,0,,False,5,test,2
955,0.0,307.27034,307.52054,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020202,87,,,0,,False,3,train,0
956,0.0,307.52054,307.77074,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020202,146,,,0,,False,5,test,2
957,0.0,307.77074,308.02096,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021548,218,,,0,,False,4,train,2
958,0.0,308.02096,308.27118,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021548,17,,,0,,False,5,test,1
959,0.0,308.27118,308.52139,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021548,65,,,0,,False,5,test,2
960,0.0,308.52139,308.77161,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021548,57,,,0,,False,4,train,1
961,0.0,308.77161,309.02181,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020202,20,,,0,,False,2,test,1
962,0.0,309.02181,309.27201,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020202,119,,,0,,False,7,train,0
963,0.0,309.27201,309.52221,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020202,77,,,0,,False,3,train,2
964,0.0,309.52221,309.77241,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020202,155,,,0,,False,3,train,2
965,0.0,309.77241,310.02263,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021548,123,,,0,,False,3,train,1
966,0.0,310.02263,310.27285,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021548,86,,,0,,False,3,train,2
967,0.0,310.27285,310.52306,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021548,136,,,0,,False,4,train,1
968,0.0,310.52306,310.77328,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021548,69,,,0,,False,4,train,2
969,0.0,310.77328,311.02348,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020452,205,,,0,,False,6,train,0
970,0.0,311.02348,311.27369,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020452,120,,,0,,False,2,test,2
971,0.0,311.27369,311.52389,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020452,56,,,0,,False,4,train,1
972,0.0,311.52389,311.77409,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020452,239,,,0,,False,3,train,2
973,0.0,311.77409,312.0243,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020798,31,,,0,,False,5,test,0
974,0.0,312.0243,312.27451,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020798,31,,,0,,False,6,train,0
975,0.0,312.27451,312.52472,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020798,202,,,0,,False,3,train,1
976,0.0,312.52472,312.77493,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020798,87,,,0,,False,4,train,0
977,0.0,312.77493,313.02514,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020952,171,,,0,,False,1,train,2
978,0.0,313.02514,313.27535,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,99,,,0,,False,5,test,1
979,0.0,313.27535,313.52555,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,158,,,0,,False,3,train,2
980,0.0,313.52555,313.77576,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,118,,,0,,False,2,test,2
981,0.0,313.77576,314.02597,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,150,,,0,,False,4,train,2
982,0.0,314.02597,314.27619,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021048,91,,,0,,False,3,train,2
