stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,contrast,color,size,y_position,x_position,phase,spatial_frequency,stimulus_name,orientation,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1003,0.0,339.92403,340.17423,4.0,0.8,null,"[20.0, 20.0]",0.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,216,,,0,,False,3,train,2
1004,0.0,340.17423,340.42443,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,117,,,0,,False,4,train,0
1005,0.0,340.42443,340.67465,4.0,0.8,null,"[20.0, 20.0]",10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,67,,,0,,False,2,test,0
1006,0.0,340.67465,340.92486,4.0,0.8,null,"[20.0, 20.0]",-20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,52,,,0,,False,2,test,1
1007,0.0,340.92486,341.17508,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,158,,,0,,False,4,train,2
1008,0.0,341.17508,341.4253,4.0,0.8,null,"[20.0, 20.0]",0.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,153,,,0,,False,4,train,0
1009,0.0,341.4253,341.6755,4.0,0.8,null,"[20.0, 20.0]",40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,131,,,0,,False,2,test,2
1010,0.0,341.6755,341.9257,4.0,0.8,null,"[20.0, 20.0]",-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,195,,,0,,False,3,train,1
1011,0.0,341.9257,342.1759,4.0,0.8,null,"[20.0, 20.0]",30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,69,,,0,,False,4,train,1
1012,0.0,342.1759,342.4261,4.0,0.8,null,"[20.0, 20.0]",-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,240,,,0,,False,0,train,0
1013,0.0,342.4261,342.67631,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,109,,,0,,False,4,train,2
1014,0.0,342.67631,342.92653,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,94,,,0,,False,4,train,1
1015,0.0,342.92653,343.17675,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,126,,,0,,False,4,train,1
1016,0.0,343.17675,343.42696,4.0,0.8,null,"[20.0, 20.0]",10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,36,,,0,,False,5,test,2
1017,0.0,343.42696,343.67717,4.0,0.8,null,"[20.0, 20.0]",40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,72,,,0,,False,3,train,1
1018,0.0,343.67717,343.92737,4.0,0.8,null,"[20.0, 20.0]",20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,179,,,0,,False,5,test,1
1019,0.0,343.92737,344.17757,4.0,0.8,null,"[20.0, 20.0]",-20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,154,,,0,,False,8,test,2
1020,0.0,344.17757,344.42778,4.0,0.8,null,"[20.0, 20.0]",40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,118,,,0,,False,6,train,0
1021,0.0,344.42778,344.67799,4.0,0.8,null,"[20.0, 20.0]",30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,197,,,0,,False,5,test,2
1022,0.0,344.67799,344.9282,4.0,0.8,null,"[20.0, 20.0]",-40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,120,,,0,,False,5,test,1
1023,0.0,344.9282,345.17841,4.0,0.8,null,"[20.0, 20.0]",20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,28,,,0,,False,5,test,0
1024,0.0,345.17841,345.42862,4.0,0.8,null,"[20.0, 20.0]",-40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,6,,,0,,False,5,test,1
1025,0.0,345.42862,345.67883,4.0,0.8,null,"[20.0, 20.0]",30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,38,,,0,,False,5,test,2
1026,0.0,345.67883,345.92904,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,112,,,0,,False,2,test,2
1027,0.0,345.92904,346.17925,4.0,0.8,null,"[20.0, 20.0]",-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,148,,,0,,False,3,train,1
1028,0.0,346.17925,346.42946,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,14,,,0,,False,6,train,1
1029,0.0,346.42946,346.67967,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,91,,,0,,False,3,train,0
1030,0.0,346.67967,346.92988,4.0,0.8,null,"[20.0, 20.0]",-30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,140,,,0,,False,7,train,2
1031,0.0,346.92988,347.18009,4.0,0.8,null,"[20.0, 20.0]",20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,27,,,0,,False,3,train,0
1032,0.0,347.18009,347.4303,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,95,,,0,,False,3,train,1
1033,0.0,347.4303,347.68051,4.0,0.8,null,"[20.0, 20.0]",0.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,215,,,0,,False,2,test,2
1034,0.0,347.68051,347.93071,4.0,0.8,null,"[20.0, 20.0]",20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,86,,,0,,False,7,train,1
1035,0.0,347.93071,348.18091,4.0,0.8,null,"[20.0, 20.0]",-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,212,,,0,,False,2,test,0
1036,0.0,348.18091,348.43112,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,46,,,0,,False,4,train,2
1037,0.0,348.43112,348.68133,4.0,0.8,null,"[20.0, 20.0]",-40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,44,,,0,,False,5,test,0
1038,0.0,348.68133,348.93154,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,111,,,0,,False,7,train,1
1039,0.0,348.93154,349.18176,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,5,,,0,,False,4,train,2
1040,0.0,349.18176,349.43197,4.0,0.8,null,"[20.0, 20.0]",10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,103,,,0,,False,3,train,2
1041,0.0,349.43197,349.68218,4.0,0.8,null,"[20.0, 20.0]",-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,108,,,0,,False,3,train,0
1042,0.0,349.68218,349.93238,4.0,0.8,null,"[20.0, 20.0]",20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,133,,,0,,False,2,test,2
1043,0.0,349.93238,350.18259,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,151,,,0,,False,3,train,0
1044,0.0,350.18259,350.4328,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,142,,,0,,False,6,train,2
1045,0.0,350.4328,350.68301,4.0,0.8,null,"[20.0, 20.0]",20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,27,,,0,,False,4,train,0
1046,0.0,350.68301,350.93322,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,158,,,0,,False,5,test,2
1047,0.0,350.93322,351.18343,4.0,0.8,null,"[20.0, 20.0]",-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,237,,,0,,False,2,test,1
1048,0.0,351.18343,351.43364,4.0,0.8,null,"[20.0, 20.0]",20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,241,,,0,,False,0,train,1
1049,0.0,351.43364,351.68385,4.0,0.8,null,"[20.0, 20.0]",10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,134,,,0,,False,4,train,1
1050,0.0,351.68385,351.93405,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,178,,,0,,False,2,test,1
1051,0.0,351.93405,352.18425,4.0,0.8,null,"[20.0, 20.0]",10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,134,,,0,,False,5,test,1
1052,0.0,352.18425,352.43446,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,176,,,0,,False,4,train,1
1053,0.0,352.43446,352.68468,4.0,0.8,null,"[20.0, 20.0]",10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,48,,,0,,False,7,train,0
1054,0.0,352.68468,352.9349,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022128,23,,,0,,False,6,train,1
1055,0.0,352.9349,353.18512,4.0,0.8,null,"[20.0, 20.0]",-40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,119,,,0,,False,3,train,0
1056,0.0,353.18512,353.43534,4.0,0.8,null,"[20.0, 20.0]",10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,48,,,0,,False,8,test,0
1057,0.0,353.43534,353.68554,4.0,0.8,null,"[20.0, 20.0]",-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,37,,,0,,False,5,test,2
1058,0.0,353.68554,353.93574,4.0,0.8,null,"[20.0, 20.0]",-20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,63,,,0,,False,3,train,1
1059,0.0,353.93574,354.18594,4.0,0.8,null,"[20.0, 20.0]",40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,59,,,0,,False,5,test,0
1060,0.0,354.18594,354.43614,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,202,,,0,,False,3,train,2
1061,0.0,354.43614,354.68635,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,80,,,0,,False,3,train,0
1062,0.0,354.68635,354.93657,4.0,0.8,null,"[20.0, 20.0]",0.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,57,,,0,,False,6,train,0
1063,0.0,354.93657,355.18679,4.0,0.8,null,"[20.0, 20.0]",0.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,242,,,0,,False,0,train,1
1064,0.0,355.18679,355.437,4.0,0.8,null,"[20.0, 20.0]",40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,222,,,0,,False,1,train,0
1065,0.0,355.437,355.6872,4.0,0.8,null,"[20.0, 20.0]",0.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,55,,,0,,False,4,train,1
1066,0.0,355.6872,355.9374,4.0,0.8,null,"[20.0, 20.0]",10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,134,,,0,,False,6,train,1
1067,0.0,355.9374,356.18761,4.0,0.8,null,"[20.0, 20.0]",20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,27,,,0,,False,5,test,0
1068,0.0,356.18761,356.43781,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,104,,,0,,False,3,train,0
1069,0.0,356.43781,356.68803,4.0,0.8,null,"[20.0, 20.0]",0.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022378,125,,,0,,False,6,train,1
1070,0.0,356.68803,356.93825,4.0,0.8,null,"[20.0, 20.0]",-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022378,184,,,0,,False,1,train,2
1071,0.0,356.93825,357.18848,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022378,49,,,0,,False,4,train,1
1072,0.0,357.18848,357.4387,4.0,0.8,null,"[20.0, 20.0]",-30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,204,,,0,,False,2,test,0
1073,0.0,357.4387,357.6889,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019372,34,,,0,,False,8,test,0
1074,0.0,357.6889,357.93909,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019372,23,,,0,,False,7,train,1
1075,0.0,357.93909,358.18928,4.0,0.8,null,"[20.0, 20.0]",-30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019372,51,,,0,,False,2,test,1
1076,0.0,358.18928,358.43948,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019372,14,,,0,,False,7,train,1
1077,0.0,358.43948,358.68969,4.0,0.8,null,"[20.0, 20.0]",-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,186,,,0,,False,3,train,0
1078,0.0,358.68969,358.93991,4.0,0.8,null,"[20.0, 20.0]",10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,200,,,0,,False,5,test,1
1079,0.0,358.93991,359.19013,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,111,,,0,,False,8,test,1
1080,0.0,359.19013,359.44034,4.0,0.8,null,"[20.0, 20.0]",0.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,24,,,0,,False,4,train,2
1081,0.0,359.44034,359.69054,4.0,0.8,null,"[20.0, 20.0]",10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,124,,,0,,False,5,test,0
1082,0.0,359.69054,359.94074,4.0,0.8,null,"[20.0, 20.0]",-30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,204,,,0,,False,3,train,0
1083,0.0,359.94074,360.19095,4.0,0.8,null,"[20.0, 20.0]",0.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,22,,,0,,False,6,train,0
1084,0.0,360.19095,360.44115,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,104,,,0,,False,4,train,0
1085,0.0,360.44115,360.69136,4.0,0.8,null,"[20.0, 20.0]",-40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,116,,,0,,False,3,train,1
1086,0.0,360.69136,360.94156,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,23,,,0,,False,8,test,1
1087,0.0,360.94156,361.19177,4.0,0.8,null,"[20.0, 20.0]",10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,201,,,0,,False,4,train,1
1088,0.0,361.19177,361.44198,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,152,,,0,,False,8,test,2
1089,0.0,361.44198,361.69219,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,80,,,0,,False,4,train,0
1090,0.0,361.69219,361.9424,4.0,0.8,null,"[20.0, 20.0]",40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,59,,,0,,False,6,train,0
1091,0.0,361.9424,362.19261,4.0,0.8,null,"[20.0, 20.0]",-30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,64,,,0,,False,2,test,0
1092,0.0,362.19261,362.44282,4.0,0.8,null,"[20.0, 20.0]",-10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,90,,,0,,False,6,train,0
1093,0.0,362.44282,362.69304,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,205,,,0,,False,1,train,0
1094,0.0,362.69304,362.94326,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,109,,,0,,False,5,test,2
1095,0.0,362.94326,363.19348,4.0,0.8,null,"[20.0, 20.0]",-30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,135,,,0,,False,4,train,2
1096,0.0,363.19348,363.4437,4.0,0.8,null,"[20.0, 20.0]",10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,67,,,0,,False,3,train,0
1097,0.0,363.4437,363.6939,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,88,,,0,,False,4,train,1
1098,0.0,363.6939,363.9441,4.0,0.8,null,"[20.0, 20.0]",-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,150,,,0,,False,2,test,2
1099,0.0,363.9441,364.1943,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,239,,,0,,False,1,train,1
1100,0.0,364.1943,364.4445,4.0,0.8,null,"[20.0, 20.0]",10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,231,,,0,,False,3,train,1
1101,0.0,364.4445,364.69472,4.0,0.8,null,"[20.0, 20.0]",-30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022378,227,,,0,,False,3,train,2
1102,0.0,364.69472,364.94494,4.0,0.8,null,"[20.0, 20.0]",20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022378,203,,,0,,False,3,train,1
1103,0.0,364.94494,365.19517,4.0,0.8,null,"[20.0, 20.0]",30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022378,69,,,0,,False,5,test,1
1104,0.0,365.19517,365.44539,4.0,0.8,null,"[20.0, 20.0]",-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,100,,,0,,False,8,test,0
1105,0.0,365.44539,365.69559,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019372,34,,,0,,False,9,train,0
1106,0.0,365.69559,365.94578,4.0,0.8,null,"[20.0, 20.0]",30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019372,172,,,0,,False,3,train,1
1107,0.0,365.94578,366.19597,4.0,0.8,null,"[20.0, 20.0]",10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019372,36,,,0,,False,6,train,2
1108,0.0,366.19597,366.44617,4.0,0.8,null,"[20.0, 20.0]",40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019372,217,,,0,,False,5,test,2
1109,0.0,366.44617,366.69638,4.0,0.8,null,"[20.0, 20.0]",30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,164,,,0,,False,3,train,1
1110,0.0,366.69638,366.94659,4.0,0.8,null,"[20.0, 20.0]",30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,39,,,0,,False,4,train,2
1111,0.0,366.94659,367.1968,4.0,0.8,null,"[20.0, 20.0]",20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,146,,,0,,False,4,train,1
1112,0.0,367.1968,367.44701,4.0,0.8,null,"[20.0, 20.0]",0.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,24,,,0,,False,5,test,2
1113,0.0,367.44701,367.69722,4.0,0.8,null,"[20.0, 20.0]",0.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,55,,,0,,False,5,test,1
1114,0.0,367.69722,367.94742,4.0,0.8,null,"[20.0, 20.0]",30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,85,,,0,,False,4,train,1
1115,0.0,367.94742,368.19762,4.0,0.8,null,"[20.0, 20.0]",-10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,169,,,0,,False,4,train,1
1116,0.0,368.19762,368.44783,4.0,0.8,null,"[20.0, 20.0]",0.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,139,,,0,,False,7,train,0
1117,0.0,368.44783,368.69805,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,161,,,0,,False,2,test,0
1118,0.0,368.69805,368.94827,4.0,0.8,null,"[20.0, 20.0]",0.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,8,,,0,,False,4,train,2
1119,0.0,368.94827,369.19849,4.0,0.8,null,"[20.0, 20.0]",-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,186,,,0,,False,4,train,0
1120,0.0,369.19849,369.44871,4.0,0.8,null,"[20.0, 20.0]",-40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,42,,,0,,False,7,train,2
1121,0.0,369.44871,369.69891,4.0,0.8,null,"[20.0, 20.0]",-40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,44,,,0,,False,6,train,0
1122,0.0,369.69891,369.94911,4.0,0.8,null,"[20.0, 20.0]",20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,31,,,0,,False,5,test,2
1123,0.0,369.94911,370.19931,4.0,0.8,null,"[20.0, 20.0]",-10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,99,,,0,,False,5,test,2
1124,0.0,370.19931,370.44951,4.0,0.8,null,"[20.0, 20.0]",40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,230,,,0,,False,2,test,1
1125,0.0,370.44951,370.69973,4.0,0.8,null,"[20.0, 20.0]",30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022128,208,,,0,,False,3,train,1
1126,0.0,370.69973,370.94995,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,158,,,0,,False,6,train,2
1127,0.0,370.94995,371.20017,4.0,0.8,null,"[20.0, 20.0]",-10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,75,,,0,,False,3,train,2
1128,0.0,371.20017,371.45039,4.0,0.8,null,"[20.0, 20.0]",30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,190,,,0,,False,3,train,0
1129,0.0,371.45039,371.70059,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,5,,,0,,False,5,test,2
1130,0.0,371.70059,371.95079,4.0,0.8,null,"[20.0, 20.0]",-20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,193,,,0,,False,3,train,2
1131,0.0,371.95079,372.201,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,202,,,0,,False,4,train,2
1132,0.0,372.201,372.4512,4.0,0.8,null,"[20.0, 20.0]",-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,148,,,0,,False,4,train,1
1133,0.0,372.4512,372.7014,4.0,0.8,null,"[20.0, 20.0]",40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020128,217,,,0,,False,6,train,2
1134,0.0,372.7014,372.9516,4.0,0.8,null,"[20.0, 20.0]",0.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020128,13,,,0,,False,4,train,1
1135,0.0,372.9516,373.2018,4.0,0.8,null,"[20.0, 20.0]",-10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020128,187,,,0,,False,5,test,2
1136,0.0,373.2018,373.452,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020128,91,,,0,,False,4,train,0
1137,0.0,373.452,373.70222,4.0,0.8,null,"[20.0, 20.0]",-10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021372,75,,,0,,False,4,train,2
1138,0.0,373.70222,373.95243,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021372,117,,,0,,False,5,test,0
1139,0.0,373.95243,374.20264,4.0,0.8,null,"[20.0, 20.0]",-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021372,160,,,0,,False,3,train,2
