stimulus_presentation_id,stimulus_block,start_time,stop_time,size,x_position,color,contrast,spatial_frequency,y_position,stimulus_name,temporal_frequency,orientation,phase,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1008,0.0,336.59782,336.84804,"[20.0, 20.0]",30.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,160,0.43036541,3.0102579,7,0.18817138,True,5,test,1
1009,0.0,336.84804,337.09823,"[20.0, 20.0]",-20.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019649,137,0.41674148,3.1667243,8,0.22293939,True,3,train,2
1010,0.0,337.09823,337.34843,"[20.0, 20.0]",10.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,43,0.35983456,2.8324924,7,0.39199197,True,5,test,1
1011,0.0,337.34843,337.59863,"[20.0, 20.0]",40.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019649,153,0.1613898,2.7346935,8,0.25086803,True,5,test,2
1012,0.0,337.59863,337.84882,"[20.0, 20.0]",-10.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019649,172,-0.23355823,3.1713198,4,0.16911777,True,2,test,0
1013,0.0,337.84882,338.09903,"[20.0, 20.0]",20.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020851,41,,,2,,False,6,train,0
1014,0.0,338.09903,338.34924,"[20.0, 20.0]",-20.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020851,138,,,0,,False,6,train,1
1015,0.0,338.34924,338.59945,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020851,79,,,1,,False,5,test,0
1016,0.0,338.59945,338.84966,"[20.0, 20.0]",-20.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020851,54,,,2,,False,6,train,0
1017,0.0,338.84966,339.09987,"[20.0, 20.0]",40.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,95,0.19294111,3.1306142,4,0.18841755,True,6,train,0
1018,0.0,339.09987,339.35008,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,241,0.27400287,3.1948521,6,0.17479975,True,1,train,1
1019,0.0,339.35008,339.60028,"[20.0, 20.0]",20.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,182,0.30524859,3.048614,7,0.24122616,True,5,test,1
1020,0.0,339.60028,339.85049,"[20.0, 20.0]",30.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,29,0.465656,3.3517063,5,0.063073617,True,6,train,2
1021,0.0,339.85049,340.10071,"[20.0, 20.0]",10.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,217,0.50719211,2.7065779,7,0.38273328,True,4,train,2
1022,0.0,340.10071,340.35093,"[20.0, 20.0]",20.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,59,-0.31833007,-3.8993196,4,0.1750548,True,6,train,2
1023,0.0,340.35093,340.60114,"[20.0, 20.0]",-20.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,141,-0.58207069,-3.4218189,8,0.41359007,True,3,train,2
1024,0.0,340.60114,340.85136,"[20.0, 20.0]",-10.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,32,,,0,,False,3,train,1
1025,0.0,340.85136,341.10156,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,242,,,1,,False,0,train,0
1026,0.0,341.10156,341.35176,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,102,,,2,,False,3,train,0
1027,0.0,341.35176,341.60196,"[20.0, 20.0]",-40.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,142,0.2587086,3.5075163,6,0.20644602,True,6,train,2
1028,0.0,341.60196,341.85216,"[20.0, 20.0]",20.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,55,0.2446944,3.2528914,6,0.21807657,True,3,train,1
1029,0.0,341.85216,342.10238,"[20.0, 20.0]",40.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,238,0.41863745,3.1476713,7,0.25554577,True,1,train,1
1030,0.0,342.10238,342.3526,"[20.0, 20.0]",-20.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,33,0.50501201,2.8698292,7,0.19685656,True,1,train,2
1031,0.0,342.3526,342.60282,"[20.0, 20.0]",-40.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,47,0.4404365,2.9364338,7,0.16086743,True,4,train,2
1032,0.0,342.60282,342.85304,"[20.0, 20.0]",0.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,227,0.39711801,2.9224722,7,0.20813555,True,2,test,1
1033,0.0,342.85304,343.10324,"[20.0, 20.0]",40.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,186,-0.15315978,2.5561699,5,0.14293892,True,2,test,1
1034,0.0,343.10324,343.35344,"[20.0, 20.0]",0.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,25,0.030984984,2.5087076,4,0.23075609,True,4,train,0
1035,0.0,343.35344,343.60364,"[20.0, 20.0]",30.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,176,-0.0014351322,2.4199439,5,0.16842585,True,7,train,1
1036,0.0,343.60364,343.85384,"[20.0, 20.0]",40.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,123,-0.30216993,2.5160116,8,0.25501844,True,5,test,0
1037,0.0,343.85384,344.10406,"[20.0, 20.0]",-10.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,196,-0.37427159,2.3786131,7,0.22883819,True,2,test,0
1038,0.0,344.10406,344.35427,"[20.0, 20.0]",30.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021351,214,-0.33950926,2.5102497,8,0.24346231,True,3,train,1
1039,0.0,344.35427,344.60448,"[20.0, 20.0]",-40.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,183,-0.26431072,2.4858009,7,0.34192161,True,5,test,0
1040,0.0,344.60448,344.8547,"[20.0, 20.0]",-40.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021351,215,-0.27405929,2.4955818,8,0.18137404,True,2,test,2
1041,0.0,344.8547,345.1049,"[20.0, 20.0]",-10.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,196,-0.57246181,2.2176615,7,0.19751106,True,3,train,0
1042,0.0,345.1049,345.35511,"[20.0, 20.0]",-20.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,33,-0.27898723,2.4244987,8,0.32459654,True,2,test,2
1043,0.0,345.35511,345.60532,"[20.0, 20.0]",20.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,59,-0.29375666,2.4175965,7,0.25282197,True,7,train,2
1044,0.0,345.60532,345.85552,"[20.0, 20.0]",-10.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020649,226,-0.30052847,2.1490782,8,0.23142647,True,2,test,1
1045,0.0,345.85552,346.10574,"[20.0, 20.0]",-10.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,12,-0.31779368,2.216179,7,0.1776533,True,7,train,2
1046,0.0,346.10574,346.35596,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,242,-0.66476099,2.1836414,8,0.33782103,True,1,train,0
1047,0.0,346.35596,346.60617,"[20.0, 20.0]",-40.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,78,0.39891712,2.2984885,7,0.28936591,True,4,train,0
1048,0.0,346.60617,346.85639,"[20.0, 20.0]",-40.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,235,-0.054789497,2.7148918,6,0.53989827,True,2,test,1
1049,0.0,346.85639,347.10658,"[20.0, 20.0]",10.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019649,57,-0.30167855,3.1018093,7,0.13753982,True,4,train,0
1050,0.0,347.10658,347.35678,"[20.0, 20.0]",40.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019649,95,-0.17652907,2.7394919,8,0.41531205,True,7,train,0
1051,0.0,347.35678,347.60698,"[20.0, 20.0]",30.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019649,27,0.30462107,2.6354946,7,0.25343411,True,6,train,0
1052,0.0,347.60698,347.85717,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019649,232,0.43479573,2.409002,7,0.53563977,True,4,train,0
1053,0.0,347.85717,348.10739,"[20.0, 20.0]",-40.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,181,-0.059027272,2.611577,3,1.3379042,True,3,train,1
1054,0.0,348.10739,348.35762,"[20.0, 20.0]",-20.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,23,0.74668053,-3.1988996,6,0.22901628,True,2,test,2
1055,0.0,348.35762,348.60784,"[20.0, 20.0]",40.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,87,0.63264421,-2.9684003,7,0.21131278,True,6,train,2
1056,0.0,348.60784,348.85806,"[20.0, 20.0]",0.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,128,0.25165352,-2.9356764,8,0.22366666,True,2,test,2
1057,0.0,348.85806,349.10826,"[20.0, 20.0]",-30.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,46,0.091857975,-2.9424778,7,0.20991048,True,4,train,2
1058,0.0,349.10826,349.35846,"[20.0, 20.0]",-20.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,138,,,2,,False,7,train,1
1059,0.0,349.35846,349.60866,"[20.0, 20.0]",20.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,150,1.0249031,5.651285,7,0.23968078,True,5,test,0
1060,0.0,349.60866,349.85886,"[20.0, 20.0]",-10.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,192,0.7966921,5.3988607,8,0.30273904,True,3,train,1
1061,0.0,349.85886,350.10908,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,241,0.94804981,5.5081192,7,0.26677894,True,2,test,1
1062,0.0,350.10908,350.35931,"[20.0, 20.0]",20.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,122,0.93540242,5.0590062,8,0.1665389,True,6,train,1
1063,0.0,350.35931,350.60953,"[20.0, 20.0]",0.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,227,0.81250379,5.1507099,7,0.3205067,True,3,train,1
1064,0.0,350.60953,350.85975,"[20.0, 20.0]",-10.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,229,0.76090553,5.1903694,8,0.1940419,True,3,train,2
1065,0.0,350.85975,351.10994,"[20.0, 20.0]",0.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019649,90,0.68899629,5.2494234,7,0.12351699,True,6,train,0
1066,0.0,351.10994,351.36014,"[20.0, 20.0]",40.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,37,0.89194748,6.2480606,8,1.2089001,True,5,test,1
1067,0.0,351.36014,351.61034,"[20.0, 20.0]",20.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,85,1.528997,7.0428896,7,0.46469882,True,5,test,1
1068,0.0,351.61034,351.86053,"[20.0, 20.0]",-10.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,69,1.1657025,6.8469395,8,0.26509187,True,3,train,1
1069,0.0,351.86053,352.11074,"[20.0, 20.0]",30.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,17,1.1392121,6.6234018,7,0.29033998,True,5,test,2
1070,0.0,352.11074,352.36096,"[20.0, 20.0]",-40.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,139,1.0887464,6.2368809,8,0.26783894,True,3,train,2
1071,0.0,352.36096,352.61117,"[20.0, 20.0]",-40.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,40,0.99473465,5.9310713,7,0.20414038,True,2,test,0
1072,0.0,352.61117,352.86138,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,232,0.9964091,5.745882,8,0.17498259,True,5,test,0
1073,0.0,352.86138,353.11158,"[20.0, 20.0]",-40.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,149,0.64470009,5.7399153,7,0.23685819,True,7,train,1
1074,0.0,353.11158,353.36179,"[20.0, 20.0]",30.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,9,0.71337729,5.4771706,8,0.26395591,True,3,train,1
1075,0.0,353.36179,353.61199,"[20.0, 20.0]",30.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,214,,,1,,False,4,train,1
1076,0.0,353.61199,353.86219,"[20.0, 20.0]",-20.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,31,-0.27821377,-0.12353673,8,0.24907231,True,5,test,2
1077,0.0,353.86219,354.11242,"[20.0, 20.0]",30.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022601,77,0.13848255,0.01348694,7,0.19188785,True,8,test,0
1078,0.0,354.11242,354.36265,"[20.0, 20.0]",0.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022601,117,0.18376535,0.27360192,8,0.17265402,True,2,test,1
1079,0.0,354.36265,354.61287,"[20.0, 20.0]",30.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022601,103,0.19747814,0.34765769,7,0.17989858,True,6,train,2
1080,0.0,354.61287,354.8631,"[20.0, 20.0]",20.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022601,48,0.014235058,-0.038489077,8,0.27841388,True,5,test,0
1081,0.0,354.8631,355.11329,"[20.0, 20.0]",40.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019399,238,-0.35173404,0.13170333,7,0.18281774,True,2,test,1
1082,0.0,355.11329,355.36349,"[20.0, 20.0]",10.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019399,124,-0.35182046,-0.09750871,8,0.19559065,True,4,train,0
1083,0.0,355.36349,355.61368,"[20.0, 20.0]",-40.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019399,235,-0.10406914,-0.21730504,7,0.1650117,True,3,train,1
1084,0.0,355.61368,355.86387,"[20.0, 20.0]",-40.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019399,40,-0.13707966,-0.38606429,8,0.18083566,True,3,train,0
1085,0.0,355.86387,356.11409,"[20.0, 20.0]",-30.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,170,-0.23808176,-0.10921706,7,0.25549356,True,4,train,1
1086,0.0,356.11409,356.36431,"[20.0, 20.0]",-10.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,22,-0.35122104,-0.15702647,8,0.15193265,True,6,train,0
1087,0.0,356.36431,356.61453,"[20.0, 20.0]",-30.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,114,-0.3096064,0.13897776,7,0.27224991,True,3,train,1
1088,0.0,356.61453,356.86475,"[20.0, 20.0]",0.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,191,-0.31021753,-0.35166266,8,0.29869906,True,3,train,1
1089,0.0,356.86475,357.11495,"[20.0, 20.0]",-30.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,113,-0.1210498,-0.25243704,7,0.28774084,True,2,test,1
1090,0.0,357.11495,357.36515,"[20.0, 20.0]",10.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,82,-0.21715305,-0.45966566,8,0.28578713,True,5,test,2
1091,0.0,357.36515,357.61534,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019899,30,-0.080238292,-0.28382022,7,0.25565035,True,5,test,0
1092,0.0,357.61534,357.86554,"[20.0, 20.0]",0.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,213,-0.3103019,-0.25318481,8,0.20384437,True,3,train,2
1093,0.0,357.86554,358.11576,"[20.0, 20.0]",-30.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022101,66,-0.23279065,-0.51470057,7,0.17260886,True,3,train,0
1094,0.0,358.11576,358.36599,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022101,79,,,1,,False,6,train,0
1095,0.0,358.36599,358.61621,"[20.0, 20.0]",40.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,37,-0.065594,4.1079091,6,0.17978652,True,6,train,1
1096,0.0,358.61621,358.86643,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,151,0.430473,4.4442871,4,0.38187587,True,6,train,2
1097,0.0,358.86643,359.11662,"[20.0, 20.0]",-30.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019649,239,0.077467403,4.2596478,7,0.33960847,True,2,test,0
1098,0.0,359.11662,359.36682,"[20.0, 20.0]",30.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,9,0.18011249,-1.9823201,8,1.9839363,True,4,train,1
1099,0.0,359.36682,359.61702,"[20.0, 20.0]",20.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,85,0.41734991,-1.8974171,7,0.27788127,True,6,train,1
1100,0.0,359.61702,359.86721,"[20.0, 20.0]",40.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019649,153,0.7618642,-1.9888251,4,0.41604417,True,6,train,2
1101,0.0,359.86721,360.11743,"[20.0, 20.0]",30.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,64,2.1732401,6.7580353,4,3.7046862,True,2,test,2
1102,0.0,360.11743,360.36766,"[20.0, 20.0]",-30.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,173,2.0039618,5.9422048,8,0.2522026,True,4,train,2
1103,0.0,360.36766,360.61788,"[20.0, 20.0]",30.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,233,1.9013794,5.5229229,7,0.46330039,True,2,test,2
1104,0.0,360.61788,360.8681,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022101,242,2.0467144,6.2658572,8,0.21366447,True,2,test,0
1105,0.0,360.8681,361.1183,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,89,1.830391,6.3479618,7,0.27985165,True,4,train,1
1106,0.0,361.1183,361.3685,"[20.0, 20.0]",10.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,1,1.7445134,6.145773,8,0.81891889,True,5,test,1
1107,0.0,361.3685,361.61869,"[20.0, 20.0]",40.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019899,93,1.3106947,6.0568388,7,0.40786193,True,8,test,0
1108,0.0,361.61869,361.86889,"[20.0, 20.0]",0.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,117,0.61788887,-2.3005079,8,2.3283969,True,3,train,1
1109,0.0,361.86889,362.11911,"[20.0, 20.0]",-20.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,177,0.76624898,-2.7015706,7,0.28087818,True,4,train,0
1110,0.0,362.11911,362.36932,"[20.0, 20.0]",30.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,27,0.69506227,-2.6135291,7,0.22918825,True,7,train,0
1111,0.0,362.36932,362.61953,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021351,26,0.60678527,-2.817504,7,0.24467347,True,1,train,1
1112,0.0,362.61953,362.86975,"[20.0, 20.0]",20.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021351,3,0.50147375,-2.9372034,5,1.6699426,True,7,train,2
1113,0.0,362.86975,363.11995,"[20.0, 20.0]",-20.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,212,0.34955741,0.15185811,8,0.13775909,True,3,train,2
1114,0.0,363.11995,363.37016,"[20.0, 20.0]",40.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,131,0.53397061,0.34632244,7,0.10735914,True,6,train,2
1115,0.0,363.37016,363.62036,"[20.0, 20.0]",-30.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,200,0.48884523,0.059607461,7,0.15926672,True,5,test,2
1116,0.0,363.62036,363.87056,"[20.0, 20.0]",-10.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,172,0.60757882,-0.11882717,8,0.27781929,True,3,train,0
1117,0.0,363.87056,364.12077,"[20.0, 20.0]",40.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,238,0.57880082,-0.42449152,8,0.51050653,True,3,train,1
1118,0.0,364.12077,364.37099,"[20.0, 20.0]",10.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,124,0.52167068,-1.3775089,7,0.43363706,True,5,test,0
1119,0.0,364.37099,364.6212,"[20.0, 20.0]",40.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,13,0.30056958,-1.1328171,7,0.24361845,True,2,test,2
1120,0.0,364.6212,364.87141,"[20.0, 20.0]",-30.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,161,0.23539556,-0.60483774,8,0.30697241,True,5,test,0
1121,0.0,364.87141,365.12162,"[20.0, 20.0]",40.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,51,0.40157128,-0.93586158,8,0.48703081,True,3,train,1
1122,0.0,365.12162,365.37183,"[20.0, 20.0]",0.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,90,0.28442673,-0.73998202,7,0.23772003,True,7,train,0
1123,0.0,365.37183,365.62203,"[20.0, 20.0]",-30.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,179,0.26449208,-0.9983161,7,0.41993738,True,4,train,0
