stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,stimulus_name,contrast,phase,size,temporal_frequency,Dir,frame,coherence,spatial_frequency,color,x_position,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1302,0.0,400.8789,401.1291,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020725,209,,,0,,False,7,train,1
1303,0.0,401.1291,401.37931,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020725,172,,,0,,False,3,train,1
1304,0.0,401.37931,401.62952,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25020725,235,,,0,,False,3,train,0
1305,0.0,401.62952,401.87973,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020775,14,,,0,,False,5,test,1
1306,0.0,401.87973,402.12993,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020775,137,,,0,,False,4,train,2
1307,0.0,402.12993,402.38014,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020775,174,,,0,,False,4,train,1
1308,0.0,402.38014,402.63035,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020775,214,,,0,,False,5,test,2
1309,0.0,402.63035,402.88057,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25021725,231,,,0,,False,3,train,2
1310,0.0,402.88057,403.13078,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25021725,143,,,0,,False,1,train,1
1311,0.0,403.13078,403.381,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021725,158,,,0,,False,8,test,0
1312,0.0,403.381,403.63122,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021725,6,,,0,,False,6,train,0
1313,0.0,403.63122,403.88142,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020025,203,,,0,,False,3,train,0
1314,0.0,403.88142,404.13162,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020025,221,,,0,,False,6,train,0
1315,0.0,404.13162,404.38182,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020025,104,,,0,,False,6,train,1
1316,0.0,404.38182,404.63202,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020025,208,,,0,,False,4,train,2
1317,0.0,404.63202,404.88224,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25021725,54,,,0,,False,3,train,1
1318,0.0,404.88224,405.13245,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25021725,111,,,0,,False,5,test,0
1319,0.0,405.13245,405.38267,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25021725,38,,,0,,False,5,test,0
1320,0.0,405.38267,405.63289,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021725,29,,,0,,False,5,test,0
1321,0.0,405.63289,405.88309,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020275,10,,,0,,False,5,test,0
1322,0.0,405.88309,406.13329,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020275,89,,,0,,False,5,test,1
1323,0.0,406.13329,406.3835,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020275,172,,,0,,False,4,train,1
