stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,color,orientation,frame,temporal_frequency,size,coherence,y_position,spatial_frequency,x_position,stimulus_name,Dir,Speed,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2113,0.0,603.88769,604.13789,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-40.0,gabors,null,null,0.8,0.25020419,207,,,0,,False,7,train,2
2114,0.0,604.13789,604.38809,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-10.0,gabors,null,null,0.8,0.25020419,41,,,0,,False,11,test,2
2115,0.0,604.38809,604.6383,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,0.0,gabors,null,null,0.8,0.25020419,170,,,0,,False,8,test,1
2116,0.0,604.6383,604.8885,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,0.0,gabors,null,null,0.8,0.25020419,8,,,0,,False,11,test,0
2117,0.0,604.8885,605.13872,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-40.0,gabors,null,null,0.8,0.25021581,197,,,0,,False,7,train,0
2118,0.0,605.13872,605.38893,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-10.0,gabors,null,null,0.8,0.25021581,142,,,0,,False,11,test,2
2119,0.0,605.38893,605.63915,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-40.0,gabors,null,null,0.8,0.25021581,229,,,0,,False,8,test,2
2120,0.0,605.63915,605.88937,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,0.0,gabors,null,null,0.8,0.25021581,153,,,0,,False,10,train,0
2121,0.0,605.88937,606.13957,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-40.0,gabors,null,null,0.8,0.25020169,26,,,0,,False,9,train,0
2122,0.0,606.13957,606.38977,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-20.0,gabors,null,null,0.8,0.25020169,136,,,0,,False,9,train,1
2123,0.0,606.38977,606.63997,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,40.0,gabors,null,null,0.8,0.25020169,147,,,0,,False,8,test,1
2124,0.0,606.63997,606.89017,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,20.0,gabors,null,null,0.8,0.25020169,111,,,0,,False,7,train,2
2125,0.0,606.89017,607.14038,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-40.0,gabors,null,null,0.8,0.25020831,188,,,0,,False,5,test,0
2126,0.0,607.14038,607.39059,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,40.0,gabors,null,null,0.8,0.25020831,172,,,0,,False,9,train,1
2127,0.0,607.39059,607.6408,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-40.0,gabors,null,null,0.8,0.25020831,116,,,0,,False,7,train,0
2128,0.0,607.6408,607.89101,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,30.0,gabors,null,null,0.8,0.25020831,235,,,0,,False,7,train,2
2129,0.0,607.89101,608.14122,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-20.0,gabors,null,null,0.8,0.25020919,196,,,0,,False,6,train,0
2130,0.0,608.14122,608.39142,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,10.0,gabors,null,null,0.8,0.25020919,163,,,0,,False,6,train,2
2131,0.0,608.39142,608.64163,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,10.0,gabors,null,null,0.8,0.25020919,9,,,0,,False,5,test,1
2132,0.0,608.64163,608.89184,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-40.0,gabors,null,null,0.8,0.25020919,27,,,0,,False,9,train,2
2133,0.0,608.89184,609.14205,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,10.0,gabors,null,null,0.8,0.25020831,12,,,0,,False,9,train,0
2134,0.0,609.14205,609.39226,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,20.0,gabors,null,null,0.8,0.25020831,168,,,0,,False,10,train,0
2135,0.0,609.39226,609.64247,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-40.0,gabors,null,null,0.8,0.25020831,26,,,0,,False,10,train,0
2136,0.0,609.64247,609.89268,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-10.0,gabors,null,null,0.8,0.25020831,177,,,0,,False,8,test,0
2137,0.0,609.89268,610.14289,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-10.0,gabors,null,null,0.8,0.25021169,185,,,0,,False,7,train,0
2138,0.0,610.14289,610.3931,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,40.0,gabors,null,null,0.8,0.25021169,117,,,0,,False,10,train,0
2139,0.0,610.3931,610.64331,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,10.0,gabors,null,null,0.8,0.25021169,208,,,0,,False,6,train,2
2140,0.0,610.64331,610.89352,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,10.0,gabors,null,null,0.8,0.25021169,198,,,0,,False,7,train,2
2141,0.0,610.89352,611.14374,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,10.0,gabors,null,null,0.8,0.25021831,232,,,0,,False,6,train,0
2142,0.0,611.14374,611.39396,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-20.0,gabors,null,null,0.8,0.25021831,100,,,0,,False,5,test,2
2143,0.0,611.39396,611.64418,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-20.0,gabors,null,null,0.8,0.25021831,93,,,0,,False,6,train,1
2144,0.0,611.64418,611.8944,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-40.0,gabors,null,null,0.8,0.25021831,188,,,0,,False,6,train,0
2145,0.0,611.8944,612.1446,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-10.0,gabors,null,null,0.8,0.25020169,131,,,0,,False,8,test,1
2146,0.0,612.1446,612.3948,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-20.0,gabors,null,null,0.8,0.25020169,100,,,0,,False,6,train,2
2147,0.0,612.3948,612.645,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,0.0,gabors,null,null,0.8,0.25020169,240,,,0,,False,6,train,2
2148,0.0,612.645,612.8952,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-40.0,gabors,null,null,0.8,0.25020169,213,,,0,,False,9,train,1
2149,0.0,612.8952,613.14541,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,20.0,gabors,null,null,0.8,0.25021081,241,,,0,,False,6,train,2
2150,0.0,613.14541,613.39562,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,30.0,gabors,null,null,0.8,0.25021081,94,,,0,,False,9,train,2
2151,0.0,613.39562,613.64584,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,10.0,gabors,null,null,0.8,0.25021081,21,,,0,,False,8,test,1
2152,0.0,613.64584,613.89605,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-10.0,gabors,null,null,0.8,0.25021081,43,,,0,,False,5,test,1
2153,0.0,613.89605,614.14625,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,10.0,gabors,null,null,0.8,0.25020669,66,,,0,,False,6,train,0
2154,0.0,614.14625,614.39646,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,0.0,gabors,null,null,0.8,0.25020669,65,,,0,,False,6,train,1
2155,0.0,614.39646,614.64667,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,30.0,gabors,null,null,0.8,0.25020669,77,,,0,,False,8,test,1
2156,0.0,614.64667,614.89687,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-10.0,gabors,null,null,0.8,0.25020669,228,,,0,,False,10,train,0
2157,0.0,614.89687,615.14709,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,0.0,gabors,null,null,0.8,0.25021581,243,,,0,,False,4,train,0
2158,0.0,615.14709,615.3973,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,40.0,gabors,null,null,0.8,0.25021581,239,,,0,,False,4,train,0
2159,0.0,615.3973,615.64752,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-40.0,gabors,null,null,0.8,0.25021581,237,,,0,,False,6,train,2
2160,0.0,615.64752,615.89774,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,30.0,gabors,null,null,0.8,0.25021581,10,,,0,,False,6,train,0
2161,0.0,615.89774,616.14794,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-10.0,gabors,null,null,0.8,0.25019919,133,,,0,,False,5,test,2
2162,0.0,616.14794,616.39813,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,20.0,gabors,null,null,0.8,0.25019919,22,,,0,,False,8,test,1
2163,0.0,616.39813,616.64833,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,40.0,gabors,null,null,0.8,0.25019919,164,,,0,,False,7,train,0
2164,0.0,616.64833,616.89853,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,30.0,gabors,null,null,0.8,0.25019919,107,,,0,,False,10,train,0
2165,0.0,616.89853,617.14875,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-40.0,gabors,null,null,0.8,0.25022081,237,,,0,,False,7,train,2
2166,0.0,617.14875,617.39897,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-30.0,gabors,null,null,0.8,0.25022081,62,,,0,,False,12,train,1
2167,0.0,617.39897,617.6492,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-10.0,gabors,null,null,0.8,0.25022081,109,,,0,,False,11,test,2
2168,0.0,617.6492,617.89942,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,30.0,gabors,null,null,0.8,0.25022081,10,,,0,,False,7,train,0
2169,0.0,617.89942,618.14962,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-40.0,gabors,null,null,0.8,0.25019919,197,,,0,,False,8,test,0
2170,0.0,618.14962,618.39981,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-30.0,gabors,null,null,0.8,0.25019919,236,,,0,,False,9,train,2
2171,0.0,618.39981,618.65001,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-10.0,gabors,null,null,0.8,0.25019919,126,,,0,,False,11,test,0
2172,0.0,618.65001,618.90021,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-20.0,gabors,null,null,0.8,0.25019919,121,,,0,,False,8,test,1
2173,0.0,618.90021,619.15042,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,10.0,gabors,null,null,0.8,0.25021081,190,,,0,,False,9,train,2
2174,0.0,619.15042,619.40063,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,0.0,gabors,null,null,0.8,0.25021081,145,,,0,,False,10,train,2
2175,0.0,619.40063,619.65085,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,30.0,gabors,null,null,0.8,0.25021081,96,,,0,,False,9,train,2
2176,0.0,619.65085,619.90106,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-30.0,gabors,null,null,0.8,0.25021081,63,,,0,,False,11,test,1
2177,0.0,619.90106,620.15126,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,10.0,gabors,null,null,0.8,0.25020669,88,,,0,,False,10,train,0
2178,0.0,620.15126,620.40147,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,40.0,gabors,null,null,0.8,0.25020669,178,,,0,,False,11,test,2
2179,0.0,620.40147,620.65168,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-40.0,gabors,null,null,0.8,0.25020669,191,,,0,,False,8,test,2
2180,0.0,620.65168,620.90188,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,40.0,gabors,null,null,0.8,0.25020669,74,,,0,,False,10,train,2
2181,0.0,620.90188,621.1521,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,20.0,gabors,null,null,0.8,0.25021581,111,,,0,,False,8,test,2
2182,0.0,621.1521,621.40231,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-20.0,gabors,null,null,0.8,0.25021581,104,,,0,,False,8,test,2
2183,0.0,621.40231,621.65253,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-30.0,gabors,null,null,0.8,0.25021581,162,,,0,,False,9,train,2
2184,0.0,621.65253,621.90275,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,10.0,gabors,null,null,0.8,0.25021581,208,,,0,,False,7,train,2
2185,0.0,621.90275,622.15295,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,0.0,gabors,null,null,0.8,0.25020669,160,,,0,,False,9,train,2
2186,0.0,622.15295,622.40316,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,0.0,gabors,null,null,0.8,0.25020669,7,,,0,,False,11,test,2
2187,0.0,622.40316,622.65337,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-20.0,gabors,null,null,0.8,0.25020669,113,,,0,,False,8,test,2
2188,0.0,622.65337,622.90357,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-40.0,gabors,null,null,0.8,0.25020669,207,,,0,,False,8,test,2
2189,0.0,622.90357,623.15378,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-10.0,gabors,null,null,0.8,0.25020581,159,,,0,,False,9,train,2
2190,0.0,623.15378,623.40398,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,20.0,gabors,null,null,0.8,0.25020581,175,,,0,,False,7,train,1
2191,0.0,623.40398,623.65419,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-10.0,gabors,null,null,0.8,0.25020581,138,,,0,,False,9,train,1
2192,0.0,623.65419,623.9044,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,0.0,gabors,null,null,0.8,0.25020581,82,,,0,,False,8,test,0
2193,0.0,623.9044,624.15461,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-20.0,gabors,null,null,0.8,0.25020919,97,,,0,,False,11,test,2
2194,0.0,624.15461,624.40481,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-10.0,gabors,null,null,0.8,0.25020919,86,,,0,,False,8,test,1
2195,0.0,624.40481,624.65502,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-40.0,gabors,null,null,0.8,0.25020919,44,,,0,,False,8,test,2
2196,0.0,624.65502,624.90523,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,30.0,gabors,null,null,0.8,0.25020919,166,,,0,,False,6,train,2
2197,0.0,624.90523,625.15544,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,20.0,gabors,null,null,0.8,0.25021081,33,,,0,,False,10,train,0
2198,0.0,625.15544,625.40565,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-20.0,gabors,null,null,0.8,0.25021081,173,,,0,,False,7,train,0
2199,0.0,625.40565,625.65587,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,40.0,gabors,null,null,0.8,0.25021081,238,,,0,,False,7,train,1
2200,0.0,625.65587,625.90608,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-20.0,gabors,null,null,0.8,0.25021081,216,,,0,,False,10,train,2
2201,0.0,625.90608,626.15628,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,0.0,gabors,null,null,0.8,0.25020669,72,,,0,,False,9,train,0
2202,0.0,626.15628,626.40649,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,0.0,gabors,null,null,0.8,0.25020669,81,,,0,,False,11,test,0
2203,0.0,626.40649,626.6567,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-10.0,gabors,null,null,0.8,0.25020669,86,,,0,,False,9,train,1
2204,0.0,626.6567,626.9069,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-30.0,gabors,null,null,0.8,0.25020669,91,,,0,,False,9,train,1
2205,0.0,626.9069,627.15712,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-30.0,gabors,null,null,0.8,0.25021831,63,,,0,,False,12,train,1
2206,0.0,627.15712,627.40734,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,40.0,gabors,null,null,0.8,0.25021831,164,,,0,,False,8,test,0
2207,0.0,627.40734,627.65756,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,10.0,gabors,null,null,0.8,0.25021831,195,,,0,,False,8,test,0
2208,0.0,627.65756,627.90778,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,40.0,gabors,null,null,0.8,0.25021831,134,,,0,,False,7,train,2
2209,0.0,627.90778,628.15798,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,10.0,gabors,null,null,0.8,0.25020169,84,,,0,,False,7,train,2
2210,0.0,628.15798,628.40818,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-40.0,gabors,null,null,0.8,0.25020169,226,,,0,,False,2,test,1
2211,0.0,628.40818,628.65838,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-10.0,gabors,null,null,0.8,0.25020169,133,,,0,,False,6,train,2
2212,0.0,628.65838,628.90858,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,0.0,gabors,null,null,0.8,0.25020169,243,,,0,,False,5,test,0
2213,0.0,628.90858,629.15879,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-30.0,gabors,null,null,0.8,0.25021081,6,,,0,,False,11,test,1
2214,0.0,629.15879,629.409,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,0.0,gabors,null,null,0.8,0.25021081,8,,,0,,False,12,train,0
2215,0.0,629.409,629.65922,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-40.0,gabors,null,null,0.8,0.25021081,37,,,0,,False,11,test,1
2216,0.0,629.65922,629.90943,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-20.0,gabors,null,null,0.8,0.25021081,136,,,0,,False,10,train,1
2217,0.0,629.90943,630.15963,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,10.0,gabors,null,null,0.8,0.25020419,84,,,0,,False,8,test,2
2218,0.0,630.15963,630.40983,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,20.0,gabors,null,null,0.8,0.25020419,150,,,0,,False,10,train,2
2219,0.0,630.40983,630.66004,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,0.0,gabors,null,null,0.8,0.25020419,5,,,0,,False,8,test,1
2220,0.0,630.66004,630.91024,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-20.0,gabors,null,null,0.8,0.25020419,136,,,0,,False,11,test,1
2221,0.0,630.91024,631.16046,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-40.0,gabors,null,null,0.8,0.25021831,13,,,0,,False,6,train,1
2222,0.0,631.16046,631.41068,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-40.0,gabors,null,null,0.8,0.25021831,207,,,0,,False,9,train,2
2223,0.0,631.41068,631.6609,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-40.0,gabors,null,null,0.8,0.25021831,85,,,0,,False,7,train,0
2224,0.0,631.6609,631.91112,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-20.0,gabors,null,null,0.8,0.25021831,121,,,0,,False,9,train,1
2225,0.0,631.91112,632.16132,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-10.0,gabors,null,null,0.8,0.25019919,131,,,0,,False,9,train,1
2226,0.0,632.16132,632.41151,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-10.0,gabors,null,null,0.8,0.25019919,80,,,0,,False,12,train,0
2227,0.0,632.41151,632.66171,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-20.0,gabors,null,null,0.8,0.25019919,100,,,0,,False,7,train,2
2228,0.0,632.66171,632.91191,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,10.0,gabors,null,null,0.8,0.25019919,110,,,0,,False,10,train,2
2229,0.0,632.91191,633.16214,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,10.0,gabors,null,null,0.8,0.25022331,21,,,0,,False,9,train,1
2230,0.0,633.16214,633.41236,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,40.0,gabors,null,null,0.8,0.25022331,239,,,0,,False,5,test,0
2231,0.0,633.41236,633.66258,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-20.0,gabors,null,null,0.8,0.25022331,93,,,0,,False,7,train,1
2232,0.0,633.66258,633.91281,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-20.0,gabors,null,null,0.8,0.25022331,89,,,0,,False,9,train,0
2233,0.0,633.91281,634.163,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,10.0,gabors,null,null,0.8,0.25019669,130,,,0,,False,12,train,0
2234,0.0,634.163,634.4132,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-30.0,gabors,null,null,0.8,0.25019669,48,,,0,,False,9,train,0
2235,0.0,634.4132,634.6634,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,30.0,gabors,null,null,0.8,0.25019669,187,,,0,,False,9,train,0
2236,0.0,634.6634,634.91359,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-10.0,gabors,null,null,0.8,0.25019669,194,,,0,,False,7,train,0
2237,0.0,634.91359,635.16381,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-30.0,gabors,null,null,0.8,0.25021581,91,,,0,,False,10,train,1
2238,0.0,635.16381,635.41402,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-10.0,gabors,null,null,0.8,0.25021581,126,,,0,,False,12,train,0
2239,0.0,635.41402,635.66424,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-40.0,gabors,null,null,0.8,0.25021581,44,,,0,,False,9,train,2
2240,0.0,635.66424,635.91446,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-30.0,gabors,null,null,0.8,0.25021581,234,,,0,,False,8,test,2
2241,0.0,635.91446,636.16466,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-10.0,gabors,null,null,0.8,0.25020169,43,,,0,,False,6,train,1
