stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,frame,y_position,stimulus_name,Speed,spatial_frequency,size,contrast,orientation,coherence,color,Dir,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1112,0.0,346.92547,347.17569,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,131,,,0,,False,5,test,0
1113,0.0,347.17569,347.42588,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,20,,,0,,False,5,test,2
1114,0.0,347.42588,347.67608,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,224,,,0,,False,4,train,1
1115,0.0,347.67608,347.92628,20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,202,,,0,,False,7,train,2
1116,0.0,347.92628,348.17647,-10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,55,,,0,,False,3,train,2
1117,0.0,348.17647,348.42669,40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,217,,,0,,False,5,test,1
1118,0.0,348.42669,348.6769,-20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,240,,,0,,False,1,train,1
1119,0.0,348.6769,348.92711,20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,135,,,0,,False,7,train,2
1120,0.0,348.92711,349.17733,40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,96,,,0,,False,5,test,1
1121,0.0,349.17733,349.42753,-30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,36,,,0,,False,2,test,0
1122,0.0,349.42753,349.67773,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,144,,,0,,False,3,train,1
1123,0.0,349.67773,349.92793,40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,96,,,0,,False,6,train,1
1124,0.0,349.92793,350.17813,-30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,76,,,0,,False,6,train,2
1125,0.0,350.17813,350.42834,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,83,,,0,,False,7,train,2
1126,0.0,350.42834,350.67856,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,175,,,0,,False,1,train,2
1127,0.0,350.67856,350.92877,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,103,,,0,,False,5,test,0
1128,0.0,350.92877,351.17898,-30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,36,,,0,,False,3,train,0
1129,0.0,351.17898,351.42918,40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,203,,,0,,False,2,test,2
1130,0.0,351.42918,351.67939,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,85,,,0,,False,5,test,0
1131,0.0,351.67939,351.92959,20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,120,,,0,,False,7,train,0
1132,0.0,351.92959,352.17979,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,233,,,0,,False,3,train,1
1133,0.0,352.17979,352.43,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,234,,,0,,False,4,train,1
1134,0.0,352.43,352.68021,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,159,,,0,,False,1,train,2
1135,0.0,352.68021,352.93042,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,208,,,0,,False,2,test,1
1136,0.0,352.93042,353.18063,-40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,169,,,0,,False,3,train,0
1137,0.0,353.18063,353.43084,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,97,,,0,,False,4,train,1
1138,0.0,353.43084,353.68105,30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,117,,,0,,False,3,train,1
1139,0.0,353.68105,353.93125,30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,86,,,0,,False,4,train,0
1140,0.0,353.93125,354.18146,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,107,,,0,,False,3,train,2
1141,0.0,354.18146,354.43166,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,53,,,0,,False,3,train,1
1142,0.0,354.43166,354.68187,-30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,173,,,0,,False,4,train,2
1143,0.0,354.68187,354.93207,10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,99,,,0,,False,4,train,1
1144,0.0,354.93207,355.18227,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,238,,,0,,False,5,test,0
1145,0.0,355.18227,355.43248,20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,115,,,0,,False,5,test,0
1146,0.0,355.43248,355.68269,30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,199,,,0,,False,2,test,1
1147,0.0,355.68269,355.9329,-40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,49,,,0,,False,7,train,0
1148,0.0,355.9329,356.18311,20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,120,,,0,,False,8,test,0
1149,0.0,356.18311,356.43332,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,20,,,0,,False,6,train,2
1150,0.0,356.43332,356.68352,30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,6,,,0,,False,8,test,2
1151,0.0,356.68352,356.93372,-30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,16,,,0,,False,7,train,2
1152,0.0,356.93372,357.18393,10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,204,,,0,,False,2,test,2
1153,0.0,357.18393,357.43414,-20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,89,,,0,,False,6,train,0
1154,0.0,357.43414,357.68435,-10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,162,,,0,,False,2,test,2
1155,0.0,357.68435,357.93456,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,138,,,0,,False,4,train,1
1156,0.0,357.93456,358.18477,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,119,,,0,,False,7,train,2
1157,0.0,358.18477,358.43498,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,243,,,0,,False,1,train,1
1158,0.0,358.43498,358.68519,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,102,,,0,,False,5,test,2
1159,0.0,358.68519,358.9354,30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,132,,,0,,False,2,test,1
1160,0.0,358.9354,359.18561,-40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,145,,,0,,False,8,test,2
1161,0.0,359.18561,359.43581,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,187,,,0,,False,2,test,1
1162,0.0,359.43581,359.68602,-20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,242,,,0,,False,1,train,1
1163,0.0,359.68602,359.93623,-10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,162,,,0,,False,3,train,2
1164,0.0,359.93623,360.18643,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,24,,,0,,False,4,train,2
1165,0.0,360.18643,360.43664,10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,232,,,0,,False,1,train,1
1166,0.0,360.43664,360.68685,10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,146,,,0,,False,6,train,0
1167,0.0,360.68685,360.93705,-20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,164,,,0,,False,3,train,1
1168,0.0,360.93705,361.18726,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,224,,,0,,False,5,test,1
1169,0.0,361.18726,361.43746,30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,92,,,0,,False,4,train,0
1170,0.0,361.43746,361.68767,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,110,,,0,,False,4,train,1
1171,0.0,361.68767,361.93788,-20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,12,,,0,,False,6,train,0
1172,0.0,361.93788,362.18808,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,233,,,0,,False,4,train,1
1173,0.0,362.18808,362.43829,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,131,,,0,,False,6,train,0
1174,0.0,362.43829,362.6885,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,205,,,0,,False,2,test,0
1175,0.0,362.6885,362.9387,-20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,229,,,0,,False,1,train,0
1176,0.0,362.9387,363.18891,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,147,,,0,,False,5,test,1
1177,0.0,363.18891,363.43912,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,143,,,0,,False,10,train,2
1178,0.0,363.43912,363.68934,10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,223,,,0,,False,2,test,1
1179,0.0,363.68934,363.93955,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,243,,,0,,False,2,test,1
1180,0.0,363.93955,364.18976,30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,236,,,0,,False,2,test,0
1181,0.0,364.18976,364.43997,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,10,,,0,,False,4,train,0
1182,0.0,364.43997,364.69018,30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,80,,,0,,False,6,train,0
1183,0.0,364.69018,364.94038,-10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,219,,,0,,False,3,train,1
1184,0.0,364.94038,365.19059,-10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,116,,,0,,False,5,test,1
1185,0.0,365.19059,365.4408,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,33,,,0,,False,3,train,0
1186,0.0,365.4408,365.69101,-10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,7,,,0,,False,8,test,0
1187,0.0,365.69101,365.94121,-10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,170,,,0,,False,7,train,0
1188,0.0,365.94121,366.19142,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,225,,,0,,False,3,train,2
1189,0.0,366.19142,366.44163,30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,86,,,0,,False,5,test,0
1190,0.0,366.44163,366.69184,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,241,,,0,,False,1,train,0
1191,0.0,366.69184,366.94205,40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,82,,,0,,False,3,train,0
1192,0.0,366.94205,367.19226,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,133,,,0,,False,4,train,1
1193,0.0,367.19226,367.44246,-10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,194,,,0,,False,1,train,0
1194,0.0,367.44246,367.69267,0.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,94,,,0,,False,3,train,2
1195,0.0,367.69267,367.94288,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,183,,,0,,False,4,train,2
1196,0.0,367.94288,368.19308,10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,179,,,0,,False,6,train,0
1197,0.0,368.19308,368.44329,-20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,239,,,0,,False,1,train,0
1198,0.0,368.44329,368.69351,-10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,194,,,0,,False,2,test,0
1199,0.0,368.69351,368.94372,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,237,,,0,,False,4,train,2
1200,0.0,368.94372,369.19393,10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,168,,,0,,False,5,test,1
1201,0.0,369.19393,369.44413,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,238,,,0,,False,6,train,0
1202,0.0,369.44413,369.69434,-30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,16,,,0,,False,8,test,2
1203,0.0,369.69434,369.94454,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,147,,,0,,False,6,train,1
1204,0.0,369.94454,370.19474,40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,156,,,0,,False,8,test,2
1205,0.0,370.19474,370.44496,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,108,,,0,,False,6,train,0
1206,0.0,370.44496,370.69518,10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,78,,,0,,False,6,train,1
1207,0.0,370.69518,370.9454,10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,17,,,0,,False,7,train,1
1208,0.0,370.9454,371.19562,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,18,,,0,,False,11,test,1
1209,0.0,371.19562,371.44582,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,102,,,0,,False,6,train,2
1210,0.0,371.44582,371.69602,0.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,181,,,0,,False,3,train,1
1211,0.0,371.69602,371.94621,-20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,242,,,0,,False,2,test,1
1212,0.0,371.94621,372.19641,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,158,,,0,,False,1,train,0
1213,0.0,372.19641,372.44661,30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,161,,,0,,False,3,train,2
1214,0.0,372.44661,372.69682,-40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,61,,,0,,False,2,test,0
1215,0.0,372.69682,372.94702,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,14,,,0,,False,5,test,2
1216,0.0,372.94702,373.19722,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,107,,,0,,False,4,train,2
1217,0.0,373.19722,373.44743,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,20,,,0,,False,7,train,2
1218,0.0,373.44743,373.69764,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,225,,,0,,False,4,train,2
1219,0.0,373.69764,373.94785,0.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,22,,,0,,False,5,test,0
1220,0.0,373.94785,374.19806,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,126,,,0,,False,7,train,0
1221,0.0,374.19806,374.44827,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,191,,,0,,False,1,train,2
1222,0.0,374.44827,374.69849,20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,197,,,0,,False,5,test,0
1223,0.0,374.69849,374.9487,10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,88,,,0,,False,5,test,0
1224,0.0,374.9487,375.19891,-40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,207,,,0,,False,4,train,0
1225,0.0,375.19891,375.44912,10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,201,,,0,,False,2,test,2
1226,0.0,375.44912,375.69933,30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,92,,,0,,False,5,test,0
1227,0.0,375.69933,375.94954,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,187,,,0,,False,3,train,1
1228,0.0,375.94954,376.19975,10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,232,,,0,,False,2,test,1
1229,0.0,376.19975,376.44996,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,1,,,0,,False,7,train,1
1230,0.0,376.44996,376.70016,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,105,,,0,,False,3,train,2
1231,0.0,376.70016,376.95036,0.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,15,,,0,,False,6,train,0
1232,0.0,376.95036,377.20057,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,59,,,0,,False,6,train,0
1233,0.0,377.20057,377.45078,-30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,16,,,0,,False,9,train,2
1234,0.0,377.45078,377.70099,-20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,177,,,0,,False,4,train,2
1235,0.0,377.70099,377.95119,-40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,19,,,0,,False,4,train,2
1236,0.0,377.95119,378.2014,30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,236,,,0,,False,3,train,0
1237,0.0,378.2014,378.45162,-20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,189,,,0,,False,2,test,1
1238,0.0,378.45162,378.70184,40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,43,,,0,,False,5,test,1
1239,0.0,378.70184,378.95205,-40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,172,,,0,,False,7,train,2
1240,0.0,378.95205,379.20227,-10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,123,,,0,,False,7,train,1
