stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,color,phase,x_position,spatial_frequency,orientation,size,frame,stimulus_name,temporal_frequency,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1098,0.0,363.52806,363.77826,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020009,63,,,0,,False,4,train,2
1099,0.0,363.77826,364.02846,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,218,,,0,,False,4,train,0
1100,0.0,364.02846,364.27866,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020009,173,,,0,,False,4,train,0
1101,0.0,364.27866,364.52888,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021741,238,,,0,,False,1,train,2
1102,0.0,364.52888,364.77909,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021741,166,,,0,,False,3,train,0
1103,0.0,364.77909,365.02931,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021741,163,,,0,,False,4,train,0
1104,0.0,365.02931,365.27953,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021741,128,,,0,,False,2,test,2
1105,0.0,365.27953,365.52973,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020259,2,,,0,,False,5,test,1
1106,0.0,365.52973,365.77993,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020259,150,,,0,,False,7,train,0
1107,0.0,365.77993,366.03014,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020259,217,,,0,,False,4,train,1
1108,0.0,366.03014,366.28034,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020259,189,,,0,,False,3,train,2
1109,0.0,366.28034,366.53056,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021491,36,,,0,,False,4,train,0
1110,0.0,366.53056,366.78077,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,196,,,0,,False,2,test,0
1111,0.0,366.78077,367.03098,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021491,3,,,0,,False,4,train,0
1112,0.0,367.03098,367.2812,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021491,215,,,0,,False,3,train,2
1113,0.0,367.2812,367.5314,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020259,101,,,0,,False,5,test,2
1114,0.0,367.5314,367.7816,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020259,154,,,0,,False,1,train,0
1115,0.0,367.7816,368.03181,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020259,60,,,0,,False,3,train,0
1116,0.0,368.03181,368.28201,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020259,199,,,0,,False,6,train,1
1117,0.0,368.28201,368.53222,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021241,185,,,0,,False,4,train,1
1118,0.0,368.53222,368.78243,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021241,221,,,0,,False,2,test,0
1119,0.0,368.78243,369.03265,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021241,10,,,0,,False,7,train,2
1120,0.0,369.03265,369.28286,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021241,49,,,0,,False,2,test,2
1121,0.0,369.28286,369.53306,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020509,146,,,0,,False,1,train,2
1122,0.0,369.53306,369.78327,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,117,,,0,,False,4,train,0
1123,0.0,369.78327,370.03348,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020509,27,,,0,,False,5,test,2
1124,0.0,370.03348,370.28368,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020509,21,,,0,,False,4,train,0
1125,0.0,370.28368,370.53389,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021241,35,,,0,,False,4,train,0
1126,0.0,370.53389,370.7841,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021241,19,,,0,,False,3,train,1
1127,0.0,370.7841,371.03432,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021241,44,,,0,,False,2,test,2
1128,0.0,371.03432,371.28453,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021241,63,,,0,,False,5,test,2
1129,0.0,371.28453,371.53473,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020509,8,,,0,,False,8,test,0
1130,0.0,371.53473,371.78494,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020509,178,,,0,,False,4,train,0
1131,0.0,371.78494,372.03515,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020509,125,,,0,,False,4,train,1
1132,0.0,372.03515,372.28535,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020509,191,,,0,,False,3,train,1
1133,0.0,372.28535,372.53556,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020991,60,,,0,,False,4,train,0
1134,0.0,372.53556,372.78577,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020991,40,,,0,,False,5,test,1
1135,0.0,372.78577,373.03598,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020991,137,,,0,,False,9,train,0
1136,0.0,373.03598,373.28619,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020991,114,,,0,,False,7,train,0
1137,0.0,373.28619,373.5364,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021009,182,,,0,,False,6,train,1
1138,0.0,373.5364,373.78661,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021009,138,,,0,,False,3,train,1
1139,0.0,373.78661,374.03682,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021009,12,,,0,,False,4,train,1
1140,0.0,374.03682,374.28703,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021009,165,,,0,,False,2,test,1
1141,0.0,374.28703,374.53725,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021741,188,,,0,,False,5,test,0
1142,0.0,374.53725,374.78746,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021741,22,,,0,,False,1,train,2
1143,0.0,374.78746,375.03768,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,54,,,0,,False,5,test,2
1144,0.0,375.03768,375.2879,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021741,23,,,0,,False,8,test,1
1145,0.0,375.2879,375.5381,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25019759,2,,,0,,False,6,train,1
1146,0.0,375.5381,375.78829,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25019759,68,,,0,,False,6,train,2
1147,0.0,375.78829,376.03849,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019759,134,,,0,,False,5,test,2
1148,0.0,376.03849,376.28869,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25019759,11,,,0,,False,5,test,0
1149,0.0,376.28869,376.53891,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021991,119,,,0,,False,2,test,1
1150,0.0,376.53891,376.78913,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021991,30,,,0,,False,4,train,1
1151,0.0,376.78913,377.03935,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021991,242,,,0,,False,2,test,0
1152,0.0,377.03935,377.28957,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021991,149,,,0,,False,5,test,2
1153,0.0,377.28957,377.53976,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25019509,83,,,0,,False,2,test,1
1154,0.0,377.53976,377.78996,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019509,183,,,0,,False,3,train,2
1155,0.0,377.78996,378.04016,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019509,207,,,0,,False,4,train,0
1156,0.0,378.04016,378.29035,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019509,34,,,0,,False,6,train,2
1157,0.0,378.29035,378.54057,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021991,28,,,0,,False,6,train,2
1158,0.0,378.54057,378.79079,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021991,32,,,0,,False,5,test,0
1159,0.0,378.79079,379.04101,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021991,107,,,0,,False,3,train,0
1160,0.0,379.04101,379.29123,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021991,79,,,0,,False,3,train,1
1161,0.0,379.29123,379.54143,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020009,165,,,0,,False,3,train,1
1162,0.0,379.54143,379.79163,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,109,,,0,,False,5,test,2
1163,0.0,379.79163,380.04183,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,218,,,0,,False,5,test,0
1164,0.0,380.04183,380.29203,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020009,81,,,0,,False,6,train,0
1165,0.0,380.29203,380.54224,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021241,11,,,0,,False,6,train,0
1166,0.0,380.54224,380.79245,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021241,154,,,0,,False,2,test,0
1167,0.0,380.79245,381.04267,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021241,242,,,0,,False,3,train,0
1168,0.0,381.04267,381.29288,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021241,125,,,0,,False,5,test,1
1169,0.0,381.29288,381.54309,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020759,191,,,0,,False,4,train,1
1170,0.0,381.54309,381.79329,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020759,145,,,0,,False,7,train,1
1171,0.0,381.79329,382.0435,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020759,86,,,0,,False,4,train,1
1172,0.0,382.0435,382.29371,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020759,193,,,0,,False,6,train,0
1173,0.0,382.29371,382.54392,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020741,76,,,0,,False,7,train,0
1174,0.0,382.54392,382.79412,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020741,151,,,0,,False,5,test,1
1175,0.0,382.79412,383.04433,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020741,91,,,0,,False,4,train,1
1176,0.0,383.04433,383.29454,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020741,35,,,0,,False,5,test,0
1177,0.0,383.29454,383.54475,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021259,40,,,0,,False,6,train,1
1178,0.0,383.54475,383.79496,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021259,178,,,0,,False,5,test,0
1179,0.0,383.79496,384.04518,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021259,199,,,0,,False,7,train,1
1180,0.0,384.04518,384.29539,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021259,187,,,0,,False,2,test,1
1181,0.0,384.29539,384.54559,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020241,27,,,0,,False,6,train,2
1182,0.0,384.54559,384.79579,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020241,144,,,0,,False,3,train,1
1183,0.0,384.79579,385.046,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020241,51,,,0,,False,5,test,1
1184,0.0,385.046,385.2962,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020241,192,,,0,,False,3,train,1
1185,0.0,385.2962,385.54641,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021509,179,,,0,,False,2,test,0
1186,0.0,385.54641,385.79663,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021509,2,,,0,,False,7,train,1
1187,0.0,385.79663,386.04685,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021509,109,,,0,,False,6,train,2
1188,0.0,386.04685,386.29706,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021509,52,,,0,,False,6,train,0
1189,0.0,386.29706,386.54728,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021491,100,,,0,,False,5,test,0
1190,0.0,386.54728,386.79749,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,60,,,0,,False,5,test,0
1191,0.0,386.79749,387.0477,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021491,218,,,0,,False,6,train,0
1192,0.0,387.0477,387.29792,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021491,76,,,0,,False,8,test,0
1193,0.0,387.29792,387.54812,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020259,192,,,0,,False,4,train,1
1194,0.0,387.54812,387.79832,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020259,4,,,0,,False,5,test,1
1195,0.0,387.79832,388.04853,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020259,70,,,0,,False,6,train,1
1196,0.0,388.04853,388.29873,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020259,243,,,0,,False,0,train,1
1197,0.0,388.29873,388.54894,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020991,98,,,0,,False,5,test,0
1198,0.0,388.54894,388.79915,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020991,60,,,0,,False,6,train,0
1199,0.0,388.79915,389.04936,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020991,142,,,0,,False,6,train,1
1200,0.0,389.04936,389.29957,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020991,217,,,0,,False,5,test,1
1201,0.0,389.29957,389.54978,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020759,186,,,0,,False,4,train,2
1202,0.0,389.54978,389.79998,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020759,103,,,0,,False,4,train,0
1203,0.0,389.79998,390.05019,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020759,171,,,0,,False,5,test,1
1204,0.0,390.05019,390.3004,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020759,118,,,0,,False,5,test,2
1205,0.0,390.3004,390.55061,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020991,177,,,0,,False,5,test,0
1206,0.0,390.55061,390.80082,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020991,84,,,0,,False,5,test,1
1207,0.0,390.80082,391.05103,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020991,19,,,0,,False,4,train,1
1208,0.0,391.05103,391.30124,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020991,149,,,0,,False,6,train,2
1209,0.0,391.30124,391.55144,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,163,,,0,,False,5,test,0
1210,0.0,391.55144,391.80165,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,177,,,0,,False,6,train,0
1211,0.0,391.80165,392.05186,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020509,169,,,0,,False,5,test,2
1212,0.0,392.05186,392.30206,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020509,70,,,0,,False,7,train,1
1213,0.0,392.30206,392.55228,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,82,,,0,,False,4,train,2
1214,0.0,392.55228,392.80249,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,180,,,0,,False,3,train,2
1215,0.0,392.80249,393.05271,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,183,,,0,,False,4,train,2
1216,0.0,393.05271,393.30293,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021741,222,,,0,,False,2,test,0
1217,0.0,393.30293,393.55313,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020259,20,,,0,,False,10,train,0
1218,0.0,393.55313,393.80333,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020259,157,,,0,,False,4,train,0
1219,0.0,393.80333,394.05354,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020259,105,,,0,,False,5,test,2
1220,0.0,394.05354,394.30374,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020259,45,,,0,,False,4,train,1
1221,0.0,394.30374,394.55395,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021241,238,,,0,,False,2,test,2
1222,0.0,394.55395,394.80416,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021241,7,,,0,,False,7,train,2
1223,0.0,394.80416,395.05438,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021241,6,,,0,,False,4,train,0
1224,0.0,395.05438,395.30459,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021241,32,,,0,,False,6,train,0
1225,0.0,395.30459,395.55479,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,42,,,0,,False,4,train,0
1226,0.0,395.55479,395.805,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020509,154,,,0,,False,3,train,0
1227,0.0,395.805,396.05521,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,83,,,0,,False,3,train,1
1228,0.0,396.05521,396.30541,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,42,,,0,,False,5,test,0
1229,0.0,396.30541,396.55563,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021491,25,,,0,,False,7,train,2
1230,0.0,396.55563,396.80584,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021491,169,,,0,,False,6,train,2
1231,0.0,396.80584,397.05605,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021491,75,,,0,,False,3,train,0
1232,0.0,397.05605,397.30627,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,170,,,0,,False,5,test,2
1233,0.0,397.30627,397.55647,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020509,67,,,0,,False,4,train,1
1234,0.0,397.55647,397.80668,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,187,,,0,,False,3,train,1
