stimulus_presentation_id,stimulus_block,start_time,stop_time,Dir,y_position,spatial_frequency,size,x_position,color,frame,Speed,stimulus_name,coherence,orientation,temporal_frequency,contrast,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2348,0.0,656.38342,656.63364,null,-40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,68,,,0,,False,9,train,0
2349,0.0,656.63364,656.88385,null,-10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,96,,,0,,False,7,train,0
2350,0.0,656.88385,657.13405,null,-10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,202,,,0,,False,8,test,2
2351,0.0,657.13405,657.38425,null,-30.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,13,,,0,,False,10,train,2
2352,0.0,657.38425,657.63446,null,30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,229,,,0,,False,9,train,2
2353,0.0,657.63446,657.88467,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,87,,,0,,False,10,train,0
2354,0.0,657.88467,658.13488,null,10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,94,,,0,,False,10,train,0
2355,0.0,658.13488,658.38509,null,-40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,197,,,0,,False,9,train,1
2356,0.0,658.38509,658.6353,null,-40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,107,,,0,,False,9,train,1
2357,0.0,658.6353,658.88551,null,-30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,111,,,0,,False,8,test,2
2358,0.0,658.88551,659.13572,null,-10.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,222,,,0,,False,11,test,2
2359,0.0,659.13572,659.38593,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,132,,,0,,False,9,train,0
2360,0.0,659.38593,659.63614,null,30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,208,,,0,,False,5,test,1
2361,0.0,659.63614,659.88634,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,34,,,0,,False,10,train,1
2362,0.0,659.88634,660.13655,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,228,,,0,,False,10,train,0
2363,0.0,660.13655,660.38676,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,47,,,0,,False,8,test,1
2364,0.0,660.38676,660.63696,null,0.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,59,,,0,,False,7,train,2
2365,0.0,660.63696,660.88717,null,0.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,195,,,0,,False,5,test,1
2366,0.0,660.88717,661.13737,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,47,,,0,,False,9,train,1
2367,0.0,661.13737,661.38758,null,30.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,230,,,0,,False,6,train,0
2368,0.0,661.38758,661.63779,null,0.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,232,,,0,,False,10,train,1
2369,0.0,661.63779,661.888,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,132,,,0,,False,10,train,0
2370,0.0,661.888,662.13821,null,30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,171,,,0,,False,7,train,2
2371,0.0,662.13821,662.38843,null,-10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,182,,,0,,False,9,train,2
2372,0.0,662.38843,662.63864,null,10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,15,,,0,,False,11,test,2
2373,0.0,662.63864,662.88885,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,136,,,0,,False,10,train,1
2374,0.0,662.88885,663.13905,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,128,,,0,,False,10,train,2
2375,0.0,663.13905,663.38926,null,20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,186,,,0,,False,10,train,0
2376,0.0,663.38926,663.63947,null,0.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,215,,,0,,False,7,train,0
2377,0.0,663.63947,663.88968,null,40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021536,3,,,0,,False,11,test,0
2378,0.0,663.88968,664.1399,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021536,35,,,0,,False,12,train,1
2379,0.0,664.1399,664.39012,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021536,163,,,0,,False,9,train,1
2380,0.0,664.39012,664.64033,null,30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021536,6,,,0,,False,11,test,2
2381,0.0,664.64033,664.89054,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,169,,,0,,False,6,train,2
2382,0.0,664.89054,665.14075,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,153,,,0,,False,10,train,0
2383,0.0,665.14075,665.39097,null,-20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,29,,,0,,False,11,test,1
2384,0.0,665.39097,665.64118,null,40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,137,,,0,,False,9,train,1
2385,0.0,665.64118,665.89138,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,135,,,0,,False,12,train,2
2386,0.0,665.89138,666.14159,null,40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,183,,,0,,False,12,train,0
2387,0.0,666.14159,666.3918,null,-30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,165,,,0,,False,8,test,1
2388,0.0,666.3918,666.642,null,-10.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,222,,,0,,False,12,train,2
2389,0.0,666.642,666.8922,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,141,,,0,,False,10,train,2
2390,0.0,666.8922,667.1424,null,30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,73,,,0,,False,9,train,1
2391,0.0,667.1424,667.3926,null,40.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,237,,,0,,False,9,train,1
2392,0.0,667.3926,667.6428,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,180,,,0,,False,7,train,2
2393,0.0,667.6428,667.89302,null,40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,170,,,0,,False,8,test,2
2394,0.0,667.89302,668.14323,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,99,,,0,,False,9,train,1
2395,0.0,668.14323,668.39345,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,62,,,0,,False,7,train,0
2396,0.0,668.39345,668.64367,null,10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,129,,,0,,False,8,test,0
2397,0.0,668.64367,668.89388,null,-40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,199,,,0,,False,8,test,0
2398,0.0,668.89388,669.14409,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,118,,,0,,False,11,test,2
2399,0.0,669.14409,669.3943,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,105,,,0,,False,8,test,2
2400,0.0,669.3943,669.64451,null,-30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,111,,,0,,False,9,train,2
2401,0.0,669.64451,669.89472,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,193,,,0,,False,10,train,1
2402,0.0,669.89472,670.14493,null,-40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,120,,,0,,False,10,train,2
2403,0.0,670.14493,670.39514,null,20.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,5,,,0,,False,12,train,1
2404,0.0,670.39514,670.64535,null,-40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,65,,,0,,False,11,test,2
2405,0.0,670.64535,670.89556,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,108,,,0,,False,11,test,1
2406,0.0,670.89556,671.14577,null,-10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,23,,,0,,False,8,test,0
2407,0.0,671.14577,671.39598,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,145,,,0,,False,9,train,1
2408,0.0,671.39598,671.64619,null,-10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,25,,,0,,False,7,train,1
2409,0.0,671.64619,671.8964,null,-10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,70,,,0,,False,11,test,2
2410,0.0,671.8964,672.14661,null,-40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,17,,,0,,False,9,train,1
2411,0.0,672.14661,672.39682,null,0.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,100,,,0,,False,12,train,1
2412,0.0,672.39682,672.64703,null,0.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,215,,,0,,False,8,test,0
2413,0.0,672.64703,672.89724,null,-40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,107,,,0,,False,10,train,1
2414,0.0,672.89724,673.14744,null,-10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,224,,,0,,False,8,test,0
2415,0.0,673.14744,673.39764,null,40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,7,,,0,,False,8,test,1
2416,0.0,673.39764,673.64785,null,-30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,63,,,0,,False,12,train,1
2417,0.0,673.64785,673.89806,null,-30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,52,,,0,,False,11,test,0
2418,0.0,673.89806,674.14827,null,20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,146,,,0,,False,10,train,2
2419,0.0,674.14827,674.39848,null,30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,60,,,0,,False,9,train,1
2420,0.0,674.39848,674.64869,null,-40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,197,,,0,,False,10,train,1
2421,0.0,674.64869,674.89889,null,-20.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020214,158,,,0,,False,8,test,1
2422,0.0,674.89889,675.14909,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020214,55,,,0,,False,10,train,2
2423,0.0,675.14909,675.3993,null,-10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020214,70,,,0,,False,12,train,2
2424,0.0,675.3993,675.6495,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020214,150,,,0,,False,9,train,2
2425,0.0,675.6495,675.89971,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,55,,,0,,False,11,test,2
2426,0.0,675.89971,676.14992,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,84,,,0,,False,8,test,2
2427,0.0,676.14992,676.40014,null,20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,204,,,0,,False,9,train,0
2428,0.0,676.40014,676.65035,null,-10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,202,,,0,,False,9,train,2
2429,0.0,676.65035,676.90056,null,-30.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,176,,,0,,False,7,train,1
2430,0.0,676.90056,677.15077,null,-10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,23,,,0,,False,9,train,0
2431,0.0,677.15077,677.40098,null,-20.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,178,,,0,,False,11,test,0
2432,0.0,677.40098,677.65119,null,-10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,166,,,0,,False,8,test,1
2433,0.0,677.65119,677.9014,null,-20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,241,,,0,,False,5,test,0
2434,0.0,677.9014,678.1516,null,20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,184,,,0,,False,8,test,1
2435,0.0,678.1516,678.40181,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,84,,,0,,False,9,train,2
2436,0.0,678.40181,678.65202,null,-10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,70,,,0,,False,13,train,2
2437,0.0,678.65202,678.90225,null,10.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022464,38,,,0,,False,12,train,1
2438,0.0,678.90225,679.15247,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022464,110,,,0,,False,12,train,0
2439,0.0,679.15247,679.40269,null,-10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022464,151,,,0,,False,12,train,1
2440,0.0,679.40269,679.65292,null,20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022464,26,,,0,,False,8,test,2
2441,0.0,679.65292,679.90311,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019536,84,,,0,,False,10,train,2
2442,0.0,679.90311,680.15331,null,20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019536,203,,,0,,False,10,train,1
2443,0.0,680.15331,680.40351,null,20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019536,50,,,0,,False,11,test,2
2444,0.0,680.40351,680.6537,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019536,169,,,0,,False,7,train,2
2445,0.0,680.6537,680.90391,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,113,,,0,,False,10,train,2
2446,0.0,680.90391,681.15412,null,-40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,74,,,0,,False,10,train,1
2447,0.0,681.15412,681.40434,null,40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,98,,,0,,False,11,test,0
2448,0.0,681.40434,681.65455,null,10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,220,,,0,,False,9,train,0
2449,0.0,681.65455,681.90476,null,0.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,233,,,0,,False,7,train,2
2450,0.0,681.90476,682.15496,null,10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,51,,,0,,False,13,train,2
2451,0.0,682.15496,682.40517,null,-20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,205,,,0,,False,8,test,0
2452,0.0,682.40517,682.65538,null,30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,2,,,0,,False,7,train,1
2453,0.0,682.65538,682.90559,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,103,,,0,,False,10,train,1
2454,0.0,682.90559,683.1558,null,-40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,68,,,0,,False,10,train,0
2455,0.0,683.1558,683.40601,null,-20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,79,,,0,,False,11,test,2
2456,0.0,683.40601,683.65622,null,0.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,216,,,0,,False,8,test,0
2457,0.0,683.65622,683.90643,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,34,,,0,,False,11,test,1
2458,0.0,683.90643,684.15664,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,47,,,0,,False,10,train,1
2459,0.0,684.15664,684.40685,null,30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,229,,,0,,False,10,train,2
2460,0.0,684.40685,684.65706,null,20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,242,,,0,,False,9,train,1
2461,0.0,684.65706,684.90727,null,-30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,63,,,0,,False,13,train,1
2462,0.0,684.90727,685.15747,null,-40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,86,,,0,,False,9,train,2
2463,0.0,685.15747,685.40767,null,10.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,38,,,0,,False,13,train,1
2464,0.0,685.40767,685.65788,null,40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,71,,,0,,False,12,train,1
2465,0.0,685.65788,685.90809,null,-10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,155,,,0,,False,11,test,2
2466,0.0,685.90809,686.1583,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,95,,,0,,False,9,train,0
2467,0.0,686.1583,686.40852,null,10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,147,,,0,,False,9,train,2
2468,0.0,686.40852,686.65873,null,20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,125,,,0,,False,9,train,1
2469,0.0,686.65873,686.90893,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019464,30,,,0,,False,8,test,0
2470,0.0,686.90893,687.15912,null,20.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019464,175,,,0,,False,9,train,0
2471,0.0,687.15912,687.40931,null,30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019464,164,,,0,,False,11,test,0
2472,0.0,687.40931,687.65951,null,-20.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019464,54,,,0,,False,11,test,0
2473,0.0,687.65951,687.90973,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022286,131,,,0,,False,12,train,1
2474,0.0,687.90973,688.15995,null,30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022286,60,,,0,,False,10,train,1
2475,0.0,688.15995,688.41018,null,-40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022286,4,,,0,,False,7,train,2
2476,0.0,688.41018,688.6604,null,0.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022286,195,,,0,,False,6,train,1
