stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,color,size,spatial_frequency,x_position,frame,contrast,stimulus_name,orientation,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
838,0.0,294.03156,294.28177,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,195,,,0,,False,2,test,0
839,0.0,294.28177,294.53198,-20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,179,,,0,,False,3,train,1
840,0.0,294.53198,294.78219,-10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,69,,,0,,False,3,train,1
841,0.0,294.78219,295.0324,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,39,,,0,,False,4,train,2
842,0.0,295.0324,295.2826,-40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,174,,,0,,False,4,train,2
843,0.0,295.2826,295.5328,40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,157,,,0,,False,3,train,0
844,0.0,295.5328,295.78301,40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,23,,,0,,False,4,train,2
845,0.0,295.78301,296.03323,-20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,40,,,0,,False,8,test,2
846,0.0,296.03323,296.28344,-30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,212,,,0,,False,3,train,1
847,0.0,296.28344,296.53366,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,107,,,0,,False,6,train,0
848,0.0,296.53366,296.78388,40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,12,,,0,,False,5,test,1
849,0.0,296.78388,297.03408,-30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,183,,,0,,False,6,train,2
850,0.0,297.03408,297.28428,-20.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,167,,,0,,False,7,train,1
851,0.0,297.28428,297.53449,30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,161,,,0,,False,3,train,0
852,0.0,297.53449,297.78469,-20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,126,,,0,,False,3,train,1
853,0.0,297.78469,298.0349,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,17,,,0,,False,5,test,0
854,0.0,298.0349,298.28511,-20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,179,,,0,,False,4,train,1
855,0.0,298.28511,298.53533,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,10,,,0,,False,6,train,1
856,0.0,298.53533,298.78554,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,218,,,0,,False,2,test,2
857,0.0,298.78554,299.03575,-20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,35,,,0,,False,6,train,1
858,0.0,299.03575,299.28595,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,61,,,0,,False,4,train,0
859,0.0,299.28595,299.53616,20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,237,,,0,,False,1,train,1
860,0.0,299.53616,299.78637,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,103,,,0,,False,1,train,1
861,0.0,299.78637,300.03658,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,32,,,0,,False,4,train,0
862,0.0,300.03658,300.28679,40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,157,,,0,,False,4,train,0
863,0.0,300.28679,300.537,0.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,119,,,0,,False,2,test,1
864,0.0,300.537,300.78721,-10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,110,,,0,,False,5,test,2
865,0.0,300.78721,301.03742,40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,166,,,0,,False,3,train,0
866,0.0,301.03742,301.28762,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,128,,,0,,False,4,train,1
867,0.0,301.28762,301.53782,-10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,158,,,0,,False,4,train,1
868,0.0,301.53782,301.78803,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,26,,,0,,False,3,train,0
869,0.0,301.78803,302.03824,-30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,240,,,0,,False,0,train,1
870,0.0,302.03824,302.28845,20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,142,,,0,,False,6,train,0
871,0.0,302.28845,302.53866,-30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,226,,,0,,False,6,train,0
872,0.0,302.53866,302.78887,-40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,177,,,0,,False,3,train,2
873,0.0,302.78887,303.03908,-10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,110,,,0,,False,6,train,2
874,0.0,303.03908,303.28928,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,154,,,0,,False,2,test,2
875,0.0,303.28928,303.53949,-10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,69,,,0,,False,4,train,1
876,0.0,303.53949,303.7897,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,145,,,0,,False,2,test,2
877,0.0,303.7897,304.03992,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,90,,,0,,False,3,train,2
878,0.0,304.03992,304.29013,-10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,208,,,0,,False,2,test,1
879,0.0,304.29013,304.54035,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,39,,,0,,False,5,test,2
880,0.0,304.54035,304.79057,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,185,,,0,,False,3,train,1
881,0.0,304.79057,305.04077,0.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,214,,,0,,False,2,test,2
882,0.0,305.04077,305.29097,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,229,,,0,,False,2,test,1
883,0.0,305.29097,305.54118,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,189,,,0,,False,3,train,1
884,0.0,305.54118,305.79138,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,185,,,0,,False,4,train,1
885,0.0,305.79138,306.04159,-30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,194,,,0,,False,3,train,2
886,0.0,306.04159,306.2918,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,218,,,0,,False,3,train,2
887,0.0,306.2918,306.54202,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,192,,,0,,False,2,test,2
888,0.0,306.54202,306.79223,-20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,99,,,0,,False,3,train,0
889,0.0,306.79223,307.04244,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,229,,,0,,False,3,train,1
890,0.0,307.04244,307.29264,10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,223,,,0,,False,3,train,1
891,0.0,307.29264,307.54284,-40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,30,,,0,,False,3,train,1
892,0.0,307.54284,307.79305,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,2,,,0,,False,5,test,0
893,0.0,307.79305,308.04326,-20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,82,,,0,,False,3,train,2
894,0.0,308.04326,308.29347,0.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,74,,,0,,False,5,test,0
895,0.0,308.29347,308.54369,-10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,59,,,0,,False,2,test,0
896,0.0,308.54369,308.7939,20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,48,,,0,,False,4,train,0
897,0.0,308.7939,309.0441,10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,199,,,0,,False,3,train,1
898,0.0,309.0441,309.2943,-10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,79,,,0,,False,3,train,2
899,0.0,309.2943,309.5445,-30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,176,,,0,,False,4,train,1
900,0.0,309.5445,309.7947,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,154,,,0,,False,3,train,2
901,0.0,309.7947,310.04491,40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,23,,,0,,False,5,test,2
902,0.0,310.04491,310.29512,-40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,84,,,0,,False,2,test,1
903,0.0,310.29512,310.54533,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,103,,,0,,False,2,test,1
904,0.0,310.54533,310.79554,10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,131,,,0,,False,3,train,1
905,0.0,310.79554,311.04576,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021434,124,,,0,,False,3,train,1
906,0.0,311.04576,311.29597,40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021434,219,,,0,,False,3,train,1
907,0.0,311.29597,311.54618,20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021434,27,,,0,,False,5,test,2
908,0.0,311.54618,311.7964,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021434,13,,,0,,False,2,test,1
909,0.0,311.7964,312.04661,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,6,,,0,,False,5,test,1
910,0.0,312.04661,312.29681,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,185,,,0,,False,5,test,1
911,0.0,312.29681,312.54702,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,32,,,0,,False,5,test,0
912,0.0,312.54702,312.79723,0.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,182,,,0,,False,3,train,2
913,0.0,312.79723,313.04744,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,26,,,0,,False,4,train,0
914,0.0,313.04744,313.29764,10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,89,,,0,,False,7,train,1
915,0.0,313.29764,313.54785,-20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,235,,,0,,False,1,train,2
916,0.0,313.54785,313.79806,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,39,,,0,,False,6,train,2
917,0.0,313.79806,314.04827,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,145,,,0,,False,3,train,2
918,0.0,314.04827,314.29849,-40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,4,,,0,,False,3,train,0
919,0.0,314.29849,314.54871,0.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,190,,,0,,False,2,test,1
920,0.0,314.54871,314.79892,-40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,238,,,0,,False,1,train,2
921,0.0,314.79892,315.04912,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,139,,,0,,False,4,train,2
922,0.0,315.04912,315.29932,-30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,19,,,0,,False,3,train,2
923,0.0,315.29932,315.54953,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,241,,,0,,False,0,train,2
924,0.0,315.54953,315.79973,20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,63,,,0,,False,6,train,0
925,0.0,315.79973,316.04994,40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,157,,,0,,False,5,test,0
926,0.0,316.04994,316.30014,0.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,190,,,0,,False,3,train,1
927,0.0,316.30014,316.55035,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,139,,,0,,False,5,test,2
928,0.0,316.55035,316.80056,10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,223,,,0,,False,4,train,1
929,0.0,316.80056,317.05077,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,124,,,0,,False,4,train,1
930,0.0,317.05077,317.30098,10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,95,,,0,,False,4,train,1
931,0.0,317.30098,317.55119,-40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,204,,,0,,False,4,train,2
932,0.0,317.55119,317.8014,-10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,15,,,0,,False,5,test,2
933,0.0,317.8014,318.05162,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,189,,,0,,False,4,train,1
934,0.0,318.05162,318.30183,-30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,176,,,0,,False,5,test,1
935,0.0,318.30183,318.55205,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,153,,,0,,False,3,train,0
936,0.0,318.55205,318.80227,-10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,211,,,0,,False,2,test,0
937,0.0,318.80227,319.05247,-20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,239,,,0,,False,1,train,1
938,0.0,319.05247,319.30267,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,195,,,0,,False,3,train,0
939,0.0,319.30267,319.55287,-10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,211,,,0,,False,3,train,0
940,0.0,319.55287,319.80307,-10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,69,,,0,,False,5,test,1
941,0.0,319.80307,320.05329,-20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,25,,,0,,False,4,train,1
942,0.0,320.05329,320.30351,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,123,,,0,,False,4,train,0
943,0.0,320.30351,320.55373,20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,150,,,0,,False,2,test,1
944,0.0,320.55373,320.80395,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,76,,,0,,False,4,train,0
945,0.0,320.80395,321.05415,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,230,,,0,,False,3,train,1
946,0.0,321.05415,321.30435,40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,88,,,0,,False,3,train,2
947,0.0,321.30435,321.55456,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,17,,,0,,False,6,train,0
948,0.0,321.55456,321.80476,40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,166,,,0,,False,4,train,0
949,0.0,321.80476,322.05497,-10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,59,,,0,,False,3,train,0
950,0.0,322.05497,322.30518,30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,228,,,0,,False,1,train,0
951,0.0,322.30518,322.5554,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,189,,,0,,False,5,test,1
952,0.0,322.5554,322.80561,-20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,126,,,0,,False,4,train,1
953,0.0,322.80561,323.05581,-30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,213,,,0,,False,3,train,0
954,0.0,323.05581,323.30601,0.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,72,,,0,,False,2,test,1
955,0.0,323.30601,323.55622,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,32,,,0,,False,6,train,0
956,0.0,323.55622,323.80642,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,185,,,0,,False,6,train,1
957,0.0,323.80642,324.05664,30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,68,,,0,,False,4,train,1
958,0.0,324.05664,324.30686,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,163,,,0,,False,3,train,0
959,0.0,324.30686,324.55709,-40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,1,,,0,,False,6,train,1
960,0.0,324.55709,324.80731,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,6,,,0,,False,6,train,1
961,0.0,324.80731,325.05751,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019434,13,,,0,,False,3,train,1
962,0.0,325.05751,325.3077,-40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019434,207,,,0,,False,1,train,1
963,0.0,325.3077,325.55789,-30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019434,194,,,0,,False,4,train,2
964,0.0,325.55789,325.80809,20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019434,146,,,0,,False,2,test,0
965,0.0,325.80809,326.0583,-10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,110,,,0,,False,7,train,2
966,0.0,326.0583,326.30851,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,201,,,0,,False,3,train,2
967,0.0,326.30851,326.55872,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,230,,,0,,False,4,train,1
968,0.0,326.55872,326.80893,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,140,,,0,,False,2,test,2
969,0.0,326.80893,327.05914,-30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,226,,,0,,False,7,train,0
970,0.0,327.05914,327.30934,-30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,176,,,0,,False,6,train,1
971,0.0,327.30934,327.55955,40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,12,,,0,,False,6,train,1
972,0.0,327.55955,327.80976,20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,236,,,0,,False,2,test,0
973,0.0,327.80976,328.05998,-40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,238,,,0,,False,2,test,2
974,0.0,328.05998,328.3102,-40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,204,,,0,,False,5,test,2
975,0.0,328.3102,328.56042,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,117,,,0,,False,4,train,2
