stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,size,contrast,coherence,frame,spatial_frequency,orientation,color,phase,y_position,stimulus_name,x_position,Speed,Dir,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3252,0.0,882.4071,882.6573,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,0.0,null,null,0.25019289,184,,,0,,False,11,test,1
3253,0.0,882.6573,882.9075,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-20.0,null,null,0.25020211,160,,,0,,False,12,train,1
3254,0.0,882.9075,883.1577,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,20.0,null,null,0.25020211,205,,,0,,False,14,test,1
3255,0.0,883.1577,883.4079,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,30.0,null,null,0.25020211,10,,,0,,False,12,train,2
3256,0.0,883.4079,883.6581,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,30.0,null,null,0.25020211,6,,,0,,False,13,train,0
3257,0.0,883.6581,883.90831,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25021039,41,,,0,,False,12,train,0
3258,0.0,883.90831,884.15852,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-30.0,null,null,0.25021039,149,,,0,,False,12,train,1
3259,0.0,884.15852,884.40874,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,-10.0,null,null,0.25021039,115,,,0,,False,13,train,1
3260,0.0,884.40874,884.65895,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-10.0,null,null,0.25021039,109,,,0,,False,13,train,1
3261,0.0,884.65895,884.90915,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,30.0,null,null,0.25020211,69,,,0,,False,13,train,0
3262,0.0,884.90915,885.15935,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,20.0,null,null,0.25020211,42,,,0,,False,11,test,1
3263,0.0,885.15935,885.40955,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,30.0,null,null,0.25020211,156,,,0,,False,13,train,1
3264,0.0,885.40955,885.65975,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-40.0,null,null,0.25020211,177,,,0,,False,14,test,2
3265,0.0,885.65975,885.90996,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,10.0,null,null,0.25021039,80,,,0,,False,12,train,0
3266,0.0,885.90996,886.16017,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,30.0,null,null,0.25021039,98,,,0,,False,11,test,0
3267,0.0,886.16017,886.41039,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,20.0,null,null,0.25021039,42,,,0,,False,12,train,1
3268,0.0,886.41039,886.6606,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-40.0,null,null,0.25021039,113,,,0,,False,12,train,2
3269,0.0,886.6606,886.9108,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,0.0,null,null,0.25020711,127,,,0,,False,12,train,2
3270,0.0,886.9108,887.16101,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,20.0,null,null,0.25020711,137,,,0,,False,10,train,1
3271,0.0,887.16101,887.41122,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,0.0,null,null,0.25020711,123,,,0,,False,12,train,2
3272,0.0,887.41122,887.66142,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,40.0,null,null,0.25020711,171,,,0,,False,14,test,2
3273,0.0,887.66142,887.91163,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,30.0,null,null,0.25021039,151,,,0,,False,14,test,0
3274,0.0,887.91163,888.16184,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,0.0,null,null,0.25021039,154,,,0,,False,12,train,2
3275,0.0,888.16184,888.41206,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-30.0,null,null,0.25021039,93,,,0,,False,11,test,2
3276,0.0,888.41206,888.66227,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-10.0,null,null,0.25021039,191,,,0,,False,13,train,1
