stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,size,color,frame,temporal_frequency,x_position,y_position,orientation,stimulus_name,spatial_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
818,0.0,293.93976,294.18996,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,236,,,0,,False,0,train,2
819,0.0,294.18996,294.44015,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,63,,,0,,False,2,test,1
820,0.0,294.44015,294.69035,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,169,,,0,,False,1,train,0
821,0.0,294.69035,294.94057,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,156,,,0,,False,1,train,1
822,0.0,294.94057,295.19078,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,236,,,0,,False,1,train,2
823,0.0,295.19078,295.441,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,107,,,0,,False,5,test,1
824,0.0,295.441,295.69121,0.8,"[20.0, 20.0]",null,null,4.0,40.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,143,,,0,,False,4,train,2
825,0.0,295.69121,295.94142,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,181,,,0,,False,6,train,2
826,0.0,295.94142,296.19162,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,1,,,0,,False,3,train,0
827,0.0,296.19162,296.44183,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,141,,,0,,False,2,test,1
828,0.0,296.44183,296.69203,0.8,"[20.0, 20.0]",null,null,4.0,0.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,68,,,0,,False,7,train,1
829,0.0,296.69203,296.94225,0.8,"[20.0, 20.0]",null,null,4.0,30.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,51,,,0,,False,7,train,1
830,0.0,296.94225,297.19247,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,142,,,0,,False,4,train,0
831,0.0,297.19247,297.44269,0.8,"[20.0, 20.0]",null,null,4.0,30.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,119,,,0,,False,3,train,1
832,0.0,297.44269,297.69291,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,193,,,0,,False,3,train,1
833,0.0,297.69291,297.94311,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,2,,,0,,False,3,train,2
834,0.0,297.94311,298.19331,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,177,,,0,,False,2,test,2
835,0.0,298.19331,298.44351,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,49,,,0,,False,3,train,0
836,0.0,298.44351,298.69371,0.8,"[20.0, 20.0]",null,null,4.0,10.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,186,,,0,,False,3,train,2
837,0.0,298.69371,298.94393,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,211,,,0,,False,2,test,2
838,0.0,298.94393,299.19414,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,178,,,0,,False,2,test,0
839,0.0,299.19414,299.44436,0.8,"[20.0, 20.0]",null,null,4.0,40.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,74,,,0,,False,1,train,1
840,0.0,299.44436,299.69457,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,30,,,0,,False,2,test,2
841,0.0,299.69457,299.94477,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,123,,,0,,False,3,train,0
842,0.0,299.94477,300.19498,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,154,,,0,,False,3,train,0
843,0.0,300.19498,300.44518,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,97,,,0,,False,4,train,2
844,0.0,300.44518,300.69538,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,103,,,0,,False,2,test,2
845,0.0,300.69538,300.9456,0.8,"[20.0, 20.0]",null,null,4.0,10.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,147,,,0,,False,2,test,2
846,0.0,300.9456,301.19582,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,225,,,0,,False,3,train,0
847,0.0,301.19582,301.44603,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,214,,,0,,False,4,train,0
848,0.0,301.44603,301.69625,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,98,,,0,,False,3,train,2
849,0.0,301.69625,301.94645,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,237,,,0,,False,0,train,2
850,0.0,301.94645,302.19665,0.8,"[20.0, 20.0]",null,null,4.0,10.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,22,,,0,,False,4,train,1
851,0.0,302.19665,302.44684,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,33,,,0,,False,4,train,1
852,0.0,302.44684,302.69704,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,131,,,0,,False,2,test,1
853,0.0,302.69704,302.94726,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,10,,,0,,False,4,train,1
854,0.0,302.94726,303.19748,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,238,,,0,,False,0,train,1
855,0.0,303.19748,303.4477,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,142,,,0,,False,5,test,0
856,0.0,303.4477,303.69792,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,194,,,0,,False,4,train,0
857,0.0,303.69792,303.94812,0.8,"[20.0, 20.0]",null,null,4.0,10.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,93,,,0,,False,3,train,2
858,0.0,303.94812,304.19832,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,91,,,0,,False,1,train,0
859,0.0,304.19832,304.44852,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,223,,,0,,False,1,train,0
860,0.0,304.44852,304.69872,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,67,,,0,,False,3,train,2
861,0.0,304.69872,304.94894,0.8,"[20.0, 20.0]",null,null,4.0,10.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,186,,,0,,False,4,train,2
862,0.0,304.94894,305.19916,0.8,"[20.0, 20.0]",null,null,4.0,0.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,120,,,0,,False,3,train,0
863,0.0,305.19916,305.44938,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,211,,,0,,False,3,train,2
864,0.0,305.44938,305.6996,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,161,,,0,,False,2,test,0
865,0.0,305.6996,305.9498,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,1,,,0,,False,4,train,0
866,0.0,305.9498,306.2,0.8,"[20.0, 20.0]",null,null,4.0,20.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,213,,,0,,False,2,test,1
867,0.0,306.2,306.45019,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,29,,,0,,False,6,train,1
868,0.0,306.45019,306.70039,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,13,,,0,,False,4,train,1
869,0.0,306.70039,306.95062,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022507,226,,,0,,False,1,train,2
870,0.0,306.95062,307.20084,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022507,171,,,0,,False,4,train,1
871,0.0,307.20084,307.45107,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022507,131,,,0,,False,3,train,1
872,0.0,307.45107,307.70129,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022507,225,,,0,,False,4,train,0
873,0.0,307.70129,307.95149,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,75,,,0,,False,6,train,0
874,0.0,307.95149,308.20168,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,100,,,0,,False,4,train,2
875,0.0,308.20168,308.45188,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,174,,,0,,False,1,train,0
876,0.0,308.45188,308.70207,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,138,,,0,,False,5,test,1
877,0.0,308.70207,308.95229,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,6,,,0,,False,8,test,0
878,0.0,308.95229,309.20251,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,66,,,0,,False,3,train,1
879,0.0,309.20251,309.45272,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,44,,,0,,False,5,test,1
880,0.0,309.45272,309.70294,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,5,,,0,,False,5,test,1
881,0.0,309.70294,309.95314,0.8,"[20.0, 20.0]",null,null,4.0,40.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,85,,,0,,False,4,train,1
882,0.0,309.95314,310.20334,0.8,"[20.0, 20.0]",null,null,4.0,0.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,167,,,0,,False,6,train,2
883,0.0,310.20334,310.45354,0.8,"[20.0, 20.0]",null,null,4.0,30.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,175,,,0,,False,3,train,0
884,0.0,310.45354,310.70374,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,227,,,0,,False,2,test,2
885,0.0,310.70374,310.95395,0.8,"[20.0, 20.0]",null,null,4.0,10.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,140,,,0,,False,3,train,0
886,0.0,310.95395,311.20416,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,39,,,0,,False,7,train,2
887,0.0,311.20416,311.45437,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,43,,,0,,False,6,train,0
888,0.0,311.45437,311.70458,0.8,"[20.0, 20.0]",null,null,4.0,40.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,158,,,0,,False,5,test,0
889,0.0,311.70458,311.95479,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,73,,,0,,False,4,train,0
890,0.0,311.95479,312.205,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,139,,,0,,False,3,train,0
891,0.0,312.205,312.45521,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,40,,,0,,False,3,train,1
892,0.0,312.45521,312.70542,0.8,"[20.0, 20.0]",null,null,4.0,40.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,185,,,0,,False,3,train,1
893,0.0,312.70542,312.95564,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,62,,,0,,False,6,train,1
894,0.0,312.95564,313.20586,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,48,,,0,,False,1,train,0
895,0.0,313.20586,313.45608,0.8,"[20.0, 20.0]",null,null,4.0,30.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,28,,,0,,False,4,train,0
896,0.0,313.45608,313.7063,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,66,,,0,,False,4,train,1
897,0.0,313.7063,313.95649,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,161,,,0,,False,3,train,0
898,0.0,313.95649,314.20669,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,130,,,0,,False,5,test,1
899,0.0,314.20669,314.45688,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,231,,,0,,False,1,train,2
900,0.0,314.45688,314.70707,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,13,,,0,,False,5,test,1
901,0.0,314.70707,314.95729,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,238,,,0,,False,1,train,1
902,0.0,314.95729,315.20751,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,6,,,0,,False,9,train,0
903,0.0,315.20751,315.45772,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,48,,,0,,False,2,test,0
904,0.0,315.45772,315.70794,0.8,"[20.0, 20.0]",null,null,4.0,20.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,12,,,0,,False,3,train,0
905,0.0,315.70794,315.95815,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,233,,,0,,False,2,test,0
906,0.0,315.95815,316.20835,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,202,,,0,,False,4,train,2
907,0.0,316.20835,316.45856,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,197,,,0,,False,2,test,2
908,0.0,316.45856,316.70876,0.8,"[20.0, 20.0]",null,null,4.0,0.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,25,,,0,,False,2,test,1
909,0.0,316.70876,316.95898,0.8,"[20.0, 20.0]",null,null,4.0,0.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,76,,,0,,False,5,test,2
910,0.0,316.95898,317.2092,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,202,,,0,,False,5,test,2
911,0.0,317.2092,317.45941,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,90,,,0,,False,2,test,1
912,0.0,317.45941,317.70963,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,132,,,0,,False,1,train,0
913,0.0,317.70963,317.95983,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,83,,,0,,False,2,test,1
914,0.0,317.95983,318.21003,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,171,,,0,,False,5,test,1
915,0.0,318.21003,318.46023,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,226,,,0,,False,2,test,2
916,0.0,318.46023,318.71043,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,65,,,0,,False,5,test,1
917,0.0,318.71043,318.96064,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,118,,,0,,False,3,train,0
918,0.0,318.96064,319.21086,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,163,,,0,,False,3,train,2
919,0.0,319.21086,319.46107,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,232,,,0,,False,1,train,2
920,0.0,319.46107,319.71128,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,48,,,0,,False,3,train,0
921,0.0,319.71128,319.96149,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,118,,,0,,False,4,train,0
922,0.0,319.96149,320.2117,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,141,,,0,,False,3,train,1
923,0.0,320.2117,320.4619,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,204,,,0,,False,3,train,1
924,0.0,320.4619,320.71211,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,53,,,0,,False,1,train,1
925,0.0,320.71211,320.96232,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,163,,,0,,False,4,train,2
926,0.0,320.96232,321.21254,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,115,,,0,,False,2,test,0
927,0.0,321.21254,321.46275,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,157,,,0,,False,5,test,1
928,0.0,321.46275,321.71296,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,190,,,0,,False,4,train,0
929,0.0,321.71296,321.96316,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,114,,,0,,False,2,test,1
930,0.0,321.96316,322.21337,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,21,,,0,,False,4,train,1
931,0.0,322.21337,322.46357,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,36,,,0,,False,3,train,1
932,0.0,322.46357,322.71377,0.8,"[20.0, 20.0]",null,null,4.0,40.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,59,,,0,,False,4,train,2
933,0.0,322.71377,322.96399,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,214,,,0,,False,5,test,0
934,0.0,322.96399,323.2142,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,235,,,0,,False,1,train,2
935,0.0,323.2142,323.46442,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,162,,,0,,False,3,train,2
936,0.0,323.46442,323.71463,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,101,,,0,,False,2,test,2
937,0.0,323.71463,323.96484,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,210,,,0,,False,3,train,0
938,0.0,323.96484,324.21505,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,204,,,0,,False,4,train,1
939,0.0,324.21505,324.46525,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,197,,,0,,False,3,train,2
940,0.0,324.46525,324.71546,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,121,,,0,,False,4,train,2
941,0.0,324.71546,324.96567,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,136,,,0,,False,3,train,1
942,0.0,324.96567,325.21589,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,181,,,0,,False,7,train,2
943,0.0,325.21589,325.4661,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,197,,,0,,False,4,train,2
944,0.0,325.4661,325.71631,0.8,"[20.0, 20.0]",null,null,4.0,20.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,196,,,0,,False,3,train,0
945,0.0,325.71631,325.96651,0.8,"[20.0, 20.0]",null,null,4.0,30.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,175,,,0,,False,4,train,0
946,0.0,325.96651,326.21672,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,208,,,0,,False,2,test,0
947,0.0,326.21672,326.46692,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,52,,,0,,False,5,test,2
948,0.0,326.46692,326.71712,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,161,,,0,,False,4,train,0
949,0.0,326.71712,326.96734,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,165,,,0,,False,3,train,0
950,0.0,326.96734,327.21756,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,239,,,0,,False,0,train,1
951,0.0,327.21756,327.46778,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,202,,,0,,False,6,train,2
952,0.0,327.46778,327.718,0.8,"[20.0, 20.0]",null,null,4.0,40.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,185,,,0,,False,4,train,1
953,0.0,327.718,327.9682,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,44,,,0,,False,6,train,1
954,0.0,327.9682,328.2184,0.8,"[20.0, 20.0]",null,null,4.0,20.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,201,,,0,,False,5,test,0
955,0.0,328.2184,328.4686,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,87,,,0,,False,3,train,0
