stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,orientation,phase,contrast,stimulus_name,color,x_position,size,y_position,spatial_frequency,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
654,0.0,248.06275,248.31297,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,121,,,0,,False,2,test,2
655,0.0,248.31297,248.56319,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021755,148,,,0,,False,1,train,2
656,0.0,248.56319,248.81341,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021755,76,,,0,,False,4,train,1
657,0.0,248.81341,249.06361,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",10.0,0.08,null,0.25019995,38,,,0,,False,3,train,0
658,0.0,249.06361,249.31381,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,167,,,0,,False,6,train,0
659,0.0,249.31381,249.56401,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",0.0,0.08,null,0.25019995,210,,,0,,False,2,test,1
660,0.0,249.56401,249.81421,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019995,188,,,0,,False,2,test,0
661,0.0,249.81421,250.06443,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25022005,193,,,0,,False,3,train,2
662,0.0,250.06443,250.31465,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",40.0,0.08,null,0.25022005,16,,,0,,False,4,train,1
663,0.0,250.31465,250.56487,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25022005,25,,,0,,False,2,test,0
664,0.0,250.56487,250.81509,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",30.0,0.08,null,0.25022005,191,,,0,,False,3,train,1
665,0.0,250.81509,251.06528,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25019745,175,,,0,,False,4,train,2
666,0.0,251.06528,251.31548,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",0.0,0.08,null,0.25019745,166,,,0,,False,2,test,1
667,0.0,251.31548,251.56568,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",20.0,0.08,null,0.25019745,167,,,0,,False,7,train,0
668,0.0,251.56568,251.81588,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",0.0,0.08,null,0.25019745,212,,,0,,False,1,train,2
669,0.0,251.81588,252.06609,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,69,,,0,,False,3,train,1
670,0.0,252.06609,252.31631,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25021755,53,,,0,,False,4,train,2
671,0.0,252.31631,252.56653,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",0.0,0.08,null,0.25021755,136,,,0,,False,2,test,1
672,0.0,252.56653,252.81675,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25021755,73,,,0,,False,2,test,0
673,0.0,252.81675,253.06695,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25019995,101,,,0,,False,2,test,0
674,0.0,253.06695,253.31715,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",10.0,0.08,null,0.25019995,91,,,0,,False,4,train,1
675,0.0,253.31715,253.56735,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019995,128,,,0,,False,3,train,0
676,0.0,253.56735,253.81755,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,54,,,0,,False,2,test,1
677,0.0,253.81755,254.06777,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25022755,139,,,0,,False,2,test,0
678,0.0,254.06777,254.318,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",40.0,0.08,null,0.25022755,119,,,0,,False,3,train,2
679,0.0,254.318,254.56823,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25022755,18,,,0,,False,2,test,2
680,0.0,254.56823,254.81846,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25022755,188,,,0,,False,3,train,0
681,0.0,254.81846,255.06865,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25018995,194,,,0,,False,2,test,1
682,0.0,255.06865,255.31884,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",40.0,0.08,null,0.25018995,66,,,0,,False,3,train,0
683,0.0,255.31884,255.56903,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25018995,80,,,0,,False,5,test,2
684,0.0,255.56903,255.81922,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25018995,169,,,0,,False,1,train,2
685,0.0,255.81922,256.06943,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",0.0,0.08,null,0.25021755,55,,,0,,False,4,train,2
686,0.0,256.06943,256.31965,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021755,35,,,0,,False,3,train,0
687,0.0,256.31965,256.56987,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25021755,118,,,0,,False,4,train,1
688,0.0,256.56987,256.82009,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",20.0,0.08,null,0.25021755,7,,,0,,False,4,train,2
689,0.0,256.82009,257.07029,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,229,,,0,,False,1,train,2
690,0.0,257.07029,257.32049,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25019995,118,,,0,,False,5,test,1
691,0.0,257.32049,257.57069,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019995,171,,,0,,False,2,test,1
692,0.0,257.57069,257.82089,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",0.0,0.08,null,0.25019995,55,,,0,,False,5,test,2
693,0.0,257.82089,258.07111,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25022505,230,,,0,,False,0,train,1
694,0.0,258.07111,258.32134,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",40.0,0.08,null,0.25022505,170,,,0,,False,1,train,2
695,0.0,258.32134,258.57156,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",0.0,0.08,null,0.25022505,72,,,0,,False,2,test,2
696,0.0,258.57156,258.82179,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",40.0,0.08,null,0.25022505,126,,,0,,False,2,test,2
697,0.0,258.82179,259.07198,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",40.0,0.08,null,0.25019495,20,,,0,,False,4,train,1
698,0.0,259.07198,259.32218,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25019495,175,,,0,,False,5,test,2
699,0.0,259.32218,259.57237,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",30.0,0.08,null,0.25019495,231,,,0,,False,0,train,1
700,0.0,259.57237,259.82257,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019495,120,,,0,,False,2,test,1
701,0.0,259.82257,260.07278,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021755,193,,,0,,False,4,train,2
702,0.0,260.07278,260.323,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",20.0,0.08,null,0.25021755,232,,,0,,False,0,train,1
703,0.0,260.323,260.57322,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",10.0,0.08,null,0.25021755,21,,,0,,False,2,test,0
704,0.0,260.57322,260.82344,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,51,,,0,,False,2,test,1
705,0.0,260.82344,261.07364,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019995,198,,,0,,False,1,train,0
706,0.0,261.07364,261.32384,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019995,99,,,0,,False,5,test,2
707,0.0,261.32384,261.57404,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-20.0,0.08,null,0.25019995,227,,,0,,False,2,test,1
708,0.0,261.57404,261.82424,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019995,202,,,0,,False,1,train,0
709,0.0,261.82424,262.07445,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021755,169,,,0,,False,2,test,2
710,0.0,262.07445,262.32467,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021755,111,,,0,,False,1,train,0
711,0.0,262.32467,262.57489,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25021755,194,,,0,,False,3,train,1
712,0.0,262.57489,262.82511,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021755,64,,,0,,False,4,train,0
713,0.0,262.82511,263.07531,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,211,,,0,,False,1,train,1
714,0.0,263.07531,263.32551,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020245,109,,,0,,False,3,train,2
715,0.0,263.32551,263.57571,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,34,,,0,,False,2,test,1
716,0.0,263.57571,263.82592,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,65,,,0,,False,1,train,2
717,0.0,263.82592,264.07612,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",40.0,0.08,null,0.25020755,150,,,0,,False,4,train,1
718,0.0,264.07612,264.32633,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020755,233,,,0,,False,0,train,2
719,0.0,264.32633,264.57654,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",40.0,0.08,null,0.25020755,146,,,0,,False,4,train,0
720,0.0,264.57654,264.82675,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020755,75,,,0,,False,2,test,1
721,0.0,264.82675,265.07695,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",0.0,0.08,null,0.25020745,200,,,0,,False,3,train,0
722,0.0,265.07695,265.32716,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",0.0,0.08,null,0.25020745,129,,,0,,False,3,train,0
723,0.0,265.32716,265.57737,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",10.0,0.08,null,0.25020745,125,,,0,,False,2,test,2
724,0.0,265.57737,265.82758,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020745,163,,,0,,False,4,train,2
725,0.0,265.82758,266.0778,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25022005,59,,,0,,False,4,train,1
726,0.0,266.0778,266.32802,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25022005,234,,,0,,False,0,train,1
727,0.0,266.32802,266.57824,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",30.0,0.08,null,0.25022005,90,,,0,,False,4,train,2
728,0.0,266.57824,266.82846,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25022005,198,,,0,,False,2,test,0
729,0.0,266.82846,267.07865,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",30.0,0.08,null,0.25019745,191,,,0,,False,4,train,1
730,0.0,267.07865,267.32885,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019745,117,,,0,,False,4,train,1
731,0.0,267.32885,267.57905,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019745,87,,,0,,False,4,train,0
732,0.0,267.57905,267.82925,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25019745,115,,,0,,False,3,train,0
733,0.0,267.82925,268.07946,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",10.0,0.08,null,0.25021255,38,,,0,,False,4,train,0
734,0.0,268.07946,268.32967,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",20.0,0.08,null,0.25021255,219,,,0,,False,4,train,1
735,0.0,268.32967,268.57988,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,121,,,0,,False,3,train,2
736,0.0,268.57988,268.8301,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021255,227,,,0,,False,3,train,1
737,0.0,268.8301,269.0803,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020745,233,,,0,,False,1,train,2
738,0.0,269.0803,269.33051,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020745,186,,,0,,False,1,train,0
739,0.0,269.33051,269.58072,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020745,156,,,0,,False,4,train,1
740,0.0,269.58072,269.83093,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020745,135,,,0,,False,3,train,1
741,0.0,269.83093,270.08113,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020755,3,,,0,,False,2,test,2
742,0.0,270.08113,270.33134,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",40.0,0.08,null,0.25020755,96,,,0,,False,2,test,2
743,0.0,270.33134,270.58155,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020755,143,,,0,,False,2,test,0
744,0.0,270.58155,270.83176,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020755,235,,,0,,False,0,train,1
745,0.0,270.83176,271.08196,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020745,2,,,0,,False,4,train,1
746,0.0,271.08196,271.33217,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020745,138,,,0,,False,3,train,0
747,0.0,271.33217,271.58238,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",30.0,0.08,null,0.25020745,153,,,0,,False,2,test,0
748,0.0,271.58238,271.83259,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020745,128,,,0,,False,4,train,0
749,0.0,271.83259,272.0828,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021255,117,,,0,,False,5,test,1
750,0.0,272.0828,272.33301,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,170,,,0,,False,2,test,2
751,0.0,272.33301,272.58322,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021255,99,,,0,,False,6,train,2
752,0.0,272.58322,272.83344,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,170,,,0,,False,3,train,2
753,0.0,272.83344,273.08364,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020745,209,,,0,,False,1,train,2
754,0.0,273.08364,273.33385,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",40.0,0.08,null,0.25020745,170,,,0,,False,4,train,2
755,0.0,273.33385,273.58406,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",10.0,0.08,null,0.25020745,1,,,0,,False,3,train,2
756,0.0,273.58406,273.83427,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020745,12,,,0,,False,3,train,2
757,0.0,273.83427,274.08448,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021505,173,,,0,,False,2,test,2
758,0.0,274.08448,274.3347,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,233,,,0,,False,2,test,2
759,0.0,274.3347,274.58491,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,158,,,0,,False,2,test,0
760,0.0,274.58491,274.83513,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,150,,,0,,False,5,test,1
761,0.0,274.83513,275.08533,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019995,107,,,0,,False,7,train,2
762,0.0,275.08533,275.33553,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,232,,,0,,False,1,train,1
763,0.0,275.33553,275.58573,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",30.0,0.08,null,0.25019995,44,,,0,,False,2,test,0
764,0.0,275.58573,275.83593,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25019995,121,,,0,,False,4,train,2
765,0.0,275.83593,276.08615,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25022505,52,,,0,,False,5,test,0
766,0.0,276.08615,276.33638,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25022505,161,,,0,,False,1,train,2
767,0.0,276.33638,276.5866,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25022505,236,,,0,,False,0,train,1
768,0.0,276.5866,276.83683,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25022505,171,,,0,,False,3,train,1
769,0.0,276.83683,277.08702,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",10.0,0.08,null,0.25019495,237,,,0,,False,0,train,1
770,0.0,277.08702,277.33722,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",30.0,0.08,null,0.25019495,95,,,0,,False,4,train,1
771,0.0,277.33722,277.58741,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",10.0,0.08,null,0.25019495,11,,,0,,False,4,train,0
772,0.0,277.58741,277.83761,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019495,35,,,0,,False,4,train,0
773,0.0,277.83761,278.08782,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021755,99,,,0,,False,7,train,2
774,0.0,278.08782,278.33804,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021755,14,,,0,,False,4,train,1
775,0.0,278.33804,278.58826,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25021755,81,,,0,,False,2,test,0
776,0.0,278.58826,278.83848,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,141,,,0,,False,4,train,1
777,0.0,278.83848,279.08868,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-20.0,0.08,null,0.25019995,17,,,0,,False,3,train,0
778,0.0,279.08868,279.33888,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25019995,145,,,0,,False,2,test,1
779,0.0,279.33888,279.58908,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,71,,,0,,False,5,test,1
780,0.0,279.58908,279.83928,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019995,109,,,0,,False,4,train,2
781,0.0,279.83928,280.0895,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25022255,104,,,0,,False,2,test,1
782,0.0,280.0895,280.33972,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25022255,238,,,0,,False,0,train,2
783,0.0,280.33972,280.58994,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25022255,2,,,0,,False,5,test,1
784,0.0,280.58994,280.84017,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25022255,71,,,0,,False,6,train,1
785,0.0,280.84017,281.09036,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019495,35,,,0,,False,5,test,0
786,0.0,281.09036,281.34056,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",10.0,0.08,null,0.25019495,199,,,0,,False,2,test,2
787,0.0,281.34056,281.59075,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",10.0,0.08,null,0.25019495,207,,,0,,False,1,train,0
788,0.0,281.59075,281.84095,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019495,87,,,0,,False,5,test,0
789,0.0,281.84095,282.09117,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25022255,239,,,0,,False,0,train,0
790,0.0,282.09117,282.34139,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",20.0,0.08,null,0.25022255,240,,,0,,False,0,train,2
791,0.0,282.34139,282.59161,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25022255,106,,,0,,False,4,train,0
