stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,stimulus_name,y_position,color,frame,size,x_position,spatial_frequency,orientation,temporal_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
385,0.0,186.45768,186.70788,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,195,,,0,,False,0,train,2
386,0.0,186.70788,186.95808,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,77,,,0,,False,1,train,1
387,0.0,186.95808,187.20828,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,25,,,0,,False,3,train,1
388,0.0,187.20828,187.45848,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,165,,,0,,False,2,test,1
389,0.0,187.45848,187.70869,0.8,gabors,0.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,51,,,0,,False,2,test,2
390,0.0,187.70869,187.9589,0.8,gabors,0.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,65,,,0,,False,2,test,0
391,0.0,187.9589,188.20911,0.8,gabors,20.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,196,,,0,,False,0,train,2
392,0.0,188.20911,188.45932,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,194,,,0,,False,1,train,2
393,0.0,188.45932,188.70953,0.8,gabors,30.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,14,,,0,,False,1,train,2
394,0.0,188.70953,188.95973,0.8,gabors,20.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,23,,,0,,False,2,test,0
395,0.0,188.95973,189.20994,0.8,gabors,20.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,197,,,0,,False,0,train,2
396,0.0,189.20994,189.46015,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,198,,,0,,False,0,train,0
397,0.0,189.46015,189.71036,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,98,,,0,,False,1,train,2
398,0.0,189.71036,189.96057,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,119,,,0,,False,2,test,0
399,0.0,189.96057,190.21078,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,199,,,0,,False,0,train,2
400,0.0,190.21078,190.46099,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,63,,,0,,False,2,test,0
401,0.0,190.46099,190.7112,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,112,,,0,,False,2,test,0
402,0.0,190.7112,190.96142,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,200,,,0,,False,0,train,0
403,0.0,190.96142,191.21164,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,1,,,0,,False,4,train,0
404,0.0,191.21164,191.46185,0.8,gabors,20.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,201,,,0,,False,0,train,1
405,0.0,191.46185,191.71205,0.8,gabors,40.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,177,,,0,,False,1,train,2
406,0.0,191.71205,191.96225,0.8,gabors,20.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,202,,,0,,False,0,train,1
407,0.0,191.96225,192.21246,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,110,,,0,,False,1,train,2
408,0.0,192.21246,192.46266,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,203,,,0,,False,0,train,1
409,0.0,192.46266,192.71287,0.8,gabors,10.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,204,,,0,,False,0,train,1
410,0.0,192.71287,192.96308,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,67,,,0,,False,3,train,2
411,0.0,192.96308,193.2133,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,150,,,0,,False,2,test,1
412,0.0,193.2133,193.46351,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,195,,,0,,False,1,train,2
413,0.0,193.46351,193.71372,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,120,,,0,,False,5,test,2
414,0.0,193.71372,193.96392,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,184,,,0,,False,1,train,2
415,0.0,193.96392,194.21413,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,80,,,0,,False,3,train,1
416,0.0,194.21413,194.46434,0.8,gabors,10.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,205,,,0,,False,0,train,2
417,0.0,194.46434,194.71454,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,29,,,0,,False,2,test,2
418,0.0,194.71454,194.96475,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,168,,,0,,False,2,test,1
419,0.0,194.96475,195.21496,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,35,,,0,,False,2,test,1
420,0.0,195.21496,195.46516,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,50,,,0,,False,4,train,2
421,0.0,195.46516,195.71538,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,61,,,0,,False,2,test,2
422,0.0,195.71538,195.96559,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,206,,,0,,False,0,train,2
423,0.0,195.96559,196.21581,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,99,,,0,,False,3,train,1
424,0.0,196.21581,196.46603,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,200,,,0,,False,1,train,0
425,0.0,196.46603,196.71623,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,86,,,0,,False,1,train,2
426,0.0,196.71623,196.96643,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,207,,,0,,False,0,train,2
427,0.0,196.96643,197.21664,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,16,,,0,,False,3,train,0
428,0.0,197.21664,197.46684,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,69,,,0,,False,1,train,1
429,0.0,197.46684,197.71705,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,176,,,0,,False,1,train,0
430,0.0,197.71705,197.96726,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,27,,,0,,False,1,train,1
431,0.0,197.96726,198.21747,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,152,,,0,,False,1,train,1
432,0.0,198.21747,198.46768,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,159,,,0,,False,2,test,1
433,0.0,198.46768,198.71789,0.8,gabors,0.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,208,,,0,,False,0,train,2
434,0.0,198.71789,198.9681,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,100,,,0,,False,1,train,2
435,0.0,198.9681,199.21831,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,166,,,0,,False,1,train,2
436,0.0,199.21831,199.46852,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,91,,,0,,False,1,train,1
437,0.0,199.46852,199.71874,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,40,,,0,,False,1,train,1
438,0.0,199.71874,199.96895,0.8,gabors,40.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,13,,,0,,False,3,train,2
439,0.0,199.96895,200.21916,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,139,,,0,,False,2,test,2
440,0.0,200.21916,200.46938,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,48,,,0,,False,5,test,1
441,0.0,200.46938,200.71958,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,107,,,0,,False,2,test,0
442,0.0,200.71958,200.96978,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,21,,,0,,False,1,train,0
443,0.0,200.96978,201.21999,0.8,gabors,30.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,209,,,0,,False,0,train,1
444,0.0,201.21999,201.47019,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,96,,,0,,False,2,test,0
445,0.0,201.47019,201.72041,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,194,,,0,,False,2,test,2
446,0.0,201.72041,201.97062,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,34,,,0,,False,1,train,1
447,0.0,201.97062,202.22083,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,184,,,0,,False,2,test,2
448,0.0,202.22083,202.47105,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,167,,,0,,False,1,train,0
449,0.0,202.47105,202.72125,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,79,,,0,,False,3,train,1
450,0.0,202.72125,202.97145,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,33,,,0,,False,2,test,1
451,0.0,202.97145,203.22166,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,86,,,0,,False,2,test,2
452,0.0,203.22166,203.47186,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,120,,,0,,False,6,train,2
453,0.0,203.47186,203.72207,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,120,,,0,,False,7,train,2
454,0.0,203.72207,203.97228,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,189,,,0,,False,1,train,2
455,0.0,203.97228,204.2225,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,210,,,0,,False,0,train,0
456,0.0,204.2225,204.47271,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,191,,,0,,False,1,train,2
457,0.0,204.47271,204.72291,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,210,,,0,,False,1,train,0
458,0.0,204.72291,204.97312,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,137,,,0,,False,2,test,2
459,0.0,204.97312,205.22333,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,74,,,0,,False,1,train,2
460,0.0,205.22333,205.47353,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,165,,,0,,False,3,train,1
461,0.0,205.47353,205.72374,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,78,,,0,,False,2,test,1
462,0.0,205.72374,205.97395,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,5,,,0,,False,3,train,2
463,0.0,205.97395,206.22417,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,22,,,0,,False,2,test,1
464,0.0,206.22417,206.47438,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,171,,,0,,False,1,train,0
465,0.0,206.47438,206.72458,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,113,,,0,,False,1,train,1
466,0.0,206.72458,206.97479,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,160,,,0,,False,2,test,0
467,0.0,206.97479,207.225,0.8,gabors,40.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,211,,,0,,False,0,train,1
468,0.0,207.225,207.4752,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,126,,,0,,False,1,train,0
469,0.0,207.4752,207.72542,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,155,,,0,,False,1,train,0
470,0.0,207.72542,207.97563,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,175,,,0,,False,1,train,0
471,0.0,207.97563,208.22584,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,187,,,0,,False,1,train,2
472,0.0,208.22584,208.47606,0.8,gabors,40.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,59,,,0,,False,2,test,1
473,0.0,208.47606,208.72626,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,212,,,0,,False,0,train,1
474,0.0,208.72626,208.97646,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,7,,,0,,False,3,train,1
475,0.0,208.97646,209.22666,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,37,,,0,,False,3,train,1
476,0.0,209.22666,209.47686,0.8,gabors,30.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,213,,,0,,False,0,train,2
477,0.0,209.47686,209.72707,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,36,,,0,,False,1,train,1
478,0.0,209.72707,209.97727,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,146,,,0,,False,1,train,2
479,0.0,209.97727,210.22748,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,156,,,0,,False,1,train,0
480,0.0,210.22748,210.47769,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,104,,,0,,False,2,test,0
481,0.0,210.47769,210.7279,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,52,,,0,,False,3,train,0
482,0.0,210.7279,210.97812,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,4,,,0,,False,2,test,0
483,0.0,210.97812,211.22834,0.8,gabors,0.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,131,,,0,,False,2,test,1
484,0.0,211.22834,211.47855,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,100,,,0,,False,2,test,2
485,0.0,211.47855,211.72876,0.8,gabors,0.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,161,,,0,,False,2,test,2
486,0.0,211.72876,211.97896,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,21,,,0,,False,2,test,0
487,0.0,211.97896,212.22916,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,194,,,0,,False,3,train,2
488,0.0,212.22916,212.47937,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,20,,,0,,False,1,train,2
489,0.0,212.47937,212.72958,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,214,,,0,,False,0,train,1
490,0.0,212.72958,212.97979,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,172,,,0,,False,2,test,2
491,0.0,212.97979,213.23001,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,132,,,0,,False,2,test,0
492,0.0,213.23001,213.48022,0.8,gabors,30.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,209,,,0,,False,1,train,1
493,0.0,213.48022,213.73042,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25019959,4,,,0,,False,3,train,0
494,0.0,213.73042,213.98062,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25019959,32,,,0,,False,2,test,0
495,0.0,213.98062,214.23082,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25019959,72,,,0,,False,2,test,2
496,0.0,214.23082,214.48102,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25019959,11,,,0,,False,2,test,0
497,0.0,214.48102,214.73124,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,48,,,0,,False,6,train,1
498,0.0,214.73124,214.98145,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,214,,,0,,False,1,train,1
499,0.0,214.98145,215.23167,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,77,,,0,,False,2,test,1
500,0.0,215.23167,215.48189,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,215,,,0,,False,0,train,1
501,0.0,215.48189,215.73211,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,147,,,0,,False,2,test,1
502,0.0,215.73211,215.98232,0.8,gabors,40.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,59,,,0,,False,3,train,1
503,0.0,215.98232,216.23254,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,95,,,0,,False,3,train,2
504,0.0,216.23254,216.48276,0.8,gabors,20.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,196,,,0,,False,1,train,2
505,0.0,216.48276,216.73296,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,154,,,0,,False,1,train,1
506,0.0,216.73296,216.98316,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,216,,,0,,False,0,train,2
507,0.0,216.98316,217.23337,0.8,gabors,30.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,213,,,0,,False,1,train,2
508,0.0,217.23337,217.48357,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,77,,,0,,False,3,train,1
509,0.0,217.48357,217.73378,0.8,gabors,30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,64,,,0,,False,1,train,2
510,0.0,217.73378,217.98398,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,68,,,0,,False,2,test,0
511,0.0,217.98398,218.23418,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,25,,,0,,False,4,train,1
512,0.0,218.23418,218.48439,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,144,,,0,,False,2,test,2
513,0.0,218.48439,218.7346,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,217,,,0,,False,0,train,2
514,0.0,218.7346,218.98481,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,92,,,0,,False,2,test,1
515,0.0,218.98481,219.23503,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,150,,,0,,False,3,train,1
516,0.0,219.23503,219.48524,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,27,,,0,,False,2,test,1
517,0.0,219.48524,219.73545,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,168,,,0,,False,3,train,1
518,0.0,219.73545,219.98566,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,158,,,0,,False,1,train,0
519,0.0,219.98566,220.23587,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,34,,,0,,False,2,test,1
520,0.0,220.23587,220.48608,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,218,,,0,,False,0,train,2
521,0.0,220.48608,220.73628,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,94,,,0,,False,1,train,2
522,0.0,220.73628,220.98648,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,139,,,0,,False,3,train,2
