session_id,area,system,bandwidth_iqr_units,cells,spearman_rho,shape_mae_log2_octaves,constant_shape_mae_log2_octaves,shape_mae_improvement_log2_octaves,absolute_mae_log2_octaves,area_only_absolute_mae_log2_octaves,absolute_mae_improvement_log2_octaves
768515987,VISam,observed_rf,0.55,16,-0.2441176470588235,0.9080451057886842,0.9300181983342872,0.02197309254560298,0.820804547498712,0.8899496836897773,0.06914513619106533
768515987,VISl,observed_rf,0.55,31,0.1862903225806452,0.6177069817628207,0.6049044185912837,-0.01280256317153694,0.7265032176993653,0.6996090280754927,-0.026894189623872577
768515987,VISp,observed_rf,0.55,34,0.14224598930481283,1.0185258523759388,0.8917428118050514,-0.1267830405708874,1.0627032387255704,1.0415737065208317,-0.021129532204738677
774875821,VISal,ccf_anatomy,1.15,39,0.16490255454830824,0.6453844178931099,0.6319799403841682,-0.013404477508941692,0.8553295648541184,1.0625471377845823,0.20721757293046394
774875821,VISam,ccf_anatomy,1.15,23,-0.04158423994565378,0.8157020048306584,0.8518370589399265,0.036135054109268094,0.6251664020827512,0.6313336507363196,0.006167248653568436
774875821,VISl,ccf_anatomy,1.15,36,-0.08952728101865688,0.728783503518432,0.7545132944101969,0.02572979089176486,0.7333799798595892,0.747192706463017,0.013812726603427805
774875821,VISp,ccf_anatomy,1.15,50,0.013937957591812895,0.8825730377761756,0.7973819913015099,-0.08519104647466569,0.8953759246262232,0.8108362310324129,-0.0845396935938103
774875821,VISrl,ccf_anatomy,1.15,15,-0.20393592560201862,0.4413470720109109,0.44750547745025493,0.006158405439344039,0.9641346578330232,0.9272484753809049,-0.03688618245211828
774875821,VISal,registered_map,1.15,39,0.21919479609492573,0.6485999569420314,0.6319799403841682,-0.01662001655786327,0.9388555005960963,1.0625471377845823,0.12369163718848597
774875821,VISam,registered_map,1.15,23,-0.04158423994565378,0.7976475615041543,0.8518370589399265,0.05418949743577217,0.6431534548047395,0.6313336507363196,-0.01181980406841987
774875821,VISl,registered_map,1.15,36,-0.08952728101865688,0.7416570377789058,0.7545132944101969,0.012856256631291085,0.7471092988488808,0.747192706463017,8.340761413627718e-05
774875821,VISp,registered_map,1.15,50,0.015043019999163182,0.8524451168482472,0.7973819913015099,-0.05506312554673731,0.8853680845034271,0.8108362310324129,-0.07453185347101421
