stimulus_presentation_id,stimulus_block,start_time,stop_time,size,x_position,frame,stimulus_name,orientation,y_position,spatial_frequency,temporal_frequency,color,contrast,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
138,0.0,120.54773,120.79794,"[20.0, 20.0]",-30.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,87,,,0,,False,1,train,0
139,0.0,120.79794,121.04814,"[20.0, 20.0]",-10.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,95,,,0,,False,1,train,0
140,0.0,121.04814,121.29834,"[20.0, 20.0]",10.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,105,,,0,,False,0,train,2
141,0.0,121.29834,121.54855,"[20.0, 20.0]",-20.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,106,,,0,,False,0,train,2
142,0.0,121.54855,121.79877,"[20.0, 20.0]",-10.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,107,,,0,,False,0,train,1
143,0.0,121.79877,122.04898,"[20.0, 20.0]",-20.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,108,,,0,,False,0,train,2
144,0.0,122.04898,122.29919,"[20.0, 20.0]",0.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,109,,,0,,False,0,train,2
145,0.0,122.29919,122.5494,"[20.0, 20.0]",-40.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,110,,,0,,False,0,train,0
146,0.0,122.5494,122.7996,"[20.0, 20.0]",-40.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,57,,,0,,False,1,train,1
147,0.0,122.7996,123.0498,"[20.0, 20.0]",10.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,111,,,0,,False,0,train,0
148,0.0,123.0498,123.30001,"[20.0, 20.0]",-40.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,73,,,0,,False,1,train,2
149,0.0,123.30001,123.55022,"[20.0, 20.0]",30.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,112,,,0,,False,0,train,2
150,0.0,123.55022,123.80043,"[20.0, 20.0]",-20.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,21,,,0,,False,1,train,2
151,0.0,123.80043,124.05064,"[20.0, 20.0]",10.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,92,,,0,,False,1,train,1
152,0.0,124.05064,124.30085,"[20.0, 20.0]",-20.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,113,,,0,,False,0,train,1
153,0.0,124.30085,124.55106,"[20.0, 20.0]",-30.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,15,,,0,,False,1,train,1
154,0.0,124.55106,124.80127,"[20.0, 20.0]",-30.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,15,,,0,,False,2,test,1
155,0.0,124.80127,125.05147,"[20.0, 20.0]",-10.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,114,,,0,,False,0,train,2
156,0.0,125.05147,125.30168,"[20.0, 20.0]",-10.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,69,,,0,,False,1,train,1
157,0.0,125.30168,125.55189,"[20.0, 20.0]",-10.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,115,,,0,,False,0,train,1
158,0.0,125.55189,125.80211,"[20.0, 20.0]",20.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,116,,,0,,False,0,train,1
159,0.0,125.80211,126.05232,"[20.0, 20.0]",20.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,117,,,0,,False,0,train,2
160,0.0,126.05232,126.30253,"[20.0, 20.0]",-20.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,113,,,0,,False,1,train,1
161,0.0,126.30253,126.55274,"[20.0, 20.0]",40.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,9,,,0,,False,2,test,2
162,0.0,126.55274,126.80295,"[20.0, 20.0]",10.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,105,,,0,,False,1,train,2
163,0.0,126.80295,127.05315,"[20.0, 20.0]",-10.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,118,,,0,,False,0,train,0
164,0.0,127.05315,127.30336,"[20.0, 20.0]",0.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,119,,,0,,False,0,train,0
165,0.0,127.30336,127.55357,"[20.0, 20.0]",20.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,11,,,0,,False,2,test,1
166,0.0,127.55357,127.80379,"[20.0, 20.0]",-20.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,120,,,0,,False,0,train,0
167,0.0,127.80379,128.05401,"[20.0, 20.0]",-40.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,23,,,0,,False,2,test,1
168,0.0,128.05401,128.30422,"[20.0, 20.0]",30.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,121,,,0,,False,0,train,1
169,0.0,128.30422,128.55443,"[20.0, 20.0]",20.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,96,,,0,,False,1,train,0
170,0.0,128.55443,128.80463,"[20.0, 20.0]",-40.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,98,,,0,,False,1,train,1
171,0.0,128.80463,129.05483,"[20.0, 20.0]",-20.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,122,,,0,,False,0,train,2
172,0.0,129.05483,129.30504,"[20.0, 20.0]",-10.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,88,,,0,,False,1,train,0
173,0.0,129.30504,129.55525,"[20.0, 20.0]",40.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,94,,,0,,False,1,train,0
174,0.0,129.55525,129.80546,"[20.0, 20.0]",0.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,65,,,0,,False,1,train,1
175,0.0,129.80546,130.05566,"[20.0, 20.0]",-30.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,52,,,0,,False,1,train,1
176,0.0,130.05566,130.30587,"[20.0, 20.0]",-40.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,123,,,0,,False,0,train,0
177,0.0,130.30587,130.55608,"[20.0, 20.0]",-30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,124,,,0,,False,0,train,2
178,0.0,130.55608,130.80629,"[20.0, 20.0]",-30.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,59,,,0,,False,2,test,1
179,0.0,130.80629,131.05649,"[20.0, 20.0]",30.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,125,,,0,,False,0,train,1
180,0.0,131.05649,131.3067,"[20.0, 20.0]",30.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,16,,,0,,False,1,train,0
181,0.0,131.3067,131.55691,"[20.0, 20.0]",0.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,126,,,0,,False,0,train,0
182,0.0,131.55691,131.80713,"[20.0, 20.0]",40.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,127,,,0,,False,0,train,2
183,0.0,131.80713,132.05734,"[20.0, 20.0]",10.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,28,,,0,,False,1,train,1
184,0.0,132.05734,132.30755,"[20.0, 20.0]",30.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,31,,,0,,False,1,train,2
185,0.0,132.30755,132.55775,"[20.0, 20.0]",10.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,75,,,0,,False,1,train,2
186,0.0,132.55775,132.80795,"[20.0, 20.0]",20.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,128,,,0,,False,0,train,1
187,0.0,132.80795,133.05815,"[20.0, 20.0]",0.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,109,,,0,,False,1,train,2
188,0.0,133.05815,133.30835,"[20.0, 20.0]",0.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,129,,,0,,False,0,train,2
189,0.0,133.30835,133.55857,"[20.0, 20.0]",10.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,75,,,0,,False,2,test,2
190,0.0,133.55857,133.80879,"[20.0, 20.0]",-40.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,98,,,0,,False,2,test,1
191,0.0,133.80879,134.059,"[20.0, 20.0]",20.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,130,,,0,,False,0,train,0
192,0.0,134.059,134.30922,"[20.0, 20.0]",10.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,92,,,0,,False,2,test,1
193,0.0,134.30922,134.55942,"[20.0, 20.0]",0.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,131,,,0,,False,0,train,1
194,0.0,134.55942,134.80963,"[20.0, 20.0]",-40.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,44,,,0,,False,1,train,2
195,0.0,134.80963,135.05983,"[20.0, 20.0]",-40.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,132,,,0,,False,0,train,1
196,0.0,135.05983,135.31003,"[20.0, 20.0]",-20.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,113,,,0,,False,2,test,1
197,0.0,135.31003,135.56025,"[20.0, 20.0]",-40.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,98,,,0,,False,3,train,1
198,0.0,135.56025,135.81047,"[20.0, 20.0]",-10.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,133,,,0,,False,0,train,0
199,0.0,135.81047,136.06068,"[20.0, 20.0]",40.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,134,,,0,,False,0,train,0
200,0.0,136.06068,136.3109,"[20.0, 20.0]",0.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,42,,,0,,False,3,train,0
201,0.0,136.3109,136.5611,"[20.0, 20.0]",10.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,135,,,0,,False,0,train,1
202,0.0,136.5611,136.81131,"[20.0, 20.0]",10.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,136,,,0,,False,0,train,0
203,0.0,136.81131,137.06151,"[20.0, 20.0]",10.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,78,,,0,,False,1,train,2
204,0.0,137.06151,137.31171,"[20.0, 20.0]",40.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,137,,,0,,False,0,train,0
205,0.0,137.31171,137.56192,"[20.0, 20.0]",40.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,27,,,0,,False,1,train,0
206,0.0,137.56192,137.81214,"[20.0, 20.0]",0.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,138,,,0,,False,0,train,2
207,0.0,137.81214,138.06236,"[20.0, 20.0]",20.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,130,,,0,,False,1,train,0
208,0.0,138.06236,138.31257,"[20.0, 20.0]",0.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,129,,,0,,False,1,train,2
209,0.0,138.31257,138.56277,"[20.0, 20.0]",40.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,79,,,0,,False,2,test,1
210,0.0,138.56277,138.81297,"[20.0, 20.0]",-30.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,76,,,0,,False,1,train,0
211,0.0,138.81297,139.06317,"[20.0, 20.0]",-40.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,139,,,0,,False,0,train,2
212,0.0,139.06317,139.31337,"[20.0, 20.0]",-30.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,91,,,0,,False,1,train,1
213,0.0,139.31337,139.56358,"[20.0, 20.0]",-20.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,35,,,0,,False,1,train,1
214,0.0,139.56358,139.8138,"[20.0, 20.0]",30.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,140,,,0,,False,0,train,0
215,0.0,139.8138,140.06401,"[20.0, 20.0]",30.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,10,,,0,,False,1,train,0
216,0.0,140.06401,140.31422,"[20.0, 20.0]",-30.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,141,,,0,,False,0,train,2
217,0.0,140.31422,140.56443,"[20.0, 20.0]",40.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,33,,,0,,False,1,train,1
218,0.0,140.56443,140.81464,"[20.0, 20.0]",-40.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,44,,,0,,False,2,test,2
219,0.0,140.81464,141.06484,"[20.0, 20.0]",-40.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,142,,,0,,False,0,train,0
220,0.0,141.06484,141.31505,"[20.0, 20.0]",30.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,34,,,0,,False,1,train,0
221,0.0,141.31505,141.56526,"[20.0, 20.0]",10.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,92,,,0,,False,3,train,1
222,0.0,141.56526,141.81547,"[20.0, 20.0]",-30.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,20,,,0,,False,2,test,2
223,0.0,141.81547,142.06567,"[20.0, 20.0]",-10.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,143,,,0,,False,0,train,2
224,0.0,142.06567,142.31588,"[20.0, 20.0]",30.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,10,,,0,,False,2,test,0
225,0.0,142.31588,142.56609,"[20.0, 20.0]",20.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,4,,,0,,False,1,train,0
226,0.0,142.56609,142.81631,"[20.0, 20.0]",-20.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,144,,,0,,False,0,train,0
227,0.0,142.81631,143.06652,"[20.0, 20.0]",40.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,79,,,0,,False,3,train,1
228,0.0,143.06652,143.31673,"[20.0, 20.0]",-30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,124,,,0,,False,1,train,2
229,0.0,143.31673,143.56694,"[20.0, 20.0]",10.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,136,,,0,,False,1,train,0
230,0.0,143.56694,143.81716,"[20.0, 20.0]",0.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,42,,,0,,False,4,train,0
231,0.0,143.81716,144.06737,"[20.0, 20.0]",10.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,66,,,0,,False,1,train,1
232,0.0,144.06737,144.31758,"[20.0, 20.0]",40.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,45,,,0,,False,1,train,2
233,0.0,144.31758,144.56778,"[20.0, 20.0]",-20.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,113,,,0,,False,3,train,1
234,0.0,144.56778,144.81798,"[20.0, 20.0]",10.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,86,,,0,,False,1,train,0
235,0.0,144.81798,145.06818,"[20.0, 20.0]",30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,19,,,0,,False,1,train,2
236,0.0,145.06818,145.31838,"[20.0, 20.0]",20.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,145,,,0,,False,0,train,1
237,0.0,145.31838,145.56858,"[20.0, 20.0]",-40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,146,,,0,,False,0,train,0
238,0.0,145.56858,145.81879,"[20.0, 20.0]",0.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,109,,,0,,False,2,test,2
239,0.0,145.81879,146.069,"[20.0, 20.0]",20.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,48,,,0,,False,1,train,2
240,0.0,146.069,146.3192,"[20.0, 20.0]",-20.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,147,,,0,,False,0,train,1
241,0.0,146.3192,146.56941,"[20.0, 20.0]",-40.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,132,,,0,,False,1,train,1
242,0.0,146.56941,146.81963,"[20.0, 20.0]",-20.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,148,,,0,,False,0,train,1
243,0.0,146.81963,147.06984,"[20.0, 20.0]",20.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,48,,,0,,False,2,test,2
244,0.0,147.06984,147.32005,"[20.0, 20.0]",20.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,149,,,0,,False,0,train,2
245,0.0,147.32005,147.57026,"[20.0, 20.0]",-20.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,150,,,0,,False,0,train,0
246,0.0,147.57026,147.82047,"[20.0, 20.0]",-40.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,7,,,0,,False,4,train,1
247,0.0,147.82047,148.07067,"[20.0, 20.0]",-30.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,141,,,0,,False,1,train,2
248,0.0,148.07067,148.32088,"[20.0, 20.0]",-40.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,2,,,0,,False,1,train,1
249,0.0,148.32088,148.57109,"[20.0, 20.0]",-30.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,17,,,0,,False,1,train,2
250,0.0,148.57109,148.82131,"[20.0, 20.0]",0.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,42,,,0,,False,5,test,0
251,0.0,148.82131,149.07152,"[20.0, 20.0]",-40.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,151,,,0,,False,0,train,2
252,0.0,149.07152,149.32173,"[20.0, 20.0]",-20.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,108,,,0,,False,1,train,2
253,0.0,149.32173,149.57194,"[20.0, 20.0]",-20.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,144,,,0,,False,1,train,0
254,0.0,149.57194,149.82216,"[20.0, 20.0]",0.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,37,,,0,,False,1,train,2
255,0.0,149.82216,150.07238,"[20.0, 20.0]",20.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,12,,,0,,False,1,train,0
256,0.0,150.07238,150.32259,"[20.0, 20.0]",-20.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,152,,,0,,False,0,train,0
257,0.0,150.32259,150.57279,"[20.0, 20.0]",-30.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,15,,,0,,False,3,train,1
258,0.0,150.57279,150.82299,"[20.0, 20.0]",-10.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,153,,,0,,False,0,train,0
259,0.0,150.82299,151.07319,"[20.0, 20.0]",-10.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,154,,,0,,False,0,train,0
260,0.0,151.07319,151.32339,"[20.0, 20.0]",20.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,155,,,0,,False,0,train,1
261,0.0,151.32339,151.5736,"[20.0, 20.0]",0.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,156,,,0,,False,0,train,1
262,0.0,151.5736,151.82381,"[20.0, 20.0]",30.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,31,,,0,,False,2,test,2
263,0.0,151.82381,152.07402,"[20.0, 20.0]",40.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,157,,,0,,False,0,train,1
264,0.0,152.07402,152.32423,"[20.0, 20.0]",40.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,94,,,0,,False,2,test,0
265,0.0,152.32423,152.57444,"[20.0, 20.0]",10.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,75,,,0,,False,3,train,2
266,0.0,152.57444,152.82465,"[20.0, 20.0]",30.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,6,,,0,,False,1,train,2
267,0.0,152.82465,153.07486,"[20.0, 20.0]",-30.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,39,,,0,,False,1,train,0
268,0.0,153.07486,153.32507,"[20.0, 20.0]",20.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,158,,,0,,False,0,train,2
269,0.0,153.32507,153.57528,"[20.0, 20.0]",-30.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,159,,,0,,False,0,train,1
270,0.0,153.57528,153.82549,"[20.0, 20.0]",40.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,53,,,0,,False,1,train,1
271,0.0,153.82549,154.0757,"[20.0, 20.0]",40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,46,,,0,,False,1,train,0
272,0.0,154.0757,154.32591,"[20.0, 20.0]",10.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,136,,,0,,False,2,test,0
273,0.0,154.32591,154.57612,"[20.0, 20.0]",-30.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,68,,,0,,False,1,train,2
274,0.0,154.57612,154.82633,"[20.0, 20.0]",-20.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,106,,,0,,False,1,train,2
275,0.0,154.82633,155.07653,"[20.0, 20.0]",-20.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,160,,,0,,False,0,train,0
276,0.0,155.07653,155.32674,"[20.0, 20.0]",-30.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,161,,,0,,False,0,train,0
