preference,area,bandwidth_deg,azimuth_deg,elevation_deg,estimate_log2,estimate_preference,effective_sessions,local_units,supported,source_units,source_sessions
sf,Probe A,12,84,-8,,,3.79728,3,False,227,8
sf,Probe A,12,86,-8,,,3.52812,2,False,227,8
sf,Probe A,12,88,-8,,,3.29552,2,False,227,8
sf,Probe A,12,90,-8,,,3.0979,1,False,227,8
sf,Probe A,12,10,-6,-3.82123,0.070745,7.30452,77,True,227,8
sf,Probe A,12,12,-6,-3.82286,0.0706651,7.43639,91,True,227,8
sf,Probe A,12,14,-6,-3.82379,0.0706195,7.55226,103,True,227,8
sf,Probe A,12,16,-6,-3.82389,0.0706145,7.64672,116,True,227,8
sf,Probe A,12,18,-6,-3.82304,0.0706564,7.71483,123,True,227,8
sf,Probe A,12,20,-6,-3.8211,0.0707512,7.75275,127,True,227,8
sf,Probe A,12,22,-6,-3.81799,0.070904,7.7583,135,True,227,8
sf,Probe A,12,24,-6,-3.81362,0.0711191,7.7313,140,True,227,8
sf,Probe A,12,26,-6,-3.80794,0.0713997,7.6736,145,True,227,8
sf,Probe A,12,28,-6,-3.80091,0.0717484,7.58887,150,True,227,8
sf,Probe A,12,30,-6,-3.79252,0.0721669,7.48206,139,True,227,8
sf,Probe A,12,32,-6,-3.78276,0.072657,7.35886,133,True,227,8
sf,Probe A,12,34,-6,-3.7716,0.0732207,7.22516,126,True,227,8
sf,Probe A,12,36,-6,-3.75904,0.0738613,7.08671,126,True,227,8
sf,Probe A,12,38,-6,-3.74499,0.0745838,6.94889,122,True,227,8
sf,Probe A,12,40,-6,-3.72939,0.0753949,6.81655,111,True,227,8
sf,Probe A,12,42,-6,-3.71211,0.0763036,6.694,95,True,227,8
sf,Probe A,12,44,-6,-3.69301,0.0773201,6.58488,84,True,227,8
sf,Probe A,12,46,-6,-3.67198,0.0784556,6.4919,71,True,227,8
sf,Probe A,12,48,-6,-3.64891,0.0797201,6.41661,59,True,227,8
sf,Probe A,12,50,-6,-3.62378,0.0811211,6.35903,56,True,227,8
sf,Probe A,12,52,-6,-3.59665,0.0826611,6.31734,45,True,227,8
sf,Probe A,12,54,-6,-3.56772,0.0843352,6.28776,42,True,227,8
sf,Probe A,12,56,-6,-3.53736,0.0861286,6.26465,33,True,227,8
sf,Probe A,12,58,-6,-3.50612,0.0880141,6.2409,31,True,227,8
sf,Probe A,12,60,-6,-3.47473,0.0899505,6.20847,26,True,227,8
sf,Probe A,12,62,-6,-3.4441,0.0918806,6.15874,22,True,227,8
sf,Probe A,12,64,-6,,,6.08281,19,False,227,8
sf,Probe A,12,66,-6,,,5.97161,16,False,227,8
sf,Probe A,12,68,-6,,,5.81674,14,False,227,8
sf,Probe A,12,70,-6,,,5.61239,10,False,227,8
sf,Probe A,12,72,-6,,,5.35824,7,False,227,8
sf,Probe A,12,74,-6,,,5.06173,5,False,227,8
sf,Probe A,12,76,-6,,,4.73776,4,False,227,8
sf,Probe A,12,78,-6,,,4.40542,4,False,227,8
sf,Probe A,12,80,-6,,,4.0831,4,False,227,8
sf,Probe A,12,82,-6,,,3.78475,3,False,227,8
sf,Probe A,12,84,-6,,,3.51846,3,False,227,8
sf,Probe A,12,86,-6,,,3.287,3,False,227,8
sf,Probe A,12,88,-6,,,3.08939,2,False,227,8
sf,Probe A,12,90,-6,,,2.92254,2,False,227,8
sf,Probe A,12,10,-4,-3.8198,0.0708149,7.51949,72,True,227,8
sf,Probe A,12,12,-4,-3.82169,0.0707225,7.61887,82,True,227,8
sf,Probe A,12,14,-4,-3.82285,0.0706654,7.69837,92,True,227,8
sf,Probe A,12,16,-4,-3.82313,0.070652,7.75335,102,True,227,8
sf,Probe A,12,18,-4,-3.82235,0.0706901,7.78,110,True,227,8
sf,Probe A,12,20,-4,-3.82036,0.0707874,7.77581,120,True,227,8
sf,Probe A,12,22,-4,-3.81704,0.0709506,7.73998,128,True,227,8
sf,Probe A,12,24,-4,-3.81228,0.0711849,7.67355,130,True,227,8
sf,Probe A,12,26,-4,-3.80603,0.0714942,7.5793,133,True,227,8
sf,Probe A,12,28,-4,-3.79826,0.0718803,7.46139,132,True,227,8
sf,Probe A,12,30,-4,-3.78899,0.0723434,7.32496,129,True,227,8
sf,Probe A,12,32,-4,-3.77829,0.0728822,7.17559,119,True,227,8
sf,Probe A,12,34,-4,-3.76622,0.0734943,7.01899,121,True,227,8
sf,Probe A,12,36,-4,-3.75288,0.0741774,6.86068,115,True,227,8
sf,Probe A,12,38,-4,-3.73833,0.0749293,6.70591,110,True,227,8
sf,Probe A,12,40,-4,-3.72263,0.0757491,6.55951,97,True,227,8
sf,Probe A,12,42,-4,-3.7058,0.0766379,6.42583,91,True,227,8
sf,Probe A,12,44,-4,-3.68783,0.0775986,6.30862,77,True,227,8
sf,Probe A,12,46,-4,-3.66866,0.0786363,6.21069,63,True,227,8
sf,Probe A,12,48,-4,-3.64823,0.0797578,6.13363,53,True,227,8
sf,Probe A,12,50,-4,-3.62647,0.0809702,6.07736,50,True,227,8
sf,Probe A,12,52,-4,-3.60331,0.08228,6.03969,44,True,227,8
sf,Probe A,12,54,-4,-3.57879,0.0836906,6.01604,41,True,227,8
sf,Probe A,12,56,-4,-3.553,0.0851999,5.99939,32,True,227,8
sf,Probe A,12,58,-4,-3.52621,0.0867971,5.98058,30,True,227,8
sf,Probe A,12,60,-4,-3.49884,0.0884594,5.94898,23,True,227,8
sf,Probe A,12,62,-4,,,5.89342,18,False,227,8
sf,Probe A,12,64,-4,,,5.8033,16,False,227,8
sf,Probe A,12,66,-4,,,5.66992,16,False,227,8
sf,Probe A,12,68,-4,,,5.48809,12,False,227,8
sf,Probe A,12,70,-4,,,5.25799,8,False,227,8
sf,Probe A,12,72,-4,,,4.98643,6,False,227,8
sf,Probe A,12,74,-4,,,4.6865,6,False,227,8
sf,Probe A,12,76,-4,,,4.37508,4,False,227,8
sf,Probe A,12,78,-4,,,4.06903,4,False,227,8
sf,Probe A,12,80,-4,,,3.78193,4,False,227,8
sf,Probe A,12,82,-4,,,3.5224,4,False,227,8
sf,Probe A,12,84,-4,,,3.29421,3,False,227,8
sf,Probe A,12,86,-4,,,3.09747,3,False,227,8
sf,Probe A,12,88,-4,,,2.92993,2,False,227,8
sf,Probe A,12,90,-4,,,2.78825,2,False,227,8
sf,Probe A,12,10,-2,-3.81653,0.0709757,7.68509,66,True,227,8
sf,Probe A,12,12,-2,-3.81881,0.0708636,7.74975,74,True,227,8
sf,Probe A,12,14,-2,-3.82037,0.070787,7.79151,82,True,227,8
sf,Probe A,12,16,-2,-3.821,0.070756,7.80663,92,True,227,8
sf,Probe A,12,18,-2,-3.82051,0.0707804,7.79237,99,True,227,8
sf,Probe A,12,20,-2,-3.81868,0.0708699,7.74744,113,True,227,8
sf,Probe A,12,22,-2,-3.81536,0.0710331,7.67219,119,True,227,8
sf,Probe A,12,24,-2,-3.81043,0.0712766,7.56858,122,True,227,8
sf,Probe A,12,26,-2,-3.80379,0.0716051,7.44003,124,True,227,8
sf,Probe A,12,28,-2,-3.79545,0.0720204,7.29107,124,True,227,8
sf,Probe A,12,30,-2,-3.78545,0.0725213,7.1269,117,True,227,8
sf,Probe A,12,32,-2,-3.77391,0.0731037,6.95303,117,True,227,8
sf,Probe A,12,34,-2,-3.76099,0.0737613,6.77502,108,True,227,8
sf,Probe A,12,36,-2,-3.74689,0.0744858,6.59826,106,True,227,8
sf,Probe A,12,38,-2,-3.73182,0.0752681,6.42789,96,True,227,8
sf,Probe A,12,40,-2,-3.71597,0.0760992,6.26868,89,True,227,8
sf,Probe A,12,42,-2,-3.69952,0.0769721,6.12496,81,True,227,8
sf,Probe A,12,44,-2,-3.68257,0.077882,6.00038,70,True,227,8
sf,Probe A,12,46,-2,-3.66514,0.0788284,5.89771,57,True,227,8
sf,Probe A,12,48,-2,-3.6472,0.0798146,5.81838,49,True,227,8
sf,Probe A,12,50,-2,-3.62863,0.0808488,5.76202,42,True,227,8
sf,Probe A,12,52,-2,-3.60924,0.0819425,5.72601,40,True,227,8
sf,Probe A,12,54,-2,-3.58885,0.0831091,5.70497,38,True,227,8
sf,Probe A,12,56,-2,-3.56728,0.0843609,5.69072,29,True,227,8
sf,Probe A,12,58,-2,-3.54448,0.0857048,5.6725,25,True,227,8
sf,Probe A,12,60,-2,-3.52056,0.0871376,5.63796,23,True,227,8
sf,Probe A,12,62,-2,,,5.57467,15,False,227,8
sf,Probe A,12,64,-2,,,5.47208,14,False,227,8
sf,Probe A,12,66,-2,,,5.32359,13,False,227,8
sf,Probe A,12,68,-2,,,5.12821,11,False,227,8
sf,Probe A,12,70,-2,,,4.8913,8,False,227,8
sf,Probe A,12,72,-2,,,4.62395,6,False,227,8
sf,Probe A,12,74,-2,,,4.34089,6,False,227,8
sf,Probe A,12,76,-2,,,4.05739,4,False,227,8
sf,Probe A,12,78,-2,,,3.78649,4,False,227,8
sf,Probe A,12,80,-2,,,3.53727,4,False,227,8
sf,Probe A,12,82,-2,,,3.3146,4,False,227,8
sf,Probe A,12,84,-2,,,3.11984,3,False,227,8
sf,Probe A,12,86,-2,,,2.95189,3,False,227,8
sf,Probe A,12,88,-2,,,2.80827,2,False,227,8
sf,Probe A,12,90,-2,,,2.68595,2,False,227,8
sf,Probe A,12,10,0,-3.81109,0.0712437,7.78648,61,True,227,8
sf,Probe A,12,12,0,-3.81389,0.0711058,7.81642,70,True,227,8
sf,Probe A,12,14,0,-3.81599,0.0710024,7.82148,77,True,227,8
sf,Probe A,12,16,0,-3.81714,0.0709455,7.79875,87,True,227,8
sf,Probe A,12,18,0,-3.81711,0.0709474,7.7465,96,True,227,8
sf,Probe A,12,20,0,-3.81564,0.0710197,7.66441,99,True,227,8
sf,Probe A,12,22,0,-3.81252,0.0711733,7.55369,107,True,227,8
sf,Probe A,12,24,0,-3.8076,0.0714166,7.417,109,True,227,8
sf,Probe A,12,26,0,-3.80077,0.0717554,7.25819,109,True,227,8
sf,Probe A,12,28,0,-3.79202,0.0721919,7.082,109,True,227,8
sf,Probe A,12,30,0,-3.78143,0.0727239,6.89369,106,True,227,8
sf,Probe A,12,32,0,-3.76916,0.073345,6.69872,102,True,227,8
sf,Probe A,12,34,0,-3.75546,0.0740448,6.50258,97,True,227,8
sf,Probe A,12,36,0,-3.74064,0.0748093,6.31054,92,True,227,8
sf,Probe A,12,38,0,-3.72505,0.0756222,6.12766,87,True,227,8
sf,Probe A,12,40,0,-3.70902,0.0764667,5.95859,81,True,227,8
sf,Probe A,12,42,0,-3.69288,0.0773272,5.80749,72,True,227,8
sf,Probe A,12,44,0,-3.67685,0.0781914,5.67785,59,True,227,8
sf,Probe A,12,46,0,-3.66103,0.0790531,5.57218,51,True,227,8
sf,Probe A,12,48,0,-3.64542,0.0799133,5.49163,43,True,227,8
sf,Probe A,12,50,0,-3.62983,0.0807817,5.43549,39,True,227,8
sf,Probe A,12,52,0,-3.61393,0.0816768,5.40062,39,True,227,8
sf,Probe A,12,54,0,-3.59731,0.0826233,5.381,31,True,227,8
sf,Probe A,12,56,0,-3.57951,0.083649,5.36753,27,True,227,8
sf,Probe A,12,58,0,-3.56014,0.0847793,5.34845,25,True,227,8
sf,Probe A,12,60,0,,,5.31057,18,False,227,8
sf,Probe A,12,62,0,,,5.24139,16,False,227,8
sf,Probe A,12,64,0,,,5.13163,14,False,227,8
sf,Probe A,12,66,0,,,4.97744,13,False,227,8
sf,Probe A,12,68,0,,,4.78148,11,False,227,8
sf,Probe A,12,70,0,,,4.55239,8,False,227,8
sf,Probe A,12,72,0,,,4.30274,6,False,227,8
sf,Probe A,12,74,0,,,4.04633,6,False,227,8
sf,Probe A,12,76,0,,,3.7956,5,False,227,8
sf,Probe A,12,78,0,,,3.55996,4,False,227,8
sf,Probe A,12,80,0,,,3.34523,4,False,227,8
sf,Probe A,12,82,0,,,3.15401,4,False,227,8
sf,Probe A,12,84,0,,,2.98642,4,False,227,8
sf,Probe A,12,86,0,,,2.84104,3,False,227,8
sf,Probe A,12,88,0,,,2.71561,2,False,227,8
sf,Probe A,12,90,0,,,2.60758,2,False,227,8
sf,Probe A,12,10,2,-3.80325,0.0716319,7.81165,58,True,227,8
sf,Probe A,12,12,2,-3.80665,0.0714635,7.8094,63,True,227,8
sf,Probe A,12,14,2,-3.80939,0.0713277,7.78134,69,True,227,8
sf,Probe A,12,16,2,-3.8112,0.0712384,7.7253,76,True,227,8
sf,Probe A,12,18,2,-3.81177,0.0712102,7.6403,84,True,227,8
sf,Probe A,12,20,2,-3.81081,0.0712575,7.52675,91,True,227,8
sf,Probe A,12,22,2,-3.80807,0.0713933,7.38647,98,True,227,8
sf,Probe A,12,24,2,-3.80333,0.0716282,7.22255,97,True,227,8
sf,Probe A,12,26,2,-3.79647,0.0719696,7.03914,100,True,227,8
sf,Probe A,12,28,2,-3.78746,0.0724202,6.8411,97,True,227,8
sf,Probe A,12,30,2,-3.77641,0.0729772,6.63374,100,True,227,8
sf,Probe A,12,32,2,-3.76352,0.0736322,6.42253,92,True,227,8
sf,Probe A,12,34,2,-3.74912,0.0743708,6.21289,86,True,227,8
sf,Probe A,12,36,2,-3.73363,0.0751736,6.01004,80,True,227,8
sf,Probe A,12,38,2,-3.71753,0.0760171,5.81888,74,True,227,8
sf,Probe A,12,40,2,-3.70132,0.0768763,5.64392,63,True,227,8
sf,Probe A,12,42,2,-3.68544,0.0777272,5.48908,59,True,227,8
sf,Probe A,12,44,2,-3.67024,0.0785503,5.35757,50,True,227,8
sf,Probe A,12,46,2,-3.65592,0.0793339,5.25159,44,True,227,8
sf,Probe A,12,48,2,-3.64246,0.0800777,5.17194,40,True,227,8
sf,Probe A,12,50,2,-3.6296,0.0807945,5.11753,36,True,227,8
sf,Probe A,12,52,2,-3.61687,0.0815104,5.08475,34,True,227,8
sf,Probe A,12,54,2,-3.60361,0.0822632,5.06704,29,True,227,8
sf,Probe A,12,56,2,-3.58906,0.0830967,5.05467,25,True,227,8
sf,Probe A,12,58,2,-3.57253,0.0840544,5.03536,24,True,227,8
sf,Probe A,12,60,2,,,4.9958,17,False,227,8
sf,Probe A,12,62,2,,,4.92421,16,False,227,8
sf,Probe A,12,64,2,,,4.81306,14,False,227,8
sf,Probe A,12,66,2,,,4.6611,11,False,227,8
sf,Probe A,12,68,2,,,4.47355,9,False,227,8
sf,Probe A,12,70,2,,,4.26051,8,False,227,8
sf,Probe A,12,72,2,,,4.03427,6,False,227,8
sf,Probe A,12,74,2,,,3.80672,6,False,227,8
sf,Probe A,12,76,2,,,3.58746,5,False,227,8
sf,Probe A,12,78,2,,,3.38312,4,False,227,8
sf,Probe A,12,80,2,,,3.19736,4,False,227,8
sf,Probe A,12,82,2,,,3.03146,4,False,227,8
sf,Probe A,12,84,2,,,2.88506,4,False,227,8
sf,Probe A,12,86,2,,,2.75678,3,False,227,8
sf,Probe A,12,88,2,,,2.64474,2,False,227,8
sf,Probe A,12,90,2,,,2.54692,2,False,227,8
sf,Probe A,12,10,4,-3.79288,0.0721489,7.75336,48,True,227,8
sf,Probe A,12,12,4,-3.79691,0.0719476,7.72385,55,True,227,8
sf,Probe A,12,14,4,-3.80036,0.0717758,7.66856,60,True,227,8
sf,Probe A,12,16,4,-3.8029,0.0716497,7.58588,64,True,227,8
sf,Probe A,12,18,4,-3.80417,0.0715864,7.47536,69,True,227,8
sf,Probe A,12,20,4,-3.80384,0.0716028,7.33783,77,True,227,8
sf,Probe A,12,22,4,-3.80159,0.0717147,7.17547,85,True,227,8
sf,Probe A,12,24,4,-3.79716,0.071935,6.99162,86,True,227,8
sf,Probe A,12,26,4,-3.79041,0.0722727,6.79055,85,True,227,8
sf,Probe A,12,28,4,-3.78128,0.0727315,6.57723,85,True,227,8
sf,Probe A,12,30,4,-3.76988,0.0733084,6.357,82,True,227,8
sf,Probe A,12,32,4,-3.75647,0.073993,6.13533,79,True,227,8
sf,Probe A,12,34,4,-3.74145,0.0747674,5.91762,70,True,227,8
sf,Probe A,12,36,4,-3.72535,0.0756064,5.70901,69,True,227,8
sf,Probe A,12,38,4,-3.70878,0.0764798,5.51428,63,True,227,8
sf,Probe A,12,40,4,-3.69238,0.0773541,5.33773,53,True,227,8
sf,Probe A,12,42,4,-3.67674,0.0781972,5.18302,48,True,227,8
sf,Probe A,12,44,4,-3.66232,0.0789825,5.05309,44,True,227,8
sf,Probe A,12,46,4,-3.64938,0.0796941,4.94979,38,True,227,8
sf,Probe A,12,48,4,-3.6379,0.0803309,4.87358,38,True,227,8
sf,Probe A,12,50,4,-3.62754,0.0809101,4.823,35,True,227,8
sf,Probe A,12,52,4,-3.61764,0.0814671,4.79403,29,True,227,8
sf,Probe A,12,54,4,-3.6073,0.082053,4.77965,26,True,227,8
sf,Probe A,12,56,4,-3.59548,0.0827279,4.7697,23,True,227,8
sf,Probe A,12,58,4,-3.58119,0.0835516,4.7517,21,True,227,8
sf,Probe A,12,60,4,,,4.71264,17,False,227,8
sf,Probe A,12,62,4,,,4.64183,14,False,227,8
sf,Probe A,12,64,4,,,4.53359,13,False,227,8
sf,Probe A,12,66,4,,,4.38876,11,False,227,8
sf,Probe A,12,68,4,,,4.21411,9,False,227,8
sf,Probe A,12,70,4,,,4.02004,8,False,227,8
sf,Probe A,12,72,4,,,3.81777,6,False,227,8
sf,Probe A,12,74,4,,,3.61712,6,False,227,8
sf,Probe A,12,76,4,,,3.42538,5,False,227,8
sf,Probe A,12,78,4,,,3.24714,4,False,227,8
sf,Probe A,12,80,4,,,3.08468,4,False,227,8
sf,Probe A,12,82,4,,,2.93858,4,False,227,8
sf,Probe A,12,84,4,,,2.80831,4,False,227,8
sf,Probe A,12,86,4,,,2.69269,3,False,227,8
sf,Probe A,12,88,4,,,2.59027,2,False,227,8
sf,Probe A,12,90,4,,,2.49951,2,False,227,8
sf,Probe A,12,10,6,-3.77996,0.072798,7.6103,39,True,227,8
sf,Probe A,12,12,6,-3.7846,0.072564,7.56021,47,True,227,8
sf,Probe A,12,14,6,-3.78875,0.0723556,7.48524,55,True,227,8
sf,Probe A,12,16,6,-3.79203,0.0721912,7.3841,57,True,227,8
sf,Probe A,12,18,6,-3.79405,0.0720905,7.2566,61,True,227,8
sf,Probe A,12,20,6,-3.7944,0.0720731,7.10378,61,True,227,8
sf,Probe A,12,22,6,-3.79271,0.0721574,6.92789,64,True,227,8
sf,Probe A,12,24,6,-3.78868,0.072359,6.73233,72,True,227,8
sf,Probe A,12,26,6,-3.78212,0.0726889,6.52139,71,True,227,8
sf,Probe A,12,28,6,-3.77296,0.0731518,6.30004,72,True,227,8
sf,Probe A,12,30,6,-3.76132,0.0737447,6.07365,70,True,227,8
sf,Probe A,12,32,6,-3.74748,0.0744554,5.84768,69,True,227,8
sf,Probe A,12,34,6,-3.73193,0.0752625,5.62751,65,True,227,8
sf,Probe A,12,36,6,-3.71529,0.0761355,5.41822,60,True,227,8
sf,Probe A,12,38,6,-3.69831,0.0770369,5.22446,53,True,227,8
sf,Probe A,12,40,6,-3.68176,0.0779254,5.05036,47,True,227,8
sf,Probe A,12,42,6,-3.66638,0.0787609,4.89938,44,True,227,8
sf,Probe A,12,44,6,-3.65272,0.0795102,4.77417,38,True,227,8
sf,Probe A,12,46,6,-3.64108,0.0801538,4.67633,36,True,227,8
sf,Probe A,12,48,6,-3.63144,0.0806915,4.60603,31,True,227,8
sf,Probe A,12,50,6,-3.62334,0.0811459,4.56144,24,True,227,8
sf,Probe A,12,52,6,-3.61594,0.0815629,4.53817,20,True,227,8
sf,Probe A,12,54,6,-3.60811,0.082007,4.52874,20,True,227,8
sf,Probe A,12,56,6,,,4.52268,18,False,227,8
sf,Probe A,12,58,6,,,4.50741,15,False,227,8
sf,Probe A,12,60,6,,,4.47045,15,False,227,8
sf,Probe A,12,62,6,,,4.40235,14,False,227,8
sf,Probe A,12,64,6,,,4.29916,13,False,227,8
sf,Probe A,12,66,6,,,4.16339,11,False,227,8
sf,Probe A,12,68,6,,,4.00268,9,False,227,8
sf,Probe A,12,70,6,,,3.82713,9,False,227,8
sf,Probe A,12,72,6,,,3.64668,7,False,227,8
sf,Probe A,12,74,6,,,3.46931,7,False,227,8
sf,Probe A,12,76,6,,,3.3005,5,False,227,8
sf,Probe A,12,78,6,,,3.14338,4,False,227,8
sf,Probe A,12,80,6,,,2.99933,4,False,227,8
sf,Probe A,12,82,6,,,2.86852,4,False,227,8
sf,Probe A,12,84,6,,,2.75041,4,False,227,8
sf,Probe A,12,86,6,,,2.64407,3,False,227,8
sf,Probe A,12,88,6,,,2.54842,2,False,227,8
sf,Probe A,12,90,6,,,2.46237,2,False,227,8
sf,Probe A,12,10,8,-3.76462,0.0735762,7.38709,33,True,227,8
sf,Probe A,12,12,8,-3.76978,0.0733131,7.32395,39,True,227,8
sf,Probe A,12,14,8,-3.77456,0.0730709,7.23756,46,True,227,8
sf,Probe A,12,16,8,-3.77853,0.0728702,7.12676,47,True,227,8
sf,Probe A,12,18,8,-3.78124,0.0727332,6.99139,50,True,227,8
sf,Probe A,12,20,8,-3.78225,0.0726823,6.83242,56,True,227,8
sf,Probe A,12,22,8,-3.78114,0.0727386,6.65198,57,True,227,8
sf,Probe A,12,24,8,-3.77754,0.0729203,6.45333,56,True,227,8
sf,Probe A,12,26,8,-3.77121,0.0732405,6.24062,61,True,227,8
sf,Probe A,12,28,8,-3.76209,0.0737053,6.01873,60,True,227,8
sf,Probe A,12,30,8,-3.75027,0.0743115,5.79296,61,True,227,8
sf,Probe A,12,32,8,-3.73609,0.0750455,5.56876,58,True,227,8
sf,Probe A,12,34,8,-3.72009,0.0758824,5.35148,56,True,227,8
sf,Probe A,12,36,8,-3.70301,0.0767863,5.14615,51,True,227,8
sf,Probe A,12,38,8,-3.6857,0.0777129,4.95738,44,True,227,8
sf,Probe A,12,40,8,-3.66909,0.0786128,4.78916,41,True,227,8
sf,Probe A,12,42,8,-3.65402,0.0794383,4.64485,42,True,227,8
sf,Probe A,12,44,8,-3.64115,0.0801504,4.52695,35,True,227,8
sf,Probe A,12,46,8,-3.6308,0.0807273,4.43689,30,True,227,8
sf,Probe A,12,48,8,-3.6229,0.0811706,4.37457,24,True,227,8
sf,Probe A,12,50,8,-3.61688,0.0815101,4.33787,20,True,227,8
sf,Probe A,12,52,8,,,4.32194,19,False,227,8
sf,Probe A,12,54,8,,,4.31884,19,False,227,8
sf,Probe A,12,56,8,,,4.31767,15,False,227,8
sf,Probe A,12,58,8,,,4.30584,14,False,227,8
sf,Probe A,12,60,8,,,4.27148,14,False,227,8
sf,Probe A,12,62,8,,,4.20642,14,False,227,8
sf,Probe A,12,64,8,,,4.10844,12,False,227,8
sf,Probe A,12,66,8,,,3.98141,11,False,227,8
sf,Probe A,12,68,8,,,3.83351,9,False,227,8
sf,Probe A,12,70,8,,,3.67435,9,False,227,8
sf,Probe A,12,72,8,,,3.51258,7,False,227,8
sf,Probe A,12,74,8,,,3.35463,7,False,227,8
sf,Probe A,12,76,8,,,3.20455,6,False,227,8
sf,Probe A,12,78,8,,,3.0644,4,False,227,8
sf,Probe A,12,80,8,,,2.93491,4,False,227,8
sf,Probe A,12,82,8,,,2.81599,4,False,227,8
sf,Probe A,12,84,8,,,2.70712,4,False,227,8
sf,Probe A,12,86,8,,,2.60761,3,False,227,8
sf,Probe A,12,88,8,,,2.5167,2,False,227,8
sf,Probe A,12,90,8,,,2.43368,1,False,227,8
sf,Probe A,12,10,10,-3.74712,0.0744741,7.09326,28,True,227,8
sf,Probe A,12,12,10,-3.75265,0.0741891,7.02445,34,True,227,8
sf,Probe A,12,14,10,-3.7579,0.0739196,6.93465,38,True,227,8
sf,Probe A,12,16,10,-3.76242,0.0736884,6.82269,45,True,227,8
sf,Probe A,12,18,10,-3.76572,0.0735201,6.68827,45,True,227,8
sf,Probe A,12,20,10,-3.7673,0.0734397,6.53208,47,True,227,8
sf,Probe A,12,22,10,-3.76668,0.0734711,6.35592,50,True,227,8
sf,Probe A,12,24,10,-3.76347,0.0736349,6.16267,52,True,227,8
sf,Probe A,12,26,10,-3.75738,0.0739463,5.95617,52,True,227,8
sf,Probe A,12,28,10,-3.74831,0.0744127,5.74106,53,True,227,8
sf,Probe A,12,30,10,-3.73637,0.0750311,5.52245,53,True,227,8
sf,Probe A,12,32,10,-3.72192,0.0757863,5.30571,51,True,227,8
sf,Probe A,12,34,10,-3.70557,0.0766498,5.09615,47,True,227,8
sf,Probe A,12,36,10,-3.68816,0.0775805,4.89882,44,True,227,8
sf,Probe A,12,38,10,-3.67067,0.0785271,4.71831,37,True,227,8
sf,Probe A,12,40,10,-3.65413,0.0794325,4.55869,36,True,227,8
sf,Probe A,12,42,10,-3.6395,0.0802421,4.4233,32,True,227,8
sf,Probe A,12,44,10,-3.62751,0.0809118,4.31467,29,True,227,8
sf,Probe A,12,46,10,-3.6185,0.0814187,4.23414,25,True,227,8
sf,Probe A,12,48,10,,,4.18146,19,False,227,8
sf,Probe A,12,50,10,,,4.15413,17,False,227,8
sf,Probe A,12,52,10,,,4.14679,17,False,227,8
sf,Probe A,12,54,10,,,4.15083,15,False,227,8
sf,Probe A,12,56,10,,,4.15482,15,False,227,8
sf,Probe A,12,58,10,,,4.14609,15,False,227,8
sf,Probe A,12,60,10,,,4.11349,15,False,227,8
sf,Probe A,12,62,10,,,4.05034,13,False,227,8
sf,Probe A,12,64,10,,,3.95615,13,False,227,8
sf,Probe A,12,66,10,,,3.83614,11,False,227,8
sf,Probe A,12,68,10,,,3.69886,9,False,227,8
sf,Probe A,12,70,10,,,3.55335,8,False,227,8
sf,Probe A,12,72,10,,,3.40707,7,False,227,8
sf,Probe A,12,74,10,,,3.26514,6,False,227,8
sf,Probe A,12,76,10,,,3.13041,6,False,227,8
sf,Probe A,12,78,10,,,3.00409,5,False,227,8
sf,Probe A,12,80,10,,,2.88639,4,False,227,8
sf,Probe A,12,82,10,,,2.77699,4,False,227,8
sf,Probe A,12,84,10,,,2.6754,4,False,227,8
sf,Probe A,12,86,10,,,2.58109,2,False,227,8
sf,Probe A,12,88,10,,,2.49359,1,False,227,8
sf,Probe A,12,90,10,,,2.41247,1,False,227,8
sf,Probe A,12,10,12,-3.72785,0.0754752,6.74163,24,True,227,8
sf,Probe A,12,12,12,-3.73352,0.0751792,6.67354,26,True,227,8
sf,Probe A,12,14,12,-3.73903,0.074893,6.58729,32,True,227,8
sf,Probe A,12,16,12,-3.74388,0.0746413,6.48163,35,True,227,8
sf,Probe A,12,18,12,-3.74757,0.0744509,6.35599,38,True,227,8
sf,Probe A,12,20,12,-3.74954,0.0743491,6.21064,41,True,227,8
sf,Probe A,12,22,12,-3.74929,0.0743623,6.04685,42,True,227,8
sf,Probe A,12,24,12,-3.74635,0.0745135,5.86692,45,True,227,8
sf,Probe A,12,26,12,-3.74043,0.07482,5.67416,48,True,227,8
sf,Probe A,12,28,12,-3.7314,0.0752901,5.47273,47,True,227,8
sf,Probe A,12,30,12,-3.71936,0.0759208,5.26741,44,True,227,8
sf,Probe A,12,32,12,-3.70472,0.0766953,5.06334,43,True,227,8
sf,Probe A,12,34,12,-3.68814,0.0775815,4.86579,40,True,227,8
sf,Probe A,12,36,12,-3.67056,0.078533,4.67984,33,True,227,8
sf,Probe A,12,38,12,-3.65306,0.0794915,4.51023,32,True,227,8
sf,Probe A,12,40,12,-3.63679,0.0803926,4.36123,29,True,227,8
sf,Probe A,12,42,12,-3.62282,0.0811752,4.23642,23,True,227,8
sf,Probe A,12,44,12,-3.6119,0.0817915,4.13848,21,True,227,8
sf,Probe A,12,46,12,,,4.06883,19,False,227,8
sf,Probe A,12,48,12,,,4.02704,18,False,227,8
sf,Probe A,12,50,12,,,4.01019,17,False,227,8
sf,Probe A,12,52,12,,,4.01216,17,False,227,8
sf,Probe A,12,54,12,,,4.02345,14,False,227,8
