azimuth_deg,elevation_deg,mousev2_estimate_log2,mousev2_supported,allen_estimate_log2,allen_supported,preference,shared_supported,mousev2_minus_allen_log2,mousev2_over_allen_ratio
28,-8,1.0012,True,1.03258,True,tf,True,-0.03138,0.9784839
30,-8,1.00092,True,1.02886,True,tf,True,-0.02794,0.9808198
32,-8,0.999845,True,1.02224,True,tf,True,-0.022395,0.9845968
34,-8,0.997759,True,1.01305,True,tf,True,-0.015291,0.9894571
36,-8,0.994518,True,1.00166,True,tf,True,-0.007142,0.9950618
38,-8,0.990077,True,0.988432,True,tf,True,0.001645,1.001141
40,-8,0.984537,True,0.97378,True,tf,True,0.010757,1.007484
42,-8,0.978179,True,0.958107,True,tf,True,0.020072,1.01401
44,-8,0.971481,True,0.941823,True,tf,True,0.029658,1.02077
46,-8,0.965094,True,0.925334,True,tf,True,0.03976,1.027943
48,-8,0.959766,True,0.909032,True,tf,True,0.050734,1.035792
50,-8,0.95623,True,0.893289,True,tf,True,0.062941,1.044593
52,-8,0.95505,True,0.878448,True,tf,True,0.076602,1.054531
54,-8,0.956476,True,0.864812,True,tf,True,0.091664,1.065599
56,-8,0.960338,True,0.852638,True,tf,True,0.1077,1.077509
58,-8,0.966012,True,0.842127,True,tf,True,0.123885,1.089665
60,-8,0.97249,True,0.833412,True,tf,True,0.139078,1.101201
62,-8,0.978541,True,0.826559,True,tf,True,0.151982,1.111095
64,-8,0.98293,True,0.821553,True,tf,True,0.161377,1.118354
66,-8,0.984653,True,0.818297,True,tf,True,0.166356,1.12222
68,-8,0.983103,True,0.816618,True,tf,True,0.166485,1.122321
70,-8,0.978154,True,0.816268,True,tf,True,0.161886,1.118749
72,-8,0.970122,True,0.816946,True,tf,True,0.153176,1.112015
74,-8,0.959652,True,0.818321,True,tf,True,0.141331,1.102922
76,-8,0.947559,True,0.820063,True,tf,True,0.127496,1.092396
78,-8,0.934677,True,0.821887,True,tf,True,0.11279,1.081317
80,-8,0.921746,True,0.823579,True,tf,True,0.098167,1.070413
82,-8,0.909349,True,0.825025,True,tf,True,0.084324,1.060191
84,-8,0.897892,True,0.826217,True,tf,True,0.071675,1.050936
86,-8,0.887613,True,0.827238,True,tf,True,0.060375,1.042737
88,-8,0.878612,True,0.828242,True,tf,True,0.05037,1.03553
90,-8,0.870885,True,0.829412,True,tf,True,0.041473,1.029164
10,-6,0.99909,True,0.932363,True,tf,True,0.066727,1.047338
12,-6,0.998788,True,0.949875,True,tf,True,0.048913,1.034485
14,-6,0.998832,True,0.966431,True,tf,True,0.032401,1.022713
16,-6,0.999216,True,0.981445,True,tf,True,0.017771,1.012394
18,-6,0.999914,True,0.994392,True,tf,True,0.005522,1.003835
20,-6,1.00087,True,1.00485,True,tf,True,-0.00398,0.9972451
22,-6,1.002,True,1.01251,True,tf,True,-0.01051,0.9927415
24,-6,1.00318,True,1.01723,True,tf,True,-0.01405,0.9903085
26,-6,1.00423,True,1.01897,True,tf,True,-0.01474,0.989835
28,-6,1.00496,True,1.0178,True,tf,True,-0.01284,0.9911395
30,-6,1.00511,True,1.0139,True,tf,True,-0.00879,0.9939258
32,-6,1.00446,True,1.00748,True,tf,True,-0.00302,0.9979089
34,-6,1.00275,True,0.998822,True,tf,True,0.003928,1.002726
36,-6,0.99981,True,0.98821,True,tf,True,0.0116,1.008073
38,-6,0.995579,True,0.975963,True,tf,True,0.019616,1.01369
40,-6,0.990149,True,0.962408,True,tf,True,0.027741,1.019415
42,-6,0.983818,True,0.947888,True,tf,True,0.03593,1.025217
44,-6,0.977103,True,0.932754,True,tf,True,0.044349,1.031218
46,-6,0.970701,True,0.917356,True,tf,True,0.053345,1.037668
48,-6,0.96541,True,0.902046,True,tf,True,0.063364,1.044899
50,-6,0.961986,True,0.88716,True,tf,True,0.074826,1.053234
52,-6,0.960987,True,0.873013,True,tf,True,0.087974,1.062877
54,-6,0.962619,True,0.859889,True,tf,True,0.10273,1.073803
56,-6,0.966636,True,0.848032,True,tf,True,0.118604,1.085684
58,-6,0.972323,True,0.837637,True,tf,True,0.134686,1.097854
60,-6,0.978585,True,0.828842,True,tf,True,0.149743,1.109372
62,-6,0.984127,True,0.82172,True,tf,True,0.162407,1.119153
64,-6,0.987684,True,0.816277,True,tf,True,0.171407,1.126156
66,-6,0.988259,True,0.812443,True,tf,True,0.175816,1.129603
68,-6,0.985285,True,0.810081,True,tf,True,0.175204,1.129124
70,-6,0.978694,True,0.808988,True,tf,True,0.169706,1.124829
72,-6,0.96887,True,0.80891,True,tf,True,0.15996,1.117256
74,-6,0.956519,True,0.809569,True,tf,True,0.14695,1.107226
76,-6,0.942509,True,0.810683,True,tf,True,0.131826,1.09568
78,-6,0.927717,True,0.812007,True,tf,True,0.11571,1.083508
80,-6,0.912919,True,0.813355,True,tf,True,0.099564,1.07145
82,-6,0.898726,True,0.814626,True,tf,True,0.0841,1.060026
84,-6,0.885565,True,0.815808,True,tf,True,0.069757,1.04954
86,-6,0.873692,True,0.816969,True,tf,True,0.056723,1.040101
88,-6,0.86322,True,0.818237,True,tf,True,0.044983,1.031671
90,-6,0.854156,True,0.819764,True,tf,True,0.034392,1.024125
10,-4,1.00181,True,0.935028,True,tf,True,0.066782,1.047378
12,-4,1.00191,True,0.950177,True,tf,True,0.051733,1.036509
14,-4,1.00233,True,0.96437,True,tf,True,0.03796,1.026661
16,-4,1.00307,True,0.977098,True,tf,True,0.025972,1.018165
18,-4,1.0041,True,0.987917,True,tf,True,0.016183,1.01128
20,-4,1.0054,True,0.996479,True,tf,True,0.008921,1.006203
22,-4,1.00686,True,1.00255,True,tf,True,0.00431,1.002992
24,-4,1.00838,True,1.00603,True,tf,True,0.00235,1.00163
26,-4,1.00977,True,1.0069,True,tf,True,0.00287,1.001991
28,-4,1.01083,True,1.00525,True,tf,True,0.00558,1.003875
30,-4,1.01129,True,1.00123,True,tf,True,0.01006,1.006997
32,-4,1.01088,True,0.995029,True,tf,True,0.015851,1.011048
34,-4,1.00935,True,0.986866,True,tf,True,0.022484,1.015707
36,-4,1.00648,True,0.97698,True,tf,True,0.0295,1.020658
38,-4,1.0022,True,0.965623,True,tf,True,0.036577,1.025677
40,-4,0.996619,True,0.953064,True,tf,True,0.043555,1.03065
42,-4,0.990052,True,0.939586,True,tf,True,0.050466,1.035599
44,-4,0.98307,True,0.925487,True,tf,True,0.057583,1.040721
46,-4,0.976427,True,0.911072,True,tf,True,0.065355,1.046342
48,-4,0.970969,True,0.896653,True,tf,True,0.074316,1.052862
50,-4,0.967478,True,0.882533,True,tf,True,0.084945,1.060647
52,-4,0.966501,True,0.869004,True,tf,True,0.097497,1.069916
54,-4,0.968202,True,0.856332,True,tf,True,0.11187,1.080628
56,-4,0.972264,True,0.844751,True,tf,True,0.127513,1.092409
58,-4,0.977896,True,0.83445,True,tf,True,0.143446,1.10454
60,-4,0.983932,True,0.82557,True,tf,True,0.158362,1.116019
62,-4,0.989025,True,0.818197,True,tf,True,0.170828,1.125704
64,-4,0.991892,True,0.812351,True,tf,True,0.179541,1.132524
66,-4,0.991545,True,0.807992,True,tf,True,0.183553,1.135677
68,-4,0.987449,True,0.805013,True,tf,True,0.182436,1.134798
70,-4,0.979581,True,0.803252,True,tf,True,0.176329,1.130005
72,-4,0.968369,True,0.8025,True,tf,True,0.165869,1.121842
74,-4,0.95456,True,0.802521,True,tf,True,0.152039,1.111139
76,-4,0.939054,True,0.80308,True,tf,True,0.135974,1.098834
78,-4,0.922757,True,0.803963,True,tf,True,0.118794,1.085827
80,-4,0.906466,True,0.80501,True,tf,True,0.101456,1.072856
82,-4,0.890813,True,0.806128,True,tf,True,0.084685,1.060456
84,-4,0.876242,True,0.8073,True,tf,True,0.068942,1.048947
86,-4,0.863028,True,0.808579,True,tf,True,0.054449,1.038462
88,-4,0.851298,True,0.810066,True,tf,True,0.041232,1.028992
90,-4,0.841071,True,0.811886,True,tf,True,0.029185,1.020436
10,-2,1.00679,True,0.938281,True,tf,True,0.068509,1.048632
12,-2,1.00731,True,0.951144,True,tf,True,0.056166,1.039699
14,-2,1.00814,True,0.963091,True,tf,True,0.045049,1.031718
16,-2,1.00927,True,0.973686,True,tf,True,0.035584,1.024972
18,-2,1.01067,True,0.982556,True,tf,True,0.028114,1.019678
20,-2,1.01231,True,0.989418,True,tf,True,0.022892,1.015994
22,-2,1.01411,True,0.99409,True,tf,True,0.02002,1.013974
24,-2,1.01592,True,0.996495,True,tf,True,0.019425,1.013555
26,-2,1.01757,True,0.996644,True,tf,True,0.020926,1.014611
28,-2,1.01883,True,0.994619,True,tf,True,0.024211,1.016923
30,-2,1.01943,True,0.990547,True,tf,True,0.028883,1.020222
32,-2,1.01905,True,0.984587,True,tf,True,0.034463,1.024176
34,-2,1.01742,True,0.976911,True,tf,True,0.040509,1.028477
36,-2,1.01432,True,0.967708,True,tf,True,0.046612,1.032837
38,-2,1.00966,True,0.957176,True,tf,True,0.052484,1.037049
40,-2,1.00358,True,0.94553,True,tf,True,0.05805,1.041058
42,-2,0.99644,True,0.933001,True,tf,True,0.063439,1.044954
44,-2,0.988875,True,0.91984,True,tf,True,0.069035,1.049015
46,-2,0.981703,True,0.906312,True,tf,True,0.075391,1.053647
48,-2,0.975823,True,0.892693,True,tf,True,0.08313,1.059314
50,-2,0.972042,True,0.87926,True,tf,True,0.092782,1.066425
52,-2,0.970901,True,0.86628,True,tf,True,0.104621,1.075212
54,-2,0.972523,True,0.854006,True,tf,True,0.118517,1.085618
56,-2,0.976535,True,0.842661,True,tf,True,0.133874,1.097236
58,-2,0.98208,True,0.832432,True,tf,True,0.149648,1.109299
60,-2,0.987936,True,0.823466,True,tf,True,0.16447,1.120754
62,-2,0.992719,True,0.815855,True,tf,True,0.176864,1.130424
64,-2,0.995131,True,0.809641,True,tf,True,0.18549,1.137203
66,-2,0.994186,True,0.804805,True,tf,True,0.189381,1.140274
68,-2,0.989367,True,0.801273,True,tf,True,0.188094,1.139258
70,-2,0.980675,True,0.79892,True,tf,True,0.181755,1.134263
72,-2,0.96856,True,0.797577,True,tf,True,0.170983,1.125825
74,-2,0.953789,True,0.797049,True,tf,True,0.15674,1.114765
76,-2,0.937277,True,0.797137,True,tf,True,0.14014,1.102012
78,-2,0.919941,True,0.797659,True,tf,True,0.122282,1.088455
80,-2,0.902591,True,0.798472,True,tf,True,0.104119,1.074838
82,-2,0.885872,True,0.79949,True,tf,True,0.086382,1.061704
84,-2,0.870246,True,0.80069,True,tf,True,0.069556,1.049394
86,-2,0.856001,True,0.802106,True,tf,True,0.053895,1.038064
88,-2,0.843282,True,0.803812,True,tf,True,0.03947,1.027736
90,-2,0.832124,True,0.805904,True,tf,True,0.02622,1.01834
10,0,1.01392,True,0.941842,True,tf,True,0.072078,1.05123
12,0,1.0149,True,0.952512,True,tf,True,0.062388,1.044193
14,0,1.01615,True,0.962343,True,tf,True,0.053807,1.038
16,0,1.01769,True,0.970965,True,tf,True,0.046725,1.032917
18,0,1.01948,True,0.978065,True,tf,True,0.041415,1.029123
20,0,1.02147,True,0.983413,True,tf,True,0.038057,1.02673
22,0,1.02356,True,0.986866,True,tf,True,0.036694,1.025761
24,0,1.02561,True,0.988367,True,tf,True,0.037243,1.026151
26,0,1.02742,True,0.987936,True,tf,True,0.039484,1.027746
28,0,1.02873,True,0.985644,True,tf,True,0.043086,1.030315
30,0,1.02924,True,0.981594,True,tf,True,0.047646,1.033577
32,0,1.02863,True,0.97591,True,tf,True,0.05272,1.037219
34,0,1.02658,True,0.968726,True,tf,True,0.057854,1.040916
36,0,1.02289,True,0.960181,True,tf,True,0.062709,1.044425
38,0,1.01747,True,0.950425,True,tf,True,0.067045,1.047569
40,0,1.01051,True,0.939625,True,tf,True,0.070885,1.050361
42,0,1.00243,True,0.927968,True,tf,True,0.074462,1.052968
44,0,0.993928,True,0.915663,True,tf,True,0.078265,1.055748
46,0,0.985913,True,0.90294,True,tf,True,0.082973,1.059199
48,0,0.979334,True,0.890042,True,tf,True,0.089292,1.063848
50,0,0.975028,True,0.877222,True,tf,True,0.097806,1.070145
52,0,0.973532,True,0.86473,True,tf,True,0.108802,1.078332
54,0,0.974941,True,0.852804,True,tf,True,0.122137,1.088346
56,0,0.978836,True,0.841659,True,tf,True,0.137177,1.099751
58,0,0.984312,True,0.831483,True,tf,True,0.152829,1.111747
60,0,0.990105,True,0.822425,True,tf,True,0.16768,1.123251
62,0,0.994801,True,0.81459,True,tf,True,0.180211,1.13305
64,0,0.997082,True,0.808036,True,tf,True,0.189046,1.14001
66,0,0.995956,True,0.80277,True,tf,True,0.193186,1.143286
68,0,0.990905,True,0.798747,True,tf,True,0.192158,1.142471
70,0,0.981928,True,0.795875,True,tf,True,0.186053,1.137647
72,0,0.969475,True,0.794024,True,tf,True,0.175451,1.129317
74,0,0.95431,True,0.793036,True,tf,True,0.161274,1.118274
76,0,0.937345,True,0.792746,True,tf,True,0.144599,1.105423
78,0,0.919496,True,0.792996,True,tf,True,0.1265,1.091642
80,0,0.901579,True,0.793661,True,tf,True,0.107918,1.077672
82,0,0.884246,True,0.794657,True,tf,True,0.089589,1.064067
84,0,0.867971,True,0.795951,True,tf,True,0.07202,1.051187
86,0,0.853061,True,0.797555,True,tf,True,0.055506,1.039224
88,0,0.839679,True,0.799517,True,tf,True,0.040162,1.028229
90,0,0.827877,True,0.801901,True,tf,True,0.025976,1.018168
10,2,1.02289,True,0.945507,True,tf,True,0.077383,1.055102
12,2,1.0243,True,0.954095,True,tf,True,0.070205,1.049866
14,2,1.02598,True,0.961948,True,tf,True,0.064032,1.045383
16,2,1.02793,True,0.968757,True,tf,True,0.059173,1.041868
18,2,1.0301,True,0.974263,True,tf,True,0.055837,1.039462
20,2,1.03242,True,0.978276,True,tf,True,0.054144,1.038243
22,2,1.03477,True,0.980683,True,tf,True,0.054087,1.038202
24,2,1.03698,True,0.981441,True,tf,True,0.055539,1.039247
26,2,1.03882,True,0.980565,True,tf,True,0.058255,1.041206
28,2,1.04,True,0.978112,True,tf,True,0.061888,1.043831
30,2,1.04019,True,0.97416,True,tf,True,0.06603,1.046832
32,2,1.03905,True,0.968797,True,tf,True,0.070253,1.049901
34,2,1.03625,True,0.962118,True,tf,True,0.074132,1.052727
36,2,1.03159,True,0.954217,True,tf,True,0.077373,1.055095
38,2,1.02503,True,0.945203,True,tf,True,0.079827,1.056891
40,2,1.01679,True,0.935198,True,tf,True,0.081592,1.058185
42,2,1.00739,True,0.92435,True,tf,True,0.08304,1.059248
44,2,0.997624,True,0.912832,True,tf,True,0.084792,1.060535
46,2,0.988461,True,0.900841,True,tf,True,0.08762,1.062616
48,2,0.980918,True,0.888596,True,tf,True,0.092322,1.066085
50,2,0.975865,True,0.876326,True,tf,True,0.099539,1.071431
52,2,0.973846,True,0.864265,True,tf,True,0.109581,1.078915
54,2,0.974937,True,0.85264,True,tf,True,0.122297,1.088466
56,2,0.978691,True,0.841663,True,tf,True,0.137028,1.099637
58,2,0.984171,True,0.83152,True,tf,True,0.152651,1.11161
60,2,0.990084,True,0.822366,True,tf,True,0.167718,1.12328
62,2,0.99499,True,0.814318,True,tf,True,0.180672,1.133412
64,2,0.997549,True,0.807452,True,tf,True,0.190097,1.14084
66,2,0.996745,True,0.801798,True,tf,True,0.194947,1.144682
68,2,0.992036,True,0.797341,True,tf,True,0.194695,1.144482
70,2,0.983394,True,0.794021,True,tf,True,0.189373,1.140268
72,2,0.971242,True,0.791744,True,tf,True,0.179498,1.13249
74,2,0.956318,True,0.790386,True,tf,True,0.165932,1.121891
76,2,0.939515,True,0.789813,True,tf,True,0.149702,1.10934
78,2,0.921739,True,0.789892,True,tf,True,0.131847,1.095696
80,2,0.903798,True,0.790508,True,tf,True,0.11329,1.081692
82,2,0.886353,True,0.791578,True,tf,True,0.094775,1.067899
84,2,0.869888,True,0.793054,True,tf,True,0.076834,1.054701
86,2,0.854728,True,0.794927,True,tf,True,0.059801,1.042322
88,2,0.841056,True,0.797213,True,tf,True,0.043843,1.030856
90,2,0.828944,True,0.799943,True,tf,True,0.029001,1.020305
10,4,1.03313,True,0.949127,True,tf,True,0.084003,1.059955
12,4,1.03494,True,0.955758,True,tf,True,0.079182,1.056419
14,4,1.03702,True,0.96178,True,tf,True,0.07524,1.053536
16,4,1.03936,True,0.966937,True,tf,True,0.072423,1.051481
18,4,1.04188,True,0.971018,True,tf,True,0.070862,1.050344
20,4,1.04448,True,0.973868,True,tf,True,0.070612,1.050162
22,4,1.04702,True,0.975392,True,tf,True,0.071628,1.050902
24,4,1.04929,True,0.975555,True,tf,True,0.073735,1.052438
26,4,1.05101,True,0.974363,True,tf,True,0.076647,1.054564
28,4,1.05187,True,0.971853,True,tf,True,0.080017,1.05703
30,4,1.05151,True,0.968074,True,tf,True,0.083436,1.059538
32,4,1.04955,True,0.963081,True,tf,True,0.086469,1.061768
34,4,1.04568,True,0.956926,True,tf,True,0.088754,1.063451
36,4,1.0397,True,0.949667,True,tf,True,0.090033,1.064395
38,4,1.03164,True,0.941371,True,tf,True,0.090269,1.064569
40,4,1.0218,True,0.932121,True,tf,True,0.089679,1.064133
42,4,1.01077,True,0.922031,True,tf,True,0.088739,1.06344
44,4,0.999437,True,0.911241,True,tf,True,0.088196,1.06304
46,4,0.988867,True,0.899921,True,tf,True,0.088946,1.063593
48,4,0.980138,True,0.888266,True,tf,True,0.091872,1.065752
50,4,0.974157,True,0.876489,True,tf,True,0.097668,1.070042
52,4,0.971481,True,0.86481,True,tf,True,0.106671,1.076741
54,4,0.972187,True,0.853446,True,tf,True,0.118741,1.085787
56,4,0.975817,True,0.842606,True,tf,True,0.133211,1.096732
58,4,0.981423,True,0.832478,True,tf,True,0.148945,1.108758
60,4,0.987695,True,0.823224,True,tf,True,0.164471,1.120755
62,4,0.993174,True,0.814974,True,tf,True,0.1782,1.131471
64,4,0.996488,True,0.807822,True,tf,True,0.188666,1.139709
66,4,0.996581,True,0.80182,True,tf,True,0.194761,1.144535
68,4,0.99286,True,0.796982,True,tf,True,0.195878,1.145421
70,4,0.985241,True,0.793282,True,tf,True,0.191959,1.142314
72,4,0.974094,True,0.790659,True,tf,True,0.183435,1.135584
74,4,0.960107,True,0.789023,True,tf,True,0.171084,1.125904
76,4,0.944137,True,0.788268,True,tf,True,0.155869,1.114092
78,4,0.927066,True,0.788282,True,tf,True,0.138784,1.100977
80,4,0.909693,True,0.78896,True,tf,True,0.120733,1.087287
82,4,0.89268,True,0.790215,True,tf,True,0.102465,1.073606
84,4,0.876523,True,0.791986,True,tf,True,0.084537,1.060347
86,4,0.861566,True,0.794235,True,tf,True,0.067331,1.047776
88,4,0.848014,True,0.796945,True,tf,True,0.051069,1.036032
90,4,0.835963,True,0.800106,True,tf,True,0.035857,1.025166
10,6,1.04391,True,0.95259,True,tf,True,0.09132,1.065344
12,6,1.04606,True,0.957404,True,tf,True,0.088656,1.063379
14,6,1.0485,True,0.961747,True,tf,True,0.086753,1.061977
16,6,1.05117,True,0.965414,True,tf,True,0.085756,1.061244
18,6,1.05399,True,0.968235,True,tf,True,0.085755,1.061243
20,6,1.05681,True,0.970084,True,tf,True,0.086726,1.061957
22,6,1.05945,True,0.970881,True,tf,True,0.088569,1.063315
24,6,1.06166,True,0.970588,True,tf,True,0.091072,1.065161
26,6,1.06313,True,0.9692,True,tf,True,0.09393,1.067274
28,6,1.06348,True,0.966731,True,tf,True,0.096749,1.069361
30,6,1.06234,True,0.9632,True,tf,True,0.09914,1.071135
32,6,1.05932,True,0.958624,True,tf,True,0.100696,1.072291
34,6,1.0541,True,0.95302,True,tf,True,0.10108,1.072576
36,6,1.04655,True,0.946405,True,tf,True,0.100145,1.071881
38,6,1.03673,True,0.93881,True,tf,True,0.09792,1.070229
40,6,1.02503,True,0.930285,True,tf,True,0.094745,1.067877
42,6,1.01214,True,0.92091,True,tf,True,0.09123,1.065278
44,6,0.999044,True,0.910798,True,tf,True,0.088246,1.063077
46,6,0.986888,True,0.900095,True,tf,True,0.086793,1.062007
48,6,0.976815,True,0.888978,True,tf,True,0.087837,1.062776
50,6,0.969776,True,0.877643,True,tf,True,0.092133,1.065945
52,6,0.966355,True,0.8663,True,tf,True,0.100055,1.071814
54,6,0.966646,True,0.855162,True,tf,True,0.111484,1.080339
56,6,0.970205,True,0.844432,True,tf,True,0.125773,1.091092
58,6,0.976091,True,0.834305,True,tf,True,0.141786,1.10327
60,6,0.982998,True,0.824948,True,tf,True,0.15805,1.115778
62,6,0.989449,True,0.816507,True,tf,True,0.172942,1.127355
64,6,0.994037,True,0.809091,True,tf,True,0.184946,1.136774
66,6,0.995648,True,0.802781,True,tf,True,0.192867,1.143033
68,6,0.993611,True,0.797616,True,tf,True,0.195995,1.145514
70,6,0.987755,True,0.793603,True,tf,True,0.194152,1.144052
72,6,0.978365,True,0.790715,True,tf,True,0.18765,1.138907
74,6,0.966058,True,0.788894,True,tf,True,0.177164,1.130659
76,6,0.951634,True,0.788062,True,tf,True,0.163572,1.120057
78,6,0.93594,True,0.788126,True,tf,True,0.147814,1.10789
80,6,0.91976,True,0.788989,True,tf,True,0.130771,1.094879
82,6,0.903753,True,0.790561,True,tf,True,0.113192,1.081619
84,6,0.88843,True,0.79276,True,tf,True,0.09567,1.068562
86,6,0.874154,True,0.795518,True,tf,True,0.078636,1.056019
88,6,0.861154,True,0.798779,True,tf,True,0.062375,1.044183
90,6,0.849556,True,0.802492,True,tf,True,0.047064,1.03316
10,8,1.05446,True,0.955804,True,tf,True,0.098656,1.070775
12,8,1.05688,True,0.958954,True,tf,True,0.097926,1.070234
14,8,1.0596,True,0.961779,True,tf,True,0.097821,1.070156
16,8,1.06255,True,0.964121,True,tf,True,0.098429,1.070607
18,8,1.06559,True,0.965845,True,tf,True,0.099745,1.071584
20,8,1.06855,True,0.966849,True,tf,True,0.101701,1.073038
22,8,1.0712,True,0.967063,True,tf,True,0.104137,1.074851
24,8,1.07324,True,0.966446,True,tf,True,0.106794,1.076833
26,8,1.07431,True,0.964975,True,tf,True,0.109335,1.078731
28,8,1.07401,True,0.96264,True,tf,True,0.11137,1.080254
30,8,1.07192,True,0.959425,True,tf,True,0.112495,1.081096
32,8,1.06766,True,0.955315,True,tf,True,0.112345,1.080984
34,8,1.06093,True,0.950287,True,tf,True,0.110643,1.079709
36,8,1.05164,True,0.944324,True,tf,True,0.107316,1.077222
38,8,1.03992,True,0.937419,True,tf,True,0.102501,1.073633
40,8,1.02624,True,0.929593,True,tf,True,0.096647,1.069285
42,8,1.01139,True,0.920897,True,tf,True,0.090493,1.064734
44,8,0.996445,True,0.91142,True,tf,True,0.085025,1.060706
46,8,0.982622,True,0.901289,True,tf,True,0.081333,1.057995
48,8,0.971128,True,0.890663,True,tf,True,0.080465,1.057359
50,8,0.962963,True,0.879727,True,tf,True,0.083236,1.059392
52,8,0.958752,True,0.868682,True,tf,True,0.09007,1.064422
54,8,0.958628,True,0.857736,True,tf,True,0.100892,1.072436
56,8,0.962185,True,0.847095,True,tf,True,0.11509,1.083043
58,8,0.968518,True,0.836955,True,tf,True,0.131563,1.09548
60,8,0.976338,True,0.827496,True,tf,True,0.148842,1.108679
62,8,0.984166,True,0.818874,True,tf,True,0.165292,1.121393
64,8,0.990556,True,0.811223,True,tf,True,0.179333,1.13236
66,8,0.994316,True,0.804643,True,tf,True,0.189673,1.140505
68,8,0.994673,True,0.799205,True,tf,True,0.195468,1.145096
70,8,0.991339,True,0.794949,True,tf,True,0.19639,1.145828
72,8,0.984482,True,0.791879,True,tf,True,0.192603,1.142824
74,8,0.974619,True,0.789971,True,tf,True,0.184648,1.13654
76,8,0.962477,True,0.789175,True,tf,True,0.173302,1.127636
78,8,0.948852,True,0.789415,True,tf,True,0.159437,1.116851
80,8,0.934505,True,0.790604,True,tf,True,0.143901,1.104889
82,8,0.920092,True,0.792641,True,tf,True,0.127451,1.092362
84,8,0.906138,True,0.795424,True,tf,True,0.110714,1.079762
