ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,height_rf,on_screen_rf,width_rf,azimuth_edge_distance_deg,elevation_edge_distance_deg,nearest_edge_distance_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,maximum_sigma_magnitude_deg,geometric_mean_sigma_deg,log2_maximum_sigma,log2_geometric_mean_sigma,larger_than_mapped_span,edge_band_deg
951848923,755434585,760642624,730760270,Brain Observatory 1.1,PM,31.111,6.667,900,0.004,56.667,5,-25.556,1.667,True,True,49.75383,True,57.44075,21.111,36.667,21.111,57.44075,49.75383,57.44075,53.4593,5.844003,5.740369,False,>20–40
951848964,755434585,760642624,730760270,Brain Observatory 1.1,PM,35,32,1000,0,56.667,5,-21.667,27,True,False,33.42552,True,24.75097,25,18,18,24.75097,33.42552,33.42552,28.76307,5.062878,4.846146,False,>10–20
951848970,755434585,760642624,730760270,Brain Observatory 1.1,PM,25,30,600,0.001,56.667,5,-31.667,25,True,True,35.00484,True,23.46755,15,20,15,23.46755,35.00484,35.00484,28.66143,5.129482,4.841039,False,>10–20
951848930,755434585,760642624,730760270,Brain Observatory 1.1,PM,21.818,28.182,1100,0,56.667,5,-34.849,23.182,True,False,70.6026,False,39.17806,11.818,21.818,11.818,39.17806,70.6026,70.6026,52.59347,6.141649,5.716812,False,>10–20
951848935,755434585,760642624,730760270,Brain Observatory 1.1,PM,22,36,500,0,56.667,5,-34.667,31,True,False,10.59061,True,8.716638,12,14,12,8.716638,10.59061,10.59061,9.608045,3.404714,3.264243,False,>10–20
951848941,755434585,760642624,730760270,Brain Observatory 1.1,PM,40,40,300,0.002,56.667,5,-16.667,35,True,False,129.6741,False,613.4766,30,10,10,613.4766,129.6741,613.4766,282.0497,9.260865,8.139806,True,>5–10
951848957,755434585,760642624,730760270,Brain Observatory 1.1,PM,27.5,47.5,400,0,56.667,5,-29.167,42.5,True,False,39.00506,False,3147.911,17.5,2.5,2.5,3147.911,39.00506,3147.911,350.4061,11.62018,8.452884,True,0–5
951849022,755434585,760642624,730760270,Brain Observatory 1.1,PM,31.429,27.143,700,0,56.667,5,-25.238,22.143,True,True,21.01843,True,18.24126,21.429,22.857,21.429,18.24126,21.01843,21.01843,19.58067,4.393583,4.291358,False,>20–40
951849007,755434585,760642624,730760270,Brain Observatory 1.1,PM,26.667,15,1200,0,56.667,5,-30,10,True,True,25.50856,True,22.30299,16.667,35,16.667,22.30299,25.50856,25.50856,23.85198,4.672909,4.576037,False,>10–20
951849053,755434585,760642624,730760270,Brain Observatory 1.1,PM,31.25,21.25,800,0,56.667,5,-25.417,16.25,True,True,24.83688,True,21.49541,21.25,28.75,21.25,21.49541,24.83688,24.83688,23.10582,4.634412,4.530184,False,>20–40
951849042,755434585,760642624,730760270,Brain Observatory 1.1,PM,30,33.75,800,0,56.667,5,-26.667,28.75,True,False,21.31335,True,12.04488,20,16.25,16.25,12.04488,21.31335,21.31335,16.02238,4.413685,4.002017,False,>10–20
951849084,755434585,760642624,730760270,Brain Observatory 1.1,PM,27.5,22.5,1200,0,56.667,5,-29.167,17.5,True,True,45.1564,True,28.05259,17.5,27.5,17.5,28.05259,45.1564,45.1564,35.59149,5.496858,5.15346,False,>10–20
951849060,755434585,760642624,730760270,Brain Observatory 1.1,PM,14,22,500,0,56.667,5,-42.667,17,True,False,14.76072,True,16.3979,4,28,4,16.3979,14.76072,16.3979,15.55779,4.035439,3.959565,False,0–5
951849066,755434585,760642624,730760270,Brain Observatory 1.1,PM,22.857,15.714,700,0,56.667,5,-33.81,10.714,True,False,76.13015,False,25.55443,12.857,34.286,12.857,25.55443,76.13015,76.13015,44.1074,6.250396,5.462949,False,>10–20
951849079,755434585,760642624,730760270,Brain Observatory 1.1,PM,15,25,400,0,56.667,5,-41.667,20,True,False,35.40789,False,15.70887,5,25,5,15.70887,35.40789,35.40789,23.58427,5.145999,4.559753,False,0–5
951849158,755434585,760642624,730760270,Brain Observatory 1.1,PM,18,24,500,0,56.667,5,-38.667,19,True,False,66.5503,False,26.73901,8,26,8,26.73901,66.5503,66.5503,42.18399,6.056373,5.398624,False,>5–10
951862438,737581020,757988389,718643567,Brain Observatory 1.1,PM,17.5,47.5,400,0,56.667,13.333,-39.167,34.167,True,False,373.034,False,475.2566,7.5,2.5,2.5,475.2566,373.034,475.2566,421.0545,8.892563,8.717863,True,0–5
951862451,737581020,757988389,718643567,Brain Observatory 1.1,PM,18.571,42.857,700,0,56.667,13.333,-38.096,29.524,True,False,395.6444,False,248.0649,8.571,7.143,7.143,248.0649,395.6444,395.6444,313.2818,8.62806,8.291317,True,>5–10
951862482,737581020,757988389,718643567,Brain Observatory 1.1,PM,47.143,46.429,1400,0,56.667,13.333,-9.524,33.096,True,False,274.3929,False,645.5634,37.143,3.571,3.571,645.5634,274.3929,645.5634,420.8777,9.334415,8.717257,True,0–5
951862494,737581020,757988389,718643567,Brain Observatory 1.1,PM,67.273,45.455,1100,0,56.667,13.333,10.606,32.122,True,False,163.417,False,907.5549,22.727,4.545,4.545,907.5549,163.417,907.5549,385.1103,9.825841,8.589128,True,0–5
951862536,737581020,757988389,718643567,Brain Observatory 1.1,PM,13.333,46.667,300,0.001,56.667,13.333,-43.334,33.334,True,False,876.2346,False,269.8062,3.333,3.333,3.333,269.8062,876.2346,876.2346,486.2238,9.775173,8.925477,True,0–5
951862549,737581020,757988389,718643567,Brain Observatory 1.1,PM,82,46,500,0,56.667,13.333,25.333,32.667,True,False,2459.813,False,1203.553,8,4,4,1203.553,2459.813,2459.813,1720.615,11.26433,10.74871,True,0–5
951862523,737581020,757988389,718643567,Brain Observatory 1.1,PM,43.75,45,1600,0,56.667,13.333,-12.917,31.667,True,False,1031.999,False,388.9719,33.75,5,5,388.9719,1031.999,1031.999,633.576,10.01123,9.307374,True,0–5
951862563,737581020,757988389,718643567,Brain Observatory 1.1,PM,14,42,500,0.008,56.667,13.333,-42.667,28.667,True,False,2004.216,False,135.5755,4,8,4,135.5755,2004.216,2004.216,521.2702,10.96882,9.025888,True,0–5
951862602,737581020,757988389,718643567,Brain Observatory 1.1,PM,46.154,46.923,1300,0,56.667,13.333,-10.513,33.59,True,False,1880.635,False,486.9424,36.154,3.077,3.077,486.9424,1880.635,1880.635,956.954,10.877,9.902306,True,0–5
951862650,737581020,757988389,718643567,Brain Observatory 1.1,PM,23,42,1000,0,56.667,13.333,-33.667,28.667,True,False,87.663,False,492.2531,13,8,8,492.2531,87.663,492.2531,207.7315,8.943257,7.698576,True,>5–10
951862590,737581020,757988389,718643567,Brain Observatory 1.1,PM,22.857,45.714,700,0,56.667,13.333,-33.81,32.381,True,False,97.43145,False,384.2207,12.857,4.286,4.286,384.2207,97.43145,384.2207,193.4817,8.585792,7.596054,True,0–5
951862616,737581020,757988389,718643567,Brain Observatory 1.1,PM,82.5,47.5,400,0,56.667,13.333,25.833,34.167,True,False,937.9376,False,1133.972,7.5,2.5,2.5,1133.972,937.9376,1133.972,1031.308,10.14717,10.01026,True,0–5
951862641,737581020,757988389,718643567,Brain Observatory 1.1,PM,18.75,41.25,800,0,56.667,13.333,-37.917,27.917,True,False,240.5088,False,199.822,8.75,8.75,8.75,199.822,240.5088,240.5088,219.2235,7.909946,7.776259,True,>5–10
951862662,737581020,757988389,718643567,Brain Observatory 1.1,PM,31,46,1000,0,56.667,13.333,-25.667,32.667,True,False,65.89283,False,423.1432,21,4,4,423.1432,65.89283,423.1432,166.9793,8.725002,7.383526,True,0–5
951862725,737581020,757988389,718643567,Brain Observatory 1.1,PM,40.714,45.714,1400,0,56.667,13.333,-15.953,32.381,True,False,107.1977,False,405.1113,30.714,4.286,4.286,405.1113,107.1977,405.1113,208.3915,8.662174,7.703152,True,0–5
951862734,737581020,757988389,718643567,Brain Observatory 1.1,PM,45,47.5,1200,0,56.667,13.333,-11.667,34.167,True,False,94.19757,False,633.2003,35,2.5,2.5,633.2003,94.19757,633.2003,244.2252,9.306518,7.932068,True,0–5
951862747,737581020,757988389,718643567,Brain Observatory 1.1,PM,28.571,47.143,700,0,56.667,13.333,-28.096,33.81,True,False,39.03228,False,164.1815,18.571,2.857,2.857,164.1815,39.03228,164.1815,80.05235,7.359148,6.322872,True,0–5
951862757,737581020,757988389,718643567,Brain Observatory 1.1,PM,15,40,600,0,56.667,13.333,-41.667,26.667,True,False,283.2605,False,335.2052,5,10,5,335.2052,283.2605,335.2052,308.1402,8.388901,8.267443,True,0–5
951862764,737581020,757988389,718643567,Brain Observatory 1.1,PM,22,46,500,0,56.667,13.333,-34.667,32.667,True,False,13.05177,True,10.39557,12,4,4,10.39557,13.05177,13.05177,11.6482,3.706173,3.542035,False,0–5
951862798,737581020,757988389,718643567,Brain Observatory 1.1,PM,31,46,1000,0,56.667,13.333,-25.667,32.667,True,False,68.2535,False,314.5118,21,4,4,314.5118,68.2535,314.5118,146.5146,8.29697,7.194901,True,0–5
951862805,737581020,757988389,718643567,Brain Observatory 1.1,PM,39.231,46.154,1300,0,56.667,13.333,-17.436,32.821,True,False,95.89417,False,327.687,29.231,3.846,3.846,327.687,95.89417,327.687,177.2661,8.356175,7.469773,True,0–5
951862819,737581020,757988389,718643567,Brain Observatory 1.1,PM,18,46,500,0,56.667,13.333,-38.667,32.667,True,False,184.7609,False,195.1372,8,4,4,195.1372,184.7609,195.1372,189.8782,7.608345,7.56893,True,0–5
951862842,737581020,757988389,718643567,Brain Observatory 1.1,PM,28,46,500,0,56.667,13.333,-28.667,32.667,True,False,46.26128,False,211.0957,18,4,4,211.0957,46.26128,211.0957,98.82083,7.721753,6.626743,True,0–5
951871891,750749662,769322804,726162197,Brain Observatory 1.1,PM,45,50,200,0,53.333,15,-8.333,35,True,False,16.7388,False,30.05107,35,0,0,30.05107,16.7388,30.05107,22.42808,4.909345,4.487235,False,0–5
951871919,750749662,769322804,726162197,Brain Observatory 1.1,PM,46,42,500,0,53.333,15,-7.333,27,True,False,98.40101,False,1715.589,36,8,8,1715.589,98.40101,1715.589,410.8718,10.74449,8.682545,True,>5–10
951871932,750749662,769322804,726162197,Brain Observatory 1.1,PM,25.714,47.143,700,0,53.333,15,-27.619,32.143,True,False,1736.632,False,680.1709,15.714,2.857,2.857,680.1709,1736.632,1736.632,1086.833,10.76208,10.08591,True,0–5
951872027,750749662,769322804,726162197,Brain Observatory 1.1,PM,15,50,200,0,53.333,15,-38.333,35,True,False,119.1921,False,107.3818,5,0,0,107.3818,119.1921,119.1921,113.1329,6.897145,6.821875,True,0–5
951872058,750749662,769322804,726162197,Brain Observatory 1.1,PM,45,46.667,600,0,53.333,15,-8.333,31.667,True,False,77.14681,False,693.9942,35,3.333,3.333,693.9942,77.14681,693.9942,231.3859,9.43878,7.854157,True,0–5
951872167,750749662,769322804,726162197,Brain Observatory 1.1,PM,30,43.077,1300,0,53.333,15,-23.333,28.077,True,False,814.298,False,464.017,20,6.923,6.923,464.017,814.298,814.298,614.6935,9.669413,9.263723,True,>5–10
951872114,750749662,769322804,726162197,Brain Observatory 1.1,PM,25.833,41.667,1200,0,53.333,15,-27.5,26.667,True,False,74.7742,False,523.643,15.833,8.333,8.333,523.643,74.7742,523.643,197.8762,9.03244,7.628454,True,>5–10
951872222,750749662,769322804,726162197,Brain Observatory 1.1,PM,10,45,200,0,53.333,15,-43.333,30,True,False,510.3524,False,665.5912,0,5,0,665.5912,510.3524,665.5912,582.8259,9.378493,9.186921,True,0–5
951872237,750749662,769322804,726162197,Brain Observatory 1.1,PM,14,42,500,0.005,53.333,15,-39.333,27,True,False,1058.354,False,917.978,4,8,4,917.978,1058.354,1058.354,985.6701,10.04761,9.944961,True,0–5
951872276,750749662,769322804,726162197,Brain Observatory 1.1,PM,10,50,100,0.003,53.333,15,-43.333,35,True,False,80.15681,False,746.6658,0,0,0,746.6658,80.15681,746.6658,244.6433,9.544319,7.934536,True,0–5
951872304,750749662,769322804,726162197,Brain Observatory 1.1,PM,40,50,300,0,53.333,15,-13.333,35,True,False,45.60561,False,261.0822,30,0,0,261.0822,45.60561,261.0822,109.1184,8.02836,6.76975,True,0–5
951872347,750749662,769322804,726162197,Brain Observatory 1.1,PM,61,46,1000,0,53.333,15,7.667,31,True,False,64.29629,False,414.7231,29,4,4,414.7231,64.29629,414.7231,163.2947,8.696005,7.351334,True,0–5
951872327,750749662,769322804,726162197,Brain Observatory 1.1,PM,40,-17.5,2400,0,53.333,15,-13.333,-32.5,True,False,3492.791,False,61.45655,30,12.5,12.5,61.45655,3492.791,3492.791,463.3087,11.77016,8.85583,True,>10–20
951872337,750749662,769322804,726162197,Brain Observatory 1.1,PM,38.571,47.143,700,0,53.333,15,-14.762,32.143,True,False,38.54949,False,301.7926,28.571,2.857,2.857,301.7926,38.54949,301.7926,107.8608,8.237414,6.753027,True,0–5
951872369,750749662,769322804,726162197,Brain Observatory 1.1,PM,45,50,400,0,53.333,15,-8.333,35,True,False,94.09338,False,560.8538,35,0,0,560.8538,94.09338,560.8538,229.7229,9.131481,7.843751,True,0–5
951872379,750749662,769322804,726162197,Brain Observatory 1.1,PM,32.727,45.455,1100,0.008,53.333,15,-20.606,30.455,True,False,149.023,False,436.8411,22.727,4.545,4.545,436.8411,149.023,436.8411,255.1458,8.770965,7.995178,True,0–5
951872391,750749662,769322804,726162197,Brain Observatory 1.1,PM,45,46.667,600,0,53.333,15,-8.333,31.667,True,False,64.87836,False,518.092,35,3.333,3.333,518.092,64.87836,518.092,183.3384,9.017064,7.518365,True,0–5
951872402,750749662,769322804,726162197,Brain Observatory 1.1,PM,50,46.25,800,0,53.333,15,-3.333,31.25,True,False,79.41355,False,512.8866,40,3.75,3.75,512.8866,79.41355,512.8866,201.8171,9.002496,7.656905,True,0–5
951872415,750749662,769322804,726162197,Brain Observatory 1.1,PM,23,42,1000,0,53.333,15,-30.333,27,True,False,108.0841,False,345.8971,13,8,8,345.8971,108.0841,345.8971,193.3545,8.434199,7.595105,True,>5–10
951872503,750749662,769322804,726162197,Brain Observatory 1.1,PM,56.667,48.889,900,0,53.333,15,3.334,33.889,True,False,1587.018,False,364.1126,33.333,1.111,1.111,364.1126,1587.018,1587.018,760.1666,10.6321,9.570172,True,0–5
951872517,750749662,769322804,726162197,Brain Observatory 1.1,PM,36.667,36.667,300,0.009,53.333,15,-16.666,21.667,True,True,34.02292,False,591.4191,26.667,13.333,13.333,591.4191,34.02292,591.4191,141.8513,9.208037,7.148236,True,>10–20
951872650,750749662,769322804,726162197,Brain Observatory 1.1,PM,18,46,500,0.009,53.333,15,-35.333,31,True,False,377.5948,False,263.8429,8,4,4,263.8429,377.5948,377.5948,315.6354,8.560695,8.302115,True,0–5
951872569,750749662,769322804,726162197,Brain Observatory 1.1,PM,40,40,900,0,53.333,15,-13.333,25,True,True,57.32045,False,144.2458,30,10,10,144.2458,57.32045,144.2458,90.92985,7.172386,6.506682,True,>5–10
951872582,750749662,769322804,726162197,Brain Observatory 1.1,PM,45.714,37.857,1400,0,53.333,15,-7.619,22.857,True,True,54.66395,False,87.62536,35.714,12.143,12.143,87.62536,54.66395,87.62536,69.20945,6.453276,6.112897,True,>10–20
951873822,750749662,769322804,726162197,Brain Observatory 1.1,PM,10,50,100,0,53.333,15,-43.333,35,True,False,685.4775,False,467.7938,0,0,0,467.7938,685.4775,685.4775,566.2703,9.420965,9.145347,True,0–5
951872665,750749662,769322804,726162197,Brain Observatory 1.1,PM,85,45,400,0,53.333,15,31.667,30,True,False,1905.004,False,129.1255,5,5,5,129.1255,1905.004,1905.004,495.9684,10.89558,8.954104,True,0–5
951872708,750749662,769322804,726162197,Brain Observatory 1.1,PM,14,42,500,0.006,53.333,15,-39.333,27,True,False,1121.714,False,773.7297,4,8,4,773.7297,1121.714,1121.714,931.6134,10.13149,9.863588,True,0–5
951872733,750749662,769322804,726162197,Brain Observatory 1.1,PM,25,50,400,0,53.333,15,-28.333,35,True,False,162.3947,False,473.581,15,0,0,473.581,162.3947,473.581,277.3212,8.887467,8.115414,True,0–5
951872754,750749662,769322804,726162197,Brain Observatory 1.1,PM,46.364,39.091,1100,0,53.333,15,-6.969,24.091,True,True,45.36842,False,61.06721,36.364,10.909,10.909,61.06721,45.36842,61.06721,52.63576,5.932326,5.717971,False,>10–20
951872835,750749662,769322804,726162197,Brain Observatory 1.1,PM,44.286,42.857,700,0,53.333,15,-9.047,27.857,True,False,61.94207,False,413.6476,34.286,7.143,7.143,413.6476,61.94207,413.6476,160.0693,8.692258,7.322553,True,>5–10
951872768,750749662,769322804,726162197,Brain Observatory 1.1,PM,30,50,300,0,53.333,15,-23.333,35,True,False,96.29728,False,584.7141,20,0,0,584.7141,96.29728,584.7141,237.2896,9.191588,7.890505,True,0–5
951872780,750749662,769322804,726162197,Brain Observatory 1.1,PM,58,46,500,0,53.333,15,4.667,31,True,False,31.41363,False,361.7549,32,4,4,361.7549,31.41363,361.7549,106.6022,8.498869,6.736094,True,0–5
951872808,750749662,769322804,726162197,Brain Observatory 1.1,PM,30,50,500,0,53.333,15,-23.333,35,True,False,88.9784,False,650.5306,20,0,0,650.5306,88.9784,650.5306,240.5892,9.345473,7.910428,True,0–5
951872860,750749662,769322804,726162197,Brain Observatory 1.1,PM,48,46,500,0,53.333,15,-5.333,31,True,False,19.76893,False,120.6088,38,4,4,120.6088,19.76893,120.6088,48.82937,6.914191,5.609677,True,0–5
951872970,750749662,769322804,726162197,Brain Observatory 1.1,PM,70,50,500,0,53.333,15,16.667,35,True,False,71.37299,False,448.9047,20,0,0,448.9047,71.37299,448.9047,178.9963,8.810266,7.483786,True,0–5
951873011,750749662,769322804,726162197,Brain Observatory 1.1,PM,42,46,500,0,53.333,15,-11.333,31,True,False,46.628,False,526.8814,32,4,4,526.8814,46.628,526.8814,156.74,9.041335,7.29223,True,0–5
951873033,750749662,769322804,726162197,Brain Observatory 1.1,PM,26.923,32.308,1300,0.003,53.333,15,-26.41,17.308,True,True,131.1188,False,477.3195,16.923,17.692,16.923,477.3195,131.1188,477.3195,250.1711,8.898812,7.966771,True,>10–20
951873058,750749662,769322804,726162197,Brain Observatory 1.1,PM,50,50,100,0,53.333,15,-3.333,35,True,False,71.6672,False,1513.423,40,0,0,1513.423,71.6672,1513.423,329.3369,10.5636,8.36342,True,0–5
951873093,750749662,769322804,726162197,Brain Observatory 1.1,PM,48,46,500,0,53.333,15,-5.333,31,True,False,27.58226,False,210.0206,38,4,4,210.0206,27.58226,210.0206,76.11073,7.714387,6.250028,True,0–5
951873147,750749662,769322804,726162197,Brain Observatory 1.1,PM,13.333,46.667,300,0,53.333,15,-40,31.667,True,False,83.48255,False,279.5931,3.333,3.333,3.333,279.5931,83.48255,279.5931,152.7781,8.127185,7.255294,True,0–5
951873201,750749662,769322804,726162197,Brain Observatory 1.1,PM,33.333,43.333,600,0,53.333,15,-20,28.333,True,False,47.58002,False,638.0819,23.333,6.667,6.667,638.0819,47.58002,638.0819,174.2411,9.317598,7.444941,True,>5–10
951873210,750749662,769322804,726162197,Brain Observatory 1.1,PM,30,45,1000,0,53.333,15,-23.333,30,True,False,57.60632,False,291.1679,20,5,5,291.1679,57.60632,291.1679,129.511,8.185707,7.016931,True,0–5
951873253,750749662,769322804,726162197,Brain Observatory 1.1,PM,50,47.5,400,0,53.333,15,-3.333,32.5,True,False,82.56119,False,636.5521,40,2.5,2.5,636.5521,82.56119,636.5521,229.2477,9.314135,7.840763,True,0–5
951873265,750749662,769322804,726162197,Brain Observatory 1.1,PM,55,50,200,0,53.333,15,1.667,35,True,False,33.10882,False,276.8675,35,0,0,276.8675,33.10882,276.8675,95.74318,8.113052,6.581098,True,0–5
951873291,750749662,769322804,726162197,Brain Observatory 1.1,PM,25,16.667,600,0,53.333,15,-28.333,1.667,True,True,3997.719,False,49.20603,15,33.333,15,49.20603,3997.719,3997.719,443.5221,11.96496,8.792862,True,>10–20
951876143,746083955,760647907,726170935,Brain Observatory 1.1,PM,14,8,500,0,30,11.667,-16,-3.667,True,True,318.4955,False,29.73942,4,38,4,29.73942,318.4955,318.4955,97.32354,8.315129,6.604717,True,0–5
951876157,746083955,760647907,726170935,Brain Observatory 1.1,PM,90,-5,200,0,30,11.667,60,-16.667,False,False,631.3914,False,52.73996,0,25,0,52.73996,631.3914,631.3914,182.4817,9.302391,7.511608,True,0–5
951876171,746083955,760647907,726170935,Brain Observatory 1.1,PM,55,-25,400,0,30,11.667,25,-36.667,True,False,50.6234,False,722.746,35,5,5,722.746,50.6234,722.746,191.2795,9.497345,7.579539,True,0–5
951876198,746083955,760647907,726170935,Brain Observatory 1.1,PM,58.125,-20,1600,0,30,11.667,28.125,-31.667,True,False,89.74645,False,137.7709,31.875,10,10,137.7709,89.74645,137.7709,111.1956,7.106128,6.796955,True,>5–10
951876240,746083955,760647907,726170935,Brain Observatory 1.1,PM,53.333,-6.667,300,0,30,11.667,23.333,-18.334,True,True,15.9088,True,12.61615,36.667,23.333,23.333,12.61615,15.9088,15.9088,14.16713,3.991753,3.824476,False,>20–40
951877775,746083955,760647907,726170935,Brain Observatory 1.1,PM,54,-12,500,0,30,11.667,24,-23.667,True,False,18.91923,True,13.91149,36,18,18,13.91149,18.91923,18.91923,16.22327,4.241781,4.019993,False,>10–20
951876267,746083955,760647907,726170935,Brain Observatory 1.1,PM,24.286,-7.143,700,0,30,11.667,-5.714,-18.81,True,True,75.48082,True,163.3674,14.286,22.857,14.286,163.3674,75.48082,163.3674,111.0455,7.351977,6.795007,True,>10–20
951876294,746083955,760647907,726170935,Brain Observatory 1.1,PM,38.5,0.5,2000,0,30,11.667,8.5,-11.167,True,True,94.6295,True,51.83398,28.5,30.5,28.5,51.83398,94.6295,94.6295,70.03587,6.564218,6.130022,True,>20–40
951876309,746083955,760647907,726170935,Brain Observatory 1.1,PM,80,2.857,700,0,30,11.667,50,-8.81,True,False,156.7755,False,34.04265,10,32.857,10,34.04265,156.7755,156.7755,73.05514,7.292556,6.190914,True,>5–10
951876322,746083955,760647907,726170935,Brain Observatory 1.1,PM,54.167,-12.5,1200,0,30,11.667,24.167,-24.167,True,False,58.08732,True,56.58065,35.833,17.5,17.5,56.58065,58.08732,58.08732,57.32904,5.860151,5.841194,False,>10–20
951876533,746083955,760647907,726170935,Brain Observatory 1.1,PM,23.636,0.909,1100,0,30,11.667,-6.364,-10.758,True,True,143.9,False,49.12473,13.636,30.909,13.636,49.12473,143.9,143.9,84.07764,7.168923,6.39365,True,>10–20
951876559,746083955,760647907,726170935,Brain Observatory 1.1,PM,85,0,1000,0.001,30,11.667,55,-11.667,True,False,332.0311,False,467.026,5,30,5,467.026,332.0311,467.026,393.7857,8.867359,8.621267,True,0–5
951876443,746083955,760647907,726170935,Brain Observatory 1.1,PM,30,0,500,0,30,11.667,0,-11.667,True,True,55.87142,True,35.00922,20,30,20,35.00922,55.87142,55.87142,44.22686,5.804039,5.466851,False,>10–20
951876455,746083955,760647907,726170935,Brain Observatory 1.1,PM,48,0,1000,0,30,11.667,18,-11.667,True,True,56.69731,True,39.89019,38,30,30,39.89019,56.69731,56.69731,47.55698,5.825208,5.571585,False,>20–40
951876468,746083955,760647907,726170935,Brain Observatory 1.1,PM,86,-8,500,0,30,11.667,56,-19.667,False,False,51.96565,True,37.91634,4,22,4,37.91634,51.96565,51.96565,44.3886,5.699487,5.472117,False,0–5
951876493,746083955,760647907,726170935,Brain Observatory 1.1,PM,80,0,900,0,30,11.667,50,-11.667,True,False,132.8657,False,68.48991,10,30,10,68.48991,132.8657,132.8657,95.39371,7.053825,6.575822,True,>5–10
951876505,746083955,760647907,726170935,Brain Observatory 1.1,PM,33.333,6.667,300,0,30,11.667,3.333,-5,True,True,8.365401,True,6.467627,23.333,36.667,23.333,6.467627,8.365401,8.365401,7.355562,3.064435,2.878836,False,>20–40
951876517,746083955,760647907,726170935,Brain Observatory 1.1,PM,48.333,28.333,600,0.008,30,11.667,18.333,16.666,True,True,72.78654,False,93.13886,38.333,21.667,21.667,93.13886,72.78654,93.13886,82.33623,6.541311,6.363456,True,>20–40
951876725,746083955,760647907,726170935,Brain Observatory 1.1,PM,14,12,500,0,30,11.667,-16,0.333,True,True,1596.744,False,63.80271,4,38,4,63.80271,1596.744,1596.744,319.1812,10.64092,8.318232,True,0–5
951876840,746083955,760647907,726170935,Brain Observatory 1.1,PM,67.273,23.636,1100,0,30,11.667,37.273,11.969,True,False,2481.384,False,70.3745,22.727,26.364,22.727,70.3745,2481.384,2481.384,417.8829,11.27693,8.706955,True,>20–40
951876597,746083955,760647907,726170935,Brain Observatory 1.1,PM,70,-27.5,400,0,30,11.667,40,-39.167,False,False,790.5587,False,3541.312,20,2.5,2.5,3541.312,790.5587,3541.312,1673.205,11.79007,10.7084,True,0–5
951876609,746083955,760647907,726170935,Brain Observatory 1.1,PM,82.941,-2.941,1700,0,30,11.667,52.941,-14.608,True,False,249.2031,False,547.8005,7.059,27.059,7.059,547.8005,249.2031,547.8005,369.4774,9.097507,8.529342,True,>5–10
951877801,746083955,760647907,726170935,Brain Observatory 1.1,PM,77.692,-17.692,1300,0,30,11.667,47.692,-29.359,False,False,253.6758,False,563.9517,12.308,12.308,12.308,563.9517,253.6758,563.9517,378.234,9.139428,8.563135,True,>10–20
951876633,746083955,760647907,726170935,Brain Observatory 1.1,PM,44.583,18.75,2400,0,30,11.667,14.583,7.083,True,True,160.7043,True,53.62087,34.583,31.25,31.25,53.62087,160.7043,160.7043,92.82835,7.328264,6.536493,True,>20–40
951876660,746083955,760647907,726170935,Brain Observatory 1.1,PM,82,4,500,0,30,11.667,52,-7.667,True,False,10137.55,False,77.70323,8,34,8,77.70323,10137.55,10137.55,887.5361,13.30742,9.793662,True,>5–10
951876647,746083955,760647907,726170935,Brain Observatory 1.1,PM,23,12,1000,0,30,11.667,-7,0.333,True,True,205.611,False,40.08789,13,38,13,40.08789,205.611,205.611,90.78828,7.683774,6.504434,True,>10–20
951876672,746083955,760647907,726170935,Brain Observatory 1.1,PM,18,46,500,0,30,11.667,-12,34.333,True,False,4741.936,False,6961.583,8,4,4,6961.583,4741.936,6961.583,5745.553,12.7652,12.48823,True,0–5
951876688,746083955,760647907,726170935,Brain Observatory 1.1,PM,10,15,200,0,30,11.667,-20,3.333,True,True,673.2802,False,54.65018,0,35,0,54.65018,673.2802,673.2802,191.8199,9.395063,7.583609,True,0–5
951876737,746083955,760647907,726170935,Brain Observatory 1.1,PM,23,-22,1000,0,30,11.667,-7,-33.667,True,False,2506.339,False,2506.328,13,8,8,2506.328,2506.339,2506.339,2506.333,11.29137,11.29136,True,>5–10
951876827,746083955,760647907,726170935,Brain Observatory 1.1,PM,17.5,22.5,1200,0,30,11.667,-12.5,10.833,True,True,2529.254,False,159.6688,7.5,27.5,7.5,159.6688,2529.254,2529.254,635.4865,11.3045,9.311718,True,>5–10
951876700,746083955,760647907,726170935,Brain Observatory 1.1,PM,12.5,37.5,400,0,30,11.667,-17.5,25.833,True,False,223.3998,False,8759.218,2.5,12.5,2.5,8759.218,223.3998,8759.218,1398.859,13.09659,10.45004,True,0–5
951876712,746083955,760647907,726170935,Brain Observatory 1.1,PM,14,-2,500,0,30,11.667,-16,-13.667,True,True,1857.509,False,60.91526,4,28,4,60.91526,1857.509,1857.509,336.3787,10.85915,8.393943,True,0–5
951876749,746083955,760647907,726170935,Brain Observatory 1.1,PM,72,-26,500,0,30,11.667,42,-37.667,False,False,876.0604,False,786.4912,18,4,4,786.4912,876.0604,876.0604,830.0685,9.774887,9.697087,True,0–5
