stimulus_presentation_id,stimulus_block,start_time,stop_time,size,contrast,phase,orientation,stimulus_name,x_position,y_position,temporal_frequency,color,frame,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
67,0.0,101.43989,101.69008,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25019924,56,,,0,,False,0,train,2
68,0.0,101.69008,101.94028,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25019924,57,,,0,,False,0,train,2
69,0.0,101.94028,102.19049,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,0.0,4.0,null,null,0.08,0.25020576,58,,,0,,False,0,train,0
70,0.0,102.19049,102.4407,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,30.0,4.0,null,null,0.08,0.25020576,59,,,0,,False,0,train,1
71,0.0,102.4407,102.6909,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-10.0,4.0,null,null,0.08,0.25020576,60,,,0,,False,0,train,0
72,0.0,102.6909,102.94111,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-40.0,4.0,null,null,0.08,0.25020576,61,,,0,,False,0,train,2
73,0.0,102.94111,103.19132,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25021174,62,,,0,,False,0,train,1
74,0.0,103.19132,103.44153,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,-40.0,4.0,null,null,0.08,0.25021174,63,,,0,,False,0,train,1
75,0.0,103.44153,103.69174,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,0.0,4.0,null,null,0.08,0.25021174,64,,,0,,False,0,train,1
76,0.0,103.69174,103.94195,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,30.0,4.0,null,null,0.08,0.25021174,65,,,0,,False,0,train,0
77,0.0,103.94195,104.19217,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,0.0,4.0,null,null,0.08,0.25021576,66,,,0,,False,0,train,2
78,0.0,104.19217,104.44239,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25021576,67,,,0,,False,0,train,0
79,0.0,104.44239,104.6926,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25021576,22,,,0,,False,2,test,2
80,0.0,104.6926,104.94282,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,30.0,4.0,null,null,0.08,0.25021576,59,,,0,,False,1,train,1
81,0.0,104.94282,105.19302,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25019924,68,,,0,,False,0,train,2
82,0.0,105.19302,105.44322,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-40.0,4.0,null,null,0.08,0.25019924,69,,,0,,False,0,train,0
83,0.0,105.44322,105.69341,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-40.0,4.0,null,null,0.08,0.25019924,70,,,0,,False,0,train,0
84,0.0,105.69341,105.94361,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25019924,71,,,0,,False,0,train,0
85,0.0,105.94361,106.19383,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25021826,72,,,0,,False,0,train,0
86,0.0,106.19383,106.44405,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-30.0,4.0,null,null,0.08,0.25021826,73,,,0,,False,0,train,0
87,0.0,106.44405,106.69427,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,0.0,4.0,null,null,0.08,0.25021826,74,,,0,,False,0,train,2
88,0.0,106.69427,106.94449,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-30.0,4.0,null,null,0.08,0.25021826,75,,,0,,False,0,train,2
89,0.0,106.94449,107.19469,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,20.0,4.0,null,null,0.08,0.25020424,76,,,0,,False,0,train,1
90,0.0,107.19469,107.4449,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25020424,77,,,0,,False,0,train,1
91,0.0,107.4449,107.6951,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,40.0,4.0,null,null,0.08,0.25020424,78,,,0,,False,0,train,0
92,0.0,107.6951,107.9453,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25020424,79,,,0,,False,0,train,2
93,0.0,107.9453,108.19551,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25020826,80,,,0,,False,0,train,2
94,0.0,108.19551,108.44572,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,-20.0,4.0,null,null,0.08,0.25020826,81,,,0,,False,0,train,1
95,0.0,108.44572,108.69593,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,0.0,4.0,null,null,0.08,0.25020826,82,,,0,,False,0,train,2
96,0.0,108.69593,108.94614,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25020826,56,,,0,,False,1,train,2
97,0.0,108.94614,109.19634,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-20.0,4.0,null,null,0.08,0.25020674,33,,,0,,False,2,test,0
98,0.0,109.19634,109.44655,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-20.0,4.0,null,null,0.08,0.25020674,83,,,0,,False,0,train,1
99,0.0,109.44655,109.69676,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,30.0,4.0,null,null,0.08,0.25020674,84,,,0,,False,0,train,1
100,0.0,109.69676,109.94696,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,40.0,4.0,null,null,0.08,0.25020674,14,,,0,,False,1,train,0
101,0.0,109.94696,110.19718,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-20.0,4.0,null,null,0.08,0.25022076,85,,,0,,False,0,train,1
102,0.0,110.19718,110.44741,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25022076,71,,,0,,False,1,train,0
103,0.0,110.44741,110.69763,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25022076,32,,,0,,False,1,train,2
104,0.0,110.69763,110.94785,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,30.0,4.0,null,null,0.08,0.25022076,86,,,0,,False,0,train,1
105,0.0,110.94785,111.19804,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25019424,77,,,0,,False,1,train,1
106,0.0,111.19804,111.44824,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-10.0,4.0,null,null,0.08,0.25019424,87,,,0,,False,0,train,2
107,0.0,111.44824,111.69843,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-30.0,4.0,null,null,0.08,0.25019424,12,,,0,,False,1,train,0
108,0.0,111.69843,111.94862,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,40.0,4.0,null,null,0.08,0.25019424,52,,,0,,False,1,train,2
109,0.0,111.94862,112.19884,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-10.0,4.0,null,null,0.08,0.25021826,88,,,0,,False,0,train,1
110,0.0,112.19884,112.44906,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,40.0,4.0,null,null,0.08,0.25021826,13,,,0,,False,2,test,2
111,0.0,112.44906,112.69928,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25021826,89,,,0,,False,0,train,2
112,0.0,112.69928,112.9495,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-30.0,4.0,null,null,0.08,0.25021826,90,,,0,,False,0,train,2
113,0.0,112.9495,113.1997,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,-30.0,4.0,null,null,0.08,0.25020424,91,,,0,,False,0,train,1
114,0.0,113.1997,113.44991,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25020424,26,,,0,,False,2,test,2
115,0.0,113.44991,113.70011,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,30.0,4.0,null,null,0.08,0.25020424,27,,,0,,False,1,train,2
116,0.0,113.70011,113.95031,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,40.0,4.0,null,null,0.08,0.25020424,92,,,0,,False,0,train,0
117,0.0,113.95031,114.20053,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,30.0,4.0,null,null,0.08,0.25021326,84,,,0,,False,1,train,1
118,0.0,114.20053,114.45074,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25021326,93,,,0,,False,0,train,1
119,0.0,114.45074,114.70095,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25021326,41,,,0,,False,1,train,1
120,0.0,114.70095,114.95117,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25021326,54,,,0,,False,1,train,0
121,0.0,114.95117,115.20137,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25020674,94,,,0,,False,0,train,0
122,0.0,115.20137,115.45158,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25020674,95,,,0,,False,0,train,0
123,0.0,115.45158,115.70179,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,20.0,4.0,null,null,0.08,0.25020674,76,,,0,,False,1,train,1
124,0.0,115.70179,115.95199,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,-40.0,4.0,null,null,0.08,0.25020674,96,,,0,,False,0,train,1
125,0.0,115.95199,116.20221,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25021826,97,,,0,,False,0,train,0
126,0.0,116.20221,116.45243,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,0.0,4.0,null,null,0.08,0.25021826,82,,,0,,False,1,train,2
127,0.0,116.45243,116.70265,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,20.0,4.0,null,null,0.08,0.25021826,98,,,0,,False,0,train,2
128,0.0,116.70265,116.95287,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,40.0,4.0,null,null,0.08,0.25021826,99,,,0,,False,0,train,1
129,0.0,116.95287,117.20306,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,40.0,4.0,null,null,0.08,0.25019674,92,,,0,,False,1,train,0
130,0.0,117.20306,117.45326,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,40.0,4.0,null,null,0.08,0.25019674,78,,,0,,False,1,train,0
131,0.0,117.45326,117.70346,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25019674,100,,,0,,False,0,train,2
132,0.0,117.70346,117.95365,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25019674,101,,,0,,False,0,train,2
133,0.0,117.95365,118.20387,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-40.0,4.0,null,null,0.08,0.25021576,70,,,0,,False,1,train,0
134,0.0,118.20387,118.45409,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25021576,102,,,0,,False,0,train,1
135,0.0,118.45409,118.7043,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25021576,103,,,0,,False,0,train,0
136,0.0,118.7043,118.95452,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-40.0,4.0,null,null,0.08,0.25021576,61,,,0,,False,1,train,2
137,0.0,118.95452,119.20472,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,40.0,4.0,null,null,0.08,0.25020174,104,,,0,,False,0,train,1
138,0.0,119.20472,119.45492,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25020174,68,,,0,,False,1,train,2
139,0.0,119.45492,119.70512,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,0.0,4.0,null,null,0.08,0.25020174,105,,,0,,False,0,train,1
140,0.0,119.70512,119.95532,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,-30.0,4.0,null,null,0.08,0.25020174,106,,,0,,False,0,train,0
141,0.0,119.95532,120.20553,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,30.0,4.0,null,null,0.08,0.25020826,107,,,0,,False,0,train,1
142,0.0,120.20553,120.45574,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25020826,45,,,0,,False,1,train,1
143,0.0,120.45574,120.70595,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,40.0,4.0,null,null,0.08,0.25020826,108,,,0,,False,0,train,1
144,0.0,120.70595,120.95616,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,20.0,4.0,null,null,0.08,0.25020826,98,,,0,,False,1,train,2
145,0.0,120.95616,121.20637,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,40.0,4.0,null,null,0.08,0.25020924,108,,,0,,False,1,train,1
146,0.0,121.20637,121.45658,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25020924,26,,,0,,False,3,train,2
147,0.0,121.45658,121.70678,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25020924,67,,,0,,False,1,train,0
148,0.0,121.70678,121.95699,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,20.0,4.0,null,null,0.08,0.25020924,109,,,0,,False,0,train,1
149,0.0,121.95699,122.20721,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25022076,110,,,0,,False,0,train,0
150,0.0,122.20721,122.45744,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-30.0,4.0,null,null,0.08,0.25022076,111,,,0,,False,0,train,2
151,0.0,122.45744,122.70766,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-10.0,4.0,null,null,0.08,0.25022076,112,,,0,,False,0,train,0
152,0.0,122.70766,122.95788,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,-20.0,4.0,null,null,0.08,0.25022076,113,,,0,,False,0,train,1
153,0.0,122.95788,123.20808,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25019924,114,,,0,,False,0,train,0
154,0.0,123.20808,123.45828,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,30.0,4.0,null,null,0.08,0.25019924,115,,,0,,False,0,train,2
155,0.0,123.45828,123.70847,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,10.0,4.0,null,null,0.08,0.25019924,116,,,0,,False,0,train,0
156,0.0,123.70847,123.95867,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,10.0,4.0,null,null,0.08,0.25019924,117,,,0,,False,0,train,2
157,0.0,123.95867,124.20889,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-30.0,4.0,null,null,0.08,0.25021826,75,,,0,,False,1,train,2
158,0.0,124.20889,124.45911,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25021826,118,,,0,,False,0,train,1
159,0.0,124.45911,124.70933,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25021826,119,,,0,,False,0,train,0
160,0.0,124.70933,124.95955,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-40.0,4.0,null,null,0.08,0.25021826,120,,,0,,False,0,train,2
161,0.0,124.95955,125.20974,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25019674,22,,,0,,False,3,train,2
162,0.0,125.20974,125.45994,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25019674,121,,,0,,False,0,train,2
163,0.0,125.45994,125.71014,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,40.0,4.0,null,null,0.08,0.25019674,122,,,0,,False,0,train,2
164,0.0,125.71014,125.96033,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25019674,123,,,0,,False,0,train,0
165,0.0,125.96033,126.21055,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25021576,97,,,0,,False,1,train,0
166,0.0,126.21055,126.46077,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-30.0,4.0,null,null,0.08,0.25021576,124,,,0,,False,0,train,2
167,0.0,126.46077,126.71098,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,-10.0,4.0,null,null,0.08,0.25021576,125,,,0,,False,0,train,0
168,0.0,126.71098,126.9612,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25021576,126,,,0,,False,0,train,1
169,0.0,126.9612,127.2114,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25020174,127,,,0,,False,0,train,2
170,0.0,127.2114,127.4616,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25020174,22,,,0,,False,4,train,2
171,0.0,127.4616,127.7118,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,0.0,4.0,null,null,0.08,0.25020174,19,,,0,,False,1,train,2
172,0.0,127.7118,127.962,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25020174,128,,,0,,False,0,train,2
173,0.0,127.962,128.21222,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25021326,129,,,0,,False,0,train,2
174,0.0,128.21222,128.46243,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-30.0,4.0,null,null,0.08,0.25021326,130,,,0,,False,0,train,0
175,0.0,128.46243,128.71264,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,10.0,4.0,null,null,0.08,0.25021326,31,,,0,,False,2,test,1
176,0.0,128.71264,128.96286,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,20.0,4.0,null,null,0.08,0.25021326,98,,,0,,False,2,test,2
177,0.0,128.96286,129.21306,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,-30.0,4.0,null,null,0.08,0.25020674,131,,,0,,False,0,train,1
178,0.0,129.21306,129.46327,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,30.0,4.0,null,null,0.08,0.25020674,59,,,0,,False,2,test,1
179,0.0,129.46327,129.71348,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25020674,54,,,0,,False,2,test,0
180,0.0,129.71348,129.96368,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,20.0,4.0,null,null,0.08,0.25020674,132,,,0,,False,0,train,0
181,0.0,129.96368,130.2139,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-30.0,4.0,null,null,0.08,0.25022076,43,,,0,,False,1,train,0
182,0.0,130.2139,130.46413,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25022076,103,,,0,,False,1,train,0
183,0.0,130.46413,130.71435,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,10.0,4.0,null,null,0.08,0.25022076,133,,,0,,False,0,train,0
184,0.0,130.71435,130.96457,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,-40.0,4.0,null,null,0.08,0.25022076,134,,,0,,False,0,train,1
185,0.0,130.96457,131.21476,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,30.0,4.0,null,null,0.08,0.25019674,65,,,0,,False,1,train,0
186,0.0,131.21476,131.46496,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,20.0,4.0,null,null,0.08,0.25019674,135,,,0,,False,0,train,0
187,0.0,131.46496,131.71516,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25019674,136,,,0,,False,0,train,0
188,0.0,131.71516,131.96535,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-10.0,4.0,null,null,0.08,0.25019674,1,,,0,,False,1,train,2
189,0.0,131.96535,132.21556,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25020826,129,,,0,,False,1,train,2
190,0.0,132.21556,132.46577,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,30.0,4.0,null,null,0.08,0.25020826,137,,,0,,False,0,train,0
191,0.0,132.46577,132.71598,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25020826,34,,,0,,False,1,train,2
192,0.0,132.71598,132.96619,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,10.0,4.0,null,null,0.08,0.25020826,138,,,0,,False,0,train,2
193,0.0,132.96619,133.21639,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,0.0,4.0,null,null,0.08,0.25020674,139,,,0,,False,0,train,0
194,0.0,133.21639,133.4666,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,-30.0,4.0,null,null,0.08,0.25020674,91,,,0,,False,1,train,1
195,0.0,133.4666,133.71681,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,30.0,4.0,null,null,0.08,0.25020674,115,,,0,,False,1,train,2
196,0.0,133.71681,133.96701,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25020674,140,,,0,,False,0,train,0
197,0.0,133.96701,134.21724,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-40.0,4.0,null,null,0.08,0.25022326,141,,,0,,False,0,train,0
198,0.0,134.21724,134.46746,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-40.0,4.0,null,null,0.08,0.25022326,69,,,0,,False,1,train,0
199,0.0,134.46746,134.71768,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25022326,142,,,0,,False,0,train,2
200,0.0,134.71768,134.96791,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25022326,143,,,0,,False,0,train,1
201,0.0,134.96791,135.2181,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25019674,94,,,0,,False,1,train,0
202,0.0,135.2181,135.4683,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,-30.0,4.0,null,null,0.08,0.25019674,3,,,0,,False,1,train,1
203,0.0,135.4683,135.7185,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,20.0,4.0,null,null,0.08,0.25019674,109,,,0,,False,1,train,1
204,0.0,135.7185,135.96869,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,10.0,4.0,null,null,0.08,0.25019674,17,,,0,,False,1,train,2
