stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,frame,coherence,x_position,contrast,color,size,Dir,spatial_frequency,orientation,temporal_frequency,Speed,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1113,0.0,353.6172,353.8674,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2501988,147,,,0,,False,4,train,1
1114,0.0,353.8674,354.1176,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2501988,183,,,0,,False,7,train,0
1115,0.0,354.1176,354.3678,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2501988,223,,,0,,False,1,train,2
1116,0.0,354.3678,354.618,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2501988,98,,,0,,False,1,train,2
1117,0.0,354.618,354.86822,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502187,55,,,0,,False,4,train,1
1118,0.0,354.86822,355.11844,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502187,234,,,0,,False,2,test,1
1119,0.0,355.11844,355.36865,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502187,235,,,0,,False,4,train,1
1120,0.0,355.36865,355.61887,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502187,177,,,0,,False,6,train,2
1121,0.0,355.61887,355.86907,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2501988,184,,,0,,False,6,train,0
1122,0.0,355.86907,356.11927,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2501988,243,,,0,,False,0,train,2
1123,0.0,356.11927,356.36947,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2501988,153,,,0,,False,3,train,2
