stimulus_presentation_id,stimulus_block,start_time,stop_time,color,orientation,contrast,spatial_frequency,frame,stimulus_name,size,temporal_frequency,x_position,y_position,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
669,0.0,245.95921,246.20943,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25021956,36,0.78789723,1.2039145,7,0.18963465,True,3,train,2
670,0.0,246.20943,246.45965,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,10.0,"[3644.93333333, 3644.93333333]",0.25021956,200,1.0331884,1.4592246,8,0.2670671,True,2,test,2
671,0.0,246.45965,246.70986,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021956,217,0.77173974,0.98902473,7,0.083049491,True,1,train,2
672,0.0,246.70986,246.96008,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,30.0,"[3644.93333333, 3644.93333333]",0.25021956,134,0.78483258,1.0793438,8,0.1901749,True,1,train,2
673,0.0,246.96008,247.21028,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25019794,120,0.75615494,0.89852965,7,0.16796846,True,3,train,2
674,0.0,247.21028,247.46048,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-30.0,"[3644.93333333, 3644.93333333]",0.25019794,41,0.74240118,1.159117,8,0.21758613,True,3,train,1
675,0.0,247.46048,247.71068,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25019794,234,0.41821257,0.89002436,7,0.24828792,True,0,train,1
676,0.0,247.71068,247.96088,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,30.0,"[3644.93333333, 3644.93333333]",0.25019794,59,0.61778225,0.98923777,8,0.22535931,True,5,test,0
677,0.0,247.96088,248.21109,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,30.0,"[3644.93333333, 3644.93333333]",0.25021206,172,0.44789622,0.84713757,7,0.17146422,True,2,test,2
678,0.0,248.21109,248.4613,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,0.0,"[3644.93333333, 3644.93333333]",0.25021206,235,0.41249634,0.90416623,8,0.1928903,True,0,train,0
679,0.0,248.4613,248.71151,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021206,117,0.3386469,0.77708153,7,0.22810593,True,4,train,0
680,0.0,248.71151,248.96172,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021206,22,0.61089933,1.0475767,7,0.21412695,True,3,train,2
681,0.0,248.96172,249.21193,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,106,0.54375353,0.97919381,7,0.15341835,True,6,train,0
682,0.0,249.21193,249.46213,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020294,32,0.30351198,1.1080368,7,0.11459213,True,3,train,0
683,0.0,249.46213,249.71233,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,212,0.17208051,1.047764,7,0.14450957,True,1,train,2
684,0.0,249.71233,249.96254,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,229,0.27288185,0.70026923,7,0.24341212,True,2,test,1
685,0.0,249.96254,250.21275,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021206,40,-0.24670498,-1.834932,5,0.82177148,True,2,test,0
686,0.0,250.21275,250.46296,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,30.0,"[3644.93333333, 3644.93333333]",0.25021206,84,-0.29120163,-1.9950128,7,0.14127874,True,5,test,2
687,0.0,250.46296,250.71317,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021206,154,-0.034325321,-2.6412225,8,0.31786132,True,1,train,2
688,0.0,250.71317,250.96338,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021206,197,-0.02875058,-2.6751514,7,0.20962256,True,1,train,0
689,0.0,250.96338,251.21359,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,20.0,"[3644.93333333, 3644.93333333]",0.25020544,88,-0.10399108,-2.6865652,8,0.14754795,True,5,test,0
690,0.0,251.21359,251.4638,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020544,67,-0.45088299,-2.4021305,7,0.21171826,True,5,test,0
691,0.0,251.4638,251.714,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020544,40,-0.46967723,-2.2388529,8,0.18288814,True,3,train,0
692,0.0,251.714,251.96421,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020544,9,-0.59599603,-2.3427799,7,0.14593833,True,3,train,0
693,0.0,251.96421,252.21442,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021456,159,-0.44327077,-2.2861896,5,0.17900388,True,2,test,1
694,0.0,252.21442,252.46464,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,10.0,"[3644.93333333, 3644.93333333]",0.25021456,108,-0.312425,0.085155841,7,0.14249119,True,3,train,2
695,0.0,252.46464,252.71485,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,10.0,"[3644.93333333, 3644.93333333]",0.25021456,193,-0.42514776,0.18480494,8,0.30618972,True,1,train,2
696,0.0,252.71485,252.96506,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,40.0,"[3644.93333333, 3644.93333333]",0.25021456,233,-0.58211014,-0.1247163,7,0.21933985,True,1,train,1
697,0.0,252.96506,253.21527,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,10.0,"[3644.93333333, 3644.93333333]",0.25020544,100,-0.67932764,-0.31151687,4,0.10854962,True,2,test,0
698,0.0,253.21527,253.46548,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020544,11,-0.6551697,-0.35812666,4,0.18394043,True,2,test,0
699,0.0,253.46548,253.71568,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020544,18,-0.68781191,-0.064052691,6,0.190839,True,6,train,1
700,0.0,253.71568,253.96589,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020544,11,-0.72729869,-0.26784943,6,0.18731879,True,3,train,0
701,0.0,253.96589,254.2161,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25021706,120,-0.49356126,-0.040389492,8,0.31687658,True,4,train,2
702,0.0,254.2161,254.46632,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021706,161,-0.57454273,-1.8298518,7,0.19523673,True,2,test,0
703,0.0,254.46632,254.71654,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021706,102,-0.79127526,-1.8166085,8,0.14995968,True,2,test,1
704,0.0,254.71654,254.96675,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,30.0,"[3644.93333333, 3644.93333333]",0.25021706,7,-0.92138974,-1.9200264,7,0.1983607,True,3,train,1
705,0.0,254.96675,255.21695,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25020044,194,-0.89289986,-1.883351,8,0.16799837,True,1,train,0
706,0.0,255.21695,255.46716,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020044,99,-0.63697556,-2.002207,7,1.5928945,True,2,test,1
707,0.0,255.46716,255.71736,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020044,222,-0.13645695,0.26332699,8,0.18480456,True,1,train,0
708,0.0,255.71736,255.96756,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,40.0,"[3644.93333333, 3644.93333333]",0.25020044,233,-0.2018564,-0.054693392,7,0.1920274,True,2,test,1
709,0.0,255.96756,256.21776,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,0.0,"[3644.93333333, 3644.93333333]",0.25020456,114,-0.48134627,0.045860874,8,0.21885901,True,1,train,2
710,0.0,256.21776,256.46797,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020456,107,-0.5899386,-0.18437024,7,0.17118709,True,2,test,2
711,0.0,256.46797,256.71817,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,20.0,"[3644.93333333, 3644.93333333]",0.25020456,118,-0.59595004,0.11393282,8,0.15997085,True,1,train,2
712,0.0,256.71817,256.96837,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,10.0,"[3644.93333333, 3644.93333333]",0.25020456,77,-0.72356081,-0.099156961,7,0.26663838,True,5,test,1
713,0.0,256.96837,257.21859,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021294,159,-0.46705998,-0.13777172,8,0.18274635,True,3,train,1
714,0.0,257.21859,257.4688,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021294,221,-0.59596289,-0.45800364,7,0.15646349,True,1,train,1
715,0.0,257.4688,257.71901,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,0.0,"[3644.93333333, 3644.93333333]",0.25021294,23,-0.51430222,-0.3472349,8,0.15732972,True,3,train,1
716,0.0,257.71901,257.96923,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021294,91,-0.51349659,-0.26940766,7,0.1638791,True,4,train,1
717,0.0,257.96923,258.21944,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,30.0,"[3644.93333333, 3644.93333333]",0.25021706,14,-0.65488496,-0.3473497,8,0.14012883,True,4,train,1
718,0.0,258.21944,258.46966,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,20.0,"[3644.93333333, 3644.93333333]",0.25021706,156,-0.52158144,-0.51310635,7,1.3130044,True,2,test,2
719,0.0,258.46966,258.71988,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,0.0,"[3644.93333333, 3644.93333333]",0.25021706,176,0.4404168,1.0467305,8,0.29224421,True,3,train,1
720,0.0,258.71988,258.97009,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,10.0,"[3644.93333333, 3644.93333333]",0.25021706,230,0.064289766,0.79541453,7,0.22954552,True,1,train,2
721,0.0,258.97009,259.22029,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020044,112,0.03116777,0.47634931,8,0.18690912,True,4,train,1
722,0.0,259.22029,259.4705,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,7,0.11126096,0.2955243,7,0.18044072,True,4,train,1
723,0.0,259.4705,259.7207,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020044,137,-0.097653498,0.26788506,8,0.25706454,True,2,test,1
724,0.0,259.7207,259.9709,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,0.0,"[3644.93333333, 3644.93333333]",0.25020044,235,-0.110507,0.015016151,7,0.25381744,True,1,train,0
725,0.0,259.9709,260.22111,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25020956,120,-0.13886197,0.12265287,8,0.1427742,True,5,test,2
726,0.0,260.22111,260.47132,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020956,95,-0.035971481,0.021628992,7,0.14610547,True,4,train,0
727,0.0,260.47132,260.72152,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,0.0,"[3644.93333333, 3644.93333333]",0.25020956,132,-0.37713617,-0.020587955,8,0.13540341,True,4,train,2
728,0.0,260.72152,260.97173,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,0.0,"[3644.93333333, 3644.93333333]",0.25020956,147,-0.28789269,0.050284231,7,0.21480542,True,3,train,0
729,0.0,260.97173,261.22194,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021044,81,0.48793969,1.1620721,8,1.5763916,True,4,train,0
730,0.0,261.22194,261.47216,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,40.0,"[3644.93333333, 3644.93333333]",0.25021044,68,1.0631841,2.1792362,7,0.23306251,True,3,train,2
731,0.0,261.47216,261.72237,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021044,149,0.91114901,1.9415008,8,0.27700298,True,3,train,0
732,0.0,261.72237,261.97258,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,30.0,"[3644.93333333, 3644.93333333]",0.25021044,15,0.71522436,1.5895576,7,0.26266963,True,4,train,0
733,0.0,261.97258,262.22278,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,40.0,"[3644.93333333, 3644.93333333]",0.25020456,56,0.7222439,1.4189032,8,0.29673157,True,2,test,0
734,0.0,262.22278,262.47299,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020456,111,0.7939914,1.364171,7,0.23809189,True,4,train,2
735,0.0,262.47299,262.72319,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020456,3,0.79790532,1.3053045,8,0.34670298,True,4,train,1
736,0.0,262.72319,262.97339,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020456,99,0.39427142,1.2387742,7,0.19290582,True,3,train,1
737,0.0,262.97339,263.2236,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,0.0,"[3644.93333333, 3644.93333333]",0.25021044,23,0.34327036,1.0907185,8,0.31667105,True,4,train,1
738,0.0,263.2236,263.47382,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021044,107,0.28774257,0.69139956,7,0.16927993,True,3,train,2
739,0.0,263.47382,263.72403,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021044,209,0.50430687,0.92883921,8,0.2100783,True,4,train,2
740,0.0,263.72403,263.97424,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,40.0,"[3644.93333333, 3644.93333333]",0.25021044,152,0.30867496,1.0018799,7,0.23398628,True,3,train,1
741,0.0,263.97424,264.22445,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,10.0,"[3644.93333333, 3644.93333333]",0.25020956,108,0.40175144,0.88726236,8,0.14216808,True,4,train,2
742,0.0,264.22445,264.47466,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020956,207,0.25082769,0.74743228,7,0.15798342,True,2,test,0
743,0.0,264.47466,264.72486,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,40.0,"[3644.93333333, 3644.93333333]",0.25020956,160,0.0098705593,0.66525012,8,0.10905155,True,1,train,0
744,0.0,264.72486,264.97507,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020956,222,0.12862629,0.49584578,7,0.18534264,True,2,test,0
745,0.0,264.97507,265.22528,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,30.0,"[3644.93333333, 3644.93333333]",0.25021044,76,0.043188781,0.53367827,8,0.1341364,True,3,train,0
746,0.0,265.22528,265.4755,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,40.0,"[3644.93333333, 3644.93333333]",0.25021044,160,-0.05207217,0.28098987,7,0.15854563,True,2,test,0
747,0.0,265.4755,265.72571,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,0.0,"[3644.93333333, 3644.93333333]",0.25021044,173,0.075347491,0.4217119,8,0.14915647,True,3,train,2
748,0.0,265.72571,265.97592,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,40.0,"[3644.93333333, 3644.93333333]",0.25021044,218,0.044714265,0.51193334,7,0.24177697,True,2,test,2
749,0.0,265.97592,266.22613,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020956,69,0.35243228,0.26184965,8,0.20398522,True,3,train,2
750,0.0,266.22613,266.47634,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020956,3,-0.019478847,0.44467387,7,0.3070696,True,5,test,1
751,0.0,266.47634,266.72654,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020956,122,0.090316297,0.25263152,8,0.138658,True,3,train,1
752,0.0,266.72654,266.97675,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,40.0,"[3644.93333333, 3644.93333333]",0.25020956,214,0.014808155,0.41746309,7,0.10871912,True,1,train,2
753,0.0,266.97675,267.22696,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020794,236,0.22232881,0.50431227,8,0.075815404,True,0,train,2
754,0.0,267.22696,267.47717,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,30.0,"[3644.93333333, 3644.93333333]",0.25020794,103,-0.0050806648,0.31271867,7,0.16669582,True,3,train,0
755,0.0,267.47717,267.72738,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,10.0,"[3644.93333333, 3644.93333333]",0.25020794,148,0.030925212,0.26058095,8,0.13640176,True,2,test,1
756,0.0,267.72738,267.97759,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,10.0,"[3644.93333333, 3644.93333333]",0.25020794,148,0.14108489,0.28575316,7,0.18048979,True,3,train,1
757,0.0,267.97759,268.22781,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,30.0,"[3644.93333333, 3644.93333333]",0.25022206,192,-0.00018652997,0.35254138,7,0.19744607,True,2,test,2
758,0.0,268.22781,268.47803,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,40.0,"[3644.93333333, 3644.93333333]",0.25022206,58,-0.0466701,0.32161932,7,0.25442803,True,3,train,2
759,0.0,268.47803,268.72825,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-20.0,"[3644.93333333, 3644.93333333]",0.25022206,205,-0.0038617287,0.11176847,7,0.14426521,True,2,test,1
760,0.0,268.72825,268.97847,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-20.0,"[3644.93333333, 3644.93333333]",0.25022206,219,-0.089943041,0.29827085,7,0.21361938,True,2,test,0
761,0.0,268.97847,269.22867,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25019544,237,-0.068058261,0.1455802,7,0.11609883,True,0,train,2
762,0.0,269.22867,269.47887,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25019544,229,0.00036862004,0.15151607,8,0.23499461,True,3,train,1
763,0.0,269.47887,269.72906,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25019544,238,3.3548237e-05,-0.071708393,7,0.1556565,True,0,train,2
764,0.0,269.72906,269.97926,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,30.0,"[3644.93333333, 3644.93333333]",0.25019544,50,-0.0039255386,0.047247266,8,0.16293527,True,2,test,2
765,0.0,269.97926,270.22947,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,20.0,"[3644.93333333, 3644.93333333]",0.25021706,94,0.013905139,0.16936938,7,0.16231221,True,5,test,0
766,0.0,270.22947,270.47969,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021706,174,0.12012893,0.011920082,8,0.26043373,True,2,test,2
767,0.0,270.47969,270.72991,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,30.0,"[3644.93333333, 3644.93333333]",0.25021706,195,-0.29301288,0.1914123,7,0.18598251,True,3,train,1
768,0.0,270.72991,270.98012,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,40.0,"[3644.93333333, 3644.93333333]",0.25021706,21,-0.21663478,0.16819957,8,0.16304322,True,4,train,0
769,0.0,270.98012,271.23033,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020294,178,-0.29596677,0.10742364,7,0.19236859,True,2,test,0
770,0.0,271.23033,271.48053,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,40.0,"[3644.93333333, 3644.93333333]",0.25020294,233,-0.31042682,0.18703236,8,0.18710509,True,3,train,1
771,0.0,271.48053,271.73073,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020294,209,-0.27039431,0.098296427,7,0.15754661,True,5,test,2
772,0.0,271.73073,271.98094,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020294,206,-0.4989134,-0.085344613,8,0.16739634,True,1,train,1
773,0.0,271.98094,272.23116,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,0.0,"[3644.93333333, 3644.93333333]",0.25021956,111,-0.27742523,0.037164148,7,0.17399115,True,5,test,2
774,0.0,272.23116,272.48138,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021956,158,-0.13514789,0.22123793,8,0.20422397,True,3,train,2
775,0.0,272.48138,272.73159,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25021956,216,-0.1979689,0.14291782,7,0.21163404,True,1,train,1
776,0.0,272.73159,272.98181,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,0.0,"[3644.93333333, 3644.93333333]",0.25021956,97,-0.10138318,0.27004892,8,0.28788676,True,2,test,1
777,0.0,272.98181,273.23201,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,30.0,"[3644.93333333, 3644.93333333]",0.25019544,12,-0.16990264,0.083116119,7,0.15004916,True,2,test,1
778,0.0,273.23201,273.48221,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,0.0,"[3644.93333333, 3644.93333333]",0.25019544,37,-0.27133998,-0.02788855,8,0.14620362,True,3,train,1
779,0.0,273.48221,273.7324,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,0.0,"[3644.93333333, 3644.93333333]",0.25019544,179,-0.24768566,0.060449398,7,0.25671854,True,2,test,0
780,0.0,273.7324,273.9826,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25019544,189,-0.39759242,0.11300409,8,0.1117589,True,2,test,0
781,0.0,273.9826,274.23281,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,20.0,"[3644.93333333, 3644.93333333]",0.25021206,211,-0.35257843,0.062909386,7,0.21226659,True,1,train,1
782,0.0,274.23281,274.48302,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25021206,13,-0.23470085,0.10776103,8,0.15422868,True,1,train,1
783,0.0,274.48302,274.73323,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,20.0,"[3644.93333333, 3644.93333333]",0.25021206,45,-0.25693048,-0.15370154,7,0.13521467,True,2,test,2
784,0.0,274.73323,274.98344,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,10.0,"[3644.93333333, 3644.93333333]",0.25021206,164,-0.25850241,-0.031360729,8,0.17631301,True,3,train,0
785,0.0,274.98344,275.23365,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,20.0,"[3644.93333333, 3644.93333333]",0.25020794,80,-0.33343212,-0.28527801,7,0.14827527,True,2,test,2
786,0.0,275.23365,275.48386,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,20.0,"[3644.93333333, 3644.93333333]",0.25020794,128,-0.26401644,-0.21369559,8,0.13382098,True,3,train,2
787,0.0,275.48386,275.73407,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25020794,216,-0.14030095,-0.098015644,7,0.20550591,True,2,test,1
