stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,orientation,frame,stimulus_name,y_position,color,spatial_frequency,temporal_frequency,size,x_position,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
667,0.0,251.27649,251.52669,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020899,225,,,0,,False,1,train,0
668,0.0,251.52669,251.7769,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020899,85,,,0,,False,3,train,1
669,0.0,251.7769,252.02712,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022101,151,,,0,,False,2,test,2
670,0.0,252.02712,252.27735,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25022101,94,,,0,,False,3,train,0
671,0.0,252.27735,252.52757,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25022101,79,,,0,,False,4,train,0
672,0.0,252.52757,252.77779,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25022101,99,,,0,,False,2,test,2
673,0.0,252.77779,253.02798,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019399,97,,,0,,False,2,test,2
674,0.0,253.02798,253.27818,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019399,59,,,0,,False,3,train,2
675,0.0,253.27818,253.52837,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019399,81,,,0,,False,5,test,0
676,0.0,253.52837,253.77856,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019399,190,,,0,,False,2,test,0
677,0.0,253.77856,254.02877,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021101,145,,,0,,False,4,train,2
678,0.0,254.02877,254.27899,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021101,36,,,0,,False,6,train,0
679,0.0,254.27899,254.5292,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021101,59,,,0,,False,4,train,2
680,0.0,254.5292,254.77941,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021101,223,,,0,,False,3,train,0
681,0.0,254.77941,255.02962,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020899,215,,,0,,False,1,train,2
682,0.0,255.02962,255.27983,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020899,24,,,0,,False,4,train,2
683,0.0,255.27983,255.53003,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020899,158,,,0,,False,3,train,1
684,0.0,255.53003,255.78024,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020899,174,,,0,,False,2,test,2
685,0.0,255.78024,256.03046,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25022101,118,,,0,,False,4,train,2
686,0.0,256.03046,256.28069,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25022101,140,,,0,,False,5,test,1
687,0.0,256.28069,256.53091,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25022101,17,,,0,,False,3,train,2
688,0.0,256.53091,256.78113,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25022101,101,,,0,,False,2,test,1
689,0.0,256.78113,257.03132,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019649,77,,,0,,False,4,train,0
690,0.0,257.03132,257.28152,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019649,47,,,0,,False,3,train,2
691,0.0,257.28152,257.53172,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019649,214,,,0,,False,1,train,1
692,0.0,257.53172,257.78191,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25019649,129,,,0,,False,2,test,1
693,0.0,257.78191,258.03213,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021601,39,,,0,,False,4,train,1
694,0.0,258.03213,258.28235,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,41,,,0,,False,4,train,0
695,0.0,258.28235,258.53256,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,122,,,0,,False,3,train,1
696,0.0,258.53256,258.78278,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,193,,,0,,False,2,test,2
697,0.0,258.78278,259.03298,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020399,169,,,0,,False,3,train,0
698,0.0,259.03298,259.28319,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020399,217,,,0,,False,2,test,2
699,0.0,259.28319,259.53339,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020399,232,,,0,,False,0,train,0
700,0.0,259.53339,259.78359,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020399,148,,,0,,False,1,train,1
701,0.0,259.78359,260.0338,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020601,149,,,0,,False,4,train,1
702,0.0,260.0338,260.28401,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020601,87,,,0,,False,2,test,2
703,0.0,260.28401,260.53421,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020601,8,,,0,,False,3,train,2
704,0.0,260.53421,260.78442,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020601,67,,,0,,False,2,test,2
705,0.0,260.78442,261.03463,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021149,89,,,0,,False,2,test,1
706,0.0,261.03463,261.28484,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021149,116,,,0,,False,4,train,2
707,0.0,261.28484,261.53505,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021149,74,,,0,,False,1,train,1
708,0.0,261.53505,261.78526,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021149,196,,,0,,False,1,train,0
709,0.0,261.78526,262.03547,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020601,125,,,0,,False,4,train,1
710,0.0,262.03547,262.28568,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020601,202,,,0,,False,3,train,1
711,0.0,262.28568,262.53588,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020601,146,,,0,,False,2,test,0
712,0.0,262.53588,262.78609,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020601,217,,,0,,False,3,train,2
713,0.0,262.78609,263.0363,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021149,232,,,0,,False,1,train,0
714,0.0,263.0363,263.28651,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021149,80,,,0,,False,2,test,0
715,0.0,263.28651,263.53672,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021149,233,,,0,,False,0,train,2
716,0.0,263.53672,263.78693,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021149,151,,,0,,False,3,train,2
717,0.0,263.78693,264.03715,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25022101,119,,,0,,False,3,train,2
718,0.0,264.03715,264.28738,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25022101,25,,,0,,False,3,train,0
719,0.0,264.28738,264.5376,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022101,180,,,0,,False,2,test,0
720,0.0,264.5376,264.78782,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022101,46,,,0,,False,2,test,2
721,0.0,264.78782,265.03802,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019899,185,,,0,,False,2,test,2
722,0.0,265.03802,265.28822,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019899,151,,,0,,False,4,train,2
723,0.0,265.28822,265.53841,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019899,65,,,0,,False,2,test,2
724,0.0,265.53841,265.78861,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019899,227,,,0,,False,1,train,1
725,0.0,265.78861,266.03883,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25022101,99,,,0,,False,3,train,2
726,0.0,266.03883,266.28906,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25022101,108,,,0,,False,2,test,2
727,0.0,266.28906,266.53928,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25022101,209,,,0,,False,2,test,0
728,0.0,266.53928,266.7895,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25022101,183,,,0,,False,4,train,0
729,0.0,266.7895,267.03969,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019649,182,,,0,,False,4,train,1
730,0.0,267.03969,267.28989,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019649,127,,,0,,False,2,test,0
731,0.0,267.28989,267.54009,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019649,49,,,0,,False,6,train,0
732,0.0,267.54009,267.79028,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019649,216,,,0,,False,2,test,0
733,0.0,267.79028,268.0405,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021601,87,,,0,,False,3,train,2
734,0.0,268.0405,268.29072,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,3,,,0,,False,6,train,2
735,0.0,268.29072,268.54093,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,115,,,0,,False,3,train,2
736,0.0,268.54093,268.79115,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021601,110,,,0,,False,2,test,0
737,0.0,268.79115,269.04135,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,136,,,0,,False,2,test,1
738,0.0,269.04135,269.29155,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020149,68,,,0,,False,2,test,2
739,0.0,269.29155,269.54175,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,31,,,0,,False,4,train,2
740,0.0,269.54175,269.79195,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020149,103,,,0,,False,3,train,2
741,0.0,269.79195,270.04217,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021851,176,,,0,,False,4,train,1
742,0.0,270.04217,270.29239,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021851,223,,,0,,False,4,train,0
743,0.0,270.29239,270.54261,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021851,75,,,0,,False,1,train,2
744,0.0,270.54261,270.79283,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021851,210,,,0,,False,2,test,0
745,0.0,270.79283,271.04302,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019649,145,,,0,,False,5,test,2
746,0.0,271.04302,271.29322,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019649,30,,,0,,False,2,test,0
747,0.0,271.29322,271.54342,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019649,206,,,0,,False,3,train,2
748,0.0,271.54342,271.79361,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019649,184,,,0,,False,3,train,1
749,0.0,271.79361,272.04383,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25022101,224,,,0,,False,1,train,2
750,0.0,272.04383,272.29406,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25022101,202,,,0,,False,4,train,1
751,0.0,272.29406,272.54428,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022101,132,,,0,,False,1,train,1
752,0.0,272.54428,272.7945,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25022101,97,,,0,,False,3,train,2
753,0.0,272.7945,273.04469,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019649,103,,,0,,False,4,train,2
754,0.0,273.04469,273.29489,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019649,56,,,0,,False,6,train,0
755,0.0,273.29489,273.54509,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019649,112,,,0,,False,5,test,1
756,0.0,273.54509,273.79528,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019649,103,,,0,,False,5,test,2
757,0.0,273.79528,274.04551,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25022351,234,,,0,,False,0,train,1
758,0.0,274.04551,274.29573,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022351,123,,,0,,False,3,train,0
759,0.0,274.29573,274.54595,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25022351,54,,,0,,False,5,test,0
760,0.0,274.54595,274.79618,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25022351,157,,,0,,False,3,train,2
761,0.0,274.79618,275.04637,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019649,42,,,0,,False,2,test,0
762,0.0,275.04637,275.29657,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019649,60,,,0,,False,1,train,1
763,0.0,275.29657,275.54677,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019649,221,,,0,,False,1,train,0
764,0.0,275.54677,275.79696,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019649,110,,,0,,False,3,train,0
765,0.0,275.79696,276.04718,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25022101,226,,,0,,False,1,train,1
766,0.0,276.04718,276.29741,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022101,13,,,0,,False,1,train,2
767,0.0,276.29741,276.54763,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022101,10,,,0,,False,5,test,1
768,0.0,276.54763,276.79785,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25022101,91,,,0,,False,3,train,2
769,0.0,276.79785,277.04804,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019649,235,,,0,,False,0,train,1
770,0.0,277.04804,277.29824,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019649,122,,,0,,False,4,train,1
771,0.0,277.29824,277.54844,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019649,230,,,0,,False,1,train,2
772,0.0,277.54844,277.79863,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019649,50,,,0,,False,2,test,1
773,0.0,277.79863,278.04885,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021351,224,,,0,,False,2,test,2
774,0.0,278.04885,278.29906,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021351,187,,,0,,False,1,train,2
775,0.0,278.29906,278.54927,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021351,84,,,0,,False,6,train,1
776,0.0,278.54927,278.79949,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021351,108,,,0,,False,3,train,2
777,0.0,278.79949,279.04969,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020649,93,,,0,,False,5,test,0
778,0.0,279.04969,279.2999,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020649,77,,,0,,False,5,test,0
779,0.0,279.2999,279.55011,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020649,12,,,0,,False,6,train,2
780,0.0,279.55011,279.80031,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020649,159,,,0,,False,5,test,2
781,0.0,279.80031,280.05052,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021101,97,,,0,,False,4,train,2
782,0.0,280.05052,280.30074,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021101,85,,,0,,False,4,train,1
783,0.0,280.30074,280.55095,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021101,14,,,0,,False,2,test,2
784,0.0,280.55095,280.80116,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021101,202,,,0,,False,5,test,1
785,0.0,280.80116,281.05136,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020649,106,,,0,,False,2,test,1
786,0.0,281.05136,281.30157,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,72,,,0,,False,6,train,2
787,0.0,281.30157,281.55178,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020649,58,,,0,,False,1,train,0
788,0.0,281.55178,281.80198,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,165,,,0,,False,4,train,1
789,0.0,281.80198,282.05221,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022601,44,,,0,,False,3,train,1
790,0.0,282.05221,282.30244,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25022601,236,,,0,,False,0,train,0
791,0.0,282.30244,282.55266,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25022601,237,,,0,,False,0,train,1
792,0.0,282.55266,282.80289,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25022601,203,,,0,,False,2,test,1
793,0.0,282.80289,283.05308,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019149,178,,,0,,False,2,test,0
794,0.0,283.05308,283.30327,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019149,71,,,0,,False,4,train,0
795,0.0,283.30327,283.55346,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019149,40,,,0,,False,1,train,0
796,0.0,283.55346,283.80365,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019149,161,,,0,,False,2,test,0
797,0.0,283.80365,284.05387,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,172,,,0,,False,1,train,0
798,0.0,284.05387,284.30409,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021601,212,,,0,,False,1,train,2
799,0.0,284.30409,284.5543,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021601,118,,,0,,False,5,test,2
800,0.0,284.5543,284.80452,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021601,125,,,0,,False,5,test,1
801,0.0,284.80452,285.05472,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020399,46,,,0,,False,3,train,2
802,0.0,285.05472,285.30493,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020399,92,,,0,,False,4,train,0
803,0.0,285.30493,285.55513,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020399,5,,,0,,False,3,train,0
804,0.0,285.55513,285.80533,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020399,38,,,0,,False,5,test,0
