ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,width_rf,height_rf,on_screen_rf,distance_to_nearest_grid_edge_deg,equivalent_circle_diameter_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,major_sigma_magnitude_deg,minor_sigma_magnitude_deg,major_fwhm_deg,minor_fwhm_deg,gaussian_fwhm_area_deg2,pooled_group
915961123,732592105,733744649,717038288,Brain Observatory 1.1,V1,48.889,27.778,900,0,55,15,-6.111,12.778,True,True,31.60876,24.71984,True,22.222,33.85138,31.60876,24.71984,31.60876,24.71984,74.43293,58.21079,3402.973,V1
915961119,732592105,733744649,717038288,Brain Observatory 1.1,V1,30,15,200,0,55,15,-25,0,True,True,32.24638,35.61862,True,20,15.95769,32.24638,35.61862,35.61862,32.24638,83.87543,75.93443,5002.227,V1
915960947,732592105,733744649,717038288,Brain Observatory 1.1,V1,55,15,400,0,55,15,0,0,True,True,8.93689,11.36116,True,35,22.56758,8.93689,11.36116,11.36116,8.93689,26.75349,21.04477,442.1957,V1
915960949,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,7.5,400,0,55,15,5,-7.5,True,True,10.64216,14.36633,True,30,22.56758,10.64216,14.36633,14.36633,10.64216,33.83012,25.06037,665.8568,V1
915960951,732592105,733744649,717038288,Brain Observatory 1.1,V1,52.5,10,400,0,55,15,-2.5,-5,True,True,14.18635,16.49176,True,37.5,22.56758,14.18635,16.49176,16.49176,14.18635,38.83512,33.40631,1018.927,V1
915960954,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,15,600,0,55,15,5,0,True,True,12.34343,15.01158,True,30,27.63953,12.34343,15.01158,15.01158,12.34343,35.34958,29.06655,806.989,V1
915960964,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,15,600,0,55,15,5,0,True,True,19.93456,24.49396,True,30,27.63953,19.93456,24.49396,24.49396,19.93456,57.67886,46.9423,2126.527,V1
915960957,732592105,733744649,717038288,Brain Observatory 1.1,V1,53.333,6.667,300,0,55,15,-1.667,-8.333,True,True,8.436708,9.463604,True,36.667,19.5441,8.436708,9.463604,9.463604,8.436708,22.28508,19.86693,347.7242,V1
915960959,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,7.5,400,0,55,15,5,-7.5,True,True,9.505085,17.65433,True,30,22.56758,9.505085,17.65433,17.65433,9.505085,41.57276,22.38277,730.8235,V1
915960968,732592105,733744649,717038288,Brain Observatory 1.1,V1,56,8,500,0,55,15,1,-7,True,True,6.014231,7.01271,True,34,25.23133,6.014231,7.01271,7.01271,6.014231,16.51367,14.16243,183.684,V1
915960970,732592105,733744649,717038288,Brain Observatory 1.1,V1,62,16,500,0,55,15,7,1,True,True,15.25601,21.15012,True,28,25.23133,15.25601,21.15012,21.15012,15.25601,49.80472,35.92517,1405.268,V1
915960980,732592105,733744649,717038288,Brain Observatory 1.1,V1,53.077,10.769,1300,0,55,15,-1.923,-4.231,True,True,22.36252,34.47626,True,36.923,40.68429,22.36252,34.47626,34.47626,22.36252,81.18538,52.6597,3357.733,V1
915961131,732592105,733744649,717038288,Brain Observatory 1.1,V1,53.333,16.667,300,0,55,15,-1.667,1.667,True,True,5.899161,9.689641,True,33.333,19.5441,5.899161,9.689641,9.689641,5.899161,22.81736,13.89146,248.9449,V1
915960998,732592105,733744649,717038288,Brain Observatory 1.1,V1,52.857,4.286,700,0,55,15,-2.143,-10.714,True,True,8.437117,19.61914,True,34.286,29.85411,8.437117,19.61914,19.61914,8.437117,46.19954,19.86789,720.9071,V1
915961000,732592105,733744649,717038288,Brain Observatory 1.1,V1,53.333,11.111,900,0,55,15,-1.667,-3.889,True,True,27.8435,25.51156,True,36.667,33.85138,27.8435,25.51156,27.8435,25.51156,65.56642,60.07512,3093.613,V1
915961003,732592105,733744649,717038288,Brain Observatory 1.1,V1,55,13.333,600,0,55,15,0,-1.667,True,True,17.12274,22.19171,True,35,27.63953,17.12274,22.19171,22.19171,17.12274,52.25748,40.32097,1654.89,V1
915961134,732592105,733744649,717038288,Brain Observatory 1.1,V1,63.333,11.111,900,0,55,15,8.333,-3.889,True,True,17.1718,25.18758,True,26.667,33.85138,17.1718,25.18758,25.18758,17.1718,59.31221,40.43649,1883.682,V1
950908404,721123822,760213145,707296982,Brain Observatory 1.1,V1,53.75,7.5,800,0,55,5,-1.25,2.5,True,True,37.46503,39.36153,True,36.25,31.91538,37.46503,39.36153,39.36153,37.46503,92.68932,88.2234,6422.489,V1
950908416,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0.001,55,5,0,0,True,True,34.73697,67.28331,True,35,22.56758,34.73697,67.28331,67.28331,34.73697,158.4401,81.79931,10178.99,V1
950908418,721123822,760213145,707296982,Brain Observatory 1.1,V1,70,0,100,0,55,5,15,-5,True,True,1777.859,519.0994,False,20,11.28379,1777.859,519.0994,1777.859,519.0994,4186.537,1222.386,4019325,V1
950908424,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,23.70341,32.42915,True,35,22.56758,23.70341,32.42915,32.42915,23.70341,76.3648,55.81726,3347.739,V1
950908430,721123822,760213145,707296982,Brain Observatory 1.1,V1,32.727,5.455,1100,0,55,5,-22.273,0.455,True,True,30.60852,68.40332,True,22.727,37.4241,30.60852,68.40332,68.40332,30.60852,161.0775,72.07756,9118.531,V1
950908432,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,5,200,0,55,5,-5,0,True,True,103.8523,69.43505,True,35,15.95769,103.8523,69.43505,103.8523,69.43505,244.5534,163.507,31405.09,V1
950908434,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,34.1358,34.12789,True,35,22.56758,34.1358,34.12789,34.1358,34.12789,80.38366,80.36503,5073.7,V1
950908450,721123822,760213145,707296982,Brain Observatory 1.1,V1,41.667,8.333,600,0.002,55,5,-13.333,3.333,True,True,42.42579,46.64654,True,31.667,27.63953,42.42579,46.64654,46.64654,42.42579,109.8442,99.9051,8618.957,V1
950908436,721123822,760213145,707296982,Brain Observatory 1.1,V1,56.667,3.333,300,0,55,5,1.667,-1.667,True,True,31.92472,46.74733,True,33.333,19.5441,31.92472,46.74733,46.74733,31.92472,110.0815,75.17696,6499.638,V1
950908452,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,20.13791,24.9192,True,35,22.56758,20.13791,24.9192,24.9192,20.13791,58.68023,47.42115,2185.515,V1
950908454,721123822,760213145,707296982,Brain Observatory 1.1,V1,63.333,10,900,0.001,55,5,8.333,5,True,True,65.58052,4887.308,False,26.667,33.85138,65.58052,4887.308,4887.308,65.58052,11508.73,154.4303,1395886,V1
950908457,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,5,600,0,55,5,-5,0,True,True,35.57652,39.11221,True,35,27.63953,35.57652,39.11221,39.11221,35.57652,92.10221,83.7763,6060.118,V1
950908469,721123822,760213145,707296982,Brain Observatory 1.1,V1,49,6,1000,0,55,5,-6,1,True,True,32.04452,42.25511,True,36,35.68248,32.04452,42.25511,42.25511,32.04452,99.50318,75.45907,5897.098,V1
950908472,721123822,760213145,707296982,Brain Observatory 1.1,V1,58,4,500,0,55,5,3,-1,True,True,25.73009,30.8262,True,32,25.23133,25.73009,30.8262,30.8262,25.73009,72.59016,60.58973,3454.353,V1
950908475,721123822,760213145,707296982,Brain Observatory 1.1,V1,45,15,400,0,55,5,-10,10,True,True,25.92508,22.31427,True,35,22.56758,25.92508,22.31427,25.92508,22.31427,61.04891,52.54608,2519.464,V1
950908489,721123822,760213145,707296982,Brain Observatory 1.1,V1,65,2,1000,0,55,5,10,-3,True,True,46.33782,58.42385,True,25,35.68248,46.33782,58.42385,58.42385,46.33782,137.5777,109.1172,11790.47,V1
950908496,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,30.04396,35.18601,True,35,22.56758,30.04396,35.18601,35.18601,30.04396,82.85673,70.74813,4603.971,V1
950908501,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,5,600,0,55,5,-5,0,True,True,42.42189,38.5183,True,35,27.63953,42.42189,38.5183,42.42189,38.5183,99.89591,90.70367,7116.434,V1
950908802,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,30.20871,36.48813,True,35,22.56758,30.20871,36.48813,36.48813,30.20871,85.92298,71.13606,4800.529,V1
950908518,721123822,760213145,707296982,Brain Observatory 1.1,V1,40,-2,500,0,55,5,-15,-7,True,True,26265.51,90.90078,False,28,25.23133,26265.51,90.90078,26265.51,90.90078,61850.55,214.055,1.039822e+07,V1
950908522,721123822,760213145,707296982,Brain Observatory 1.1,V1,45.556,6.667,900,0,55,5,-9.444,1.667,True,True,34.78504,42.73494,True,35.556,33.85138,34.78504,42.73494,42.73494,34.78504,100.6331,81.91252,6474.124,V1
950908504,721123822,760213145,707296982,Brain Observatory 1.1,V1,47,8,1000,0,55,5,-8,3,True,True,26.04026,35.81804,True,37,35.68248,26.04026,35.81804,35.81804,26.04026,84.34504,61.32013,4062.118,V1
950908507,721123822,760213145,707296982,Brain Observatory 1.1,V1,61.111,6.667,900,0,55,5,6.111,1.667,True,True,39.25574,48.11783,True,28.889,33.85138,39.25574,48.11783,48.11783,39.25574,113.3088,92.44021,8226.49,V1
950908537,721123822,760213145,707296982,Brain Observatory 1.1,V1,65,10,600,0,55,5,10,5,True,True,45.62948,47.65624,True,25,27.63953,45.62948,47.65624,47.65624,45.62948,112.2219,107.4492,9470.451,V1
950908529,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,10,100,0,55,5,5,5,True,True,8.708312,10.05417,True,30,11.28379,8.708312,10.05417,10.05417,8.708312,23.67576,20.50651,381.3165,V1
950908544,721123822,760213145,707296982,Brain Observatory 1.1,V1,58,6,500,0,55,5,3,1,True,True,27.09608,31.50307,True,32,25.23133,27.09608,31.50307,31.50307,27.09608,74.18406,63.80638,3717.617,V1
950908547,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,6.817039,10.37924,True,35,22.56758,6.817039,10.37924,10.37924,6.817039,24.44123,16.0529,308.1531,V1
950908551,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,5,600,0,55,5,-5,0,True,True,29.06243,34.3022,True,35,27.63953,29.06243,34.3022,34.3022,29.06243,80.77551,68.4368,4341.695,V1
950908555,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,10,700,0,55,5,5,5,True,True,33.26445,47.05506,True,30,29.85411,33.26445,47.05506,47.05506,33.26445,110.8062,78.33179,6816.979,V1
950908583,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,10,100,0.001,55,5,5,5,True,True,12.40197,11.51791,True,30,11.28379,12.40197,11.51791,12.40197,11.51791,29.20442,27.12261,622.1139,V1
950908596,721123822,760213145,707296982,Brain Observatory 1.1,V1,58.333,8.333,600,0,55,5,3.333,3.333,True,True,16.80834,20.51305,True,31.667,27.63953,16.80834,20.51305,20.51305,16.80834,48.30454,39.58062,1501.621,V1
950908576,721123822,760213145,707296982,Brain Observatory 1.1,V1,63.333,6.667,300,0,55,5,8.333,1.667,True,True,11.28535,8.814854,True,26.667,19.5441,11.28535,8.814854,11.28535,8.814854,26.57498,20.7574,433.2471,V1
950908579,721123822,760213145,707296982,Brain Observatory 1.1,V1,58.75,11.25,800,0,55,5,3.75,6.25,True,True,16.03732,13.87213,True,31.25,31.91538,16.03732,13.87213,16.03732,13.87213,37.765,32.66637,968.903,V1
950908591,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,12.22525,16.95922,True,35,22.56758,12.22525,16.95922,16.95922,12.22525,39.93592,28.78826,902.9609,V1
950908810,721123822,760213145,707296982,Brain Observatory 1.1,V1,56.667,6.667,300,0.001,55,5,1.667,1.667,True,True,32.63023,31.07632,True,33.333,19.5441,32.63023,31.07632,32.63023,31.07632,76.83833,73.17915,4416.265,V1
950908611,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,7.014999,11.58636,True,35,22.56758,7.014999,11.58636,11.58636,7.014999,27.28379,16.51906,353.9809,V1
950908614,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,6.074849,8.945473,True,35,22.56758,6.074849,8.945473,8.945473,6.074849,21.06498,14.30518,236.6705,V1
950908618,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,2.5,400,0,55,5,-5,-2.5,True,True,6.981689,11.32261,True,32.5,22.56758,6.981689,11.32261,11.32261,6.981689,26.66271,16.44062,344.2805,V1
950908621,721123822,760213145,707296982,Brain Observatory 1.1,V1,62.222,4.444,900,0,55,5,7.222,-0.556,True,True,63.14614,73.06761,True,27.778,33.85138,63.14614,73.06761,73.06761,63.14614,172.0611,148.6978,20094.49,V1
950908639,721123822,760213145,707296982,Brain Observatory 1.1,V1,62,4,500,0,55,5,7,-1,True,True,11.55406,14.52574,True,28,25.23133,11.55406,14.52574,14.52574,11.55406,34.20551,27.20773,730.9341,V1
950908629,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,10.36583,11.83982,True,35,22.56758,10.36583,11.83982,11.83982,10.36583,27.88065,24.40966,534.5085,V1
950908632,721123822,760213145,707296982,Brain Observatory 1.1,V1,45,5,400,0,55,5,-10,0,True,True,6.219563,7.690632,True,35,22.56758,6.219563,7.690632,7.690632,6.219563,18.11005,14.64595,208.3182,V1
950908653,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,5,600,0,55,5,5,0,True,True,29.16499,43.88632,True,30,27.63953,29.16499,43.88632,43.88632,29.16499,103.3444,68.6783,5574.376,V1
950908657,721123822,760213145,707296982,Brain Observatory 1.1,V1,53.333,3.333,300,0,55,5,-1.667,-1.667,True,True,20.12596,24.3129,True,33.333,19.5441,20.12596,24.3129,24.3129,20.12596,57.2525,47.39302,2131.075,V1
950908831,721123822,760213145,707296982,Brain Observatory 1.1,V1,63.333,6.667,300,0,55,5,8.333,1.667,True,True,18.85485,22.59396,True,26.667,19.5441,18.85485,22.59396,22.59396,18.85485,53.20471,44.39978,1855.328,V1
950908834,721123822,760213145,707296982,Brain Observatory 1.1,V1,70,2.857,700,0.004,55,5,15,-2.143,True,True,6.415422,9.559643,True,20,29.85411,6.415422,9.559643,9.559643,6.415422,22.51124,15.10716,267.099,V1
950908683,721123822,760213145,707296982,Brain Observatory 1.1,V1,67.692,14.615,1300,0,55,5,12.692,9.615,True,True,25.99263,27.09631,True,22.308,40.68429,25.99263,27.09631,27.09631,25.99263,63.80693,61.20797,3067.367,V1
950930237,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.143,700,0,50,-7.5,0,0.357,True,True,20.3642,24.61713,True,22.857,29.85411,20.3642,24.61713,24.61713,20.3642,57.96892,47.95402,2183.284,V1
950930295,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-10,600,0,50,-7.5,-5,-2.5,True,True,65.5814,34.22528,True,20,27.63953,65.5814,34.22528,65.5814,34.22528,154.4324,80.59437,9775.365,V1
950930358,715093703,810755801,699733581,Brain Observatory 1.1,V1,46.667,3.333,900,0.006,50,-7.5,-3.333,10.833,True,True,85.21119,67.35219,True,33.333,33.85138,85.21119,67.35219,85.21119,67.35219,200.657,158.6023,24995.03,V1
950930423,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-10,200,0,50,-7.5,-5,-2.5,True,True,8.171621,11.24938,True,20,15.95769,8.171621,11.24938,11.24938,8.171621,26.49027,19.2427,400.3522,V1
950933515,763673393,773463017,742602892,Brain Observatory 1.1,V1,48.333,-1.667,600,0,36.667,5,11.666,-6.667,True,True,74.83129,146.1533,True,28.333,27.63953,74.83129,146.1533,146.1533,74.83129,344.1648,176.2142,47631.83,V1
950930437,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-10,500,0,50,-7.5,0,-2.5,True,True,28.58395,30.18091,True,20,25.23133,28.58395,30.18091,30.18091,28.58395,71.07062,67.31005,3757.162,V1
950930617,763673393,773463017,742602892,Brain Observatory 1.1,V1,34,8,500,0,36.667,5,-2.667,3,True,True,20.98589,26.16993,True,24,25.23133,20.98589,26.16993,26.16993,20.98589,61.62548,49.418,2391.858,V1
950930522,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-5,400,0,50,-7.5,-5,2.5,True,True,5.749613,6.150009,True,25,22.56758,5.749613,6.150009,6.150009,5.749613,14.48216,13.5393,153.9996,V1
950930541,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-10,200,0,50,-7.5,-5,-2.5,True,True,8.236951,10.53372,True,20,15.95769,8.236951,10.53372,10.53372,8.236951,24.805,19.39654,377.8796,V1
950930487,763673393,773463017,742602892,Brain Observatory 1.1,V1,42,4,500,0,36.667,5,5.333,-1,True,True,43.09579,30.2121,True,32,25.23133,43.09579,30.2121,43.09579,30.2121,101.4828,71.14405,5670.495,V1
950930536,763673393,773463017,742602892,Brain Observatory 1.1,V1,43.333,13.333,300,0,36.667,5,6.666,8.333,True,True,67.83068,112.7,True,33.333,19.5441,67.83068,112.7,112.7,67.83068,265.3881,159.729,33293.18,V1
950930602,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,58.77937,78.94651,True,25,22.56758,58.77937,78.94651,78.94651,58.77937,185.9048,138.4148,20209.85,V1
950930590,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-10,200,0,50,-7.5,-5,-2.5,True,True,6.633432,9.36991,True,20,15.95769,6.633432,9.36991,9.36991,6.633432,22.06445,15.62054,270.6943,V1
950930633,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.5,400,0,50,-7.5,0,0,True,True,13.8597,14.83898,True,22.5,22.56758,13.8597,14.83898,14.83898,13.8597,34.94312,32.63711,895.7015,V1
950930747,763673393,773463017,742602892,Brain Observatory 1.1,V1,50,0,300,0,36.667,5,13.333,-5,True,True,75.6269,48.96683,True,30,19.5441,75.6269,48.96683,75.6269,48.96683,178.0877,115.3081,16128.12,V1
950930792,763673393,773463017,742602892,Brain Observatory 1.1,V1,58.333,-10,600,0,36.667,5,21.666,-15,True,True,56.60522,41.55169,True,20,27.63953,56.60522,41.55169,56.60522,41.55169,133.2951,97.84676,10243.55,V1
950930821,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,51.42612,55.53332,True,25,22.56758,51.42612,55.53332,55.53332,51.42612,130.771,121.0992,12437.77,V1
950930836,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,6.667,300,0,36.667,5,-3.334,1.667,True,True,39.19491,54.83141,True,23.333,19.5441,39.19491,54.83141,54.83141,39.19491,129.1181,92.29696,9359.753,V1
950930971,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,2.857,700,0,36.667,5,-6.667,-2.143,True,True,55.76338,92.15827,False,20,29.85411,55.76338,92.15827,92.15827,55.76338,217.0161,131.3127,22381.48,V1
950930888,715093703,810755801,699733581,Brain Observatory 1.1,V1,43.333,-6.667,300,0,50,-7.5,-6.667,0.833,True,True,10.91494,20.47002,True,23.333,19.5441,10.91494,20.47002,20.47002,10.91494,48.20322,25.70272,973.072,V1
950930923,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.143,700,0,50,-7.5,0,0.357,True,True,80.67727,52.82105,True,22.857,29.85411,80.67727,52.82105,80.67727,52.82105,189.9805,124.3841,18559.39,V1
950931004,715093703,810755801,699733581,Brain Observatory 1.1,V1,40,-5,600,0,50,-7.5,-10,2.5,True,True,13.62004,23.08187,True,25,27.63953,13.62004,23.08187,23.08187,13.62004,54.35366,32.07273,1369.161,V1
950930986,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,7.143,700,0,36.667,5,-6.667,2.143,True,True,30.62071,40.44271,True,20,29.85411,30.62071,40.44271,40.44271,30.62071,95.23531,72.10626,5393.378,V1
950931054,763673393,773463017,742602892,Brain Observatory 1.1,V1,38.333,1.667,600,0,36.667,5,1.666,-3.333,True,True,77.84342,81.57967,True,28.333,27.63953,77.84342,81.57967,81.57967,77.84342,192.1054,183.3072,27657.26,V1
950931070,763673393,773463017,742602892,Brain Observatory 1.1,V1,45,5,400,0,36.667,5,8.333,0,True,True,14.63763,14.66134,True,35,22.56758,14.63763,14.66134,14.66134,14.63763,34.52481,34.46899,934.6516,V1
950931086,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,3.333,300,0,36.667,5,-3.334,-1.667,True,True,48.32538,72.54001,True,23.333,19.5441,48.32538,72.54001,72.54001,48.32538,170.8187,113.7976,15267.16,V1
950931146,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,200,0,36.667,5,3.333,0,True,True,27.05494,28.69565,True,30,15.95769,27.05494,28.69565,28.69565,27.05494,67.57309,63.70953,3381.178,V1
950931164,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-5,200,0,50,-7.5,0,2.5,True,True,8.875309,7.570969,True,25,15.95769,8.875309,7.570969,8.875309,7.570969,20.89976,17.82827,292.6444,V1
950931181,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-5,400,0,50,-7.5,-5,2.5,True,True,13.95087,18.38465,True,25,22.56758,13.95087,18.38465,18.38465,13.95087,43.29254,32.8518,1117.023,V1
950931200,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.5,400,0,50,-7.5,0,0,True,True,27.19636,23.9657,True,22.5,22.56758,27.19636,23.9657,27.19636,23.9657,64.04253,56.43492,2838.614,V1
950931236,715093703,810755801,699733581,Brain Observatory 1.1,V1,61.765,-4.706,1700,0.001,50,-7.5,11.765,2.794,True,True,23.62116,40.87289,True,25.294,46.52426,23.62116,40.87289,40.87289,23.62116,96.2483,55.62358,4204.766,V1
950931204,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,6.667,300,0,36.667,5,-3.334,1.667,True,True,10.00611,11.41459,True,23.333,19.5441,10.00611,11.41459,11.41459,10.00611,26.8793,23.56259,497.4287,V1
950931250,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,600,0,36.667,5,3.333,0,True,True,45.53218,49.1172,True,30,27.63953,45.53218,49.1172,49.1172,45.53218,115.6622,107.2201,9739.965,V1
950931254,715093703,810755801,699733581,Brain Observatory 1.1,V1,48,-4,500,0,50,-7.5,-2,3.5,True,True,66.78824,73.02147,True,26,25.23133,66.78824,73.02147,73.02147,66.78824,171.9524,157.2743,21240.07,V1
