stimulus_presentation_id,stimulus_block,start_time,stop_time,color,stimulus_name,orientation,x_position,size,y_position,spatial_frequency,phase,temporal_frequency,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3410,0.0,941.63034,941.88054,null,gabors,0.0,-20.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,161,,,0,,False,13,train,0
3411,0.0,941.88054,942.13075,null,gabors,45.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,143,,,0,,False,14,test,1
3412,0.0,942.13075,942.38095,null,gabors,90.0,-10.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,23,,,0,,False,13,train,2
3413,0.0,942.38095,942.63115,null,gabors,0.0,-30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,13,,,0,,False,13,train,0
3414,0.0,942.63115,942.88136,null,gabors,45.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,202,,,0,,False,12,train,1
3415,0.0,942.88136,943.13156,null,gabors,0.0,-20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,4,,,0,,False,14,test,0
3416,0.0,943.13156,943.38177,null,gabors,90.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,156,,,0,,False,13,train,2
3417,0.0,943.38177,943.63198,null,gabors,45.0,10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,6,,,0,,False,14,test,1
3418,0.0,943.63198,943.88219,null,gabors,0.0,-40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,103,,,0,,False,14,test,0
3419,0.0,943.88219,944.13241,null,gabors,45.0,40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,150,,,0,,False,12,train,1
3420,0.0,944.13241,944.38262,null,gabors,90.0,20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,129,,,0,,False,12,train,2
3421,0.0,944.38262,944.63282,null,gabors,45.0,0.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,195,,,0,,False,14,test,1
3422,0.0,944.63282,944.88303,null,gabors,90.0,0.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,31,,,0,,False,13,train,2
3423,0.0,944.88303,945.13323,null,gabors,90.0,30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,153,,,0,,False,12,train,2
3424,0.0,945.13323,945.38344,null,gabors,45.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,49,,,0,,False,13,train,1
3425,0.0,945.38344,945.63365,null,gabors,90.0,40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021497,237,,,0,,False,13,train,2
3426,0.0,945.63365,945.88387,null,gabors,45.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021497,126,,,0,,False,14,test,1
3427,0.0,945.88387,946.13408,null,gabors,45.0,-40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021497,38,,,0,,False,13,train,1
3428,0.0,946.13408,946.3843,null,gabors,90.0,-20.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021497,3,,,0,,False,14,test,2
3429,0.0,946.3843,946.6345,null,gabors,90.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,130,,,0,,False,11,test,2
3430,0.0,946.6345,946.88471,null,gabors,0.0,-10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,53,,,0,,False,14,test,0
3431,0.0,946.88471,947.13491,null,gabors,90.0,40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,220,,,0,,False,13,train,2
3432,0.0,947.13491,947.38512,null,gabors,45.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,97,,,0,,False,13,train,1
3433,0.0,947.38512,947.63533,null,gabors,0.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,118,,,0,,False,13,train,0
3434,0.0,947.63533,947.88553,null,gabors,45.0,-30.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,155,,,0,,False,14,test,1
3435,0.0,947.88553,948.13574,null,gabors,0.0,20.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,30,,,0,,False,14,test,0
3436,0.0,948.13574,948.38595,null,gabors,0.0,-30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,13,,,0,,False,14,test,0
3437,0.0,948.38595,948.63616,null,gabors,90.0,10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,79,,,0,,False,14,test,2
3438,0.0,948.63616,948.88638,null,gabors,90.0,20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,129,,,0,,False,13,train,2
3439,0.0,948.88638,949.13659,null,gabors,0.0,-20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,183,,,0,,False,14,test,0
3440,0.0,949.13659,949.38681,null,gabors,0.0,10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,71,,,0,,False,13,train,0
3441,0.0,949.38681,949.63701,null,gabors,45.0,40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,215,,,0,,False,13,train,1
3442,0.0,949.63701,949.88722,null,gabors,0.0,30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,35,,,0,,False,14,test,0
3443,0.0,949.88722,950.13742,null,gabors,45.0,-30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,7,,,0,,False,12,train,1
3444,0.0,950.13742,950.38763,null,gabors,0.0,-20.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,131,,,0,,False,14,test,0
3445,0.0,950.38763,950.63785,null,gabors,90.0,-20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,178,,,0,,False,14,test,2
3446,0.0,950.63785,950.88807,null,gabors,90.0,-40.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,239,,,0,,False,14,test,2
3447,0.0,950.88807,951.1383,null,gabors,90.0,-10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,37,,,0,,False,13,train,2
3448,0.0,951.1383,951.38852,null,gabors,45.0,30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,243,,,0,,False,12,train,1
3449,0.0,951.38852,951.63872,null,gabors,45.0,0.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,32,,,0,,False,14,test,1
3450,0.0,951.63872,951.88891,null,gabors,90.0,-30.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,184,,,0,,False,14,test,2
3451,0.0,951.88891,952.13911,null,gabors,45.0,-10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,64,,,0,,False,14,test,1
3452,0.0,952.13911,952.38931,null,gabors,45.0,10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,231,,,0,,False,14,test,1
3453,0.0,952.38931,952.63952,null,gabors,0.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,118,,,0,,False,14,test,0
3454,0.0,952.63952,952.88974,null,gabors,45.0,-20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,167,,,0,,False,12,train,1
3455,0.0,952.88974,953.13995,null,gabors,90.0,30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,153,,,0,,False,13,train,2
3456,0.0,953.13995,953.39017,null,gabors,45.0,30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,243,,,0,,False,13,train,1
3457,0.0,953.39017,953.64037,null,gabors,45.0,10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,34,,,0,,False,14,test,1
3458,0.0,953.64037,953.89057,null,gabors,0.0,-40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,109,,,0,,False,14,test,0
3459,0.0,953.89057,954.14077,null,gabors,0.0,20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,40,,,0,,False,13,train,0
3460,0.0,954.14077,954.39097,null,gabors,0.0,-20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,235,,,0,,False,12,train,0
3461,0.0,954.39097,954.64118,null,gabors,90.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,96,,,0,,False,13,train,2
3462,0.0,954.64118,954.89139,null,gabors,90.0,30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,29,,,0,,False,14,test,2
3463,0.0,954.89139,955.14161,null,gabors,90.0,20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,172,,,0,,False,13,train,2
3464,0.0,955.14161,955.39182,null,gabors,90.0,-30.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,70,,,0,,False,14,test,2
3465,0.0,955.39182,955.64203,null,gabors,45.0,20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,149,,,0,,False,13,train,1
3466,0.0,955.64203,955.89223,null,gabors,90.0,10.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,173,,,0,,False,14,test,2
3467,0.0,955.89223,956.14244,null,gabors,0.0,0.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,151,,,0,,False,14,test,0
3468,0.0,956.14244,956.39265,null,gabors,90.0,40.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,69,,,0,,False,12,train,2
3469,0.0,956.39265,956.64287,null,gabors,45.0,20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,228,,,0,,False,14,test,1
3470,0.0,956.64287,956.89309,null,gabors,90.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,156,,,0,,False,14,test,2
3471,0.0,956.89309,957.14331,null,gabors,45.0,-20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,175,,,0,,False,14,test,1
3472,0.0,957.14331,957.39353,null,gabors,45.0,0.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,19,,,0,,False,14,test,1
3473,0.0,957.39353,957.64373,null,gabors,45.0,-40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,166,,,0,,False,14,test,1
3474,0.0,957.64373,957.89392,null,gabors,90.0,30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,153,,,0,,False,14,test,2
3475,0.0,957.89392,958.14412,null,gabors,45.0,-10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,95,,,0,,False,14,test,1
3476,0.0,958.14412,958.39432,null,gabors,0.0,0.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,78,,,0,,False,14,test,0
3477,0.0,958.39432,958.64453,null,gabors,90.0,-40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,160,,,0,,False,14,test,2
3478,0.0,958.64453,958.89475,null,gabors,90.0,-20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,22,,,0,,False,14,test,2
3479,0.0,958.89475,959.14496,null,gabors,0.0,0.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,142,,,0,,False,11,test,0
3480,0.0,959.14496,959.39518,null,gabors,45.0,0.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,163,,,0,,False,14,test,1
3481,0.0,959.39518,959.64538,null,gabors,0.0,-40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,128,,,0,,False,13,train,0
3482,0.0,959.64538,959.89558,null,gabors,45.0,-40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,238,,,0,,False,14,test,1
3483,0.0,959.89558,960.14579,null,gabors,90.0,20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,219,,,0,,False,14,test,2
3484,0.0,960.14579,960.39599,null,gabors,90.0,40.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,69,,,0,,False,13,train,2
3485,0.0,960.39599,960.64621,null,gabors,0.0,10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,119,,,0,,False,14,test,0
3486,0.0,960.64621,960.89643,null,gabors,45.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,97,,,0,,False,14,test,1
3487,0.0,960.89643,961.14665,null,gabors,90.0,20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,129,,,0,,False,14,test,2
3488,0.0,961.14665,961.39687,null,gabors,45.0,40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,146,,,0,,False,13,train,1
3489,0.0,961.39687,961.64707,null,gabors,90.0,-40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,121,,,0,,False,12,train,2
3490,0.0,961.64707,961.89727,null,gabors,90.0,-20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,87,,,0,,False,14,test,2
3491,0.0,961.89727,962.14747,null,gabors,90.0,-10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,191,,,0,,False,14,test,2
3492,0.0,962.14747,962.39767,null,gabors,45.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,221,,,0,,False,12,train,1
3493,0.0,962.39767,962.64788,null,gabors,90.0,-40.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,122,,,0,,False,13,train,2
3494,0.0,962.64788,962.89809,null,gabors,0.0,-20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,235,,,0,,False,13,train,0
3495,0.0,962.89809,963.14831,null,gabors,90.0,-40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,111,,,0,,False,14,test,2
3496,0.0,963.14831,963.39852,null,gabors,0.0,40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,133,,,0,,False,14,test,0
3497,0.0,963.39852,963.64872,null,gabors,45.0,30.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,169,,,0,,False,13,train,1
3498,0.0,963.64872,963.89892,null,gabors,90.0,20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,39,,,0,,False,12,train,2
3499,0.0,963.89892,964.14913,null,gabors,90.0,0.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,107,,,0,,False,14,test,2
3500,0.0,964.14913,964.39933,null,gabors,90.0,30.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,240,,,0,,False,12,train,2
3501,0.0,964.39933,964.64954,null,gabors,0.0,-10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,120,,,0,,False,14,test,0
3502,0.0,964.64954,964.89975,null,gabors,0.0,40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,127,,,0,,False,14,test,0
3503,0.0,964.89975,965.14997,null,gabors,0.0,-20.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,161,,,0,,False,14,test,0
3504,0.0,965.14997,965.40018,null,gabors,0.0,30.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,190,,,0,,False,14,test,0
3505,0.0,965.40018,965.65039,null,gabors,0.0,40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,159,,,0,,False,13,train,0
3506,0.0,965.65039,965.90059,null,gabors,45.0,20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,135,,,0,,False,11,test,1
3507,0.0,965.90059,966.1508,null,gabors,90.0,0.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,144,,,0,,False,13,train,2
3508,0.0,966.1508,966.40101,null,gabors,0.0,20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,225,,,0,,False,14,test,0
3509,0.0,966.40101,966.65122,null,gabors,45.0,40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020753,18,,,0,,False,14,test,1
3510,0.0,966.65122,966.90142,null,gabors,0.0,-40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020753,128,,,0,,False,14,test,0
3511,0.0,966.90142,967.15163,null,gabors,45.0,-10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020753,57,,,0,,False,14,test,1
3512,0.0,967.15163,967.40184,null,gabors,45.0,20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020753,17,,,0,,False,14,test,1
3513,0.0,967.40184,967.65205,null,gabors,45.0,-20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020997,167,,,0,,False,13,train,1
3514,0.0,967.65205,967.90226,null,gabors,45.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020997,221,,,0,,False,13,train,1
3515,0.0,967.90226,968.15247,null,gabors,45.0,40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020997,146,,,0,,False,14,test,1
3516,0.0,968.15247,968.40268,null,gabors,0.0,-20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020997,216,,,0,,False,14,test,0
3517,0.0,968.40268,968.65289,null,gabors,45.0,-20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020753,15,,,0,,False,14,test,1
3518,0.0,968.65289,968.90309,null,gabors,90.0,10.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020753,5,,,0,,False,14,test,2
3519,0.0,968.90309,969.1533,null,gabors,90.0,30.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020753,181,,,0,,False,14,test,2
3520,0.0,969.1533,969.40351,null,gabors,45.0,0.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020753,136,,,0,,False,14,test,1
3521,0.0,969.40351,969.65372,null,gabors,45.0,10.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,241,,,0,,False,14,test,1
3522,0.0,969.65372,969.90393,null,gabors,90.0,-20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,180,,,0,,False,13,train,2
3523,0.0,969.90393,970.15415,null,gabors,0.0,40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,159,,,0,,False,14,test,0
3524,0.0,970.15415,970.40436,null,gabors,45.0,40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,150,,,0,,False,13,train,1
3525,0.0,970.40436,970.65456,null,gabors,0.0,10.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,213,,,0,,False,13,train,0
3526,0.0,970.65456,970.90477,null,gabors,90.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,130,,,0,,False,12,train,2
3527,0.0,970.90477,971.15497,null,gabors,45.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,202,,,0,,False,13,train,1
3528,0.0,971.15497,971.40518,null,gabors,45.0,20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020503,227,,,0,,False,13,train,1
3529,0.0,971.40518,971.65539,null,gabors,90.0,40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,220,,,0,,False,14,test,2
3530,0.0,971.65539,971.9056,null,gabors,90.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,201,,,0,,False,14,test,2
3531,0.0,971.9056,972.15582,null,gabors,0.0,10.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,236,,,0,,False,13,train,0
3532,0.0,972.15582,972.40603,null,gabors,90.0,-40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021247,121,,,0,,False,13,train,2
3533,0.0,972.40603,972.65624,null,gabors,45.0,40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021003,230,,,0,,False,13,train,1
3534,0.0,972.65624,972.90645,null,gabors,90.0,30.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021003,240,,,0,,False,13,train,2
3535,0.0,972.90645,973.15666,null,gabors,45.0,20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021003,227,,,0,,False,14,test,1
3536,0.0,973.15666,973.40687,null,gabors,45.0,-30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021003,7,,,0,,False,13,train,1
3537,0.0,973.40687,973.65707,null,gabors,45.0,-40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,192,,,0,,False,14,test,1
3538,0.0,973.65707,973.90728,null,gabors,90.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,101,,,0,,False,13,train,2
3539,0.0,973.90728,974.15748,null,gabors,45.0,-10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,54,,,0,,False,14,test,1
3540,0.0,974.15748,974.40769,null,gabors,0.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,210,,,0,,False,12,train,0
3541,0.0,974.40769,974.6579,null,gabors,90.0,40.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,69,,,0,,False,14,test,2
3542,0.0,974.6579,974.90811,null,gabors,45.0,-40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,38,,,0,,False,14,test,1
3543,0.0,974.90811,975.15833,null,gabors,0.0,0.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,142,,,0,,False,12,train,0
3544,0.0,975.15833,975.40854,null,gabors,90.0,40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,237,,,0,,False,14,test,2
3545,0.0,975.40854,975.65875,null,gabors,90.0,0.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,31,,,0,,False,14,test,2
3546,0.0,975.65875,975.90895,null,gabors,45.0,-40.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020747,134,,,0,,False,13,train,1
