stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,spatial_frequency,x_position,y_position,frame,phase,temporal_frequency,stimulus_name,size,color,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
959,0.0,324.17977,324.42999,45.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,102,,,0,,False,3,train,1
960,0.0,324.42999,324.68021,0.0,0.08,10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,231,,,0,,False,2,test,0
961,0.0,324.68021,324.93041,45.0,0.08,-20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,213,,,0,,False,2,test,1
962,0.0,324.93041,325.18061,0.0,0.08,-30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,226,,,0,,False,3,train,0
963,0.0,325.18061,325.43081,45.0,0.08,-30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,212,,,0,,False,2,test,1
964,0.0,325.43081,325.68101,0.0,0.08,0.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,99,,,0,,False,6,train,0
965,0.0,325.68101,325.93122,45.0,0.08,-20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,118,,,0,,False,5,test,1
966,0.0,325.93122,326.18143,0.0,0.08,-10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,234,,,0,,False,3,train,0
967,0.0,326.18143,326.43165,90.0,0.08,-40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,80,,,0,,False,3,train,2
968,0.0,326.43165,326.68186,0.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,211,,,0,,False,4,train,0
969,0.0,326.68186,326.93207,90.0,0.08,-30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,111,,,0,,False,2,test,2
970,0.0,326.93207,327.18227,0.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,9,,,0,,False,5,test,0
971,0.0,327.18227,327.43248,90.0,0.08,-20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,124,,,0,,False,3,train,2
972,0.0,327.43248,327.68269,90.0,0.08,30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,215,,,0,,False,4,train,2
973,0.0,327.68269,327.9329,0.0,0.08,-10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,29,,,0,,False,6,train,0
974,0.0,327.9329,328.1831,90.0,0.08,-20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,51,,,0,,False,4,train,2
975,0.0,328.1831,328.43331,90.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,157,,,0,,False,4,train,2
976,0.0,328.43331,328.68352,90.0,0.08,40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,78,,,0,,False,4,train,2
977,0.0,328.68352,328.93373,45.0,0.08,40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,104,,,0,,False,4,train,1
978,0.0,328.93373,329.18393,0.0,0.08,40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,202,,,0,,False,1,train,0
979,0.0,329.18393,329.43414,90.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,113,,,0,,False,6,train,2
980,0.0,329.43414,329.68435,0.0,0.08,20.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,112,,,0,,False,3,train,0
981,0.0,329.68435,329.93456,45.0,0.08,30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,125,,,0,,False,4,train,1
982,0.0,329.93456,330.18477,45.0,0.08,20.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,229,,,0,,False,5,test,1
983,0.0,330.18477,330.43498,45.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,53,,,0,,False,7,train,1
984,0.0,330.43498,330.68519,90.0,0.08,40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,110,,,0,,False,1,train,2
985,0.0,330.68519,330.9354,0.0,0.08,40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,100,,,0,,False,5,test,0
986,0.0,330.9354,331.18561,90.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,135,,,0,,False,3,train,2
987,0.0,331.18561,331.43583,45.0,0.08,0.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,18,,,0,,False,3,train,1
988,0.0,331.43583,331.68604,45.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,53,,,0,,False,8,test,1
989,0.0,331.68604,331.93625,90.0,0.08,0.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,85,,,0,,False,3,train,2
990,0.0,331.93625,332.18646,0.0,0.08,0.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,12,,,0,,False,2,test,0
991,0.0,332.18646,332.43667,90.0,0.08,-10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,223,,,0,,False,4,train,2
992,0.0,332.43667,332.68688,45.0,0.08,-10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,178,,,0,,False,4,train,1
993,0.0,332.68688,332.93709,45.0,0.08,-20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,118,,,0,,False,6,train,1
994,0.0,332.93709,333.18729,45.0,0.08,-40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,210,,,0,,False,3,train,1
995,0.0,333.18729,333.4375,0.0,0.08,-10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,29,,,0,,False,7,train,0
996,0.0,333.4375,333.68771,0.0,0.08,-10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,187,,,0,,False,4,train,0
997,0.0,333.68771,333.93793,0.0,0.08,-30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,226,,,0,,False,4,train,0
998,0.0,333.93793,334.18814,90.0,0.08,-20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,51,,,0,,False,5,test,2
999,0.0,334.18814,334.43835,45.0,0.08,-20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,228,,,0,,False,1,train,1
1000,0.0,334.43835,334.68857,90.0,0.08,-10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,223,,,0,,False,5,test,2
1001,0.0,334.68857,334.93877,45.0,0.08,10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,94,,,0,,False,4,train,1
1002,0.0,334.93877,335.18898,45.0,0.08,30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,39,,,0,,False,6,train,1
1003,0.0,335.18898,335.43919,90.0,0.08,20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,188,,,0,,False,2,test,2
1004,0.0,335.43919,335.68939,45.0,0.08,40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,165,,,0,,False,2,test,1
1005,0.0,335.68939,335.9396,0.0,0.08,-20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,93,,,0,,False,2,test,0
1006,0.0,335.9396,336.1898,90.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,157,,,0,,False,5,test,2
1007,0.0,336.1898,336.44001,90.0,0.08,0.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,155,,,0,,False,5,test,2
1008,0.0,336.44001,336.69022,90.0,0.08,20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,130,,,0,,False,2,test,2
1009,0.0,336.69022,336.94043,90.0,0.08,-30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,111,,,0,,False,3,train,2
1010,0.0,336.94043,337.19063,0.0,0.08,0.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,172,,,0,,False,5,test,0
1011,0.0,337.19063,337.44084,0.0,0.08,-40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,14,,,0,,False,6,train,0
1012,0.0,337.44084,337.69105,45.0,0.08,-10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,201,,,0,,False,1,train,1
1013,0.0,337.69105,337.94126,45.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,73,,,0,,False,3,train,1
1014,0.0,337.94126,338.19147,90.0,0.08,0.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,173,,,0,,False,5,test,2
1015,0.0,338.19147,338.44169,45.0,0.08,0.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,195,,,0,,False,4,train,1
1016,0.0,338.44169,338.6919,0.0,0.08,40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,185,,,0,,False,4,train,0
1017,0.0,338.6919,338.9421,0.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,149,,,0,,False,3,train,0
1018,0.0,338.9421,339.19231,0.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,240,,,0,,False,0,train,0
1019,0.0,339.19231,339.44252,90.0,0.08,-10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,17,,,0,,False,3,train,2
1020,0.0,339.44252,339.69272,45.0,0.08,-30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,70,,,0,,False,4,train,1
1021,0.0,339.69272,339.94294,0.0,0.08,30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022176,81,,,0,,False,1,train,0
1022,0.0,339.94294,340.19316,45.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022176,53,,,0,,False,9,train,1
1023,0.0,340.19316,340.44339,90.0,0.08,-30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022176,96,,,0,,False,3,train,2
1024,0.0,340.44339,340.69361,90.0,0.08,-30.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022176,176,,,0,,False,5,test,2
1025,0.0,340.69361,340.94381,90.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,97,,,0,,False,5,test,2
1026,0.0,340.94381,341.19401,0.0,0.08,30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,194,,,0,,False,7,train,0
1027,0.0,341.19401,341.44421,90.0,0.08,20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,138,,,0,,False,5,test,2
1028,0.0,341.44421,341.69441,90.0,0.08,-10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,133,,,0,,False,4,train,2
1029,0.0,341.69441,341.94462,45.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,199,,,0,,False,4,train,1
1030,0.0,341.94462,342.19483,0.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,151,,,0,,False,5,test,0
1031,0.0,342.19483,342.44505,0.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,211,,,0,,False,5,test,0
1032,0.0,342.44505,342.69526,0.0,0.08,-40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,216,,,0,,False,1,train,0
1033,0.0,342.69526,342.94547,45.0,0.08,-10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,48,,,0,,False,6,train,1
1034,0.0,342.94547,343.19567,45.0,0.08,10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,209,,,0,,False,3,train,1
1035,0.0,343.19567,343.44588,90.0,0.08,-10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,156,,,0,,False,7,train,2
1036,0.0,343.44588,343.69609,45.0,0.08,-20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,107,,,0,,False,3,train,1
1037,0.0,343.69609,343.9463,45.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,147,,,0,,False,2,test,1
1038,0.0,343.9463,344.1965,90.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,86,,,0,,False,6,train,2
1039,0.0,344.1965,344.44671,45.0,0.08,-40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,145,,,0,,False,3,train,1
1040,0.0,344.44671,344.69692,90.0,0.08,0.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,49,,,0,,False,4,train,2
1041,0.0,344.69692,344.94713,0.0,0.08,-10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,139,,,0,,False,2,test,0
1042,0.0,344.94713,345.19734,90.0,0.08,-10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,156,,,0,,False,8,test,2
1043,0.0,345.19734,345.44755,90.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,19,,,0,,False,3,train,2
1044,0.0,345.44755,345.69776,45.0,0.08,-10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,48,,,0,,False,7,train,1
1045,0.0,345.69776,345.94797,90.0,0.08,-10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,223,,,0,,False,6,train,2
1046,0.0,345.94797,346.19817,45.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,73,,,0,,False,4,train,1
1047,0.0,346.19817,346.44838,90.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,219,,,0,,False,3,train,2
1048,0.0,346.44838,346.69859,0.0,0.08,0.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,12,,,0,,False,3,train,0
1049,0.0,346.69859,346.9488,90.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,135,,,0,,False,4,train,2
1050,0.0,346.9488,347.199,0.0,0.08,-20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,42,,,0,,False,5,test,0
1051,0.0,347.199,347.44921,0.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,240,,,0,,False,1,train,0
1052,0.0,347.44921,347.69942,45.0,0.08,-40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,16,,,0,,False,7,train,1
1053,0.0,347.69942,347.94964,0.0,0.08,30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,114,,,0,,False,4,train,0
1054,0.0,347.94964,348.19985,90.0,0.08,40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,76,,,0,,False,6,train,2
1055,0.0,348.19985,348.45006,45.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,154,,,0,,False,4,train,1
1056,0.0,348.45006,348.70028,90.0,0.08,10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,3,,,0,,False,2,test,2
1057,0.0,348.70028,348.95048,45.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,241,,,0,,False,0,train,1
1058,0.0,348.95048,349.20068,0.0,0.08,-20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,93,,,0,,False,3,train,0
1059,0.0,349.20068,349.45089,0.0,0.08,0.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,221,,,0,,False,1,train,0
1060,0.0,349.45089,349.70109,90.0,0.08,-20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,161,,,0,,False,4,train,2
1061,0.0,349.70109,349.95131,0.0,0.08,-30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,214,,,0,,False,4,train,0
1062,0.0,349.95131,350.20152,90.0,0.08,0.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,173,,,0,,False,6,train,2
1063,0.0,350.20152,350.45173,45.0,0.08,-10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,186,,,0,,False,6,train,1
1064,0.0,350.45173,350.70195,0.0,0.08,40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,26,,,0,,False,7,train,0
1065,0.0,350.70195,350.95215,90.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,157,,,0,,False,6,train,2
1066,0.0,350.95215,351.20235,45.0,0.08,0.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,225,,,0,,False,2,test,1
1067,0.0,351.20235,351.45256,0.0,0.08,-40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,129,,,0,,False,5,test,0
1068,0.0,351.45256,351.70276,45.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,154,,,0,,False,5,test,1
1069,0.0,351.70276,351.95298,0.0,0.08,-40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022176,52,,,0,,False,3,train,0
1070,0.0,351.95298,352.2032,45.0,0.08,-40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022176,145,,,0,,False,4,train,1
1071,0.0,352.2032,352.45343,45.0,0.08,-30.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022176,101,,,0,,False,2,test,1
1072,0.0,352.45343,352.70365,0.0,0.08,30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022176,168,,,0,,False,6,train,0
1073,0.0,352.70365,352.95385,0.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,89,,,0,,False,5,test,0
1074,0.0,352.95385,353.20405,45.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,241,,,0,,False,1,train,1
1075,0.0,353.20405,353.45425,90.0,0.08,30.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,25,,,0,,False,4,train,2
1076,0.0,353.45425,353.70445,45.0,0.08,40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,119,,,0,,False,4,train,1
1077,0.0,353.70445,353.95466,90.0,0.08,10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,170,,,0,,False,2,test,2
1078,0.0,353.95466,354.20486,45.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,11,,,0,,False,7,train,1
1079,0.0,354.20486,354.45506,45.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,241,,,0,,False,2,test,1
1080,0.0,354.45506,354.70527,45.0,0.08,-20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,107,,,0,,False,4,train,1
1081,0.0,354.70527,354.95548,90.0,0.08,-40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,190,,,0,,False,5,test,2
1082,0.0,354.95548,355.20569,0.0,0.08,-40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,129,,,0,,False,6,train,0
1083,0.0,355.20569,355.4559,0.0,0.08,0.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,12,,,0,,False,4,train,0
1084,0.0,355.4559,355.70611,0.0,0.08,-30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,46,,,0,,False,3,train,0
1085,0.0,355.70611,355.95633,45.0,0.08,-20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,228,,,0,,False,2,test,1
1086,0.0,355.95633,356.20654,90.0,0.08,40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,144,,,0,,False,4,train,2
1087,0.0,356.20654,356.45675,0.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,149,,,0,,False,4,train,0
1088,0.0,356.45675,356.70697,45.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,24,,,0,,False,2,test,1
1089,0.0,356.70697,356.95717,90.0,0.08,-40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,65,,,0,,False,4,train,2
1090,0.0,356.95717,357.20737,90.0,0.08,-30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,96,,,0,,False,4,train,2
1091,0.0,357.20737,357.45758,0.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,240,,,0,,False,2,test,0
1092,0.0,357.45758,357.70778,90.0,0.08,-30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,111,,,0,,False,4,train,2
1093,0.0,357.70778,357.958,45.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021676,199,,,0,,False,5,test,1
1094,0.0,357.958,358.20821,90.0,0.08,-40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021676,163,,,0,,False,1,train,2
1095,0.0,358.20821,358.45843,90.0,0.08,-10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021676,169,,,0,,False,5,test,2
