stimulus_presentation_id,stimulus_block,start_time,stop_time,Dir,phase,stimulus_name,color,size,contrast,y_position,x_position,frame,Speed,coherence,spatial_frequency,orientation,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
968,0.0,310.47909,310.7293,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-40.0,null,null,null,0.08,45.0,4.0,0.25020944,2,,,0,,False,6,train,1
969,0.0,310.7293,310.97951,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,20.0,null,null,null,0.08,90.0,4.0,0.25020806,128,,,0,,False,4,train,2
970,0.0,310.97951,311.22972,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020806,87,,,0,,False,4,train,0
971,0.0,311.22972,311.47993,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-40.0,null,null,null,0.08,0.0,4.0,0.25020806,192,,,0,,False,3,train,0
972,0.0,311.47993,311.73014,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,20.0,null,null,null,0.08,90.0,4.0,0.25020806,232,,,0,,False,2,test,2
973,0.0,311.73014,311.98035,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,10.0,null,null,null,0.08,0.0,4.0,0.25021194,103,,,0,,False,5,test,0
974,0.0,311.98035,312.23056,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,30.0,null,null,null,0.08,0.0,4.0,0.25021194,49,,,0,,False,6,train,0
975,0.0,312.23056,312.48077,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-30.0,null,null,null,0.08,45.0,4.0,0.25021194,71,,,0,,False,3,train,1
976,0.0,312.48077,312.73098,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021194,91,,,0,,False,3,train,2
977,0.0,312.73098,312.98119,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,30.0,null,null,null,0.08,90.0,4.0,0.25020306,219,,,0,,False,2,test,2
978,0.0,312.98119,313.23139,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,45.0,4.0,0.25020306,111,,,0,,False,4,train,1
979,0.0,313.23139,313.48159,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,30.0,null,null,null,0.08,0.0,4.0,0.25020306,222,,,0,,False,1,train,0
980,0.0,313.48159,313.7318,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,45.0,4.0,0.25020306,110,,,0,,False,2,test,1
981,0.0,313.7318,313.98201,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,20.0,null,null,null,0.08,45.0,4.0,0.25021444,155,,,0,,False,2,test,1
982,0.0,313.98201,314.23222,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021444,176,,,0,,False,3,train,0
983,0.0,314.23222,314.48244,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,10.0,null,null,null,0.08,45.0,4.0,0.25021444,84,,,0,,False,4,train,1
984,0.0,314.48244,314.73265,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,0.0,4.0,0.25021444,228,,,0,,False,2,test,0
985,0.0,314.73265,314.98286,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,0.0,null,null,null,0.08,45.0,4.0,0.25020556,166,,,0,,False,4,train,1
986,0.0,314.98286,315.23306,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020556,40,,,0,,False,4,train,2
987,0.0,315.23306,315.48327,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,30.0,null,null,null,0.08,45.0,4.0,0.25020556,205,,,0,,False,4,train,1
988,0.0,315.48327,315.73348,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,40.0,null,null,null,0.08,0.0,4.0,0.25020556,174,,,0,,False,2,test,0
989,0.0,315.73348,315.98369,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,40.0,null,null,null,0.08,45.0,4.0,0.25021444,39,,,0,,False,6,train,1
990,0.0,315.98369,316.2339,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,0.0,null,null,null,0.08,45.0,4.0,0.25021444,139,,,0,,False,4,train,1
991,0.0,316.2339,316.48412,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,10.0,null,null,null,0.08,90.0,4.0,0.25021444,14,,,0,,False,9,train,2
992,0.0,316.48412,316.73433,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,30.0,null,null,null,0.08,90.0,4.0,0.25021444,219,,,0,,False,3,train,2
993,0.0,316.73433,316.98454,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020306,33,,,0,,False,4,train,1
994,0.0,316.98454,317.23474,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,90.0,4.0,0.25020306,104,,,0,,False,5,test,2
995,0.0,317.23474,317.48494,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,20.0,null,null,null,0.08,45.0,4.0,0.25020306,179,,,0,,False,2,test,1
996,0.0,317.48494,317.73515,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-10.0,null,null,null,0.08,0.0,4.0,0.25020306,187,,,0,,False,3,train,0
997,0.0,317.73515,317.98536,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-10.0,null,null,null,0.08,0.0,4.0,0.25021194,187,,,0,,False,4,train,0
998,0.0,317.98536,318.23557,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,20.0,null,null,null,0.08,90.0,4.0,0.25021194,206,,,0,,False,4,train,2
999,0.0,318.23557,318.48578,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,20.0,null,null,null,0.08,0.0,4.0,0.25021194,6,,,0,,False,3,train,0
1000,0.0,318.48578,318.73599,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-40.0,null,null,null,0.08,45.0,4.0,0.25021194,8,,,0,,False,7,train,1
1001,0.0,318.73599,318.9862,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020806,56,,,0,,False,2,test,1
1002,0.0,318.9862,319.23641,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,45.0,4.0,0.25020806,35,,,0,,False,9,train,1
1003,0.0,319.23641,319.48662,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,0.0,4.0,0.25020806,138,,,0,,False,9,train,0
1004,0.0,319.48662,319.73683,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,40.0,null,null,null,0.08,90.0,4.0,0.25020806,203,,,0,,False,3,train,2
1005,0.0,319.73683,319.98703,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,40.0,null,null,null,0.08,0.0,4.0,0.25020444,165,,,0,,False,1,train,0
1006,0.0,319.98703,320.23723,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-20.0,null,null,null,0.08,90.0,4.0,0.25020444,27,,,0,,False,5,test,2
1007,0.0,320.23723,320.48744,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-10.0,null,null,null,0.08,45.0,4.0,0.25020444,142,,,0,,False,4,train,1
1008,0.0,320.48744,320.73764,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,20.0,null,null,null,0.08,45.0,4.0,0.25020444,55,,,0,,False,4,train,1
1009,0.0,320.73764,320.98786,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,30.0,null,null,null,0.08,0.0,4.0,0.25021306,230,,,0,,False,2,test,0
1010,0.0,320.98786,321.23807,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,0.0,4.0,0.25021306,135,,,0,,False,3,train,0
1011,0.0,321.23807,321.48828,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,30.0,null,null,null,0.08,45.0,4.0,0.25021306,90,,,0,,False,4,train,1
1012,0.0,321.48828,321.7385,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021306,217,,,0,,False,5,test,0
1013,0.0,321.7385,321.98871,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-10.0,null,null,null,0.08,90.0,4.0,0.25021194,221,,,0,,False,2,test,2
1014,0.0,321.98871,322.23892,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,90.0,4.0,0.25021194,171,,,0,,False,5,test,2
1015,0.0,322.23892,322.48913,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,0.0,4.0,0.25021194,31,,,0,,False,5,test,0
1016,0.0,322.48913,322.73934,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021194,19,,,0,,False,2,test,0
1017,0.0,322.73934,322.98955,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-10.0,null,null,null,0.08,0.0,4.0,0.25020556,118,,,0,,False,4,train,0
1018,0.0,322.98955,323.23975,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,30.0,null,null,null,0.08,90.0,4.0,0.25020556,88,,,0,,False,3,train,2
1019,0.0,323.23975,323.48996,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,0.0,4.0,0.25020556,29,,,0,,False,2,test,0
1020,0.0,323.48996,323.74017,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,0.0,null,null,null,0.08,45.0,4.0,0.25020556,20,,,0,,False,4,train,1
1021,0.0,323.74017,323.99039,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-30.0,null,null,null,0.08,90.0,4.0,0.25021944,239,,,0,,False,0,train,2
1022,0.0,323.99039,324.2406,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,20.0,null,null,null,0.08,45.0,4.0,0.25021944,220,,,0,,False,2,test,1
1023,0.0,324.2406,324.49082,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021944,176,,,0,,False,4,train,0
1024,0.0,324.49082,324.74104,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,90.0,4.0,0.25021944,18,,,0,,False,4,train,2
1025,0.0,324.74104,324.99124,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,0.0,null,null,null,0.08,90.0,4.0,0.25020056,160,,,0,,False,2,test,2
1026,0.0,324.99124,325.24144,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,10.0,null,null,null,0.08,90.0,4.0,0.25020056,69,,,0,,False,4,train,2
1027,0.0,325.24144,325.49165,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,45.0,4.0,0.25020056,134,,,0,,False,3,train,1
1028,0.0,325.49165,325.74185,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,0.0,null,null,null,0.08,0.0,4.0,0.25020056,113,,,0,,False,4,train,0
1029,0.0,325.74185,325.99207,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-10.0,null,null,null,0.08,45.0,4.0,0.25022194,188,,,0,,False,4,train,1
1030,0.0,325.99207,326.24229,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,20.0,null,null,null,0.08,90.0,4.0,0.25022194,206,,,0,,False,5,test,2
1031,0.0,326.24229,326.49251,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,20.0,null,null,null,0.08,45.0,4.0,0.25022194,155,,,0,,False,3,train,1
1032,0.0,326.49251,326.74273,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-20.0,null,null,null,0.08,45.0,4.0,0.25022194,73,,,0,,False,6,train,1
1033,0.0,326.74273,326.99293,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,0.0,4.0,0.25019556,29,,,0,,False,3,train,0
1034,0.0,326.99293,327.24312,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,0.0,null,null,null,0.08,0.0,4.0,0.25019556,224,,,0,,False,2,test,0
1035,0.0,327.24312,327.49332,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,20.0,null,null,null,0.08,0.0,4.0,0.25019556,81,,,0,,False,5,test,0
1036,0.0,327.49332,327.74352,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,30.0,null,null,null,0.08,45.0,4.0,0.25019556,233,,,0,,False,3,train,1
1037,0.0,327.74352,327.99374,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,40.0,null,null,null,0.08,0.0,4.0,0.25022194,174,,,0,,False,3,train,0
1038,0.0,327.99374,328.24396,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,0.0,4.0,0.25022194,129,,,0,,False,3,train,0
1039,0.0,328.24396,328.49418,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,20.0,null,null,null,0.08,45.0,4.0,0.25022194,197,,,0,,False,4,train,1
1040,0.0,328.49418,328.7444,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-20.0,null,null,null,0.08,0.0,4.0,0.25022194,148,,,0,,False,2,test,0
1041,0.0,328.7444,328.9946,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,0.0,null,null,null,0.08,0.0,4.0,0.25019806,45,,,0,,False,3,train,0
1042,0.0,328.9946,329.2448,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,20.0,null,null,null,0.08,90.0,4.0,0.25019806,232,,,0,,False,3,train,2
1043,0.0,329.2448,329.495,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-40.0,null,null,null,0.08,90.0,4.0,0.25019806,21,,,0,,False,6,train,2
1044,0.0,329.495,329.7452,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,90.0,4.0,0.25019806,200,,,0,,False,5,test,2
1045,0.0,329.7452,329.99541,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,30.0,null,null,null,0.08,90.0,4.0,0.25021194,70,,,0,,False,4,train,2
1046,0.0,329.99541,330.24562,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-40.0,null,null,null,0.08,45.0,4.0,0.25021194,92,,,0,,False,4,train,1
1047,0.0,330.24562,330.49583,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021194,105,,,0,,False,7,train,0
1048,0.0,330.49583,330.74604,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021194,235,,,0,,False,1,train,0
1049,0.0,330.74604,330.99625,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,0.0,null,null,null,0.08,45.0,4.0,0.25020306,38,,,0,,False,4,train,1
1050,0.0,330.99625,331.24645,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020306,123,,,0,,False,3,train,0
1051,0.0,331.24645,331.49665,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-20.0,null,null,null,0.08,0.0,4.0,0.25020306,157,,,0,,False,4,train,0
1052,0.0,331.49665,331.74686,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,30.0,null,null,null,0.08,45.0,4.0,0.25020306,11,,,0,,False,4,train,1
1053,0.0,331.74686,331.99707,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,90.0,4.0,0.25021194,100,,,0,,False,2,test,2
1054,0.0,331.99707,332.24728,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,0.0,4.0,0.25021194,41,,,0,,False,8,test,0
1055,0.0,332.24728,332.49749,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021194,123,,,0,,False,4,train,0
1056,0.0,332.49749,332.7477,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,20.0,null,null,null,0.08,90.0,4.0,0.25021194,112,,,0,,False,3,train,2
1057,0.0,332.7477,332.99791,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,40.0,null,null,null,0.08,90.0,4.0,0.25021056,86,,,0,,False,4,train,2
1058,0.0,332.99791,333.24812,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-20.0,null,null,null,0.08,90.0,4.0,0.25021056,122,,,0,,False,1,train,2
1059,0.0,333.24812,333.49834,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021056,114,,,0,,False,6,train,0
1060,0.0,333.49834,333.74855,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,45.0,4.0,0.25021056,33,,,0,,False,5,test,1
1061,0.0,333.74855,333.99877,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021944,240,,,0,,False,0,train,0
1062,0.0,333.99877,334.24898,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-30.0,null,null,null,0.08,45.0,4.0,0.25021944,173,,,0,,False,3,train,1
1063,0.0,334.24898,334.4992,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021944,238,,,0,,False,2,test,1
1064,0.0,334.4992,334.74942,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-10.0,null,null,null,0.08,0.0,4.0,0.25021944,133,,,0,,False,3,train,0
1065,0.0,334.74942,334.99962,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,20.0,null,null,null,0.08,90.0,4.0,0.25019806,43,,,0,,False,6,train,2
1066,0.0,334.99962,335.24982,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-30.0,null,null,null,0.08,0.0,4.0,0.25019806,193,,,0,,False,2,test,0
1067,0.0,335.24982,335.50002,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,0.0,4.0,0.25019806,29,,,0,,False,4,train,0
1068,0.0,335.50002,335.75022,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,30.0,null,null,null,0.08,90.0,4.0,0.25019806,88,,,0,,False,4,train,2
1069,0.0,335.75022,336.00043,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,10.0,null,null,null,0.08,90.0,4.0,0.25021194,69,,,0,,False,5,test,2
1070,0.0,336.00043,336.25064,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,30.0,null,null,null,0.08,0.0,4.0,0.25021194,49,,,0,,False,7,train,0
1071,0.0,336.25064,336.50085,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,0.0,null,null,null,0.08,90.0,4.0,0.25021194,89,,,0,,False,3,train,2
1072,0.0,336.50085,336.75106,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,90.0,4.0,0.25021194,171,,,0,,False,6,train,2
1073,0.0,336.75106,337.00127,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,0.0,null,null,null,0.08,45.0,4.0,0.25020806,180,,,0,,False,2,test,1
1074,0.0,337.00127,337.25148,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,90.0,4.0,0.25020806,145,,,0,,False,3,train,2
1075,0.0,337.25148,337.50169,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,20.0,null,null,null,0.08,90.0,4.0,0.25020806,112,,,0,,False,4,train,2
1076,0.0,337.50169,337.7519,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-20.0,null,null,null,0.08,0.0,4.0,0.25020806,127,,,0,,False,4,train,0
1077,0.0,337.7519,338.00211,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,90.0,4.0,0.25021694,62,,,0,,False,7,train,2
1078,0.0,338.00211,338.25233,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,0.0,null,null,null,0.08,45.0,4.0,0.25021694,99,,,0,,False,4,train,1
1079,0.0,338.25233,338.50255,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021694,66,,,0,,False,3,train,1
1080,0.0,338.50255,338.75276,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-10.0,null,null,null,0.08,0.0,4.0,0.25021694,189,,,0,,False,4,train,0
1081,0.0,338.75276,339.00296,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,20.0,null,null,null,0.08,0.0,4.0,0.25020056,94,,,0,,False,4,train,0
1082,0.0,339.00296,339.25316,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,90.0,4.0,0.25020056,16,,,0,,False,5,test,2
1083,0.0,339.25316,339.50337,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,40.0,null,null,null,0.08,90.0,4.0,0.25020056,164,,,0,,False,3,train,2
1084,0.0,339.50337,339.75357,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,40.0,null,null,null,0.08,0.0,4.0,0.25020056,165,,,0,,False,2,test,0
1085,0.0,339.75357,340.00378,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,40.0,null,null,null,0.08,0.0,4.0,0.25021694,174,,,0,,False,4,train,0
1086,0.0,340.00378,340.254,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,45.0,4.0,0.25021694,75,,,0,,False,4,train,1
1087,0.0,340.254,340.50422,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,20.0,null,null,null,0.08,90.0,4.0,0.25021694,212,,,0,,False,4,train,2
1088,0.0,340.50422,340.75443,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,40.0,null,null,null,0.08,45.0,4.0,0.25021694,80,,,0,,False,6,train,1
1089,0.0,340.75443,341.00463,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-30.0,null,null,null,0.08,90.0,4.0,0.25019806,239,,,0,,False,1,train,2
1090,0.0,341.00463,341.25483,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-20.0,null,null,null,0.08,0.0,4.0,0.25019806,148,,,0,,False,3,train,0
1091,0.0,341.25483,341.50503,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,90.0,4.0,0.25019806,104,,,0,,False,6,train,2
1092,0.0,341.50503,341.75523,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,20.0,null,null,null,0.08,45.0,4.0,0.25019806,163,,,0,,False,2,test,1
1093,0.0,341.75523,342.00545,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-20.0,null,null,null,0.08,45.0,4.0,0.25021944,241,,,0,,False,0,train,1
1094,0.0,342.00545,342.25566,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,0.0,null,null,null,0.08,45.0,4.0,0.25021944,180,,,0,,False,3,train,1
1095,0.0,342.25566,342.50588,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-20.0,null,null,null,0.08,90.0,4.0,0.25021944,201,,,0,,False,4,train,2
1096,0.0,342.50588,342.7561,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,0.0,null,null,null,0.08,90.0,4.0,0.25021944,13,,,0,,False,7,train,2
