stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,phase,x_position,contrast,stimulus_name,Dir,frame,orientation,spatial_frequency,Speed,color,coherence,size,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
240,0.0,135.12851,135.37872,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021191,157,,,0,,False,0,train,1
241,0.0,135.37872,135.62893,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020809,112,,,0,,False,1,train,0
242,0.0,135.62893,135.87913,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020809,93,,,0,,False,1,train,1
243,0.0,135.87913,136.12934,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020809,124,,,0,,False,1,train,2
244,0.0,136.12934,136.37955,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020809,158,,,0,,False,0,train,1
245,0.0,136.37955,136.62977,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021441,14,,,0,,False,2,test,0
246,0.0,136.62977,136.87998,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021441,159,,,0,,False,0,train,0
247,0.0,136.87998,137.13019,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021441,160,,,0,,False,0,train,0
248,0.0,137.13019,137.38041,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021441,161,,,0,,False,0,train,0
249,0.0,137.38041,137.63061,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020059,162,,,0,,False,0,train,2
250,0.0,137.63061,137.88081,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020059,64,,,0,,False,2,test,1
251,0.0,137.88081,138.13101,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020059,94,,,0,,False,2,test,1
252,0.0,138.13101,138.38121,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020059,135,,,0,,False,1,train,0
253,0.0,138.38121,138.63143,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021441,163,,,0,,False,0,train,0
254,0.0,138.63143,138.88164,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021441,11,,,0,,False,1,train,0
255,0.0,138.88164,139.13185,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021441,155,,,0,,False,1,train,0
256,0.0,139.13185,139.38207,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021441,164,,,0,,False,0,train,0
257,0.0,139.38207,139.63227,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020559,160,,,0,,False,1,train,0
258,0.0,139.63227,139.88248,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020559,165,,,0,,False,0,train,0
259,0.0,139.88248,140.13269,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020559,102,,,0,,False,2,test,0
260,0.0,140.13269,140.38289,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020559,159,,,0,,False,1,train,0
261,0.0,140.38289,140.63311,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,166,,,0,,False,0,train,2
262,0.0,140.63311,140.88332,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021441,161,,,0,,False,1,train,0
