stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,size,spatial_frequency,x_position,temporal_frequency,y_position,phase,stimulus_name,contrast,color,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1246,0.0,393.13934,393.38955,45.0,"[20.0, 20.0]",0.08,40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,149,,,0,,False,5,test,1
1247,0.0,393.38955,393.63977,90.0,"[20.0, 20.0]",0.08,30.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,179,,,0,,False,3,train,2
1248,0.0,393.63977,393.88998,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,197,,,0,,False,3,train,1
1249,0.0,393.88998,394.14019,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,238,,,0,,False,2,test,1
1250,0.0,394.14019,394.39039,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,211,,,0,,False,3,train,0
1251,0.0,394.39039,394.64059,45.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,112,,,0,,False,6,train,1
1252,0.0,394.64059,394.8908,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,32,,,0,,False,4,train,0
1253,0.0,394.8908,395.141,45.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,186,,,0,,False,4,train,1
1254,0.0,395.141,395.39121,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,25,,,0,,False,6,train,1
1255,0.0,395.39121,395.64142,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,122,,,0,,False,6,train,0
1256,0.0,395.64142,395.89162,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,119,,,0,,False,7,train,1
1257,0.0,395.89162,396.14184,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,85,,,0,,False,7,train,2
1258,0.0,396.14184,396.39205,90.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,210,,,0,,False,4,train,2
1259,0.0,396.39205,396.64226,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,14,,,0,,False,7,train,0
1260,0.0,396.64226,396.89248,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,139,,,0,,False,4,train,1
1261,0.0,396.89248,397.14268,0.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,103,,,0,,False,6,train,0
1262,0.0,397.14268,397.39289,90.0,"[20.0, 20.0]",0.08,20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,50,,,0,,False,4,train,2
1263,0.0,397.39289,397.6431,0.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,153,,,0,,False,5,test,0
1264,0.0,397.6431,397.8933,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,127,,,0,,False,9,train,1
1265,0.0,397.8933,398.14351,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,237,,,0,,False,3,train,2
1266,0.0,398.14351,398.39372,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,239,,,0,,False,3,train,0
1267,0.0,398.39372,398.64394,90.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,101,,,0,,False,2,test,2
1268,0.0,398.64394,398.89415,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,46,,,0,,False,7,train,0
1269,0.0,398.89415,399.14435,0.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,222,,,0,,False,3,train,0
1270,0.0,399.14435,399.39455,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,230,,,0,,False,6,train,1
1271,0.0,399.39455,399.64475,90.0,"[20.0, 20.0]",0.08,30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,223,,,0,,False,4,train,2
1272,0.0,399.64475,399.89495,45.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,186,,,0,,False,5,test,1
1273,0.0,399.89495,400.14517,0.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021781,103,,,0,,False,7,train,0
1274,0.0,400.14517,400.39539,90.0,"[20.0, 20.0]",0.08,20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021781,50,,,0,,False,5,test,2
1275,0.0,400.39539,400.64561,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021781,47,,,0,,False,4,train,2
1276,0.0,400.64561,400.89583,0.0,"[20.0, 20.0]",0.08,40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021781,196,,,0,,False,6,train,0
1277,0.0,400.89583,401.14604,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,70,,,0,,False,4,train,2
1278,0.0,401.14604,401.39624,0.0,"[20.0, 20.0]",0.08,20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,187,,,0,,False,3,train,0
1279,0.0,401.39624,401.64645,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,170,,,0,,False,5,test,0
1280,0.0,401.64645,401.89666,0.0,"[20.0, 20.0]",0.08,40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,67,,,0,,False,3,train,0
1281,0.0,401.89666,402.14687,0.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,165,,,0,,False,4,train,0
1282,0.0,402.14687,402.39708,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,122,,,0,,False,7,train,0
1283,0.0,402.39708,402.64729,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,140,,,0,,False,7,train,0
1284,0.0,402.64729,402.8975,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,70,,,0,,False,5,test,2
1285,0.0,402.8975,403.1477,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,173,,,0,,False,5,test,0
1286,0.0,403.1477,403.39791,90.0,"[20.0, 20.0]",0.08,0.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,118,,,0,,False,6,train,2
1287,0.0,403.39791,403.64812,0.0,"[20.0, 20.0]",0.08,10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,176,,,0,,False,7,train,0
1288,0.0,403.64812,403.89832,90.0,"[20.0, 20.0]",0.08,30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,223,,,0,,False,5,test,2
1289,0.0,403.89832,404.14853,0.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,132,,,0,,False,6,train,0
1290,0.0,404.14853,404.39874,45.0,"[20.0, 20.0]",0.08,20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,189,,,0,,False,8,test,1
1291,0.0,404.39874,404.64895,90.0,"[20.0, 20.0]",0.08,10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,17,,,0,,False,8,test,2
1292,0.0,404.64895,404.89916,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,73,,,0,,False,5,test,1
1293,0.0,404.89916,405.14937,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,140,,,0,,False,8,test,0
1294,0.0,405.14937,405.39958,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,240,,,0,,False,2,test,1
1295,0.0,405.39958,405.64979,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,7,,,0,,False,6,train,0
1296,0.0,405.64979,405.9,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,200,,,0,,False,5,test,1
1297,0.0,405.9,406.15021,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,160,,,0,,False,5,test,2
1298,0.0,406.15021,406.40042,45.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,19,,,0,,False,3,train,1
1299,0.0,406.40042,406.65063,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,173,,,0,,False,6,train,0
1300,0.0,406.65063,406.90084,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,136,,,0,,False,5,test,1
1301,0.0,406.90084,407.15104,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,40,,,0,,False,7,train,1
1302,0.0,407.15104,407.40124,45.0,"[20.0, 20.0]",0.08,0.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,11,,,0,,False,3,train,1
1303,0.0,407.40124,407.65145,90.0,"[20.0, 20.0]",0.08,30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,95,,,0,,False,5,test,2
1304,0.0,407.65145,407.90165,0.0,"[20.0, 20.0]",0.08,40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,191,,,0,,False,6,train,0
1305,0.0,407.90165,408.15187,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,146,,,0,,False,5,test,1
1306,0.0,408.15187,408.40208,0.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,217,,,0,,False,4,train,0
1307,0.0,408.40208,408.65229,0.0,"[20.0, 20.0]",0.08,10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,130,,,0,,False,7,train,0
1308,0.0,408.65229,408.90251,90.0,"[20.0, 20.0]",0.08,30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,87,,,0,,False,6,train,2
1309,0.0,408.90251,409.15271,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,142,,,0,,False,5,test,0
1310,0.0,409.15271,409.40292,45.0,"[20.0, 20.0]",0.08,30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,38,,,0,,False,7,train,1
1311,0.0,409.40292,409.65313,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,238,,,0,,False,3,train,1
1312,0.0,409.65313,409.90333,45.0,"[20.0, 20.0]",0.08,40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,224,,,0,,False,6,train,1
1313,0.0,409.90333,410.15355,45.0,"[20.0, 20.0]",0.08,0.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,227,,,0,,False,5,test,1
1314,0.0,410.15355,410.40376,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,91,,,0,,False,4,train,0
1315,0.0,410.40376,410.65397,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,139,,,0,,False,5,test,1
1316,0.0,410.65397,410.90419,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,199,,,0,,False,2,test,0
1317,0.0,410.90419,411.15439,45.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,185,,,0,,False,3,train,1
1318,0.0,411.15439,411.4046,0.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,222,,,0,,False,4,train,0
1319,0.0,411.4046,411.65481,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,42,,,0,,False,6,train,0
1320,0.0,411.65481,411.90501,0.0,"[20.0, 20.0]",0.08,10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,44,,,0,,False,3,train,0
1321,0.0,411.90501,412.15522,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,142,,,0,,False,6,train,0
1322,0.0,412.15522,412.40543,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,231,,,0,,False,3,train,2
1323,0.0,412.40543,412.65564,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,233,,,0,,False,3,train,1
1324,0.0,412.65564,412.90585,0.0,"[20.0, 20.0]",0.08,30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,129,,,0,,False,4,train,0
1325,0.0,412.90585,413.15605,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,48,,,0,,False,5,test,1
1326,0.0,413.15605,413.40625,0.0,"[20.0, 20.0]",0.08,20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,187,,,0,,False,4,train,0
1327,0.0,413.40625,413.65645,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,45,,,0,,False,9,train,2
1328,0.0,413.65645,413.90665,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,136,,,0,,False,6,train,1
1329,0.0,413.90665,414.15687,90.0,"[20.0, 20.0]",0.08,0.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,190,,,0,,False,5,test,2
1330,0.0,414.15687,414.40708,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,63,,,0,,False,6,train,2
1331,0.0,414.40708,414.6573,90.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,101,,,0,,False,3,train,2
1332,0.0,414.6573,414.90752,0.0,"[20.0, 20.0]",0.08,0.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,49,,,0,,False,4,train,0
1333,0.0,414.90752,415.15772,45.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,19,,,0,,False,4,train,1
1334,0.0,415.15772,415.40792,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,144,,,0,,False,4,train,1
1335,0.0,415.40792,415.65813,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,81,,,0,,False,5,test,1
1336,0.0,415.65813,415.90833,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,234,,,0,,False,5,test,2
1337,0.0,415.90833,416.15855,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,168,,,0,,False,6,train,2
1338,0.0,416.15855,416.40876,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,139,,,0,,False,6,train,1
1339,0.0,416.40876,416.65897,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,78,,,0,,False,5,test,2
1340,0.0,416.65897,416.90919,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,53,,,0,,False,7,train,0
1341,0.0,416.90919,417.1594,90.0,"[20.0, 20.0]",0.08,20.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,36,,,0,,False,4,train,2
1342,0.0,417.1594,417.40961,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,48,,,0,,False,6,train,1
1343,0.0,417.40961,417.65982,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,205,,,0,,False,7,train,1
1344,0.0,417.65982,417.91003,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,117,,,0,,False,5,test,1
1345,0.0,417.91003,418.16024,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,96,,,0,,False,10,train,1
1346,0.0,418.16024,418.41045,90.0,"[20.0, 20.0]",0.08,10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,29,,,0,,False,8,test,2
1347,0.0,418.41045,418.66066,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,84,,,0,,False,4,train,2
1348,0.0,418.66066,418.91087,90.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,13,,,0,,False,4,train,2
1349,0.0,418.91087,419.16107,90.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,10,,,0,,False,6,train,2
1350,0.0,419.16107,419.41128,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,111,,,0,,False,7,train,2
1351,0.0,419.41128,419.66149,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,144,,,0,,False,5,test,1
1352,0.0,419.66149,419.91169,45.0,"[20.0, 20.0]",0.08,20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,23,,,0,,False,9,train,1
1353,0.0,419.91169,420.1619,90.0,"[20.0, 20.0]",0.08,20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,64,,,0,,False,5,test,2
1354,0.0,420.1619,420.41211,0.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,110,,,0,,False,5,test,0
1355,0.0,420.41211,420.66233,90.0,"[20.0, 20.0]",0.08,20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,64,,,0,,False,6,train,2
1356,0.0,420.66233,420.91254,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,84,,,0,,False,5,test,2
1357,0.0,420.91254,421.16274,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019969,207,,,0,,False,5,test,0
1358,0.0,421.16274,421.41293,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019969,241,,,0,,False,2,test,0
1359,0.0,421.41293,421.66313,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019969,243,,,0,,False,3,train,2
1360,0.0,421.66313,421.91333,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019969,236,,,0,,False,6,train,0
1361,0.0,421.91333,422.16355,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25022031,137,,,0,,False,5,test,0
1362,0.0,422.16355,422.41377,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25022031,90,,,0,,False,4,train,1
1363,0.0,422.41377,422.664,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25022031,230,,,0,,False,7,train,1
1364,0.0,422.664,422.91422,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25022031,115,,,0,,False,5,test,2
1365,0.0,422.91422,423.16442,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,47,,,0,,False,5,test,2
1366,0.0,423.16442,423.41463,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,106,,,0,,False,4,train,1
1367,0.0,423.41463,423.66484,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,173,,,0,,False,7,train,0
1368,0.0,423.66484,423.91504,0.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,123,,,0,,False,4,train,0
1369,0.0,423.91504,424.16525,45.0,"[20.0, 20.0]",0.08,20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,24,,,0,,False,8,test,1
1370,0.0,424.16525,424.41546,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,51,,,0,,False,5,test,1
1371,0.0,424.41546,424.66568,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,117,,,0,,False,6,train,1
1372,0.0,424.66568,424.91589,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,170,,,0,,False,6,train,0
1373,0.0,424.91589,425.16609,45.0,"[20.0, 20.0]",0.08,40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,149,,,0,,False,6,train,1
1374,0.0,425.16609,425.41629,90.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,214,,,0,,False,3,train,2
1375,0.0,425.41629,425.6665,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,35,,,0,,False,6,train,0
1376,0.0,425.6665,425.9167,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,30,,,0,,False,5,test,0
1377,0.0,425.9167,426.16692,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,75,,,0,,False,6,train,1
1378,0.0,426.16692,426.41713,90.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,101,,,0,,False,4,train,2
1379,0.0,426.41713,426.66735,45.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,155,,,0,,False,3,train,1
1380,0.0,426.66735,426.91757,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,211,,,0,,False,4,train,0
1381,0.0,426.91757,427.16777,45.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,4,,,0,,False,6,train,1
1382,0.0,427.16777,427.41797,45.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,86,,,0,,False,5,test,1
