stimulus_presentation_id,stimulus_block,start_time,stop_time,color,spatial_frequency,stimulus_name,contrast,phase,temporal_frequency,size,frame,y_position,x_position,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2710,0.0,767.1122,767.3624,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-20.0,0.0,0.25020372,233,,,0,,False,13,train,0
2711,0.0,767.3624,767.6126,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-30.0,0.0,0.25020372,107,,,0,,False,13,train,0
2712,0.0,767.6126,767.86281,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-20.0,90.0,0.25020372,142,,,0,,False,12,train,2
2713,0.0,767.86281,768.11302,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,40.0,0.0,0.25021128,149,,,0,,False,10,train,0
2714,0.0,768.11302,768.36323,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,0.0,90.0,0.25021128,170,,,0,,False,11,test,2
2715,0.0,768.36323,768.61344,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,40.0,90.0,0.25021128,223,,,0,,False,11,test,2
2716,0.0,768.61344,768.86365,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,0.0,90.0,0.25021128,21,,,0,,False,14,test,2
2717,0.0,768.86365,769.11386,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,30.0,45.0,0.25021122,75,,,0,,False,9,train,1
2718,0.0,769.11386,769.36408,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,0.0,45.0,0.25021122,33,,,0,,False,10,train,1
2719,0.0,769.36408,769.61429,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,20.0,90.0,0.25021122,198,,,0,,False,12,train,2
2720,0.0,769.61429,769.8645,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,40.0,45.0,0.25021122,234,,,0,,False,11,test,1
2721,0.0,769.8645,770.11471,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-10.0,90.0,0.25020878,127,,,0,,False,10,train,2
2722,0.0,770.11471,770.36492,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,40.0,0.0,0.25020878,133,,,0,,False,9,train,0
2723,0.0,770.36492,770.61512,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-20.0,45.0,0.25020878,66,,,0,,False,11,test,1
2724,0.0,770.61512,770.86533,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-10.0,90.0,0.25020878,218,,,0,,False,13,train,2
2725,0.0,770.86533,771.11554,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,30.0,0.0,0.25020622,99,,,0,,False,8,test,0
2726,0.0,771.11554,771.36575,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,20.0,45.0,0.25020622,81,,,0,,False,14,test,1
2727,0.0,771.36575,771.61595,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-10.0,45.0,0.25020622,97,,,0,,False,10,train,1
2728,0.0,771.61595,771.86616,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,10.0,45.0,0.25020622,48,,,0,,False,11,test,1
2729,0.0,771.86616,772.11637,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-40.0,0.0,0.25021128,197,,,0,,False,12,train,0
2730,0.0,772.11637,772.36658,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-20.0,0.0,0.25021128,16,,,0,,False,11,test,0
2731,0.0,772.36658,772.61679,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,90.0,0.25021128,146,,,0,,False,10,train,2
2732,0.0,772.61679,772.867,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-20.0,90.0,0.25021128,94,,,0,,False,10,train,2
2733,0.0,772.867,773.1172,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,0.0,90.0,0.25020122,205,,,0,,False,9,train,2
2734,0.0,773.1172,773.36741,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,10.0,90.0,0.25020122,1,,,0,,False,11,test,2
2735,0.0,773.36741,773.61761,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,20.0,0.0,0.25020122,44,,,0,,False,8,test,0
2736,0.0,773.61761,773.86781,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,10.0,90.0,0.25020122,72,,,0,,False,7,train,2
2737,0.0,773.86781,774.11803,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-40.0,45.0,0.25022128,117,,,0,,False,12,train,1
2738,0.0,774.11803,774.36825,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,10.0,90.0,0.25022128,73,,,0,,False,11,test,2
2739,0.0,774.36825,774.61847,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-30.0,45.0,0.25022128,67,,,0,,False,6,train,1
2740,0.0,774.61847,774.86869,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,30.0,90.0,0.25022128,157,,,0,,False,11,test,2
2741,0.0,774.86869,775.1189,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,0.0,90.0,0.25021122,170,,,0,,False,12,train,2
2742,0.0,775.1189,775.36912,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,20.0,45.0,0.25021122,71,,,0,,False,13,train,1
2743,0.0,775.36912,775.61933,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-30.0,0.0,0.25021122,128,,,0,,False,12,train,0
2744,0.0,775.61933,775.86954,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-40.0,0.0,0.25021122,116,,,0,,False,8,test,0
2745,0.0,775.86954,776.11974,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-10.0,0.0,0.25020128,237,,,0,,False,9,train,0
2746,0.0,776.11974,776.36994,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-20.0,0.0,0.25020128,162,,,0,,False,10,train,0
2747,0.0,776.36994,776.62014,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,40.0,90.0,0.25020128,225,,,0,,False,7,train,2
2748,0.0,776.62014,776.87034,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,10.0,45.0,0.25020128,141,,,0,,False,9,train,1
2749,0.0,776.87034,777.12056,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-40.0,0.0,0.25021622,2,,,0,,False,8,test,0
2750,0.0,777.12056,777.37078,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-20.0,90.0,0.25021622,70,,,0,,False,11,test,2
2751,0.0,777.37078,777.62099,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,20.0,90.0,0.25021622,230,,,0,,False,12,train,2
2752,0.0,777.62099,777.87121,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,40.0,90.0,0.25021622,53,,,0,,False,11,test,2
2753,0.0,777.87121,778.12141,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-40.0,0.0,0.25020378,2,,,0,,False,9,train,0
2754,0.0,778.12141,778.37162,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,10.0,0.0,0.25020378,45,,,0,,False,13,train,0
2755,0.0,778.37162,778.62182,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-30.0,90.0,0.25020378,238,,,0,,False,12,train,2
2756,0.0,778.62182,778.87202,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,30.0,0.0,0.25020378,99,,,0,,False,9,train,0
2757,0.0,778.87202,779.12223,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,10.0,45.0,0.25020872,154,,,0,,False,11,test,1
2758,0.0,779.12223,779.37244,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,10.0,0.0,0.25020872,78,,,0,,False,11,test,0
2759,0.0,779.37244,779.62265,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-20.0,90.0,0.25020872,239,,,0,,False,11,test,2
2760,0.0,779.62265,779.87286,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,40.0,90.0,0.25020872,28,,,0,,False,12,train,2
2761,0.0,779.87286,780.12307,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,10.0,0.0,0.25020878,42,,,0,,False,12,train,0
2762,0.0,780.12307,780.37328,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-10.0,0.0,0.25020878,15,,,0,,False,11,test,0
2763,0.0,780.37328,780.62348,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,30.0,0.0,0.25020878,99,,,0,,False,10,train,0
2764,0.0,780.62348,780.87369,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,20.0,0.0,0.25020878,158,,,0,,False,10,train,0
2765,0.0,780.87369,781.1239,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,40.0,45.0,0.25020872,106,,,0,,False,9,train,1
2766,0.0,781.1239,781.37411,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-40.0,0.0,0.25020872,49,,,0,,False,11,test,0
2767,0.0,781.37411,781.62432,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-40.0,90.0,0.25020872,160,,,0,,False,10,train,2
2768,0.0,781.62432,781.87453,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-10.0,0.0,0.25020872,87,,,0,,False,10,train,0
2769,0.0,781.87453,782.12474,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,40.0,45.0,0.25021128,228,,,0,,False,9,train,1
2770,0.0,782.12474,782.37495,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,30.0,45.0,0.25021128,124,,,0,,False,11,test,1
2771,0.0,782.37495,782.62516,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,10.0,45.0,0.25021128,48,,,0,,False,12,train,1
2772,0.0,782.62516,782.87537,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,40.0,0.0,0.25021128,186,,,0,,False,10,train,0
2773,0.0,782.87537,783.12558,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-30.0,90.0,0.25021122,215,,,0,,False,14,test,2
2774,0.0,783.12558,783.3758,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,20.0,0.0,0.25021122,44,,,0,,False,9,train,0
2775,0.0,783.3758,783.62601,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,0.0,90.0,0.25021122,216,,,0,,False,10,train,2
2776,0.0,783.62601,783.87622,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,30.0,45.0,0.25021122,104,,,0,,False,11,test,1
2777,0.0,783.87622,784.12642,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,0.0,0.0,0.25020378,242,,,0,,False,12,train,0
2778,0.0,784.12642,784.37663,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-10.0,90.0,0.25020378,224,,,0,,False,11,test,2
2779,0.0,784.37663,784.62683,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-10.0,45.0,0.25020378,125,,,0,,False,10,train,1
2780,0.0,784.62683,784.87703,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,30.0,45.0,0.25020378,201,,,0,,False,10,train,1
2781,0.0,784.87703,785.12725,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,20.0,90.0,0.25021872,232,,,0,,False,12,train,2
2782,0.0,785.12725,785.37747,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-40.0,45.0,0.25021872,117,,,0,,False,13,train,1
2783,0.0,785.37747,785.62769,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,45.0,0.25021872,221,,,0,,False,12,train,1
2784,0.0,785.62769,785.87791,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-30.0,45.0,0.25021872,86,,,0,,False,9,train,1
2785,0.0,785.87791,786.12811,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,0.0,45.0,0.25020128,39,,,0,,False,11,test,1
2786,0.0,786.12811,786.37831,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,90.0,0.25020128,146,,,0,,False,11,test,2
2787,0.0,786.37831,786.62851,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-30.0,45.0,0.25020128,63,,,0,,False,10,train,1
2788,0.0,786.62851,786.87871,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,30.0,90.0,0.25020128,134,,,0,,False,11,test,2
2789,0.0,786.87871,787.12893,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-10.0,0.0,0.25021372,196,,,0,,False,13,train,0
2790,0.0,787.12893,787.37914,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-40.0,90.0,0.25021372,3,,,0,,False,13,train,2
2791,0.0,787.37914,787.62935,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-30.0,45.0,0.25021372,178,,,0,,False,10,train,1
2792,0.0,787.62935,787.87957,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,0.0,0.0,0.25021372,151,,,0,,False,10,train,0
2793,0.0,787.87957,788.12977,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,20.0,0.0,0.25020628,40,,,0,,False,12,train,0
2794,0.0,788.12977,788.37998,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-20.0,0.0,0.25020628,220,,,0,,False,9,train,0
2795,0.0,788.37998,788.63019,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,40.0,90.0,0.25020628,53,,,0,,False,12,train,2
2796,0.0,788.63019,788.88039,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-10.0,90.0,0.25020628,127,,,0,,False,11,test,2
2797,0.0,788.88039,789.13061,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,0.0,90.0,0.25021372,216,,,0,,False,11,test,2
2798,0.0,789.13061,789.38082,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-30.0,90.0,0.25021372,210,,,0,,False,9,train,2
2799,0.0,789.38082,789.63103,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-20.0,45.0,0.25021372,136,,,0,,False,10,train,1
2800,0.0,789.63103,789.88125,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-20.0,45.0,0.25021372,4,,,0,,False,10,train,1
2801,0.0,789.88125,790.13145,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,30.0,90.0,0.25020128,222,,,0,,False,8,test,2
2802,0.0,790.13145,790.38165,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,30.0,0.0,0.25020128,113,,,0,,False,12,train,0
2803,0.0,790.38165,790.63185,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,30.0,45.0,0.25020128,201,,,0,,False,11,test,1
2804,0.0,790.63185,790.88205,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,40.0,0.0,0.25020128,91,,,0,,False,11,test,0
2805,0.0,790.88205,791.13227,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,10.0,0.0,0.25021622,175,,,0,,False,11,test,0
2806,0.0,791.13227,791.38249,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,10.0,90.0,0.25021622,73,,,0,,False,12,train,2
2807,0.0,791.38249,791.6327,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,40.0,0.0,0.25021622,140,,,0,,False,10,train,0
2808,0.0,791.6327,791.88292,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,10.0,90.0,0.25021622,13,,,0,,False,10,train,2
2809,0.0,791.88292,792.13312,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,20.0,45.0,0.25020628,227,,,0,,False,8,test,1
2810,0.0,792.13312,792.38333,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-20.0,45.0,0.25020628,90,,,0,,False,10,train,1
2811,0.0,792.38333,792.63354,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-40.0,90.0,0.25020628,189,,,0,,False,10,train,2
2812,0.0,792.63354,792.88374,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,20.0,0.0,0.25020628,76,,,0,,False,10,train,0
2813,0.0,792.88374,793.13395,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,0.0,0.0,0.25020622,231,,,0,,False,11,test,0
2814,0.0,793.13395,793.38416,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,30.0,0.0,0.25020622,113,,,0,,False,13,train,0
2815,0.0,793.38416,793.63436,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-10.0,0.0,0.25020622,204,,,0,,False,10,train,0
2816,0.0,793.63436,793.88457,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,20.0,0.0,0.25020622,96,,,0,,False,9,train,0
2817,0.0,793.88457,794.13478,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-20.0,45.0,0.25021128,90,,,0,,False,11,test,1
2818,0.0,794.13478,794.38499,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,20.0,90.0,0.25021128,212,,,0,,False,10,train,2
2819,0.0,794.38499,794.6352,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-40.0,45.0,0.25021128,194,,,0,,False,10,train,1
2820,0.0,794.6352,794.88541,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-10.0,45.0,0.25021128,52,,,0,,False,14,test,1
2821,0.0,794.88541,795.13562,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-20.0,0.0,0.25020872,162,,,0,,False,11,test,0
2822,0.0,795.13562,795.38583,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-10.0,0.0,0.25020872,193,,,0,,False,12,train,0
2823,0.0,795.38583,795.63604,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-10.0,45.0,0.25020872,97,,,0,,False,11,test,1
2824,0.0,795.63604,795.88625,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-40.0,90.0,0.25020872,160,,,0,,False,11,test,2
2825,0.0,795.88625,796.13646,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,30.0,45.0,0.25020878,219,,,0,,False,12,train,1
2826,0.0,796.13646,796.38667,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-10.0,90.0,0.25020878,224,,,0,,False,12,train,2
2827,0.0,796.38667,796.63687,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,40.0,90.0,0.25020878,179,,,0,,False,14,test,2
2828,0.0,796.63687,796.88708,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-10.0,90.0,0.25020878,159,,,0,,False,6,train,2
2829,0.0,796.88708,797.13729,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-10.0,90.0,0.25020872,127,,,0,,False,12,train,2
2830,0.0,797.13729,797.3875,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,10.0,0.0,0.25020872,23,,,0,,False,9,train,0
2831,0.0,797.3875,797.63771,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,30.0,90.0,0.25020872,171,,,0,,False,11,test,2
2832,0.0,797.63771,797.88792,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,0.0,0.0,0.25020872,208,,,0,,False,13,train,0
2833,0.0,797.88792,798.13813,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,90.0,0.25020878,146,,,0,,False,12,train,2
2834,0.0,798.13813,798.38834,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-10.0,90.0,0.25020878,168,,,0,,False,6,train,2
2835,0.0,798.38834,798.63854,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,40.0,0.0,0.25020878,133,,,0,,False,10,train,0
2836,0.0,798.63854,798.88875,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,20.0,0.0,0.25020878,46,,,0,,False,13,train,0
2837,0.0,798.88875,799.13897,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,40.0,90.0,0.25021622,225,,,0,,False,8,test,2
2838,0.0,799.13897,799.38919,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-30.0,90.0,0.25021622,126,,,0,,False,12,train,2
2839,0.0,799.38919,799.6394,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,10.0,45.0,0.25021622,141,,,0,,False,10,train,1
2840,0.0,799.6394,799.88962,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,10.0,45.0,0.25021622,154,,,0,,False,12,train,1
2841,0.0,799.88962,800.13982,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-20.0,0.0,0.25020128,132,,,0,,False,10,train,0
2842,0.0,800.13982,800.39002,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,20.0,45.0,0.25020128,143,,,0,,False,10,train,1
2843,0.0,800.39002,800.64022,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-10.0,0.0,0.25020128,19,,,0,,False,12,train,0
2844,0.0,800.64022,800.89042,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,10.0,90.0,0.25020128,8,,,0,,False,13,train,2
2845,0.0,800.89042,801.14064,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,30.0,90.0,0.25021872,74,,,0,,False,11,test,2
2846,0.0,801.14064,801.39086,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,40.0,0.0,0.25021872,206,,,0,,False,13,train,0
