stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,spatial_frequency,x_position,y_position,phase,size,contrast,color,frame,orientation,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
796,0.0,293.75269,294.00289,4.0,0.08,0.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,214,,,0,,False,1,train,2
797,0.0,294.00289,294.25311,4.0,0.08,0.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,7,,,0,,False,4,train,0
798,0.0,294.25311,294.50333,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,43,,,0,,False,2,test,2
799,0.0,294.50333,294.75354,4.0,0.08,0.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,228,,,0,,False,2,test,1
800,0.0,294.75354,295.00376,4.0,0.08,20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,60,,,0,,False,4,train,1
801,0.0,295.00376,295.25396,4.0,0.08,0.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,47,,,0,,False,4,train,1
802,0.0,295.25396,295.50417,4.0,0.08,-30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,62,,,0,,False,1,train,0
803,0.0,295.50417,295.75437,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,132,,,0,,False,5,test,0
804,0.0,295.75437,296.00457,4.0,0.08,-20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,48,,,0,,False,2,test,1
805,0.0,296.00457,296.25478,4.0,0.08,-30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,129,,,0,,False,4,train,1
806,0.0,296.25478,296.505,4.0,0.08,-20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,232,,,0,,False,1,train,0
807,0.0,296.505,296.75521,4.0,0.08,0.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,92,,,0,,False,4,train,2
808,0.0,296.75521,297.00542,4.0,0.08,-10.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,158,,,0,,False,3,train,2
809,0.0,297.00542,297.25563,4.0,0.08,-20.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,167,,,0,,False,3,train,0
810,0.0,297.25563,297.50584,4.0,0.08,20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,212,,,0,,False,3,train,0
811,0.0,297.50584,297.75604,4.0,0.08,20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,233,,,0,,False,1,train,2
812,0.0,297.75604,298.00625,4.0,0.08,-30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,125,,,0,,False,3,train,0
813,0.0,298.00625,298.25646,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,82,,,0,,False,2,test,1
814,0.0,298.25646,298.50667,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,138,,,0,,False,1,train,1
815,0.0,298.50667,298.75688,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,166,,,0,,False,5,test,1
816,0.0,298.75688,299.00709,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,35,,,0,,False,2,test,1
817,0.0,299.00709,299.25729,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,34,,,0,,False,6,train,1
818,0.0,299.25729,299.5075,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,18,,,0,,False,3,train,2
819,0.0,299.5075,299.7577,4.0,0.08,20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,233,,,0,,False,2,test,2
820,0.0,299.7577,300.0079,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,235,,,0,,False,0,train,1
821,0.0,300.0079,300.25812,4.0,0.08,0.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,223,,,0,,False,1,train,2
822,0.0,300.25812,300.50834,4.0,0.08,0.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,228,,,0,,False,3,train,1
823,0.0,300.50834,300.75855,4.0,0.08,20.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,103,,,0,,False,3,train,1
824,0.0,300.75855,301.00877,4.0,0.08,40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,121,,,0,,False,4,train,2
825,0.0,301.00877,301.25897,4.0,0.08,40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,121,,,0,,False,5,test,2
826,0.0,301.25897,301.50918,4.0,0.08,-30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,186,,,0,,False,4,train,1
827,0.0,301.50918,301.75938,4.0,0.08,-30.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,180,,,0,,False,3,train,0
828,0.0,301.75938,302.00958,4.0,0.08,40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,58,,,0,,False,3,train,2
829,0.0,302.00958,302.2598,4.0,0.08,-10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022426,57,,,0,,False,5,test,1
830,0.0,302.2598,302.51003,4.0,0.08,40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022426,170,,,0,,False,4,train,0
831,0.0,302.51003,302.76025,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,122,,,0,,False,4,train,2
832,0.0,302.76025,303.01047,4.0,0.08,0.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022426,116,,,0,,False,2,test,1
833,0.0,303.01047,303.26067,4.0,0.08,40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019574,58,,,0,,False,4,train,2
834,0.0,303.26067,303.51087,4.0,0.08,-30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019574,62,,,0,,False,2,test,0
835,0.0,303.51087,303.76106,4.0,0.08,10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019574,203,,,0,,False,4,train,2
836,0.0,303.76106,304.01126,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019574,122,,,0,,False,5,test,2
837,0.0,304.01126,304.26148,4.0,0.08,-30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,163,,,0,,False,3,train,2
838,0.0,304.26148,304.5117,4.0,0.08,30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,10,,,0,,False,6,train,0
839,0.0,304.5117,304.76191,4.0,0.08,40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,152,,,0,,False,3,train,2
840,0.0,304.76191,305.01213,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,34,,,0,,False,7,train,1
841,0.0,305.01213,305.26233,4.0,0.08,20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,137,,,0,,False,2,test,2
842,0.0,305.26233,305.51253,4.0,0.08,-40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,105,,,0,,False,1,train,1
843,0.0,305.51253,305.76273,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,71,,,0,,False,3,train,0
844,0.0,305.76273,306.01293,4.0,0.08,40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,75,,,0,,False,2,test,1
845,0.0,306.01293,306.26314,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,18,,,0,,False,4,train,2
846,0.0,306.26314,306.51335,4.0,0.08,-40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021176,150,,,0,,False,2,test,0
847,0.0,306.51335,306.76356,4.0,0.08,-20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,153,,,0,,False,1,train,1
848,0.0,306.76356,307.01377,4.0,0.08,10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021176,136,,,0,,False,5,test,0
849,0.0,307.01377,307.26398,4.0,0.08,-10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,202,,,0,,False,1,train,1
850,0.0,307.26398,307.51418,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,235,,,0,,False,1,train,1
851,0.0,307.51418,307.76438,4.0,0.08,0.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,2,,,0,,False,1,train,1
852,0.0,307.76438,308.01459,4.0,0.08,0.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,159,,,0,,False,1,train,0
853,0.0,308.01459,308.26481,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,133,,,0,,False,2,test,0
854,0.0,308.26481,308.51503,4.0,0.08,-40.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,173,,,0,,False,2,test,0
855,0.0,308.51503,308.76524,4.0,0.08,20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,182,,,0,,False,1,train,2
856,0.0,308.76524,309.01546,4.0,0.08,40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,1,,,0,,False,6,train,2
857,0.0,309.01546,309.26566,4.0,0.08,40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,88,,,0,,False,1,train,2
858,0.0,309.26566,309.51587,4.0,0.08,30.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,6,,,0,,False,6,train,0
859,0.0,309.51587,309.76607,4.0,0.08,-30.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,226,,,0,,False,3,train,2
860,0.0,309.76607,310.01627,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,49,,,0,,False,2,test,0
861,0.0,310.01627,310.26648,4.0,0.08,-10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,63,,,0,,False,3,train,1
862,0.0,310.26648,310.51669,4.0,0.08,-40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,230,,,0,,False,2,test,2
863,0.0,310.51669,310.7669,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021176,133,,,0,,False,3,train,0
864,0.0,310.7669,311.01711,4.0,0.08,30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,227,,,0,,False,3,train,1
865,0.0,311.01711,311.26732,4.0,0.08,30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,227,,,0,,False,4,train,1
866,0.0,311.26732,311.51753,4.0,0.08,10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,111,,,0,,False,4,train,2
867,0.0,311.51753,311.76773,4.0,0.08,0.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,159,,,0,,False,2,test,0
868,0.0,311.76773,312.01794,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,215,,,0,,False,2,test,2
869,0.0,312.01794,312.26815,4.0,0.08,-20.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,142,,,0,,False,4,train,1
870,0.0,312.26815,312.51837,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021676,30,,,0,,False,4,train,0
871,0.0,312.51837,312.76859,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,35,,,0,,False,3,train,1
872,0.0,312.76859,313.0188,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021676,50,,,0,,False,3,train,0
873,0.0,313.0188,313.269,4.0,0.08,-30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,164,,,0,,False,2,test,0
874,0.0,313.269,313.51921,4.0,0.08,20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,36,,,0,,False,4,train,0
875,0.0,313.51921,313.76941,4.0,0.08,20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,233,,,0,,False,3,train,2
876,0.0,313.76941,314.01961,4.0,0.08,-10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,15,,,0,,False,5,test,0
877,0.0,314.01961,314.26983,4.0,0.08,-30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,32,,,0,,False,3,train,1
878,0.0,314.26983,314.52005,4.0,0.08,-30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,13,,,0,,False,5,test,2
879,0.0,314.52005,314.77027,4.0,0.08,20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,60,,,0,,False,5,test,1
880,0.0,314.77027,315.02049,4.0,0.08,20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,192,,,0,,False,2,test,1
881,0.0,315.02049,315.27069,4.0,0.08,-10.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019574,42,,,0,,False,4,train,0
882,0.0,315.27069,315.52089,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019574,43,,,0,,False,3,train,2
883,0.0,315.52089,315.77108,4.0,0.08,-10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019574,23,,,0,,False,2,test,0
884,0.0,315.77108,316.02128,4.0,0.08,-10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019574,59,,,0,,False,3,train,2
885,0.0,316.02128,316.2715,4.0,0.08,-30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,236,,,0,,False,0,train,2
886,0.0,316.2715,316.52172,4.0,0.08,30.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,84,,,0,,False,3,train,0
887,0.0,316.52172,316.77193,4.0,0.08,-40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,230,,,0,,False,3,train,2
888,0.0,316.77193,317.02215,4.0,0.08,20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,4,,,0,,False,5,test,1
889,0.0,317.02215,317.27235,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,78,,,0,,False,3,train,1
890,0.0,317.27235,317.52256,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,108,,,0,,False,4,train,0
891,0.0,317.52256,317.77276,4.0,0.08,-40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,16,,,0,,False,4,train,1
892,0.0,317.77276,318.02296,4.0,0.08,10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,203,,,0,,False,5,test,2
893,0.0,318.02296,318.27318,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,86,,,0,,False,5,test,2
894,0.0,318.27318,318.52341,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022426,151,,,0,,False,1,train,1
895,0.0,318.52341,318.77363,4.0,0.08,40.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,193,,,0,,False,3,train,2
896,0.0,318.77363,319.02385,4.0,0.08,0.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022426,228,,,0,,False,4,train,1
897,0.0,319.02385,319.27405,4.0,0.08,-40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019324,93,,,0,,False,4,train,1
898,0.0,319.27405,319.52424,4.0,0.08,30.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019324,181,,,0,,False,4,train,0
899,0.0,319.52424,319.77443,4.0,0.08,-10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019324,26,,,0,,False,5,test,2
900,0.0,319.77443,320.02463,4.0,0.08,-30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019324,163,,,0,,False,4,train,2
901,0.0,320.02463,320.27484,4.0,0.08,-30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021176,102,,,0,,False,2,test,0
902,0.0,320.27484,320.52505,4.0,0.08,-40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,234,,,0,,False,1,train,2
903,0.0,320.52505,320.77526,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,34,,,0,,False,8,test,1
904,0.0,320.77526,321.02547,4.0,0.08,-10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021176,187,,,0,,False,2,test,0
905,0.0,321.02547,321.27568,4.0,0.08,30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,185,,,0,,False,1,train,1
906,0.0,321.27568,321.52589,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,132,,,0,,False,6,train,0
907,0.0,321.52589,321.77609,4.0,0.08,40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,110,,,0,,False,1,train,1
908,0.0,321.77609,322.0263,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,74,,,0,,False,3,train,2
909,0.0,322.0263,322.27651,4.0,0.08,30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,33,,,0,,False,7,train,2
910,0.0,322.27651,322.52673,4.0,0.08,30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,189,,,0,,False,3,train,2
911,0.0,322.52673,322.77695,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,65,,,0,,False,5,test,2
912,0.0,322.77695,323.02716,4.0,0.08,-40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,96,,,0,,False,3,train,2
913,0.0,323.02716,323.27737,4.0,0.08,0.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,5,,,0,,False,5,test,0
914,0.0,323.27737,323.52757,4.0,0.08,40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,75,,,0,,False,3,train,1
915,0.0,323.52757,323.77777,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,231,,,0,,False,2,test,1
916,0.0,323.77777,324.02798,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,72,,,0,,False,5,test,2
917,0.0,324.02798,324.27819,4.0,0.08,20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,219,,,0,,False,3,train,0
918,0.0,324.27819,324.52841,4.0,0.08,0.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,61,,,0,,False,4,train,0
919,0.0,324.52841,324.77862,4.0,0.08,0.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,195,,,0,,False,3,train,1
920,0.0,324.77862,325.02883,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,97,,,0,,False,4,train,1
921,0.0,325.02883,325.27903,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,77,,,0,,False,5,test,2
922,0.0,325.27903,325.52924,4.0,0.08,0.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,237,,,0,,False,0,train,2
923,0.0,325.52924,325.77944,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,235,,,0,,False,2,test,1
924,0.0,325.77944,326.02964,4.0,0.08,0.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,197,,,0,,False,3,train,0
925,0.0,326.02964,326.27985,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,9,,,0,,False,4,train,1
926,0.0,326.27985,326.53007,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,100,,,0,,False,4,train,2
927,0.0,326.53007,326.78029,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,65,,,0,,False,6,train,2
928,0.0,326.78029,327.0305,4.0,0.08,-20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021676,146,,,0,,False,2,test,0
929,0.0,327.0305,327.28071,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,108,,,0,,False,5,test,0
930,0.0,327.28071,327.53091,4.0,0.08,-20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,172,,,0,,False,2,test,1
931,0.0,327.53091,327.78111,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,9,,,0,,False,5,test,1
932,0.0,327.78111,328.03132,4.0,0.08,-40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,19,,,0,,False,3,train,0
933,0.0,328.03132,328.28154,4.0,0.08,30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,28,,,0,,False,5,test,0
934,0.0,328.28154,328.53176,4.0,0.08,-20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,76,,,0,,False,3,train,0
