stimulus_presentation_id,stimulus_block,start_time,stop_time,color,contrast,frame,y_position,size,phase,spatial_frequency,orientation,stimulus_name,x_position,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,122.63585,122.88606,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25021494,109,,,0,,False,0,train,2
140,0.0,122.88606,123.13628,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021494,83,,,0,,False,1,train,2
141,0.0,123.13628,123.38648,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020756,110,,,0,,False,0,train,2
142,0.0,123.38648,123.63669,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25020756,111,,,0,,False,0,train,0
143,0.0,123.63669,123.8869,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020756,112,,,0,,False,0,train,2
144,0.0,123.8869,124.13711,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25020756,113,,,0,,False,0,train,1
145,0.0,124.13711,124.38731,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020744,72,,,0,,False,2,test,2
146,0.0,124.38731,124.63752,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020744,35,,,0,,False,3,train,2
147,0.0,124.63752,124.88773,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020744,114,,,0,,False,0,train,2
148,0.0,124.88773,125.13794,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020744,115,,,0,,False,0,train,1
149,0.0,125.13794,125.38814,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25020756,27,,,0,,False,1,train,2
150,0.0,125.38814,125.63835,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020756,116,,,0,,False,0,train,2
151,0.0,125.63835,125.88856,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25020756,117,,,0,,False,0,train,0
152,0.0,125.88856,126.13877,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020756,112,,,0,,False,1,train,2
153,0.0,126.13877,126.38898,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021244,118,,,0,,False,0,train,1
154,0.0,126.38898,126.63919,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021244,119,,,0,,False,0,train,2
155,0.0,126.63919,126.8894,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021244,120,,,0,,False,0,train,1
156,0.0,126.8894,127.13962,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25021244,121,,,0,,False,0,train,2
157,0.0,127.13962,127.38983,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021506,106,,,0,,False,1,train,2
158,0.0,127.38983,127.64005,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25021506,101,,,0,,False,1,train,1
159,0.0,127.64005,127.89026,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021506,122,,,0,,False,0,train,0
160,0.0,127.89026,128.14048,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021506,29,,,0,,False,2,test,1
161,0.0,128.14048,128.39068,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25019994,123,,,0,,False,0,train,1
162,0.0,128.39068,128.64088,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25019994,124,,,0,,False,0,train,0
163,0.0,128.64088,128.89108,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25019994,125,,,0,,False,0,train,1
164,0.0,128.89108,129.14128,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25019994,126,,,0,,False,0,train,1
165,0.0,129.14128,129.3915,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25022006,127,,,0,,False,0,train,2
166,0.0,129.3915,129.64172,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25022006,86,,,0,,False,1,train,1
167,0.0,129.64172,129.89194,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25022006,23,,,0,,False,1,train,1
168,0.0,129.89194,130.14216,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25022006,128,,,0,,False,0,train,2
169,0.0,130.14216,130.39236,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25019994,45,,,0,,False,1,train,2
170,0.0,130.39236,130.64256,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25019994,129,,,0,,False,0,train,1
171,0.0,130.64256,130.89276,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25019994,18,,,0,,False,1,train,1
172,0.0,130.89276,131.14296,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25019994,63,,,0,,False,1,train,0
173,0.0,131.14296,131.39316,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020506,105,,,0,,False,1,train,1
174,0.0,131.39316,131.64337,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020506,130,,,0,,False,0,train,0
175,0.0,131.64337,131.89357,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020506,2,,,0,,False,1,train,0
176,0.0,131.89357,132.14378,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020506,17,,,0,,False,2,test,2
177,0.0,132.14378,132.39399,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021244,53,,,0,,False,2,test,2
178,0.0,132.39399,132.6442,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021244,131,,,0,,False,0,train,1
179,0.0,132.6442,132.89441,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021244,132,,,0,,False,0,train,0
180,0.0,132.89441,133.14463,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021244,129,,,0,,False,1,train,1
181,0.0,133.14463,133.39484,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021256,55,,,0,,False,1,train,0
182,0.0,133.39484,133.64505,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021256,7,,,0,,False,2,test,0
183,0.0,133.64505,133.89526,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021256,7,,,0,,False,3,train,0
184,0.0,133.89526,134.14548,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25021256,133,,,0,,False,0,train,0
185,0.0,134.14548,134.39568,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020244,134,,,0,,False,0,train,1
186,0.0,134.39568,134.64588,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020244,135,,,0,,False,0,train,2
187,0.0,134.64588,134.89608,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25020244,136,,,0,,False,0,train,1
188,0.0,134.89608,135.14629,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020244,70,,,0,,False,1,train,0
189,0.0,135.14629,135.39651,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25022006,126,,,0,,False,1,train,1
190,0.0,135.39651,135.64673,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25022006,137,,,0,,False,0,train,2
191,0.0,135.64673,135.89695,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25022006,108,,,0,,False,1,train,0
192,0.0,135.89695,136.14717,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25022006,80,,,0,,False,1,train,2
193,0.0,136.14717,136.39737,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25019994,138,,,0,,False,0,train,2
194,0.0,136.39737,136.64757,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25019994,26,,,0,,False,1,train,2
195,0.0,136.64757,136.89777,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25019994,44,,,0,,False,1,train,2
196,0.0,136.89777,137.14797,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25019994,139,,,0,,False,0,train,0
197,0.0,137.14797,137.39818,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021006,29,,,0,,False,3,train,1
198,0.0,137.39818,137.64839,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021006,140,,,0,,False,0,train,2
199,0.0,137.64839,137.8986,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021006,141,,,0,,False,0,train,0
200,0.0,137.8986,138.14881,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021006,142,,,0,,False,0,train,0
201,0.0,138.14881,138.39901,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020494,95,,,0,,False,1,train,2
202,0.0,138.39901,138.64922,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020494,143,,,0,,False,0,train,1
203,0.0,138.64922,138.89942,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020494,144,,,0,,False,0,train,1
204,0.0,138.89942,139.14963,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25020494,99,,,0,,False,1,train,1
205,0.0,139.14963,139.39984,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021756,145,,,0,,False,0,train,2
206,0.0,139.39984,139.65006,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021756,64,,,0,,False,1,train,2
207,0.0,139.65006,139.90028,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021756,146,,,0,,False,0,train,2
208,0.0,139.90028,140.1505,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021756,147,,,0,,False,0,train,2
209,0.0,140.1505,140.4007,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020244,148,,,0,,False,0,train,0
210,0.0,140.4007,140.6509,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25020244,139,,,0,,False,1,train,0
211,0.0,140.6509,140.9011,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020244,149,,,0,,False,0,train,1
212,0.0,140.9011,141.15131,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020244,150,,,0,,False,0,train,2
213,0.0,141.15131,141.40152,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,60,,,0,,False,2,test,1
214,0.0,141.40152,141.65173,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021256,131,,,0,,False,1,train,1
215,0.0,141.65173,141.90194,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021256,61,,,0,,False,1,train,0
216,0.0,141.90194,142.15216,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,151,,,0,,False,0,train,1
217,0.0,142.15216,142.40236,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020494,152,,,0,,False,0,train,1
218,0.0,142.40236,142.65257,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020494,153,,,0,,False,0,train,0
219,0.0,142.65257,142.90277,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020494,98,,,0,,False,1,train,0
220,0.0,142.90277,143.15298,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020494,154,,,0,,False,0,train,0
221,0.0,143.15298,143.40318,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020506,77,,,0,,False,1,train,1
222,0.0,143.40318,143.65339,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020506,48,,,0,,False,1,train,1
223,0.0,143.65339,143.90359,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020506,54,,,0,,False,1,train,0
224,0.0,143.90359,144.1538,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020506,120,,,0,,False,1,train,1
225,0.0,144.1538,144.40401,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021494,74,,,0,,False,1,train,0
226,0.0,144.40401,144.65423,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021494,18,,,0,,False,2,test,1
227,0.0,144.65423,144.90444,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021494,155,,,0,,False,0,train,1
228,0.0,144.90444,145.15466,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021494,89,,,0,,False,1,train,1
229,0.0,145.15466,145.40487,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25021756,156,,,0,,False,0,train,2
230,0.0,145.40487,145.65509,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021756,137,,,0,,False,1,train,2
231,0.0,145.65509,145.90531,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021756,142,,,0,,False,1,train,0
232,0.0,145.90531,146.15553,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25021756,101,,,0,,False,2,test,1
233,0.0,146.15553,146.40573,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25019994,157,,,0,,False,0,train,2
234,0.0,146.40573,146.65593,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25019994,49,,,0,,False,1,train,0
235,0.0,146.65593,146.90613,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25019994,30,,,0,,False,1,train,0
236,0.0,146.90613,147.15633,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25019994,42,,,0,,False,1,train,2
237,0.0,147.15633,147.40653,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020756,17,,,0,,False,3,train,2
238,0.0,147.40653,147.65674,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020756,158,,,0,,False,0,train,2
239,0.0,147.65674,147.90695,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020756,159,,,0,,False,0,train,1
240,0.0,147.90695,148.15716,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020756,160,,,0,,False,0,train,2
241,0.0,148.15716,148.40736,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020744,45,,,0,,False,2,test,2
242,0.0,148.40736,148.65757,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020744,161,,,0,,False,0,train,2
243,0.0,148.65757,148.90778,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020744,162,,,0,,False,0,train,1
244,0.0,148.90778,149.15799,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25020744,163,,,0,,False,0,train,2
245,0.0,149.15799,149.40819,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020756,164,,,0,,False,0,train,0
246,0.0,149.40819,149.6584,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020756,165,,,0,,False,0,train,0
247,0.0,149.6584,149.90861,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020756,166,,,0,,False,0,train,0
248,0.0,149.90861,150.15882,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020756,135,,,0,,False,1,train,2
249,0.0,150.15882,150.40903,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020994,167,,,0,,False,0,train,1
250,0.0,150.40903,150.65924,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25020994,53,,,0,,False,3,train,2
251,0.0,150.65924,150.90945,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020994,17,,,0,,False,4,train,2
252,0.0,150.90945,151.15966,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020994,168,,,0,,False,0,train,1
253,0.0,151.15966,151.40987,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,115,,,0,,False,1,train,1
254,0.0,151.40987,151.66008,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021256,169,,,0,,False,0,train,1
255,0.0,151.66008,151.91029,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25021256,36,,,0,,False,1,train,0
256,0.0,151.91029,152.16051,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021256,170,,,0,,False,0,train,0
257,0.0,152.16051,152.41071,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020744,151,,,0,,False,1,train,1
258,0.0,152.41071,152.66092,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25020744,85,,,0,,False,1,train,1
259,0.0,152.66092,152.91113,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020744,147,,,0,,False,1,train,2
260,0.0,152.91113,153.16134,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020744,30,,,0,,False,2,test,0
261,0.0,153.16134,153.41155,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021506,49,,,0,,False,2,test,0
262,0.0,153.41155,153.66177,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021506,13,,,0,,False,1,train,2
263,0.0,153.66177,153.91198,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021506,124,,,0,,False,1,train,0
264,0.0,153.91198,154.1622,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25021506,154,,,0,,False,1,train,0
265,0.0,154.1622,154.4124,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020244,121,,,0,,False,1,train,2
266,0.0,154.4124,154.6626,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020244,160,,,0,,False,1,train,2
267,0.0,154.6626,154.9128,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020244,114,,,0,,False,1,train,2
268,0.0,154.9128,155.16301,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020244,147,,,0,,False,2,test,2
269,0.0,155.16301,155.41321,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020506,171,,,0,,False,0,train,0
270,0.0,155.41321,155.66342,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020506,79,,,0,,False,1,train,0
271,0.0,155.66342,155.91362,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020506,79,,,0,,False,2,test,0
272,0.0,155.91362,156.16383,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020506,172,,,0,,False,0,train,0
273,0.0,156.16383,156.41404,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021244,87,,,0,,False,1,train,2
274,0.0,156.41404,156.66425,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021244,148,,,0,,False,1,train,0
275,0.0,156.66425,156.91446,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021244,106,,,0,,False,2,test,2
276,0.0,156.91446,157.16468,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021244,94,,,0,,False,1,train,1
277,0.0,157.16468,157.41489,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021506,173,,,0,,False,0,train,1
