stimulus_presentation_id,stimulus_block,start_time,stop_time,stimulus_name,x_position,spatial_frequency,y_position,temporal_frequency,size,phase,color,orientation,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2695,0.0,752.88269,753.1329,gabors,0.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020706,61,,,0,,False,10,train,0
2696,0.0,753.1329,753.3831,gabors,10.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020706,243,,,0,,False,7,train,2
2697,0.0,753.3831,753.63331,gabors,-20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021044,234,,,0,,False,8,test,1
2698,0.0,753.63331,753.88353,gabors,40.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021044,170,,,0,,False,12,train,0
2699,0.0,753.88353,754.13374,gabors,10.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021044,156,,,0,,False,11,test,2
2700,0.0,754.13374,754.38395,gabors,20.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021044,97,,,0,,False,10,train,1
2701,0.0,754.38395,754.63416,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,90,,,0,,False,11,test,0
2702,0.0,754.63416,754.88438,gabors,30.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,131,,,0,,False,9,train,2
2703,0.0,754.88438,755.13459,gabors,40.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,165,,,0,,False,11,test,0
2704,0.0,755.13459,755.3848,gabors,-30.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,107,,,0,,False,11,test,2
2705,0.0,755.3848,755.63501,gabors,-40.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,203,,,0,,False,10,train,2
2706,0.0,755.63501,755.88521,gabors,0.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,235,,,0,,False,11,test,0
2707,0.0,755.88521,756.13541,gabors,20.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,154,,,0,,False,9,train,2
2708,0.0,756.13541,756.38562,gabors,-20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,184,,,0,,False,7,train,2
2709,0.0,756.38562,756.63583,gabors,40.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020956,30,,,0,,False,10,train,1
2710,0.0,756.63583,756.88604,gabors,-20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020956,234,,,0,,False,9,train,1
2711,0.0,756.88604,757.13624,gabors,-20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020956,45,,,0,,False,9,train,2
2712,0.0,757.13624,757.38645,gabors,-20.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020956,210,,,0,,False,11,test,0
2713,0.0,757.38645,757.63666,gabors,-40.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,190,,,0,,False,10,train,1
2714,0.0,757.63666,757.88687,gabors,40.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,42,,,0,,False,13,train,2
2715,0.0,757.88687,758.13708,gabors,-30.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,220,,,0,,False,11,test,1
2716,0.0,758.13708,758.38729,gabors,20.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020794,20,,,0,,False,11,test,0
2717,0.0,758.38729,758.6375,gabors,20.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,201,,,0,,False,9,train,0
2718,0.0,758.6375,758.88771,gabors,10.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,243,,,0,,False,8,test,2
2719,0.0,758.88771,759.13792,gabors,10.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,215,,,0,,False,9,train,0
2720,0.0,759.13792,759.38813,gabors,-10.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,218,,,0,,False,11,test,2
2721,0.0,759.38813,759.63834,gabors,-10.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,227,,,0,,False,10,train,1
2722,0.0,759.63834,759.88855,gabors,20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,49,,,0,,False,10,train,1
2723,0.0,759.88855,760.13876,gabors,10.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,239,,,0,,False,10,train,1
2724,0.0,760.13876,760.38897,gabors,-30.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020794,39,,,0,,False,10,train,0
2725,0.0,760.38897,760.63918,gabors,-10.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,227,,,0,,False,11,test,1
2726,0.0,760.63918,760.88939,gabors,-30.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,99,,,0,,False,9,train,1
2727,0.0,760.88939,761.1396,gabors,-20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,240,,,0,,False,8,test,0
2728,0.0,761.1396,761.38981,gabors,10.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,239,,,0,,False,11,test,1
2729,0.0,761.38981,761.64002,gabors,-40.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,106,,,0,,False,11,test,0
2730,0.0,761.64002,761.89022,gabors,-40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,73,,,0,,False,9,train,1
2731,0.0,761.89022,762.14042,gabors,30.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,182,,,0,,False,11,test,0
2732,0.0,762.14042,762.39063,gabors,40.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,213,,,0,,False,12,train,2
2733,0.0,762.39063,762.64084,gabors,-30.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021706,188,,,0,,False,9,train,1
2734,0.0,762.64084,762.89106,gabors,-40.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021706,204,,,0,,False,9,train,2
2735,0.0,762.89106,763.14128,gabors,20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021706,130,,,0,,False,11,test,2
2736,0.0,763.14128,763.39149,gabors,30.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021706,197,,,0,,False,9,train,0
2737,0.0,763.39149,763.64169,gabors,30.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020044,191,,,0,,False,10,train,1
2738,0.0,763.64169,763.8919,gabors,20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020044,138,,,0,,False,10,train,0
2739,0.0,763.8919,764.1421,gabors,-20.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020044,112,,,0,,False,12,train,1
2740,0.0,764.1421,764.3923,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020044,110,,,0,,False,11,test,1
2741,0.0,764.3923,764.64251,gabors,0.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,216,,,0,,False,9,train,1
2742,0.0,764.64251,764.89273,gabors,-10.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,162,,,0,,False,11,test,0
2743,0.0,764.89273,765.14294,gabors,-30.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,142,,,0,,False,10,train,2
2744,0.0,765.14294,765.39315,gabors,20.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,195,,,0,,False,13,train,1
2745,0.0,765.39315,765.64336,gabors,30.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,109,,,0,,False,13,train,1
2746,0.0,765.64336,765.89357,gabors,0.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,145,,,0,,False,13,train,2
2747,0.0,765.89357,766.14378,gabors,30.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020794,177,,,0,,False,11,test,0
2748,0.0,766.14378,766.39399,gabors,-20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,184,,,0,,False,8,test,2
2749,0.0,766.39399,766.6442,gabors,-30.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,125,,,0,,False,9,train,1
2750,0.0,766.6442,766.89442,gabors,10.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,156,,,0,,False,12,train,2
2751,0.0,766.89442,767.14463,gabors,40.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,141,,,0,,False,9,train,1
2752,0.0,767.14463,767.39484,gabors,-40.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,159,,,0,,False,13,train,1
2753,0.0,767.39484,767.64505,gabors,-40.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,106,,,0,,False,12,train,0
2754,0.0,767.64505,767.89525,gabors,40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,62,,,0,,False,12,train,2
2755,0.0,767.89525,768.14545,gabors,30.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,104,,,0,,False,8,test,2
2756,0.0,768.14545,768.39566,gabors,-30.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,108,,,0,,False,10,train,2
2757,0.0,768.39566,768.64587,gabors,0.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,219,,,0,,False,12,train,0
2758,0.0,768.64587,768.89608,gabors,20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,75,,,0,,False,12,train,2
2759,0.0,768.89608,769.14629,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,36,,,0,,False,9,train,2
2760,0.0,769.14629,769.3965,gabors,30.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,230,,,0,,False,11,test,2
2761,0.0,769.3965,769.64671,gabors,20.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,97,,,0,,False,11,test,1
2762,0.0,769.64671,769.89692,gabors,40.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,176,,,0,,False,11,test,1
2763,0.0,769.89692,770.14713,gabors,30.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,211,,,0,,False,8,test,1
2764,0.0,770.14713,770.39734,gabors,-30.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,224,,,0,,False,10,train,2
2765,0.0,770.39734,770.64755,gabors,40.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,114,,,0,,False,10,train,2
2766,0.0,770.64755,770.89776,gabors,20.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,201,,,0,,False,10,train,0
2767,0.0,770.89776,771.14797,gabors,-30.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,153,,,0,,False,11,test,2
2768,0.0,771.14797,771.39818,gabors,-10.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,64,,,0,,False,10,train,2
2769,0.0,771.39818,771.64839,gabors,-30.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,10,,,0,,False,11,test,1
2770,0.0,771.64839,771.8986,gabors,0.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,205,,,0,,False,10,train,1
2771,0.0,771.8986,772.1488,gabors,-40.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020544,69,,,0,,False,14,test,2
2772,0.0,772.1488,772.39901,gabors,-20.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,38,,,0,,False,12,train,1
2773,0.0,772.39901,772.64922,gabors,-20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020956,22,,,0,,False,12,train,2
2774,0.0,772.64922,772.89943,gabors,-10.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020956,162,,,0,,False,12,train,0
2775,0.0,772.89943,773.14963,gabors,20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020956,143,,,0,,False,9,train,1
2776,0.0,773.14963,773.39984,gabors,-40.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020956,102,,,0,,False,12,train,1
2777,0.0,773.39984,773.65005,gabors,40.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,51,,,0,,False,10,train,2
2778,0.0,773.65005,773.90026,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,36,,,0,,False,10,train,2
2779,0.0,773.90026,774.15047,gabors,40.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,141,,,0,,False,10,train,1
2780,0.0,774.15047,774.40068,gabors,30.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,191,,,0,,False,11,test,1
2781,0.0,774.40068,774.65089,gabors,10.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,169,,,0,,False,12,train,2
2782,0.0,774.65089,774.9011,gabors,-40.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,204,,,0,,False,10,train,2
2783,0.0,774.9011,775.15131,gabors,20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,130,,,0,,False,12,train,2
2784,0.0,775.15131,775.40152,gabors,20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,52,,,0,,False,11,test,0
2785,0.0,775.40152,775.65173,gabors,10.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,23,,,0,,False,13,train,1
2786,0.0,775.65173,775.90193,gabors,20.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,58,,,0,,False,10,train,2
2787,0.0,775.90193,776.15213,gabors,-20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,234,,,0,,False,10,train,1
2788,0.0,776.15213,776.40234,gabors,-20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,240,,,0,,False,9,train,0
2789,0.0,776.40234,776.65255,gabors,0.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,223,,,0,,False,8,test,2
2790,0.0,776.65255,776.90277,gabors,-10.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,92,,,0,,False,10,train,1
2791,0.0,776.90277,777.15298,gabors,10.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,7,,,0,,False,10,train,1
2792,0.0,777.15298,777.40319,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,90,,,0,,False,12,train,0
2793,0.0,777.40319,777.6534,gabors,30.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,211,,,0,,False,9,train,1
2794,0.0,777.6534,777.90361,gabors,-20.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020544,226,,,0,,False,10,train,2
2795,0.0,777.90361,778.15381,gabors,20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,52,,,0,,False,12,train,0
2796,0.0,778.15381,778.40402,gabors,10.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,78,,,0,,False,8,test,0
2797,0.0,778.40402,778.65422,gabors,-10.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020706,66,,,0,,False,12,train,0
2798,0.0,778.65422,778.90443,gabors,10.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020706,31,,,0,,False,10,train,0
2799,0.0,778.90443,779.15464,gabors,-30.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020706,232,,,0,,False,11,test,1
2800,0.0,779.15464,779.40484,gabors,-40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020706,73,,,0,,False,10,train,1
2801,0.0,779.40484,779.65505,gabors,40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021044,123,,,0,,False,11,test,0
2802,0.0,779.65505,779.90527,gabors,-10.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021044,82,,,0,,False,12,train,2
2803,0.0,779.90527,780.15548,gabors,20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021044,32,,,0,,False,11,test,0
2804,0.0,780.15548,780.40569,gabors,20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021044,127,,,0,,False,13,train,1
2805,0.0,780.40569,780.6559,gabors,-40.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020956,25,,,0,,False,12,train,2
2806,0.0,780.6559,780.90611,gabors,40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020956,62,,,0,,False,13,train,2
2807,0.0,780.90611,781.15631,gabors,40.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020956,51,,,0,,False,11,test,2
2808,0.0,781.15631,781.40652,gabors,-40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020956,196,,,0,,False,11,test,0
2809,0.0,781.40652,781.65673,gabors,-10.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020794,6,,,0,,False,12,train,0
2810,0.0,781.65673,781.90694,gabors,-20.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,184,,,0,,False,9,train,2
2811,0.0,781.90694,782.15715,gabors,-10.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020794,103,,,0,,False,11,test,0
2812,0.0,782.15715,782.40736,gabors,-30.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,142,,,0,,False,11,test,2
2813,0.0,782.40736,782.65757,gabors,-20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,45,,,0,,False,10,train,2
2814,0.0,782.65757,782.90779,gabors,-20.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,56,,,0,,False,9,train,0
2815,0.0,782.90779,783.158,gabors,-20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,45,,,0,,False,11,test,2
2816,0.0,783.158,783.40821,gabors,-10.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,166,,,0,,False,11,test,1
2817,0.0,783.40821,783.65842,gabors,-20.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,210,,,0,,False,12,train,0
2818,0.0,783.65842,783.90862,gabors,30.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,211,,,0,,False,10,train,1
2819,0.0,783.90862,784.15882,gabors,-20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,18,,,0,,False,12,train,1
2820,0.0,784.15882,784.40903,gabors,30.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,197,,,0,,False,10,train,0
2821,0.0,784.40903,784.65924,gabors,-30.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,87,,,0,,False,13,train,2
2822,0.0,784.65924,784.90946,gabors,30.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,182,,,0,,False,12,train,0
2823,0.0,784.90946,785.15967,gabors,-30.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,175,,,0,,False,11,test,2
2824,0.0,785.15967,785.40988,gabors,40.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,119,,,0,,False,13,train,0
2825,0.0,785.40988,785.66009,gabors,20.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,58,,,0,,False,11,test,2
2826,0.0,785.66009,785.91029,gabors,0.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,216,,,0,,False,10,train,1
2827,0.0,785.91029,786.16049,gabors,-30.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,99,,,0,,False,10,train,1
2828,0.0,786.16049,786.4107,gabors,-40.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,37,,,0,,False,7,train,1
2829,0.0,786.4107,786.66091,gabors,-20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,8,,,0,,False,14,test,0
2830,0.0,786.66091,786.91112,gabors,-40.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,190,,,0,,False,11,test,1
2831,0.0,786.91112,787.16133,gabors,30.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,98,,,0,,False,10,train,1
2832,0.0,787.16133,787.41154,gabors,0.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,4,,,0,,False,14,test,1
