ecephys_unit_id,ecephys_session_id,specimen_id,area,group,map,lifetime_sparseness,stimulus_firing_rate_hz,fano_factor,tuning_strength,response_evidence,stability_proxy,raw_tuning_quality_weight,normalized_unit_weight
950953310,715093703,699733581,RL,HVA pooled,sf,0.384912,1.05179,1.63811,0.316569,0.51262,0.379059,0.394751,1.14638
950952154,715093703,699733581,RL,HVA pooled,sf,0.320252,3.84479,2.00008,0.244725,0.793593,0.333325,0.401527,1.16606
950952169,715093703,699733581,RL,HVA pooled,sf,0.504107,0.892587,2.05704,0.449008,0.471623,0.327114,0.410692,1.19267
950952184,715093703,699733581,RL,HVA pooled,sf,0.678349,5.17367,1.62772,0.64261,0.838022,0.380557,0.589578,1.71217
950952227,715093703,699733581,RL,HVA pooled,sf,0.150549,1.52139,1.37826,0.056165,0.603394,0.420475,0.242439,0.704057
950952256,715093703,699733581,RL,HVA pooled,sf,0.1424,12.5995,4.35496,0.0471111,0.926468,0.186743,0.205281,0.596148
950952213,715093703,699733581,RL,HVA pooled,sf,0.382306,4.39166,1.27474,0.313673,0.814528,0.439611,0.482486,1.40117
950952241,715093703,699733581,RL,HVA pooled,sf,0.718902,0.229142,1.30471,0.687669,0.186424,0.433893,0.381729,1.10856
950952400,715093703,699733581,RL,HVA pooled,sf,0.727846,0.188509,1.07737,0.697607,0.15861,0.481378,0.376249,1.09265
950952272,715093703,699733581,RL,HVA pooled,sf,0.19564,2.89824,1.67606,0.106267,0.743474,0.373684,0.30907,0.897557
950952287,715093703,699733581,RL,HVA pooled,sf,0.50982,2.48992,2.29618,0.455355,0.71346,0.303381,0.461923,1.34145
950952312,715093703,699733581,RL,HVA pooled,sf,0.322344,1.93838,0.605769,0.247049,0.659676,0.622754,0.466455,1.35461
950953382,715093703,699733581,RL,HVA pooled,sf,0.376209,1.0731,1.07833,0.306899,0.517631,0.481155,0.424392,1.23246
950952336,715093703,699733581,RL,HVA pooled,sf,0.541489,2.47726,1.48643,0.490543,0.712417,0.402182,0.51993,1.50991
950952349,715093703,699733581,RL,HVA pooled,sf,0.139365,2.25012,1.22917,0.0437386,0.692319,0.448598,0.249485,0.72452
950953417,715093703,699733581,RL,HVA pooled,sf,0.625648,1.76119,1.9803,0.584054,0.637838,0.335537,0.499998,1.45202
950952432,715093703,699733581,RL,HVA pooled,sf,0.158065,2.75769,0.930065,0.064517,0.733879,0.518117,0.290564,0.843816
950952463,715093703,699733581,RL,HVA pooled,sf,0.558223,0.206494,1.17258,0.509137,0.171152,0.460283,0.342306,0.994076
950952448,715093703,699733581,RL,HVA pooled,sf,0.497033,5.83446,1.52331,0.441148,0.853683,0.396306,0.530441,1.54043
950952499,715093703,699733581,RL,HVA pooled,sf,0.546425,4.24712,0.856109,0.496028,0.809419,0.538761,0.600287,1.74327
950953187,715093703,699733581,RL,HVA pooled,sf,0.700769,0.723395,4.79667,0.667521,0.41975,0.172513,0.364272,1.05787
950955543,715093703,699733581,RL,HVA pooled,sf,0.188581,0.780015,20.1458,0.0984234,0.438207,0.0472906,0.129196,0.375193
950955795,715093703,699733581,RL,HVA pooled,sf,0.264132,1.50741,11.3065,0.182368,0.601182,0.0812576,0.207303,0.602021
950955951,715093703,699733581,RL,HVA pooled,sf,0.33815,3.41914,1.59296,0.264611,0.773712,0.38566,0.429006,1.24586
950955897,715093703,699733581,RL,HVA pooled,sf,0.105798,2.66377,1.0967,0.00644222,0.727057,0.476939,0.258822,0.751634
950956100,715093703,699733581,RL,HVA pooled,sf,0.110589,2.34471,0.861967,0.0117654,0.70102,0.537066,0.266017,0.77253
950956111,715093703,699733581,RL,HVA pooled,sf,0.204249,6.11089,1.12158,0.115832,0.859371,0.471346,0.360675,1.04742
950956413,715093703,699733581,RL,HVA pooled,sf,0.115521,2.13621,4.99407,0.0172454,0.681144,0.166831,0.178441,0.518205
950956399,715093703,699733581,RL,HVA pooled,sf,0.551022,0.180516,1.70833,0.501136,0.152913,0.369231,0.304719,0.884921
950957282,715093703,699733581,RL,HVA pooled,sf,0.152213,5.179,1.3172,0.0580149,0.838162,0.431555,0.275826,0.801014
950956279,715093703,699733581,RL,HVA pooled,sf,0.133632,3.3885,2.0301,0.0373687,0.772132,0.330022,0.233562,0.678277
950956336,715093703,699733581,RL,HVA pooled,sf,0.158192,2.84895,1.87703,0.0646581,0.740189,0.34758,0.255274,0.741332
950956386,715093703,699733581,RL,HVA pooled,sf,0.101494,3.16669,2.82983,0.00165996,0.760001,0.261108,0.214883,0.624032
950956435,715093703,699733581,RL,HVA pooled,sf,0.229957,2.28609,1.56649,0.144396,0.695687,0.389638,0.339529,0.986012
950956493,715093703,699733581,RL,HVA pooled,sf,0.145356,1.88842,2.14478,0.0503953,0.65379,0.317987,0.218816,0.635455
950956667,715093703,699733581,RL,HVA pooled,sf,0.201722,8.30839,3.65476,0.113024,0.89257,0.214834,0.278808,0.809676
950956527,715093703,699733581,RL,HVA pooled,sf,0.100817,3.55503,2.0301,0.00090819,0.780462,0.330022,0.234399,0.680708
950956541,715093703,699733581,RL,HVA pooled,sf,0.203475,1.15703,3.43485,0.114972,0.5364,0.225487,0.240473,0.698349
950956563,715093703,699733581,RL,HVA pooled,sf,0.232337,0.642796,1.71851,0.147041,0.391282,0.367849,0.276609,0.803288
950956592,715093703,699733581,RL,HVA pooled,sf,0.154454,2.03963,2.84527,0.0605045,0.671012,0.26006,0.21938,0.637093
950956616,715093703,699733581,RL,HVA pooled,sf,0.507762,1.81648,0.941977,0.453069,0.644947,0.514939,0.531881,1.54462
950956630,715093703,699733581,RL,HVA pooled,sf,0.253456,1.89575,2.11366,0.170506,0.654666,0.321165,0.329734,0.957566
950956813,715093703,699733581,RL,HVA pooled,sf,0.107961,7.23329,18.2306,0.00884557,0.878542,0.0520005,0.131698,0.38246
950956870,715093703,699733581,RL,HVA pooled,sf,0.172206,0.822646,2.6891,0.0802284,0.451347,0.271069,0.214111,0.621792
950957343,715093703,699733581,RL,HVA pooled,sf,0.267579,0.277102,1.13915,0.186199,0.216977,0.467476,0.266308,0.773374
950956835,715093703,699733581,RL,HVA pooled,sf,0.394141,2.68176,1.12409,0.326823,0.728391,0.470789,0.482134,1.40015
950956845,715093703,699733581,RL,HVA pooled,sf,0.173473,2.12356,1.34065,0.0816368,0.679852,0.427233,0.287291,0.83431
950956858,715093703,699733581,RL,HVA pooled,sf,0.106938,3.32922,1.63311,0.00770926,0.769011,0.379779,0.244424,0.709823
950956952,715093703,699733581,RL,HVA pooled,sf,0.140133,26.7763,1.66713,0.0445922,0.963998,0.374935,0.262422,0.76209
950957004,715093703,699733581,RL,HVA pooled,sf,0.365546,0.420981,5.72348,0.295051,0.296261,0.148732,0.23514,0.68286
950957020,715093703,699733581,RL,HVA pooled,sf,0.271551,2.6298,1.32597,0.190612,0.724503,0.429928,0.390118,1.13293
950957039,715093703,699733581,RL,HVA pooled,sf,0.183668,1.10374,2.42022,0.0929648,0.524657,0.292379,0.242501,0.704237
950957053,715093703,699733581,RL,HVA pooled,sf,0.399653,0.593504,2.84524,0.332948,0.372452,0.260062,0.318303,0.924372
950918175,715093703,699733581,PM,HVA pooled,sf,0.196243,10.5985,0.898455,0.106937,0.913782,0.526744,0.371983,1.08026
950918261,715093703,699733581,PM,HVA pooled,sf,0.296972,6.66909,0.693338,0.218858,0.869606,0.59055,0.482593,1.40148
950918326,715093703,699733581,PM,HVA pooled,sf,0.264579,7.5357,0.831583,0.182865,0.882845,0.545976,0.445037,1.29242
950918381,715093703,699733581,PM,HVA pooled,sf,0.236551,10.1901,0.750911,0.151724,0.910636,0.571131,0.428922,1.24561
950918398,715093703,699733581,PM,HVA pooled,sf,0.157794,8.84527,0.855669,0.064215,0.898428,0.538889,0.314441,0.913157
950918422,715093703,699733581,PM,HVA pooled,sf,0.101169,3.45844,1.38154,0.00129859,0.775706,0.419897,0.253476,0.736109
950918491,715093703,699733581,PM,HVA pooled,sf,0.409584,2.45461,1.23425,0.343983,0.710532,0.447578,0.478259,1.38889
950918597,715093703,699733581,PM,HVA pooled,sf,0.39029,6.36401,1.82758,0.322544,0.864204,0.353659,0.461952,1.34154
950918570,715093703,699733581,PM,HVA pooled,sf,0.425263,9.40947,2.08511,0.361404,0.903934,0.324138,0.4731,1.37391
950918622,715093703,699733581,PM,HVA pooled,sf,0.420699,2.07094,2.88333,0.356332,0.674366,0.257511,0.395532,1.14865
950918641,715093703,699733581,PM,HVA pooled,sf,0.238929,7.56834,2.94045,0.154366,0.883291,0.253778,0.325864,0.946329
950918659,715093703,699733581,PM,HVA pooled,sf,0.11631,3.94737,2.01479,0.018122,0.797872,0.331699,0.236528,0.686891
950918676,715093703,699733581,PM,HVA pooled,sf,0.118688,4.69274,1.25127,0.0207648,0.824338,0.444194,0.263562,0.7654
950918715,715093703,699733581,PM,HVA pooled,sf,0.242734,5.89108,1.16662,0.158594,0.854885,0.461549,0.397012,1.15295
950918730,715093703,699733581,PM,HVA pooled,sf,0.238182,4.53021,1.20497,0.153535,0.819175,0.453521,0.384941,1.11789
950918846,715093703,699733581,PM,HVA pooled,sf,0.287883,10.2494,3.23243,0.208759,0.911107,0.236271,0.355529,1.03248
950918885,715093703,699733581,PM,HVA pooled,sf,0.343629,7.35052,0.898718,0.270699,0.880247,0.526671,0.500661,1.45395
950918781,715093703,699733581,PM,HVA pooled,sf,0.28224,2.68642,1.943,0.202488,0.728734,0.33979,0.368745,1.07086
950918902,715093703,699733581,PM,HVA pooled,sf,0.121717,6.47792,1.35138,0.0241296,0.866273,0.425282,0.264099,0.76696
950918936,715093703,699733581,PM,HVA pooled,sf,0.488269,2.17951,2.43421,0.431409,0.685486,0.291188,0.441592,1.28241
950918955,715093703,699733581,PM,HVA pooled,sf,0.119153,20.0566,1.22115,0.0212816,0.952509,0.450218,0.277814,0.806788
950918989,715093703,699733581,PM,HVA pooled,sf,0.111067,6.10423,0.983333,0.0122965,0.859239,0.504202,0.278759,0.809534
950919040,715093703,699733581,PM,HVA pooled,sf,0.372419,3.93937,1.29723,0.302688,0.797545,0.435307,0.471899,1.37042
950919054,715093703,699733581,PM,HVA pooled,sf,0.173996,8.51222,1.48512,0.0822182,0.894872,0.402395,0.309357,0.898392
950919086,715093703,699733581,PM,HVA pooled,sf,0.142937,8.10789,1.12571,0.0477076,0.890205,0.470432,0.275625,0.800432
950919120,715093703,699733581,PM,HVA pooled,sf,0.303396,0.453621,0.894444,0.225996,0.312063,0.527859,0.333903,0.969674
950919212,715093703,699733581,PM,HVA pooled,sf,0.137205,7.22263,0.425934,0.0413394,0.878384,0.701295,0.313462,0.910313
950919249,715093703,699733581,PM,HVA pooled,sf,0.240004,5.83779,0.597784,0.15556,0.853754,0.625867,0.43642,1.26739
950919283,715093703,699733581,PM,HVA pooled,sf,0.230954,5.22563,1.02589,0.145504,0.839374,0.49361,0.392107,1.1387
950919335,715093703,699733581,PM,HVA pooled,sf,0.11378,10.6038,0.798584,0.0153114,0.913821,0.555993,0.293968,0.853701
950919621,715093703,699733581,PM,HVA pooled,sf,0.110394,7.1014,1.97747,0.0115487,0.876564,0.335856,0.245077,0.711718
950919659,715093703,699733581,PM,HVA pooled,sf,0.353343,0.213155,2.14583,0.281493,0.175703,0.317881,0.250517,0.727516
950919727,715093703,699733581,PM,HVA pooled,sf,0.185259,3.69291,1.22297,0.0947327,0.786913,0.449849,0.322476,0.936491
950919748,715093703,699733581,PM,HVA pooled,sf,0.197973,0.82198,0.9,0.108859,0.451146,0.526316,0.295672,0.858648
950919768,715093703,699733581,PM,HVA pooled,sf,0.190198,1.09175,1.13889,0.10022,0.521932,0.467532,0.290265,0.842946
950919806,715093703,699733581,PM,HVA pooled,sf,0.121789,4.24845,1.20026,0.0242104,0.809468,0.454493,0.263977,0.766604
950919993,715093703,699733581,PM,HVA pooled,sf,0.603056,1.98701,1.57844,0.558951,0.665217,0.387832,0.524397,1.52288
950919881,715093703,699733581,PM,HVA pooled,sf,0.446526,1.55537,1.35833,0.385029,0.608667,0.424028,0.463187,1.34512
950919900,715093703,699733581,PM,HVA pooled,sf,0.221121,7.66293,1.92682,0.134579,0.884566,0.341668,0.343904,0.998718
950919921,715093703,699733581,PM,HVA pooled,sf,0.217054,1.85045,1.97321,0.13006,0.649179,0.336336,0.30509,0.885999
950919963,715093703,699733581,PM,HVA pooled,sf,0.217902,9.77316,2.02277,0.131002,0.907177,0.330822,0.340034,0.987478
950920092,715093703,699733581,PM,HVA pooled,sf,0.119838,1.78451,2.07738,0.022042,0.64087,0.324952,0.218367,0.63415
950920151,715093703,699733581,PM,HVA pooled,sf,0.299955,0.412322,1.13856,0.222172,0.291946,0.467604,0.311858,0.905655
950920194,715093703,699733581,PM,HVA pooled,sf,0.663941,2.20349,1.16119,0.626601,0.687841,0.462707,0.584245,1.69668
950920213,715093703,699733581,PM,HVA pooled,sf,0.497953,3.80948,1.39255,0.44217,0.792077,0.417964,0.527026,1.53052
950920273,715093703,699733581,PM,HVA pooled,sf,0.146303,1.08842,1.71429,0.0514483,0.52117,0.368421,0.214568,0.623118
950920290,715093703,699733581,PM,HVA pooled,sf,0.102079,23.9746,1.84639,0.00231038,0.959959,0.351323,0.256434,0.744701
950920309,715093703,699733581,PM,HVA pooled,sf,0.103675,22.9768,2.13488,0.00408312,0.958293,0.318991,0.24817,0.7207
950920341,715093703,699733581,PM,HVA pooled,sf,0.238701,2.20016,1.82289,0.154112,0.687516,0.354247,0.334818,0.972331
950921442,715093703,699733581,PM,HVA pooled,sf,0.563971,0.193838,4.67391,0.515523,0.162365,0.176245,0.245256,0.712238
950920434,715093703,699733581,PM,HVA pooled,sf,0.508565,0.624811,1.98367,0.453961,0.384544,0.335157,0.388214,1.1274
950911808,715093703,699733581,AM,HVA pooled,sf,0.106273,4.30041,7.16773,0.0069698,0.811335,0.122433,0.170617,0.495483
950911873,715093703,699733581,AM,HVA pooled,sf,0.309214,1.24163,1.81605,0.23246,0.553896,0.355107,0.357584,1.03845
950911912,715093703,699733581,AM,HVA pooled,sf,0.143538,6.62646,1.12356,0.0483753,0.868878,0.470907,0.273498,0.794255
950911922,715093703,699733581,AM,HVA pooled,sf,0.12566,3.15137,1.58503,0.0285113,0.759115,0.386842,0.244871,0.71112
950911932,715093703,699733581,AM,HVA pooled,sf,0.171931,6.4253,0.820614,0.079923,0.865325,0.549265,0.336159,0.976225
950911952,715093703,699733581,AM,HVA pooled,sf,0.136048,4.48625,1.23687,0.0400536,0.817726,0.447052,0.263418,0.764982
950911976,715093703,699733581,AM,HVA pooled,sf,0.216589,2.32939,1.62121,0.129543,0.699644,0.381503,0.325784,0.946097
950912007,715093703,699733581,AM,HVA pooled,sf,0.337764,7.40381,1.17276,0.264183,0.881006,0.460243,0.474923,1.37921
950912164,715093703,699733581,AM,HVA pooled,sf,0.331076,10.7637,1.10286,0.256751,0.914993,0.475544,0.481623,1.39866
950912214,715093703,699733581,AM,HVA pooled,sf,0.267646,5.87043,1.91664,0.186274,0.854449,0.34286,0.379302,1.10151
950912226,715093703,699733581,AM,HVA pooled,sf,0.124718,7.19732,1.00597,0.0274645,0.878009,0.498511,0.279714,0.812307
950912249,715093703,699733581,AM,HVA pooled,sf,0.144153,14.4686,0.448696,0.0490586,0.935353,0.690276,0.318412,0.924688
950912293,715093703,699733581,AM,HVA pooled,sf,0.29801,14.8816,0.764287,0.220011,0.937034,0.566801,0.488889,1.41976
950912338,715093703,699733581,AM,HVA pooled,sf,0.134052,1.92506,0.750392,0.0378353,0.658126,0.5713,0.265898,0.772183
950912396,715093703,699733581,AM,HVA pooled,sf,0.27886,4.18717,1.57539,0.198733,0.807217,0.38829,0.396405,1.15118
950912406,715093703,699733581,AM,HVA pooled,sf,0.15786,3.81414,0.756639,0.0642891,0.792279,0.569269,0.307216,0.892175
950912417,715093703,699733581,AM,HVA pooled,sf,0.371098,9.79914,0.843074,0.30122,0.9074,0.542572,0.529314,1.53716
950912427,715093703,699733581,AM,HVA pooled,sf,0.234645,7.4924,0.656817,0.149605,0.882248,0.603567,0.430283,1.24957
950912460,715093703,699733581,AM,HVA pooled,sf,0.191785,2.33072,1.87703,0.101983,0.699764,0.34758,0.291639,0.846937
950912473,715093703,699733581,AM,HVA pooled,sf,0.407578,2.25412,0.959417,0.341754,0.692697,0.510356,0.49436,1.43565
950912511,715093703,699733581,AM,HVA pooled,sf,0.330363,0.809323,2.58857,0.255959,0.447307,0.278662,0.317165,0.921066
950913096,715093703,699733581,AM,HVA pooled,sf,0.219881,0.893919,1.92839,0.133201,0.471994,0.341485,0.277932,0.807132
950912520,715093703,699733581,AM,HVA pooled,sf,0.204499,1.97502,1.15674,0.11611,0.663867,0.463663,0.329396,0.956585
950912989,715093703,699733581,AM,HVA pooled,sf,0.252922,0.999165,2.03652,0.169913,0.499791,0.329324,0.303538,0.881492
950913000,715093703,699733581,AM,HVA pooled,sf,0.398134,4.07593,1.32969,0.33126,0.802992,0.429241,0.485132,1.40885
950912646,715093703,699733581,AM,HVA pooled,sf,0.493972,0.760031,1.32143,0.437746,0.431828,0.430769,0.433437,1.25873
950913020,715093703,699733581,AM,HVA pooled,sf,0.158556,0.546876,1.13059,0.0650623,0.353536,0.469354,0.221015,0.64184
950912583,715093703,699733581,AM,HVA pooled,sf,0.280602,6.12355,2.15356,0.200669,0.859621,0.317102,0.379602,1.10239
950912625,715093703,699733581,AM,HVA pooled,sf,0.114912,2.70774,0.791268,0.0165687,0.730294,0.558264,0.273172,0.793307
950912636,715093703,699733581,AM,HVA pooled,sf,0.416102,2.9482,1.78789,0.351224,0.74672,0.358694,0.454802,1.32077
950912656,715093703,699733581,AM,HVA pooled,sf,0.474067,0.286427,1.22653,0.41563,0.222653,0.449129,0.346393,1.00595
950942974,715093703,699733581,LM,HVA pooled,tf,0.274488,2.75952,6.35526,0.193875,0.734009,0.135957,0.268457,0.986041
950939426,715093703,699733581,LM,HVA pooled,tf,0.557062,0.337836,17.6952,0.507847,0.252524,0.0534896,0.190006,0.697891
950939479,715093703,699733581,LM,HVA pooled,tf,0.15345,14.154,11.4667,0.0593887,0.934011,0.0802139,0.164476,0.604118
950939509,715093703,699733581,LM,HVA pooled,tf,0.213935,5.11375,5.19232,0.126595,0.836434,0.16149,0.257631,0.946275
950939523,715093703,699733581,LM,HVA pooled,tf,0.545426,0.31287,10.4242,0.494918,0.23831,0.0875332,0.217746,0.799777
950939540,715093703,699733581,LM,HVA pooled,tf,0.204276,2.51518,3.68707,0.115862,0.715519,0.213353,0.260547,0.956988
950939641,715093703,699733581,LM,HVA pooled,tf,0.682513,0.748975,1.31684,0.647236,0.428237,0.431623,0.492739,1.80982
950942129,715093703,699733581,LM,HVA pooled,tf,0.699468,0.216194,20.6737,0.666076,0.177762,0.0461389,0.180903,0.664453
950940157,715093703,699733581,LM,HVA pooled,tf,0.191455,0.116861,1.2,0.101616,0.104634,0.454545,0.169072,0.620998
950939945,715093703,699733581,LM,HVA pooled,tf,0.749424,5.1095,3.8051,0.721582,0.83632,0.208112,0.500786,1.83938
950939961,715093703,699733581,LM,HVA pooled,tf,0.266601,0.65283,3.06667,0.185112,0.394977,0.245902,0.261973,0.962223
950939976,715093703,699733581,LM,HVA pooled,tf,0.103521,2.49074,4.39477,0.00391247,0.713528,0.185365,0.187702,0.689428
950940001,715093703,699733581,LM,HVA pooled,tf,0.563872,1.03582,14.9007,0.515413,0.508797,0.0628904,0.254543,0.934934
950940104,715093703,699733581,LM,HVA pooled,tf,0.382094,4.30793,6.66776,0.313438,0.811603,0.130416,0.321323,1.18022
950940171,715093703,699733581,LM,HVA pooled,tf,0.157868,8.27113,2.93175,0.0642975,0.892138,0.25434,0.244351,0.897498
950940185,715093703,699733581,LM,HVA pooled,tf,0.302762,6.89429,2.42914,0.225291,0.873326,0.291618,0.385696,1.41666
950940200,715093703,699733581,LM,HVA pooled,tf,0.161597,12.161,5.47858,0.0684408,0.924018,0.154355,0.213717,0.784979
950942155,715093703,699733581,LM,HVA pooled,tf,0.13078,9.01267,3.19102,0.0341995,0.900127,0.238605,0.220623,0.810347
950940219,715093703,699733581,LM,HVA pooled,tf,0.342543,0.993853,2.28943,0.269492,0.498458,0.304004,0.344364,1.26485
950940790,715093703,699733581,LM,HVA pooled,tf,0.336316,0.186978,1.71515,0.262573,0.157525,0.368304,0.247895,0.910516
950940808,715093703,699733581,LM,HVA pooled,tf,0.278777,1.29132,1.77232,0.198641,0.56357,0.360709,0.343077,1.26012
950940688,715093703,699733581,LM,HVA pooled,tf,0.44569,4.18948,9.60566,0.3841,0.807302,0.0942893,0.308069,1.13153
950940389,715093703,699733581,LM,HVA pooled,tf,0.313865,1.66899,3.75735,0.237628,0.625327,0.210201,0.314929,1.15673
950940437,715093703,699733581,LM,HVA pooled,tf,0.467699,0.278343,1.06667,0.408554,0.217737,0.483871,0.350459,1.28723
950940453,715093703,699733581,LM,HVA pooled,tf,0.265125,5.47283,17.8459,0.183472,0.845508,0.0530618,0.20191,0.741612
950940562,715093703,699733581,LM,HVA pooled,tf,0.383781,1.74283,10.1958,0.315312,0.635413,0.0893194,0.261566,0.960728
950942218,715093703,699733581,LM,HVA pooled,tf,0.177678,2.66497,4.63961,0.0863093,0.727146,0.177317,0.22326,0.82003
950940507,715093703,699733581,LM,HVA pooled,tf,0.187889,3.23015,7.42734,0.097655,0.763602,0.118661,0.206835,0.759702
950940526,715093703,699733581,LM,HVA pooled,tf,0.298226,1.47936,6.13621,0.220251,0.59667,0.14013,0.264076,0.969947
950940545,715093703,699733581,LM,HVA pooled,tf,0.58238,2.09394,5.65388,0.535978,0.676788,0.150288,0.379177,1.39271
950940649,715093703,699733581,LM,HVA pooled,tf,0.304346,1.2706,6.74251,0.227051,0.559588,0.129157,0.254119,0.933376
950940631,715093703,699733581,LM,HVA pooled,tf,0.220964,0.404234,1.15966,0.134404,0.287868,0.463035,0.261662,0.961081
950942235,715093703,699733581,LM,HVA pooled,tf,0.20064,3.03096,8.27708,0.111822,0.75192,0.107792,0.208495,0.7658
950942252,715093703,699733581,LM,HVA pooled,tf,0.441886,0.152451,1.24444,0.379873,0.132284,0.445545,0.281846,1.03522
950940703,715093703,699733581,LM,HVA pooled,tf,0.512023,1.45386,4.92142,0.457803,0.592479,0.168879,0.357802,1.3142
950940772,715093703,699733581,LM,HVA pooled,tf,0.197602,0.512596,5.97576,0.108447,0.338885,0.143354,0.174004,0.639114
950942269,715093703,699733581,LM,HVA pooled,tf,0.427404,0.695856,2.36017,0.363783,0.410327,0.297604,0.354163,1.30084
950940859,715093703,699733581,LM,HVA pooled,tf,0.511121,1.8905,3.9004,0.456801,0.654039,0.204065,0.39358,1.44562
950940892,715093703,699733581,LM,HVA pooled,tf,0.372358,0.828122,3.2,0.30262,0.452991,0.238095,0.31958,1.17381
950943082,715093703,699733581,LM,HVA pooled,tf,0.563354,0.338367,7.93153,0.514838,0.252821,0.111963,0.24426,0.897164
950940928,715093703,699733581,LM,HVA pooled,tf,0.344265,0.782971,5.0652,0.271406,0.439138,0.164875,0.269852,0.991162
950940948,715093703,699733581,LM,HVA pooled,tf,0.300824,1.44749,4.5637,0.223138,0.591418,0.179737,0.287322,1.05533
950942304,715093703,699733581,LM,HVA pooled,tf,0.37057,0.296403,4.83333,0.300634,0.228635,0.171429,0.227556,0.83581
950942635,715093703,699733581,LM,HVA pooled,tf,0.39659,0.149264,1.31228,0.329545,0.129878,0.432473,0.264527,0.971604
