stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,stimulus_name,frame,phase,size,contrast,orientation,spatial_frequency,color,x_position,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1941,0.0,570.1931,570.44331,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,10.0,0.25021184,12,,,0,,False,6,train,1
1942,0.0,570.44331,570.69353,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,20.0,0.25021184,240,,,0,,False,5,test,1
1943,0.0,570.69353,570.94374,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,-10.0,0.25021184,181,,,0,,False,7,train,2
1944,0.0,570.94374,571.19395,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,0.0,0.25021184,201,,,0,,False,7,train,1
1945,0.0,571.19395,571.44416,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,40.0,0.25020816,119,,,0,,False,8,test,1
1946,0.0,571.44416,571.69437,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-40.0,0.25020816,170,,,0,,False,9,train,0
1947,0.0,571.69437,571.94457,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,0.0,0.25020816,214,,,0,,False,7,train,0
1948,0.0,571.94457,572.19478,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,0.0,0.25020816,154,,,0,,False,10,train,0
1949,0.0,572.19478,572.445,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-10.0,0.25021684,168,,,0,,False,9,train,2
1950,0.0,572.445,572.69522,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-40.0,0.25021684,125,,,0,,False,6,train,1
1951,0.0,572.69522,572.94543,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,10.0,0.25021684,56,,,0,,False,3,train,1
1952,0.0,572.94543,573.19565,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,20.0,0.25021684,64,,,0,,False,7,train,0
1953,0.0,573.19565,573.44585,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,30.0,0.25020066,138,,,0,,False,5,test,2
1954,0.0,573.44585,573.69605,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-30.0,0.25020066,72,,,0,,False,4,train,0
1955,0.0,573.69605,573.94625,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,10.0,0.25020066,56,,,0,,False,4,train,1
1956,0.0,573.94625,574.19645,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,30.0,0.25020066,37,,,0,,False,8,test,1
1957,0.0,574.19645,574.44666,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,20.0,0.25020684,240,,,0,,False,6,train,1
1958,0.0,574.44666,574.69687,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,-40.0,0.25020684,131,,,0,,False,7,train,0
1959,0.0,574.69687,574.94707,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,-30.0,0.25020684,106,,,0,,False,7,train,0
1960,0.0,574.94707,575.19728,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,30.0,0.25020684,178,,,0,,False,9,train,1
1961,0.0,575.19728,575.44749,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,-20.0,0.25020816,15,,,0,,False,8,test,2
1962,0.0,575.44749,575.6977,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-10.0,0.25020816,103,,,0,,False,10,train,2
1963,0.0,575.6977,575.9479,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,10.0,0.25020816,145,,,0,,False,3,train,2
1964,0.0,575.9479,576.19811,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,20.0,0.25020816,149,,,0,,False,7,train,2
1965,0.0,576.19811,576.44832,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,40.0,0.25020684,80,,,0,,False,8,test,2
1966,0.0,576.44832,576.69853,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,-40.0,0.25020684,24,,,0,,False,7,train,2
1967,0.0,576.69853,576.94873,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,-10.0,0.25020684,239,,,0,,False,5,test,0
1968,0.0,576.94873,577.19894,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,-30.0,0.25020684,85,,,0,,False,8,test,2
1969,0.0,577.19894,577.44915,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-30.0,0.25021316,144,,,0,,False,5,test,1
1970,0.0,577.44915,577.69937,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,40.0,0.25021316,113,,,0,,False,9,train,1
1971,0.0,577.69937,577.94958,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-40.0,0.25021316,41,,,0,,False,7,train,2
1972,0.0,577.94958,578.19979,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,20.0,0.25021316,64,,,0,,False,8,test,0
1973,0.0,578.19979,578.45,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,0.0,0.25021184,154,,,0,,False,11,test,0
1974,0.0,578.45,578.70022,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,0.0,0.25021184,120,,,0,,False,10,train,1
1975,0.0,578.70022,578.95043,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-40.0,0.25021184,125,,,0,,False,7,train,1
1976,0.0,578.95043,579.20064,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,30.0,0.25021184,178,,,0,,False,10,train,1
1977,0.0,579.20064,579.45085,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,-30.0,0.25020816,204,,,0,,False,7,train,0
1978,0.0,579.45085,579.70106,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,40.0,0.25020816,110,,,0,,False,5,test,1
1979,0.0,579.70106,579.95126,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-20.0,0.25020816,20,,,0,,False,10,train,1
1980,0.0,579.95126,580.20147,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-10.0,0.25020816,47,,,0,,False,8,test,1
1981,0.0,580.20147,580.45168,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-40.0,0.25020684,57,,,0,,False,8,test,1
1982,0.0,580.45168,580.70189,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,30.0,0.25020684,37,,,0,,False,9,train,1
1983,0.0,580.70189,580.95209,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,-10.0,0.25020684,239,,,0,,False,6,train,0
1984,0.0,580.95209,581.2023,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-40.0,0.25020684,230,,,0,,False,8,test,0
1985,0.0,581.2023,581.45251,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,40.0,0.25020816,197,,,0,,False,8,test,2
1986,0.0,581.45251,581.70272,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-20.0,0.25020816,132,,,0,,False,8,test,1
1987,0.0,581.70272,581.95292,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,0.0,0.25020816,53,,,0,,False,6,train,0
1988,0.0,581.95292,582.20313,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,30.0,0.25020816,139,,,0,,False,8,test,2
1989,0.0,582.20313,582.45335,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,10.0,0.25021434,12,,,0,,False,7,train,1
1990,0.0,582.45335,582.70356,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,20.0,0.25021434,71,,,0,,False,8,test,0
1991,0.0,582.70356,582.95377,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,30.0,0.25021434,167,,,0,,False,11,test,0
1992,0.0,582.95377,583.20399,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,-40.0,0.25021434,24,,,0,,False,8,test,2
1993,0.0,583.20399,583.4542,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,30.0,0.25020816,78,,,0,,False,8,test,2
1994,0.0,583.4542,583.70441,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-20.0,0.25020816,172,,,0,,False,9,train,2
1995,0.0,583.70441,583.95461,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,10.0,0.25020816,96,,,0,,False,8,test,1
1996,0.0,583.95461,584.20482,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,30.0,0.25020816,31,,,0,,False,7,train,2
1997,0.0,584.20482,584.45503,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,0.0,0.25020434,114,,,0,,False,10,train,0
1998,0.0,584.45503,584.70523,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,-30.0,0.25020434,235,,,0,,False,5,test,2
1999,0.0,584.70523,584.95543,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-10.0,0.25020434,238,,,0,,False,6,train,2
2000,0.0,584.95543,585.20564,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,20.0,0.25020434,63,,,0,,False,6,train,0
2001,0.0,585.20564,585.45585,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,10.0,0.25020816,124,,,0,,False,10,train,0
2002,0.0,585.45585,585.70606,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,30.0,0.25020816,221,,,0,,False,8,test,1
2003,0.0,585.70606,585.95626,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,30.0,0.25020816,177,,,0,,False,8,test,1
2004,0.0,585.95626,586.20647,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,-20.0,0.25020816,29,,,0,,False,8,test,2
2005,0.0,586.20647,586.45669,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,10.0,0.25021684,36,,,0,,False,7,train,0
2006,0.0,586.45669,586.70691,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,-20.0,0.25021684,104,,,0,,False,9,train,0
2007,0.0,586.70691,586.95712,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,30.0,0.25021684,49,,,0,,False,8,test,0
2008,0.0,586.95712,587.20734,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,10.0,0.25021684,56,,,0,,False,5,test,1
2009,0.0,587.20734,587.45754,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-10.0,0.25020316,73,,,0,,False,9,train,0
2010,0.0,587.45754,587.70775,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,30.0,0.25020316,208,,,0,,False,10,train,1
2011,0.0,587.70775,587.95795,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,10.0,0.25020316,88,,,0,,False,9,train,0
2012,0.0,587.95795,588.20815,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,10.0,0.25020316,117,,,0,,False,7,train,2
2013,0.0,588.20815,588.45836,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,30.0,0.25021184,179,,,0,,False,8,test,1
2014,0.0,588.45836,588.70858,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,0.0,0.25021184,34,,,0,,False,11,test,2
2015,0.0,588.70858,588.95879,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,-20.0,0.25021184,156,,,0,,False,8,test,0
2016,0.0,588.95879,589.209,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,0.0,0.25021184,27,,,0,,False,7,train,2
2017,0.0,589.209,589.45921,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,20.0,0.25021066,149,,,0,,False,8,test,2
2018,0.0,589.45921,589.70942,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,10.0,0.25021066,146,,,0,,False,7,train,2
2019,0.0,589.70942,589.95963,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,40.0,0.25021066,66,,,0,,False,9,train,0
2020,0.0,589.95963,590.20984,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,10.0,0.25021066,88,,,0,,False,10,train,0
2021,0.0,590.20984,590.46004,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-20.0,0.25020184,14,,,0,,False,6,train,0
2022,0.0,590.46004,590.71025,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,40.0,0.25020184,113,,,0,,False,10,train,1
2023,0.0,590.71025,590.96045,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-20.0,0.25020184,14,,,0,,False,7,train,0
2024,0.0,590.96045,591.21065,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,-30.0,0.25020184,241,,,0,,False,4,train,2
2025,0.0,591.21065,591.46086,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,0.0,0.25021566,3,,,0,,False,10,train,0
2026,0.0,591.46086,591.71108,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,40.0,0.25021566,116,,,0,,False,7,train,2
2027,0.0,591.71108,591.9613,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,0.0,0.25021566,214,,,0,,False,8,test,0
2028,0.0,591.9613,592.21151,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-20.0,0.25021566,137,,,0,,False,5,test,0
2029,0.0,592.21151,592.46172,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,10.0,0.25021184,145,,,0,,False,4,train,2
2030,0.0,592.46172,592.71194,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,30.0,0.25021184,139,,,0,,False,9,train,2
2031,0.0,592.71194,592.96215,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,40.0,0.25021184,102,,,0,,False,12,train,2
2032,0.0,592.96215,593.21236,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-30.0,0.25021184,72,,,0,,False,5,test,0
2033,0.0,593.21236,593.46256,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,0.0,0.25020316,60,,,0,,False,7,train,1
2034,0.0,593.46256,593.71277,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,0.0,0.25020316,18,,,0,,False,7,train,2
2035,0.0,593.71277,593.96297,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,-30.0,0.25020316,241,,,0,,False,5,test,2
2036,0.0,593.96297,594.21317,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-10.0,0.25020316,163,,,0,,False,9,train,0
2037,0.0,594.21317,594.46339,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-10.0,0.25021434,33,,,0,,False,10,train,1
2038,0.0,594.46339,594.7136,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,20.0,0.25021434,4,,,0,,False,11,test,1
2039,0.0,594.7136,594.96381,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,20.0,0.25021434,149,,,0,,False,9,train,2
2040,0.0,594.96381,595.21403,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,30.0,0.25021434,192,,,0,,False,6,train,2
2041,0.0,595.21403,595.46423,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-20.0,0.25020316,233,,,0,,False,6,train,2
2042,0.0,595.46423,595.71444,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,10.0,0.25020316,124,,,0,,False,11,test,0
2043,0.0,595.71444,595.96464,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,10.0,0.25020316,188,,,0,,False,6,train,1
2044,0.0,595.96464,596.21484,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,40.0,0.25020316,150,,,0,,False,6,train,2
2045,0.0,596.21484,596.46506,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,0.0,0.25021684,18,,,0,,False,8,test,2
2046,0.0,596.46506,596.71528,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-20.0,0.25021684,172,,,0,,False,10,train,2
2047,0.0,596.71528,596.96549,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,10.0,0.25021684,36,,,0,,False,8,test,0
2048,0.0,596.96549,597.21571,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-10.0,0.25021684,165,,,0,,False,6,train,2
2049,0.0,597.21571,597.46591,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,0.0,0.25020066,18,,,0,,False,9,train,2
2050,0.0,597.46591,597.71611,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,10.0,0.25020066,42,,,0,,False,7,train,0
2051,0.0,597.71611,597.96631,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-10.0,0.25020066,238,,,0,,False,7,train,2
2052,0.0,597.96631,598.21651,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,20.0,0.25020066,23,,,0,,False,9,train,2
2053,0.0,598.21651,598.46673,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,-10.0,0.25021434,164,,,0,,False,7,train,0
2054,0.0,598.46673,598.71694,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,-20.0,0.25021434,104,,,0,,False,10,train,0
2055,0.0,598.71694,598.96715,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,20.0,0.25021434,149,,,0,,False,10,train,2
2056,0.0,598.96715,599.21737,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,40.0,0.25021434,99,,,0,,False,7,train,2
2057,0.0,599.21737,599.46757,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,40.0,0.25020566,205,,,0,,False,3,train,1
2058,0.0,599.46757,599.71778,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-20.0,0.25020566,193,,,0,,False,10,train,2
2059,0.0,599.71778,599.96799,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,40.0,0.25020566,217,,,0,,False,8,test,1
2060,0.0,599.96799,600.21819,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,-20.0,0.25020566,91,,,0,,False,7,train,2
2061,0.0,600.21819,600.46841,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-10.0,0.25021434,168,,,0,,False,10,train,2
2062,0.0,600.46841,600.71862,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-40.0,0.25021434,125,,,0,,False,8,test,1
2063,0.0,600.71862,600.96883,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,30.0,0.25021434,97,,,0,,False,6,train,2
2064,0.0,600.96883,601.21905,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-30.0,0.25021434,191,,,0,,False,8,test,1
2065,0.0,601.21905,601.46925,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,-10.0,0.25020316,239,,,0,,False,7,train,0
2066,0.0,601.46925,601.71946,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,30.0,0.25020316,97,,,0,,False,7,train,2
2067,0.0,601.71946,601.96966,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,-20.0,0.25020316,104,,,0,,False,11,test,0
2068,0.0,601.96966,602.21986,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,-10.0,0.25020316,227,,,0,,False,6,train,0
2069,0.0,602.21986,602.47007,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,0.0,0.25021184,62,,,0,,False,6,train,1
2070,0.0,602.47007,602.72029,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-40.0,0.25021184,125,,,0,,False,9,train,1
2071,0.0,602.72029,602.9705,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,20.0,0.25021184,134,,,0,,False,8,test,1
2072,0.0,602.9705,603.22071,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-30.0,0.25021184,128,,,0,,False,7,train,0
2073,0.0,603.22071,603.47091,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,40.0,0.25020566,61,,,0,,False,8,test,0
2074,0.0,603.47091,603.72112,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,0.0,0.25020566,34,,,0,,False,12,train,2
2075,0.0,603.72112,603.97133,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,30.0,0.25020566,192,,,0,,False,7,train,2
2076,0.0,603.97133,604.22153,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,30.0,0.25020566,78,,,0,,False,9,train,2
2077,0.0,604.22153,604.47174,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,20.0,0.25020934,243,,,0,,False,5,test,2
2078,0.0,604.47174,604.72195,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,40.0,0.25020934,205,,,0,,False,4,train,1
