stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,stimulus_name,frame,phase,spatial_frequency,orientation,x_position,contrast,color,size,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1223,0.0,397.45013,397.70034,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25021936,85,,,0,,False,6,train,0
1224,0.0,397.70034,397.95056,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25021936,14,,,0,,False,4,train,0
1225,0.0,397.95056,398.20077,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",30.0,0.25020314,102,,,0,,False,1,train,2
1226,0.0,398.20077,398.45097,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020314,94,,,0,,False,7,train,2
1227,0.0,398.45097,398.70117,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,28,,,0,,False,4,train,1
1228,0.0,398.70117,398.95138,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020314,210,,,0,,False,6,train,0
1229,0.0,398.95138,399.20159,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,82,,,0,,False,5,test,0
1230,0.0,399.20159,399.4518,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,21,,,0,,False,6,train,0
1231,0.0,399.4518,399.70201,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021186,204,,,0,,False,3,train,2
1232,0.0,399.70201,399.95222,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,106,,,0,,False,5,test,1
1233,0.0,399.95222,400.20243,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",0.0,0.25020314,21,,,0,,False,7,train,0
1234,0.0,400.20243,400.45263,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020314,241,,,0,,False,6,train,2
1235,0.0,400.45263,400.70283,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",0.0,0.25020314,146,,,0,,False,4,train,0
1236,0.0,400.70283,400.95304,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,3,,,0,,False,2,test,0
1237,0.0,400.95304,401.20325,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,49,,,0,,False,9,train,1
1238,0.0,401.20325,401.45347,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,191,,,0,,False,5,test,2
1239,0.0,401.45347,401.70368,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021436,108,,,0,,False,5,test,2
1240,0.0,401.70368,401.95389,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,41,,,0,,False,5,test,0
1241,0.0,401.95389,402.2041,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",40.0,0.25020314,198,,,0,,False,6,train,1
1242,0.0,402.2041,402.4543,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020314,106,,,0,,False,6,train,1
1243,0.0,402.4543,402.7045,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020314,24,,,0,,False,4,train,2
1244,0.0,402.7045,402.95471,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,173,,,0,,False,6,train,2
1245,0.0,402.95471,403.20492,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020936,204,,,0,,False,4,train,2
1246,0.0,403.20492,403.45513,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020936,128,,,0,,False,5,test,2
1247,0.0,403.45513,403.70533,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,192,,,0,,False,6,train,1
1248,0.0,403.70533,403.95554,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",40.0,0.25020936,2,,,0,,False,6,train,1
1249,0.0,403.95554,404.20575,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",10.0,0.25020814,55,,,0,,False,3,train,0
1250,0.0,404.20575,404.45596,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020814,85,,,0,,False,7,train,0
1251,0.0,404.45596,404.70617,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",40.0,0.25020814,82,,,0,,False,6,train,0
1252,0.0,404.70617,404.95638,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020814,23,,,0,,False,5,test,2
1253,0.0,404.95638,405.20658,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020686,243,,,0,,False,2,test,2
1254,0.0,405.20658,405.45679,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020686,23,,,0,,False,6,train,2
1255,0.0,405.45679,405.707,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020686,117,,,0,,False,6,train,1
1256,0.0,405.707,405.9572,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020686,76,,,0,,False,7,train,2
1257,0.0,405.9572,406.20742,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",10.0,0.25021314,149,,,0,,False,5,test,2
1258,0.0,406.20742,406.45763,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021314,99,,,0,,False,7,train,2
1259,0.0,406.45763,406.70784,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021314,77,,,0,,False,7,train,1
1260,0.0,406.70784,406.95806,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021314,123,,,0,,False,5,test,2
1261,0.0,406.95806,407.20826,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25020686,135,,,0,,False,5,test,1
1262,0.0,407.20826,407.45847,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020686,58,,,0,,False,7,train,1
1263,0.0,407.45847,407.70868,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020686,123,,,0,,False,6,train,2
1264,0.0,407.70868,407.95888,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020686,205,,,0,,False,3,train,2
1265,0.0,407.95888,408.20909,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020814,1,,,0,,False,4,train,0
1266,0.0,408.20909,408.4593,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020814,125,,,0,,False,6,train,1
1267,0.0,408.4593,408.70951,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",30.0,0.25020814,102,,,0,,False,2,test,2
1268,0.0,408.70951,408.95972,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020814,217,,,0,,False,3,train,1
1269,0.0,408.95972,409.20993,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021686,160,,,0,,False,4,train,0
1270,0.0,409.20993,409.46015,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",10.0,0.25021686,234,,,0,,False,4,train,0
1271,0.0,409.46015,409.71037,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25021686,233,,,0,,False,1,train,2
1272,0.0,409.71037,409.96058,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25021686,195,,,0,,False,5,test,2
1273,0.0,409.96058,410.21078,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020064,210,,,0,,False,7,train,0
1274,0.0,410.21078,410.46099,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020064,153,,,0,,False,3,train,0
1275,0.0,410.46099,410.71119,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",10.0,0.25020064,35,,,0,,False,7,train,1
1276,0.0,410.71119,410.96139,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020064,140,,,0,,False,6,train,1
1277,0.0,410.96139,411.21159,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020686,44,,,0,,False,4,train,2
1278,0.0,411.21159,411.4618,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020686,167,,,0,,False,4,train,2
1279,0.0,411.4618,411.71201,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",40.0,0.25020686,8,,,0,,False,8,test,1
1280,0.0,411.71201,411.96221,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020686,3,,,0,,False,3,train,0
1281,0.0,411.96221,412.21243,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",40.0,0.25021314,198,,,0,,False,7,train,1
1282,0.0,412.21243,412.46264,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",30.0,0.25021314,1,,,0,,False,5,test,0
1283,0.0,412.46264,412.71285,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021314,241,,,0,,False,7,train,2
1284,0.0,412.71285,412.96307,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",20.0,0.25021314,91,,,0,,False,5,test,1
1285,0.0,412.96307,413.21328,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,71,,,0,,False,6,train,1
1286,0.0,413.21328,413.4635,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021436,13,,,0,,False,5,test,1
1287,0.0,413.4635,413.71371,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,227,,,0,,False,3,train,0
1288,0.0,413.71371,413.96392,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,147,,,0,,False,9,train,0
1289,0.0,413.96392,414.21413,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020314,113,,,0,,False,5,test,2
1290,0.0,414.21413,414.46433,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020314,107,,,0,,False,1,train,1
1291,0.0,414.46433,414.71453,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",30.0,0.25020314,212,,,0,,False,4,train,2
1292,0.0,414.71453,414.96474,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020314,24,,,0,,False,5,test,2
1293,0.0,414.96474,415.21495,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021186,162,,,0,,False,4,train,0
1294,0.0,415.21495,415.46516,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,78,,,0,,False,6,train,1
1295,0.0,415.46516,415.71537,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021186,132,,,0,,False,4,train,2
1296,0.0,415.71537,415.96558,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021186,156,,,0,,False,4,train,0
1297,0.0,415.96558,416.21579,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,188,,,0,,False,3,train,1
1298,0.0,416.21579,416.466,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,60,,,0,,False,6,train,1
1299,0.0,416.466,416.7162,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,235,,,0,,False,2,test,0
1300,0.0,416.7162,416.96641,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,85,,,0,,False,8,test,0
1301,0.0,416.96641,417.21661,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020436,57,,,0,,False,6,train,1
1302,0.0,417.21661,417.46682,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",20.0,0.25020436,240,,,0,,False,3,train,2
1303,0.0,417.46682,417.71702,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",40.0,0.25020436,186,,,0,,False,5,test,0
1304,0.0,417.71702,417.96722,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020436,226,,,0,,False,1,train,1
1305,0.0,417.96722,418.21744,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021564,183,,,0,,False,5,test,1
1306,0.0,418.21744,418.46766,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021564,119,,,0,,False,2,test,0
1307,0.0,418.46766,418.71787,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",10.0,0.25021564,209,,,0,,False,5,test,0
1308,0.0,418.71787,418.96809,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",10.0,0.25021564,169,,,0,,False,5,test,1
1309,0.0,418.96809,419.2183,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",40.0,0.25020936,83,,,0,,False,5,test,2
1310,0.0,419.2183,419.46851,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020936,233,,,0,,False,2,test,2
1311,0.0,419.46851,419.71871,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,144,,,0,,False,4,train,2
1312,0.0,419.71871,419.96892,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020936,194,,,0,,False,3,train,2
1313,0.0,419.96892,420.21913,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020814,58,,,0,,False,8,test,1
1314,0.0,420.21913,420.46934,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020814,222,,,0,,False,6,train,2
1315,0.0,420.46934,420.71955,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",40.0,0.25020814,242,,,0,,False,2,test,2
1316,0.0,420.71955,420.96976,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020814,155,,,0,,False,3,train,1
1317,0.0,420.96976,421.21997,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,79,,,0,,False,3,train,1
1318,0.0,421.21997,421.47018,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,211,,,0,,False,4,train,0
1319,0.0,421.47018,421.72039,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021186,40,,,0,,False,5,test,2
1320,0.0,421.72039,421.9706,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021186,227,,,0,,False,4,train,0
1321,0.0,421.9706,422.22081,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",10.0,0.25020314,38,,,0,,False,7,train,2
1322,0.0,422.22081,422.47101,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020314,36,,,0,,False,2,test,0
1323,0.0,422.47101,422.72121,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,45,,,0,,False,6,train,1
1324,0.0,422.72121,422.97142,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,161,,,0,,False,8,test,0
1325,0.0,422.97142,423.22163,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021686,29,,,0,,False,8,test,0
1326,0.0,423.22163,423.47185,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021686,216,,,0,,False,3,train,2
1327,0.0,423.47185,423.72207,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",20.0,0.25021686,142,,,0,,False,3,train,0
1328,0.0,423.72207,423.97228,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021686,159,,,0,,False,4,train,0
1329,0.0,423.97228,424.22249,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020314,123,,,0,,False,7,train,2
1330,0.0,424.22249,424.47269,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,174,,,0,,False,6,train,1
1331,0.0,424.47269,424.72289,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",10.0,0.25020314,39,,,0,,False,5,test,2
1332,0.0,424.72289,424.9731,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020314,234,,,0,,False,5,test,0
1333,0.0,424.9731,425.22331,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,61,,,0,,False,4,train,0
1334,0.0,425.22331,425.47352,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,76,,,0,,False,8,test,2
1335,0.0,425.47352,425.72373,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021186,89,,,0,,False,5,test,1
1336,0.0,425.72373,425.97394,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",20.0,0.25021186,87,,,0,,False,2,test,0
1337,0.0,425.97394,426.22415,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,95,,,0,,False,3,train,1
1338,0.0,426.22415,426.47436,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,52,,,0,,False,6,train,0
1339,0.0,426.47436,426.72456,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,93,,,0,,False,3,train,2
1340,0.0,426.72456,426.97477,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,70,,,0,,False,5,test,2
1341,0.0,426.97477,427.22498,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,242,,,0,,False,3,train,2
1342,0.0,427.22498,427.4752,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,187,,,0,,False,2,test,0
1343,0.0,427.4752,427.72541,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,227,,,0,,False,5,test,0
1344,0.0,427.72541,427.97562,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,146,,,0,,False,5,test,0
1345,0.0,427.97562,428.22583,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,156,,,0,,False,5,test,0
1346,0.0,428.22583,428.47604,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,187,,,0,,False,3,train,0
1347,0.0,428.47604,428.72624,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",30.0,0.25020564,102,,,0,,False,3,train,2
1348,0.0,428.72624,428.97645,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,159,,,0,,False,5,test,0
1349,0.0,428.97645,429.22666,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,41,,,0,,False,6,train,0
1350,0.0,429.22666,429.47688,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,176,,,0,,False,5,test,0
1351,0.0,429.47688,429.72709,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,153,,,0,,False,4,train,0
1352,0.0,429.72709,429.9773,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,2,,,0,,False,7,train,1
1353,0.0,429.9773,430.22751,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020564,197,,,0,,False,5,test,1
1354,0.0,430.22751,430.47772,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020564,168,,,0,,False,4,train,1
1355,0.0,430.47772,430.72792,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,8,,,0,,False,9,train,1
1356,0.0,430.72792,430.97813,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,206,,,0,,False,7,train,1
1357,0.0,430.97813,431.22833,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020686,235,,,0,,False,3,train,0
1358,0.0,431.22833,431.47854,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25020686,133,,,0,,False,6,train,1
1359,0.0,431.47854,431.72875,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020686,126,,,0,,False,4,train,1
