stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,size,spatial_frequency,color,y_position,orientation,x_position,temporal_frequency,frame,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1067,0.0,351.32041,351.5706,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-20.0,4.0,null,0.8,0.25019762,22,,,0,,False,5,test,1
1068,0.0,351.5706,351.8208,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,-30.0,4.0,null,0.8,0.25019762,104,,,0,,False,4,train,1
1069,0.0,351.8208,352.07102,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,20.0,4.0,null,0.8,0.25022238,15,,,0,,False,6,train,2
1070,0.0,352.07102,352.32125,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,0.0,4.0,null,0.8,0.25022238,216,,,0,,False,3,train,1
1071,0.0,352.32125,352.57147,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,10.0,4.0,null,0.8,0.25022238,132,,,0,,False,6,train,0
1072,0.0,352.57147,352.82169,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,30.0,4.0,null,0.8,0.25022238,231,,,0,,False,4,train,0
1073,0.0,352.82169,353.07189,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-30.0,4.0,null,0.8,0.25019762,100,,,0,,False,2,test,2
1074,0.0,353.07189,353.32209,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-30.0,4.0,null,0.8,0.25019762,61,,,0,,False,5,test,2
1075,0.0,353.32209,353.57228,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-20.0,4.0,null,0.8,0.25019762,113,,,0,,False,2,test,1
1076,0.0,353.57228,353.82248,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,30.0,4.0,null,0.8,0.25019762,57,,,0,,False,3,train,1
1077,0.0,353.82248,354.0727,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,30.0,4.0,null,0.8,0.25022238,57,,,0,,False,4,train,1
1078,0.0,354.0727,354.32293,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-10.0,4.0,null,0.8,0.25022238,42,,,0,,False,4,train,1
1079,0.0,354.32293,354.57315,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-30.0,4.0,null,0.8,0.25022238,61,,,0,,False,6,train,2
1080,0.0,354.57315,354.82337,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-10.0,4.0,null,0.8,0.25022238,176,,,0,,False,4,train,1
1081,0.0,354.82337,355.07356,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-20.0,4.0,null,0.8,0.25019262,11,,,0,,False,4,train,0
1082,0.0,355.07356,355.32376,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,0.0,4.0,null,0.8,0.25019262,112,,,0,,False,4,train,1
1083,0.0,355.32376,355.57395,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,40.0,4.0,null,0.8,0.25019262,23,,,0,,False,6,train,1
1084,0.0,355.57395,355.82414,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,10.0,4.0,null,0.8,0.25019262,170,,,0,,False,4,train,0
1085,0.0,355.82414,356.07436,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-30.0,4.0,null,0.8,0.25021488,202,,,0,,False,2,test,1
1086,0.0,356.07436,356.32457,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,-40.0,4.0,null,0.8,0.25021488,55,,,0,,False,3,train,2
1087,0.0,356.32457,356.57479,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-20.0,4.0,null,0.8,0.25021488,4,,,0,,False,3,train,1
1088,0.0,356.57479,356.825,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-30.0,4.0,null,0.8,0.25021488,240,,,0,,False,3,train,1
1089,0.0,356.825,357.0752,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,40.0,4.0,null,0.8,0.25020262,152,,,0,,False,3,train,0
1090,0.0,357.0752,357.32541,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-10.0,4.0,null,0.8,0.25020262,166,,,0,,False,4,train,2
1091,0.0,357.32541,357.57561,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,-30.0,4.0,null,0.8,0.25020262,178,,,0,,False,5,test,0
1092,0.0,357.57561,357.82581,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,40.0,4.0,null,0.8,0.25020262,115,,,0,,False,2,test,1
1093,0.0,357.82581,358.07603,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-40.0,4.0,null,0.8,0.25021738,109,,,0,,False,8,test,0
1094,0.0,358.07603,358.32625,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,30.0,4.0,null,0.8,0.25021738,96,,,0,,False,6,train,2
1095,0.0,358.32625,358.57646,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,10.0,4.0,null,0.8,0.25021738,220,,,0,,False,6,train,0
1096,0.0,358.57646,358.82668,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,-40.0,4.0,null,0.8,0.25021738,55,,,0,,False,4,train,2
1097,0.0,358.82668,359.07688,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,30.0,4.0,null,0.8,0.25020012,76,,,0,,False,3,train,2
1098,0.0,359.07688,359.32708,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-20.0,4.0,null,0.8,0.25020012,2,,,0,,False,7,train,2
1099,0.0,359.32708,359.57728,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,-30.0,4.0,null,0.8,0.25020012,104,,,0,,False,5,test,1
1100,0.0,359.57728,359.82748,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,40.0,4.0,null,0.8,0.25020012,142,,,0,,False,5,test,2
1101,0.0,359.82748,360.0777,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,20.0,4.0,null,0.8,0.25021738,242,,,0,,False,2,test,1
1102,0.0,360.0777,360.32792,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,10.0,4.0,null,0.8,0.25021738,234,,,0,,False,3,train,2
1103,0.0,360.32792,360.57813,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-20.0,4.0,null,0.8,0.25021738,113,,,0,,False,3,train,1
1104,0.0,360.57813,360.82835,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-20.0,4.0,null,0.8,0.25021738,86,,,0,,False,4,train,2
1105,0.0,360.82835,361.07855,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-10.0,4.0,null,0.8,0.25020262,179,,,0,,False,5,test,1
1106,0.0,361.07855,361.32876,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,10.0,4.0,null,0.8,0.25020262,60,,,0,,False,5,test,0
1107,0.0,361.32876,361.57896,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-20.0,4.0,null,0.8,0.25020262,120,,,0,,False,5,test,1
1108,0.0,361.57896,361.82916,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,-30.0,4.0,null,0.8,0.25020262,178,,,0,,False,6,train,0
1109,0.0,361.82916,362.07939,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,10.0,4.0,null,0.8,0.25022488,194,,,0,,False,5,test,1
1110,0.0,362.07939,362.32961,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,10.0,4.0,null,0.8,0.25022488,234,,,0,,False,4,train,2
1111,0.0,362.32961,362.57984,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-10.0,4.0,null,0.8,0.25022488,6,,,0,,False,4,train,1
1112,0.0,362.57984,362.83006,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,20.0,4.0,null,0.8,0.25022488,163,,,0,,False,5,test,0
1113,0.0,362.83006,363.08025,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,0.0,4.0,null,0.8,0.25019012,105,,,0,,False,2,test,2
1114,0.0,363.08025,363.33044,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,30.0,4.0,null,0.8,0.25019012,46,,,0,,False,7,train,2
1115,0.0,363.33044,363.58063,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-10.0,4.0,null,0.8,0.25019012,226,,,0,,False,4,train,0
1116,0.0,363.58063,363.83082,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,20.0,4.0,null,0.8,0.25019012,24,,,0,,False,3,train,0
1117,0.0,363.83082,364.08104,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-10.0,4.0,null,0.8,0.25021738,144,,,0,,False,6,train,2
1118,0.0,364.08104,364.33126,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,10.0,4.0,null,0.8,0.25021738,234,,,0,,False,5,test,2
1119,0.0,364.33126,364.58147,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,20.0,4.0,null,0.8,0.25021738,146,,,0,,False,5,test,2
1120,0.0,364.58147,364.83169,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-20.0,4.0,null,0.8,0.25021738,120,,,0,,False,6,train,1
1121,0.0,364.83169,365.0819,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,10.0,4.0,null,0.8,0.25020512,74,,,0,,False,3,train,1
1122,0.0,365.0819,365.3321,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-30.0,4.0,null,0.8,0.25020512,100,,,0,,False,3,train,2
1123,0.0,365.3321,365.58231,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-10.0,4.0,null,0.8,0.25020512,207,,,0,,False,5,test,2
1124,0.0,365.58231,365.83251,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-30.0,4.0,null,0.8,0.25020512,32,,,0,,False,6,train,1
1125,0.0,365.83251,366.08272,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,0.0,4.0,null,0.8,0.25020988,90,,,0,,False,7,train,2
1126,0.0,366.08272,366.33293,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,0.0,4.0,null,0.8,0.25020988,200,,,0,,False,6,train,2
1127,0.0,366.33293,366.58314,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,40.0,4.0,null,0.8,0.25020988,106,,,0,,False,3,train,1
1128,0.0,366.58314,366.83335,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-30.0,4.0,null,0.8,0.25020988,93,,,0,,False,7,train,1
1129,0.0,366.83335,367.08356,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,20.0,4.0,null,0.8,0.25020762,242,,,0,,False,3,train,1
1130,0.0,367.08356,367.33377,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,0.0,4.0,null,0.8,0.25020762,90,,,0,,False,8,test,2
1131,0.0,367.33377,367.58397,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,10.0,4.0,null,0.8,0.25020762,129,,,0,,False,5,test,0
1132,0.0,367.58397,367.83418,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-30.0,4.0,null,0.8,0.25020762,223,,,0,,False,5,test,2
1133,0.0,367.83418,368.08439,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-40.0,4.0,null,0.8,0.25020988,77,,,0,,False,3,train,2
1134,0.0,368.08439,368.3346,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,-40.0,4.0,null,0.8,0.25020988,55,,,0,,False,5,test,2
1135,0.0,368.3346,368.58481,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,0.0,4.0,null,0.8,0.25020988,206,,,0,,False,2,test,2
1136,0.0,368.58481,368.83502,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-20.0,4.0,null,0.8,0.25020988,135,,,0,,False,4,train,0
1137,0.0,368.83502,369.08523,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,10.0,4.0,null,0.8,0.25020762,44,,,0,,False,4,train,0
1138,0.0,369.08523,369.33544,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-30.0,4.0,null,0.8,0.25020762,34,,,0,,False,5,test,0
1139,0.0,369.33544,369.58564,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,40.0,4.0,null,0.8,0.25020762,136,,,0,,False,4,train,1
1140,0.0,369.58564,369.83585,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,40.0,4.0,null,0.8,0.25020762,136,,,0,,False,5,test,1
1141,0.0,369.83585,370.08607,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-40.0,4.0,null,0.8,0.25021738,160,,,0,,False,4,train,1
1142,0.0,370.08607,370.33629,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-10.0,4.0,null,0.8,0.25021738,67,,,0,,False,1,train,2
1143,0.0,370.33629,370.5865,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,20.0,4.0,null,0.8,0.25021738,80,,,0,,False,6,train,0
1144,0.0,370.5865,370.83672,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-40.0,4.0,null,0.8,0.25021738,8,,,0,,False,7,train,0
1145,0.0,370.83672,371.08692,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,40.0,4.0,null,0.8,0.25019762,188,,,0,,False,7,train,2
1146,0.0,371.08692,371.33712,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,0.0,4.0,null,0.8,0.25019762,206,,,0,,False,3,train,2
1147,0.0,371.33712,371.58731,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,0.0,4.0,null,0.8,0.25019762,134,,,0,,False,5,test,1
1148,0.0,371.58731,371.83751,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-30.0,4.0,null,0.8,0.25019762,121,,,0,,False,3,train,2
1149,0.0,371.83751,372.08773,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,30.0,4.0,null,0.8,0.25022238,151,,,0,,False,2,test,1
1150,0.0,372.08773,372.33796,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,10.0,4.0,null,0.8,0.25022238,170,,,0,,False,5,test,0
1151,0.0,372.33796,372.58818,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,0.0,4.0,null,0.8,0.25022238,45,,,0,,False,5,test,0
1152,0.0,372.58818,372.8384,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,30.0,4.0,null,0.8,0.25022238,177,,,0,,False,3,train,1
1153,0.0,372.8384,373.0886,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,10.0,4.0,null,0.8,0.25019512,235,,,0,,False,1,train,1
1154,0.0,373.0886,373.33879,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,40.0,4.0,null,0.8,0.25019512,16,,,0,,False,4,train,0
1155,0.0,373.33879,373.58899,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,10.0,4.0,null,0.8,0.25019512,92,,,0,,False,3,train,2
1156,0.0,373.58899,373.83918,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,0.0,4.0,null,0.8,0.25019512,232,,,0,,False,4,train,0
1157,0.0,373.83918,374.0894,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,20.0,4.0,null,0.8,0.25021488,118,,,0,,False,7,train,1
1158,0.0,374.0894,374.33961,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-10.0,4.0,null,0.8,0.25021488,218,,,0,,False,5,test,0
1159,0.0,374.33961,374.58983,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,0.0,4.0,null,0.8,0.25021488,9,,,0,,False,6,train,2
1160,0.0,374.58983,374.84004,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-30.0,4.0,null,0.8,0.25021488,52,,,0,,False,6,train,0
1161,0.0,374.84004,375.09025,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,40.0,4.0,null,0.8,0.25020512,152,,,0,,False,4,train,0
1162,0.0,375.09025,375.34045,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,0.0,4.0,null,0.8,0.25020512,195,,,0,,False,6,train,0
1163,0.0,375.34045,375.59066,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-40.0,4.0,null,0.8,0.25020512,221,,,0,,False,1,train,1
1164,0.0,375.59066,375.84086,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-20.0,4.0,null,0.8,0.25020512,150,,,0,,False,3,train,1
1165,0.0,375.84086,376.09109,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-10.0,4.0,null,0.8,0.25022488,75,,,0,,False,6,train,2
1166,0.0,376.09109,376.34131,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-30.0,4.0,null,0.8,0.25022488,223,,,0,,False,6,train,2
1167,0.0,376.34131,376.59154,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,0.0,4.0,null,0.8,0.25022488,156,,,0,,False,6,train,0
1168,0.0,376.59154,376.84176,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-20.0,4.0,null,0.8,0.25022488,22,,,0,,False,6,train,1
1169,0.0,376.84176,377.09195,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-30.0,4.0,null,0.8,0.25019262,73,,,0,,False,5,test,1
1170,0.0,377.09195,377.34215,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-30.0,4.0,null,0.8,0.25019262,181,,,0,,False,4,train,0
1171,0.0,377.34215,377.59234,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,30.0,4.0,null,0.8,0.25019262,151,,,0,,False,3,train,1
1172,0.0,377.59234,377.84253,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-10.0,4.0,null,0.8,0.25019262,173,,,0,,False,5,test,0
1173,0.0,377.84253,378.09274,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,10.0,4.0,null,0.8,0.25021238,139,,,0,,False,2,test,0
1174,0.0,378.09274,378.34296,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-20.0,4.0,null,0.8,0.25021238,120,,,0,,False,7,train,1
1175,0.0,378.34296,378.59317,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-20.0,4.0,null,0.8,0.25021238,135,,,0,,False,5,test,0
1176,0.0,378.59317,378.84338,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,30.0,4.0,null,0.8,0.25021238,96,,,0,,False,7,train,2
1177,0.0,378.84338,379.09359,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,40.0,4.0,null,0.8,0.25020512,167,,,0,,False,4,train,0
1178,0.0,379.09359,379.34379,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-10.0,4.0,null,0.8,0.25020512,42,,,0,,False,5,test,1
1179,0.0,379.34379,379.594,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-20.0,4.0,null,0.8,0.25020512,113,,,0,,False,4,train,1
1180,0.0,379.594,379.8442,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,-40.0,4.0,null,0.8,0.25020512,127,,,0,,False,7,train,0
1181,0.0,379.8442,380.09442,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-10.0,4.0,null,0.8,0.25021988,144,,,0,,False,7,train,2
1182,0.0,380.09442,380.34464,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-20.0,4.0,null,0.8,0.25021988,12,,,0,,False,9,train,2
1183,0.0,380.34464,380.59486,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,0.0,4.0,null,0.8,0.25021988,195,,,0,,False,7,train,0
1184,0.0,380.59486,380.84508,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,20.0,4.0,null,0.8,0.25021988,24,,,0,,False,4,train,0
1185,0.0,380.84508,381.09528,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-10.0,4.0,null,0.8,0.25020012,36,,,0,,False,4,train,0
1186,0.0,381.09528,381.34548,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,0.0,4.0,null,0.8,0.25020012,83,,,0,,False,4,train,0
1187,0.0,381.34548,381.59568,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-40.0,4.0,null,0.8,0.25020012,82,,,0,,False,3,train,2
1188,0.0,381.59568,381.84588,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-40.0,4.0,null,0.8,0.25020012,228,,,0,,False,2,test,2
1189,0.0,381.84588,382.0961,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,40.0,4.0,null,0.8,0.25021738,241,,,0,,False,2,test,1
1190,0.0,382.0961,382.34632,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,0.0,4.0,null,0.8,0.25021738,71,,,0,,False,6,train,1
1191,0.0,382.34632,382.59653,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,40.0,4.0,null,0.8,0.25021738,215,,,0,,False,3,train,0
1192,0.0,382.59653,382.84675,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,40.0,4.0,null,0.8,0.25021738,152,,,0,,False,5,test,0
1193,0.0,382.84675,383.09695,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-20.0,4.0,null,0.8,0.25019762,135,,,0,,False,6,train,0
1194,0.0,383.09695,383.34715,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,0.0,4.0,null,0.8,0.25019762,131,,,0,,False,4,train,0
1195,0.0,383.34715,383.59734,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-10.0,4.0,null,0.8,0.25019762,237,,,0,,False,1,train,1
1196,0.0,383.59734,383.84754,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,0.0,4.0,null,0.8,0.25019762,45,,,0,,False,6,train,0
1197,0.0,383.84754,384.09777,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,10.0,4.0,null,0.8,0.25022488,97,,,0,,False,3,train,2
1198,0.0,384.09777,384.34799,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-40.0,4.0,null,0.8,0.25022488,26,,,0,,False,4,train,0
1199,0.0,384.34799,384.59822,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-40.0,4.0,null,0.8,0.25022488,85,,,0,,False,4,train,1
1200,0.0,384.59822,384.84844,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,10.0,4.0,null,0.8,0.25022488,157,,,0,,False,4,train,1
1201,0.0,384.84844,385.09864,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,20.0,4.0,null,0.8,0.25020012,66,,,0,,False,3,train,1
1202,0.0,385.09864,385.34884,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,0.0,4.0,null,0.8,0.25020012,105,,,0,,False,3,train,2
1203,0.0,385.34884,385.59904,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,40.0,4.0,null,0.8,0.25020012,167,,,0,,False,5,test,0
