stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,Speed,y_position,x_position,orientation,Dir,size,spatial_frequency,contrast,frame,stimulus_name,color,temporal_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1225,0.0,375.2376,375.4878,null,null,0.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,206,,,0,,False,5,test,0
1226,0.0,375.4878,375.73801,null,null,-20.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,108,,,0,,False,7,train,1
1227,0.0,375.73801,375.98822,null,null,-10.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,149,,,0,,False,6,train,0
1228,0.0,375.98822,376.23842,null,null,-20.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,233,,,0,,False,3,train,1
1229,0.0,376.23842,376.48864,null,null,-10.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,150,,,0,,False,2,test,1
1230,0.0,376.48864,376.73886,null,null,-40.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,239,,,0,,False,5,test,0
1231,0.0,376.73886,376.98909,null,null,10.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,199,,,0,,False,4,train,2
1232,0.0,376.98909,377.23931,null,null,-40.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,93,,,0,,False,7,train,0
1233,0.0,377.23931,377.48951,null,null,-20.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,173,,,0,,False,3,train,2
1234,0.0,377.48951,377.73971,null,null,20.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,73,,,0,,False,4,train,2
1235,0.0,377.73971,377.98991,null,null,30.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,188,,,0,,False,4,train,2
1236,0.0,377.98991,378.24011,null,null,-20.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,126,,,0,,False,4,train,1
1237,0.0,378.24011,378.49032,null,null,40.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,152,,,0,,False,6,train,2
1238,0.0,378.49032,378.74053,null,null,-10.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,171,,,0,,False,3,train,0
1239,0.0,378.74053,378.99075,null,null,-40.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,227,,,0,,False,4,train,1
1240,0.0,378.99075,379.24096,null,null,-30.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,210,,,0,,False,5,test,1
1241,0.0,379.24096,379.49116,null,null,-10.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,209,,,0,,False,3,train,2
1242,0.0,379.49116,379.74136,null,null,0.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,201,,,0,,False,4,train,0
1243,0.0,379.74136,379.99157,null,null,20.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,45,,,0,,False,7,train,0
1244,0.0,379.99157,380.24177,null,null,20.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,111,,,0,,False,8,test,0
1245,0.0,380.24177,380.49199,null,null,-40.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,193,,,0,,False,5,test,0
1246,0.0,380.49199,380.7422,null,null,-30.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,121,,,0,,False,8,test,2
1247,0.0,380.7422,380.99241,null,null,-30.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,100,,,0,,False,5,test,0
1248,0.0,380.99241,381.24263,null,null,20.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,8,,,0,,False,6,train,0
1249,0.0,381.24263,381.49284,null,null,0.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,29,,,0,,False,6,train,1
1250,0.0,381.49284,381.74304,null,null,10.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,50,,,0,,False,2,test,0
1251,0.0,381.74304,381.99325,null,null,-20.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,10,,,0,,False,2,test,2
1252,0.0,381.99325,382.24346,null,null,-30.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,196,,,0,,False,2,test,0
1253,0.0,382.24346,382.49367,null,null,-10.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,85,,,0,,False,5,test,1
1254,0.0,382.49367,382.74388,null,null,20.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,242,,,0,,False,1,train,2
1255,0.0,382.74388,382.9941,null,null,0.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,110,,,0,,False,5,test,2
1256,0.0,382.9941,383.24431,null,null,-10.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,162,,,0,,False,4,train,2
1257,0.0,383.24431,383.49451,null,null,-30.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,223,,,0,,False,3,train,0
1258,0.0,383.49451,383.74471,null,null,0.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,102,,,0,,False,3,train,1
1259,0.0,383.74471,383.99492,null,null,-30.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,91,,,0,,False,6,train,1
1260,0.0,383.99492,384.24512,null,null,40.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,146,,,0,,False,6,train,1
1261,0.0,384.24512,384.49534,null,null,-10.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,155,,,0,,False,2,test,0
1262,0.0,384.49534,384.74556,null,null,20.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,31,,,0,,False,4,train,1
1263,0.0,384.74556,384.99579,null,null,20.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,69,,,0,,False,5,test,2
1264,0.0,384.99579,385.24601,null,null,30.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,130,,,0,,False,2,test,1
1265,0.0,385.24601,385.4962,null,null,-30.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019587,223,,,0,,False,4,train,0
1266,0.0,385.4962,385.7464,null,null,40.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019587,186,,,0,,False,7,train,2
1267,0.0,385.7464,385.9966,null,null,30.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019587,130,,,0,,False,3,train,1
1268,0.0,385.9966,386.24679,null,null,-30.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019587,59,,,0,,False,5,test,2
1269,0.0,386.24679,386.49701,null,null,-30.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,91,,,0,,False,7,train,1
1270,0.0,386.49701,386.74722,null,null,-20.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,168,,,0,,False,4,train,1
1271,0.0,386.74722,386.99744,null,null,-30.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,140,,,0,,False,7,train,0
1272,0.0,386.99744,387.24766,null,null,20.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,172,,,0,,False,7,train,2
1273,0.0,387.24766,387.49786,null,null,-30.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,123,,,0,,False,5,test,0
1274,0.0,387.49786,387.74806,null,null,-30.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,32,,,0,,False,3,train,2
1275,0.0,387.74806,387.99826,null,null,20.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,47,,,0,,False,5,test,1
1276,0.0,387.99826,388.24846,null,null,0.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,206,,,0,,False,6,train,0
1277,0.0,388.24846,388.49867,null,null,40.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,101,,,0,,False,5,test,0
1278,0.0,388.49867,388.74888,null,null,-30.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,58,,,0,,False,5,test,1
1279,0.0,388.74888,388.9991,null,null,-10.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,209,,,0,,False,4,train,2
1280,0.0,388.9991,389.24931,null,null,-40.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,117,,,0,,False,8,test,1
1281,0.0,389.24931,389.49952,null,null,40.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,219,,,0,,False,3,train,1
1282,0.0,389.49952,389.74972,null,null,30.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,89,,,0,,False,4,train,2
1283,0.0,389.74972,389.99993,null,null,20.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,69,,,0,,False,6,train,2
1284,0.0,389.99993,390.25014,null,null,10.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,195,,,0,,False,4,train,1
1285,0.0,390.25014,390.50036,null,null,30.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,15,,,0,,False,6,train,1
1286,0.0,390.50036,390.75058,null,null,40.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,205,,,0,,False,4,train,2
1287,0.0,390.75058,391.00081,null,null,-10.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,226,,,0,,False,4,train,2
1288,0.0,391.00081,391.25103,null,null,-40.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,183,,,0,,False,4,train,2
1289,0.0,391.25103,391.50122,null,null,10.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019337,96,,,0,,False,5,test,0
1290,0.0,391.50122,391.75141,null,null,20.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019337,185,,,0,,False,5,test,1
1291,0.0,391.75141,392.00161,null,null,-20.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019337,80,,,0,,False,5,test,1
1292,0.0,392.00161,392.2518,null,null,-40.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019337,177,,,0,,False,5,test,2
1293,0.0,392.2518,392.50202,null,null,-20.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,126,,,0,,False,5,test,1
1294,0.0,392.50202,392.75223,null,null,0.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,88,,,0,,False,7,train,2
1295,0.0,392.75223,393.00245,null,null,-10.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,226,,,0,,False,5,test,2
1296,0.0,393.00245,393.25267,null,null,0.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,211,,,0,,False,6,train,2
1297,0.0,393.25267,393.50287,null,null,-20.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,228,,,0,,False,5,test,2
1298,0.0,393.50287,393.75307,null,null,40.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,181,,,0,,False,4,train,2
1299,0.0,393.75307,394.00328,null,null,30.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,148,,,0,,False,5,test,1
1300,0.0,394.00328,394.25348,null,null,-40.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,180,,,0,,False,5,test,0
1301,0.0,394.25348,394.50369,null,null,20.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,172,,,0,,False,8,test,2
1302,0.0,394.50369,394.7539,null,null,-30.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,210,,,0,,False,6,train,1
1303,0.0,394.7539,395.00412,null,null,-40.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,163,,,0,,False,7,train,0
1304,0.0,395.00412,395.25433,null,null,-30.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,99,,,0,,False,8,test,0
1305,0.0,395.25433,395.50454,null,null,20.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,51,,,0,,False,7,train,1
1306,0.0,395.50454,395.75475,null,null,10.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,158,,,0,,False,5,test,1
1307,0.0,395.75475,396.00496,null,null,0.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,189,,,0,,False,5,test,1
1308,0.0,396.00496,396.25517,null,null,-30.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,17,,,0,,False,3,train,1
1309,0.0,396.25517,396.50537,null,null,40.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,12,,,0,,False,7,train,0
1310,0.0,396.50537,396.75557,null,null,30.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,52,,,0,,False,4,train,0
1311,0.0,396.75557,397.00578,null,null,30.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,188,,,0,,False,5,test,2
1312,0.0,397.00578,397.25598,null,null,40.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,186,,,0,,False,8,test,2
1313,0.0,397.25598,397.50619,null,null,10.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,5,,,0,,False,4,train,1
1314,0.0,397.50619,397.7564,null,null,-30.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,59,,,0,,False,6,train,2
1315,0.0,397.7564,398.00662,null,null,-20.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,11,,,0,,False,7,train,1
1316,0.0,398.00662,398.25683,null,null,-10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,22,,,0,,False,6,train,2
1317,0.0,398.25683,398.50705,null,null,0.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,161,,,0,,False,6,train,0
1318,0.0,398.50705,398.75726,null,null,0.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,212,,,0,,False,5,test,2
1319,0.0,398.75726,399.00748,null,null,-40.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,239,,,0,,False,6,train,0
1320,0.0,399.00748,399.2577,null,null,-20.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,11,,,0,,False,8,test,1
1321,0.0,399.2577,399.5079,null,null,30.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,42,,,0,,False,7,train,2
1322,0.0,399.5079,399.7581,null,null,40.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,90,,,0,,False,4,train,0
1323,0.0,399.7581,400.0083,null,null,40.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,238,,,0,,False,1,train,2
1324,0.0,400.0083,400.2585,null,null,40.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,237,,,0,,False,3,train,1
1325,0.0,400.2585,400.50872,null,null,20.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,232,,,0,,False,5,test,0
1326,0.0,400.50872,400.75893,null,null,-30.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,25,,,0,,False,4,train,1
1327,0.0,400.75893,401.00915,null,null,-10.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,85,,,0,,False,6,train,1
1328,0.0,401.00915,401.25937,null,null,10.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,214,,,0,,False,6,train,2
1329,0.0,401.25937,401.50957,null,null,-10.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,66,,,0,,False,6,train,1
1330,0.0,401.50957,401.75977,null,null,0.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,161,,,0,,False,7,train,0
1331,0.0,401.75977,402.00997,null,null,-20.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,179,,,0,,False,3,train,0
1332,0.0,402.00997,402.26017,null,null,20.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,232,,,0,,False,6,train,0
1333,0.0,402.26017,402.51039,null,null,0.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,82,,,0,,False,5,test,1
1334,0.0,402.51039,402.76061,null,null,-20.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,145,,,0,,False,3,train,0
1335,0.0,402.76061,403.01083,null,null,40.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,83,,,0,,False,9,train,0
1336,0.0,403.01083,403.26105,null,null,10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,116,,,0,,False,7,train,2
1337,0.0,403.26105,403.51125,null,null,-10.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,159,,,0,,False,7,train,2
1338,0.0,403.51125,403.76145,null,null,0.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,166,,,0,,False,5,test,2
1339,0.0,403.76145,404.01166,null,null,-40.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,227,,,0,,False,5,test,1
1340,0.0,404.01166,404.26186,null,null,-30.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,217,,,0,,False,5,test,0
1341,0.0,404.26186,404.51208,null,null,-10.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,3,,,0,,False,5,test,2
1342,0.0,404.51208,404.7623,null,null,10.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,48,,,0,,False,8,test,1
1343,0.0,404.7623,405.01252,null,null,-30.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,40,,,0,,False,4,train,2
1344,0.0,405.01252,405.26274,null,null,40.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,127,,,0,,False,4,train,1
1345,0.0,405.26274,405.51294,null,null,40.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,90,,,0,,False,5,test,0
1346,0.0,405.51294,405.76313,null,null,-10.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,85,,,0,,False,7,train,1
1347,0.0,405.76313,406.01333,null,null,-10.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,171,,,0,,False,4,train,0
1348,0.0,406.01333,406.26353,null,null,0.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,88,,,0,,False,8,test,2
1349,0.0,406.26353,406.51375,null,null,30.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,170,,,0,,False,5,test,1
1350,0.0,406.51375,406.76397,null,null,0.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,21,,,0,,False,6,train,0
1351,0.0,406.76397,407.01419,null,null,-30.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,100,,,0,,False,6,train,0
1352,0.0,407.01419,407.26441,null,null,-30.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,119,,,0,,False,6,train,1
1353,0.0,407.26441,407.51461,null,null,-40.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,30,,,0,,False,4,train,0
