stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,spatial_frequency,color,coherence,Speed,y_position,frame,temporal_frequency,orientation,Dir,phase,x_position,stimulus_name,size,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
573,0.0,211.76488,212.0151,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021483,63,,,0,,False,4,train,1
574,0.0,212.0151,212.26531,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25021483,78,,,0,,False,2,test,1
575,0.0,212.26531,212.51553,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021483,43,,,0,,False,4,train,0
576,0.0,212.51553,212.76574,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021483,93,,,0,,False,2,test,2
577,0.0,212.76574,213.01594,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019767,225,,,0,,False,0,train,0
578,0.0,213.01594,213.26614,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25019767,104,,,0,,False,4,train,2
579,0.0,213.26614,213.51633,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019767,124,,,0,,False,3,train,2
580,0.0,213.51633,213.76653,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019767,180,,,0,,False,1,train,0
581,0.0,213.76653,214.01675,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022233,226,,,0,,False,0,train,0
582,0.0,214.01675,214.26698,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022233,89,,,0,,False,4,train,2
583,0.0,214.26698,214.5172,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25022233,82,,,0,,False,2,test,1
584,0.0,214.5172,214.76742,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022233,102,,,0,,False,3,train,1
585,0.0,214.76742,215.01762,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019517,3,,,0,,False,3,train,0
586,0.0,215.01762,215.26781,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019517,223,,,0,,False,1,train,2
587,0.0,215.26781,215.51801,0.8,0.08,null,null,null,-20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25019517,227,,,0,,False,0,train,2
588,0.0,215.51801,215.7682,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019517,123,,,0,,False,3,train,2
589,0.0,215.7682,216.01841,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021233,115,,,0,,False,4,train,1
590,0.0,216.01841,216.26863,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021233,128,,,0,,False,3,train,1
591,0.0,216.26863,216.51884,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021233,79,,,0,,False,4,train,1
592,0.0,216.51884,216.76905,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021233,99,,,0,,False,4,train,1
593,0.0,216.76905,217.01925,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25020267,116,,,0,,False,6,train,2
594,0.0,217.01925,217.26946,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25020267,226,,,0,,False,1,train,0
595,0.0,217.26946,217.51966,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020267,121,,,0,,False,2,test,2
596,0.0,217.51966,217.76986,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25020267,117,,,0,,False,4,train,2
597,0.0,217.76986,218.02007,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25020983,54,,,0,,False,2,test,2
598,0.0,218.02007,218.27028,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25020983,97,,,0,,False,2,test,0
599,0.0,218.27028,218.52049,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25020983,116,,,0,,False,7,train,2
600,0.0,218.52049,218.7707,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020983,228,,,0,,False,0,train,1
601,0.0,218.7707,219.0209,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020267,220,,,0,,False,1,train,0
602,0.0,219.0209,219.27111,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020267,26,,,0,,False,1,train,0
603,0.0,219.27111,219.52131,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25020267,206,,,0,,False,1,train,2
604,0.0,219.52131,219.77151,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25020267,229,,,0,,False,0,train,1
605,0.0,219.77151,220.02173,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022233,83,,,0,,False,2,test,1
606,0.0,220.02173,220.27196,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25022233,66,,,0,,False,3,train,2
607,0.0,220.27196,220.52218,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022233,230,,,0,,False,0,train,0
608,0.0,220.52218,220.7724,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25022233,54,,,0,,False,3,train,2
609,0.0,220.7724,221.02259,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019267,34,,,0,,False,2,test,0
610,0.0,221.02259,221.27279,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25019267,6,,,0,,False,4,train,0
611,0.0,221.27279,221.52298,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019267,2,,,0,,False,2,test,2
612,0.0,221.52298,221.77317,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019267,204,,,0,,False,2,test,0
613,0.0,221.77317,222.02338,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020983,79,,,0,,False,5,test,1
614,0.0,222.02338,222.27359,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020983,93,,,0,,False,3,train,2
615,0.0,222.27359,222.5238,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020983,166,,,0,,False,1,train,1
616,0.0,222.5238,222.77401,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25020983,85,,,0,,False,2,test,0
617,0.0,222.77401,223.02422,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25020517,133,,,0,,False,5,test,0
618,0.0,223.02422,223.27442,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020517,196,,,0,,False,2,test,0
619,0.0,223.27442,223.52463,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020517,1,,,0,,False,3,train,1
620,0.0,223.52463,223.77483,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020517,208,,,0,,False,2,test,0
621,0.0,223.77483,224.02505,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25021483,82,,,0,,False,3,train,1
622,0.0,224.02505,224.27526,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25021483,166,,,0,,False,2,test,1
623,0.0,224.27526,224.52548,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021483,20,,,0,,False,2,test,1
624,0.0,224.52548,224.77569,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021483,91,,,0,,False,2,test,2
625,0.0,224.77569,225.02589,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25020017,231,,,0,,False,0,train,2
626,0.0,225.02589,225.27609,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25020017,46,,,0,,False,3,train,0
627,0.0,225.27609,225.52629,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020017,114,,,0,,False,1,train,2
628,0.0,225.52629,225.77649,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25020017,194,,,0,,False,1,train,1
629,0.0,225.77649,226.02672,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022733,211,,,0,,False,2,test,1
630,0.0,226.02672,226.27695,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022733,211,,,0,,False,3,train,1
631,0.0,226.27695,226.52717,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022733,136,,,0,,False,3,train,1
632,0.0,226.52717,226.7774,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25022733,206,,,0,,False,2,test,2
633,0.0,226.7774,227.02759,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25018517,221,,,0,,False,1,train,2
634,0.0,227.02759,227.27777,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25018517,74,,,0,,False,2,test,1
635,0.0,227.27777,227.52796,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25018517,16,,,0,,False,2,test,1
636,0.0,227.52796,227.77814,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25018517,96,,,0,,False,2,test,1
637,0.0,227.77814,228.02836,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25022233,50,,,0,,False,3,train,0
638,0.0,228.02836,228.27859,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022233,124,,,0,,False,4,train,2
639,0.0,228.27859,228.52881,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022233,114,,,0,,False,2,test,2
640,0.0,228.52881,228.77903,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022233,30,,,0,,False,3,train,1
641,0.0,228.77903,229.02923,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019517,171,,,0,,False,2,test,1
642,0.0,229.02923,229.27942,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019517,204,,,0,,False,3,train,0
643,0.0,229.27942,229.52962,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019517,15,,,0,,False,3,train,0
644,0.0,229.52962,229.77981,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25019517,26,,,0,,False,2,test,0
645,0.0,229.77981,230.03002,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021233,18,,,0,,False,1,train,0
646,0.0,230.03002,230.28024,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25021233,19,,,0,,False,2,test,0
647,0.0,230.28024,230.53045,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021233,173,,,0,,False,2,test,0
648,0.0,230.53045,230.78066,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021233,129,,,0,,False,3,train,1
649,0.0,230.78066,231.03087,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25020517,191,,,0,,False,1,train,0
650,0.0,231.03087,231.28107,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020517,80,,,0,,False,5,test,1
651,0.0,231.28107,231.53128,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020517,185,,,0,,False,2,test,1
652,0.0,231.53128,231.78148,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25020517,218,,,0,,False,1,train,0
653,0.0,231.78148,232.03169,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25020983,53,,,0,,False,3,train,2
654,0.0,232.03169,232.2819,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020983,134,,,0,,False,3,train,0
655,0.0,232.2819,232.53211,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020983,163,,,0,,False,1,train,1
656,0.0,232.53211,232.78232,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25020983,161,,,0,,False,1,train,1
657,0.0,232.78232,233.03252,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020267,159,,,0,,False,1,train,1
658,0.0,233.03252,233.28273,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020267,3,,,0,,False,4,train,0
659,0.0,233.28273,233.53293,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25020267,198,,,0,,False,1,train,1
660,0.0,233.53293,233.78313,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020267,4,,,0,,False,2,test,2
661,0.0,233.78313,234.03337,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25023733,6,,,0,,False,5,test,0
662,0.0,234.03337,234.28361,0.8,0.08,null,null,null,-20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25023733,107,,,0,,False,2,test,2
663,0.0,234.28361,234.53384,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25023733,105,,,0,,False,1,train,0
664,0.0,234.53384,234.78408,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25023733,123,,,0,,False,4,train,2
665,0.0,234.78408,235.03426,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25017517,232,,,0,,False,0,train,1
666,0.0,235.03426,235.28443,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25017517,186,,,0,,False,1,train,2
667,0.0,235.28443,235.53461,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25017517,156,,,0,,False,3,train,2
668,0.0,235.53461,235.78478,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25017517,153,,,0,,False,2,test,2
669,0.0,235.78478,236.035,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25021733,53,,,0,,False,4,train,2
670,0.0,236.035,236.28522,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25021733,6,,,0,,False,6,train,0
671,0.0,236.28522,236.53543,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021733,222,,,0,,False,1,train,1
672,0.0,236.53543,236.78565,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021733,14,,,0,,False,6,train,0
673,0.0,236.78565,237.03585,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020017,221,,,0,,False,2,test,2
674,0.0,237.03585,237.28605,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020017,233,,,0,,False,0,train,0
675,0.0,237.28605,237.53625,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020017,5,,,0,,False,2,test,2
676,0.0,237.53625,237.78645,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25020017,57,,,0,,False,1,train,1
677,0.0,237.78645,238.03667,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022233,224,,,0,,False,1,train,1
678,0.0,238.03667,238.2869,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25022233,234,,,0,,False,0,train,2
679,0.0,238.2869,238.53712,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022233,112,,,0,,False,1,train,0
680,0.0,238.53712,238.78734,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25022233,86,,,0,,False,3,train,2
681,0.0,238.78734,239.03753,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019267,135,,,0,,False,3,train,2
682,0.0,239.03753,239.28773,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25019267,213,,,0,,False,2,test,1
683,0.0,239.28773,239.53792,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019267,3,,,0,,False,5,test,0
684,0.0,239.53792,239.78811,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25019267,118,,,0,,False,3,train,0
685,0.0,239.78811,240.03832,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25020983,47,,,0,,False,3,train,0
686,0.0,240.03832,240.28853,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020983,156,,,0,,False,4,train,2
687,0.0,240.28853,240.53874,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25020983,179,,,0,,False,1,train,2
688,0.0,240.53874,240.78895,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25020983,48,,,0,,False,2,test,2
689,0.0,240.78895,241.03915,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25020267,230,,,0,,False,1,train,0
690,0.0,241.03915,241.28936,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020267,163,,,0,,False,2,test,1
691,0.0,241.28936,241.53956,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020267,34,,,0,,False,3,train,0
692,0.0,241.53956,241.78976,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25020267,120,,,0,,False,4,train,2
693,0.0,241.78976,242.03998,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021983,109,,,0,,False,4,train,0
694,0.0,242.03998,242.2902,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021983,167,,,0,,False,2,test,0
695,0.0,242.2902,242.54042,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021983,3,,,0,,False,6,train,0
696,0.0,242.54042,242.79064,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25021983,168,,,0,,False,1,train,2
697,0.0,242.79064,243.04084,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019767,217,,,0,,False,2,test,1
698,0.0,243.04084,243.29104,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019767,219,,,0,,False,1,train,1
699,0.0,243.29104,243.54123,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019767,36,,,0,,False,5,test,1
700,0.0,243.54123,243.79143,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019767,168,,,0,,False,2,test,2
701,0.0,243.79143,244.04164,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021233,169,,,0,,False,2,test,0
702,0.0,244.04164,244.29186,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021233,93,,,0,,False,4,train,2
