stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,size,phase,x_position,contrast,orientation,y_position,color,frame,stimulus_name,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
458,0.0,198.73924,198.98944,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25019616,107,,,0,,False,4,train,1
459,0.0,198.98944,199.23964,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25019616,68,,,0,,False,1,train,1
460,0.0,199.23964,199.48983,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25019616,16,,,0,,False,3,train,0
461,0.0,199.48983,199.74004,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25021134,119,,,0,,False,2,test,1
462,0.0,199.74004,199.99026,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25021134,36,,,0,,False,3,train,2
463,0.0,199.99026,200.24047,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25021134,170,,,0,,False,2,test,1
464,0.0,200.24047,200.49068,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25021134,201,,,0,,False,1,train,1
465,0.0,200.49068,200.74088,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25020366,37,,,0,,False,3,train,2
466,0.0,200.74088,200.99109,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25020366,125,,,0,,False,1,train,2
467,0.0,200.99109,201.24129,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25020366,120,,,0,,False,1,train,1
468,0.0,201.24129,201.49149,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020366,91,,,0,,False,3,train,2
469,0.0,201.49149,201.74172,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25022384,23,,,0,,False,2,test,1
470,0.0,201.74172,201.99194,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25022384,9,,,0,,False,3,train,0
471,0.0,201.99194,202.24216,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25022384,76,,,0,,False,3,train,2
472,0.0,202.24216,202.49239,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25022384,181,,,0,,False,1,train,1
473,0.0,202.49239,202.74259,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25019866,41,,,0,,False,2,test,0
474,0.0,202.74259,202.99279,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25019866,183,,,0,,False,1,train,1
475,0.0,202.99279,203.24298,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019866,138,,,0,,False,1,train,0
476,0.0,203.24298,203.49318,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019866,206,,,0,,False,0,train,0
477,0.0,203.49318,203.7434,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021634,35,,,0,,False,4,train,1
478,0.0,203.7434,203.99362,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25021634,207,,,0,,False,0,train,0
479,0.0,203.99362,204.24383,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021634,75,,,0,,False,5,test,2
480,0.0,204.24383,204.49405,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021634,120,,,0,,False,2,test,1
481,0.0,204.49405,204.74425,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019866,206,,,0,,False,1,train,0
482,0.0,204.74425,204.99445,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25019866,195,,,0,,False,1,train,2
483,0.0,204.99445,205.24464,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25019866,95,,,0,,False,3,train,1
484,0.0,205.24464,205.49484,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25019866,208,,,0,,False,0,train,2
485,0.0,205.49484,205.74506,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25022134,127,,,0,,False,2,test,2
486,0.0,205.74506,205.99529,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25022134,170,,,0,,False,3,train,1
487,0.0,205.99529,206.24551,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25022134,106,,,0,,False,3,train,2
488,0.0,206.24551,206.49573,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25022134,209,,,0,,False,0,train,0
489,0.0,206.49573,206.74592,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25019616,125,,,0,,False,2,test,2
490,0.0,206.74592,206.99612,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25019616,161,,,0,,False,1,train,1
491,0.0,206.99612,207.24632,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25019616,167,,,0,,False,3,train,0
492,0.0,207.24632,207.49651,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25019616,128,,,0,,False,1,train,0
493,0.0,207.49651,207.74673,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25022134,89,,,0,,False,5,test,2
494,0.0,207.74673,207.99696,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25022134,52,,,0,,False,1,train,0
495,0.0,207.99696,208.24718,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25022134,41,,,0,,False,3,train,0
496,0.0,208.24718,208.4974,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25022134,56,,,0,,False,1,train,0
497,0.0,208.4974,208.74759,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25019616,42,,,0,,False,4,train,0
498,0.0,208.74759,208.99779,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25019616,71,,,0,,False,2,test,2
499,0.0,208.99779,209.24799,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25019616,136,,,0,,False,2,test,1
500,0.0,209.24799,209.49818,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25019616,119,,,0,,False,3,train,1
501,0.0,209.49818,209.7484,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021884,60,,,0,,False,3,train,2
502,0.0,209.7484,209.99862,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25021884,180,,,0,,False,2,test,2
503,0.0,209.99862,210.24884,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021884,179,,,0,,False,1,train,1
504,0.0,210.24884,210.49906,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25021884,92,,,0,,False,1,train,0
505,0.0,210.49906,210.74926,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25020116,76,,,0,,False,4,train,2
506,0.0,210.74926,210.99946,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25020116,210,,,0,,False,0,train,2
507,0.0,210.99946,211.24966,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25020116,39,,,0,,False,4,train,2
508,0.0,211.24966,211.49986,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25020116,128,,,0,,False,2,test,0
509,0.0,211.49986,211.75009,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25022634,85,,,0,,False,2,test,2
510,0.0,211.75009,212.00032,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25022634,102,,,0,,False,1,train,1
511,0.0,212.00032,212.25054,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25022634,211,,,0,,False,0,train,2
512,0.0,212.25054,212.50077,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25022634,117,,,0,,False,2,test,2
513,0.0,212.50077,212.75096,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25019116,212,,,0,,False,0,train,0
514,0.0,212.75096,213.00115,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25019116,90,,,0,,False,2,test,0
515,0.0,213.00115,213.25134,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25019116,157,,,0,,False,3,train,2
516,0.0,213.25134,213.50153,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25019116,59,,,0,,False,3,train,2
517,0.0,213.50153,213.75175,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25022134,159,,,0,,False,2,test,1
518,0.0,213.75175,214.00198,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25022134,149,,,0,,False,2,test,1
519,0.0,214.00198,214.2522,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25022134,79,,,0,,False,2,test,0
520,0.0,214.2522,214.50242,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25022134,24,,,0,,False,2,test,1
521,0.0,214.50242,214.75262,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25019866,188,,,0,,False,1,train,2
522,0.0,214.75262,215.00282,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25019866,73,,,0,,False,1,train,1
523,0.0,215.00282,215.25301,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25019866,198,,,0,,False,1,train,2
524,0.0,215.25301,215.50321,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25019866,177,,,0,,False,1,train,2
525,0.0,215.50321,215.75343,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25022134,147,,,0,,False,1,train,1
526,0.0,215.75343,216.00366,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25022134,108,,,0,,False,2,test,1
527,0.0,216.00366,216.25388,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25022134,151,,,0,,False,3,train,0
528,0.0,216.25388,216.5041,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25022134,6,,,0,,False,4,train,0
529,0.0,216.5041,216.75429,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25019366,187,,,0,,False,1,train,2
530,0.0,216.75429,217.00449,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25019366,35,,,0,,False,5,test,1
531,0.0,217.00449,217.25468,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25019366,193,,,0,,False,1,train,1
532,0.0,217.25468,217.50487,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25019366,106,,,0,,False,4,train,2
533,0.0,217.50487,217.75509,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25022134,38,,,0,,False,3,train,0
534,0.0,217.75509,218.00532,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25022134,154,,,0,,False,2,test,1
535,0.0,218.00532,218.25554,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25022134,116,,,0,,False,4,train,0
536,0.0,218.25554,218.50576,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25022134,213,,,0,,False,0,train,2
537,0.0,218.50576,218.75595,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25019616,204,,,0,,False,1,train,0
538,0.0,218.75595,219.00615,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25019616,95,,,0,,False,4,train,1
539,0.0,219.00615,219.25635,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25019616,2,,,0,,False,2,test,2
540,0.0,219.25635,219.50654,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25019616,154,,,0,,False,3,train,1
541,0.0,219.50654,219.75676,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25021634,211,,,0,,False,1,train,2
542,0.0,219.75676,220.00698,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25021634,194,,,0,,False,1,train,0
543,0.0,220.00698,220.25719,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25021634,36,,,0,,False,4,train,2
544,0.0,220.25719,220.50741,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25021634,144,,,0,,False,3,train,1
545,0.0,220.50741,220.75761,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25020616,198,,,0,,False,2,test,2
546,0.0,220.75761,221.00782,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25020616,214,,,0,,False,0,train,2
547,0.0,221.00782,221.25803,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25020616,158,,,0,,False,2,test,2
548,0.0,221.25803,221.50823,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25020616,12,,,0,,False,3,train,2
549,0.0,221.50823,221.75845,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021634,35,,,0,,False,6,train,1
550,0.0,221.75845,222.00867,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25021634,117,,,0,,False,3,train,2
551,0.0,222.00867,222.25888,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021634,60,,,0,,False,4,train,2
552,0.0,222.25888,222.5091,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25021634,104,,,0,,False,3,train,2
553,0.0,222.5091,222.7593,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25019866,215,,,0,,False,0,train,2
554,0.0,222.7593,223.0095,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25019866,25,,,0,,False,2,test,1
555,0.0,223.0095,223.25969,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25019866,93,,,0,,False,2,test,2
556,0.0,223.25969,223.50989,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25019866,216,,,0,,False,0,train,0
557,0.0,223.50989,223.76011,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25021384,15,,,0,,False,3,train,0
558,0.0,223.76011,224.01032,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25021384,178,,,0,,False,1,train,0
559,0.0,224.01032,224.26053,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25021384,61,,,0,,False,1,train,2
560,0.0,224.26053,224.51075,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25021384,125,,,0,,False,3,train,2
561,0.0,224.51075,224.76095,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25020366,160,,,0,,False,2,test,1
562,0.0,224.76095,225.01116,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25020366,217,,,0,,False,0,train,2
563,0.0,225.01116,225.26136,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25020366,209,,,0,,False,1,train,0
564,0.0,225.26136,225.51156,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25020366,218,,,0,,False,0,train,0
565,0.0,225.51156,225.76179,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25022384,141,,,0,,False,3,train,0
566,0.0,225.76179,226.01201,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25022384,219,,,0,,False,0,train,0
567,0.0,226.01201,226.26223,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25022384,22,,,0,,False,2,test,2
568,0.0,226.26223,226.51246,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25022384,147,,,0,,False,2,test,1
569,0.0,226.51246,226.76265,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25019366,197,,,0,,False,1,train,1
570,0.0,226.76265,227.01285,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25019366,73,,,0,,False,2,test,1
571,0.0,227.01285,227.26304,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25019366,208,,,0,,False,1,train,2
572,0.0,227.26304,227.51323,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25019366,86,,,0,,False,2,test,1
573,0.0,227.51323,227.76345,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25021884,63,,,0,,False,1,train,0
574,0.0,227.76345,228.01367,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25021884,71,,,0,,False,3,train,2
575,0.0,228.01367,228.26389,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25021884,27,,,0,,False,2,test,1
576,0.0,228.26389,228.51411,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25021884,19,,,0,,False,1,train,2
577,0.0,228.51411,228.76431,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25019866,109,,,0,,False,2,test,0
578,0.0,228.76431,229.01451,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25019866,94,,,0,,False,1,train,2
579,0.0,229.01451,229.2647,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25019866,97,,,0,,False,2,test,0
580,0.0,229.2647,229.5149,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25019866,201,,,0,,False,2,test,1
581,0.0,229.5149,229.76512,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25021384,15,,,0,,False,4,train,0
582,0.0,229.76512,230.01533,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25021384,220,,,0,,False,0,train,2
583,0.0,230.01533,230.26554,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021384,179,,,0,,False,2,test,1
584,0.0,230.26554,230.51576,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25021384,41,,,0,,False,4,train,0
585,0.0,230.51576,230.76596,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25020616,43,,,0,,False,4,train,1
586,0.0,230.76596,231.01617,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25020616,115,,,0,,False,1,train,0
587,0.0,231.01617,231.26638,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25020616,83,,,0,,False,4,train,1
588,0.0,231.26638,231.51658,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25020616,221,,,0,,False,0,train,2
589,0.0,231.51658,231.7668,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021384,164,,,0,,False,1,train,2
590,0.0,231.7668,232.01701,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25021384,74,,,0,,False,3,train,0
591,0.0,232.01701,232.26722,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021384,172,,,0,,False,1,train,0
592,0.0,232.26722,232.51744,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021384,174,,,0,,False,4,train,0
593,0.0,232.51744,232.76764,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25020366,26,,,0,,False,5,test,2
594,0.0,232.76764,233.01785,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25020366,108,,,0,,False,3,train,1
595,0.0,233.01785,233.26805,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020366,75,,,0,,False,6,train,2
596,0.0,233.26805,233.51825,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25020366,108,,,0,,False,4,train,1
