stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,frame,temporal_frequency,size,Dir,x_position,spatial_frequency,coherence,stimulus_name,Speed,phase,color,contrast,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3082,0.0,839.24868,839.49889,10.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020618,4,,,0,,False,13,train,2
3083,0.0,839.49889,839.74909,-30.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020618,191,,,0,,False,12,train,0
3084,0.0,839.74909,839.9993,30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020618,166,,,0,,False,14,test,2
3085,0.0,839.9993,840.24951,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,40,,,0,,False,10,train,1
3086,0.0,840.24951,840.49973,-10.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,224,,,0,,False,12,train,1
3087,0.0,840.49973,840.74995,-30.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,55,,,0,,False,12,train,1
3088,0.0,840.74995,841.00016,20.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021632,100,,,0,,False,11,test,2
3089,0.0,841.00016,841.25036,-10.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020118,200,,,0,,False,13,train,1
3090,0.0,841.25036,841.50057,-10.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020118,165,,,0,,False,11,test,1
3091,0.0,841.50057,841.75077,20.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020118,25,,,0,,False,14,test,1
3092,0.0,841.75077,842.00097,-10.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020118,126,,,0,,False,13,train,1
3093,0.0,842.00097,842.25118,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021632,57,,,0,,False,12,train,0
3094,0.0,842.25118,842.5014,40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021632,26,,,0,,False,11,test,0
3095,0.0,842.5014,842.75162,-30.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021632,37,,,0,,False,12,train,0
3096,0.0,842.75162,843.00183,40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,145,,,0,,False,13,train,1
3097,0.0,843.00183,843.25203,-40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,116,,,0,,False,11,test,0
3098,0.0,843.25203,843.50224,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,14,,,0,,False,10,train,0
3099,0.0,843.50224,843.75244,-40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,240,,,0,,False,10,train,0
3100,0.0,843.75244,844.00264,30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020118,21,,,0,,False,11,test,2
3101,0.0,844.00264,844.25286,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022132,59,,,0,,False,13,train,0
3102,0.0,844.25286,844.50308,20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,232,,,0,,False,12,train,2
3103,0.0,844.50308,844.7533,-40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,136,,,0,,False,12,train,2
3104,0.0,844.7533,845.00352,-30.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022132,135,,,0,,False,11,test,0
3105,0.0,845.00352,845.25372,-30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,178,,,0,,False,10,train,0
3106,0.0,845.25372,845.50393,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,93,,,0,,False,14,test,0
3107,0.0,845.50393,845.75413,-20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,220,,,0,,False,11,test,0
3108,0.0,845.75413,846.00433,-20.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020118,141,,,0,,False,12,train,1
3109,0.0,846.00433,846.25454,40.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021382,105,,,0,,False,11,test,2
3110,0.0,846.25454,846.50476,40.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021382,146,,,0,,False,13,train,0
3111,0.0,846.50476,846.75497,-10.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021382,216,,,0,,False,13,train,1
3112,0.0,846.75497,847.00518,10.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021382,222,,,0,,False,14,test,1
3113,0.0,847.00518,847.25539,20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020618,232,,,0,,False,13,train,2
3114,0.0,847.25539,847.5056,10.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020618,239,,,0,,False,12,train,0
3115,0.0,847.5056,847.7558,-10.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020618,175,,,0,,False,11,test,0
3116,0.0,847.7558,848.00601,20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020618,91,,,0,,False,12,train,0
3117,0.0,848.00601,848.25622,-30.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021382,191,,,0,,False,13,train,0
3118,0.0,848.25622,848.50644,-40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021382,116,,,0,,False,12,train,0
3119,0.0,848.50644,848.75665,40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021382,236,,,0,,False,13,train,1
3120,0.0,848.75665,849.00686,-40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021382,90,,,0,,False,10,train,0
3121,0.0,849.00686,849.25706,-30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019868,178,,,0,,False,11,test,0
3122,0.0,849.25706,849.50726,-20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019868,215,,,0,,False,14,test,0
3123,0.0,849.50726,849.75746,-40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019868,208,,,0,,False,12,train,2
3124,0.0,849.75746,850.00766,-20.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,217,,,0,,False,11,test,1
3125,0.0,850.00766,850.25789,-40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022882,158,,,0,,False,11,test,1
3126,0.0,850.25789,850.50812,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022882,10,,,0,,False,12,train,2
3127,0.0,850.50812,850.75834,10.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022882,121,,,0,,False,11,test,0
3128,0.0,850.75834,851.00857,20.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022882,30,,,0,,False,13,train,0
3129,0.0,851.00857,851.25876,40.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25018868,182,,,0,,False,12,train,1
3130,0.0,851.25876,851.50895,10.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25018868,152,,,0,,False,11,test,1
3131,0.0,851.50895,851.75914,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25018868,225,,,0,,False,14,test,2
3132,0.0,851.75914,852.00933,-10.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25018868,148,,,0,,False,11,test,0
3133,0.0,852.00933,852.25955,40.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021882,185,,,0,,False,14,test,2
3134,0.0,852.25955,852.50977,-10.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,126,,,0,,False,14,test,1
3135,0.0,852.50977,852.75998,-10.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021882,241,,,0,,False,11,test,0
3136,0.0,852.75998,853.0102,40.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021882,234,,,0,,False,13,train,0
3137,0.0,853.0102,853.2604,-20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020118,142,,,0,,False,13,train,2
3138,0.0,853.2604,853.51061,-10.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,169,,,0,,False,11,test,0
3139,0.0,853.51061,853.76081,-20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020118,79,,,0,,False,12,train,1
3140,0.0,853.76081,854.01101,20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,101,,,0,,False,12,train,0
3141,0.0,854.01101,854.26123,-40.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022132,155,,,0,,False,12,train,1
3142,0.0,854.26123,854.51145,40.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,38,,,0,,False,9,train,2
3143,0.0,854.51145,854.76167,20.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,157,,,0,,False,11,test,2
3144,0.0,854.76167,855.01189,10.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,83,,,0,,False,14,test,2
3145,0.0,855.01189,855.26209,-10.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019618,159,,,0,,False,14,test,1
3146,0.0,855.26209,855.51229,20.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019618,186,,,0,,False,12,train,1
3147,0.0,855.51229,855.76248,-40.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019618,47,,,0,,False,13,train,0
3148,0.0,855.76248,856.01268,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019618,56,,,0,,False,12,train,2
3149,0.0,856.01268,856.26289,40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021632,1,,,0,,False,11,test,2
3150,0.0,856.26289,856.51311,-20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,61,,,0,,False,12,train,1
3151,0.0,856.51311,856.76333,10.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021632,137,,,0,,False,10,train,0
3152,0.0,856.76333,857.01354,20.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,69,,,0,,False,11,test,1
3153,0.0,857.01354,857.26375,-30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020368,110,,,0,,False,9,train,2
3154,0.0,857.26375,857.51395,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020368,197,,,0,,False,14,test,2
3155,0.0,857.51395,857.76415,-10.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,230,,,0,,False,12,train,1
3156,0.0,857.76415,858.01436,20.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,219,,,0,,False,11,test,1
3157,0.0,858.01436,858.26457,-40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021382,64,,,0,,False,12,train,2
3158,0.0,858.26457,858.51479,40.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021382,38,,,0,,False,10,train,2
3159,0.0,858.51479,858.765,40.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021382,130,,,0,,False,10,train,2
3160,0.0,858.765,859.01521,-10.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021382,169,,,0,,False,12,train,0
3161,0.0,859.01521,859.26542,-20.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020368,107,,,0,,False,12,train,2
3162,0.0,859.26542,859.51562,-30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,117,,,0,,False,11,test,1
3163,0.0,859.51562,859.76582,-30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,52,,,0,,False,13,train,1
3164,0.0,859.76582,860.01603,-20.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020368,41,,,0,,False,12,train,2
3165,0.0,860.01603,860.26623,-40.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020632,198,,,0,,False,10,train,2
3166,0.0,860.26623,860.51644,-20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020632,79,,,0,,False,13,train,1
3167,0.0,860.51644,860.76665,-40.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020632,23,,,0,,False,13,train,1
3168,0.0,860.76665,861.01685,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020632,111,,,0,,False,11,test,0
3169,0.0,861.01685,861.26707,-20.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021368,150,,,0,,False,11,test,0
3170,0.0,861.26707,861.51728,40.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021368,74,,,0,,False,13,train,1
3171,0.0,861.51728,861.76749,40.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021368,105,,,0,,False,12,train,2
3172,0.0,861.76749,862.01771,10.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021368,95,,,0,,False,12,train,2
3173,0.0,862.01771,862.26792,-30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,117,,,0,,False,12,train,1
3174,0.0,862.26792,862.51814,-30.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,55,,,0,,False,13,train,1
3175,0.0,862.51814,862.76836,-40.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021632,198,,,0,,False,11,test,2
3176,0.0,862.76836,863.01857,-10.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021632,88,,,0,,False,12,train,2
3177,0.0,863.01857,863.26877,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020118,119,,,0,,False,12,train,2
3178,0.0,863.26877,863.51898,40.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020118,105,,,0,,False,13,train,2
3179,0.0,863.51898,863.76918,30.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020118,156,,,0,,False,13,train,1
3180,0.0,863.76918,864.01938,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,57,,,0,,False,13,train,0
3181,0.0,864.01938,864.26959,-30.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021132,193,,,0,,False,14,test,0
3182,0.0,864.26959,864.5198,10.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021132,123,,,0,,False,13,train,2
3183,0.0,864.5198,864.77001,-20.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021132,109,,,0,,False,13,train,0
3184,0.0,864.77001,865.02022,-30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021132,110,,,0,,False,10,train,2
3185,0.0,865.02022,865.27043,10.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020618,75,,,0,,False,9,train,0
3186,0.0,865.27043,865.52064,-40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020618,64,,,0,,False,13,train,2
3187,0.0,865.52064,865.77084,-40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020618,116,,,0,,False,13,train,0
3188,0.0,865.77084,866.02105,-20.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020618,89,,,0,,False,12,train,0
3189,0.0,866.02105,866.27127,20.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021882,92,,,0,,False,14,test,2
3190,0.0,866.27127,866.52149,40.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021882,130,,,0,,False,11,test,2
3191,0.0,866.52149,866.7717,30.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,45,,,0,,False,12,train,1
3192,0.0,866.7717,867.02192,30.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,223,,,0,,False,13,train,1
3193,0.0,867.02192,867.27212,-20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019868,242,,,0,,False,11,test,2
3194,0.0,867.27212,867.52232,-10.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,165,,,0,,False,12,train,1
3195,0.0,867.52232,867.77252,30.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,22,,,0,,False,13,train,1
3196,0.0,867.77252,868.02272,-10.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019868,66,,,0,,False,12,train,2
3197,0.0,868.02272,868.27293,-20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021632,220,,,0,,False,12,train,0
3198,0.0,868.27293,868.52315,-40.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021632,97,,,0,,False,13,train,0
3199,0.0,868.52315,868.77337,-40.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021632,114,,,0,,False,12,train,2
3200,0.0,868.77337,869.02358,40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021632,243,,,0,,False,12,train,1
3201,0.0,869.02358,869.27379,-20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020368,242,,,0,,False,12,train,2
3202,0.0,869.27379,869.52399,40.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,182,,,0,,False,13,train,1
3203,0.0,869.52399,869.77419,-30.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,231,,,0,,False,9,train,1
3204,0.0,869.77419,870.0244,-40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020368,240,,,0,,False,11,test,0
3205,0.0,870.0244,870.27462,30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,164,,,0,,False,12,train,1
3206,0.0,870.27462,870.52484,-20.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021882,89,,,0,,False,13,train,0
3207,0.0,870.52484,870.77505,-30.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021882,37,,,0,,False,13,train,0
3208,0.0,870.77505,871.02527,20.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021882,171,,,0,,False,14,test,2
3209,0.0,871.02527,871.27547,-30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,178,,,0,,False,12,train,0
3210,0.0,871.27547,871.52568,-20.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020118,41,,,0,,False,13,train,2
