stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,size,orientation,spatial_frequency,y_position,stimulus_name,frame,temporal_frequency,color,contrast,x_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1041,0.0,350.09739,350.3476,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-20.0,0.25021393,11,,,0,,False,5,test,2
1042,0.0,350.3476,350.59782,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,10.0,0.25021393,77,,,0,,False,3,train,0
1043,0.0,350.59782,350.84803,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,30.0,0.25021393,237,,,0,,False,2,test,0
1044,0.0,350.84803,351.09824,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,30.0,0.25021393,159,,,0,,False,5,test,2
1045,0.0,351.09824,351.34845,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,10.0,0.25020357,28,,,0,,False,4,train,1
1046,0.0,351.34845,351.59865,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25020357,114,,,0,,False,5,test,0
1047,0.0,351.59865,351.84885,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,20.0,0.25020357,221,,,0,,False,4,train,1
1048,0.0,351.84885,352.09906,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,30.0,0.25020357,4,,,0,,False,3,train,2
1049,0.0,352.09906,352.34927,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-20.0,0.25021393,96,,,0,,False,3,train,0
1050,0.0,352.34927,352.59949,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,40.0,0.25021393,53,,,0,,False,6,train,0
1051,0.0,352.59949,352.8497,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-30.0,0.25021393,38,,,0,,False,6,train,2
1052,0.0,352.8497,353.09991,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,-30.0,0.25021393,235,,,0,,False,4,train,1
1053,0.0,353.09991,353.35011,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,-10.0,0.25020107,232,,,0,,False,2,test,1
1054,0.0,353.35011,353.60032,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-20.0,0.25020107,43,,,0,,False,6,train,2
1055,0.0,353.60032,353.85052,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-10.0,0.25020107,66,,,0,,False,5,test,0
1056,0.0,353.85052,354.10072,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-40.0,0.25020107,192,,,0,,False,6,train,2
1057,0.0,354.10072,354.35094,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,20.0,0.25021893,133,,,0,,False,3,train,0
1058,0.0,354.35094,354.60116,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,20.0,0.25021893,197,,,0,,False,3,train,0
1059,0.0,354.60116,354.85137,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,20.0,0.25021893,197,,,0,,False,4,train,0
1060,0.0,354.85137,355.10159,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,30.0,0.25021893,193,,,0,,False,3,train,2
1061,0.0,355.10159,355.3518,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,40.0,0.25020357,243,,,0,,False,0,train,2
1062,0.0,355.3518,355.602,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25020357,145,,,0,,False,1,train,1
1063,0.0,355.602,355.8522,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25020357,148,,,0,,False,3,train,1
1064,0.0,355.8522,356.10241,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25020357,73,,,0,,False,2,test,2
1065,0.0,356.10241,356.35262,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,10.0,0.25021393,77,,,0,,False,4,train,0
1066,0.0,356.35262,356.60284,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25021393,145,,,0,,False,2,test,1
1067,0.0,356.60284,356.85305,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-30.0,0.25021393,63,,,0,,False,4,train,0
1068,0.0,356.85305,357.10326,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,0.0,0.25021393,224,,,0,,False,5,test,0
1069,0.0,357.10326,357.35347,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,10.0,0.25020357,28,,,0,,False,5,test,1
1070,0.0,357.35347,357.60367,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-40.0,0.25020357,207,,,0,,False,2,test,2
1071,0.0,357.60367,357.85387,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,-20.0,0.25020357,70,,,0,,False,5,test,1
1072,0.0,357.85387,358.10408,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,-30.0,0.25020357,171,,,0,,False,4,train,1
1073,0.0,358.10408,358.35429,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-30.0,0.25021393,87,,,0,,False,3,train,2
1074,0.0,358.35429,358.60451,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,-10.0,0.25021393,129,,,0,,False,5,test,1
1075,0.0,358.60451,358.85472,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,10.0,0.25021393,190,,,0,,False,2,test,2
1076,0.0,358.85472,359.10493,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,30.0,0.25021393,99,,,0,,False,2,test,2
