stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,size,x_position,spatial_frequency,color,temporal_frequency,contrast,stimulus_name,orientation,phase,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,119.38798,119.63816,30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501826,90,,,0,,False,1,train,0
140,0.0,119.63816,119.88834,-30.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501826,117,,,0,,False,0,train,2
141,0.0,119.88834,120.13856,-20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502124,118,,,0,,False,0,train,1
142,0.0,120.13856,120.38877,-10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502124,119,,,0,,False,0,train,0
143,0.0,120.38877,120.63898,-40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502124,120,,,0,,False,0,train,2
144,0.0,120.63898,120.88919,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502124,121,,,0,,False,0,train,0
145,0.0,120.88919,121.13939,-10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,122,,,0,,False,0,train,2
146,0.0,121.13939,121.38959,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,59,,,0,,False,2,test,2
147,0.0,121.38959,121.63979,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,123,,,0,,False,0,train,1
148,0.0,121.63979,121.88999,-40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,101,,,0,,False,2,test,2
149,0.0,121.88999,122.14022,30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,63,,,0,,False,1,train,2
150,0.0,122.14022,122.39044,-20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,124,,,0,,False,0,train,1
151,0.0,122.39044,122.64067,30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,125,,,0,,False,0,train,1
152,0.0,122.64067,122.89089,-10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,126,,,0,,False,0,train,2
153,0.0,122.89089,123.14109,-30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,37,,,0,,False,1,train,2
154,0.0,123.14109,123.39128,0.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,127,,,0,,False,0,train,0
155,0.0,123.39128,123.64147,-10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,83,,,0,,False,1,train,2
156,0.0,123.64147,123.89166,-40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,45,,,0,,False,2,test,0
157,0.0,123.89166,124.14189,-40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502274,120,,,0,,False,1,train,2
158,0.0,124.14189,124.39212,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502274,46,,,0,,False,1,train,2
159,0.0,124.39212,124.64235,-40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502274,64,,,0,,False,1,train,0
160,0.0,124.64235,124.89257,-20.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502274,128,,,0,,False,0,train,2
161,0.0,124.89257,125.14276,10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501901,76,,,0,,False,1,train,1
162,0.0,125.14276,125.39295,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,62,,,0,,False,1,train,2
163,0.0,125.39295,125.64314,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,129,,,0,,False,0,train,2
164,0.0,125.64314,125.89333,-30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501901,130,,,0,,False,0,train,1
165,0.0,125.89333,126.14355,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,9,,,0,,False,1,train,1
166,0.0,126.14355,126.39377,30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,131,,,0,,False,0,train,1
167,0.0,126.39377,126.64399,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,104,,,0,,False,1,train,0
168,0.0,126.64399,126.89421,-10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,6,,,0,,False,2,test,1
169,0.0,126.89421,127.14441,0.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,127,,,0,,False,1,train,0
170,0.0,127.14441,127.39461,0.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,25,,,0,,False,1,train,2
171,0.0,127.39461,127.64481,-10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,132,,,0,,False,0,train,2
172,0.0,127.64481,127.89501,30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,133,,,0,,False,0,train,0
173,0.0,127.89501,128.14524,-30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,75,,,0,,False,1,train,1
174,0.0,128.14524,128.39546,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,134,,,0,,False,0,train,1
175,0.0,128.39546,128.64568,40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,92,,,0,,False,1,train,1
176,0.0,128.64568,128.8959,10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,76,,,0,,False,2,test,1
177,0.0,128.8959,129.1461,0.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,127,,,0,,False,2,test,0
178,0.0,129.1461,129.39629,-20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,71,,,0,,False,1,train,1
179,0.0,129.39629,129.64648,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,102,,,0,,False,1,train,1
180,0.0,129.64648,129.89667,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,121,,,0,,False,1,train,0
181,0.0,129.89667,130.14691,20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502349,135,,,0,,False,0,train,2
182,0.0,130.14691,130.39714,-30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502349,136,,,0,,False,0,train,0
183,0.0,130.39714,130.64738,10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502349,137,,,0,,False,0,train,0
184,0.0,130.64738,130.89761,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502349,138,,,0,,False,0,train,2
185,0.0,130.89761,131.1478,20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501826,135,,,0,,False,1,train,2
186,0.0,131.1478,131.39798,20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501826,20,,,0,,False,1,train,0
187,0.0,131.39798,131.64816,-30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501826,139,,,0,,False,0,train,1
188,0.0,131.64816,131.89834,20.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501826,140,,,0,,False,0,train,2
189,0.0,131.89834,132.14858,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502324,129,,,0,,False,1,train,2
190,0.0,132.14858,132.39881,0.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502324,141,,,0,,False,0,train,0
191,0.0,132.39881,132.64904,20.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502324,84,,,0,,False,1,train,2
192,0.0,132.64904,132.89927,-30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502324,21,,,0,,False,2,test,2
193,0.0,132.89927,133.14946,10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501876,76,,,0,,False,3,train,1
194,0.0,133.14946,133.39965,40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501876,110,,,0,,False,1,train,0
195,0.0,133.39965,133.64984,0.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501876,25,,,0,,False,2,test,2
196,0.0,133.64984,133.90002,40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501876,17,,,0,,False,1,train,2
197,0.0,133.90002,134.15025,30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,133,,,0,,False,1,train,0
198,0.0,134.15025,134.40047,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,102,,,0,,False,2,test,1
199,0.0,134.40047,134.65069,-20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,142,,,0,,False,0,train,0
200,0.0,134.65069,134.90091,20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,5,,,0,,False,1,train,0
201,0.0,134.90091,135.15111,-20.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501976,143,,,0,,False,0,train,1
202,0.0,135.15111,135.40131,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,59,,,0,,False,3,train,2
203,0.0,135.40131,135.65151,-30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,37,,,0,,False,2,test,2
204,0.0,135.65151,135.9017,-30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,40,,,0,,False,1,train,2
205,0.0,135.9017,136.15192,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502174,134,,,0,,False,1,train,1
206,0.0,136.15192,136.40214,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502174,144,,,0,,False,0,train,1
207,0.0,136.40214,136.65236,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,39,,,0,,False,1,train,0
208,0.0,136.65236,136.90257,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502174,145,,,0,,False,0,train,1
209,0.0,136.90257,137.15277,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,146,,,0,,False,0,train,2
210,0.0,137.15277,137.40297,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,147,,,0,,False,0,train,0
211,0.0,137.40297,137.65317,-20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,148,,,0,,False,0,train,1
212,0.0,137.65317,137.90337,40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,115,,,0,,False,1,train,0
213,0.0,137.90337,138.1536,-20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,149,,,0,,False,0,train,2
214,0.0,138.1536,138.40382,20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,150,,,0,,False,0,train,2
215,0.0,138.40382,138.65405,-20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,118,,,0,,False,1,train,1
216,0.0,138.65405,138.90427,0.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,81,,,0,,False,1,train,2
217,0.0,138.90427,139.15446,0.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501876,151,,,0,,False,0,train,1
218,0.0,139.15446,139.40465,-20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501876,152,,,0,,False,0,train,0
219,0.0,139.40465,139.65484,-40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501876,100,,,0,,False,1,train,1
220,0.0,139.65484,139.90502,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501876,123,,,0,,False,1,train,1
221,0.0,139.90502,140.15525,10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,153,,,0,,False,0,train,0
222,0.0,140.15525,140.40548,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502299,146,,,0,,False,1,train,2
223,0.0,140.40548,140.65571,20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502299,154,,,0,,False,0,train,1
224,0.0,140.65571,140.90594,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502299,35,,,0,,False,1,train,2
225,0.0,140.90594,141.15613,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501901,78,,,0,,False,2,test,1
226,0.0,141.15613,141.40632,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,155,,,0,,False,0,train,2
227,0.0,141.40632,141.65651,-10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,156,,,0,,False,0,train,2
228,0.0,141.65651,141.9067,30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,157,,,0,,False,0,train,2
229,0.0,141.9067,142.15693,20.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,94,,,0,,False,1,train,0
230,0.0,142.15693,142.40715,0.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,158,,,0,,False,0,train,2
231,0.0,142.40715,142.65738,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,159,,,0,,False,0,train,0
232,0.0,142.65738,142.9076,30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,131,,,0,,False,1,train,1
233,0.0,142.9076,143.1578,40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,34,,,0,,False,1,train,1
234,0.0,143.1578,143.40799,10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,160,,,0,,False,0,train,2
235,0.0,143.40799,143.65819,10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,161,,,0,,False,0,train,1
236,0.0,143.65819,143.90838,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,18,,,0,,False,1,train,0
237,0.0,143.90838,144.1586,0.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,151,,,0,,False,1,train,1
238,0.0,144.1586,144.40882,0.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,8,,,0,,False,2,test,2
239,0.0,144.40882,144.65904,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,162,,,0,,False,0,train,2
240,0.0,144.65904,144.90926,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,163,,,0,,False,0,train,2
241,0.0,144.90926,145.15946,-30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,19,,,0,,False,3,train,0
242,0.0,145.15946,145.40966,0.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,164,,,0,,False,0,train,2
243,0.0,145.40966,145.65986,-10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,16,,,0,,False,1,train,0
244,0.0,145.65986,145.91006,-20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,118,,,0,,False,2,test,1
245,0.0,145.91006,146.16028,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,165,,,0,,False,0,train,0
246,0.0,146.16028,146.4105,0.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,81,,,0,,False,2,test,2
247,0.0,146.4105,146.66072,0.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,127,,,0,,False,3,train,0
248,0.0,146.66072,146.91094,-20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,71,,,0,,False,2,test,1
249,0.0,146.91094,147.16114,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,18,,,0,,False,2,test,0
250,0.0,147.16114,147.41133,-40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,120,,,0,,False,2,test,2
251,0.0,147.41133,147.66152,-40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,166,,,0,,False,0,train,1
252,0.0,147.66152,147.91171,0.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,11,,,0,,False,1,train,0
253,0.0,147.91171,148.16194,30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,131,,,0,,False,2,test,1
254,0.0,148.16194,148.41216,40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,88,,,0,,False,1,train,1
255,0.0,148.41216,148.66239,10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,167,,,0,,False,0,train,2
256,0.0,148.66239,148.91261,-20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,86,,,0,,False,1,train,0
257,0.0,148.91261,149.16281,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,168,,,0,,False,0,train,0
258,0.0,149.16281,149.413,20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,67,,,0,,False,1,train,0
259,0.0,149.413,149.6632,10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,50,,,0,,False,1,train,0
260,0.0,149.6632,149.91339,20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,4,,,0,,False,1,train,2
261,0.0,149.91339,150.16362,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502274,169,,,0,,False,0,train,0
262,0.0,150.16362,150.41385,-20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502274,170,,,0,,False,0,train,1
263,0.0,150.41385,150.66408,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502274,102,,,0,,False,3,train,1
264,0.0,150.66408,150.9143,-20.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502274,143,,,0,,False,1,train,1
265,0.0,150.9143,151.1645,-10.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,49,,,0,,False,1,train,1
266,0.0,151.1645,151.41469,40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,92,,,0,,False,2,test,1
267,0.0,151.41469,151.66488,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,165,,,0,,False,1,train,0
268,0.0,151.66488,151.91507,20.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,84,,,0,,False,2,test,2
269,0.0,151.91507,152.1653,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502299,145,,,0,,False,1,train,1
270,0.0,152.1653,152.41553,-20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502299,171,,,0,,False,0,train,2
271,0.0,152.41553,152.66576,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,147,,,0,,False,1,train,0
272,0.0,152.66576,152.91599,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,27,,,0,,False,1,train,0
273,0.0,152.91599,153.16618,30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501876,157,,,0,,False,1,train,2
274,0.0,153.16618,153.41637,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501876,31,,,0,,False,1,train,0
275,0.0,153.41637,153.66656,20.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501876,172,,,0,,False,0,train,1
276,0.0,153.66656,153.91674,0.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501876,173,,,0,,False,0,train,1
