stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,color,size,stimulus_name,y_position,contrast,phase,frame,orientation,temporal_frequency,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1083,0.0,355.34343,355.59364,20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,40,,,0,,False,7,train,1
1084,0.0,355.59364,355.84385,0.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,208,,,0,,False,5,test,1
1085,0.0,355.84385,356.09406,10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,24,,,0,,False,6,train,2
1086,0.0,356.09406,356.34427,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,140,,,0,,False,2,test,2
1087,0.0,356.34427,356.59448,20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,39,,,0,,False,7,train,0
1088,0.0,356.59448,356.84469,20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,81,,,0,,False,3,train,0
1089,0.0,356.84469,357.0949,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,108,,,0,,False,2,test,0
1090,0.0,357.0949,357.3451,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,33,,,0,,False,4,train,2
1091,0.0,357.3451,357.59531,20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,190,,,0,,False,4,train,1
1092,0.0,357.59531,357.84551,-30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,237,,,0,,False,3,train,1
1093,0.0,357.84551,358.09572,-40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,146,,,0,,False,4,train,0
1094,0.0,358.09572,358.34594,-10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,202,,,0,,False,3,train,0
1095,0.0,358.34594,358.59615,-30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,109,,,0,,False,5,test,1
1096,0.0,358.59615,358.84636,-20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,178,,,0,,False,6,train,1
1097,0.0,358.84636,359.09657,40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,86,,,0,,False,3,train,1
1098,0.0,359.09657,359.34677,40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,205,,,0,,False,3,train,1
1099,0.0,359.34677,359.59698,-40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,4,,,0,,False,9,train,2
1100,0.0,359.59698,359.84718,0.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,206,,,0,,False,5,test,0
1101,0.0,359.84718,360.0974,40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,29,,,0,,False,3,train,2
1102,0.0,360.0974,360.34761,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,153,,,0,,False,5,test,2
1103,0.0,360.34761,360.59783,-30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,47,,,0,,False,2,test,0
1104,0.0,360.59783,360.84804,-20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,99,,,0,,False,3,train,0
1105,0.0,360.84804,361.09825,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,212,,,0,,False,5,test,2
1106,0.0,361.09825,361.34845,-30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,235,,,0,,False,2,test,2
1107,0.0,361.34845,361.59866,-30.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,168,,,0,,False,3,train,2
1108,0.0,361.59866,361.84886,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,55,,,0,,False,6,train,1
1109,0.0,361.84886,362.09908,20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,107,,,0,,False,2,test,2
1110,0.0,362.09908,362.3493,-40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021733,46,,,0,,False,3,train,0
1111,0.0,362.3493,362.59951,-40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,14,,,0,,False,4,train,1
1112,0.0,362.59951,362.84973,40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,36,,,0,,False,4,train,2
1113,0.0,362.84973,363.09993,30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,17,,,0,,False,4,train,0
1114,0.0,363.09993,363.35014,0.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,206,,,0,,False,6,train,0
1115,0.0,363.35014,363.60034,0.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,165,,,0,,False,5,test,2
1116,0.0,363.60034,363.85054,-40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,128,,,0,,False,4,train,1
1117,0.0,363.85054,364.10074,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020233,156,,,0,,False,3,train,1
1118,0.0,364.10074,364.35095,10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020233,80,,,0,,False,7,train,2
1119,0.0,364.35095,364.60115,20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020233,10,,,0,,False,4,train,2
1120,0.0,364.60115,364.85135,-30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020233,47,,,0,,False,3,train,0
1121,0.0,364.85135,365.10156,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021267,123,,,0,,False,3,train,1
1122,0.0,365.10156,365.35178,0.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021267,113,,,0,,False,4,train,1
1123,0.0,365.35178,365.60199,40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021267,210,,,0,,False,3,train,0
1124,0.0,365.60199,365.8522,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021267,153,,,0,,False,6,train,2
1125,0.0,365.8522,366.10242,10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021983,231,,,0,,False,3,train,0
1126,0.0,366.10242,366.35264,40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021983,184,,,0,,False,3,train,2
1127,0.0,366.35264,366.60286,-20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021983,178,,,0,,False,7,train,1
1128,0.0,366.60286,366.85308,20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021983,38,,,0,,False,7,train,2
1129,0.0,366.85308,367.10328,20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019767,81,,,0,,False,4,train,0
1130,0.0,367.10328,367.35348,30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25019767,142,,,0,,False,5,test,1
1131,0.0,367.35348,367.60367,-40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25019767,16,,,0,,False,5,test,1
1132,0.0,367.60367,367.85387,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019767,212,,,0,,False,6,train,2
1133,0.0,367.85387,368.10408,-20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,233,,,0,,False,3,train,2
1134,0.0,368.10408,368.3543,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,197,,,0,,False,5,test,1
1135,0.0,368.3543,368.60451,10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,73,,,0,,False,5,test,1
1136,0.0,368.60451,368.85472,20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,3,,,0,,False,5,test,2
1137,0.0,368.85472,369.10493,-20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,177,,,0,,False,1,train,1
1138,0.0,369.10493,369.35514,-10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,134,,,0,,False,4,train,2
1139,0.0,369.35514,369.60535,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,138,,,0,,False,5,test,2
1140,0.0,369.60535,369.85556,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,27,,,0,,False,4,train,1
1141,0.0,369.85556,370.10577,20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,200,,,0,,False,4,train,0
1142,0.0,370.10577,370.35598,-10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,241,,,0,,False,1,train,2
1143,0.0,370.35598,370.60619,20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,200,,,0,,False,5,test,0
1144,0.0,370.60619,370.8564,30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,216,,,0,,False,5,test,1
1145,0.0,370.8564,371.10661,0.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,103,,,0,,False,5,test,0
1146,0.0,371.10661,371.35681,10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,214,,,0,,False,5,test,0
1147,0.0,371.35681,371.60702,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,197,,,0,,False,6,train,1
1148,0.0,371.60702,371.85722,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,51,,,0,,False,5,test,0
1149,0.0,371.85722,372.10743,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,12,,,0,,False,7,train,0
1150,0.0,372.10743,372.35764,40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,36,,,0,,False,5,test,2
1151,0.0,372.35764,372.60785,30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,230,,,0,,False,1,train,0
1152,0.0,372.60785,372.85806,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,220,,,0,,False,6,train,1
1153,0.0,372.85806,373.10827,20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,190,,,0,,False,5,test,1
1154,0.0,373.10827,373.35848,10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,157,,,0,,False,8,test,1
1155,0.0,373.35848,373.60869,40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,13,,,0,,False,5,test,1
1156,0.0,373.60869,373.8589,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,115,,,0,,False,3,train,2
1157,0.0,373.8589,374.10911,40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020483,36,,,0,,False,6,train,2
1158,0.0,374.10911,374.35931,0.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020483,41,,,0,,False,7,train,2
1159,0.0,374.35931,374.60952,-20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020483,111,,,0,,False,4,train,0
1160,0.0,374.60952,374.85972,0.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020483,63,,,0,,False,8,test,1
1161,0.0,374.85972,375.10993,-10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,28,,,0,,False,6,train,2
1162,0.0,375.10993,375.36014,-40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,169,,,0,,False,7,train,2
1163,0.0,375.36014,375.61035,40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,234,,,0,,False,2,test,0
1164,0.0,375.61035,375.86056,20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,204,,,0,,False,2,test,0
1165,0.0,375.86056,376.11077,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,161,,,0,,False,7,train,2
1166,0.0,376.11077,376.36098,-10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,28,,,0,,False,7,train,2
1167,0.0,376.36098,376.61119,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,33,,,0,,False,5,test,2
1168,0.0,376.61119,376.8614,-40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,128,,,0,,False,5,test,1
1169,0.0,376.8614,377.11161,-10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,227,,,0,,False,3,train,0
1170,0.0,377.11161,377.36182,-40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,189,,,0,,False,5,test,2
1171,0.0,377.36182,377.61203,10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,73,,,0,,False,6,train,1
1172,0.0,377.61203,377.86224,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,15,,,0,,False,6,train,0
1173,0.0,377.86224,378.11245,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,33,,,0,,False,6,train,2
1174,0.0,378.11245,378.36267,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,12,,,0,,False,8,test,0
1175,0.0,378.36267,378.61288,20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,176,,,0,,False,2,test,2
1176,0.0,378.61288,378.86309,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,212,,,0,,False,7,train,2
1177,0.0,378.86309,379.11329,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,52,,,0,,False,4,train,1
1178,0.0,379.11329,379.3635,-30.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,7,,,0,,False,2,test,1
1179,0.0,379.3635,379.6137,10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,183,,,0,,False,5,test,0
1180,0.0,379.6137,379.8639,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,32,,,0,,False,3,train,1
1181,0.0,379.8639,380.11411,-10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,226,,,0,,False,4,train,0
1182,0.0,380.11411,380.36432,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,42,,,0,,False,4,train,1
1183,0.0,380.36432,380.61453,-40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,110,,,0,,False,4,train,0
1184,0.0,380.61453,380.86474,20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,10,,,0,,False,5,test,2
1185,0.0,380.86474,381.11495,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,61,,,0,,False,6,train,0
1186,0.0,381.11495,381.36516,30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,45,,,0,,False,5,test,2
1187,0.0,381.36516,381.61537,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,89,,,0,,False,6,train,2
1188,0.0,381.61537,381.86558,10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,48,,,0,,False,9,train,0
1189,0.0,381.86558,382.1158,40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,23,,,0,,False,5,test,0
1190,0.0,382.1158,382.36601,40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,234,,,0,,False,3,train,0
1191,0.0,382.36601,382.61623,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,236,,,0,,False,1,train,2
1192,0.0,382.61623,382.86644,-40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,22,,,0,,False,4,train,1
1193,0.0,382.86644,383.11664,-30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,5,,,0,,False,6,train,0
1194,0.0,383.11664,383.36685,10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,73,,,0,,False,7,train,1
1195,0.0,383.36685,383.61705,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,105,,,0,,False,6,train,1
1196,0.0,383.61705,383.86725,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,173,,,0,,False,6,train,0
1197,0.0,383.86725,384.11746,-40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,68,,,0,,False,3,train,0
1198,0.0,384.11746,384.36768,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,129,,,0,,False,5,test,1
1199,0.0,384.36768,384.61789,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,123,,,0,,False,4,train,1
1200,0.0,384.61789,384.8681,10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,214,,,0,,False,6,train,0
1201,0.0,384.8681,385.11831,20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,10,,,0,,False,6,train,2
1202,0.0,385.11831,385.36851,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,70,,,0,,False,8,test,1
1203,0.0,385.36851,385.61872,10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,149,,,0,,False,5,test,2
1204,0.0,385.61872,385.86892,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,212,,,0,,False,8,test,2
1205,0.0,385.86892,386.11914,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,35,,,0,,False,4,train,1
1206,0.0,386.11914,386.36936,0.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,198,,,0,,False,7,train,2
1207,0.0,386.36936,386.61957,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,101,,,0,,False,6,train,2
1208,0.0,386.61957,386.86979,-40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,128,,,0,,False,6,train,1
1209,0.0,386.86979,387.11999,-10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,211,,,0,,False,4,train,1
1210,0.0,387.11999,387.3702,40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,184,,,0,,False,4,train,2
1211,0.0,387.3702,387.6204,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,140,,,0,,False,3,train,2
1212,0.0,387.6204,387.8706,-30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,180,,,0,,False,3,train,0
1213,0.0,387.8706,388.12082,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,19,,,0,,False,3,train,0
1214,0.0,388.12082,388.37103,40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,228,,,0,,False,2,test,0
1215,0.0,388.37103,388.62125,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,209,,,0,,False,1,train,0
1216,0.0,388.62125,388.87146,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,129,,,0,,False,6,train,1
1217,0.0,388.87146,389.12166,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,112,,,0,,False,5,test,1
1218,0.0,389.12166,389.37187,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,166,,,0,,False,4,train,1
1219,0.0,389.37187,389.62207,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,89,,,0,,False,7,train,2
