stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,stimulus_name,x_position,temporal_frequency,color,size,spatial_frequency,phase,orientation,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
775,0.0,285.19065,285.44086,-10.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,57,,,0,,False,4,train,0
776,0.0,285.44086,285.69108,20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,164,,,0,,False,3,train,1
777,0.0,285.69108,285.94128,30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,148,,,0,,False,4,train,1
778,0.0,285.94128,286.19149,40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,234,,,0,,False,1,train,0
779,0.0,286.19149,286.44169,10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,130,,,0,,False,3,train,0
780,0.0,286.44169,286.6919,10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,31,,,0,,False,6,train,2
781,0.0,286.6919,286.94211,40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,75,,,0,,False,5,test,2
782,0.0,286.94211,287.19233,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,165,,,0,,False,1,train,2
783,0.0,287.19233,287.44254,0.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,23,,,0,,False,2,test,1
784,0.0,287.44254,287.69276,40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,192,,,0,,False,4,train,2
785,0.0,287.69276,287.94296,10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,158,,,0,,False,3,train,1
786,0.0,287.94296,288.19317,-20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,12,,,0,,False,4,train,1
787,0.0,288.19317,288.44337,-20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,80,,,0,,False,5,test,2
788,0.0,288.44337,288.69358,0.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,34,,,0,,False,4,train,2
789,0.0,288.69358,288.94379,-30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,161,,,0,,False,4,train,0
790,0.0,288.94379,289.19401,10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,62,,,0,,False,4,train,1
791,0.0,289.19401,289.44422,-40.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,48,,,0,,False,3,train,0
792,0.0,289.44422,289.69444,0.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,237,,,0,,False,0,train,0
793,0.0,289.69444,289.94464,40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,192,,,0,,False,5,test,2
794,0.0,289.94464,290.19484,-20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,14,,,0,,False,3,train,0
795,0.0,290.19484,290.44504,10.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,26,,,0,,False,7,train,2
796,0.0,290.44504,290.69524,-40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,13,,,0,,False,7,train,1
797,0.0,290.69524,290.94545,0.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,237,,,0,,False,1,train,0
798,0.0,290.94545,291.19567,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,7,,,0,,False,4,train,2
799,0.0,291.19567,291.44588,0.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,237,,,0,,False,2,test,0
800,0.0,291.44588,291.6961,30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,119,,,0,,False,3,train,0
801,0.0,291.6961,291.9463,-30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,180,,,0,,False,3,train,1
802,0.0,291.9463,292.1965,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,140,,,0,,False,1,train,2
803,0.0,292.1965,292.4467,-30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,134,,,0,,False,4,train,0
804,0.0,292.4467,292.69691,-30.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,25,,,0,,False,3,train,0
805,0.0,292.69691,292.94712,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,110,,,0,,False,4,train,1
806,0.0,292.94712,293.19733,20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,43,,,0,,False,5,test,1
807,0.0,293.19733,293.44754,40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,206,,,0,,False,3,train,0
808,0.0,293.44754,293.69776,-40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,182,,,0,,False,3,train,2
809,0.0,293.69776,293.94796,-30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020756,21,,,0,,False,4,train,1
810,0.0,293.94796,294.19817,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,203,,,0,,False,2,test,0
811,0.0,294.19817,294.44838,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,72,,,0,,False,3,train,0
812,0.0,294.44838,294.69859,10.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020756,219,,,0,,False,1,train,1
813,0.0,294.69859,294.9488,20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,164,,,0,,False,4,train,1
814,0.0,294.9488,295.19902,-10.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021744,113,,,0,,False,5,test,2
815,0.0,295.19902,295.44924,30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,148,,,0,,False,5,test,1
816,0.0,295.44924,295.69946,30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,82,,,0,,False,3,train,1
817,0.0,295.69946,295.94966,0.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,111,,,0,,False,2,test,1
818,0.0,295.94966,296.19986,0.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,34,,,0,,False,5,test,2
819,0.0,296.19986,296.45006,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,188,,,0,,False,3,train,0
820,0.0,296.45006,296.70026,20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,156,,,0,,False,4,train,1
821,0.0,296.70026,296.95047,-40.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,205,,,0,,False,2,test,0
822,0.0,296.95047,297.20069,0.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,24,,,0,,False,6,train,1
823,0.0,297.20069,297.4509,0.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,89,,,0,,False,3,train,2
824,0.0,297.4509,297.70112,-10.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,57,,,0,,False,5,test,0
825,0.0,297.70112,297.95132,-30.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,5,,,0,,False,3,train,1
826,0.0,297.95132,298.20153,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,137,,,0,,False,3,train,0
827,0.0,298.20153,298.45173,-40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,238,,,0,,False,0,train,0
828,0.0,298.45173,298.70194,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,108,,,0,,False,4,train,1
829,0.0,298.70194,298.95215,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,151,,,0,,False,3,train,1
830,0.0,298.95215,299.20236,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,106,,,0,,False,5,test,2
831,0.0,299.20236,299.45257,-20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,63,,,0,,False,2,test,0
832,0.0,299.45257,299.70279,-10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,160,,,0,,False,2,test,2
833,0.0,299.70279,299.95299,10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,158,,,0,,False,4,train,1
834,0.0,299.95299,300.2032,-30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,60,,,0,,False,6,train,2
835,0.0,300.2032,300.4534,-30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,60,,,0,,False,7,train,2
836,0.0,300.4534,300.70361,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,108,,,0,,False,5,test,1
837,0.0,300.70361,300.95382,-30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,21,,,0,,False,5,test,1
838,0.0,300.95382,301.20403,10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,199,,,0,,False,1,train,0
839,0.0,301.20403,301.45424,30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,109,,,0,,False,2,test,1
840,0.0,301.45424,301.70446,10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,181,,,0,,False,2,test,2
841,0.0,301.70446,301.95466,-20.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,239,,,0,,False,0,train,1
842,0.0,301.95466,302.20487,0.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,120,,,0,,False,3,train,1
843,0.0,302.20487,302.45507,-10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,11,,,0,,False,3,train,1
844,0.0,302.45507,302.70528,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,140,,,0,,False,2,test,2
845,0.0,302.70528,302.95549,-10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,125,,,0,,False,2,test,1
846,0.0,302.95549,303.20571,-30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021744,161,,,0,,False,5,test,0
847,0.0,303.20571,303.45593,-20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021744,42,,,0,,False,2,test,2
848,0.0,303.45593,303.70615,30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021744,226,,,0,,False,1,train,0
849,0.0,303.70615,303.95635,40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,210,,,0,,False,4,train,1
850,0.0,303.95635,304.20655,-40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,238,,,0,,False,1,train,0
851,0.0,304.20655,304.45675,20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,122,,,0,,False,4,train,1
852,0.0,304.45675,304.70695,-30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,131,,,0,,False,4,train,2
853,0.0,304.70695,304.95716,0.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,120,,,0,,False,4,train,1
854,0.0,304.95716,305.20738,40.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,195,,,0,,False,4,train,2
855,0.0,305.20738,305.45759,-30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,70,,,0,,False,3,train,0
856,0.0,305.45759,305.70781,-20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,63,,,0,,False,3,train,0
857,0.0,305.70781,305.95801,-10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,18,,,0,,False,4,train,0
858,0.0,305.95801,306.20821,0.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,86,,,0,,False,5,test,0
859,0.0,306.20821,306.45841,-40.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,214,,,0,,False,1,train,2
860,0.0,306.45841,306.70862,-10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,142,,,0,,False,4,train,0
861,0.0,306.70862,306.95884,-10.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022244,71,,,0,,False,4,train,2
862,0.0,306.95884,307.20906,0.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022244,233,,,0,,False,2,test,2
863,0.0,307.20906,307.45928,-40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022244,116,,,0,,False,4,train,2
864,0.0,307.45928,307.70951,20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022244,79,,,0,,False,3,train,2
865,0.0,307.70951,307.9597,-10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019256,38,,,0,,False,6,train,1
866,0.0,307.9597,308.20989,-10.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25019256,9,,,0,,False,3,train,0
867,0.0,308.20989,308.46008,30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019256,101,,,0,,False,2,test,1
868,0.0,308.46008,308.71028,-40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25019256,127,,,0,,False,5,test,0
869,0.0,308.71028,308.96049,30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,153,,,0,,False,2,test,1
870,0.0,308.96049,309.21071,-20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,178,,,0,,False,2,test,0
871,0.0,309.21071,309.46092,20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,220,,,0,,False,2,test,0
872,0.0,309.46092,309.71114,0.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,132,,,0,,False,3,train,1
873,0.0,309.71114,309.96134,0.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,94,,,0,,False,6,train,0
874,0.0,309.96134,310.21155,30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020756,56,,,0,,False,5,test,2
875,0.0,310.21155,310.46176,10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,130,,,0,,False,4,train,0
876,0.0,310.46176,310.71197,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,72,,,0,,False,4,train,0
877,0.0,310.71197,310.96218,10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,62,,,0,,False,5,test,1
878,0.0,310.96218,311.2124,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,137,,,0,,False,4,train,0
879,0.0,311.2124,311.46261,10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,199,,,0,,False,2,test,0
880,0.0,311.46261,311.71283,-20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,229,,,0,,False,2,test,1
881,0.0,311.71283,311.96303,-20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,228,,,0,,False,1,train,2
882,0.0,311.96303,312.21323,0.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,99,,,0,,False,4,train,2
883,0.0,312.21323,312.46343,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,141,,,0,,False,4,train,0
884,0.0,312.46343,312.71363,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,141,,,0,,False,5,test,0
885,0.0,312.71363,312.96384,0.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,138,,,0,,False,3,train,0
886,0.0,312.96384,313.21405,10.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,129,,,0,,False,3,train,0
887,0.0,313.21405,313.46426,-10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,38,,,0,,False,7,train,1
888,0.0,313.46426,313.71448,0.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,24,,,0,,False,7,train,1
889,0.0,313.71448,313.96468,40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,3,,,0,,False,3,train,0
890,0.0,313.96468,314.21489,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020756,154,,,0,,False,2,test,1
891,0.0,314.21489,314.4651,-40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020756,90,,,0,,False,2,test,1
892,0.0,314.4651,314.71531,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020756,7,,,0,,False,5,test,2
893,0.0,314.71531,314.96553,0.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25022494,236,,,0,,False,1,train,1
894,0.0,314.96553,315.21576,30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25022494,166,,,0,,False,2,test,0
895,0.0,315.21576,315.46598,0.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022494,65,,,0,,False,3,train,2
896,0.0,315.46598,315.71621,-10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022494,105,,,0,,False,2,test,2
897,0.0,315.71621,315.9664,40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019506,210,,,0,,False,5,test,1
898,0.0,315.9664,316.2166,0.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25019506,207,,,0,,False,3,train,0
899,0.0,316.2166,316.46679,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25019506,39,,,0,,False,4,train,2
900,0.0,316.46679,316.71699,-40.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019506,8,,,0,,False,6,train,1
901,0.0,316.71699,316.9672,40.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,32,,,0,,False,4,train,1
902,0.0,316.9672,317.21742,30.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,231,,,0,,False,1,train,1
903,0.0,317.21742,317.46763,10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,50,,,0,,False,2,test,1
904,0.0,317.46763,317.71785,30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,215,,,0,,False,3,train,2
905,0.0,317.71785,317.96805,40.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,195,,,0,,False,5,test,2
906,0.0,317.96805,318.21825,10.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,185,,,0,,False,2,test,1
907,0.0,318.21825,318.46845,-40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,93,,,0,,False,4,train,2
908,0.0,318.46845,318.71865,30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020006,169,,,0,,False,3,train,2
909,0.0,318.71865,318.96887,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021994,98,,,0,,False,5,test,1
910,0.0,318.96887,319.21909,20.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021994,97,,,0,,False,3,train,2
911,0.0,319.21909,319.46931,40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021994,193,,,0,,False,5,test,2
912,0.0,319.46931,319.71953,10.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021994,167,,,0,,False,3,train,0
