stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,stimulus_name,Dir,frame,color,Speed,contrast,size,temporal_frequency,orientation,y_position,spatial_frequency,coherence,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
27,0.0,75.02936,75.279563,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020367,25,,,0,,False,0,train,1
28,0.0,75.279563,75.529767,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020367,26,,,0,,False,0,train,1
29,0.0,75.529767,75.779983,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25021633,27,,,0,,False,0,train,0
30,0.0,75.779983,76.0302,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021633,28,,,0,,False,0,train,1
31,0.0,76.0302,76.280416,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021633,29,,,0,,False,0,train,2
32,0.0,76.280416,76.530632,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25021633,15,,,0,,False,1,train,0
33,0.0,76.530632,76.780829,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25019617,30,,,0,,False,0,train,0
34,0.0,76.780829,77.031025,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25019617,9,,,0,,False,2,test,1
35,0.0,77.031025,77.281221,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25019617,31,,,0,,False,0,train,2
36,0.0,77.281221,77.531417,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25019617,32,,,0,,False,0,train,2
37,0.0,77.531417,77.781643,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25022633,33,,,0,,False,0,train,2
38,0.0,77.781643,78.03187,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25022633,34,,,0,,False,0,train,0
39,0.0,78.03187,78.282096,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25022633,21,,,0,,False,1,train,1
40,0.0,78.282096,78.532322,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25022633,35,,,0,,False,0,train,2
41,0.0,78.532322,78.782521,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25019867,36,,,0,,False,0,train,1
42,0.0,78.782521,79.03272,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25019867,37,,,0,,False,0,train,1
43,0.0,79.03272,79.282918,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25019867,38,,,0,,False,0,train,0
44,0.0,79.282918,79.533117,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25019867,39,,,0,,False,0,train,2
45,0.0,79.533117,79.783326,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020883,40,,,0,,False,0,train,2
46,0.0,79.783326,80.033535,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020883,41,,,0,,False,0,train,0
47,0.0,80.033535,80.283744,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020883,42,,,0,,False,0,train,0
48,0.0,80.283744,80.533952,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020883,43,,,0,,False,0,train,2
49,0.0,80.533952,80.784156,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020367,44,,,0,,False,0,train,0
50,0.0,80.784156,81.03436,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020367,45,,,0,,False,0,train,2
51,0.0,81.03436,81.284563,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020367,46,,,0,,False,0,train,1
52,0.0,81.284563,81.534767,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020367,47,,,0,,False,0,train,1
53,0.0,81.534767,81.784986,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021883,48,,,0,,False,0,train,0
54,0.0,81.784986,82.035205,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25021883,49,,,0,,False,0,train,1
55,0.0,82.035205,82.285424,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25021883,13,,,0,,False,1,train,1
56,0.0,82.285424,82.535642,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021883,50,,,0,,False,0,train,0
57,0.0,82.535642,82.785844,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020117,51,,,0,,False,0,train,2
58,0.0,82.785844,83.036045,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020117,52,,,0,,False,0,train,2
59,0.0,83.036045,83.286246,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25020117,53,,,0,,False,0,train,2
60,0.0,83.286246,83.536447,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020117,54,,,0,,False,0,train,0
61,0.0,83.536447,83.786661,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021383,55,,,0,,False,0,train,1
62,0.0,83.786661,84.036875,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,56,,,0,,False,0,train,0
63,0.0,84.036875,84.287089,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021383,57,,,0,,False,0,train,2
64,0.0,84.287089,84.537302,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021383,58,,,0,,False,0,train,2
65,0.0,84.537302,84.787506,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020367,59,,,0,,False,0,train,2
66,0.0,84.787506,85.03771,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020367,60,,,0,,False,0,train,0
67,0.0,85.03771,85.287913,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25020367,61,,,0,,False,0,train,1
68,0.0,85.287913,85.538117,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25020367,62,,,0,,False,0,train,1
69,0.0,85.538117,85.788338,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25022133,14,,,0,,False,1,train,1
70,0.0,85.788338,86.03856,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25022133,63,,,0,,False,0,train,1
71,0.0,86.03856,86.288781,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25022133,56,,,0,,False,1,train,0
72,0.0,86.288781,86.539002,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25022133,64,,,0,,False,0,train,1
73,0.0,86.539002,86.789196,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25019367,65,,,0,,False,0,train,2
74,0.0,86.789196,87.03939,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25019367,66,,,0,,False,0,train,2
75,0.0,87.03939,87.289583,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25019367,67,,,0,,False,0,train,0
76,0.0,87.289583,87.539777,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25019367,68,,,0,,False,0,train,1
77,0.0,87.539777,87.789998,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25022133,69,,,0,,False,0,train,1
78,0.0,87.789998,88.04022,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25022133,28,,,0,,False,1,train,1
79,0.0,88.04022,88.290441,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25022133,40,,,0,,False,1,train,2
80,0.0,88.290441,88.540662,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25022133,70,,,0,,False,0,train,1
81,0.0,88.540662,88.790859,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25019617,71,,,0,,False,0,train,1
82,0.0,88.790859,89.041055,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25019617,72,,,0,,False,0,train,0
83,0.0,89.041055,89.291251,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25019617,73,,,0,,False,0,train,1
84,0.0,89.291251,89.541447,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25019617,74,,,0,,False,0,train,2
85,0.0,89.541447,89.791668,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25022133,75,,,0,,False,0,train,0
86,0.0,89.791668,90.04189,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25022133,76,,,0,,False,0,train,0
87,0.0,90.04189,90.292111,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25022133,77,,,0,,False,0,train,1
88,0.0,90.292111,90.542332,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25022133,78,,,0,,False,0,train,2
89,0.0,90.542332,90.792534,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25020117,79,,,0,,False,0,train,1
90,0.0,90.792534,91.042735,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020117,80,,,0,,False,0,train,2
91,0.0,91.042735,91.292936,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25020117,18,,,0,,False,1,train,0
92,0.0,91.292936,91.543137,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020117,81,,,0,,False,0,train,2
93,0.0,91.543137,91.793353,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021633,42,,,0,,False,1,train,0
94,0.0,91.793353,92.04357,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021633,82,,,0,,False,0,train,2
95,0.0,92.04357,92.293786,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021633,48,,,0,,False,1,train,0
96,0.0,92.293786,92.544002,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021633,83,,,0,,False,0,train,2
97,0.0,92.544002,92.794204,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020117,84,,,0,,False,0,train,0
98,0.0,92.794204,93.044405,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020117,85,,,0,,False,0,train,2
99,0.0,93.044405,93.294606,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020117,86,,,0,,False,0,train,2
100,0.0,93.294606,93.544807,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020117,87,,,0,,False,0,train,2
101,0.0,93.544807,93.795023,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021633,21,,,0,,False,2,test,1
102,0.0,93.795023,94.04524,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021633,88,,,0,,False,0,train,2
103,0.0,94.04524,94.295456,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021633,89,,,0,,False,0,train,1
104,0.0,94.295456,94.545672,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25021633,90,,,0,,False,0,train,0
105,0.0,94.545672,94.795874,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020117,91,,,0,,False,0,train,0
106,0.0,94.795874,95.046075,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020117,92,,,0,,False,0,train,2
107,0.0,95.046075,95.296276,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020117,93,,,0,,False,0,train,1
108,0.0,95.296276,95.546477,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020117,94,,,0,,False,0,train,1
109,0.0,95.546477,95.796686,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25020883,95,,,0,,False,0,train,0
110,0.0,95.796686,96.046895,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020883,96,,,0,,False,0,train,0
111,0.0,96.046895,96.297104,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25020883,1,,,0,,False,2,test,1
112,0.0,96.297104,96.547312,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020883,97,,,0,,False,0,train,1
113,0.0,96.547312,96.797524,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021117,98,,,0,,False,0,train,2
114,0.0,96.797524,97.047735,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021117,99,,,0,,False,0,train,1
115,0.0,97.047735,97.297946,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25021117,75,,,0,,False,1,train,0
116,0.0,97.297946,97.548157,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25021117,100,,,0,,False,0,train,1
117,0.0,97.548157,97.798368,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25021133,101,,,0,,False,0,train,0
118,0.0,97.798368,98.04858,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25021133,102,,,0,,False,0,train,0
119,0.0,98.04858,98.298791,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25021133,103,,,0,,False,0,train,2
120,0.0,98.298791,98.549002,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021133,97,,,0,,False,1,train,1
121,0.0,98.549002,98.799206,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020367,104,,,0,,False,0,train,2
122,0.0,98.799206,99.04941,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020367,105,,,0,,False,0,train,1
123,0.0,99.04941,99.299613,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020367,106,,,0,,False,0,train,1
124,0.0,99.299613,99.549817,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020367,107,,,0,,False,0,train,0
125,0.0,99.549817,99.800041,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25022383,108,,,0,,False,0,train,2
126,0.0,99.800041,100.05026,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25022383,109,,,0,,False,0,train,0
127,0.0,100.05026,100.30049,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25022383,17,,,0,,False,1,train,1
128,0.0,100.30049,100.55071,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25022383,110,,,0,,False,0,train,0
129,0.0,100.55071,100.80091,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25019367,52,,,0,,False,1,train,2
130,0.0,100.80091,101.0511,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25019367,22,,,0,,False,1,train,0
131,0.0,101.0511,101.30129,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25019367,111,,,0,,False,0,train,2
132,0.0,101.30129,101.55149,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25019367,112,,,0,,False,0,train,1
133,0.0,101.55149,101.8017,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25021383,113,,,0,,False,0,train,0
134,0.0,101.8017,102.05191,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25021383,114,,,0,,False,0,train,2
135,0.0,102.05191,102.30213,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021383,115,,,0,,False,0,train,2
136,0.0,102.30213,102.55234,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,116,,,0,,False,0,train,0
137,0.0,102.55234,102.80255,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020367,65,,,0,,False,1,train,2
138,0.0,102.80255,103.05275,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020367,36,,,0,,False,1,train,1
139,0.0,103.05275,103.30295,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020367,117,,,0,,False,0,train,0
140,0.0,103.30295,103.55316,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020367,72,,,0,,False,1,train,0
141,0.0,103.55316,103.80338,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021883,118,,,0,,False,0,train,2
142,0.0,103.80338,104.05359,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021883,47,,,0,,False,1,train,1
143,0.0,104.05359,104.30381,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021883,119,,,0,,False,0,train,0
144,0.0,104.30381,104.55403,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25021883,120,,,0,,False,0,train,2
145,0.0,104.55403,104.80423,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020117,93,,,0,,False,1,train,1
146,0.0,104.80423,105.05443,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020117,121,,,0,,False,0,train,2
147,0.0,105.05443,105.30464,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020117,122,,,0,,False,0,train,0
148,0.0,105.30464,105.55484,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020117,72,,,0,,False,2,test,0
149,0.0,105.55484,105.80505,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021383,22,,,0,,False,2,test,0
150,0.0,105.80505,106.05526,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25021383,17,,,0,,False,2,test,1
151,0.0,106.05526,106.30548,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021383,60,,,0,,False,1,train,0
152,0.0,106.30548,106.55569,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021383,98,,,0,,False,1,train,2
153,0.0,106.55569,106.8059,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020367,123,,,0,,False,0,train,0
154,0.0,106.8059,107.0561,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020367,124,,,0,,False,0,train,2
155,0.0,107.0561,107.3063,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020367,125,,,0,,False,0,train,2
156,0.0,107.3063,107.55651,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020367,126,,,0,,False,0,train,1
