group,model,azimuth_deg,elevation_deg,halfmax_area_deg2,effective_local_units
V1,allen,45,3.75,1304.9492,64.28417
V1,allen,46.25,3.75,1300.079,66.248853
V1,allen,47.5,3.75,1297.2666,68.034669
V1,allen,48.75,3.75,1296.4397,69.635996
V1,allen,50,3.75,1297.5457,71.048721
V1,allen,51.25,3.75,1300.5534,72.269721
V1,allen,52.5,3.75,1305.4538,73.296468
V1,allen,53.75,3.75,1312.2634,74.126797
V1,allen,55,3.75,1321.0262,74.758862
V1,allen,56.25,3.75,1331.8186,75.191249
V1,allen,57.5,3.75,1344.754,75.423251
V1,allen,58.75,3.75,1359.9901,75.455244
V1,allen,60,3.75,1377.7372,75.289112
V1,allen,61.25,3.75,1398.2698,74.928654
V1,allen,62.5,3.75,1421.9412,74.379922
V1,allen,63.75,3.75,1449.2027,73.651398
V1,allen,65,3.75,1480.6282,72.753983
V1,allen,66.25,3.75,1516.9476,71.700736
V1,allen,67.5,3.75,1559.0891,70.506335
V1,allen,68.75,3.75,1608.2376,69.186244
V1,allen,70,3.75,1665.9113,67.75556
V1,allen,71.25,3.75,1734.0669,66.227518
V1,allen,72.5,3.75,1815.2419,64.611626
V1,allen,73.75,3.75,1912.753,62.911414
V1,allen,75,3.75,2030.9716,61.121791
V1,allen,76.25,3.75,2175.7139,59.226149
V1,allen,77.5,3.75,2354.7965,57.193603
V1,allen,78.75,3.75,2578.8383,54.977246
V1,allen,80,3.75,2862.4249,52.51508
V1,allen,81.25,3.75,3225.8171,49.736117
V1,allen,82.5,3.75,3697.4667,46.574381
V1,allen,83.75,3.75,4317.7356,42.991773
V1,allen,85,3.75,5144.3862,39.005651
V1,allen,86.25,3.75,6260.6405,34.709673
V1,allen,87.5,3.75,7786.8652,30.272695
V1,allen,88.75,3.75,9897.164,25.908066
V1,allen,90,3.75,12842.191,21.823302
V1,allen,10,5,4388.075,8.1448755
V1,allen,11.25,5,3825.8057,8.7694029
V1,allen,12.5,5,3399.9103,9.4840357
V1,allen,13.75,5,3069.222,10.297635
V1,allen,15,5,2806.5228,11.21876
V1,allen,16.25,5,2593.4413,12.255801
V1,allen,17.5,5,2417.344,13.416947
V1,allen,18.75,5,2269.3954,14.710006
V1,allen,20,5,2143.3196,16.142123
V1,allen,21.25,5,2034.5928,17.719392
V1,allen,22.5,5,1939.9072,19.446409
V1,allen,23.75,5,1856.8083,21.325772
V1,allen,25,5,1783.447,23.357559
V1,allen,26.25,5,1718.4075,25.538832
V1,allen,27.5,5,1660.5874,27.863203
V1,allen,28.75,5,1609.1128,30.320511
V1,allen,30,5,1563.2783,32.896673
V1,allen,31.25,5,1522.5046,35.573737
V1,allen,32.5,5,1486.3078,38.330178
V1,allen,33.75,5,1454.2776,41.141441
V1,allen,35,5,1426.0612,43.980713
V1,allen,36.25,5,1401.3527,46.81987
V1,allen,37.5,5,1379.884,49.63052
V1,allen,38.75,5,1361.4192,52.385055
V1,allen,40,5,1345.7502,55.0576
V1,allen,41.25,5,1332.6932,57.624785
V1,allen,42.5,5,1322.0867,60.066252
V1,allen,43.75,5,1313.7897,62.364898
V1,allen,45,5,1307.6806,64.506833
V1,allen,46.25,5,1303.6565,66.481102
V1,allen,47.5,5,1301.633,68.279246
V1,allen,48.75,5,1301.5441,69.894762
V1,allen,50,5,1303.3431,71.32256
V1,allen,51.25,5,1307.0032,72.558473
V1,allen,52.5,5,1312.5191,73.598893
V1,allen,53.75,5,1319.909,74.440569
V1,allen,55,5,1329.2169,75.080569
V1,allen,56.25,5,1340.5167,75.516433
V1,allen,57.5,5,1353.9165,75.746461
V1,allen,58.75,5,1369.5648,75.770116
V1,allen,60,5,1387.658,75.588476
V1,allen,61.25,5,1408.4503,75.204671
V1,allen,62.5,5,1432.2673,74.624247
V1,allen,63.75,5,1459.5218,73.855376
V1,allen,65,5,1490.7366,72.908879
V1,allen,66.25,5,1526.5721,71.798009
V1,allen,67.5,5,1567.8647,70.537983
V1,allen,68.75,5,1615.6759,69.145237
V1,allen,70,5,1671.3591,67.636428
V1,allen,71.25,5,1736.6484,66.027154
V1,allen,72.5,5,1813.7805,64.330406
V1,allen,73.75,5,1905.6604,62.554722
V1,allen,75,5,2016.0924,60.702054
V1,allen,76.25,5,2150.1025,58.765391
V1,allen,77.5,5,2314.3952,56.726321
V1,allen,78.75,5,2518.0067,54.553026
V1,allen,80,5,2773.248,52.199676
V1,allen,81.25,5,3097.0779,49.608898
V1,allen,82.5,5,3513.1167,46.719528
V1,allen,83.75,5,4054.6137,43.481588
V1,allen,85,5,4768.8261,39.877997
V1,allen,86.25,5,5723.4693,35.947474
V1,allen,87.5,5,7016.1442,31.797351
V1,allen,88.75,5,8787.9209,27.594524
V1,allen,90,5,11242.457,23.532172
V1,allen,10,6.25,4884.6969,8.5395175
V1,allen,11.25,6.25,4138.14,9.1716563
V1,allen,12.5,6.25,3594.3175,9.8900573
V1,allen,13.75,6.25,3187.2112,10.70604
V1,allen,15,6.25,2874.6293,11.629483
V1,allen,16.25,6.25,2628.9496,12.669312
V1,allen,17.5,6.25,2431.686,13.833725
V1,allen,18.75,6.25,2270.2195,15.130196
V1,allen,20,6.25,2135.7813,16.565317
V1,allen,21.25,6.25,2022.1781,18.144515
V1,allen,22.5,6.25,1924.9697,19.871681
V1,allen,23.75,6.25,1840.926,21.748737
V1,allen,25,6.25,1767.6629,23.775181
V1,allen,26.25,6.25,1703.3948,25.94765
V1,allen,27.5,6.25,1646.763,28.259536
V1,allen,28.75,6.25,1596.7171,30.700702
V1,allen,30,6.25,1552.431,33.257352
V1,allen,31.25,6.25,1513.244,35.912082
V1,allen,32.5,6.25,1478.6182,38.644152
V1,allen,33.75,6.25,1448.1089,41.429978
V1,allen,35,6.25,1421.3428,44.243834
V1,allen,36.25,6.25,1398.0029,47.058714
V1,allen,37.5,6.25,1377.8164,49.847292
V1,allen,38.75,6.25,1360.5478,52.582889
V1,allen,40,6.25,1345.9918,55.240364
V1,allen,41.25,6.25,1333.9699,57.796831
V1,allen,42.5,6.25,1324.327,60.232157
V1,allen,43.75,6.25,1316.9292,62.529195
V1,allen,45,6.25,1311.6623,64.673764
V1,allen,46.25,6.25,1308.431,66.654404
V1,allen,47.5,6.25,1307.158,68.461971
V1,allen,48.75,6.25,1307.7845,70.089134
V1,allen,50,6.25,1310.27,71.529863
V1,allen,51.25,6.25,1314.5935,72.778978
V1,allen,52.5,6.25,1320.7544,73.831805
V1,allen,53.75,6.25,1328.7743,74.683995
V1,allen,55,6.25,1338.6993,75.331521
V1,allen,56.25,6.25,1350.6034,75.770837
V1,allen,57.5,6.25,1364.5925,75.999205
V1,allen,58.75,6.25,1380.8094,76.015115
V1,allen,60,6.25,1399.4412,75.818769
V1,allen,61.25,6.25,1420.7278,75.412549
V1,allen,62.5,6.25,1444.9736,74.801401
V1,allen,63.75,6.25,1472.5621,73.993084
V1,allen,65,6.25,1503.9751,72.998213
V1,allen,66.25,6.25,1539.8183,71.830084
V1,allen,67.5,6.25,1580.8534,70.504246
V1,allen,68.75,6.25,1628.0421,69.037836
V1,allen,70,6.25,1682.6032,67.448676
V1,allen,71.25,6.25,1746.0896,65.754168
V1,allen,72.5,6.25,1820.4923,63.969974
V1,allen,73.75,6.25,1908.3817,62.108502
V1,allen,75,6.25,2013.1016,60.177197
V1,allen,76.25,6.25,2139.0394,58.176639
V1,allen,77.5,6.25,2292.0046,56.098553
V1,allen,78.75,6.25,2479.766,53.923964
V1,allen,80,6.25,2712.8209,51.622034
V1,allen,81.25,6.25,3005.5069,49.150588
V1,allen,82.5,6.25,3377.6218,46.459836
V1,allen,83.75,6.25,3856.7983,43.501083
V1,allen,85,6.25,4481.9994,40.241411
V1,allen,86.25,6.25,5308.6646,36.682693
V1,allen,87.5,6.25,6416.2608,32.878824
V1,allen,88.75,6.25,7919.2568,28.941333
V1,allen,90,6.25,9982.8127,25.02542
V1,allen,10,7.5,5690.7698,8.9375655
V1,allen,11.25,7.5,4645.3679,9.5980264
V1,allen,12.5,7.5,3915.1929,10.331259
V1,allen,13.75,7.5,3389.6132,11.154224
V1,allen,15,7.5,3000.579,12.080464
V1,allen,16.25,7.5,2705.0753,13.121036
V1,allen,17.5,7.5,2475.209,14.285182
V1,allen,18.75,7.5,2292.4662,15.58069
V1,allen,20,7.5,2144.2988,17.013998
V1,allen,21.25,7.5,2022.0409,18.590104
V1,allen,22.5,7.5,1919.6063,20.312332
V1,allen,23.75,7.5,1832.6536,22.182015
V1,allen,25,7.5,1758.0404,24.198127
V1,allen,26.25,7.5,1693.4597,26.356915
V1,allen,27.5,7.5,1637.1929,28.651574
V1,allen,28.75,7.5,1587.9408,31.072002
V1,allen,30,7.5,1544.7059,33.604691
V1,allen,31.25,7.5,1506.7098,36.232775
V1,allen,32.5,7.5,1473.3354,38.936277
V1,allen,33.75,7.5,1444.0854,41.692552
V1,allen,35,7.5,1418.5525,44.476924
V1,allen,36.25,7.5,1396.3991,47.263474
V1,allen,37.5,7.5,1377.3412,50.025917
V1,allen,38.75,7.5,1361.1383,52.738495
V1,allen,40,7.5,1347.5848,55.376807
V1,allen,41.25,7.5,1336.505,57.91848
V1,allen,42.5,7.5,1327.7484,60.343648
V1,allen,43.75,7.5,1321.1872,62.635177
V1,allen,45,7.5,1316.7139,64.778664
V1,allen,46.25,7.5,1314.2406,66.762209
V1,allen,47.5,7.5,1313.6975,68.576046
V1,allen,48.75,7.5,1315.0331,70.212068
V1,allen,50,7.5,1318.2141,71.663352
V1,allen,51.25,7.5,1323.2261,72.923728
V1,allen,52.5,7.5,1330.0744,73.987466
V1,allen,53.75,7.5,1338.7858,74.849119
V1,allen,55,7.5,1349.4105,75.503536
V1,allen,56.25,7.5,1362.0249,75.946054
V1,allen,57.5,7.5,1376.7353,76.172843
V1,allen,58.75,7.5,1393.6827,76.181363
V1,allen,60,7.5,1413.049,75.970872
V1,allen,61.25,7.5,1435.0646,75.542927
V1,allen,62.5,7.5,1460.0192,74.9018
V1,allen,63.75,7.5,1488.2744,74.054751
V1,allen,65,7.5,1520.2808,73.012104
V1,allen,66.25,7.5,1556.601,71.787094
V1,allen,67.5,7.5,1597.9374,70.39548
V1,allen,68.75,7.5,1645.1711,68.854926
V1,allen,70,7.5,1699.4119,67.184181
V1,allen,71.25,7.5,1762.0651,65.402084
V1,allen,72.5,7.5,1834.9214,63.526427
V1,allen,73.75,7.5,1920.2776,61.572688
V1,allen,75,7.5,2021.1026,59.55265
V1,allen,76.25,7.5,2141.2647,57.472906
V1,allen,77.5,7.5,2285.8487,55.333293
V1,allen,78.75,7.5,2461.6017,53.125367
V1,allen,80,7.5,2677.5658,50.831184
V1,allen,81.25,7.5,2945.9847,48.422956
V1,allen,82.5,7.5,3283.6152,45.864477
V1,allen,83.75,7.5,3713.6368,43.115612
V1,allen,85,7.5,4268.4478,40.141053
V1,allen,86.25,7.5,4993.7706,36.923541
V1,allen,87.5,7.5,5954.6753,33.479217
V1,allen,88.75,7.5,7244.371,29.869311
V1,allen,90,7.5,8996.8934,26.200468
V1,allen,10,8.75,7011.7724,9.262396
V1,allen,11.25,8.75,5463.0738,9.9997781
V1,allen,12.5,8.75,4429.3484,10.779154
V1,allen,13.75,8.75,3716.0727,11.627156
V1,allen,15,8.75,3208.4602,12.564983
V1,allen,16.25,8.75,2836.749,13.608998
V1,allen,17.5,8.75,2557.3062,14.771751
V1,allen,18.75,8.75,2342.0967,16.062867
V1,allen,20,8.75,2172.659,17.489616
V1,allen,21.25,8.75,2036.5647,19.057189
V1,allen,22.5,8.75,1925.2815,20.768735
V1,allen,23.75,8.75,1832.8482,22.625234
V1,allen,25,8.75,1755.0332,24.62528
V1,allen,26.25,8.75,1688.7888,26.764817
V1,allen,27.5,8.75,1631.8882,29.036886
V1,allen,28.75,8.75,1582.6818,31.431441
V1,allen,30,8.75,1539.9303,33.935256
V1,allen,31.25,8.75,1502.6885,36.531981
V1,allen,32.5,8.75,1470.225,39.202364
V1,allen,33.75,8.75,1441.9649,41.924656
V1,allen,35,8.75,1417.4499,44.675185
V1,allen,36.25,8.75,1396.3087,47.429075
V1,allen,37.5,8.75,1378.2373,50.161052
V1,allen,38.75,8.75,1362.9838,52.846265
V1,allen,40,8.75,1350.3378,55.461058
V1,allen,41.25,8.75,1340.123,57.983599
V1,allen,42.5,8.75,1332.1914,60.394332
V1,allen,43.75,8.75,1326.42,62.676198
V1,allen,45,8.75,1322.7075,64.814632
V1,allen,46.25,8.75,1320.9727,66.797367
V1,allen,47.5,8.75,1321.1535,68.614075
V1,allen,48.75,8.75,1323.206,70.255931
V1,allen,50,8.75,1327.1048,71.715158
V1,allen,51.25,8.75,1332.8432,72.984623
V1,allen,52.5,8.75,1340.4337,74.057549
V1,allen,53.75,8.75,1349.9098,74.927378
V1,allen,55,8.75,1361.3276,75.587812
V1,allen,56.25,8.75,1374.7683,76.033031
V1,allen,57.5,8.75,1390.3415,76.258061
V1,allen,58.75,8.75,1408.1896,76.259268
V1,allen,60,8.75,1428.493,76.034899
V1,allen,61.25,8.75,1451.4776,75.585617
V1,allen,62.5,8.75,1477.4238,74.91495
V1,allen,63.75,8.75,1506.6782,74.029599
V1,allen,65,8.75,1539.669,72.939534
V1,allen,66.25,8.75,1576.9257,71.657875
V1,allen,67.5,8.75,1619.1049,70.200526
V1,allen,68.75,8.75,1667.0238,68.585598
V1,allen,70,8.75,1721.7045,66.832641
V1,allen,71.25,8.75,1784.433,64.961731
V1,allen,72.5,8.75,1856.8364,62.99246
V1,allen,73.75,8.75,1940.9888,60.942851
V1,allen,75,8.75,2039.5522,58.82822
V1,allen,76.25,8.75,2155.9716,56.659994
V1,allen,77.5,8.75,2294.742,54.444499
V1,allen,78.75,8.75,2461.782,52.181765
V1,allen,80,8.75,2664.9582,49.864461
V1,allen,81.25,8.75,2914.8313,47.477255
V1,allen,82.5,8.75,3225.7247,44.997092
V1,allen,83.75,8.75,3617.2687,42.395164
V1,allen,85,8.75,4116.6464,39.641538
V1,allen,86.25,8.75,4761.8741,36.713141
V1,allen,87.5,8.75,5606.6008,33.604759
V1,allen,88.75,8.75,6727.1153,30.340568
V1,allen,90,8.75,8232.5068,26.981342
V1,allen,10,10,9237.1189,9.3709632
V1,allen,11.25,10,6802.1194,10.271504
V1,allen,12.5,10,5254.2317,11.163255
V1,allen,13.75,10,4233.9537,12.081328
V1,allen,15,10,3538.0332,13.058227
V1,allen,16.25,10,3048.0682,14.120354
V1,allen,17.5,10,2692.9238,15.287723
V1,allen,18.75,10,2428.5559,16.574912
V1,allen,20,10,2226.9107,17.992192
V1,allen,21.25,10,2069.6512,19.54638
V1,allen,22.5,10,1944.5115,21.241371
V1,allen,23.75,10,1843.1169,23.078373
V1,allen,25,10,1759.6449,25.055953
V1,allen,26.25,10,1689.9819,27.169958
V1,allen,27.5,10,1631.1779,29.413393
V1,allen,28.75,10,1581.0883,31.776313
V1,allen,30,10,1538.1328,34.24578
V1,allen,31.25,10,1501.131,36.805935
V1,allen,32.5,10,1469.1893,39.438207
V1,allen,33.75,10,1441.6217,42.121687
V1,allen,35,10,1417.8943,44.83365
V1,allen,36.25,10,1397.5861,47.550213
V1,allen,37.5,10,1380.3604,50.247075
V1,allen,38.75,10,1365.9455,52.900273
V1,allen,40,10,1354.1202,55.486899
V1,allen,41.25,10,1344.7034,57.985688
V1,allen,42.5,10,1337.5471,60.377436
V1,allen,43.75,10,1332.5309,62.645214
V1,allen,45,10,1329.5584,64.774366
V1,allen,46.25,10,1328.555,66.752321
V1,allen,47.5,10,1329.466,68.568256
V1,allen,48.75,10,1332.2556,70.212678
V1,allen,50,10,1336.907,71.676995
V1,allen,51.25,10,1343.4218,72.953135
V1,allen,52.5,10,1351.8213,74.033279
V1,allen,53.75,10,1362.1473,74.909747
V1,allen,55,10,1374.4635,75.575065
V1,allen,56.25,10,1388.8584,76.022207
V1,allen,57.5,10,1405.4473,76.245001
V1,allen,58.75,10,1424.3773,76.238654
V1,allen,60,10,1445.8311,76.000334
V1,allen,61.25,10,1470.0346,75.529744
V1,allen,62.5,10,1497.2642,74.829612
V1,allen,63.75,10,1527.8579,73.906029
V1,allen,65,10,1562.2291,72.768583
V1,allen,66.25,10,1600.8839,71.430258
V1,allen,67.5,10,1644.4445,69.9071
V1,allen,68.75,10,1693.6789,68.217658
V1,allen,70,10,1749.5403,66.382255
V1,allen,71.25,10,1813.2187,64.422137
V1,allen,72.5,10,1886.2095,62.358536
V1,allen,73.75,10,1970.4049,60.211712
V1,allen,75,10,2068.2168,57.999991
V1,allen,76.25,10,2182.7436,55.738797
V1,allen,77.5,10,2317.9986,53.439712
V1,allen,78.75,10,2479.2247,51.109542
V1,allen,80,10,2673.3339,48.749465
V1,allen,81.25,10,2909.5252,46.354357
V1,allen,82.5,10,3200.1626,43.912563
V1,allen,83.75,10,3562.0313,41.406536
V1,allen,85,10,4018.1514,38.814933
V1,allen,86.25,10,4600.4068,36.116848
V1,allen,87.5,10,5353.3737,33.298509
V1,allen,88.75,10,6339.8934,30.361857
V1,allen,90,10,7649.1597,27.332811
V1,allen,10,11.25,13136.478,9.0725992
V1,allen,11.25,11.25,9064.0602,10.236751
V1,allen,12.5,11.25,6604.8648,11.345292
V1,allen,13.75,11.25,5061.8808,12.419986
V1,allen,15,11.25,4056.8196,13.498011
V1,allen,16.25,11.25,3378.6689,14.617945
V1,allen,17.5,11.25,2906.01,15.812471
V1,allen,18.75,11.25,2566.6901,17.106364
V1,allen,20,11.25,2316.4582,18.517066
V1,allen,21.25,11.25,2127.3581,20.056007
V1,allen,22.5,11.25,1981.243,21.729835
V1,allen,23.75,11.25,1866.045,23.541285
V1,allen,25,11.25,1773.5666,25.489708
V1,allen,26.25,11.25,1698.1346,27.571346
V1,allen,27.5,11.25,1635.7573,29.779444
V1,allen,28.75,11.25,1583.5851,32.104297
V1,allen,30,11.25,1539.5555,34.533308
V1,allen,31.25,11.25,1502.1566,37.051101
V1,allen,32.5,11.25,1470.2661,39.639744
V1,allen,33.75,11.25,1443.0404,42.279107
V1,allen,35,11.25,1419.8378,44.94735
V1,allen,36.25,11.25,1400.1639,47.621523
V1,allen,37.5,11.25,1383.6335,50.278255
V1,allen,38.75,11.25,1369.9436,52.894448
V1,allen,40,11.25,1358.8539,55.44794
V1,allen,41.25,11.25,1350.1732,57.918053
V1,allen,42.5,11.25,1343.7492,60.285978
V1,allen,43.75,11.25,1339.4619,62.534971
V1,allen,45,11.25,1337.2183,64.650346
V1,allen,46.25,11.25,1336.9495,66.619295
V1,allen,47.5,11.25,1338.6078,68.430558
V1,allen,48.75,11.25,1342.1661,70.074028
V1,allen,50,11.25,1347.6162,71.540333
V1,allen,51.25,11.25,1354.9696,72.820482
V1,allen,52.5,11.25,1364.2572,73.905615
V1,allen,53.75,11.25,1375.5309,74.786914
V1,allen,55,11.25,1388.864,75.455693
V1,allen,56.25,11.25,1404.3543,75.903672
V1,allen,57.5,11.25,1422.126,76.123421
V1,allen,58.75,11.25,1442.3335,76.10892
V1,allen,60,11.25,1465.166,75.856191
V1,allen,61.25,11.25,1490.8533,75.363917
V1,allen,62.5,11.25,1519.6733,74.633975
V1,allen,63.75,11.25,1551.9614,73.671822
V1,allen,65,11.25,1588.1233,72.486657
V1,allen,66.25,11.25,1628.6506,71.091353
V1,allen,67.5,11.25,1674.1419,69.502138
V1,allen,68.75,11.25,1725.3289,67.738063
V1,allen,70,11.25,1783.1124,65.820288
V1,allen,71.25,11.25,1848.6073,63.771257
V1,allen,72.5,11.25,1923.2037,61.613821
V1,allen,73.75,11.25,2008.6471,59.370345
V1,allen,75,11.25,2107.1456,57.061849
V1,allen,76.25,11.25,2221.5144,54.707189
V1,allen,77.5,11.25,2355.372,52.322285
V1,allen,78.75,11.25,2513.4085,49.919385
V1,allen,80,11.25,2701.7562,47.506375
V1,allen,81.25,11.25,2928.5057,45.086177
V1,allen,82.5,11.25,3204.4328,42.656342
V1,allen,83.75,11.25,3544.0281,40.209043
V1,allen,85,11.25,3966.969,37.731807
V1,allen,86.25,11.25,4500.237,35.209427
V1,allen,87.5,11.25,5181.1785,32.627489
V1,allen,88.75,11.25,6061.9377,29.977666
V1,allen,90,11.25,7215.8732,27.26417
V1,allen,10,12.5,20287.108,8.2433877
V1,allen,11.25,12.5,13046.433,9.6972855
V1,allen,12.5,12.5,8892.4792,11.118782
V1,allen,13.75,12.5,6417.7209,12.469843
V1,allen,15,12.5,4883.9208,13.757528
V1,allen,16.25,12.5,3895.8493,15.01749
V1,allen,17.5,12.5,3235.8583,16.294023
V1,allen,18.75,12.5,2780.162,17.627238
V1,allen,20,12.5,2455.9542,19.04809
V1,allen,21.25,12.5,2218.978,20.578044
V1,allen,22.5,12.5,2041.4838,22.230492
V1,allen,23.75,12.5,1905.5729,24.012417
V1,allen,25,12.5,1799.4066,25.925716
V1,allen,26.25,12.5,1714.9798,27.968114
V1,allen,27.5,12.5,1646.7753,30.133745
V1,allen,28.75,12.5,1590.9271,32.413502
V1,allen,30,12.5,1544.6858,34.795299
V1,allen,31.25,12.5,1506.0706,37.264297
V1,allen,32.5,12.5,1473.6372,39.803194
V1,allen,33.75,12.5,1446.3198,42.392588
V1,allen,35,12.5,1423.3237,45.011458
V1,allen,36.25,12.5,1404.05,47.637727
V1,allen,37.5,12.5,1388.0427,50.248905
V1,allen,38.75,12.5,1374.952,52.822729
V1,allen,40,12.5,1364.5076,55.337778
V1,allen,41.25,12.5,1356.5003,57.773977
V1,allen,42.5,12.5,1350.7687,60.112947
V1,allen,43.75,12.5,1347.1893,62.338179
V1,allen,45,12.5,1345.6706,64.43502
V1,allen,46.25,12.5,1346.148,66.390481
V1,allen,47.5,12.5,1348.5804,68.192924
V1,allen,48.75,12.5,1352.9491,69.831672
V1,allen,50,12.5,1359.2556,71.296608
V1,allen,51.25,12.5,1367.5217,72.577838
V1,allen,52.5,12.5,1377.7897,73.665456
V1,allen,53.75,12.5,1390.1226,74.549484
V1,allen,55,12.5,1404.6058,75.219986
V1,allen,56.25,12.5,1421.3487,75.667376
V1,allen,57.5,12.5,1440.4868,75.882897
V1,allen,58.75,12.5,1462.1856,75.859239
V1,allen,60,12.5,1486.6442,75.59121
V1,allen,61.25,12.5,1514.1008,75.07642
V1,allen,62.5,12.5,1544.8398,74.315865
V1,allen,63.75,12.5,1579.2001,73.314357
V1,allen,65,12.5,1617.5869,72.080736
V1,allen,66.25,12.5,1660.4855,70.627825
V1,allen,67.5,12.5,1708.4809,68.972136
V1,allen,68.75,12.5,1762.2809,67.133343
V1,allen,70,12.5,1822.7485,65.133578
V1,allen,71.25,12.5,1890.9421,62.996612
V1,allen,72.5,12.5,1968.1698,60.746993
V1,allen,73.75,12.5,2056.0604,58.409177
V1,allen,75,12.5,2156.6576,56.006724
V1,allen,76.25,12.5,2272.5458,53.561543
V1,allen,77.5,12.5,2407.0203,51.093219
V1,allen,78.75,12.5,2564.3172,48.618386
V1,allen,80,12.5,2749.929,46.150157
V1,allen,81.25,12.5,2971.0392,43.697591
V1,allen,82.5,12.5,3237.128,41.265255
V1,allen,83.75,12.5,3560.8223,38.852955
V1,allen,85,12.5,3959.0984,36.455809
V1,allen,86.25,12.5,4454.9961,34.064914
V1,allen,87.5,12.5,5080.074,31.668928
V1,allen,88.75,12.5,5877.9429,29.256861
V1,allen,90,12.5,6909.352,26.822138
V1,allen,10,13.75,33996.318,6.9805208
V1,allen,11.25,13.75,20390.125,8.5855555
V1,allen,12.5,13.75,12937.195,10.296459
V1,allen,13.75,13.75,8719.6469,12.002472
V1,allen,15,13.75,6238.6581,13.629135
V1,allen,16.25,13.75,4718.4802,15.159746
V1,allen,17.5,13.75,3749.1754,16.623276
V1,allen,18.75,13.75,3107.7224,18.068664
V1,allen,20,13.75,2668.6585,19.544587
V1,allen,21.25,13.75,2358.8933,21.089894
V1,allen,22.5,13.75,2134.3591,22.731554
V1,allen,23.75,13.75,1967.6145,24.485987
V1,allen,25,13.75,1841.0612,26.361206
V1,allen,26.25,13.75,1743.1152,28.358733
V1,allen,27.5,13.75,1665.9763,30.475006
V1,allen,28.75,13.75,1604.2886,32.702349
V1,allen,30,13.75,1554.3127,35.029634
V1,allen,31.25,13.75,1513.3997,37.442777
V1,allen,32.5,13.75,1479.6496,39.925171
V1,allen,33.75,13.75,1451.6842,42.458138
V1,allen,35,13.75,1428.4932,45.021428
V1,allen,36.25,13.75,1409.3298,47.593782
V1,allen,37.5,13.75,1393.637,50.153535
V1,allen,38.75,13.75,1380.9966,52.67923
V1,allen,40,13.75,1371.0938,55.150174
V1,allen,41.25,13.75,1363.6909,57.546902
V1,allen,42.5,13.75,1358.6101,59.851495
V1,allen,43.75,13.75,1355.7199,62.047724
V1,allen,45,13.75,1354.9269,64.121018
V1,allen,46.25,13.75,1356.1688,66.058266
V1,allen,47.5,13.75,1359.4107,67.847499
V1,allen,48.75,13.75,1364.6418,69.477512
V1,allen,50,13.75,1371.8735,70.93747
V1,allen,51.25,13.75,1381.1393,72.216582
V1,allen,52.5,13.75,1392.4936,73.303893
V1,allen,53.75,13.75,1406.0127,74.188235
V1,allen,55,13.75,1421.796,74.858378
V1,allen,56.25,13.75,1439.9668,75.303371
V1,allen,57.5,13.75,1460.6753,75.51307
V1,allen,58.75,13.75,1484.1011,75.478801
V1,allen,60,13.75,1510.4573,75.194103
V1,allen,61.25,13.75,1539.9951,74.655468
V1,allen,62.5,13.75,1573.0105,73.862996
V1,allen,63.75,13.75,1609.8522,72.820878
V1,allen,65,13.75,1650.9316,71.537658
V1,allen,66.25,13.75,1696.7365,70.02622
V1,allen,67.5,13.75,1747.8476,68.303512
V1,allen,68.75,13.75,1804.9607,66.390019
V1,allen,70,13.75,1868.9147,64.309047
V1,allen,71.25,13.75,1940.7286,62.085894
V1,allen,72.5,13.75,2021.6496,59.746956
V1,allen,73.75,13.75,2113.216,57.318856
V1,allen,75,13.75,2217.3407,54.827627
V1,allen,76.25,13.75,2336.4219,52.297975
V1,allen,77.5,13.75,2473.4909,49.752626
V1,allen,78.75,13.75,2632.4109,47.211756
V1,allen,80,13.75,2818.1476,44.69247
V1,allen,81.25,13.75,3037.1375,42.208335
V1,allen,82.5,13.75,3297.7971,39.768959
V1,allen,83.75,13.75,3611.229,37.379654
V1,allen,85,13.75,3992.211,35.041248
V1,allen,86.25,13.75,4460.5914,32.750189
V1,allen,87.5,13.75,5043.2689,30.499109
V1,allen,88.75,13.75,5777.0151,28.278097
V1,allen,90,13.75,6712.5124,26.076878
V1,allen,10,15,61204.565,5.5828269
V1,allen,11.25,15,34543.555,7.0950521
V1,allen,12.5,15,20431.793,8.8897406
V1,allen,13.75,15,12804.39,10.863513
V1,allen,15,15,8543.1894,12.875084
V1,allen,16.25,15,6065.8928,14.806713
V1,allen,17.5,15,4563.8939,16.608136
V1,allen,18.75,15,3615.1327,18.295106
V1,allen,20,15,2992.5941,19.91939
V1,allen,21.25,15,2569.8574,21.5393
V1,allen,22.5,15,2273.9172,23.203508
V1,allen,23.75,15,2061.0832,24.946233
V1,allen,25,15,1904.3164,26.788175
V1,allen,26.25,15,1786.3654,28.739207
V1,allen,27.5,15,1695.923,30.801016
V1,allen,28.75,15,1625.4035,32.969151
V1,allen,30,15,1569.616,35.234483
V1,allen,31.25,15,1524.9486,37.584238
V1,allen,32.5,15,1488.8525,40.002775
V1,allen,33.75,15,1459.5072,42.472236
V1,allen,35,15,1435.5998,44.97315
V1,allen,36.25,15,1416.1749,47.485041
V1,allen,37.5,15,1400.5326,49.98703
V1,allen,38.75,15,1388.1575,52.458426
V1,allen,40,15,1378.6695,54.879244
V1,allen,41.25,15,1371.7885,57.230634
V1,allen,42.5,15,1367.3104,59.495156
V1,allen,43.75,15,1365.0891,61.656895
V1,allen,45,15,1365.0248,63.701403
