stimulus_presentation_id,stimulus_block,start_time,stop_time,size,spatial_frequency,y_position,coherence,phase,stimulus_name,color,Dir,orientation,Speed,contrast,x_position,temporal_frequency,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1065,0.0,335.02655,335.27675,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020518,202,,,0,,False,5,test,1
1066,0.0,335.27675,335.52696,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020518,135,,,0,,False,8,test,2
1067,0.0,335.52696,335.77717,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020518,226,,,0,,False,5,test,0
1068,0.0,335.77717,336.02737,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020518,242,,,0,,False,2,test,2
1069,0.0,336.02737,336.27759,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25021482,18,,,0,,False,5,test,0
1070,0.0,336.27759,336.5278,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021482,233,,,0,,False,2,test,2
1071,0.0,336.5278,336.77801,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021482,226,,,0,,False,6,train,0
1072,0.0,336.77801,337.02823,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021482,16,,,0,,False,2,test,2
1073,0.0,337.02823,337.27843,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25020018,138,,,0,,False,2,test,0
1074,0.0,337.27843,337.52863,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020018,38,,,0,,False,4,train,1
1075,0.0,337.52863,337.77883,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020018,83,,,0,,False,5,test,1
1076,0.0,337.77883,338.02903,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25020018,164,,,0,,False,7,train,0
1077,0.0,338.02903,338.27925,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25021482,117,,,0,,False,7,train,2
1078,0.0,338.27925,338.52946,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021482,69,,,0,,False,2,test,0
1079,0.0,338.52946,338.77967,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021482,3,,,0,,False,4,train,2
1080,0.0,338.77967,339.02989,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25021482,41,,,0,,False,3,train,0
1081,0.0,339.02989,339.28009,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25020518,238,,,0,,False,4,train,0
1082,0.0,339.28009,339.5303,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020518,134,,,0,,False,3,train,0
1083,0.0,339.5303,339.78051,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25020518,123,,,0,,False,6,train,1
1084,0.0,339.78051,340.03071,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020518,136,,,0,,False,5,test,1
1085,0.0,340.03071,340.28093,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25021482,199,,,0,,False,2,test,2
1086,0.0,340.28093,340.53114,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25021482,175,,,0,,False,9,train,2
1087,0.0,340.53114,340.78135,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25021482,187,,,0,,False,4,train,1
1088,0.0,340.78135,341.03157,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021482,166,,,0,,False,5,test,2
1089,0.0,341.03157,341.28177,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25020268,84,,,0,,False,3,train,0
1090,0.0,341.28177,341.53198,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25020268,151,,,0,,False,2,test,0
1091,0.0,341.53198,341.78218,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020268,85,,,0,,False,3,train,0
1092,0.0,341.78218,342.03238,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25020268,29,,,0,,False,3,train,2
1093,0.0,342.03238,342.2826,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25021482,25,,,0,,False,5,test,0
1094,0.0,342.2826,342.53281,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25021482,209,,,0,,False,1,train,2
1095,0.0,342.53281,342.78302,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021482,74,,,0,,False,3,train,2
1096,0.0,342.78302,343.03324,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021482,229,,,0,,False,1,train,1
1097,0.0,343.03324,343.28344,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25020518,62,,,0,,False,8,test,0
1098,0.0,343.28344,343.53365,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25020518,118,,,0,,False,5,test,2
1099,0.0,343.53365,343.78386,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25020518,111,,,0,,False,2,test,1
1100,0.0,343.78386,344.03406,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020518,125,,,0,,False,6,train,1
1101,0.0,344.03406,344.28427,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25020982,39,,,0,,False,5,test,1
1102,0.0,344.28427,344.53448,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020982,124,,,0,,False,6,train,2
1103,0.0,344.53448,344.78469,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25020982,211,,,0,,False,3,train,0
1104,0.0,344.78469,345.0349,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020982,201,,,0,,False,3,train,2
1105,0.0,345.0349,345.28511,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25020768,117,,,0,,False,8,test,2
1106,0.0,345.28511,345.53532,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020768,193,,,0,,False,3,train,1
1107,0.0,345.53532,345.78552,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020768,228,,,0,,False,2,test,1
1108,0.0,345.78552,346.03573,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25020768,243,,,0,,False,1,train,0
1109,0.0,346.03573,346.28595,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25021732,88,,,0,,False,6,train,2
1110,0.0,346.28595,346.53617,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021732,7,,,0,,False,5,test,0
1111,0.0,346.53617,346.78638,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25021732,185,,,0,,False,1,train,0
1112,0.0,346.78638,347.0366,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25021732,58,,,0,,False,3,train,1
1113,0.0,347.0366,347.2868,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25019768,226,,,0,,False,7,train,0
1114,0.0,347.2868,347.537,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25019768,124,,,0,,False,7,train,2
1115,0.0,347.537,347.78719,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25019768,109,,,0,,False,2,test,2
1116,0.0,347.78719,348.03739,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25019768,38,,,0,,False,5,test,1
1117,0.0,348.03739,348.2876,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25021232,174,,,0,,False,3,train,1
1118,0.0,348.2876,348.53782,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021232,241,,,0,,False,1,train,0
1119,0.0,348.53782,348.78803,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25021232,18,,,0,,False,6,train,0
1120,0.0,348.78803,349.03824,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021232,243,,,0,,False,2,test,0
1121,0.0,349.03824,349.28845,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021018,207,,,0,,False,1,train,2
1122,0.0,349.28845,349.53866,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25021018,68,,,0,,False,5,test,1
1123,0.0,349.53866,349.78887,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021018,89,,,0,,False,5,test,2
1124,0.0,349.78887,350.03908,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25021018,221,,,0,,False,3,train,1
1125,0.0,350.03908,350.28929,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020482,25,,,0,,False,6,train,0
1126,0.0,350.28929,350.53949,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25020482,234,,,0,,False,1,train,2
1127,0.0,350.53949,350.78969,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25020482,104,,,0,,False,7,train,1
1128,0.0,350.78969,351.0399,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020482,242,,,0,,False,3,train,2
1129,0.0,351.0399,351.29011,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021268,59,,,0,,False,6,train,1
1130,0.0,351.29011,351.54033,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25021268,100,,,0,,False,5,test,2
1131,0.0,351.54033,351.79054,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25021268,162,,,0,,False,5,test,0
1132,0.0,351.79054,352.04075,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021268,226,,,0,,False,8,test,0
1133,0.0,352.04075,352.29097,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25022232,218,,,0,,False,6,train,1
1134,0.0,352.29097,352.5412,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25022232,136,,,0,,False,6,train,1
1135,0.0,352.5412,352.79142,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25022232,169,,,0,,False,6,train,1
1136,0.0,352.79142,353.04164,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25022232,10,,,0,,False,2,test,2
1137,0.0,353.04164,353.29183,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25019518,73,,,0,,False,6,train,0
1138,0.0,353.29183,353.54203,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25019518,193,,,0,,False,4,train,1
1139,0.0,353.54203,353.79223,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25019518,92,,,0,,False,7,train,2
1140,0.0,353.79223,354.04242,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25019518,75,,,0,,False,6,train,2
1141,0.0,354.04242,354.29264,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25021982,22,,,0,,False,8,test,2
1142,0.0,354.29264,354.54286,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021982,207,,,0,,False,2,test,2
1143,0.0,354.54286,354.79308,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25021982,225,,,0,,False,6,train,2
1144,0.0,354.79308,355.0433,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25021982,235,,,0,,False,4,train,1
1145,0.0,355.0433,355.2935,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25020018,95,,,0,,False,4,train,0
1146,0.0,355.2935,355.5437,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25020018,97,,,0,,False,7,train,1
1147,0.0,355.5437,355.7939,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020018,42,,,0,,False,5,test,1
1148,0.0,355.7939,356.0441,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25020018,175,,,0,,False,10,train,2
1149,0.0,356.0441,356.29432,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25021482,70,,,0,,False,4,train,1
1150,0.0,356.29432,356.54453,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25021482,111,,,0,,False,3,train,1
1151,0.0,356.54453,356.79474,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021482,69,,,0,,False,3,train,0
1152,0.0,356.79474,357.04496,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25021482,39,,,0,,False,6,train,1
1153,0.0,357.04496,357.29516,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25020268,119,,,0,,False,4,train,0
1154,0.0,357.29516,357.54537,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020268,70,,,0,,False,5,test,1
1155,0.0,357.54537,357.79557,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25020268,17,,,0,,False,4,train,0
1156,0.0,357.79557,358.04577,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020268,66,,,0,,False,3,train,2
1157,0.0,358.04577,358.29599,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021732,129,,,0,,False,5,test,1
1158,0.0,358.29599,358.54621,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021732,233,,,0,,False,3,train,2
1159,0.0,358.54621,358.79642,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021732,104,,,0,,False,8,test,1
1160,0.0,358.79642,359.04664,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25021732,140,,,0,,False,4,train,2
1161,0.0,359.04664,359.29684,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020018,106,,,0,,False,2,test,0
1162,0.0,359.29684,359.54704,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020018,73,,,0,,False,7,train,0
1163,0.0,359.54704,359.79724,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020018,198,,,0,,False,3,train,1
1164,0.0,359.79724,360.04744,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020018,126,,,0,,False,3,train,1
1165,0.0,360.04744,360.29766,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021982,52,,,0,,False,5,test,0
1166,0.0,360.29766,360.54788,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021982,24,,,0,,False,4,train,0
1167,0.0,360.54788,360.7981,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25021982,219,,,0,,False,3,train,1
1168,0.0,360.7981,361.04832,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25021982,152,,,0,,False,3,train,1
1169,0.0,361.04832,361.29852,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25019768,22,,,0,,False,9,train,2
1170,0.0,361.29852,361.54872,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25019768,41,,,0,,False,4,train,0
1171,0.0,361.54872,361.79891,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25019768,228,,,0,,False,3,train,1
1172,0.0,361.79891,362.04911,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25019768,184,,,0,,False,3,train,0
1173,0.0,362.04911,362.29933,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25022232,145,,,0,,False,6,train,1
1174,0.0,362.29933,362.54956,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25022232,34,,,0,,False,6,train,0
1175,0.0,362.54956,362.79978,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25022232,54,,,0,,False,1,train,1
1176,0.0,362.79978,363.05,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25022232,66,,,0,,False,4,train,2
1177,0.0,363.05,363.30019,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25019518,212,,,0,,False,6,train,0
1178,0.0,363.30019,363.55039,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25019518,143,,,0,,False,4,train,0
1179,0.0,363.55039,363.80059,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25019518,179,,,0,,False,1,train,2
1180,0.0,363.80059,364.05078,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25019518,171,,,0,,False,6,train,2
1181,0.0,364.05078,364.301,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021482,171,,,0,,False,7,train,2
1182,0.0,364.301,364.55121,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021482,196,,,0,,False,3,train,1
1183,0.0,364.55121,364.80142,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021482,177,,,0,,False,6,train,2
1184,0.0,364.80142,365.05164,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021482,171,,,0,,False,8,test,2
1185,0.0,365.05164,365.30184,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25020518,216,,,0,,False,6,train,2
1186,0.0,365.30184,365.55205,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020518,170,,,0,,False,4,train,1
1187,0.0,365.55205,365.80226,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25020518,218,,,0,,False,7,train,1
1188,0.0,365.80226,366.05246,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25020518,207,,,0,,False,3,train,2
1189,0.0,366.05246,366.30268,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021982,129,,,0,,False,6,train,1
1190,0.0,366.30268,366.5529,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021982,44,,,0,,False,4,train,0
1191,0.0,366.5529,366.80312,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25021982,72,,,0,,False,6,train,0
1192,0.0,366.80312,367.05334,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021982,74,,,0,,False,4,train,2
1193,0.0,367.05334,367.30354,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25019768,162,,,0,,False,6,train,0
