stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,stimulus_name,Speed,temporal_frequency,phase,orientation,y_position,x_position,size,Dir,color,coherence,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2062,0.0,590.94541,591.19563,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,139,,,0,,False,9,train,2
2063,0.0,591.19563,591.44585,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,82,,,0,,False,9,train,1
2064,0.0,591.44585,591.69606,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,42,,,0,,False,9,train,0
2065,0.0,591.69606,591.94627,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,13,,,0,,False,6,train,1
2066,0.0,591.94627,592.19647,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,153,,,0,,False,8,test,0
2067,0.0,592.19647,592.44667,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,22,,,0,,False,11,test,2
2068,0.0,592.44667,592.69688,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,24,,,0,,False,10,train,0
2069,0.0,592.69688,592.94709,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,56,,,0,,False,10,train,1
2070,0.0,592.94709,593.19729,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,178,,,0,,False,10,train,1
2071,0.0,593.19729,593.4475,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,98,,,0,,False,7,train,2
2072,0.0,593.4475,593.69771,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,228,,,0,,False,6,train,0
2073,0.0,593.69771,593.94792,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,143,,,0,,False,11,test,0
2074,0.0,593.94792,594.19813,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,91,,,0,,False,11,test,1
2075,0.0,594.19813,594.44835,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,190,,,0,,False,6,train,1
2076,0.0,594.44835,594.69856,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,106,,,0,,False,8,test,2
2077,0.0,594.69856,594.94877,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,134,,,0,,False,9,train,0
2078,0.0,594.94877,595.19897,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,119,,,0,,False,10,train,2
2079,0.0,595.19897,595.44918,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,161,,,0,,False,10,train,2
2080,0.0,595.44918,595.69939,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,90,,,0,,False,7,train,2
2081,0.0,595.69939,595.9496,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,111,,,0,,False,10,train,1
2082,0.0,595.9496,596.1998,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,118,,,0,,False,4,train,2
2083,0.0,596.1998,596.45,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,65,,,0,,False,8,test,1
2084,0.0,596.45,596.70021,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,67,,,0,,False,10,train,2
2085,0.0,596.70021,596.95042,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,196,,,0,,False,8,test,2
2086,0.0,596.95042,597.20063,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,107,,,0,,False,7,train,0
2087,0.0,597.20063,597.45085,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,243,,,0,,False,3,train,1
2088,0.0,597.45085,597.70106,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,124,,,0,,False,7,train,1
2089,0.0,597.70106,597.95127,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,63,,,0,,False,8,test,1
2090,0.0,597.95127,598.20147,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,94,,,0,,False,8,test,1
2091,0.0,598.20147,598.45168,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,104,,,0,,False,10,train,0
2092,0.0,598.45168,598.70189,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,205,,,0,,False,8,test,1
2093,0.0,598.70189,598.9521,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,85,,,0,,False,7,train,1
2094,0.0,598.9521,599.20231,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,20,,,0,,False,7,train,0
2095,0.0,599.20231,599.45253,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,43,,,0,,False,5,test,2
2096,0.0,599.45253,599.70274,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,147,,,0,,False,8,test,0
2097,0.0,599.70274,599.95295,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,131,,,0,,False,10,train,1
2098,0.0,599.95295,600.20315,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,155,,,0,,False,8,test,1
2099,0.0,600.20315,600.45335,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,12,,,0,,False,6,train,2
2100,0.0,600.45335,600.70356,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,115,,,0,,False,9,train,1
2101,0.0,600.70356,600.95377,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,149,,,0,,False,5,test,2
2102,0.0,600.95377,601.20398,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,237,,,0,,False,5,test,2
2103,0.0,601.20398,601.4542,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,193,,,0,,False,7,train,2
2104,0.0,601.4542,601.70441,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,230,,,0,,False,8,test,2
2105,0.0,601.70441,601.95462,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,8,,,0,,False,5,test,2
2106,0.0,601.95462,602.20482,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,27,,,0,,False,8,test,1
2107,0.0,602.20482,602.45502,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,221,,,0,,False,5,test,1
2108,0.0,602.45502,602.70523,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,51,,,0,,False,9,train,0
2109,0.0,602.70523,602.95544,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,138,,,0,,False,8,test,2
2110,0.0,602.95544,603.20565,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,206,,,0,,False,9,train,0
2111,0.0,603.20565,603.45587,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,68,,,0,,False,7,train,2
2112,0.0,603.45587,603.70608,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,109,,,0,,False,8,test,1
2113,0.0,603.70608,603.95629,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,224,,,0,,False,4,train,0
2114,0.0,603.95629,604.2065,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,105,,,0,,False,9,train,2
2115,0.0,604.2065,604.45671,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,205,,,0,,False,9,train,1
2116,0.0,604.45671,604.70692,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,112,,,0,,False,9,train,1
2117,0.0,604.70692,604.95713,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,207,,,0,,False,10,train,2
2118,0.0,604.95713,605.20734,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,14,,,0,,False,8,test,0
2119,0.0,605.20734,605.45755,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,64,,,0,,False,9,train,1
2120,0.0,605.45755,605.70776,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,164,,,0,,False,10,train,0
2121,0.0,605.70776,605.95797,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,108,,,0,,False,8,test,2
2122,0.0,605.95797,606.20817,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,50,,,0,,False,9,train,2
2123,0.0,606.20817,606.45838,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,86,,,0,,False,8,test,0
2124,0.0,606.45838,606.70859,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,234,,,0,,False,8,test,0
2125,0.0,606.70859,606.95879,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,72,,,0,,False,11,test,1
2126,0.0,606.95879,607.20899,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,89,,,0,,False,6,train,1
2127,0.0,607.20899,607.4592,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,37,,,0,,False,11,test,1
2128,0.0,607.4592,607.7094,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,27,,,0,,False,9,train,1
2129,0.0,607.7094,607.95962,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021632,195,,,0,,False,6,train,2
2130,0.0,607.95962,608.20983,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021632,216,,,0,,False,5,test,2
2131,0.0,608.20983,608.46005,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021632,186,,,0,,False,8,test,0
2132,0.0,608.46005,608.71027,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021632,221,,,0,,False,6,train,1
2133,0.0,608.71027,608.96047,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020118,36,,,0,,False,10,train,2
2134,0.0,608.96047,609.21067,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020118,8,,,0,,False,6,train,2
2135,0.0,609.21067,609.46087,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020118,198,,,0,,False,10,train,2
2136,0.0,609.46087,609.71107,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020118,112,,,0,,False,10,train,1
2137,0.0,609.71107,609.96129,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,26,,,0,,False,10,train,2
2138,0.0,609.96129,610.2115,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,74,,,0,,False,8,test,1
2139,0.0,610.2115,610.46171,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,12,,,0,,False,7,train,2
2140,0.0,610.46171,610.71193,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,169,,,0,,False,8,test,0
2141,0.0,610.71193,610.96213,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,21,,,0,,False,7,train,0
2142,0.0,610.96213,611.21234,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,240,,,0,,False,4,train,2
2143,0.0,611.21234,611.46255,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,232,,,0,,False,6,train,1
2144,0.0,611.46255,611.71275,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,202,,,0,,False,5,test,2
2145,0.0,611.71275,611.96297,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,152,,,0,,False,8,test,2
2146,0.0,611.96297,612.21318,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,97,,,0,,False,8,test,0
2147,0.0,612.21318,612.46339,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,123,,,0,,False,6,train,2
2148,0.0,612.46339,612.71361,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,211,,,0,,False,6,train,2
2149,0.0,612.71361,612.96381,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,20,,,0,,False,8,test,0
2150,0.0,612.96381,613.21402,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,87,,,0,,False,7,train,0
2151,0.0,613.21402,613.46423,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,175,,,0,,False,7,train,1
2152,0.0,613.46423,613.71443,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,116,,,0,,False,7,train,0
2153,0.0,613.71443,613.96464,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,7,,,0,,False,8,test,1
2154,0.0,613.96464,614.21485,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,240,,,0,,False,5,test,2
2155,0.0,614.21485,614.46507,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,200,,,0,,False,9,train,0
2156,0.0,614.46507,614.71528,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,160,,,0,,False,8,test,1
2157,0.0,614.71528,614.96549,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,87,,,0,,False,8,test,0
2158,0.0,614.96549,615.2157,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,215,,,0,,False,9,train,0
2159,0.0,615.2157,615.46591,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,211,,,0,,False,7,train,2
2160,0.0,615.46591,615.71612,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,171,,,0,,False,6,train,0
2161,0.0,615.71612,615.96633,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,167,,,0,,False,7,train,2
2162,0.0,615.96633,616.21653,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,40,,,0,,False,8,test,2
2163,0.0,616.21653,616.46674,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,49,,,0,,False,8,test,1
2164,0.0,616.46674,616.71695,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,44,,,0,,False,6,train,0
2165,0.0,616.71695,616.96716,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,119,,,0,,False,11,test,2
2166,0.0,616.96716,617.21737,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,99,,,0,,False,8,test,1
2167,0.0,617.21737,617.46759,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,243,,,0,,False,4,train,1
2168,0.0,617.46759,617.7178,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,90,,,0,,False,8,test,2
2169,0.0,617.7178,617.96801,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,120,,,0,,False,11,test,1
2170,0.0,617.96801,618.21821,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,17,,,0,,False,11,test,0
2171,0.0,618.21821,618.46842,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,16,,,0,,False,8,test,2
2172,0.0,618.46842,618.71863,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,111,,,0,,False,11,test,1
2173,0.0,618.71863,618.96884,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,29,,,0,,False,10,train,0
2174,0.0,618.96884,619.21906,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,8,,,0,,False,7,train,2
2175,0.0,619.21906,619.46928,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,53,,,0,,False,7,train,0
2176,0.0,619.46928,619.71949,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,6,,,0,,False,8,test,0
2177,0.0,619.71949,619.96969,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,167,,,0,,False,8,test,2
2178,0.0,619.96969,620.21989,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,135,,,0,,False,7,train,0
2179,0.0,620.21989,620.47009,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,141,,,0,,False,5,test,0
2180,0.0,620.47009,620.72029,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,169,,,0,,False,9,train,0
2181,0.0,620.72029,620.9705,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,192,,,0,,False,10,train,2
2182,0.0,620.9705,621.22071,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,140,,,0,,False,8,test,1
2183,0.0,621.22071,621.47093,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,150,,,0,,False,10,train,2
2184,0.0,621.47093,621.72114,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,51,,,0,,False,10,train,0
2185,0.0,621.72114,621.97135,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,160,,,0,,False,9,train,1
2186,0.0,621.97135,622.22155,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,195,,,0,,False,7,train,2
2187,0.0,622.22155,622.47176,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,20,,,0,,False,9,train,0
2188,0.0,622.47176,622.72197,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,205,,,0,,False,10,train,1
2189,0.0,622.72197,622.97218,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,185,,,0,,False,7,train,2
2190,0.0,622.97218,623.22239,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,212,,,0,,False,9,train,1
