unit_id,site,site_number,subject_id,probe,pilot_qc,default_qc,rf_baseline_spikes,rf_amplitude_spikes,rf_center_x_deg,rf_center_y_deg,rf_sigma_major_deg,rf_sigma_minor_deg,rf_theta_deg,rf_deviance,rf_null_deviance,rf_pseudo_r2,rf_lrt_p,rf_fit_success,rf_fit_evaluations,rf_center_on_screen,rf_split_half_r,rf_split_half_spearman_brown,rf_reliability_p,rf_presentations,rf_position_cells,rf_lrt_q,rf_reliability_q,rf_model_supported,supported_rf_center_x_deg,supported_rf_center_y_deg,azimuth_deg,elevation_deg,rf_area_deg2,log2_rf_area,inferred_row,inferred_col
8002792,site8,8,817334,E,True,True,3.838239,1.674141,-22.0301,-37.0919,25.37862,6.74117,42.18596,265.3287,396.4502,0.3307389,7.461615999999999e-26,True,35,True,0.5684594,0.7248634,1.548728e-08,4860,81,2.32909e-25,5.397526e-08,True,-22.0301,-37.0919,25.79869646972656,-38.61742021896362,537.4686719174606,9.070036854827489,130,208
8002812,site8,8,817334,E,True,True,1.734915,4.361443,-30.85146,-19.28847,11.35321,7.474636,77.12251,140.7305,1149.834,0.877608,9.603374e-215,True,14,True,0.8807702,0.9366059,1.142308e-27,4860,81,9.577473e-214,1.1090769999999999e-26,True,-30.85146,-19.28847,16.977336469726563,-20.813990218963625,266.5990466050482,8.058527810934438,178,200
8002815,site8,8,817334,E,True,True,2.817026,8.560265,-39.78477,-13.69174,11.9792,8.704616,83.24423,51.33071,2347.078,0.97813,0.0,True,12,True,0.9784595,0.9891125,3.376281e-56,4860,81,0.0,2.028301e-54,True,-39.78477,-13.69174,8.04402646972656,-15.217260218963622,327.58748789534127,8.3557364445068,188,183
8002835,site8,8,817334,E,True,True,0.0175391,1.32321,-33.9909,-14.5639,5.096936,3.214237,-30.68796,96.90949,361.9286,0.7322415,2.522554e-54,True,23,True,0.8588595,0.9240714,5.772947e-25,4860,81,1.101355e-53,4.767145e-24,True,-33.9909,-14.5639,13.837896469726559,-16.089420218963625,51.46795933435969,5.685602676799141,187,194
8002887,site8,8,817334,E,True,True,0.2655779,0.4442133,-33.0429,-18.72272,26.81684,7.831672,4.59531,156.5587,277.4126,0.4356469,1.0782190000000001e-23,True,20,True,0.4399151,0.6110292,1.984385e-05,4860,81,3.257698e-23,5.651916e-05,True,-33.0429,-18.72272,14.78589646972656,-20.248240218963623,659.7994723771004,9.365883813995778,179,196
9000298,site9,9,817335,A,True,True,1.728124,1.244737,-32.51698,30.69041,15.6443,9.993147,2.691831,220.4222,384.3496,0.426506,8.718075e-33,True,10,True,0.6907697,0.8171068,4.799247e-13,4860,81,3.014949e-32,2.121912e-12,True,-32.51698,30.69041,15.311816469726566,29.16488978103638,491.1433681385328,8.94000040843087,303,162
9000308,site9,9,817335,A,True,True,0.03808837,0.7057104,-28.40752,-10.76398,6.986516,4.497713,-52.2062,113.9101,326.5772,0.6511999,3.805577e-43,True,12,True,0.7007573,0.8240533,1.633287e-13,4860,81,1.481248e-42,7.468675e-13,True,-28.40752,-10.76398,19.42127646972656,-12.289500218963623,98.71934615239786,6.6252609340078275,200,202
9000323,site9,9,817335,A,True,True,0.008706457,0.03302665,9.111609,-4.926542,28.64808,6.179768,-40.04897,90.06443,106.5797,0.1549571,0.01123984,True,60,True,0.2481248,0.3975962,0.01275912,4860,81,0.01501665,0.02715692,True,9.111609,-4.926542,56.940405469726564,-6.452062218963623,556.1828134461987,9.119415354561754,229,249
9000327,site9,9,817335,A,True,True,0.1497809,1.471108,-32.96336,10.35317,17.13687,4.90348,-10.26642,189.8352,874.6574,0.7829605,1.157074e-144,True,16,True,0.8274995,0.9056085,8.454747e-22,4860,81,8.800717e-144,5.940572e-21,True,-32.96336,10.35317,14.86543646972656,8.827649781036378,263.9889709837076,8.044333847239194,255,179
9000330,site9,9,817335,A,True,True,1.401976,10.74702,-30.68619,-10.33587,13.57783,12.10221,-21.40654,189.3828,7514.162,0.9747966,0.0,True,8,True,0.9867717,0.9933418,1.7087289999999998e-64,4860,81,0.0,3.1585190000000003e-62,True,-30.68619,-10.33587,17.142606469726562,-11.861390218963622,516.2320026385274,9.011875770603673,200,198
9000331,site9,9,817335,A,True,True,0.7251489,0.5204333,12.04382,22.81006,51.26133,15.57746,-12.81145,466.8029,625.1759,0.2533255,1.3091240000000001e-31,True,68,True,0.662116,0.7967146,8.425752e-12,4860,81,4.431663e-31,3.493888e-11,True,12.04382,22.81006,59.872616469726566,21.28453978103638,2508.628705175489,11.292683242120534,298,232
9000333,site9,9,817335,A,True,True,1.870252,17.527,-28.00001,-13.12448,12.07735,9.766134,-24.84865,280.8682,11089.07,0.9746716,0.0,True,9,True,0.9845952,0.9922378,6.725793e-62,4860,81,0.0,7.696228000000001e-60,True,-28.00001,-13.12448,19.828786469726563,-14.650000218963623,370.54776990745665,8.533515732214303,194,204
9000338,site9,9,817335,A,True,True,7.76066,12.84674,-24.82891,-23.25564,13.27108,12.00545,-81.24146,263.8209,3807.0,0.9307011,0.0,True,8,True,0.9452893,0.9718753,1.750813e-40,4860,81,0.0,3.3792799999999994e-39,True,-24.82891,-23.25564,22.99988646972656,-24.78116021896362,500.5351523829401,8.96732758228791,170,210
9000349,site9,9,817335,A,True,True,0.1635135,0.6672747,-18.84375,-30.13741,7.481028,4.374485,43.15389,208.3205,304.3388,0.3154981,1.696675e-18,True,11,True,0.4692331,0.6387456,4.963863e-06,4860,81,4.736305e-18,1.471244e-05,True,-18.84375,-30.13741,28.985046469726562,-31.662930218963623,102.81064519524335,6.683845841225525,154,217
9000351,site9,9,817335,A,True,True,0.2192865,0.6857589,0.3978847,-9.455065,16.23733,5.084052,-39.71507,353.363,529.4929,0.3326389,2.250639e-35,True,22,True,0.4368579,0.6080739,2.276464e-05,4860,81,8.091863e-35,6.454681e-05,True,0.3978847,-9.455065,48.22668116972656,-10.980585218963622,259.3429662234719,8.018717431918244,213,240
9000353,site9,9,817335,A,True,True,0.1543304,0.3526656,-35.55775,5.13481,12.81048,6.599796,-87.40529,257.0354,332.2768,0.2264421,3.423156e-14,True,26,True,0.2585559,0.4108771,0.009886823,4860,81,8.78543e-14,0.021394,True,-35.55775,5.13481,12.271046469726564,3.6092897810363773,265.61083501271844,8.053170189246774,238,180
9000357,site9,9,817335,A,True,True,2.857481,9.707123,-30.49166,6.37207,23.00863,7.864357,-9.987346,996.6275,5188.989,0.8079341,0.0,True,15,True,0.811145,0.8957262,2.1632379999999998e-20,4860,81,0.0,1.395507e-19,True,-30.49166,6.37207,17.337136469726563,4.846549781036377,568.4651600686741,9.15092812211761,243,188
9000358,site9,9,817335,A,True,True,2.109199,5.118194,-27.49591,-15.22985,15.3728,12.75072,-68.03602,196.7053,2303.78,0.9146163,0.0,True,10,True,0.9320356,0.9648224,7.131691e-37,4860,81,0.0,1.146318e-35,True,-27.49591,-15.22985,20.332886469726564,-16.755370218963623,615.7969856544834,9.266310995137363,188,205
9000359,site9,9,817335,A,True,True,0.2670837,9.098509,-38.31812,-14.22097,10.62744,7.947249,-32.66897,162.2648,6455.31,0.9748634,0.0,True,10,True,0.9713595,0.9854717,2.2750059999999998e-51,4860,81,0.0,9.187965999999999e-50,True,-38.31812,-14.22097,9.510676469726562,-15.746490218963622,265.33549719468596,8.051673885322417,187,186
9000363,site9,9,817335,A,True,True,2.229745,12.7269,-33.19344,-8.273522,22.45913,13.15983,-11.21887,208.5257,9304.251,0.9775881,0.0,True,9,True,0.9806288,0.9902197,5.3140599999999994e-58,4860,81,0.0,3.9905269999999997e-56,True,-33.19344,-8.273522,14.63535646972656,-9.799042218963622,928.5238868680501,9.85879521466111,204,194
9000364,site9,9,817335,A,True,True,2.509632,10.61188,-25.66389,-15.82281,16.27891,11.08338,-24.85781,182.7424,5894.631,0.9689985,0.0,True,8,True,0.9714554,0.9855211,1.9964519999999998e-51,4860,81,0.0,8.179208999999999e-50,True,-25.66389,-15.82281,22.164906469726564,-17.348330218963625,566.8229399938374,9.146754336784419,187,208
9000367,site9,9,817335,A,True,True,0.03675264,0.1758423,-4.654802,-10.31987,15.04306,3.519782,14.80164,87.239,131.2664,0.3354049,7.300203e-08,True,25,True,0.3098691,0.4731299,0.002437939,4860,81,1.513895e-07,0.005794627,True,-4.654802,-10.31987,43.173994469726566,-11.845390218963622,166.34196457959806,7.378008365937421,210,234
9000369,site9,9,817335,A,True,True,2.833488,3.571962,-9.506398,-11.03985,13.24578,7.119642,6.130167,465.8962,990.2886,0.5295349,4.6684809999999997e-110,True,22,True,0.9136767,0.9548914,6.305889e-33,4860,81,2.992185e-109,8.081628e-32,True,-9.506398,-11.03985,38.322398469726565,-12.565370218963622,296.26855999159443,8.210761725453468,206,229
9000378,site9,9,817335,A,True,True,1.223586,0.9138928,-31.54574,-2.074058,32.44534,4.594114,26.65891,308.5762,410.7048,0.2486667,9.021198e-20,True,12,True,0.5559013,0.7145714,3.574238e-08,4860,81,2.575113e-19,1.22088e-07,True,-31.54574,-2.074058,16.283056469726564,-3.5995782189636225,468.27823199526654,8.871222165410694,221,193
9000387,site9,9,817335,A,True,True,1.057874,16.38899,-18.33442,-24.12874,9.215999,7.108979,3.227961,309.709,8466.97,0.9634215,0.0,True,9,True,0.9844067,0.9921421,1.083524e-61,4860,81,0.0,1.157204e-59,True,-18.33442,-24.12874,29.49437646972656,-25.65426021896362,205.82566297420044,7.685279062858862,169,219
9000388,site9,9,817335,A,True,True,2.272781,1.612098,-19.90637,13.77498,26.61799,9.199723,19.18672,349.6616,638.8632,0.4526816,1.68263e-59,True,23,True,0.8359414,0.9106406,1.384048e-22,4860,81,7.681295e-59,1.009368e-21,True,-19.90637,13.77498,27.922426469726563,12.249459781036377,769.3073493651356,9.587416280573636,268,197
9000392,site9,9,817335,A,True,True,2.844912,8.039166,-34.23095,-24.78656,12.10495,6.85564,-65.50496,308.7819,2283.318,0.8647661,0.0,True,13,True,0.8926613,0.9432869,2.279976e-29,4860,81,0.0,2.435014e-28,True,-34.23095,-24.78656,13.597846469726562,-26.312080218963622,260.71191320172693,8.026312697943034,164,195
9000399,site9,9,817335,A,True,True,1.638544,0.731437,17.82223,-4.066408,45.27476,11.96422,-33.21922,321.3647,442.5346,0.273809,9.253593e-24,True,40,True,0.7357346,0.8477501,2.568917e-15,4860,81,2.797611e-23,1.299601e-14,True,17.82223,-4.066408,65.65102646972656,-5.591928218963623,1701.7290778535166,10.732785657086293,232,260
9000401,site9,9,817335,A,True,True,1.005315,0.8817599,-15.74849,-32.92013,31.43807,13.50594,-64.42644,118.5368,347.6301,0.6590146,1.19548e-46,True,15,True,0.6135885,0.7605266,5.631977e-10,4860,81,4.8129590000000004e-46,2.131282e-09,True,-15.74849,-32.92013,32.080306469726565,-34.44565021896362,1333.9223994150075,10.381459025220925,147,221
9000404,site9,9,817335,A,True,True,1.045784,5.731914,-22.31611,-24.63469,11.63926,8.734159,50.39135,203.4032,2657.948,0.9234736,0.0,True,10,True,0.9195766,0.9581036,4.319069e-34,4860,81,0.0,5.8802960000000006e-33,True,-22.31611,-24.63469,25.512686469726564,-26.16021021896362,319.3716309007207,8.31909235669869,168,214
9000408,site9,9,817335,A,True,True,7.133125,5.680808,2.786985,-32.20179,19.30778,6.779842,59.70176,2643.759,3329.966,0.2060701,5.815261e-145,True,42,True,0.8396539,0.912839,6.043496e-23,4860,81,4.430105e-144,4.503107e-22,True,2.786985,-32.20179,50.615781469726564,-33.72731021896362,411.24609524435823,8.683858170389547,138,244
9000416,site9,9,817335,A,True,True,0.3818318,4.987237,-24.90078,-28.28584,10.34953,5.866805,0.7280001,211.6418,2429.674,0.9128929,0.0,True,10,True,0.8616925,0.9257087,2.743448e-25,4860,81,0.0,2.337768e-24,True,-24.90078,-28.28584,22.92801646972656,-29.81136021896362,190.75334127885463,7.575564517629894,158,209
9000417,site9,9,817335,A,True,True,1.691341,7.592693,-19.29769,-20.4461,8.745469,8.503136,28.16142,405.9801,2649.212,0.8467544,0.0,True,12,True,0.9221867,0.9595183,1.234574e-34,4860,81,0.0,1.755433e-33,True,-19.29769,-20.4461,28.531106469726563,-21.971620218963622,233.62112054492272,7.8680268969037614,179,217
9000418,site9,9,817335,A,True,True,0.4716871,6.011699,-24.14753,-18.45623,7.186855,6.081462,-71.82823,262.8275,2234.7,0.882388,0.0,True,17,True,0.937772,0.9678868,2.4478629999999997e-38,4860,81,0.0,4.247087e-37,True,-24.14753,-18.45623,23.681266469726562,-19.981750218963626,137.30828817793622,7.1012749015839685,182,210
9000419,site9,9,817335,A,True,True,1.215411,17.12268,-19.80882,-21.96533,15.7478,10.53766,-13.24581,288.342,15367.95,0.9812374,0.0,True,8,True,0.9851386,0.9925137,1.6449830000000002e-62,4860,81,0.0,2.0804710000000002e-60,True,-19.80882,-21.96533,28.01997646972656,-23.490850218963622,521.3314739843931,9.026057151167503,174,217
9000421,site9,9,817335,A,True,True,0.8972313,4.084157,-22.82724,-22.8045,17.21065,8.786496,3.599623,196.1032,2268.072,0.9135375,0.0,True,12,True,0.9483933,0.9735132,1.85031e-41,4860,81,0.0,3.752147e-40,True,-22.82724,-22.8045,25.001556469726562,-24.330020218963625,475.07574833879175,8.892013751723713,171,213
9000427,site9,9,817335,A,True,True,0.04744522,4.932163,-19.61874,-25.85064,7.850022,4.173914,0.04794339,114.2249,2264.629,0.9495613,0.0,True,12,True,0.9416929,0.969971,2.0196370000000002e-39,4860,81,0.0,3.733222e-38,True,-19.61874,-25.85064,28.210056469726563,-27.37616021896362,102.93527831928367,6.685593701974407,166,217
9000433,site9,9,817335,A,True,True,0.01312481,0.6138638,-13.98246,-24.42703,7.787714,5.689439,-2.503226,106.5836,426.5528,0.7501279,4.2868770000000003e-66,True,15,True,0.7418242,0.8517785,1.165401e-15,4860,81,2.075229e-65,6.022491e-15,True,-13.98246,-24.42703,33.846336469726566,-25.952550218963623,139.19681943797036,7.1209824366403165,169,225
9000437,site9,9,817335,A,True,True,0.1249862,1.088441,-24.75632,-23.39298,13.97263,5.992711,-18.68912,153.9386,665.3488,0.7686347,2.927759e-107,True,11,True,0.7728272,0.8718585,1.437124e-17,4860,81,1.8469470000000001e-106,8.164085e-17,True,-24.75632,-23.39298,23.072476469726563,-24.918500218963622,263.0579103395564,8.039236623371705,170,210
9000438,site9,9,817335,A,True,True,0.005282574,0.8715144,-15.45432,-32.4109,7.349682,6.476674,-31.50734,68.95182,684.1407,0.899214,1.233617e-129,True,17,True,0.8744983,0.9330478,7.637469e-27,4860,81,8.772184000000001e-129,7.086038e-26,True,-15.45432,-32.4109,32.37447646972656,-33.93642021896362,149.54450484828206,7.224431088036815,148,222
9000439,site9,9,817335,A,True,True,0.0979953,1.806792,-19.58759,-9.852237,6.741657,3.816695,-31.54722,201.5677,701.1456,0.7125166,1.036677e-104,True,15,True,0.8877413,0.9405328,1.21457e-28,4860,81,6.438383e-104,1.2446110000000001e-27,True,-19.58759,-9.852237,28.241206469726563,-11.377757218963623,80.83584481808437,6.336923260068494,205,215
9000441,site9,9,817335,A,True,True,0.08884121,0.4446923,-14.72916,-22.97614,10.16888,7.077891,-83.46738,145.4173,283.9791,0.4879297,2.015637e-27,True,27,True,0.5617241,0.7193641,2.435807e-08,4860,81,6.4294420000000004e-27,8.403796e-08,True,-14.72916,-22.97614,33.09963646972656,-24.50166021896362,226.113694095327,7.820904558269091,173,224
9000442,site9,9,817335,A,True,True,1.527729,12.03102,-12.56104,-25.43119,12.65433,10.14344,10.33101,290.4526,7499.475,0.9612703,0.0,True,8,True,0.9802935,0.9900487,1.039993e-57,4860,81,0.0,7.460011999999999e-56,True,-12.56104,-25.43119,35.267756469726564,-26.95671021896362,403.2499230045479,8.65553044769137,167,226
9000445,site9,9,817335,A,True,True,0.1781361,0.9793981,-21.31547,-23.9291,15.36029,6.489508,-88.55835,310.7574,717.7799,0.5670575,8.641780999999999e-85,True,19,True,0.6489877,0.7871347,2.829559e-11,4860,81,4.758424000000001e-84,1.149523e-10,True,-21.31547,-23.9291,26.51332646972656,-25.45462021896362,313.15623285343014,8.290738783445963,169,215
9000449,site9,9,817335,A,True,True,0.06124097,1.169628,-20.90812,-29.52434,7.940633,6.08057,-15.47286,175.1104,681.9175,0.7432088,2.872496e-106,True,25,True,0.7716536,0.8711112,1.718544e-17,4860,81,1.800272e-105,9.728296000000001e-17,True,-20.90812,-29.52434,26.920676469726562,-31.049860218963623,151.68732388327794,7.244956718109558,155,215
9000454,site9,9,817335,A,True,True,2.007124,6.576961,-20.11771,-20.89188,14.02085,12.05533,-30.37261,220.5385,3184.555,0.9307475,0.0,True,8,True,0.9456371,0.9720591,1.370085e-40,4860,81,0.0,2.655093e-39,True,-20.11771,-20.89188,27.711086469726563,-22.41740021896362,531.0107570234409,9.052597276693385,177,216
9000466,site9,9,817335,A,True,True,0.02476969,0.9297781,-20.23994,-22.82932,13.87227,8.292461,0.05656599,106.1732,983.1473,0.8920069,3.567384e-186,True,12,True,0.9221024,0.9594727,1.2864029999999999e-34,4860,81,3.2294569999999994e-185,1.823733e-33,True,-20.23994,-22.82932,27.58885646972656,-24.354840218963623,361.39392129985293,8.4974284298336,172,216
9000467,site9,9,817335,A,True,True,0.008420947,0.5430905,-18.51817,-36.76356,17.20715,8.983385,56.5599,118.968,710.5898,0.8325786,1.495801e-124,True,21,True,0.9036128,0.9493662,4.033334e-31,4860,81,1.033092e-123,4.659664e-30,True,-18.51817,-36.76356,29.31062646972656,-38.28908021896362,485.622532985033,8.923691554266915,134,214
9000470,site9,9,817335,A,True,True,0.01592283,0.1436263,1.121772,-22.2524,20.3904,12.40954,-34.11271,141.2301,263.1442,0.4632975,6.456068e-24,True,26,True,0.5375143,0.6991991,1.144813e-07,4860,81,1.961714e-23,3.807591e-07,True,1.121772,-22.2524,48.95056846972656,-23.777920218963622,794.9344189388402,9.634692034606498,176,243
9000471,site9,9,817335,A,True,True,0.03186028,0.8103167,-12.1851,-37.73533,14.79921,8.227599,-45.06313,189.6989,838.2008,0.7736833,7.998403e-137,True,18,True,0.8750071,0.9333374,6.571652e-27,4860,81,5.8879519999999994e-136,6.120807e-26,True,-12.1851,-37.73533,35.643696469726564,-39.26085021896362,382.52649597721006,8.579415870367024,134,223
9000478,site9,9,817335,A,True,True,0.04573413,0.5599514,4.830214,-22.0458,10.5679,7.388497,-11.19602,174.3725,465.11,0.6250941,7.889205000000001e-60,True,21,True,0.7159933,0.8344943,2.888666e-14,4860,81,3.615196e-59,1.380013e-13,True,4.830214,-22.0458,52.65901046972656,-23.57132021896362,245.2983738029941,7.938393859405533,177,247
9000480,site9,9,817335,A,True,True,0.02407934,0.05493815,1.411063,-14.94565,20.42649,10.17367,-15.95474,124.0742,144.6054,0.1419806,0.002226378,True,45,True,0.2888033,0.4481728,0.004463964,4860,81,0.0032579,0.01021124,True,1.411063,-14.94565,49.23985946972656,-16.47117021896362,652.8618102621862,9.3506338419636,198,243
9000489,site9,9,817335,A,True,True,0.1515096,2.130981,-1.61985,-24.51913,21.23001,7.360221,-13.29353,226.5653,2040.915,0.8889883,0.0,True,10,True,0.9409602,0.9695821,3.260998e-39,4860,81,0.0,5.914096999999999e-38,True,-1.61985,-24.51913,46.20894646972656,-26.044650218963625,490.8976196296574,8.939278360844515,170,240
9000498,site9,9,817335,A,True,True,0.01579141,0.311206,-12.15982,-28.30718,17.71921,4.887846,30.56007,137.4276,346.4988,0.6033822,2.221095e-42,True,14,True,0.7229272,0.8391848,1.264333e-14,4860,81,8.568862e-42,6.137763e-14,True,-12.15982,-28.30718,35.66897646972656,-29.832700218963623,272.08947469401716,8.08793733930447,159,226
9000594,site9,9,817335,B,True,True,5.028902,3.925581,11.69342,36.96295,50.98336,23.73651,-15.79155,224.5356,1511.99,0.8514966,5.632081e-275,True,11,True,0.9311638,0.9643551,1.16009e-36,4860,81,6.768354e-274,1.846156e-35,True,11.69342,36.96295,59.52221646972656,35.43742978103638,3801.851865118807,11.892486604754291,342,222
9000731,site9,9,817335,B,True,True,3.17033,0.8639781,2.296756,35.45064,21.99268,15.97442,-13.24775,74.28346,151.5164,0.5097332,1.330698e-14,True,20,True,0.2612594,0.4142833,0.009239882,4860,81,3.463272e-14,0.02008452,True,2.296756,35.45064,50.125552469726564,33.92511978103638,1103.7052962996859,10.108139289817514,325,209
9000783,site9,9,817335,B,True,True,0.06456592,0.3467873,7.422745,-30.73893,16.60602,10.5441,33.45619,113.8766,319.8768,0.6439985,1.0016189999999999e-41,True,12,True,0.5773833,0.7320774,8.366201e-09,4860,81,3.839541e-41,2.965189e-08,True,7.422745,-30.73893,55.25154146972656,-32.264450218963624,550.0788479466222,9.103494618209307,147,250
9000815,site9,9,817335,B,True,True,10.31079,2.462785,3.172523,-20.00562,27.142,13.46349,-5.778327,144.6277,347.8435,0.584216,3.923172e-41,True,10,True,0.685543,0.8134387,8.293314e-13,4860,81,1.4943490000000001e-40,3.607029e-12,True,3.172523,-20.00562,51.00131946972656,-21.53114021896362,1148.0197802244968,10.16493178432895,184,245
9000818,site9,9,817335,B,True,True,5.32356,3.801213,-6.991636,-7.048105,36.45481,23.27614,11.42608,257.3673,905.3347,0.7157214,1.043143e-136,True,14,True,0.6282453,0.7716838,1.709164e-10,4860,81,7.667259e-136,6.672822e-10,True,-6.991636,-7.048105,40.83716046972656,-8.573625218963622,2665.727010261517,11.380313330240018,217,230
9000827,site9,9,817335,B,True,True,3.988329,2.020828,-11.20952,-6.228552,33.21311,20.97012,-43.2414,186.4376,492.2979,0.621291,4.5386669999999995e-63,True,14,True,0.4923182,0.6598032,1.518639e-06,4860,81,2.12025e-62,4.693621e-06,True,-11.20952,-6.228552,36.619276469726564,-7.754072218963622,2188.065569132383,11.095440256268216,218,225
9000845,site9,9,817335,B,True,True,8.371524,3.457783,-25.32497,-23.08149,17.23732,10.53822,-52.9611,109.6702,443.2383,0.7525707,5.188955e-69,True,12,True,0.5952982,0.7463159,2.295075e-09,4860,81,2.5821230000000003e-68,8.375195e-09,True,-25.32497,-23.08149,22.50382646972656,-24.607010218963623,570.6724115553098,9.156519009185782,170,209
9000867,site9,9,817335,B,True,True,1.015641,0.242975,33.60911,-14.44015,34.56715,12.79551,-2.143903,89.6666,108.4813,0.1734375,0.004488237,True,54,True,0.2516524,0.4021123,0.01171732,4860,81,0.006345576,0.0251063,True,33.60911,-14.44015,81.43790646972656,-15.965670218963622,1389.5399819316813,10.440391631186673,198,285
9000910,site9,9,817335,B,True,True,0.9591331,0.4389456,-18.10614,-15.86939,46.2137,32.78932,-68.98856,167.9688,223.8324,0.2495777,3.10184e-10,True,18,True,0.2359209,0.3817734,0.01698976,4860,81,7.076671e-10,0.03531696,True,-18.10614,-15.86939,29.722656469726562,-17.394910218963624,4760.504977872612,12.21689890240356,190,218
9000928,site9,9,817335,B,True,True,0.1076699,0.1458808,-20.47302,25.57252,27.7149,9.182087,5.290619,210.7747,254.6788,0.1723903,7.722776e-08,True,19,True,0.2333727,0.3784302,0.01800762,4860,81,1.600146e-07,0.03728763,True,-20.47302,25.57252,27.35577646972656,24.046999781036376,799.4744556861298,9.642908128116124,295,186
9000981,site9,9,817335,B,True,True,0.06683723,4.896967,39.97933,15.66342,8.322406,5.826918,80.05808,152.2171,3104.271,0.9509653,0.0,True,14,True,0.969585,0.9845577,2.3635179999999996e-50,4860,81,0.0,9.087255e-49,True,39.97933,15.66342,87.80812646972656,14.137899781036378,152.34832290665267,7.251229808292246,288,279
9001007,site9,9,817335,B,True,True,1.139262,3.677723,36.81727,25.85861,12.35333,8.360169,4.908575,208.0337,1236.968,0.8318197,4.9332510000000005e-219,True,15,True,0.8925695,0.9432356,2.35403e-29,4860,81,4.971517e-218,2.5085300000000003e-28,True,36.81727,25.85861,84.64606646972656,24.333089781036378,324.4508920251976,8.341856322257662,321,271
9001012,site9,9,817335,B,True,True,0.9085305,3.387582,33.18052,7.286571,10.12606,9.395206,18.11331,179.7477,1261.748,0.8575407,1.6354379999999998e-230,True,11,True,0.8434582,0.9150826,2.5288190000000003e-23,4860,81,1.701634e-229,1.923023e-22,True,33.18052,7.286571,81.00931646972657,5.761050781036378,298.8798771189553,8.223421956787487,262,274
9001013,site9,9,817335,B,True,True,1.882236,1.49937,31.17543,-4.433292,24.83694,4.542828,-10.58655,371.3624,511.4689,0.2739296,9.516865000000001e-28,True,25,True,0.5557786,0.7144701,3.602934e-08,4860,81,3.05595e-27,1.229808e-07,True,31.17543,-4.433292,79.00422646972656,-5.958812218963622,354.4657309235205,8.469502346953226,232,277
9001015,site9,9,817335,B,True,True,2.565238,2.373075,28.30764,17.39934,11.45873,7.678061,35.10184,175.8113,435.7467,0.5965288,3.083611e-53,True,21,True,0.7314392,0.8448916,4.428611e-15,4860,81,1.335398e-52,2.214766e-14,True,28.30764,17.39934,76.13643646972656,15.873819781036376,276.39992265816795,8.110613401808084,288,259
9001018,site9,9,817335,B,True,True,0.4661596,11.93345,38.98887,18.62522,12.1983,11.12501,-44.15376,237.5593,10140.89,0.9765741,0.0,True,9,True,0.9782237,0.988992,5.168037e-56,4860,81,0.0,3.0289740000000004e-54,True,38.98887,18.62522,86.81766646972656,17.099699781036378,426.3336307583103,8.73583905463442,296,276
9001025,site9,9,817335,B,True,True,0.4803033,4.033252,29.99484,15.34983,8.828857,5.031719,41.36476,147.2263,1263.817,0.8835066,5.3662739999999996e-238,True,14,True,0.918971,0.9577748,5.740305e-34,4860,81,5.732373e-237,7.727705e-33,True,29.99484,15.34983,77.82363646972657,13.824309781036378,139.5631409623658,7.124774161607359,284,263
9001031,site9,9,817335,B,True,True,1.360175,6.326879,38.31259,11.9393,14.7828,13.97324,-25.44827,102.2406,3454.891,0.970407,0.0,True,8,True,0.9792449,0.9895136,7.902151e-57,4860,81,0.0,5.20243e-55,True,38.31259,11.9393,86.14138646972657,10.413779781036377,648.9387268126857,9.341938454290869,276,278
9001045,site9,9,817335,B,True,True,4.596743,4.000787,22.4186,-2.101871,13.17585,7.550718,-39.21491,294.4919,754.6573,0.6097674,3.183142e-96,True,13,True,0.8684875,0.9296155,4.298256e-26,4860,81,1.8913920000000002e-95,3.8396690000000003e-25,True,22.4186,-2.101871,70.24739646972657,-3.6273912189636226,312.54802969850766,8.287934097576533,238,264
9001053,site9,9,817335,B,True,True,0.08265018,6.680013,34.0673,9.917176,6.027831,5.101149,48.78053,151.5383,3204.29,0.9527077,0.0,True,14,True,0.9874267,0.9936736,2.326941e-65,4860,81,0.0,4.6596989999999997e-63,True,34.0673,9.917176,81.89609646972656,8.391655781036377,96.60040549310726,6.59395733986629,271,273
9001112,site9,9,817335,B,True,True,1.236965,10.01687,35.971,13.2484,6.883169,4.555332,-82.90866,484.6177,2225.533,0.7822465,0.0,True,30,True,0.9115747,0.9537422,1.56519e-32,4860,81,0.0,1.9387380000000002e-31,True,35.971,13.2484,83.79979646972656,11.722879781036378,98.50501466675682,6.62212526565647,279,274
9001134,site9,9,817335,B,True,True,0.06884921,2.583303,32.69853,6.816789,9.164377,5.47285,70.90863,184.8407,1606.71,0.884957,4.454694e-304,True,14,True,0.9401691,0.969162,5.432801e-39,4860,81,5.771891e-303,9.779042e-38,True,32.69853,6.816789,80.52732646972656,5.291268781036377,157.56739844231726,7.299825253940425,260,274
9001248,site9,9,817335,C,True,True,0.09977968,0.4476806,37.88891,4.53051,21.9293,15.24022,20.44295,139.597,418.6501,0.6665545,2.505562e-57,True,13,True,0.5091828,0.6747795,6.043651e-07,4860,81,1.127737e-56,1.933807e-06,True,37.88891,4.53051,85.71770646972656,3.004989781036377,1049.9433757864192,10.036095809053554,256,282
