stimulus_presentation_id,stimulus_block,start_time,stop_time,color,phase,y_position,contrast,temporal_frequency,size,orientation,spatial_frequency,frame,stimulus_name,x_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
470,0.0,201.92173,202.17194,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020791,216,,,0,,False,0,train,0
471,0.0,202.17194,202.42214,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020791,41,,,0,,False,3,train,2
472,0.0,202.42214,202.67235,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25020791,95,,,0,,False,3,train,0
473,0.0,202.67235,202.92256,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020709,124,,,0,,False,1,train,1
474,0.0,202.92256,203.17277,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020709,2,,,0,,False,3,train,1
475,0.0,203.17277,203.42297,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020709,47,,,0,,False,1,train,0
476,0.0,203.42297,203.67318,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020709,189,,,0,,False,1,train,2
477,0.0,203.67318,203.92339,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25021541,95,,,0,,False,4,train,0
478,0.0,203.92339,204.17361,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021541,124,,,0,,False,2,test,1
479,0.0,204.17361,204.42383,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25021541,205,,,0,,False,1,train,1
480,0.0,204.42383,204.67404,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25021541,176,,,0,,False,1,train,2
481,0.0,204.67404,204.92424,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020209,217,,,0,,False,0,train,1
482,0.0,204.92424,205.17445,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25020209,77,,,0,,False,3,train,0
483,0.0,205.17445,205.42465,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020209,107,,,0,,False,2,test,2
484,0.0,205.42465,205.67485,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020209,101,,,0,,False,2,test,0
485,0.0,205.67485,205.92506,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25021041,109,,,0,,False,3,train,1
486,0.0,205.92506,206.17527,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021041,120,,,0,,False,4,train,0
487,0.0,206.17527,206.42548,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25021041,66,,,0,,False,2,test,0
488,0.0,206.42548,206.67569,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25021041,177,,,0,,False,1,train,1
489,0.0,206.67569,206.9259,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020959,2,,,0,,False,4,train,1
490,0.0,206.9259,207.17611,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020959,124,,,0,,False,3,train,1
491,0.0,207.17611,207.42632,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25020959,218,,,0,,False,0,train,1
492,0.0,207.42632,207.67653,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020959,29,,,0,,False,3,train,0
493,0.0,207.67653,207.92674,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020791,23,,,0,,False,1,train,0
494,0.0,207.92674,208.17695,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25020791,32,,,0,,False,1,train,1
495,0.0,208.17695,208.42715,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25020791,187,,,0,,False,2,test,0
496,0.0,208.42715,208.67736,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020791,50,,,0,,False,2,test,2
497,0.0,208.67736,208.92757,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25021209,2,,,0,,False,5,test,1
498,0.0,208.92757,209.17779,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25021209,164,,,0,,False,3,train,2
499,0.0,209.17779,209.428,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021209,160,,,0,,False,3,train,0
500,0.0,209.428,209.67821,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021209,33,,,0,,False,3,train,1
501,0.0,209.67821,209.92842,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25021541,57,,,0,,False,3,train,2
502,0.0,209.92842,210.17864,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25021541,192,,,0,,False,1,train,1
503,0.0,210.17864,210.42886,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25021541,87,,,0,,False,1,train,0
504,0.0,210.42886,210.67907,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021541,219,,,0,,False,0,train,0
505,0.0,210.67907,210.92927,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25019709,205,,,0,,False,2,test,1
506,0.0,210.92927,211.17947,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25019709,185,,,0,,False,2,test,0
507,0.0,211.17947,211.42966,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25019709,1,,,0,,False,1,train,2
508,0.0,211.42966,211.67986,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25019709,220,,,0,,False,0,train,0
509,0.0,211.67986,211.93007,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25021291,60,,,0,,False,2,test,1
510,0.0,211.93007,212.18029,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25021291,131,,,0,,False,2,test,0
511,0.0,212.18029,212.4305,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25021291,163,,,0,,False,1,train,1
512,0.0,212.4305,212.68071,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25021291,206,,,0,,False,2,test,2
513,0.0,212.68071,212.93092,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25020959,147,,,0,,False,3,train,0
514,0.0,212.93092,213.18113,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020959,49,,,0,,False,2,test,2
515,0.0,213.18113,213.43134,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020959,221,,,0,,False,0,train,0
516,0.0,213.43134,213.68155,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020959,172,,,0,,False,3,train,1
517,0.0,213.68155,213.93176,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021041,114,,,0,,False,3,train,0
518,0.0,213.93176,214.18197,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021041,114,,,0,,False,4,train,0
519,0.0,214.18197,214.43218,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021041,49,,,0,,False,3,train,2
520,0.0,214.43218,214.68239,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021041,222,,,0,,False,0,train,0
521,0.0,214.68239,214.9326,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020709,223,,,0,,False,0,train,0
522,0.0,214.9326,215.18281,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25020709,173,,,0,,False,1,train,1
523,0.0,215.18281,215.43301,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020709,68,,,0,,False,2,test,1
524,0.0,215.43301,215.68322,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020709,97,,,0,,False,2,test,0
525,0.0,215.68322,215.93343,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021041,113,,,0,,False,2,test,2
526,0.0,215.93343,216.18364,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25021041,90,,,0,,False,1,train,0
527,0.0,216.18364,216.43385,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021041,190,,,0,,False,1,train,2
528,0.0,216.43385,216.68406,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021041,224,,,0,,False,0,train,2
529,0.0,216.68406,216.93427,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020959,61,,,0,,False,2,test,1
530,0.0,216.93427,217.18448,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020959,225,,,0,,False,0,train,1
531,0.0,217.18448,217.43469,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25020959,69,,,0,,False,2,test,1
532,0.0,217.43469,217.6849,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25020959,10,,,0,,False,5,test,2
533,0.0,217.6849,217.93511,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25021041,11,,,0,,False,5,test,0
534,0.0,217.93511,218.18532,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021041,100,,,0,,False,1,train,2
535,0.0,218.18532,218.43553,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25021041,108,,,0,,False,2,test,0
536,0.0,218.43553,218.68574,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25021041,23,,,0,,False,2,test,0
537,0.0,218.68574,218.93595,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020459,130,,,0,,False,1,train,1
538,0.0,218.93595,219.18615,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020459,162,,,0,,False,1,train,0
539,0.0,219.18615,219.43635,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020459,177,,,0,,False,2,test,1
540,0.0,219.43635,219.68656,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020459,188,,,0,,False,1,train,0
541,0.0,219.68656,219.93678,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25022291,46,,,0,,False,3,train,0
542,0.0,219.93678,220.18701,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25022291,75,,,0,,False,1,train,2
543,0.0,220.18701,220.43723,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25022291,106,,,0,,False,3,train,1
544,0.0,220.43723,220.68745,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25022291,164,,,0,,False,4,train,2
545,0.0,220.68745,220.93765,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25019709,175,,,0,,False,1,train,1
546,0.0,220.93765,221.18785,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25019709,177,,,0,,False,3,train,1
547,0.0,221.18785,221.43804,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25019709,189,,,0,,False,2,test,2
548,0.0,221.43804,221.68824,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25019709,64,,,0,,False,2,test,0
549,0.0,221.68824,221.93846,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021791,91,,,0,,False,2,test,2
550,0.0,221.93846,222.18868,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25021791,93,,,0,,False,2,test,2
551,0.0,222.18868,222.43889,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25021791,197,,,0,,False,1,train,1
552,0.0,222.43889,222.68911,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021791,158,,,0,,False,3,train,2
553,0.0,222.68911,222.93931,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25020209,226,,,0,,False,0,train,0
554,0.0,222.93931,223.18952,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25020209,166,,,0,,False,1,train,2
555,0.0,223.18952,223.43972,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020209,98,,,0,,False,3,train,2
556,0.0,223.43972,223.68992,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020209,105,,,0,,False,2,test,0
557,0.0,223.68992,223.94012,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25020291,57,,,0,,False,4,train,2
558,0.0,223.94012,224.19033,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020291,177,,,0,,False,4,train,1
559,0.0,224.19033,224.44053,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020291,42,,,0,,False,1,train,0
560,0.0,224.44053,224.69073,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25020291,204,,,0,,False,2,test,0
561,0.0,224.69073,224.94094,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25021209,206,,,0,,False,3,train,2
562,0.0,224.94094,225.19116,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021209,96,,,0,,False,2,test,2
563,0.0,225.19116,225.44137,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25021209,217,,,0,,False,1,train,1
564,0.0,225.44137,225.69158,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021209,116,,,0,,False,3,train,2
565,0.0,225.69158,225.94179,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021291,27,,,0,,False,2,test,2
566,0.0,225.94179,226.19201,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021291,147,,,0,,False,4,train,0
567,0.0,226.19201,226.44222,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25021291,227,,,0,,False,0,train,0
568,0.0,226.44222,226.69243,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25021291,86,,,0,,False,3,train,2
569,0.0,226.69243,226.94264,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020459,228,,,0,,False,0,train,1
570,0.0,226.94264,227.19284,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020459,229,,,0,,False,0,train,1
571,0.0,227.19284,227.44304,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020459,200,,,0,,False,2,test,2
572,0.0,227.44304,227.69325,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020459,180,,,0,,False,1,train,0
573,0.0,227.69325,227.94346,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021041,49,,,0,,False,4,train,2
574,0.0,227.94346,228.19367,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25021041,201,,,0,,False,2,test,0
575,0.0,228.19367,228.44388,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25021041,228,,,0,,False,1,train,1
576,0.0,228.44388,228.69409,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021041,222,,,0,,False,1,train,0
577,0.0,228.69409,228.9443,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020709,41,,,0,,False,4,train,2
578,0.0,228.9443,229.19451,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25020709,24,,,0,,False,2,test,1
579,0.0,229.19451,229.44471,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020709,111,,,0,,False,1,train,0
580,0.0,229.44471,229.69492,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25020709,12,,,0,,False,1,train,2
581,0.0,229.69492,229.94513,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25021291,31,,,0,,False,1,train,1
582,0.0,229.94513,230.19535,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25021291,51,,,0,,False,1,train,0
583,0.0,230.19535,230.44556,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25021291,119,,,0,,False,3,train,1
584,0.0,230.44556,230.69577,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021291,46,,,0,,False,4,train,0
585,0.0,230.69577,230.94598,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020959,71,,,0,,False,1,train,1
586,0.0,230.94598,231.19619,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25020959,230,,,0,,False,0,train,1
587,0.0,231.19619,231.4464,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020959,59,,,0,,False,3,train,0
588,0.0,231.4464,231.69661,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020959,209,,,0,,False,1,train,1
589,0.0,231.69661,231.94682,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020791,89,,,0,,False,2,test,2
590,0.0,231.94682,232.19703,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020791,169,,,0,,False,2,test,2
591,0.0,232.19703,232.44723,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020791,157,,,0,,False,1,train,0
592,0.0,232.44723,232.69744,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020791,49,,,0,,False,5,test,2
593,0.0,232.69744,232.94765,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020709,209,,,0,,False,2,test,1
594,0.0,232.94765,233.19786,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25020709,166,,,0,,False,2,test,2
595,0.0,233.19786,233.44806,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020709,206,,,0,,False,4,train,2
596,0.0,233.44806,233.69827,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020709,202,,,0,,False,1,train,2
597,0.0,233.69827,233.94848,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020791,83,,,0,,False,4,train,2
598,0.0,233.94848,234.19869,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020791,112,,,0,,False,3,train,0
599,0.0,234.19869,234.44889,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020791,14,,,0,,False,4,train,1
600,0.0,234.44889,234.6991,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25020791,120,,,0,,False,5,test,0
601,0.0,234.6991,234.94931,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020959,19,,,0,,False,3,train,0
602,0.0,234.94931,235.19952,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020959,42,,,0,,False,2,test,0
603,0.0,235.19952,235.44973,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020959,60,,,0,,False,3,train,1
604,0.0,235.44973,235.69994,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020959,71,,,0,,False,2,test,1
605,0.0,235.69994,235.95015,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021041,9,,,0,,False,1,train,2
606,0.0,235.95015,236.20036,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25021041,215,,,0,,False,1,train,2
607,0.0,236.20036,236.45057,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021041,71,,,0,,False,3,train,1
