stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,coherence,Speed,phase,contrast,Dir,temporal_frequency,y_position,color,frame,size,orientation,stimulus_name,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1774,0.0,520.82332,521.07353,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020486,28,,,0,,False,12,train,2
1775,0.0,521.07353,521.32373,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020486,41,,,0,,False,10,train,0
1776,0.0,521.32373,521.57394,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020486,236,,,0,,False,7,train,2
1777,0.0,521.57394,521.82415,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021514,13,,,0,,False,9,train,2
1778,0.0,521.82415,522.07437,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021514,122,,,0,,False,8,test,1
1779,0.0,522.07437,522.32458,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021514,124,,,0,,False,6,train,1
1780,0.0,522.32458,522.5748,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021514,208,,,0,,False,8,test,2
1781,0.0,522.5748,522.825,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,89,,,0,,False,3,train,1
1782,0.0,522.825,523.07521,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,119,,,0,,False,3,train,1
1783,0.0,523.07521,523.32541,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,106,,,0,,False,8,test,1
1784,0.0,523.32541,523.57562,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020486,74,,,0,,False,7,train,2
1785,0.0,523.57562,523.82583,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021264,232,,,0,,False,8,test,2
1786,0.0,523.82583,524.07604,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021264,71,,,0,,False,4,train,0
1787,0.0,524.07604,524.32626,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021264,126,,,0,,False,8,test,1
1788,0.0,524.32626,524.57647,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021264,127,,,0,,False,9,train,2
1789,0.0,524.57647,524.82667,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020486,36,,,0,,False,10,train,0
1790,0.0,524.82667,525.07688,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,142,,,0,,False,7,train,1
1791,0.0,525.07688,525.32708,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,229,,,0,,False,8,test,1
1792,0.0,525.32708,525.57729,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,46,,,0,,False,5,test,1
1793,0.0,525.57729,525.8275,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021264,92,,,0,,False,6,train,2
1794,0.0,525.8275,526.07771,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021264,37,,,0,,False,9,train,1
1795,0.0,526.07771,526.32793,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021264,33,,,0,,False,5,test,0
1796,0.0,526.32793,526.57814,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021264,17,,,0,,False,7,train,1
1797,0.0,526.57814,526.82835,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,83,,,0,,False,7,train,0
1798,0.0,526.82835,527.07856,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,71,,,0,,False,5,test,0
1799,0.0,527.07856,527.32878,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,102,,,0,,False,7,train,0
1800,0.0,527.32878,527.57899,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,108,,,0,,False,7,train,2
1801,0.0,527.57899,527.82919,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,85,,,0,,False,7,train,1
1802,0.0,527.82919,528.0794,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,79,,,0,,False,10,train,1
1803,0.0,528.0794,528.3296,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,110,,,0,,False,7,train,1
1804,0.0,528.3296,528.57981,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,87,,,0,,False,7,train,1
1805,0.0,528.57981,528.83002,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,183,,,0,,False,9,train,1
1806,0.0,528.83002,529.08023,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,80,,,0,,False,7,train,1
1807,0.0,529.08023,529.33044,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,206,,,0,,False,8,test,0
1808,0.0,529.33044,529.58065,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,161,,,0,,False,6,train,1
1809,0.0,529.58065,529.83086,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,98,,,0,,False,6,train,2
1810,0.0,529.83086,530.08106,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,37,,,0,,False,10,train,1
1811,0.0,530.08106,530.33127,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,241,,,0,,False,3,train,1
1812,0.0,530.33127,530.58148,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,218,,,0,,False,8,test,2
1813,0.0,530.58148,530.83169,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,206,,,0,,False,9,train,0
1814,0.0,530.83169,531.08189,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,135,,,0,,False,8,test,0
1815,0.0,531.08189,531.3321,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020736,92,,,0,,False,7,train,2
1816,0.0,531.3321,531.58231,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,25,,,0,,False,7,train,0
1817,0.0,531.58231,531.83252,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021264,22,,,0,,False,8,test,2
1818,0.0,531.83252,532.08273,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021264,109,,,0,,False,5,test,0
1819,0.0,532.08273,532.33295,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021264,40,,,0,,False,6,train,2
1820,0.0,532.33295,532.58316,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021264,62,,,0,,False,10,train,0
1821,0.0,532.58316,532.83337,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,94,,,0,,False,5,test,0
1822,0.0,532.83337,533.08358,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,116,,,0,,False,5,test,0
1823,0.0,533.08358,533.3338,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,128,,,0,,False,5,test,2
