ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,distance_to_nearest_grid_edge_deg,log2_rf_area_deg2,rf_eccentricity_deg,session_standardized_log2_rf_area
950930522,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-5,400,0,50,-7.5,-5,2.5,True,True,25,8.64386,45.2769,0
950930541,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-10,200,0,50,-7.5,-5,-2.5,True,True,20,7.64386,46.0977,-1.23861
950930487,763673393,773463017,742602892,Brain Observatory 1.1,V1,42,4,500,0,36.667,5,5.333,-1,True,True,32,8.96578,42.19,0
950930536,763673393,773463017,742602892,Brain Observatory 1.1,V1,43.333,13.333,300,0,36.667,5,6.666,8.333,True,True,33.333,8.22882,45.3378,-0.602888
950930602,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950930590,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-10,200,0,50,-7.5,-5,-2.5,True,True,20,7.64386,46.0977,-1.23861
950930633,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.5,400,0,50,-7.5,0,0,True,True,22.5,8.64386,50.5594,0
950930747,763673393,773463017,742602892,Brain Observatory 1.1,V1,50,0,300,0,36.667,5,13.333,-5,True,True,30,8.22882,50,-0.602888
950930792,763673393,773463017,742602892,Brain Observatory 1.1,V1,58.333,-10,600,0,36.667,5,21.666,-15,True,True,20,9.22882,59.1839,0.21518
950930821,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950930836,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,6.667,300,0,36.667,5,-3.334,1.667,True,True,23.333,8.22882,33.9932,-0.602888
950930971,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,2.857,700,0,36.667,5,-6.667,-2.143,True,True,20,9.45121,30.1357,0.397112
950930888,715093703,810755801,699733581,Brain Observatory 1.1,V1,43.333,-6.667,300,0,50,-7.5,-6.667,0.833,True,True,23.333,8.22882,43.8429,-0.514071
950930923,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.143,700,0,50,-7.5,0,0.357,True,True,22.857,9.45121,50.5076,1
950931004,715093703,810755801,699733581,Brain Observatory 1.1,V1,40,-5,600,0,50,-7.5,-10,2.5,True,True,25,9.22882,40.3113,0.724542
950930986,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,7.143,700,0,36.667,5,-6.667,2.143,True,True,20,9.45121,30.8387,0.397112
950931054,763673393,773463017,742602892,Brain Observatory 1.1,V1,38.333,1.667,600,0,36.667,5,1.666,-3.333,True,True,28.333,9.22882,38.3692,0.21518
950931070,763673393,773463017,742602892,Brain Observatory 1.1,V1,45,5,400,0,36.667,5,8.333,0,True,True,35,8.64386,45.2769,-0.263359
950931086,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,3.333,300,0,36.667,5,-3.334,-1.667,True,True,23.333,8.22882,33.4992,-0.602888
950931146,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,200,0,36.667,5,3.333,0,True,True,30,7.64386,40.3113,-1.08143
950931164,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-5,200,0,50,-7.5,0,2.5,True,True,25,7.64386,50.2494,-1.23861
950931181,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-5,400,0,50,-7.5,-5,2.5,True,True,25,8.64386,45.2769,0
950931200,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.5,400,0,50,-7.5,0,0,True,True,22.5,8.64386,50.5594,0
950931236,715093703,810755801,699733581,Brain Observatory 1.1,V1,61.765,-4.706,1700,0.001,50,-7.5,11.765,2.794,True,True,25.294,10.7313,61.944,2.58556
950931204,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,6.667,300,0,36.667,5,-3.334,1.667,True,True,23.333,8.22882,33.9932,-0.602888
950931250,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,600,0,36.667,5,3.333,0,True,True,30,9.22882,40.3113,0.21518
950931254,715093703,810755801,699733581,Brain Observatory 1.1,V1,48,-4,500,0,50,-7.5,-2,3.5,True,True,26,8.96578,48.1664,0.398744
950931266,763673393,773463017,742602892,Brain Observatory 1.1,V1,36,8,500,0,36.667,5,-0.667,3,True,True,26,8.96578,36.8782,0
950931272,715093703,810755801,699733581,Brain Observatory 1.1,V1,40,-5,600,0.002,50,-7.5,-10,2.5,True,True,25,9.22882,40.3113,0.724542
950931458,715093703,810755801,699733581,Brain Observatory 1.1,V1,48,-4,500,0,50,-7.5,-2,3.5,True,True,26,8.96578,48.1664,0.398744
950931330,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,5,200,0,36.667,5,-6.667,0,True,True,20,7.64386,30.4138,-1.08143
950931349,763673393,773463017,742602892,Brain Observatory 1.1,V1,45,10,600,0,36.667,5,8.333,5,True,True,35,9.22882,46.0977,0.21518
950931363,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-10,100,0,50,-7.5,0,-2.5,True,True,20,6.64386,50.9902,-2.47723
950931419,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,5,600,0,36.667,5,-6.667,0,True,True,20,9.22882,30.4138,0.21518
950931385,715093703,810755801,699733581,Brain Observatory 1.1,V1,53,-8,1000,0,50,-7.5,3,-0.5,True,True,22,9.96578,53.6004,1.63736
950931533,715093703,810755801,699733581,Brain Observatory 1.1,V1,35,-5,400,0,50,-7.5,-15,2.5,True,True,25,8.64386,35.3553,0
950931550,715093703,810755801,699733581,Brain Observatory 1.1,V1,30,-2.5,800,0,50,-7.5,-20,5,True,True,20,9.64386,30.104,1.23861
950931565,715093703,810755801,699733581,Brain Observatory 1.1,V1,35,-10,600,0,50,-7.5,-15,-2.5,True,True,20,9.22882,36.4005,0.724542
950931691,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-10,700,0,50,-7.5,0,-2.5,True,True,20,9.45121,50.9902,1
950931390,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.75,5,1600,0,36.667,5,-2.917,0,True,True,23.75,10.6439,34.1184,1.37278
950931403,763673393,773463017,742602892,Brain Observatory 1.1,V1,31,9,1000,0,36.667,5,-5.667,4,True,True,21,9.96578,32.28,0.818068
950931434,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,10,500,0,36.667,5,3.333,5,True,True,30,8.96578,41.2311,0
950931447,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,7.5,400,0,36.667,5,3.333,2.5,True,True,30,8.64386,40.6971,-0.263359
950931461,763673393,773463017,742602892,Brain Observatory 1.1,V1,50,-7.143,700,0,36.667,5,13.333,-12.143,True,True,22.857,9.45121,50.5076,0.397112
950931475,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950931560,763673393,773463017,742602892,Brain Observatory 1.1,V1,38,-4,500,0,36.667,5,1.333,-9,True,True,26,8.96578,38.2099,0
950933840,715093703,810755801,699733581,Brain Observatory 1.1,V1,60,-10,100,0,50,-7.5,10,-2.5,True,True,20,6.64386,60.8276,-2.47723
950931498,763673393,773463017,742602892,Brain Observatory 1.1,V1,37.273,7.273,2200,0,36.667,5,0.606,2.273,True,True,27.273,11.1033,37.976,1.74862
950931509,763673393,773463017,742602892,Brain Observatory 1.1,V1,58.182,1.818,1100,0,36.667,5,21.515,-3.182,True,True,31.818,10.1033,58.2104,0.930555
950931521,763673393,773463017,742602892,Brain Observatory 1.1,V1,42.5,2.5,800,0,36.667,5,5.833,-2.5,True,True,32.5,9.64386,42.5735,0.554709
950931548,763673393,773463017,742602892,Brain Observatory 1.1,V1,55,-5,400,0,36.667,5,18.333,-10,True,True,25,8.64386,55.2268,-0.263359
950931536,763673393,773463017,742602892,Brain Observatory 1.1,V1,43.333,1.111,900,0,36.667,5,6.666,-3.889,True,True,31.111,9.81378,43.3472,0.693719
950931613,763673393,773463017,742602892,Brain Observatory 1.1,V1,36.667,6.667,300,0,36.667,5,0,1.667,True,True,26.667,8.22882,37.2682,-0.602888
950931581,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-5,200,0,50,-7.5,0,2.5,True,True,25,7.64386,50.2494,-1.23861
950931598,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-10,700,0,50,-7.5,0,-2.5,True,True,20,9.45121,50.9902,1
950931617,715093703,810755801,699733581,Brain Observatory 1.1,V1,46.667,-6.667,300,0,50,-7.5,-3.333,0.833,True,True,23.333,8.22882,47.1408,-0.514071
950931639,715093703,810755801,699733581,Brain Observatory 1.1,V1,42,-6,500,0,50,-7.5,-8,1.5,True,True,24,8.96578,42.4264,0.398744
950931805,715093703,810755801,699733581,Brain Observatory 1.1,V1,46.667,3.333,300,0,50,-7.5,-3.333,10.833,True,True,33.333,8.22882,46.7859,-0.514071
950931630,763673393,773463017,742602892,Brain Observatory 1.1,V1,44,2,500,0,36.667,5,7.333,-3,True,True,32,8.96578,44.0454,0
950931739,763673393,773463017,742602892,Brain Observatory 1.1,V1,60,10,700,0,36.667,5,23.333,5,True,True,30,9.45121,60.8276,0.397112
950931656,715093703,810755801,699733581,Brain Observatory 1.1,V1,47.5,-10,400,0,50,-7.5,-2.5,-2.5,True,True,20,8.64386,48.5412,0
950931710,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.143,700,0,50,-7.5,0,0.357,True,True,22.857,9.45121,50.5076,1
950931727,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-10,800,0,50,-7.5,5,-2.5,True,True,20,9.64386,55.9017,1.23861
950931768,763673393,773463017,742602892,Brain Observatory 1.1,V1,36,12,500,0,36.667,5,-0.667,7,True,True,26,8.96578,37.9473,0
950931786,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,10,700,0,36.667,5,-6.667,5,True,True,20,9.45121,31.6228,0.397112
950931809,763673393,773463017,742602892,Brain Observatory 1.1,V1,36.667,6.667,300,0,36.667,5,0,1.667,True,True,26.667,8.22882,37.2682,-0.602888
950931790,715093703,810755801,699733581,Brain Observatory 1.1,V1,53.333,-8.889,900,0,50,-7.5,3.333,-1.389,True,True,21.111,9.81378,54.0687,1.44908
950931821,715093703,810755801,699733581,Brain Observatory 1.1,V1,70,-5,200,0,50,-7.5,20,2.5,True,True,20,7.64386,70.1783,-1.23861
950931837,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-7.5,400,0,50,-7.5,0,0,True,True,22.5,8.64386,50.5594,0
950931853,715093703,810755801,699733581,Brain Observatory 1.1,V1,53.333,-6.667,300,0,50,-7.5,3.333,0.833,True,True,23.333,8.22882,53.7481,-0.514071
950931826,763673393,773463017,742602892,Brain Observatory 1.1,V1,57.143,4.286,700,0,36.667,5,20.476,-0.714,True,True,32.857,9.45121,57.3035,0.397112
950931843,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950931859,763673393,773463017,742602892,Brain Observatory 1.1,V1,36.667,3.333,300,0,36.667,5,0,-1.667,True,True,26.667,8.22882,36.8182,-0.602888
950931872,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0.001,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950931899,715093703,810755801,699733581,Brain Observatory 1.1,V1,43.333,-8.889,900,0,50,-7.5,-6.667,-1.389,True,True,21.111,9.81378,44.2353,1.44908
950931916,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,13.333,600,0,50,-7.5,-5,20.833,True,True,35,9.22882,46.9337,0.724542
950931937,715093703,810755801,699733581,Brain Observatory 1.1,V1,48.333,-10,600,0,50,-7.5,-1.667,-2.5,True,True,20,9.22882,49.3566,0.724542
950931959,715093703,810755801,699733581,Brain Observatory 1.1,V1,43.333,-6.667,300,0,50,-7.5,-6.667,0.833,True,True,23.333,8.22882,43.8429,-0.514071
950931921,763673393,773463017,742602892,Brain Observatory 1.1,V1,45,5,400,0,36.667,5,8.333,0,True,True,35,8.64386,45.2769,-0.263359
950931986,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,200,0,36.667,5,3.333,0,True,True,30,7.64386,40.3113,-1.08143
950931997,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,200,0,36.667,5,3.333,0,True,True,30,7.64386,40.3113,-1.08143
950932044,763673393,773463017,742602892,Brain Observatory 1.1,V1,48.462,8.462,1300,0,36.667,5,11.795,3.462,True,True,38.462,10.3443,49.1952,1.12772
950933907,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-5,400,0,50,-7.5,-5,2.5,True,True,25,8.64386,45.2769,0
950932080,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,20,300,0,36.667,5,-6.667,15,True,True,20,8.22882,36.0555,-0.602888
950932151,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,600,0,36.667,5,3.333,0,True,True,30,9.22882,40.3113,0.21518
950932087,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-5,400,0,50,-7.5,-5,2.5,True,True,25,8.64386,45.2769,0
950932133,715093703,810755801,699733581,Brain Observatory 1.1,V1,57.143,-10,700,0,50,-7.5,7.143,-2.5,True,True,20,9.45121,58.0114,1
950932136,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950932186,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,7.5,400,0,36.667,5,3.333,2.5,True,True,30,8.64386,40.6971,-0.263359
950932220,763673393,773463017,742602892,Brain Observatory 1.1,V1,38,16,500,0,36.667,5,1.333,11,True,True,28,8.96578,41.2311,0
950932238,763673393,773463017,742602892,Brain Observatory 1.1,V1,45,5,400,0,36.667,5,8.333,0,True,True,35,8.64386,45.2769,-0.263359
950932267,763673393,773463017,742602892,Brain Observatory 1.1,V1,45,5,400,0,36.667,5,8.333,0,True,True,35,8.64386,45.2769,-0.263359
950932205,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-5,400,0,50,-7.5,5,2.5,True,True,25,8.64386,55.2268,0
950932315,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-5,400,0,50,-7.5,5,2.5,True,True,25,8.64386,55.2268,0
950932335,763673393,773463017,742602892,Brain Observatory 1.1,V1,42.857,4.286,700,0.003,36.667,5,6.19,-0.714,True,True,32.857,9.45121,43.0708,0.397112
950932350,763673393,773463017,742602892,Brain Observatory 1.1,V1,45,5,400,0,36.667,5,8.333,0,True,True,35,8.64386,45.2769,-0.263359
950932360,763673393,773463017,742602892,Brain Observatory 1.1,V1,45,5,400,0,36.667,5,8.333,0,True,True,35,8.64386,45.2769,-0.263359
950932410,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-10,700,0,50,-7.5,0,-2.5,True,True,20,9.45121,50.9902,1
950932389,763673393,773463017,742602892,Brain Observatory 1.1,V1,38,6,500,0,36.667,5,1.333,1,True,True,28,8.96578,38.4708,0
950932431,763673393,773463017,742602892,Brain Observatory 1.1,V1,59.444,20.556,1800,0,36.667,5,22.777,15.556,True,True,29.444,10.8138,62.8978,1.51179
950932580,763673393,773463017,742602892,Brain Observatory 1.1,V1,64,2,500,0,36.667,5,27.333,-3,True,False,26,8.96578,64.0312,0
950932445,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-5,400,0,50,-7.5,5,2.5,True,True,25,8.64386,55.2268,0
950932483,763673393,773463017,742602892,Brain Observatory 1.1,V1,43.333,3.333,300,0,36.667,5,6.666,-1.667,True,True,33.333,8.22882,43.461,-0.602888
950932500,763673393,773463017,742602892,Brain Observatory 1.1,V1,35.714,2.857,700,0,36.667,5,-0.953,-2.143,True,True,25.714,9.45121,35.8281,0.397112
950932538,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,600,0,36.667,5,3.333,0,True,True,30,9.22882,40.3113,0.21518
950932496,715093703,810755801,699733581,Brain Observatory 1.1,V1,60,-10,500,0,50,-7.5,10,-2.5,True,True,20,8.96578,60.8276,0.398744
950932529,715093703,810755801,699733581,Brain Observatory 1.1,V1,60,-5,600,0,50,-7.5,10,2.5,True,True,25,9.22882,60.208,0.724542
950932563,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-5,400,0,50,-7.5,5,2.5,True,True,25,8.64386,55.2268,0
950932578,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-5,400,0,50,-7.5,5,2.5,True,True,25,8.64386,55.2268,0
950932614,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-5,400,0,50,-7.5,5,2.5,True,True,25,8.64386,55.2268,0
950932595,763673393,773463017,742602892,Brain Observatory 1.1,V1,43.333,6.667,300,0,36.667,5,6.666,1.667,True,True,33.333,8.22882,43.8429,-0.602888
950932613,763673393,773463017,742602892,Brain Observatory 1.1,V1,53.333,-2.222,1800,0,36.667,5,16.666,-7.222,True,True,27.778,10.8138,53.3793,1.51179
950932597,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-5,400,0,50,-7.5,5,2.5,True,True,25,8.64386,55.2268,0
950932630,715093703,810755801,699733581,Brain Observatory 1.1,V1,55,-5,400,0,50,-7.5,5,2.5,True,True,25,8.64386,55.2268,0
950932631,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.75,6.25,800,0,36.667,5,-2.917,1.25,True,True,23.75,9.64386,34.3238,0.554709
950932643,715093703,810755801,699733581,Brain Observatory 1.1,V1,65,5,400,0,50,-7.5,15,12.5,True,True,25,8.64386,65.192,0
950932677,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950932730,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950932741,763673393,773463017,742602892,Brain Observatory 1.1,V1,40,5,600,0,36.667,5,3.333,0,True,True,30,9.22882,40.3113,0.21518
950932696,715093703,810755801,699733581,Brain Observatory 1.1,V1,45,-5,400,0.001,50,-7.5,-5,2.5,True,True,25,8.64386,45.2769,0
950932721,715093703,810755801,699733581,Brain Observatory 1.1,V1,56.667,-8.889,900,0,50,-7.5,6.667,-1.389,True,True,21.111,9.81378,57.3599,1.44908
950932745,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-5,400,0,50,-7.5,0,2.5,True,True,25,8.64386,50.2494,0
950932752,763673393,773463017,742602892,Brain Observatory 1.1,V1,39,4,1000,0,36.667,5,2.333,-1,True,True,29,9.96578,39.2046,0.818068
950932766,763673393,773463017,742602892,Brain Observatory 1.1,V1,42,4,500,0,36.667,5,5.333,-1,True,True,32,8.96578,42.19,0
950932791,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,5,400,0,36.667,5,-1.667,0,True,True,25,8.64386,35.3553,-0.263359
950932895,763673393,773463017,742602892,Brain Observatory 1.1,V1,37.143,2.857,1400,0,36.667,5,0.476,-2.143,True,True,27.143,10.4512,37.2527,1.21518
950933960,715093703,810755801,699733581,Brain Observatory 1.1,V1,60,-7.5,400,0,50,-7.5,10,0,True,True,22.5,8.64386,60.4669,0
950932808,763673393,773463017,742602892,Brain Observatory 1.1,V1,42,4,500,0.002,36.667,5,5.333,-1,True,True,32,8.96578,42.19,0
950932821,763673393,773463017,742602892,Brain Observatory 1.1,V1,30,5,200,0,36.667,5,-6.667,0,True,True,20,7.64386,30.4138,-1.08143
950932836,763673393,773463017,742602892,Brain Observatory 1.1,V1,35,0,200,0,36.667,5,-1.667,-5,True,True,25,7.64386,35,-1.08143
950934626,719161530,729445652,703279284,Brain Observatory 1.1,V1,60,23.333,1200,0,76.667,5,-16.667,18.333,True,True,26.667,10.2288,64.3772,1.56441
950934693,719161530,729445652,703279284,Brain Observatory 1.1,V1,70,5,200,0,76.667,5,-6.667,0,True,True,20,7.64386,70.1783,-1.63736
950934762,719161530,729445652,703279284,Brain Observatory 1.1,V1,35.556,3.333,900,0,76.667,5,-41.111,-1.667,True,False,25.556,9.81378,35.7119,1.05034
950934848,719161530,729445652,703279284,Brain Observatory 1.1,V1,60,-7.5,400,0.008,76.667,5,-16.667,-12.5,True,True,22.5,8.64386,60.4669,-0.398744
950934857,719161530,729445652,703279284,Brain Observatory 1.1,V1,70,2.5,400,0,76.667,5,-6.667,-2.5,True,True,20,8.64386,70.0446,-0.398744
950935043,719161530,729445652,703279284,Brain Observatory 1.1,V1,70,5,600,0,76.667,5,-6.667,0,True,True,20,9.22882,70.1783,0.325798
950935081,719161530,729445652,703279284,Brain Observatory 1.1,V1,70,-5,600,0,76.667,5,-6.667,-10,True,True,20,9.22882,70.1783,0.325798
950935118,719161530,729445652,703279284,Brain Observatory 1.1,V1,68,-4,500,0,76.667,5,-8.667,-9,True,True,22,8.96578,68.1175,0
950935142,719161530,729445652,703279284,Brain Observatory 1.1,V1,70,-2.5,400,0,76.667,5,-6.667,-7.5,True,True,20,8.64386,70.0446,-0.398744
950935230,719161530,729445652,703279284,Brain Observatory 1.1,V1,54.286,-2.857,700,0,76.667,5,-22.381,-7.857,True,True,27.143,9.45121,54.3611,0.601256
950935320,719161530,729445652,703279284,Brain Observatory 1.1,V1,60,5,600,0,76.667,5,-16.667,0,True,True,30,9.22882,60.208,0.325798
950935403,719161530,729445652,703279284,Brain Observatory 1.1,V1,65,0,200,0,76.667,5,-11.667,-5,True,True,25,7.64386,65,-1.63736
950935429,719161530,729445652,703279284,Brain Observatory 1.1,V1,67.5,17.5,400,0,76.667,5,-9.167,12.5,True,True,22.5,8.64386,69.7316,-0.398744
950935529,719161530,729445652,703279284,Brain Observatory 1.1,V1,46.923,18.462,1300,0,76.667,5,-29.744,13.462,True,True,31.538,10.3443,50.4243,1.70744
950935863,719161530,729445652,703279284,Brain Observatory 1.1,V1,66.667,3.333,300,0,76.667,5,-10,-1.667,True,True,23.333,8.22882,66.7503,-0.912815
950946819,742951821,769322716,723627604,Brain Observatory 1.1,V1,41.905,20.952,2100,0,65,5,-23.095,15.952,True,True,29.048,11.0362,46.851,2.56441
