ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,rotation_test_gain,rotation_train_gain,axis_test_poisson_deviance,axis_train_poisson_deviance,axis_area_deg2,rotation_log2_area_ratio,parameter_baseline,parameter_amplitude_0,parameter_amplitude_45,parameter_amplitude_90,success,optimizer_nfev,best_train_anscombe_mse,second_best_train_anscombe_mse,multistart_mse_gap,train_poisson_deviance,test_poisson_deviance,baseline_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_major_deg,sigma_minor_deg,major_axis_angle_deg,axis_ratio,latent_halfmax_area_deg2,sigma_lower_bound,sigma_upper_bound
951876827,HVA,VISpm,calibration,point,-0.000508129861,0.00082489256,0.55663711,0.569833637,825.269756,0.483076444,5.24999572,1.06958206,1.37976513,0.810505741,True,24,0.538475371,0.538475372,5.11854226e-10,0.569008744,0.55714524,5.24999572,1.08661764,-34.0487143,12.2277745,26.880544,9.85310354,68.188811,2.72812966,1153.49689,False,False
951876840,HVA,VISpm,calibration,aperture,0.00378128435,0.0017387113,1.39632453,1.36234567,554.83853,-0.25096354,0.585172204,0.666427544,0.610867464,0.41330475,True,35,0.754929799,0.754929805,6.47984622e-09,1.36060696,1.39254325,0.585172204,0.563533253,10.009081,9.68846841,17.3921213,6.15546937,22.0753623,2.82547443,466.25023,False,False
951876840,HVA,VISpm,calibration,point,0.00373839213,0.00182527492,1.39631356,1.36235091,667.821942,-0.191202179,0.587558162,0.70222417,0.649171019,0.442881242,True,19,0.754817647,0.754817648,1.10420262e-09,1.36052564,1.39257517,0.587558162,0.598092144,9.78731983,9.4720649,18.0122947,7.45639179,22.1135121,2.41568512,584.928918,False,False
951876855,HVA,VISpm,evaluation,aperture,0.00022401129,2.55949613e-06,1.22766178,1.22899004,154.642177,-0.0496152872,0.591247129,1.74714352,1.77213801,1.52331548,True,19,0.687491318,0.687491321,3.14955007e-09,1.22898748,1.22743777,0.591247129,1.68086567,-38.6619607,-7.05486798,12.3034171,2.78843927,89.5469305,4.41229515,149.414335,False,False
951876855,HVA,VISpm,evaluation,point,0.000329281551,1.90426802e-05,1.22754148,1.22904762,182.532853,-0.0592213949,0.590888629,4.90437483,4.99281283,4.29351148,True,9,0.68750902,0.687509045,2.50089104e-08,1.22902858,1.2272122,0.590888629,4.73023305,-35.6904248,-6.96898455,13.4512953,2.99050264,89.8646676,4.49800482,175.19174,False,False
951876869,HVA,VISpm,calibration,aperture,0.000705433519,0.000523224204,0.850664443,0.824239434,1904.80545,-0.0682718996,2.62391112,1.15391017,1.0174681,1.1036818,True,22,0.733124768,0.733124773,4.78689988e-09,0.82371621,0.849959009,2.62391112,1.09168669,11.6899039,-29.1530719,41.3219024,10.0951575,6.50721586,4.09323999,1816.76492,False,False
951876869,HVA,VISpm,calibration,point,0.000704573022,0.000518148652,0.850609379,0.824239214,2127.33967,-0.0470691532,2.62332481,1.15703157,1.01682299,1.10468033,True,25,0.733141496,0.733141497,1.05108855e-09,0.823721065,0.849904806,2.62332481,1.09284496,11.6148756,-29.1681325,41.5885619,11.3681129,6.50457049,3.65835228,2059.05341,False,False
951876883,HVA,VISpm,calibration,aperture,-0.000829093068,0.00114300921,1.27759993,1.1439996,487.590612,0.111353918,0.357957375,0.760129536,0.784709653,0.900395128,True,10,0.547825922,0.547825922,2.20968022e-10,1.14285659,1.27842902,0.357957375,0.815078106,33.99088,-2.12147023,24.0954973,5.01920555,-85.2640059,4.8006596,526.715628,False,False
951876883,HVA,VISpm,calibration,point,-0.000753316077,0.000831304854,1.27754073,1.1440362,725.48939,0.131486875,0.357210742,0.77764117,0.802634091,0.924636009,True,21,0.547958564,0.547958564,6.58335719e-10,1.1432049,1.27829405,0.357210742,0.834970423,34.1185873,-2.16395094,24.5490274,7.43315072,-85.9264199,3.30264087,794.717102,False,False
951876895,HVA,VISpm,evaluation,aperture,0.00670529583,0.0144680659,1.13675821,0.910425238,569.10788,0.139505385,0.0737167145,0.666000681,0.778479948,0.834282473,True,11,0.337391968,0.337391987,1.92513467e-08,0.895957172,1.13005291,0.0737167145,0.7595877,-11.9546602,4.35013142,15.6417315,9.20237121,34.9039045,1.69975011,626.887925,False,False
951876895,HVA,VISpm,evaluation,point,0.00653598837,0.0143515051,1.13677559,0.91056131,688.693145,0.148471838,0.0729528138,0.668181563,0.777375369,0.833946516,True,13,0.337446757,0.337446757,9.26544397e-11,0.896209805,1.1302396,0.0729528138,0.759834483,-11.9410109,4.36723846,16.5085745,10.617086,34.9636001,1.55490636,763.343896,False,False
951876906,HVA,VISpm,evaluation,aperture,-1.1341049e-05,0.00482285883,1.29596069,1.27275364,219.652321,2.41956431,0.523409636,0.429374384,0.332989935,0.17709189,True,28,0.670743331,0.670743334,2.90780644e-09,1.26793078,1.29597203,0.523409636,0.31315207,-1.41256927,33.070075,50,5.39662072,-29.2583651,9.26505727,1175.16062,False,True
951876906,HVA,VISpm,evaluation,point,-0.00498897177,0.00481878226,1.29534039,1.27280518,312.086725,-0.592701586,0.547980621,1.05352352,0.940695581,0.156295741,True,29,0.669994015,0.669994016,9.07412367e-10,1.2679864,1.30032936,0.547980621,0.716838282,11.1204467,26.7485061,18.9361181,2.50933161,-28.4603403,7.54627964,206.944715,False,False
951876918,HVA,VISpm,evaluation,aperture,-0.00287615006,0.000774207454,1.46077133,1.56653203,2122.00563,-0.0103988016,0.519824829,0.913179749,0.934785694,1.19504343,True,12,0.883318052,0.883318052,6.87775392e-11,1.56575782,1.46364748,0.519824829,1.01433629,-52.6014502,-27.7151,50,9.6747744,-5.00126629,5.16807916,2106.76542,False,True
951876918,HVA,VISpm,evaluation,point,-0.00289423957,0.000771228541,1.46098139,1.56667561,2405.9747,-0.00873306923,0.519773959,0.913214822,0.934329706,1.19549462,True,17,0.883382669,0.88338267,1.42446943e-10,1.56590438,1.46387563,0.519773959,1.01434638,-52.297466,-27.7405281,50,10.9821357,-5.0468013,4.55284849,2391.4546,False,True
951876931,HVA,VISpm,calibration,aperture,-0.000412457766,0.000424358081,1.22875135,1.18563787,210.779784,0.000339627463,0.674142923,0.885048905,0.922700826,0.500103109,True,15,0.681951036,0.681951037,8.15456369e-10,1.18521351,1.22916381,0.674142923,0.76928428,2.32129173,12.8760507,9.63248412,5.02559587,-72.7519464,1.91668498,210.82941,False,False
951876931,HVA,VISpm,calibration,point,-0.000627248514,0.00031130321,1.22792504,1.18565072,373.496156,-0.000393327051,0.671988687,0.882224484,0.921285276,0.516792115,True,22,0.682038735,0.682038738,3.01533176e-09,1.18533942,1.22855229,0.671988687,0.773433958,2.31688702,12.8352539,11.085938,7.73374696,-73.1730317,1.4334498,373.394342,False,False
951876978,HVA,VISpm,calibration,aperture,-0.00124546068,0.000178832976,1.23579307,1.23697527,3047.94879,-0.0257483834,0.238678935,0.322976529,0.332156501,0.0961547089,True,27,0.528382483,0.528382484,5.89354787e-10,1.23679644,1.23703853,0.238678935,0.250429246,18.3211224,-35.0351932,50,13.7493224,-88.2395456,3.63654284,2994.03333,False,True
951876978,HVA,VISpm,calibration,point,-0.00120439278,0.0001810081,1.23578084,1.23700426,3248.3853,-0.0239063528,0.23867313,0.322886418,0.332143002,0.0962230399,True,26,0.528390935,0.528390935,1.25976451e-10,1.23682325,1.23698523,0.23867313,0.250417486,18.3178564,-34.8192658,50,14.6722147,-88.2686312,3.40780182,3195.00106,False,True
951876992,HVA,VISpm,calibration,aperture,0.0516687133,0.0489641538,2.02913304,2.06739523,1310.1936,-0.0574686373,1.02668096,2.79925368,2.73403985,2.3888353,True,16,1.49141785,1.49141786,2.07025641e-09,2.01843108,1.97746433,1.02668096,2.64070961,8.80549673,-11.7402414,25.8382585,11.1883778,36.0065776,2.30938382,1259.02887,False,False
951876992,HVA,VISpm,calibration,point,0.0514727988,0.0490083718,2.02913513,2.06739171,1422.94065,-0.0139853597,1.02616325,2.80715211,2.74133739,2.39515717,True,14,1.49135055,1.49135055,1.7642976e-10,2.01838334,1.97766233,1.02616325,2.64788222,8.7997299,-11.7277629,26.334183,12.2871623,36.0104413,2.1432274,1409.21343,False,False
951877017,HVA,VISpm,calibration,aperture,-0.00036354316,0.00014243863,1.57528568,1.63239855,2506.09395,-0.0167736964,2.00518332,2.39221354,1.89385611,1.5377075,True,6,1.40753112,1.40753112,3.54176688e-11,1.63225611,1.57564922,2.00518332,1.94125905,-13.5597168,-13.9967454,25.4390899,22.3584175,-15.5049179,1.1377858,2477.12523,False,False
951877017,HVA,VISpm,calibration,point,-0.000367874972,0.000141945475,1.57528358,1.63239824,2618.62244,-0.0161392019,2.00498782,2.39260735,1.89419297,1.53801799,True,10,1.40753085,1.40753085,2.27013963e-11,1.63225629,1.57565145,2.00498782,1.9416061,-13.5599877,-13.9983461,25.9368057,22.9241206,-15.5110301,1.13141988,2589.49157,False,False
951877027,HVA,VISpm,calibration,aperture,0.0078278485,0.00470321783,1.04639279,1.12502493,922.584886,-0.000249613574,0.259377552,2.9523561,3.24212275,4.61087764,True,9,0.614713193,0.614713193,1.98477901e-11,1.12032171,1.03856494,0.259377552,3.6017855,-15.6602389,-7.08440877,19.2552092,10.9996185,-7.67710069,1.75053427,922.425275,False,False
951877027,HVA,VISpm,calibration,point,0.00782787472,0.00469915082,1.04634932,1.1251518,1052.1842,0.00182688182,0.258057117,2.95886557,3.24965362,4.61966027,True,11,0.614773185,0.614773185,3.25439675e-11,1.12045265,1.03852145,0.258057117,3.60939315,-15.6621771,-7.08560885,19.9324778,12.135987,-7.65546518,1.64242742,1053.51742,False,False
951877039,HVA,VISpm,evaluation,aperture,0.000903954963,0.000112908134,1.65037553,1.48937115,293.056077,0.000582803305,0.196753344,0.984478527,0.633719829,0.5961114,True,12,0.606140694,0.606140695,1.64968206e-09,1.48925824,1.64947158,0.196753344,0.738103252,-5.73383785,-15.7090244,8.52735314,7.89417218,-74.8882978,1.08020866,293.174486,False,False
951877039,HVA,VISpm,evaluation,point,0.000612413974,8.58225439e-05,1.65066826,1.489829,416.495087,0.00206499869,0.196226114,0.993166345,0.635478139,0.600090385,True,15,0.606236709,0.606236709,5.9534e-10,1.48974318,1.65005585,0.196226114,0.742911623,-5.70091767,-15.7773119,10.0599522,9.51985347,-79.2910186,1.05673393,417.091663,False,False
951877053,HVA,VISpm,calibration,aperture,0.00566044115,0.021121899,1.70324932,1.5726879,690.165778,0.0259958884,0.595084607,0.486046092,2.19893951,8.42937348,True,14,0.932006731,0.932006731,8.78733752e-11,1.551566,1.69758888,0.595084607,3.70478636,-19.0039199,-0.165698534,18.7329395,8.61326292,-13.3750361,2.17489465,702.714578,False,False
951877053,HVA,VISpm,calibration,point,0.00562356809,0.0208680275,1.70265102,1.57279217,831.1046,0.0348440262,0.593172757,0.490926713,2.21073572,8.45969214,True,12,0.932273439,0.932273439,1.3460455e-11,1.55192414,1.69702745,0.593172757,3.72045152,-19.0192438,-0.176751594,19.4324739,10.0603099,-13.348005,1.93159793,851.421834,False,False
951877065,HVA,VISpm,calibration,aperture,-6.21420303e-06,3.4068313e-06,1.61852435,1.59503877,140.970838,6.41999092e-05,0.56891158,0.844558238,0.745021529,0.911736711,True,5,0.870960883,0.870960886,2.55995258e-09,1.59503536,1.61853056,0.56891158,0.833772159,-41.0480048,-6.33502762,16.1850106,2.00000136,-89.9610881,8.09249979,140.977111,True,False
951877065,HVA,VISpm,calibration,point,5.10173768e-05,3.16853118e-05,1.61860393,1.59518291,256.257578,3.55416654e-06,0.569022645,1.13004682,0.996279706,1.21873319,True,7,0.871006087,0.87100818,2.09221858e-06,1.59515122,1.61855291,0.569022645,1.1150199,-37.3639483,-6.36480266,17.2216664,3.41662477,-89.9715977,5.04054953,256.258209,False,False
951877077,HVA,VISpm,evaluation,aperture,0.00134454669,0.000334197562,1.15658129,1.09402566,1056.74967,-0.0510949883,0.263565085,0.888324065,0.772152333,0.590090949,True,9,0.497430404,0.497430404,1.37107603e-10,1.09369146,1.15523674,0.263565085,0.750189116,-21.4163467,-5.07003573,21.2188365,11.0373318,-11.0168363,1.92246068,1019.97845,False,False
951877077,HVA,VISpm,evaluation,point,0.00131505959,0.000332863837,1.15658437,1.09401572,1190.71398,-0.054915191,0.263905735,0.893464006,0.775894997,0.593462183,True,10,0.497404562,0.497404562,2.44919363e-10,1.09368286,1.15526931,0.263905735,0.754273728,-21.3963652,-5.08149547,21.7488131,12.1013951,-11.2496413,1.79721535,1146.24204,False,False
951877102,HVA,VISpm,calibration,aperture,-0.00205882142,0.000281606809,1.87473322,1.68264785,1671.1718,-0.175532863,2.53646717,1.65083033,0.933502587,1.22567102,True,17,1.4679109,1.4679109,1.26437594e-09,1.68236624,1.87679204,2.53646717,1.27000131,-5.50761202,5.89610253,25.7806602,13.1789581,-9.48308593,1.95619867,1479.72306,False,False
951877102,HVA,VISpm,calibration,point,-0.00206974768,0.000279046032,1.87469023,1.68265369,1812.28627,-0.161280362,2.53557754,1.65156188,0.934615868,1.22694266,True,17,1.46791559,1.46791559,3.96627176e-10,1.68237464,1.87675998,2.53557754,1.27104014,-5.51011045,5.89500353,26.2912506,14.1533746,-9.52081554,1.8575959,1620.60276,False,False
951877115,HVA,VISpm,evaluation,aperture,-0.000430348002,0.000122267286,1.70351271,1.78969767,2062.47435,0.0142556273,1.80869276,1.28051127,0.959972151,1.29143228,True,8,1.46270695,1.46270695,4.64605243e-10,1.7895754,1.70394306,1.80869276,1.17730523,-10.9444406,3.82478402,30.2597102,15.805558,-4.0576256,1.91449807,2082.95519,False,False
951877115,HVA,VISpm,evaluation,point,-0.000431235389,0.000122968824,1.70350955,1.78969724,2199.32356,0.0131519422,1.8083655,1.28102662,0.96067827,1.29206542,True,8,1.46270607,1.46270607,1.17344356e-10,1.78957427,1.70394079,1.8083655,1.17792344,-10.943528,3.82289038,30.6988135,16.6005064,-4.05492246,1.8492697,2219.46477,False,False
951877130,HVA,VISpm,evaluation,aperture,-0.00205569644,0.00166720146,1.87302972,1.81823299,2600.90654,0.425814951,2.83905168,1.25176514,1.22769762,1.26336804,True,17,1.62319583,1.62319583,2.75882428e-10,1.81656579,1.87508542,2.83905168,1.24761027,-9.18158155,2.31273701,35.7208805,22.4584787,14.8482591,1.59052983,3493.87867,False,False
951877130,HVA,VISpm,evaluation,point,-0.00205661751,0.00166822285,1.87302974,1.81823451,2722.98978,0.410811848,2.83851072,1.25216589,1.22813155,1.26378094,True,13,1.62319668,1.62319669,2.15590212e-10,1.81656629,1.87508636,2.83851072,1.24802613,-9.18106782,2.31231107,36.0917856,23.0302686,14.8478823,1.56714567,3620.03442,False,False
951877143,HVA,VISpm,evaluation,aperture,-0.000319548491,-1.86973472e-05,1.64866402,1.62900076,4911.17352,0.015671413,1.06324572,0.918994572,0.985208588,0.888483086,True,5,1.20980226,1.20980226,2.07756856e-09,1.62901946,1.64898357,1.06324572,0.930895415,-18.385442,4.66424905,49.2106234,23.1653383,-4.30037775,2.12432138,4964.81241,False,False
951877143,HVA,VISpm,evaluation,point,-0.000318900956,-1.86934153e-05,1.64866602,1.62900057,5058.98134,0.0143994086,1.0630345,0.919192362,0.985423371,0.888687471,True,5,1.20980227,1.20980228,1.93170968e-09,1.62901926,1.64898492,1.0630345,0.931101068,-18.3849511,4.66447548,49.4773963,23.7129489,-4.30085819,2.08651385,5109.7274,False,False
951877185,HVA,VISpm,calibration,aperture,0.00357483632,0.00224605433,1.41139923,1.51206057,1290.08177,-0.0104672188,0.62473733,2.15031911,1.68730957,2.33062874,True,9,0.968577877,0.968577877,7.04225567e-11,1.50981452,1.40782439,0.62473733,2.05608581,-20.3380257,7.04929176,22.5061955,13.066488,-8.78965468,1.72243648,1280.75568,False,False
951877185,HVA,VISpm,calibration,point,0.00359228169,0.00224950407,1.41138447,1.51204674,1417.33757,-0.00707545413,0.62407449,2.15296746,1.6892731,2.33290879,True,9,0.968564689,0.968564689,1.27096111e-11,1.50979724,1.40779219,0.62407449,2.05838312,-20.3397277,7.05117649,23.0805587,14.0311003,-8.7977237,1.64495715,1410.40349,False,False
951877225,HVA,VISpm,evaluation,aperture,3.64746902e-05,0.00270152948,1.05143595,1.05281143,669.719195,0.0125554925,0.162508392,3.70955306,3.11366794,1.26457077,True,15,0.500865554,0.500865554,2.28778219e-10,1.0501099,1.05139948,0.162508392,2.69593059,-18.0153412,1.54575835,13.0883982,11.8516958,41.3749683,1.10434814,675.573066,False,False
951877225,HVA,VISpm,evaluation,point,1.36297531e-05,0.00264710239,1.05159157,1.05311867,785.464898,0.0119383169,0.161585197,3.71430823,3.1182061,1.26808264,True,16,0.501019814,0.501019814,5.93615157e-11,1.05047157,1.05157794,0.161585197,2.70019899,-18.0215893,1.54362153,14.0629104,12.9312358,41.3656908,1.08751481,791.991595,False,False
951877266,HVA,VISpm,evaluation,aperture,-0.000217493604,6.66479822e-05,0.383588544,0.392533083,173.653594,0.00248198505,0.0341610396,0.174810766,0.291235033,0.324629465,True,10,0.0927367096,0.0927367097,2.0025509e-11,0.392466435,0.383806038,0.0341610396,0.263558421,-18.295139,-0.146295786,6.88048695,5.80505613,-82.539072,1.18525761,173.952601,False,False
951877266,HVA,VISpm,evaluation,point,-0.00448572001,-0.000212265528,0.384303844,0.393421825,204.613852,-0.693978395,0.0380352896,0.324053211,0.567482887,0.553004767,True,19,0.0921185455,0.0921185455,2.42460219e-12,0.393634091,0.388789564,0.0380352896,0.481513622,-17.3897707,-0.0711097904,8.85455421,3.27985533,48.1115874,2.69967829,126.481416,False,False
951877295,HVA,VISpm,calibration,aperture,0.005709642,0.00456648375,0.681621804,0.623216894,558.466286,-0.0748884817,0.055260069,0.53332881,0.218841009,0.222859077,True,12,0.181264111,0.181264112,3.7065348e-10,0.61865041,0.675912162,0.055260069,0.325009632,-9.69837336,-0.940432972,16.0493622,7.5856041,-64.5798162,2.11576587,530.216552,False,False
951877295,HVA,VISpm,calibration,point,0.00578456307,0.00449187623,0.681504062,0.62324021,683.724131,-0.00386518713,0.0548447978,0.534284323,0.220810405,0.224575045,True,12,0.181278405,0.181278405,1.92918737e-10,0.618748334,0.675719499,0.0548447978,0.326556591,-9.66872139,-0.968358903,16.846828,9.29381233,-64.5332562,1.81269294,681.894788,False,False
951877322,HVA,VISpm,calibration,aperture,0.00559514757,0.00155731629,1.29503588,1.24062555,605.879904,-0.038644762,0.394204017,1.38997525,1.47981317,1.63207222,True,15,0.641195681,0.641195681,7.40824069e-11,1.23906823,1.28944073,0.394204017,1.50062021,-24.5691814,3.18937874,14.1851171,9.54805827,-19.3805608,1.48565464,589.865934,False,False
951877322,HVA,VISpm,calibration,point,0.00559603533,0.00155307117,1.29503927,1.24060872,725.904148,-0.0233817778,0.393569201,1.39584286,1.48612876,1.6373675,True,10,0.641203475,0.641203475,2.16688112e-10,1.23905565,1.28944323,0.393569201,1.50644637,-24.5624051,3.18229808,15.0877411,10.8695386,-19.3067605,1.38807558,714.234232,False,False
951877336,HVA,VISpm,calibration,aperture,-0.000128575822,0.000240680175,1.38646088,1.27602354,589.971041,-0.00485792692,0.435876093,1.44773671,1.96617025,1.96712393,True,6,0.687361606,0.687361606,1.14906529e-10,1.27578286,1.38658946,0.435876093,1.79367696,-25.562923,2.50174702,13.0930026,10.3115447,-14.6688629,1.26974212,587.987797,False,False
951877336,HVA,VISpm,calibration,point,-0.000126870157,0.000256115394,1.38631126,1.27602854,709.11831,-0.00256909535,0.435220723,1.45200076,1.97168902,1.97260181,True,8,0.687368993,0.687368993,3.21742633e-11,1.27577242,1.38643813,0.435220723,1.79876386,-25.5793176,2.48092465,14.0998421,11.5272509,-14.5986649,1.22317475,707.856663,False,False
951877349,HVA,VISpm,evaluation,aperture,0.00481379114,0.0105167094,1.74010932,1.59186679,594.078607,0.0539330428,0.735580729,1.78769987,2.86004079,2.80528713,True,9,1.00636604,1.00636604,2.26119123e-11,1.58135008,1.73529553,0.735580729,2.4843426,-29.9527665,3.61887564,19.7627661,7.16516702,-15.8046079,2.75817242,616.707709,False,False
951877349,HVA,VISpm,evaluation,point,0.00459418099,0.0106605674,1.74009778,1.59193636,746.192777,0.0868090425,0.73365565,1.80399818,2.88069022,2.82839208,True,12,1.00636338,1.00636338,1.78459247e-10,1.58127579,1.7355036,0.73365565,2.50436016,-29.9800963,3.64589377,20.4783113,8.88553734,-15.7831717,2.304679,792.470613,False,False
951877366,HVA,VISpm,calibration,aperture,-0.00449015522,0.00455499856,1.21460202,1.19649537,1197.44693,0.249513238,0.286163218,0.44975281,0.492220279,0.750893156,True,20,0.543627292,0.543627292,3.4140224e-10,1.19194037,1.21909218,0.286163218,0.564288748,-31.961494,8.89789116,31.6168053,10.3381762,-15.089412,3.05825754,1423.53203,False,False
951877366,HVA,VISpm,calibration,point,-0.00437215269,0.00454095965,1.21451651,1.19649982,1342.99126,0.273327358,0.28555526,0.450677632,0.49333094,0.750643341,True,14,0.54363908,0.54363908,2.15093388e-10,1.19195886,1.21888866,0.28555526,0.564883971,-32.0532979,8.90345121,32.1725192,11.584106,-15.0139549,2.77729842,1623.12856,False,False
