ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,gaze_condition,gaze_gain_x,gaze_gain_y,success,optimizer_status,optimizer_nfev,center_bound,sigma_lower_bound,sigma_upper_bound,censored,baseline_spikes,amplitude_0_spikes,amplitude_45_spikes,amplitude_90_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,latent_halfmax_area_deg2,train_poisson_deviance,test_poisson_deviance,train_anscombe_rmse,test_anscombe_rmse,point_nominal_test_deviance,point_nominal_area_deg2,point_nominal_center_x_deg,point_nominal_center_y_deg,point_nominal_sigma_x_deg,point_nominal_sigma_y_deg,same_model_nominal_test_deviance,same_model_nominal_area_deg2,deviance_improvement_vs_point_nominal,gaze_deviance_improvement_within_model,log2_latent_area_vs_point_nominal,log2_sigma_x_vs_point_nominal,log2_sigma_y_vs_point_nominal,point_nominal_edge_distance_deg,log2_gaze_area_ratio_within_model
951868840,HVA,VISal,calibration,point,gaze_corrected,0,0.5,True,2,14,True,False,False,True,0.209702259,1.75307966,1.40955853,3.39995653,2.18753157,19.9467886,60,6.82443665,11.9461141,355.057585,1.03122422,1.02155,0.623178328,0.620721789,1.02256751,400.793563,19.9082866,59.9999985,6.86715099,13.4010495,1.02256751,400.793563,0.00101750335,0.00101750335,-0.174806312,-0.00900172619,-0.165804586,-19.9999985,-0.174806312
951868840,HVA,VISal,calibration,aperture,nominal,0,0,True,2,14,True,False,False,True,0.20926384,1.19353042,0.997236897,2.48748297,1.55941677,19.8470125,59.9999999,4.06231745,12.1820501,215.525949,1.03110748,1.02251345,0.623191743,0.621009739,1.02256751,400.793563,19.9082866,59.9999985,6.86715099,13.4010495,1.02251345,215.525949,5.4059902e-05,0,-0.894997758,-0.757408703,-0.137589055,-19.9999985,0
951868840,HVA,VISal,calibration,aperture,gaze_corrected,0,0.5,True,2,13,True,False,False,True,0.209906528,1.65445008,1.32928954,3.22331694,2.06901885,19.9095509,60,4.19052483,10.8220624,197.507586,1.03122356,1.02158382,0.623175385,0.620737972,1.02256751,400.793563,19.9082866,59.9999985,6.86715099,13.4010495,1.02251345,215.525949,0.000983688051,0.000929628149,-1.02095127,-0.712580742,-0.308370533,-19.9999985,-0.125953517
951868880,HVA,VISal,evaluation,point,nominal,0,0,True,2,18,False,False,False,False,0.505829867,1.4068193,1.20686362,0.632726968,1.08213663,-4.40927641,33.637523,7.95706724,14.8050801,513.061136,1.70064456,1.76268506,0.949033679,0.970148558,1.76268506,513.061136,-4.40927641,33.637523,7.95706724,14.8050801,1.76268506,513.061136,0,0,0,0,0,6.36247697,0
951868880,HVA,VISal,evaluation,point,gaze_corrected,0,0.5,True,2,11,False,False,False,False,0.505556308,1.42060383,1.2239567,0.643420002,1.09599351,-4.25396059,34.2859725,7.94853021,15.1171237,523.312761,1.69992588,1.76218825,0.948716032,0.969999326,1.76268506,513.061136,-4.40927641,33.637523,7.95706724,14.8050801,1.76268506,513.061136,0.000496812331,0.000496812331,0.0285426948,-0.00154867932,0.0300913741,6.36247697,0.0285426948
951868880,HVA,VISal,evaluation,aperture,nominal,0,0,True,2,17,False,False,False,False,0.506359563,1.37787411,1.17872775,0.614701809,1.05710122,-4.48430728,33.4192578,5.99520005,13.7597703,359.269371,1.70062067,1.76268294,0.949048842,0.970171972,1.76268506,513.061136,-4.40927641,33.637523,7.95706724,14.8050801,1.76268294,359.269371,2.11754698e-06,0,-0.514064798,-0.408428897,-0.105635901,6.36247697,0
951868880,HVA,VISal,evaluation,aperture,gaze_corrected,0,0.5,True,2,11,False,False,False,False,0.506039993,1.38954885,1.19411179,0.624722809,1.06946115,-4.33029114,34.0274186,5.99786478,14.0731462,367.614979,1.69990686,1.76218204,0.948736777,0.970023513,1.76268506,513.061136,-4.40927641,33.637523,7.95706724,14.8050801,1.76268294,359.269371,0.000503013737,0.00050089619,-0.480935194,-0.407787793,-0.0731474017,6.36247697,0.0331296035
951868951,HVA,VISal,calibration,point,nominal,0,0,True,2,12,True,False,False,True,1.23197673,1.20605727,1.08609807,0.491968603,0.928041316,29.0092748,60,26.233199,39.5577726,4519.47942,1.32897068,1.30960452,0.984254124,0.976503768,1.30960452,4519.47942,29.0092748,60,26.233199,39.5577726,1.30960452,4519.47942,0,0,0,0,0,-20,0
951868951,HVA,VISal,calibration,point,gaze_corrected,0,0.5,True,2,6,True,False,False,True,1.23100558,1.22887265,1.10374067,0.50499823,0.945870518,29.0695418,59.9999918,26.2728182,39.3148825,4498.51292,1.32823132,1.30919743,0.983959208,0.976321133,1.30960452,4519.47942,29.0092748,60,26.233199,39.5577726,1.30960452,4519.47942,0.000407090563,0.000407090563,-0.00670843665,0.00217721608,-0.00888565273,-20,-0.00670843665
951868951,HVA,VISal,calibration,aperture,nominal,0,0,True,2,11,True,False,False,True,1.23198978,1.20594242,1.08603588,0.491991336,0.927989879,29.0124908,59.9999969,25.7488613,39.2371373,4400.081,1.328971,1.30960303,0.984254289,0.976503215,1.30960452,4519.47942,29.0092748,60,26.233199,39.5577726,1.30960303,4400.081,1.49401148e-06,0,-0.038626519,-0.0268851114,-0.0117414076,-20,0
951868951,HVA,VISal,calibration,aperture,gaze_corrected,0,0.5,True,2,6,True,False,False,True,1.23099717,1.22871227,1.10357753,0.504914391,0.94573473,29.0727305,59.9999921,25.7929826,38.9953826,4380.46364,1.32823154,1.30919816,0.983959384,0.976321606,1.30960452,4519.47942,29.0092748,60,26.233199,39.5577726,1.30960303,4400.081,0.00040636668,0.000404872669,-0.0450730259,-0.0244151359,-0.02065789,-20,-0.00644650693
951868973,HVA,VISal,calibration,point,nominal,0,0,True,2,9,False,False,False,False,1.17067551,3.24468677,2.8481553,1.271331,2.45472436,22.8207758,33.4231427,11.3318897,10.1506316,500.957332,1.33593275,1.2766101,0.971596867,0.952388415,1.2766101,500.957332,22.8207758,33.4231427,11.3318897,10.1506316,1.2766101,500.957332,0,0,0,0,0,6.57685733,0
951868973,HVA,VISal,calibration,point,gaze_corrected,0,0.5,True,2,7,False,False,False,False,1.17109814,3.23529023,2.85520368,1.27010796,2.45353395,22.9119501,33.3634624,11.328374,10.2079397,503.62932,1.33602946,1.27603843,0.971556719,0.952203478,1.2766101,500.957332,22.8207758,33.4231427,11.3318897,10.1506316,1.2766101,500.957332,0.00057166802,0.00057166802,0.00767454405,-0.000447666291,0.00812221034,6.57685733,0.00767454405
951868973,HVA,VISal,calibration,aperture,nominal,0,0,True,2,9,False,False,False,False,1.17141314,3.23015312,2.83372454,1.26499682,2.44295816,22.8234773,33.3924678,10.0368708,8.66017798,378.556301,1.33582498,1.27660804,0.971548157,0.952373463,1.2766101,500.957332,22.8207758,33.4231427,11.3318897,10.1506316,1.27660804,378.556301,2.06119315e-06,0,-0.404179847,-0.175078922,-0.229100925,6.57685733,0
951868973,HVA,VISal,calibration,aperture,gaze_corrected,0,0.5,True,2,6,False,False,False,False,1.17190149,3.22412572,2.84336514,1.26418826,2.44389304,22.9145246,33.3276931,10.0297729,8.71189181,380.547524,1.33591012,1.27604053,0.971503229,0.952190015,1.2766101,500.957332,22.8207758,33.4231427,11.3318897,10.1506316,1.27660804,378.556301,0.000569562802,0.000567501609,-0.396611097,-0.176099534,-0.220511563,6.57685733,0.00756875089
951869005,HVA,VISal,calibration,point,nominal,0,0,True,2,18,False,False,False,False,0.826544544,0.200700526,0.729864537,1.8087507,0.913105255,-17.3642319,39.0160566,14.9657262,7.00807363,456.774426,1.67085037,1.75096503,1.01574307,1.03899717,1.75096503,456.774426,-17.3642319,39.0160566,14.9657262,7.00807363,1.75096503,456.774426,0,0,0,0,0,0.983943381,0
951869005,HVA,VISal,calibration,point,gaze_corrected,0,0.5,True,2,15,False,False,False,False,0.824129808,0.288207564,1.04067784,2.32877118,1.21921886,-17.8839526,48.5861258,15.3131236,11.8766215,792.067209,1.67143747,1.74872365,1.01573857,1.03816664,1.75096503,456.774426,-17.3642319,39.0160566,14.9657262,7.00807363,1.75096503,456.774426,0.00224138009,0.00224138009,0.794140974,0.0331063146,0.761034659,0.983943381,0.794140974
951869005,HVA,VISal,calibration,aperture,nominal,0,0,True,2,18,False,False,False,False,0.825919272,0.201162867,0.726926654,1.78624734,0.904778953,-17.423677,40.9011628,14.1540968,6.47014779,398.84274,1.67094174,1.75067272,1.0157641,1.03891528,1.75096503,456.774426,-17.3642319,39.0160566,14.9657262,7.00807363,1.75067272,398.84274,0.000292317266,0,-0.19566186,-0.0804425923,-0.115219268,0.983943381,0
951869005,HVA,VISal,calibration,aperture,gaze_corrected,0,0.5,True,2,14,False,False,False,False,0.824102462,0.292466315,1.05507972,2.3599801,1.23584205,-17.8966814,49.0576026,14.4752242,10.9546101,690.601561,1.67144475,1.74871298,1.0157414,1.03816327,1.75096503,456.774426,-17.3642319,39.0160566,14.9657262,7.00807363,1.75067272,398.84274,0.00225205463,0.00195973736,0.596371717,-0.0480765855,0.644448303,0.983943381,0.792033577
951869168,HVA,VISal,evaluation,point,nominal,0,0,True,2,13,False,False,False,False,0.00529859721,3.58323316,1.74367422,0.656464517,1.9944573,12.2922829,58.8473796,9.39974825,14.2966589,585.269791,0.190886484,0.292518626,0.220655741,0.27243582,0.292518626,585.269791,12.2922829,58.8473796,9.39974825,14.2966589,0.292518626,585.269791,0,0,0,0,0,-18.8473796,0
951869168,HVA,VISal,evaluation,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.00536690729,3.52175571,1.65663437,0.619901583,1.93276389,12.3751732,58.1169827,9.46724439,14.0906603,580.97877,0.191018878,0.291852261,0.220749458,0.272295686,0.292518626,585.269791,12.2922829,58.8473796,9.39974825,14.2966589,0.292518626,585.269791,0.000666365242,0.000666365242,-0.0106163672,0.0103224452,-0.0209388124,-18.8473796,-0.0106163672
951869168,HVA,VISal,evaluation,aperture,nominal,0,0,True,2,11,False,False,False,False,0.00536812546,3.75198952,1.82504065,0.68667098,2.08790038,12.3102511,59.9997206,7.90264859,13.7535856,473.362594,0.190548642,0.292023658,0.220625993,0.272352167,0.292518626,585.269791,12.2922829,58.8473796,9.39974825,14.2966589,0.292023658,473.362594,0.000494968505,0,-0.306156108,-0.250285862,-0.0558702464,-18.8473796,0
951869168,HVA,VISal,evaluation,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.00544559071,3.75078755,1.76282103,0.658967678,2.05752542,12.3869961,59.5215529,7.97115919,13.6067685,472.369457,0.190668147,0.291333588,0.220711971,0.272213678,0.292518626,585.269791,12.2922829,58.8473796,9.39974825,14.2966589,0.292023658,473.362594,0.00118503848,0.000690069977,-0.30918613,-0.237832578,-0.0713535524,-18.8473796,-0.00303002199
951869190,HVA,VISal,calibration,point,nominal,0,0,True,2,14,False,True,False,True,4.06947868,5.56547025,7.3513768,8.8699409,7.26226265,11.8454051,42.8225308,13.2003016,2.000016,114.980093,3.72702059,3.72148074,1.83462305,1.82637544,3.72148074,114.980093,11.8454051,42.8225308,13.2003016,2.000016,3.72148074,114.980093,0,0,0,0,0,-2.8225308,0
951869190,HVA,VISal,calibration,point,gaze_corrected,0,0.5,True,2,20,False,True,False,True,4.06891814,2.17237431,2.85869913,3.48364456,2.83823933,11.9520145,39.426947,13.2918338,2.0000001,115.776455,3.72681257,3.7221073,1.83453592,1.82647719,3.72148074,114.980093,11.8454051,42.8225308,13.2003016,2.000016,3.72148074,114.980093,-0.000626561878,-0.000626561878,0.00995779429,0.00996926406,-1.14697706e-05,-2.8225308,0.00995779429
951869190,HVA,VISal,calibration,aperture,nominal,0,0,True,2,12,False,False,False,False,4.06934363,5.30992129,7.00862702,8.50324003,6.94059611,11.808512,49.1704096,12.7270069,2.00094013,110.908723,3.72701699,3.7214468,1.83462342,1.82637228,3.72148074,114.980093,11.8454051,42.8225308,13.2003016,2.000016,3.7214468,110.908723,3.39438818e-05,0,-0.0520112605,-0.052677724,0.000666463496,-2.8225308,0
951869190,HVA,VISal,calibration,aperture,gaze_corrected,0,0.5,True,2,24,False,True,False,True,4.06948757,2.45516435,3.16963206,3.79127355,3.13868999,11.8481782,44.9935266,12.1741421,2.00000024,106.040983,3.7272492,3.7221961,1.83468391,1.82652392,3.72148074,114.980093,11.8454051,42.8225308,13.2003016,2.000016,3.7214468,110.908723,-0.00071535732,-0.000749301202,-0.116762155,-0.116750788,-1.13664172e-05,-2.8225308,-0.0647508944
951869321,HVA,VISal,evaluation,point,nominal,0,0,True,2,9,True,False,False,True,0.440685846,10.3312159,7.81579234,7.05752952,8.4015126,17.1402626,59.9999998,17.0910151,20.5525481,1529.81481,1.51641035,1.40968854,0.928635931,0.900956915,1.40968854,1529.81481,17.1402626,59.9999998,17.0910151,20.5525481,1.40968854,1529.81481,0,0,0,0,0,-19.9999998,0
951869321,HVA,VISal,evaluation,point,gaze_corrected,0,0.5,True,2,6,True,False,False,True,0.440042594,10.4057195,7.80438919,7.06551718,8.42520862,17.1771664,60,17.098493,20.6591407,1538.42177,1.51571428,1.40963518,0.928264365,0.90098183,1.40968854,1529.81481,17.1402626,59.9999998,17.0910151,20.5525481,1.40968854,1529.81481,5.33607847e-05,5.33607847e-05,0.00809406859,0.000631089479,0.00746297911,-19.9999998,0.00809406859
951869321,HVA,VISal,evaluation,aperture,nominal,0,0,True,2,9,True,False,False,True,0.440832695,10.3109486,7.80031373,7.04383113,8.38503116,17.1401619,59.9999999,16.3362901,19.9306701,1418.01449,1.51644663,1.40968996,0.928653571,0.900966381,1.40968854,1529.81481,17.1402626,59.9999998,17.0910151,20.5525481,1.40968996,1418.01449,-1.41189485e-06,0,-0.109484745,-0.06515769,-0.0443270546,-19.9999998,0
951869321,HVA,VISal,evaluation,aperture,gaze_corrected,0,0.5,True,2,6,True,False,False,True,0.440192088,10.3856794,7.78932121,7.05215423,8.4090516,17.1769111,60,16.3439248,20.0403712,1426.48578,1.51574971,1.40963497,0.928281397,0.900990444,1.40968854,1529.81481,17.1402626,59.9999998,17.0910151,20.5525481,1.40968996,1418.01449,5.35784501e-05,5.4990345e-05,-0.100891648,-0.0644836121,-0.0364080355,-19.9999998,0.00859309697
951869556,HVA,VISal,calibration,point,nominal,0,0,True,2,15,False,False,False,False,1.26991325,8.09103057,5.56125727,2.34280669,5.33169818,18.9911375,45.3523971,6.60444859,2.98876007,85.9672325,1.65543779,1.55735316,1.08070118,1.05067966,1.55735316,85.9672325,18.9911375,45.3523971,6.60444859,2.98876007,1.55735316,85.9672325,0,0,0,0,0,-5.35239714,0
951869556,HVA,VISal,calibration,point,gaze_corrected,0,0.5,True,2,26,False,False,False,False,1.269518,2.35854289,2.15326922,0.760621121,1.75747774,18.4651476,37.2188022,6.6168981,2.51217083,72.395062,1.65523493,1.56114861,1.08061778,1.05172026,1.55735316,85.9672325,18.9911375,45.3523971,6.60444859,2.98876007,1.55735316,85.9672325,-0.00379544254,-0.00379544254,-0.247895566,0.00271694692,-0.250612513,-5.35239714,-0.247895566
951869556,HVA,VISal,calibration,aperture,nominal,0,0,True,2,20,False,False,False,False,1.2699591,7.52615792,5.16576713,2.18365206,4.9585257,19.000929,50.7200656,5.73097164,2.0008188,49.9391733,1.65542738,1.55729913,1.08070351,1.05066871,1.55735316,85.9672325,18.9911375,45.3523971,6.60444859,2.98876007,1.55729913,49.9391733,5.40296497e-05,0,-0.783614923,-0.204658358,-0.578956565,-5.35239714,0
951869556,HVA,VISal,calibration,aperture,gaze_corrected,0,0.5,True,2,17,False,True,False,True,1.26879577,1.61428235,1.048776,0.550337781,1.07113204,19.6201073,43.3395653,2.00000001,2.58622396,22.5269014,1.65571967,1.55734178,1.0807298,1.05064259,1.55735316,85.9672325,18.9911375,45.3523971,6.60444859,2.98876007,1.55729913,49.9391733,1.13887306e-05,-4.26409192e-05,-1.93213798,-1.72343811,-0.208699873,-5.35239714,-1.14852306
951869579,HVA,VISal,evaluation,point,nominal,0,0,True,2,12,True,False,False,True,0.0225121249,2.42577399,0.948327438,0.0849650073,1.15302215,15.2211681,59.9999943,8.43217463,17.5605378,644.885682,0.345466598,0.389038923,0.296409536,0.31447829,0.389038923,644.885682,15.2211681,59.9999943,8.43217463,17.5605378,0.389038923,644.885682,0,0,0,0,0,-19.9999943,0
951869579,HVA,VISal,evaluation,point,gaze_corrected,0,0.5,True,2,6,True,False,False,True,0.022671257,2.51356999,0.960952796,0.0792189681,1.18458059,15.3462326,60,8.48619086,17.3913907,642.76532,0.345598471,0.388956721,0.296379727,0.314617505,0.389038923,644.885682,15.2211681,59.9999943,8.43217463,17.5605378,0.389038923,644.885682,8.22021258e-05,8.22021258e-05,-0.0047513475,0.0092123806,-0.0139637281,-19.9999943,-0.0047513475
951869579,HVA,VISal,evaluation,aperture,nominal,0,0,True,2,12,True,False,False,True,0.0226338974,2.38346608,0.930766831,0.0822817743,1.13217156,15.3016806,59.9999826,6.67164364,16.8115596,488.479312,0.345510338,0.388920519,0.296407849,0.314540415,0.389038923,644.885682,15.2211681,59.9999943,8.43217463,17.5605378,0.388920519,488.479312,0.0001184046,0,-0.400745975,-0.337862514,-0.0628834611,-19.9999943,0
951869579,HVA,VISal,evaluation,aperture,gaze_corrected,0,0.5,True,2,6,True,False,False,True,0.0228035161,2.47373758,0.944626288,0.0768127539,1.16505888,15.4162433,60,6.73263,16.6278556,487.558039,0.345657133,0.388832676,0.296376158,0.314665456,0.389038923,644.885682,15.2211681,59.9999943,8.43217463,17.5605378,0.388920519,488.479312,0.000206247528,8.78429278e-05,-0.40346947,-0.324734564,-0.0787349061,-19.9999943,-0.00272349427
951869592,HVA,VISal,evaluation,point,nominal,0,0,True,2,98,False,False,False,False,0.0293239714,1.35824185,2.17012819,0.573571915,1.36731399,24.8377046,36.3929179,3.11420243,3.58044386,48.5611583,0.380044581,0.473914835,0.298277065,0.341578624,0.473914835,48.5611583,24.8377046,36.3929179,3.11420243,3.58044386,0.473914835,48.5611583,0,0,0,0,0,3.60708214,0
951869592,HVA,VISal,evaluation,point,gaze_corrected,0,0.5,True,2,23,False,False,False,False,0.0293186075,1.38762822,2.27282581,0.619552234,1.42666876,24.8879452,44.9549078,2.76290557,8.86952964,106.726425,0.380031871,0.473590461,0.298165206,0.341345516,0.473914835,48.5611583,24.8377046,36.3929179,3.11420243,3.58044386,0.473914835,48.5611583,0.000324373495,0.000324373495,1.13604268,-0.172676471,1.30871915,3.60708214,1.13604268
951869592,HVA,VISal,evaluation,aperture,nominal,0,0,True,2,26,False,True,False,True,0.028754141,0.277081945,0.350870728,0.10356,0.243837557,22.626321,39.0451387,2,2,17.4206887,0.378716822,0.476160229,0.297912542,0.342286832,0.473914835,48.5611583,24.8377046,36.3929179,3.11420243,3.58044386,0.476160229,17.4206887,-0.00224539386,0,-1.47900117,-0.638862725,-0.840138447,3.60708214,0
951869592,HVA,VISal,evaluation,aperture,gaze_corrected,0,0.5,True,2,12,False,True,False,True,0.0286896416,0.286545406,0.34826249,0.104983569,0.246597155,22.6832748,38.9452922,2,2,17.4206887,0.378263999,0.475215022,0.297745888,0.34203337,0.473914835,48.5611583,24.8377046,36.3929179,3.11420243,3.58044386,0.476160229,17.4206887,-0.0013001868,0.000945207054,-1.47900117,-0.638862725,-0.840138447,3.60708214,-1.84853726e-12
951869676,HVA,VISal,evaluation,point,nominal,0,0,True,2,14,False,False,False,False,0.0705518176,0.17870539,0.170619765,0.170268554,0.173197903,-22.0871434,10.5731857,26.8815845,12.1336332,1420.53211,0.732985577,0.773816535,0.470035215,0.484021558,0.773816535,1420.53211,-22.0871434,10.5731857,26.8815845,12.1336332,0.773816535,1420.53211,0,0,0,0,0,17.9128566,0
951869676,HVA,VISal,evaluation,point,gaze_corrected,0,0.5,True,2,7,False,False,False,False,0.0703949822,0.177885985,0.170762512,0.1718646,0.173504366,-21.7763153,10.6367187,26.6244078,12.2268949,1417.7559,0.732957844,0.773580908,0.470034904,0.484002852,0.773816535,1420.53211,-22.0871434,10.5731857,26.8815845,12.1336332,0.773816535,1420.53211,0.000235627534,0.000235627534,-0.00282228205,-0.0138687433,0.0110464612,17.9128566,-0.00282228205
951869676,HVA,VISal,evaluation,aperture,nominal,0,0,True,2,18,False,False,False,False,0.0707001356,0.17844275,0.170675475,0.170179732,0.173099319,-22.0830038,10.5820444,26.3535648,10.9549687,1257.349,0.732976572,0.773846895,0.470033304,0.484027456,0.773816535,1420.53211,-22.0871434,10.5731857,26.8815845,12.1336332,0.773846895,1257.349,-3.03600631e-05,0,-0.176046287,-0.0286200496,-0.147426238,17.9128566,0
951869676,HVA,VISal,evaluation,aperture,gaze_corrected,0,0.5,True,2,7,False,False,False,False,0.0705587697,0.177732954,0.170806146,0.171816343,0.173451814,-21.7754812,10.645448,26.1000293,11.0470423,1255.71864,0.732942918,0.773629705,0.470032409,0.484011785,0.773816535,1420.53211,-22.0871434,10.5731857,26.8815845,12.1336332,0.773846895,1257.349,0.00018683059,0.000217190653,-0.1779182,-0.0425667505,-0.135351449,17.9128566,-0.00187191251
951871095,HVA,VISrl,calibration,point,nominal,0,0,True,2,15,False,False,False,False,0.943850304,2.74873504,2.0346872,1.42408717,2.0691698,-38.4026202,-25.0290269,12.6360921,7.16565434,394.342847,2.73189613,2.88442348,1.31426011,1.34820614,2.88442348,394.342847,-38.4026202,-25.0290269,12.6360921,7.16565434,2.88442348,394.342847,0,0,0,0,0,1.59737978,0
951871095,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,8,False,False,False,False,0.943782997,2.84264338,2.09499191,1.4407546,2.12612996,-38.6768843,-25.1899367,12.7307819,7.05862678,391.363776,2.73099288,2.88254783,1.31398385,1.34742806,2.88442348,394.342847,-38.4026202,-25.0290269,12.6360921,7.16565434,2.88442348,394.342847,0.00187565366,0.00187565366,-0.0109402437,0.0107706649,-0.0217109086,1.59737978,-0.0109402437
951871095,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,13,False,False,False,False,0.943869078,2.61169773,1.91840135,1.34494679,1.95834862,-38.3432138,-24.7240857,11.5138559,5.09113621,255.294133,2.73200652,2.88486732,1.31426218,1.34832497,2.88442348,394.342847,-38.4026202,-25.0290269,12.6360921,7.16565434,2.88486732,255.294133,-0.000443836203,0,-0.627290091,-0.134179304,-0.493110787,1.59737978,0
