stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,frame,size,temporal_frequency,color,spatial_frequency,stimulus_name,y_position,contrast,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1829,0.0,542.0017,542.25192,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25021704,52,,,0,,False,6,train,0
1830,0.0,542.25192,542.50213,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021704,165,,,0,,False,5,test,1
1831,0.0,542.50213,542.75235,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25021704,167,,,0,,False,8,test,2
1832,0.0,542.75235,543.00257,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021704,82,,,0,,False,9,train,0
1833,0.0,543.00257,543.25277,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25020046,59,,,0,,False,8,test,2
1834,0.0,543.25277,543.50297,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25020046,58,,,0,,False,4,train,1
1835,0.0,543.50297,543.75317,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020046,159,,,0,,False,8,test,2
1836,0.0,543.75317,544.00337,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020046,235,,,0,,False,6,train,2
1837,0.0,544.00337,544.25358,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021204,210,,,0,,False,8,test,2
1838,0.0,544.25358,544.50379,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25021204,189,,,0,,False,7,train,0
1839,0.0,544.50379,544.75401,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021204,132,,,0,,False,2,test,0
1840,0.0,544.75401,545.00422,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25021204,144,,,0,,False,7,train,2
1841,0.0,545.00422,545.25442,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25020546,175,,,0,,False,6,train,2
1842,0.0,545.25442,545.50463,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25020546,186,,,0,,False,7,train,1
1843,0.0,545.50463,545.75484,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25020546,18,,,0,,False,6,train,0
1844,0.0,545.75484,546.00504,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25020546,158,,,0,,False,8,test,1
1845,0.0,546.00504,546.25526,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25021704,94,,,0,,False,6,train,2
1846,0.0,546.25526,546.50547,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021704,142,,,0,,False,9,train,2
1847,0.0,546.50547,546.75569,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25021704,5,,,0,,False,6,train,2
1848,0.0,546.75569,547.00591,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021704,92,,,0,,False,6,train,0
1849,0.0,547.00591,547.25611,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25020296,79,,,0,,False,6,train,0
1850,0.0,547.25611,547.50631,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25020296,50,,,0,,False,13,train,2
1851,0.0,547.50631,547.75652,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020296,123,,,0,,False,6,train,2
1852,0.0,547.75652,548.00672,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25020296,151,,,0,,False,8,test,0
1853,0.0,548.00672,548.25694,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25022204,157,,,0,,False,8,test,1
1854,0.0,548.25694,548.50716,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25022204,153,,,0,,False,8,test,0
1855,0.0,548.50716,548.75739,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25022204,116,,,0,,False,9,train,0
1856,0.0,548.75739,549.00761,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25022204,115,,,0,,False,8,test,0
1857,0.0,549.00761,549.2578,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25019546,150,,,0,,False,6,train,2
1858,0.0,549.2578,549.508,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25019546,130,,,0,,False,7,train,0
1859,0.0,549.508,549.7582,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25019546,225,,,0,,False,5,test,2
1860,0.0,549.7582,550.00839,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25019546,174,,,0,,False,4,train,2
1861,0.0,550.00839,550.25861,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25021704,222,,,0,,False,9,train,1
1862,0.0,550.25861,550.50882,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25021704,73,,,0,,False,8,test,2
1863,0.0,550.50882,550.75904,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021704,111,,,0,,False,8,test,1
1864,0.0,550.75904,551.00926,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25021704,197,,,0,,False,7,train,2
1865,0.0,551.00926,551.25946,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020046,170,,,0,,False,4,train,1
1866,0.0,551.25946,551.50966,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020046,207,,,0,,False,7,train,1
1867,0.0,551.50966,551.75986,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25020046,162,,,0,,False,6,train,2
1868,0.0,551.75986,552.01006,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25020046,70,,,0,,False,9,train,1
1869,0.0,552.01006,552.26028,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25022204,163,,,0,,False,9,train,0
1870,0.0,552.26028,552.5105,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25022204,94,,,0,,False,7,train,2
1871,0.0,552.5105,552.76073,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25022204,2,,,0,,False,7,train,2
1872,0.0,552.76073,553.01095,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25022204,220,,,0,,False,8,test,0
1873,0.0,553.01095,553.26114,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25019546,166,,,0,,False,7,train,1
1874,0.0,553.26114,553.51134,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25019546,49,,,0,,False,11,test,0
1875,0.0,553.51134,553.76154,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25019546,169,,,0,,False,5,test,1
1876,0.0,553.76154,554.01173,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25019546,36,,,0,,False,7,train,2
1877,0.0,554.01173,554.26195,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25021954,128,,,0,,False,8,test,2
1878,0.0,554.26195,554.51217,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25021954,98,,,0,,False,7,train,2
1879,0.0,554.51217,554.76239,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25021954,186,,,0,,False,8,test,1
1880,0.0,554.76239,555.01261,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021954,146,,,0,,False,7,train,0
1881,0.0,555.01261,555.26281,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020046,117,,,0,,False,7,train,0
1882,0.0,555.26281,555.51301,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020046,143,,,0,,False,6,train,0
1883,0.0,555.51301,555.76321,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25020046,193,,,0,,False,3,train,2
1884,0.0,555.76321,556.01341,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020046,97,,,0,,False,6,train,1
1885,0.0,556.01341,556.26362,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020454,140,,,0,,False,11,test,0
1886,0.0,556.26362,556.51382,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25020454,121,,,0,,False,10,train,1
1887,0.0,556.51382,556.76402,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020454,97,,,0,,False,7,train,1
1888,0.0,556.76402,557.01423,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25020454,80,,,0,,False,9,train,0
1889,0.0,557.01423,557.26444,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25021296,59,,,0,,False,9,train,2
1890,0.0,557.26444,557.51465,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25021296,72,,,0,,False,8,test,0
1891,0.0,557.51465,557.76487,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021296,64,,,0,,False,9,train,2
1892,0.0,557.76487,558.01508,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021296,84,,,0,,False,7,train,0
1893,0.0,558.01508,558.2653,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021704,155,,,0,,False,8,test,2
1894,0.0,558.2653,558.51551,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021704,231,,,0,,False,5,test,0
1895,0.0,558.51551,558.76573,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25021704,58,,,0,,False,5,test,1
1896,0.0,558.76573,559.01595,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021704,196,,,0,,False,8,test,0
1897,0.0,559.01595,559.26615,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25020046,132,,,0,,False,3,train,0
1898,0.0,559.26615,559.51635,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020046,192,,,0,,False,6,train,0
1899,0.0,559.51635,559.76655,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25020046,131,,,0,,False,10,train,0
1900,0.0,559.76655,560.01675,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25020046,20,,,0,,False,8,test,0
1901,0.0,560.01675,560.26696,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25021204,174,,,0,,False,5,test,2
1902,0.0,560.26696,560.51717,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25021204,136,,,0,,False,9,train,1
1903,0.0,560.51717,560.76739,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021204,165,,,0,,False,6,train,1
1904,0.0,560.76739,561.0176,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25021204,144,,,0,,False,8,test,2
1905,0.0,561.0176,561.26781,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020796,242,,,0,,False,6,train,2
1906,0.0,561.26781,561.51801,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020796,232,,,0,,False,6,train,0
1907,0.0,561.51801,561.76822,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25020796,101,,,0,,False,5,test,0
1908,0.0,561.76822,562.01843,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020796,225,,,0,,False,6,train,2
1909,0.0,562.01843,562.26865,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25021704,66,,,0,,False,10,train,0
1910,0.0,562.26865,562.51886,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25021704,86,,,0,,False,8,test,2
1911,0.0,562.51886,562.76908,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021704,162,,,0,,False,7,train,2
