stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,phase,temporal_frequency,spatial_frequency,y_position,contrast,size,x_position,frame,color,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
947,0.0,310.21838,310.46858,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25019864,32,,,0,,False,3,train,0
948,0.0,310.46858,310.71878,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25019864,47,,,0,,False,3,train,0
949,0.0,310.71878,310.96899,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020886,165,,,0,,False,7,train,0
950,0.0,310.96899,311.2192,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020886,158,,,0,,False,4,train,1
951,0.0,311.2192,311.4694,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020886,97,,,0,,False,2,test,1
952,0.0,311.4694,311.71961,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020886,241,,,0,,False,0,train,1
953,0.0,311.71961,311.96982,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020864,44,,,0,,False,5,test,1
954,0.0,311.96982,312.22003,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020864,214,,,0,,False,3,train,1
955,0.0,312.22003,312.47024,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020864,72,,,0,,False,3,train,1
956,0.0,312.47024,312.72045,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020864,75,,,0,,False,6,train,1
957,0.0,312.72045,312.97066,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021136,64,,,0,,False,3,train,0
958,0.0,312.97066,313.22087,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021136,36,,,0,,False,7,train,1
959,0.0,313.22087,313.47108,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021136,238,,,0,,False,3,train,1
960,0.0,313.47108,313.72129,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021136,217,,,0,,False,5,test,0
961,0.0,313.72129,313.9715,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020614,239,,,0,,False,2,test,2
962,0.0,313.9715,314.22171,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,64,,,0,,False,4,train,0
963,0.0,314.22171,314.47191,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020614,223,,,0,,False,5,test,1
964,0.0,314.47191,314.72212,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020614,242,,,0,,False,0,train,1
965,0.0,314.72212,314.97233,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021636,210,,,0,,False,5,test,2
966,0.0,314.97233,315.22255,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021636,203,,,0,,False,4,train,2
967,0.0,315.22255,315.47277,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021636,39,,,0,,False,7,train,1
968,0.0,315.47277,315.72298,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021636,1,,,0,,False,4,train,1
969,0.0,315.72298,315.97318,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020114,162,,,0,,False,3,train,2
970,0.0,315.97318,316.22339,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020114,16,,,0,,False,3,train,2
971,0.0,316.22339,316.47359,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020114,196,,,0,,False,3,train,1
972,0.0,316.47359,316.72379,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020114,110,,,0,,False,5,test,1
973,0.0,316.72379,316.97401,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25022386,10,,,0,,False,5,test,1
974,0.0,316.97401,317.22424,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25022386,21,,,0,,False,4,train,0
975,0.0,317.22424,317.47446,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25022386,96,,,0,,False,4,train,0
976,0.0,317.47446,317.72468,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25022386,198,,,0,,False,6,train,0
977,0.0,317.72468,317.97488,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25019614,8,,,0,,False,1,train,0
978,0.0,317.97488,318.22508,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019614,180,,,0,,False,4,train,0
979,0.0,318.22508,318.47527,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019614,122,,,0,,False,2,test,0
980,0.0,318.47527,318.72547,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019614,154,,,0,,False,3,train,0
981,0.0,318.72547,318.97568,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021386,121,,,0,,False,5,test,2
982,0.0,318.97568,319.2259,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021386,86,,,0,,False,3,train,0
983,0.0,319.2259,319.47611,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021386,86,,,0,,False,4,train,0
984,0.0,319.47611,319.72632,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021386,243,,,0,,False,0,train,1
985,0.0,319.72632,319.97653,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020364,3,,,0,,False,4,train,1
986,0.0,319.97653,320.22673,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020364,161,,,0,,False,4,train,2
987,0.0,320.22673,320.47693,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,185,,,0,,False,2,test,1
988,0.0,320.47693,320.72714,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,61,,,0,,False,6,train,1
989,0.0,320.72714,320.97736,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25022136,184,,,0,,False,5,test,0
990,0.0,320.97736,321.22758,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25022136,93,,,0,,False,2,test,2
991,0.0,321.22758,321.4778,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25022136,206,,,0,,False,3,train,2
992,0.0,321.4778,321.72802,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25022136,85,,,0,,False,5,test,1
993,0.0,321.72802,321.97822,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019614,72,,,0,,False,4,train,1
994,0.0,321.97822,322.22842,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019614,72,,,0,,False,5,test,1
995,0.0,322.22842,322.47861,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25019614,55,,,0,,False,7,train,0
996,0.0,322.47861,322.72881,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019614,20,,,0,,False,3,train,2
997,0.0,322.72881,322.97903,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021886,125,,,0,,False,5,test,1
998,0.0,322.97903,323.22925,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021886,131,,,0,,False,2,test,0
999,0.0,323.22925,323.47946,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021886,242,,,0,,False,1,train,1
1000,0.0,323.47946,323.72968,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021886,46,,,0,,False,8,test,2
1001,0.0,323.72968,323.97988,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020114,29,,,0,,False,5,test,0
1002,0.0,323.97988,324.23009,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020114,185,,,0,,False,3,train,1
1003,0.0,324.23009,324.48029,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020114,235,,,0,,False,3,train,2
1004,0.0,324.48029,324.73049,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020114,134,,,0,,False,4,train,0
1005,0.0,324.73049,324.98069,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,224,,,0,,False,4,train,2
1006,0.0,324.98069,325.2309,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020636,152,,,0,,False,6,train,2
1007,0.0,325.2309,325.48111,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020636,81,,,0,,False,5,test,0
1008,0.0,325.48111,325.73131,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,102,,,0,,False,5,test,2
1009,0.0,325.73131,325.98152,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021114,27,,,0,,False,3,train,1
1010,0.0,325.98152,326.23174,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021114,34,,,0,,False,4,train,2
1011,0.0,326.23174,326.48195,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021114,126,,,0,,False,5,test,1
1012,0.0,326.48195,326.73216,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021114,11,,,0,,False,5,test,2
1013,0.0,326.73216,326.98238,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021886,122,,,0,,False,3,train,0
1014,0.0,326.98238,327.2326,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021886,208,,,0,,False,4,train,1
1015,0.0,327.2326,327.48281,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021886,236,,,0,,False,4,train,0
1016,0.0,327.48281,327.73303,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021886,8,,,0,,False,2,test,0
1017,0.0,327.73303,327.98323,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25019864,201,,,0,,False,3,train,0
1018,0.0,327.98323,328.23343,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25019864,187,,,0,,False,2,test,1
1019,0.0,328.23343,328.48363,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019864,90,,,0,,False,4,train,0
1020,0.0,328.48363,328.73383,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25019864,207,,,0,,False,2,test,0
1021,0.0,328.73383,328.98404,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021636,79,,,0,,False,5,test,2
1022,0.0,328.98404,329.23426,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021636,20,,,0,,False,4,train,2
1023,0.0,329.23426,329.48448,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021636,226,,,0,,False,5,test,2
1024,0.0,329.48448,329.73469,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021636,154,,,0,,False,4,train,0
1025,0.0,329.73469,329.9849,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020364,224,,,0,,False,5,test,2
1026,0.0,329.9849,330.2351,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020364,226,,,0,,False,6,train,2
1027,0.0,330.2351,330.4853,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020364,11,,,0,,False,6,train,2
1028,0.0,330.4853,330.73551,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020364,46,,,0,,False,9,train,2
1029,0.0,330.73551,330.98572,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021386,152,,,0,,False,7,train,2
1030,0.0,330.98572,331.23594,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021386,123,,,0,,False,5,test,0
1031,0.0,331.23594,331.48615,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021386,228,,,0,,False,2,test,0
1032,0.0,331.48615,331.73636,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021386,203,,,0,,False,5,test,2
1033,0.0,331.73636,331.98656,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020114,227,,,0,,False,1,train,0
1034,0.0,331.98656,332.23677,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020114,152,,,0,,False,8,test,2
1035,0.0,332.23677,332.48697,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020114,18,,,0,,False,4,train,2
1036,0.0,332.48697,332.73717,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020114,181,,,0,,False,1,train,1
1037,0.0,332.73717,332.98737,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020136,137,,,0,,False,3,train,2
1038,0.0,332.98737,333.23757,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020136,57,,,0,,False,4,train,0
1039,0.0,333.23757,333.48777,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020136,98,,,0,,False,3,train,0
1040,0.0,333.48777,333.73797,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020136,196,,,0,,False,4,train,1
1041,0.0,333.73797,333.98819,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021864,3,,,0,,False,5,test,1
1042,0.0,333.98819,334.23841,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021864,85,,,0,,False,6,train,1
1043,0.0,334.23841,334.48863,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021864,86,,,0,,False,5,test,0
1044,0.0,334.48863,334.73885,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021864,163,,,0,,False,4,train,1
1045,0.0,334.73885,334.98907,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25022136,40,,,0,,False,5,test,2
1046,0.0,334.98907,335.23929,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25022136,52,,,0,,False,4,train,0
1047,0.0,335.23929,335.48951,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25022136,187,,,0,,False,3,train,1
1048,0.0,335.48951,335.73973,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25022136,136,,,0,,False,7,train,0
1049,0.0,335.73973,335.98993,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019364,206,,,0,,False,4,train,2
1050,0.0,335.98993,336.24012,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25019364,86,,,0,,False,6,train,0
1051,0.0,336.24012,336.49031,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25019364,56,,,0,,False,5,test,0
1052,0.0,336.49031,336.74051,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25019364,109,,,0,,False,5,test,2
1053,0.0,336.74051,336.99072,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021136,93,,,0,,False,3,train,2
1054,0.0,336.99072,337.24093,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021136,48,,,0,,False,4,train,2
1055,0.0,337.24093,337.49114,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021136,87,,,0,,False,5,test,0
1056,0.0,337.49114,337.74135,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021136,165,,,0,,False,8,test,0
1057,0.0,337.74135,337.99156,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020864,43,,,0,,False,5,test,2
1058,0.0,337.99156,338.24177,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020864,138,,,0,,False,3,train,0
1059,0.0,338.24177,338.49198,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020864,27,,,0,,False,4,train,1
1060,0.0,338.49198,338.74219,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020864,95,,,0,,False,3,train,2
1061,0.0,338.74219,338.9924,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021136,103,,,0,,False,5,test,1
1062,0.0,338.9924,339.24261,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021136,93,,,0,,False,4,train,2
1063,0.0,339.24261,339.49282,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021136,96,,,0,,False,5,test,0
1064,0.0,339.49282,339.74303,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021136,202,,,0,,False,4,train,2
1065,0.0,339.74303,339.99324,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020864,20,,,0,,False,5,test,2
1066,0.0,339.99324,340.24345,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020864,21,,,0,,False,5,test,0
1067,0.0,340.24345,340.49366,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020864,234,,,0,,False,1,train,0
1068,0.0,340.49366,340.74387,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020864,229,,,0,,False,6,train,1
1069,0.0,340.74387,340.99408,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021136,9,,,0,,False,3,train,2
1070,0.0,340.99408,341.24429,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021136,220,,,0,,False,2,test,0
1071,0.0,341.24429,341.4945,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021136,168,,,0,,False,3,train,0
1072,0.0,341.4945,341.74471,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021136,68,,,0,,False,3,train,0
1073,0.0,341.74471,341.99492,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020614,87,,,0,,False,6,train,0
1074,0.0,341.99492,342.24513,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,129,,,0,,False,6,train,2
1075,0.0,342.24513,342.49533,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020614,231,,,0,,False,1,train,2
1076,0.0,342.49533,342.74554,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020614,150,,,0,,False,5,test,1
1077,0.0,342.74554,342.99575,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021636,29,,,0,,False,6,train,0
1078,0.0,342.99575,343.24597,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021636,50,,,0,,False,4,train,2
1079,0.0,343.24597,343.49619,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021636,110,,,0,,False,6,train,1
1080,0.0,343.49619,343.7464,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021636,58,,,0,,False,4,train,2
1081,0.0,343.7464,343.9966,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019864,206,,,0,,False,5,test,2
1082,0.0,343.9966,344.2468,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019864,176,,,0,,False,1,train,1
1083,0.0,344.2468,344.497,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019864,214,,,0,,False,4,train,1
